id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2526515283,356,1,1,44,2,cz4a6wmzx2obyisadhgaccx7b,0,30.3,74.8,2023-04-01T14:14:27.133Z,2023-04-02T12:43:38Z,4152430431,212,9.1,4152430425,56,Back,4152430429,141,78.8,4152430433,213,0.3,4157469851,388,,4152430427,140,38.6,4152430423,3,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515239,399,44,1,44,3,7ad69ngbpjuyzv96drf8d9sn2,1,63,17.2,2023-04-01T14:14:28.594Z,2023-04-02T13:21:38Z,4152430155,56,Right,4152430617,233,357,4152430157,286,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515289,357,44,1,44,3,cz4a6wmzx2obyisadhgaccx7b,0,37,82.8,2023-04-01T14:14:28.595Z,2023-04-02T12:43:42Z,4152430443,56,Back,4152430447,285,,4152430773,233,399,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515251,400,1,1,44,3,7ad69ngbpjuyzv96drf8d9sn2,0,64.7,13.2,2023-04-01T14:14:28.630Z,2023-04-02T13:21:39Z,4152430225,3,,4152430229,56,Right,4157470639,388,,4152430243,212,5.2,4152430247,213,0.3,4152430239,141,15.5,4152430235,140,69.4,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515383,358,1,1,44,4,cz4a6wmzx2obyisadhgaccx7b,1,32.1,75.9,2023-04-01T14:14:29.859Z,2023-04-02T12:43:49Z,4152430905,140,34.3,4152430909,212,7.1,4152430913,213,1.2,4157471195,178,,4152430903,56,Back,4152430907,141,85.7,4152430901,3,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515423,359,49,1,44,6,cz4a6wmzx2obyisadhgaccx7b,1,34.3,85.7,2023-04-01T14:14:31.094Z,2023-04-02T12:43:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515447,360,1,1,44,6,cz4a6wmzx2obyisadhgaccx7b,0,34.3,85.7,2023-04-01T14:14:31.145Z,2023-04-02T12:43:58Z,4152431235,213,5.5,4152431225,56,Back,4152431229,140,36.6,4152431233,212,3.6,4157472059,178,,4152431231,141,81.8,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515455,401,61,1,44,6,7ad69ngbpjuyzv96drf8d9sn2,1,64.4,17.4,2023-04-01T14:14:31.559Z,2023-04-02T12:44:08Z,4157473105,178,,4152431269,56,Right,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515527,361,1,1,44,8,cz4a6wmzx2obyisadhgaccx7b,1,34.9,83.7,2023-04-01T14:14:32.986Z,2023-04-02T12:44:15Z,4152431621,56,Back,4152439837,212,3.5,4152439833,140,34.0,4157473879,178,,4152439839,213,4.4,4152439835,141,78.7,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515609,362,1,1,44,8,cz4a6wmzx2obyisadhgaccx7b,1,31.4,76.1,2023-04-01T14:14:33.851Z,2023-04-02T12:44:21Z,4157474625,178,,4152432111,140,37.5,4152432115,141,94.7,4152432107,56,Back,4152432119,212,14.2,4152432123,213,1.1,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515497,402,43,1,44,9,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-01T14:14:34.307Z,2023-04-01T14:15:10Z,4152431487,285,0,4152431483,56,Right,4152438733,144,7,4152431935,233,361,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515671,363,1,1,44,11,cz4a6wmzx2obyisadhgaccx7b,1,42.3,95.1,2023-04-01T14:14:36.911Z,2023-04-02T12:44:24Z,4152432467,141,95.1,4152432463,56,Left,4157474839,178,,4152432469,212,17.3,4152432465,140,58.8,4152432471,213,0,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515683,364,50,1,44,12,cz4a6wmzx2obyisadhgaccx7b,1,61,95.5,2023-04-01T14:14:37.682Z,2023-04-02T12:44:54Z,4152432775,233,403,4152432531,56,Left,4152432533,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515703,403,7,1,44,13,7ad69ngbpjuyzv96drf8d9sn2,0,39,4.5,2023-04-01T14:14:38.027Z,2023-04-02T12:44:59Z,4157478583,178,,4153965819,385,,4152432601,56,Back,4152432707,233,364,4152432605,285,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515693,365,50,1,44,14,cz4a6wmzx2obyisadhgaccx7b,1,58.2,95.4,2023-04-01T14:14:39.189Z,2023-04-02T12:45:08Z,4152433231,233,404,4152432569,56,Left,4152432571,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515777,404,7,1,44,14,7ad69ngbpjuyzv96drf8d9sn2,1,41.8,4.6,2023-04-01T14:14:39.432Z,2023-04-02T12:45:11Z,4153966473,385,,4152433147,233,365,4152433029,56,Back,4152433033,285,,4157479829,178,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515791,405,61,1,44,14,7ad69ngbpjuyzv96drf8d9sn2,1,37.2,2.2,2023-04-01T14:14:39.810Z,2023-04-02T12:45:19Z,4152433085,56,Back,4157480907,178,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515935,366,5,1,44,15,cz4a6wmzx2obyisadhgaccx7b,1,58.7,101.9,2023-04-01T14:14:40.705Z,2023-04-02T12:45:23Z,4152433801,347,,4152433867,233,406,4152433799,56,Left,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515835,406,5,1,44,15,7ad69ngbpjuyzv96drf8d9sn2,0,41.3,-1.9,2023-04-01T14:14:40.705Z,2023-04-02T12:45:23Z,4152433911,233,366,4152433323,347,,4152433321,56,Back,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516211,367,1,1,44,25,cz4a6wmzx2obyisadhgaccx7b,1,57.5,100,2023-04-01T14:14:50.377Z,2023-04-02T12:45:27Z,4152435241,212,21.5,4152435231,56,Back,4152435229,107,,4152435237,141,90.3,4152435243,213,3.5,4152435235,140,38.5,4152435245,1,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516315,368,1,1,44,29,cz4a6wmzx2obyisadhgaccx7b,1,38.5,90.2,2023-04-01T14:14:54.505Z,2023-04-02T12:45:30Z,4152435851,140,36.9,4152435873,213,4.6,4152435843,56,Back,4152435859,141,62.7,4157482021,178,,4152435865,212,18.8,,,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516585,369,1,1,44,32,cz4a6wmzx2obyisadhgaccx7b,1,36.4,59.3,2023-04-01T14:14:57.249Z,2023-04-02T12:45:32Z,4152437337,1,,4152437333,212,60.7,4152437325,56,Center,4157482273,178,,4152437323,155,,4152437327,140,93.2,4152437335,213,0.2,4152437331,141,76.1,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516643,370,1,1,44,38,cz4a6wmzx2obyisadhgaccx7b,0,94.1,75.9,2023-04-01T14:15:03.822Z,2023-04-02T12:45:36Z,4157482651,178,,4152437561,56,Center,4152437565,141,72.9,4152437569,213,4.1,4152437563,140,92.8,4152437567,212,2.5,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516629,407,61,1,44,38,7ad69ngbpjuyzv96drf8d9sn2,1,4.2,22.9,2023-04-01T14:15:03.873Z,2023-04-02T12:45:41Z,4157483173,178,,4152437497,56,Back,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516683,408,52,1,44,40,7ad69ngbpjuyzv96drf8d9sn2,1,2.1,41,2023-04-01T14:15:05.546Z,2023-04-02T12:45:52Z,4153968661,376,,4157484415,389,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526804621,855,80,1,44,55,7ad69ngbpjuyzv96drf8d9sn2,0,11.2,34.7,2023-04-01T14:15:20.531Z,2023-04-02T12:45:59Z,4157485269,178,,,,,,,,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526517731,409,1,1,45,0,7ad69ngbpjuyzv96drf8d9sn2,0,14.1,38.6,2023-04-01T14:15:25.191Z,2023-04-02T12:46:06Z,4153969883,157,,4152443229,140,61.4,4152443225,56,Center,4153973917,198,,4152443243,213,0.3,4152443247,1,,4152443235,141,63.9,4152443239,212,52.6,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,4157485869,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526517579,371,70,1,45,2,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T14:15:27.036Z,2023-04-01T14:15:27Z,4152442479,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526517905,372,1,1,45,4,cz4a6wmzx2obyisadhgaccx7b,0,38.1,38.5,2023-04-01T14:15:29.772Z,2023-04-02T12:46:16Z,4157486905,178,,4152444121,212,27.0,4152444119,141,57.9,4152444115,56,Center,4152444123,213,0.5,4152444113,3,,4152444117,140,60.5,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518131,410,1,1,45,7,7ad69ngbpjuyzv96drf8d9sn2,1,33.3,37.8,2023-04-01T14:15:32.730Z,2023-04-02T12:46:20Z,4152445243,212,28.4,4152445237,56,Right,4157487299,178,,4152445245,213,5.7,4152445239,140,55.1,4152445241,141,13.2,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518207,373,45,1,45,13,cz4a6wmzx2obyisadhgaccx7b,0,30.4,90,2023-04-01T14:15:38.748Z,2023-04-02T12:46:28Z,4152446143,233,411,4152445593,285,,4152445591,56,Back,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518265,411,3,1,45,13,7ad69ngbpjuyzv96drf8d9sn2,1,69.6,10,2023-04-01T14:15:38.748Z,2023-04-02T12:46:28Z,4152445899,286,,4152445995,233,373,4152445897,56,Right,4153975765,465,,4157487989,178,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518345,412,1,1,45,16,7ad69ngbpjuyzv96drf8d9sn2,0,85.2,8.5,2023-04-01T14:15:41.792Z,2023-04-02T12:46:35Z,4152446301,2,,4153976217,224,,4153976219,20,,4152446307,140,91.4,4152446303,155,,4157488649,178,,4152446313,212,25.3,4152446305,56,Center,9qo448ueot8pfc5oqo378wag9,J. Frimpong,4152446317,213,4152446309,141,,,,,,1.3,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518421,374,12,1,45,18,cz4a6wmzx2obyisadhgaccx7b,1,8.6,55.2,2023-04-01T14:15:43.177Z,2023-04-02T12:46:39Z,4152446595,56,Back,4152446599,141,80.9,4152446601,212,17.5,4157489107,388,,4152446597,140,7.3,4152446605,213,1.6,4152446647,15,,,,,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518459,375,49,1,45,20,cz4a6wmzx2obyisadhgaccx7b,1,8.1,81.5,2023-04-01T14:15:45.511Z,2023-04-02T12:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518739,376,1,1,45,21,cz4a6wmzx2obyisadhgaccx7b,0,7.6,88.1,2023-04-01T14:15:46.447Z,2023-04-02T12:46:52Z,4152448251,141,89.3,4152448363,233,413,4152448359,236,,4152448245,56,Back,4152448253,212,2.0,4157490225,178,,4152448371,286,,4152448247,140,9.3,w2jovd0ta6to004lvlri5gtm,H. Matriciani,4152448255,213,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518555,413,74,1,45,21,7ad69ngbpjuyzv96drf8d9sn2,1,90.7,11.1,2023-04-01T14:15:46.523Z,2023-04-02T12:46:56Z,4152447305,285,,4152447303,56,Right,4152448611,233,376,4157490557,178,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518969,377,5,1,45,23,cz4a6wmzx2obyisadhgaccx7b,1,9,101.8,2023-04-01T14:15:48.087Z,2023-04-02T12:47:00Z,4152449537,347,,4152449531,56,Back,4152449609,233,414,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518579,414,5,1,45,23,7ad69ngbpjuyzv96drf8d9sn2,0,91,-1.8,2023-04-01T14:15:48.087Z,2023-04-02T12:47:00Z,4152447437,347,,4152449661,233,377,4152447435,56,Right,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519169,378,1,1,45,33,cz4a6wmzx2obyisadhgaccx7b,1,7.5,100,2023-04-01T14:15:58.503Z,2023-04-02T12:47:03Z,4152450503,212,29.0,4152450509,213,6.0,4152450501,141,88.1,4152450497,56,Back,4152450499,140,33.8,4152450495,107,,4152450511,1,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519201,379,50,1,45,36,cz4a6wmzx2obyisadhgaccx7b,1,35.8,84.8,2023-04-01T14:16:01.547Z,2023-04-02T12:47:25Z,4152450743,286,,4152450945,233,416,4152450741,56,Back,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519205,416,7,1,45,37,7ad69ngbpjuyzv96drf8d9sn2,0,64.2,15.2,2023-04-01T14:16:02.042Z,2023-04-02T12:47:28Z,4152450759,56,Right,4157493793,178,,4152450761,285,,4152450839,233,379,4153979219,385,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519233,380,1,1,45,37,cz4a6wmzx2obyisadhgaccx7b,1,36,81.8,2023-04-01T14:16:02.683Z,2023-04-02T12:47:33Z,4152450891,56,Back,4157494249,178,,4152450899,213,2.4,4152450895,141,91.4,4152450897,212,9.5,4152450893,140,29.4,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519147,415,43,1,45,38,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-01T14:16:03.302Z,2023-04-01T14:16:32Z,4152450425,56,Right,4152456493,144,61,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519321,381,1,1,45,39,cz4a6wmzx2obyisadhgaccx7b,0,28.6,93.2,2023-04-01T14:16:04.627Z,2023-04-02T12:47:39Z,4152451381,141,88.0,4152451373,56,Left,4152451367,155,,4152451375,140,58.7,4152451387,213,6.2,4157494889,178,,4152451385,212,31.8,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519373,417,49,1,45,42,7ad69ngbpjuyzv96drf8d9sn2,1,35.3,18.2,2023-04-01T14:16:07.076Z,2023-04-02T12:47:43Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526519873,418,1,1,45,43,7ad69ngbpjuyzv96drf8d9sn2,1,35.3,17.4,2023-04-01T14:16:08.811Z,2023-04-02T12:47:47Z,4152454161,141,41.8,4157495785,178,,4152454163,212,30.6,4152454159,140,10.8,4152454157,56,Back,4152454165,213,2.6,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526520127,419,1,1,45,55,7ad69ngbpjuyzv96drf8d9sn2,1,12.7,41.3,2023-04-01T14:16:20.591Z,2023-04-02T12:47:50Z,4157496103,178,,4152455585,213,1.1,4152455577,141,76.9,4152455573,56,Back,4152455579,212,27.7,4152455575,140,25.5,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526520149,382,30,1,45,55,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T14:16:20.880Z,2023-04-02T12:48:12Z,4152455699,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526520161,420,30,1,45,55,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-01T14:16:20.880Z,2023-04-02T12:48:12Z,4152455759,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554237,384,18,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T14:32:48.232Z,2023-04-01T14:32:49Z,4152640755,59,24,4152640857,55,385,4152640751,42,,4152640753,44,Midfielder,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526554241,385,19,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T14:32:48.233Z,2023-04-01T14:32:49Z,4152640785,292,7,4152640789,44,Midfielder,4152640787,293,5,4152640783,59,33,4152640769,42,,4152640777,145,7,4152640793,55,384,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555251,386,32,2,45,0,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-01T14:33:14.712Z,2023-04-01T22:26:10Z,4152646307,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555131,421,32,2,45,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-01T14:33:14.712Z,2023-04-01T14:33:14Z,4152645611,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555241,422,1,2,45,0,7ad69ngbpjuyzv96drf8d9sn2,1,50.1,49.7,2023-04-01T14:33:14.727Z,2023-04-02T12:01:17Z,4157184513,178,,4152646265,141,46.0,4152646269,213,3.3,4152646263,140,36.4,4152646267,212,14.6,4152646261,56,Back,4152646271,279,S,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555353,423,1,2,45,2,7ad69ngbpjuyzv96drf8d9sn2,0,36.8,47.1,2023-04-01T14:33:17.545Z,2023-04-02T12:01:21Z,4152646867,212,47.4,4152646863,141,75.7,4152646847,155,,4152646859,140,78.0,4152646853,56,Center,4157184901,178,,4152646869,213,0.4,4152646871,1,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555447,387,1,2,45,6,cz4a6wmzx2obyisadhgaccx7b,0,23.5,27,2023-04-01T14:33:20.737Z,2023-04-02T12:01:31Z,4157185989,178,,4152647277,56,Back,4152647281,141,41.5,4152647279,140,37.3,4152647275,3,,4152647283,212,17.5,4152647285,213,0.6,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555467,424,44,2,45,8,7ad69ngbpjuyzv96drf8d9sn2,1,69.4,68.2,2023-04-01T14:33:23.289Z,2023-04-02T13:21:39Z,4152647441,233,388,4152647357,56,Center,4152647363,286,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555471,388,44,2,45,8,cz4a6wmzx2obyisadhgaccx7b,0,30.6,31.8,2023-04-01T14:33:23.290Z,2023-04-02T12:01:40Z,4152647773,233,424,4152647389,285,,4152647383,56,Back,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555503,425,1,2,45,8,7ad69ngbpjuyzv96drf8d9sn2,0,72.7,73.8,2023-04-01T14:33:23.371Z,2023-04-02T13:21:39Z,4152647557,140,80.6,4152647553,3,,4152647563,213,0.0,4152647555,56,Center,4152647559,141,74.2,4152647561,212,8.3,4157187151,388,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555667,389,1,2,45,11,cz4a6wmzx2obyisadhgaccx7b,1,20.4,29.2,2023-04-01T14:33:25.760Z,2023-04-02T12:01:49Z,4152648521,140,30.8,4152648519,56,Back,4152648525,212,10.9,4157187551,178,,4152648523,141,29.4,4152648517,3,,4152648527,213,0.0,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555723,390,1,2,45,15,cz4a6wmzx2obyisadhgaccx7b,1,30.8,29.4,2023-04-01T14:33:30.127Z,2023-04-02T12:01:53Z,4152648779,3,,4152648795,212,8.3,4152648797,213,4.2,4152648793,141,18.8,4157188033,388,,4152648789,140,26.8,4152648787,56,Back,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555731,391,49,2,45,16,cz4a6wmzx2obyisadhgaccx7b,1,26.3,17.7,2023-04-01T14:33:31.570Z,2023-04-02T12:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555847,392,1,2,45,16,cz4a6wmzx2obyisadhgaccx7b,0,26.3,17.7,2023-04-01T14:33:31.596Z,2023-04-02T12:02:02Z,4152649457,56,Right,4152649465,213,6.1,4157189031,178,,4152649467,1,,4152649463,212,37.6,4152649455,155,,4152649459,140,61.7,4152649461,141,9.8,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526555895,426,49,2,45,20,7ad69ngbpjuyzv96drf8d9sn2,1,43.3,93.9,2023-04-01T14:33:35.422Z,2023-04-02T12:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
