id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2499143081,9,1,1,0,22,c5hderjlkcoaze51e5wgvptk,1,14.4,30.1,2023-01-21T14:32:47.856Z,2023-01-22T04:55:36Z,3987254619,213,0.3,3989366619,388,,3987254611,56,Back,3987254613,140,22.4,3987254615,141,33.4,3987254617,212,8.7,3987254609,3,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143137,10,1,1,0,23,c5hderjlkcoaze51e5wgvptk,1,26.4,35.4,2023-01-21T14:32:48.641Z,2023-01-22T04:55:39Z,3987254815,140,28.5,3987254813,56,Back,3987254817,141,13.2,3989366661,178,,3987254819,212,15.3,3987254821,213,4.9,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143151,11,1,1,0,25,c5hderjlkcoaze51e5wgvptk,0,28.5,13.2,2023-01-21T14:32:50.097Z,2023-01-22T04:55:43Z,3987254883,213,6.1,3987254881,212,18.5,3987254877,140,45.9,3987254875,56,Back,3987254879,141,9.4,3989366721,178,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499549651,987,67,1,0,26,cz4a6wmzx2obyisadhgaccx7b,1,62.8,78.4,2023-01-21T14:32:51.362Z,2023-01-22T09:07:41Z,3989399229,233,862,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499549647,862,67,1,0,26,c5hderjlkcoaze51e5wgvptk,0,37.2,21.6,2023-01-21T14:32:51.363Z,2023-01-22T05:30:17Z,3989399237,233,987,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143127,7,8,1,0,26,cz4a6wmzx2obyisadhgaccx7b,1,64.3,81.4,2023-01-21T14:32:51.398Z,2023-01-22T09:07:41Z,3989366799,178,,3987254791,56,Left,3988756685,383,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143153,8,49,1,0,27,cz4a6wmzx2obyisadhgaccx7b,1,65,87.1,2023-01-21T14:32:52.498Z,2023-01-22T04:55:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143225,9,1,1,0,29,cz4a6wmzx2obyisadhgaccx7b,1,68.3,93.2,2023-01-21T14:32:54.099Z,2023-01-22T04:56:00Z,3987255187,213,0.0,3987255185,212,12.2,3989366919,389,,3987255183,141,93.8,3987255181,140,79.9,3987255179,56,Left,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143235,10,3,1,0,31,cz4a6wmzx2obyisadhgaccx7b,0,86.7,91.6,2023-01-21T14:32:56.754Z,2023-01-22T04:56:06Z,3988758447,465,,3987255587,233,12,3989366991,178,,3987255225,56,Left,3987255227,286,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143293,12,7,1,0,31,c5hderjlkcoaze51e5wgvptk,1,13.3,8.4,2023-01-21T14:32:56.829Z,2023-01-22T04:56:11Z,3989367095,178,,3988758559,383,,3987255475,285,,3987255473,56,Back,3987255565,233,10,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143311,13,49,1,0,32,c5hderjlkcoaze51e5wgvptk,1,11.6,14.4,2023-01-21T14:32:57.955Z,2023-01-22T04:56:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143335,14,1,1,0,34,c5hderjlkcoaze51e5wgvptk,0,6.8,23.1,2023-01-21T14:32:59.875Z,2023-01-22T04:56:22Z,3987255671,140,25.2,3989367197,178,,3987255669,56,Back,3987255673,141,42.7,3987255675,212,23.5,3987255677,213,0.6,3987255667,157,,3987255679,1,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143365,11,49,1,0,36,cz4a6wmzx2obyisadhgaccx7b,1,72.4,59.7,2023-01-21T14:33:01.905Z,2023-01-22T04:56:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143429,13,4,1,0,37,cz4a6wmzx2obyisadhgaccx7b,1,73.8,53,2023-01-21T14:33:03.009Z,2023-01-22T04:56:34Z,3987256109,13,,3987256117,286,,3987256113,152,,3987256115,265,,3987256111,56,Center,3987256549,233,15,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143507,15,4,1,0,37,c5hderjlkcoaze51e5wgvptk,0,26.2,47,2023-01-21T14:33:03.010Z,2023-01-22T04:56:34Z,3987256531,56,Back,3989367331,178,,3987256587,233,13,3987256535,265,,3987256533,152,,3987256537,285,,3987256529,13,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499143425,12,43,1,0,40,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-21T14:33:05.490Z,2023-01-21T14:33:10Z,3987256067,141,33.3,3987256063,56,Center,3987256065,140,76.0,3987256071,213,4.9,3987256187,144,1,3987256069,212,18.3,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144461,14,15,1,1,52,cz4a6wmzx2obyisadhgaccx7b,1,77.8,54.3,2023-01-21T14:34:18.047Z,2023-01-22T04:56:54Z,3987262695,20,,3987263181,147,52.5,3987263173,102,50.2,3987263185,231,50.2,3987262707,82,,3989367715,178,,3987261155,56,Center,3987262739,233,16,8n0dskalmx94ofiq6jewa22tx,D. Latza,3987261151,26,3987263177,458,3987263175,103,19,3987263183,230,98.2,3987263171,78,3987261153,18,3987263179,146,87.3,,,,,,,,,,,,,,,,,,,,,,,,,
2499144485,16,10,1,1,53,c5hderjlkcoaze51e5wgvptk,1,9.1,41.8,2023-01-21T14:34:18.433Z,2023-01-22T04:57:00Z,3987261277,56,Back,3987261275,94,,3987262757,233,14,3987263299,239,,3989367799,388,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144509,15,15,1,1,55,cz4a6wmzx2obyisadhgaccx7b,1,72.5,38.9,2023-01-21T14:34:20.940Z,2023-01-22T04:57:03Z,3987267557,328,,3987267555,215,,3987266829,82,,3987266825,20,,3987267559,458,,3987267563,146,80.1,3987267569,231,48.7,3987267549,78,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,3987267551,102,3987267565,147,3987267567,230,98.0,3987261393,56,Center,3987267553,103,3987267625,233,3987266823,24,,49.7,41.9,19,17,3987261391,18,3989367889,178,,,,,,,,,,,,,,,,,
2499144527,17,10,1,1,56,c5hderjlkcoaze51e5wgvptk,1,20.2,56.7,2023-01-21T14:34:21.208Z,2023-01-22T04:57:35Z,3987261475,94,,3987261477,56,Back,3989368277,178,,3989368505,21,,3987266855,233,15,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144575,16,15,1,1,59,cz4a6wmzx2obyisadhgaccx7b,1,87,68.6,2023-01-21T14:34:24.739Z,2023-01-22T04:57:46Z,3987269983,231,54.9,3987269977,146,88.6,3987269975,458,,3987269979,147,66.1,3989368677,178,,3987269981,230,97.8,3988765017,78,,3988765019,215,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,3987269567,82,3987269971,102,3987261747,56,Center,3987261745,64,,3987270035,233,3987269973,103,3987269559,24,,,48.4,18,19,3987269561,20,,,,,,,,,,,,,,,,,,,
2499144579,18,10,1,1,59,c5hderjlkcoaze51e5wgvptk,1,11.8,34.5,2023-01-21T14:34:24.803Z,2023-01-22T04:57:52Z,3989368781,21,,3987261769,94,,3987261771,56,Back,3987269685,233,16,3989368779,178,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144659,19,49,1,2,2,c5hderjlkcoaze51e5wgvptk,1,29.3,8.5,2023-01-21T14:34:27.647Z,2023-01-22T04:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144673,20,61,1,2,4,c5hderjlkcoaze51e5wgvptk,1,30.3,6.2,2023-01-21T14:34:29.296Z,2023-01-22T04:58:39Z,3987262311,56,Back,3989369715,178,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144695,21,1,1,2,7,c5hderjlkcoaze51e5wgvptk,1,42.6,2.8,2023-01-21T14:34:32.402Z,2023-01-22T04:58:43Z,3987262461,140,57.8,3989369813,178,,3987262467,213,0.6,3987262459,56,Right,3987262463,141,20.4,3987262465,212,19.9,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144725,22,1,1,2,9,c5hderjlkcoaze51e5wgvptk,0,60.3,21,2023-01-21T14:34:35.002Z,2023-01-22T04:58:46Z,3989369871,178,,3987262605,155,,3987262607,196,,3987262619,1,,3987262611,140,75.0,3987262609,56,Left,3987262617,213,1.3,3987262615,212,56.9,eqtsanns36za56h4pfqhbnh05,M. Götze,3987262613,141,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2499144881,17,5,1,2,14,cz4a6wmzx2obyisadhgaccx7b,1,25.5,-1.5,2023-01-21T14:34:39.507Z,2023-01-22T04:58:52Z,3987263373,56,Back,3987263375,347,,3987271473,233,23,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499144735,23,5,1,2,14,c5hderjlkcoaze51e5wgvptk,0,74.5,101.5,2023-01-21T14:34:39.507Z,2023-01-22T04:58:52Z,3987262659,56,Left,3987271515,233,17,3987262661,347,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145063,18,1,1,2,33,cz4a6wmzx2obyisadhgaccx7b,0,26.2,0,2023-01-21T14:34:58.127Z,2023-01-22T04:58:58Z,3987264199,140,57.9,3987264203,212,33.5,3987264205,213,0.1,3987264207,1,,3987264197,56,Right,3987264195,107,,3987264201,141,4.3,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145107,24,1,1,2,36,c5hderjlkcoaze51e5wgvptk,0,42.2,91.9,2023-01-21T14:35:01.247Z,2023-01-22T04:59:02Z,3987264401,141,87.2,3987264405,212,23.1,3987264415,1,,3987264393,56,Left,3987264397,140,64.0,3989370233,178,,3987264411,213,6.1,3987264389,157,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145123,19,1,1,2,37,cz4a6wmzx2obyisadhgaccx7b,0,30.8,14.6,2023-01-21T14:35:03.005Z,2023-01-22T04:59:07Z,3987264461,212,18.6,3987264459,141,32.4,3987264465,213,0.7,3987264455,56,Back,3987264457,140,44.2,3989370447,178,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145131,25,49,1,2,39,c5hderjlkcoaze51e5wgvptk,1,54.3,68.2,2023-01-21T14:35:04.096Z,2023-01-22T04:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145153,26,1,1,2,40,c5hderjlkcoaze51e5wgvptk,1,58,67.6,2023-01-21T14:35:05.433Z,2023-01-22T04:59:18Z,3987264611,140,64.5,3987264613,141,62.5,3987264617,212,7.7,3987264609,56,Center,3987264621,213,5.8,3989370661,178,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145169,27,1,1,2,41,c5hderjlkcoaze51e5wgvptk,1,63.1,56.1,2023-01-21T14:35:06.333Z,2023-01-22T04:59:21Z,3987264699,56,Center,3987264707,213,1.4,3987264703,141,68.8,3987264705,212,8.7,3989370709,178,,3987264701,140,64.4,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145181,28,1,1,2,42,c5hderjlkcoaze51e5wgvptk,0,67.1,83,2023-01-21T14:35:08.010Z,2023-01-22T04:59:26Z,3987264747,213,0.1,3987264745,212,10.9,3987264743,141,84.1,3989370779,178,,3987264739,56,Left,3987264741,140,77.5,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145189,20,49,1,2,44,cz4a6wmzx2obyisadhgaccx7b,1,24.8,15.6,2023-01-21T14:35:09.264Z,2023-01-22T04:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145209,21,1,1,2,45,cz4a6wmzx2obyisadhgaccx7b,1,23.2,16.5,2023-01-21T14:35:10.188Z,2023-01-22T04:59:35Z,3989370953,178,,3987264873,56,Back,3987264875,140,29.8,3987264877,141,21.2,3987264881,213,0.4,3987264879,212,7.6,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145251,22,1,1,2,45,cz4a6wmzx2obyisadhgaccx7b,1,29.8,21.2,2023-01-21T14:35:10.661Z,2023-01-22T04:59:39Z,3987265041,56,Back,3987265045,141,10.0,3987265043,140,31.5,3987265047,212,7.8,3987265049,213,4.9,3989371011,178,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145277,23,1,1,2,47,cz4a6wmzx2obyisadhgaccx7b,1,31.2,9.7,2023-01-21T14:35:12.537Z,2023-01-22T04:59:42Z,3987265131,56,Back,3987265153,213,2.9,3987265135,140,20.8,3987265139,141,13.1,3987265147,212,11.2,3989371053,178,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499145355,24,1,1,2,48,cz4a6wmzx2obyisadhgaccx7b,1,20.8,12,2023-01-21T14:35:13.466Z,2023-01-22T04:59:47Z,3987265531,212,38.5,3987265533,213,6.1,3987265535,1,,3987265525,56,Right,3987265523,157,,3987265527,140,57.1,3987265529,141,4.4,3989371135,178,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
