id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2465616525,321,50,2,46,48,eq1oq6y61xnzq88zu0cnw131z,1,64.3,74.4,2022-10-01T14:35:36.723Z,2022-10-01T20:44:42Z,3810004245,56,Center,3810004247,286,,3810472151,233,600,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615399,600,7,2,46,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,35.7,25.6,2022-10-01T14:35:37.521Z,2022-10-01T20:44:51Z,3809999003,233,321,3809998453,285,,3809998449,56,Back,3812185317,178,,3811760289,383,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615489,319,1,2,46,50,eq1oq6y61xnzq88zu0cnw131z,0,58,71.7,2022-10-01T14:35:38.330Z,2022-10-01T20:45:26Z,3812186689,178,,3810476601,141,65.1,3810476609,213,5.6,3809998925,56,Center,3810476605,212,6.7,3810476591,140,62.8,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615469,601,49,2,46,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.3,28.5,2022-10-01T14:35:39.929Z,2022-10-01T20:45:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615611,602,1,2,46,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.9,28.9,2022-10-01T14:35:40.107Z,2022-10-01T20:45:59Z,3809999529,56,Back,3809999531,140,26.1,3809999539,213,3.2,3812187901,178,,3809999533,141,28.0,3809999535,212,7.2,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615753,603,1,2,46,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.9,30.1,2022-10-01T14:35:42.358Z,2022-10-01T20:46:06Z,3810000269,212,20.9,3810000267,141,60.9,3810000271,213,1.6,3812188231,178,,3810000265,140,28.5,3810000263,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465615931,604,1,2,46,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,30,64.2,2022-10-01T14:35:45.159Z,2022-10-01T20:46:13Z,3810001169,141,87.7,3810001167,140,38.9,3812188455,178,,3810001171,212,18.5,3810001165,56,Back,3810001173,213,1.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616197,605,1,2,47,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.9,86.3,2022-10-01T14:35:49.761Z,2022-10-01T20:46:23Z,3810002559,56,Back,3812188901,178,,3810002569,1,,3810002567,213,4.5,3810002561,140,34.8,3810002563,141,40.0,3810002565,212,32.1,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616385,606,1,2,47,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.6,25.3,2022-10-01T14:35:56.621Z,2022-10-01T20:46:34Z,3810003515,213,5.4,3810003505,140,56.7,3810003503,56,Right,3812189325,178,,3810003507,141,4.1,3810003509,212,18.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616477,607,1,2,47,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.2,2.6,2022-10-01T14:36:00.291Z,2022-10-01T20:46:44Z,3810004001,140,40.6,3812189771,178,,3810004007,213,2.9,3810003999,56,Back,3810004003,141,8.8,3810004005,212,17.9,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616683,608,1,2,47,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.5,10,2022-10-01T14:36:03.112Z,2022-10-01T20:46:50Z,3810005041,213,1.7,3810005035,140,37.7,3810005033,56,Back,3812189975,178,,3810005037,141,55.7,3810005039,212,31.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616737,609,1,2,47,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.9,60,2022-10-01T14:36:06.399Z,2022-10-01T20:47:00Z,3810005319,140,58.1,3810005333,213,1.1,3810005317,56,Left,3810005323,141,94.7,3812190247,178,,3810005329,212,26.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616939,610,1,2,47,19,9gefq4dz9b2hl8rqrxwrlrzmp,0,58.1,94.7,2022-10-01T14:36:08.060Z,2022-10-01T20:47:11Z,3810006377,213,6.1,3810006369,140,88.6,3810006379,1,,3812190491,178,,3810006375,212,32.9,3810006365,56,Left,3810006373,141,83.9,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465616987,322,49,2,47,23,eq1oq6y61xnzq88zu0cnw131z,1,13.4,8.3,2022-10-01T14:36:11.651Z,2022-10-02T09:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617283,323,1,2,47,24,eq1oq6y61xnzq88zu0cnw131z,1,13.4,8.3,2022-10-01T14:36:12.821Z,2022-10-01T20:47:28Z,3810008077,140,29.6,3810008079,141,5.2,3810008083,213,6.2,3810008075,56,Back,3810008081,212,17.1,3812191013,178,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617311,324,1,2,47,30,eq1oq6y61xnzq88zu0cnw131z,0,26.8,10.3,2022-10-01T14:36:18.279Z,2022-10-01T20:47:41Z,3810008189,140,20.6,3810008205,213,3.7,3810008193,141,4.0,3812191379,178,,3810008185,56,Back,3810008199,212,7.8,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617345,611,49,2,47,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.8,97.5,2022-10-01T14:36:19.150Z,2022-10-02T09:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617469,612,50,2,47,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,92.1,95.2,2022-10-01T14:36:23.085Z,2022-10-01T20:48:48Z,3810009025,286,,3810009023,56,Left,3810009545,233,325,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617537,325,7,2,47,35,eq1oq6y61xnzq88zu0cnw131z,0,7.9,4.8,2022-10-01T14:36:23.411Z,2022-10-01T20:49:21Z,3810009413,285,,3810009411,56,Back,3810009473,233,612,3811765099,385,,3812193639,178,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617609,613,81,2,47,35,9gefq4dz9b2hl8rqrxwrlrzmp,0,93.4,96.8,2022-10-01T14:36:24.002Z,2022-10-01T20:49:35Z,3810009703,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617631,327,49,2,47,36,eq1oq6y61xnzq88zu0cnw131z,1,7.6,4.1,2022-10-01T14:36:24.681Z,2022-10-01T20:49:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617587,326,43,2,47,37,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-01T14:36:25.149Z,2022-10-01T15:23:28Z,3810009609,56,Back,3810484497,144,61,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617651,328,1,2,47,37,eq1oq6y61xnzq88zu0cnw131z,0,7.6,4.1,2022-10-01T14:36:25.271Z,2022-10-01T20:49:59Z,3810009995,286,,3810009867,140,9.3,3810009991,233,614,3810009865,56,Back,3810009873,213,0.4,3810009989,236,,3810009871,212,1.9,3810009869,141,5.2,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,3812195633,178,,3810009875,1,,3810009863,157,,,,,,,,,,,,,,,,,,,,,,,,
2465617661,614,74,2,47,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,93.4,96.8,2022-10-01T14:36:25.302Z,2022-10-01T20:50:15Z,3812196087,178,,3810010057,233,328,3810009917,56,Left,3810009921,285,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617763,329,1,2,47,39,eq1oq6y61xnzq88zu0cnw131z,0,8,10.6,2022-10-01T14:36:27.391Z,2022-10-01T20:50:28Z,3812196383,178,,3810010489,141,0.0,3810010487,140,23.0,3810010493,213,5.8,3810010491,212,17.6,3810010483,3,,3810010485,56,Back,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465617775,330,5,2,47,41,eq1oq6y61xnzq88zu0cnw131z,0,21.4,-1,2022-10-01T14:36:29.321Z,2022-10-01T20:50:35Z,3810010559,56,Back,3810012343,233,615,3810010561,347,,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465618115,615,5,2,47,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,78.6,101,2022-10-01T14:36:29.321Z,2022-10-01T20:50:35Z,3810012231,56,Left,3810012293,233,330,3810012235,347,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465618193,616,43,2,47,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-01T14:36:36.553Z,2022-10-01T14:36:43Z,3810012713,141,96.6,3810012715,212,19.7,3810012711,140,64.2,3810013929,144,1,3810012717,213,3.3,3810012709,56,Left,3810012707,107,0,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465618597,617,1,2,47,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,75.1,100,2022-10-01T14:36:37.239Z,2022-10-01T20:51:17Z,3810014845,56,Left,3810038735,141,100.0,3810038741,213,3.1,3810038731,140,58.8,3810038727,107,,3810038739,212,17.1,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465618899,331,5,2,47,55,eq1oq6y61xnzq88zu0cnw131z,1,37,-2,2022-10-01T14:36:43.361Z,2022-10-01T20:51:45Z,3810023095,347,,3810095987,233,675,3810016411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465633765,675,5,2,47,55,9gefq4dz9b2hl8rqrxwrlrzmp,0,63,102,2022-10-01T14:36:43.361Z,2022-10-01T20:51:44Z,3810095859,347,,3810095857,56,Left,3810096143,233,331,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619157,332,1,2,48,11,eq1oq6y61xnzq88zu0cnw131z,1,38.8,0,2022-10-01T14:36:59.990Z,2022-10-01T20:51:56Z,3810017811,141,5.6,3810017809,140,66.3,3810017807,56,Right,3810017817,1,,3810017815,213,0.2,3810017813,212,29.3,3810017805,107,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619175,333,3,2,48,16,eq1oq6y61xnzq88zu0cnw131z,0,65.9,4,2022-10-01T14:37:04.515Z,2022-10-01T20:52:38Z,3810017933,211,,3810017903,286,,3812200241,178,,3810017901,56,Right,3811770881,465,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619203,334,5,2,48,16,eq1oq6y61xnzq88zu0cnw131z,0,75,-1.5,2022-10-01T14:37:04.610Z,2022-10-01T20:52:50Z,3810018043,56,Right,3810018045,347,,3810018617,233,618,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619285,618,5,2,48,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,25,101.5,2022-10-01T14:37:04.610Z,2022-10-01T20:52:50Z,3810018451,56,Back,3810018455,347,,3810018539,233,334,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619427,619,1,2,48,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.8,100,2022-10-01T14:37:06.200Z,2022-10-01T20:52:58Z,3810019201,140,11.1,3810019211,1,,3810019199,56,Back,3810019197,107,,3810019209,213,4.5,3810019205,212,31.5,3810019203,141,57.2,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619499,620,1,2,48,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,18.5,50,2022-10-01T14:37:10.462Z,2022-10-01T20:53:10Z,3810019611,213,5.1,3810019607,141,32.7,3810019609,212,12.9,3810019605,140,23.5,3812201213,178,,3810019603,56,Back,,,,,,,3tb27261f8mpzpq3prpv8ng0l,P. Gulácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619623,621,1,2,48,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.5,30.6,2022-10-01T14:37:13.371Z,2022-10-01T20:53:18Z,3810020207,56,Back,3810020219,213,5.6,3810020217,212,26.5,3810020211,140,45.0,3810020215,141,5.8,3812201445,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465619807,622,1,2,48,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.5,6.5,2022-10-01T14:37:16.692Z,2022-10-01T20:53:28Z,3810021115,212,13.5,3810021113,141,22.7,3812201751,178,,3810021111,140,41.1,3810021117,213,2.2,3810021109,56,Back,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620027,623,1,2,48,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.6,30.6,2022-10-01T14:37:20.251Z,2022-10-01T20:53:39Z,3810022297,213,1.9,3810022285,56,Back,3812202075,178,,3810022293,141,66.1,3810022295,212,25.3,3810022289,140,37.4,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620191,624,1,2,48,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.1,71.7,2022-10-01T14:37:24.891Z,2022-10-01T20:53:51Z,3810023195,140,57.7,3810023193,56,Left,3810023197,141,96.3,3810023199,212,19.5,3810023201,213,1.0,3812202395,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620361,625,1,2,48,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.4,95.3,2022-10-01T14:37:29.063Z,2022-10-01T20:54:01Z,3812202605,178,,3810024119,212,18.7,3810024117,141,83.5,3810024113,56,Back,3810024115,140,45.3,3810024121,213,3.6,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620431,626,1,2,48,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,52,86.2,2022-10-01T14:37:32.742Z,2022-10-01T20:54:09Z,3810024505,141,97.2,3810024503,140,58.6,3812202795,178,,3810024507,212,10.2,3810024509,213,0.8,3810024501,56,Left,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620559,627,1,2,48,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.4,96.5,2022-10-01T14:37:35.102Z,2022-10-01T20:54:20Z,3810025203,140,46.4,3810025205,141,91.1,3812203055,178,,3810025209,213,3.4,3810025207,212,13.1,3810025201,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620679,628,1,2,48,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.6,87.5,2022-10-01T14:37:37.432Z,2022-10-01T20:54:30Z,3810025907,56,Back,3810025919,141,66.9,3812203363,178,,3810025925,212,20.6,3810025913,140,32.2,3810025927,213,3.9,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620891,629,1,2,48,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.3,63.3,2022-10-01T14:37:40.752Z,2022-10-01T20:54:39Z,3810026989,141,41.8,3810026985,140,34.9,3812203567,178,,3810026995,213,4.9,3810026993,212,14.9,3810026981,56,Back,,,,,,,3tb27261f8mpzpq3prpv8ng0l,P. Gulácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465620981,630,1,2,48,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.8,42.4,2022-10-01T14:37:44.434Z,2022-10-01T20:54:44Z,3810027445,213,1.6,3810027429,141,73.3,3810027437,212,21.0,3812203709,178,,3810027419,140,42.8,3810027409,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621121,631,1,2,48,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.7,74.5,2022-10-01T14:37:47.483Z,2022-10-01T20:55:06Z,3810028245,141,95.7,3810028243,140,58.6,3810028249,213,0.7,3810028247,212,21.3,3812204387,178,,3810028241,56,Left,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621201,632,1,2,49,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.9,95.9,2022-10-01T14:37:50.272Z,2022-10-01T20:55:23Z,3810028719,56,Back,3812204699,178,,3810028725,212,19.7,3810028723,141,85.3,3810028721,140,41.4,3810028731,213,3.5,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621339,633,1,2,49,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.1,81.1,2022-10-01T14:37:53.043Z,2022-10-01T20:55:33Z,3810029385,56,Back,3810029391,212,22.6,3810029389,141,54.8,3810029387,140,30.9,3812205031,178,,3810029393,213,4.1,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621427,634,1,2,49,7,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.9,53.7,2022-10-01T14:37:55.672Z,2022-10-01T20:55:41Z,3810029895,213,5.0,3810029893,212,16.8,3810029889,140,36.0,3810029887,56,Back,3812205265,178,,3810029891,141,29.8,,,,,,,3tb27261f8mpzpq3prpv8ng0l,P. Gulácsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621593,635,1,2,49,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.7,29.1,2022-10-01T14:37:58.292Z,2022-10-01T20:55:49Z,3810030667,140,43.9,3810030679,213,0.3,3810030669,141,33.1,3812205487,178,,3810030675,212,10.0,3810030663,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621663,636,1,2,49,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.6,31.5,2022-10-01T14:38:00.032Z,2022-10-01T20:56:10Z,3810031013,56,Back,3810031015,140,43.0,3810031021,213,4.8,3810031019,212,17.9,3810031017,141,5.2,3812206433,178,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621753,637,1,2,49,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,43,5.2,2022-10-01T14:38:02.663Z,2022-10-01T20:56:20Z,3810031493,213,2.4,3810031481,56,Back,3810031487,140,32.7,3810031489,141,19.7,3812206831,178,,3810031491,212,14.6,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465621911,638,1,2,49,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,24.9,2022-10-01T14:38:04.773Z,2022-10-01T20:56:29Z,3810032277,141,32.2,3812207087,178,,3810032285,213,0.7,3810032281,212,8.1,3810032273,56,Back,3810032275,140,41.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622045,639,1,2,49,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.5,37.7,2022-10-01T14:38:08.261Z,2022-10-01T20:56:39Z,3810032959,141,77.5,3810032957,140,41.9,3810032961,212,27.1,3810032963,213,1.6,3810032955,56,Back,3812207365,178,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622333,640,1,2,49,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.1,79.9,2022-10-01T14:38:11.113Z,2022-10-02T09:28:07Z,3810034491,213,0.5,3810034483,56,Left,3810034485,140,56.4,3812207463,178,,3810034489,212,16.1,3810034487,141,91.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466300565,998,83,2,49,25,eq1oq6y61xnzq88zu0cnw131z,1,45.2,11,2022-10-01T14:38:13.432Z,2022-10-02T09:28:37Z,3813663799,399,165811,,,,,,,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622343,642,61,2,49,25,9gefq4dz9b2hl8rqrxwrlrzmp,0,57.4,92.6,2022-10-01T14:38:13.453Z,2022-10-02T09:28:25Z,3810034529,56,Left,3812208019,178,,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622337,641,43,2,49,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-01T14:38:14.362Z,2022-10-01T14:38:25Z,3810034649,233,335,3810034503,56,Left,3810034505,286,0,3810036409,144,50,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622257,335,43,2,49,26,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-01T14:38:14.363Z,2022-10-01T14:38:30Z,3810034025,285,0,3810037277,144,7,3810034021,56,Back,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622707,336,5,2,49,28,eq1oq6y61xnzq88zu0cnw131z,1,41.4,-1.6,2022-10-01T14:38:16.132Z,2022-10-01T20:57:15Z,3810036475,347,,3810036505,233,643,3810036471,56,Back,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622367,643,5,2,49,28,9gefq4dz9b2hl8rqrxwrlrzmp,0,58.6,101.6,2022-10-01T14:38:16.132Z,2022-10-01T20:57:15Z,3810034683,347,,3810034681,56,Left,3810036555,233,336,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622781,337,1,2,49,37,eq1oq6y61xnzq88zu0cnw131z,1,45,0,2022-10-01T14:38:25.231Z,2022-10-01T20:57:24Z,3810036885,1,,3810036883,213,2.9,3810036879,141,8.0,3810036877,140,25.2,3810036875,56,Back,3810036873,107,,3810036881,212,21.7,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622955,338,1,2,49,40,eq1oq6y61xnzq88zu0cnw131z,1,22.9,10.4,2022-10-01T14:38:28.492Z,2022-10-01T20:57:33Z,3812209165,178,,3810037829,141,41.2,3810037827,140,5.0,3810037831,212,28.1,3810037833,213,2.3,3810037823,56,Back,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465622997,339,1,2,49,43,eq1oq6y61xnzq88zu0cnw131z,1,6.6,45.2,2022-10-01T14:38:31.372Z,2022-10-01T20:57:39Z,3810038093,213,1.1,3810038089,141,84.3,3810038087,140,20.1,3810038085,56,Back,3810038091,212,30.1,3812209315,178,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465623157,340,1,2,49,46,eq1oq6y61xnzq88zu0cnw131z,1,20.3,84.3,2022-10-01T14:38:34.132Z,2022-10-01T20:57:46Z,3810038975,212,13.0,3810038973,141,95.9,3812209575,178,,3810038971,140,30.2,3810038977,213,0.6,3810038969,56,Back,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
