id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/16/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2499345157,108,1,1,8,13,8q1ul09cygzswb7tb456bmifv,1,82.1,60,2023-01-21T17:39:33.272Z,2023-01-22T07:16:31Z,3989466361,178,,3988298623,212,4.9,3988298621,141,54.4,3988298625,213,5.4,3988298617,56,Center,3988298619,140,85.0,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499345191,109,1,1,8,14,8q1ul09cygzswb7tb456bmifv,1,92.2,49.7,2023-01-21T17:39:34.370Z,2023-01-22T07:17:02Z,3988298781,212,9.6,3988302991,23,,3988298783,213,4.9,3989466463,178,,3988298779,141,35.9,3988298777,140,94.1,3988302987,210,16,3988302989,154,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,3988298775,56,Center,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499345193,110,16,1,8,17,8q1ul09cygzswb7tb456bmifv,1,92.3,37.1,2023-01-21T17:39:37.418Z,2023-01-22T07:17:03Z,3988303093,76,,3988303105,55,109,3988303119,214,,3989057463,395,2.8,3988303117,103,3.2,3988303101,154,,3988303127,230,97.3,3988299635,374,2023-01-21 17:39:36.703,cnf7quyillyf560nh14taliw9,L. Maina,3988303087,23,,3988299639,375,3988303129,231,3989057465,396,56.1,,08:17.261,44.6,3988299631,20,3988298793,56,Center,3988303089,17,3988303113,102,53.0,3988303095,29,3989466647,178,,,,,,,,,,,,,,,
2499346097,91,1,1,9,26,cu0eztmjcsbydyp53aleznorw,1,49.9,50,2023-01-21T17:40:45.951Z,2023-01-22T07:17:26Z,3988303543,140,27.8,3988303541,56,Back,3989467045,178,,3988303597,189,,3988303547,212,26.8,3988303549,213,2.6,3988303551,279,G,3988303545,141,69.7,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346103,92,61,1,9,28,cu0eztmjcsbydyp53aleznorw,1,27.8,69.7,2023-01-21T17:40:48.029Z,2023-01-22T07:17:30Z,3988303561,56,Back,3988303641,189,,3989467105,178,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346593,100,1,1,9,29,cu0eztmjcsbydyp53aleznorw,0,53.5,95.1,2023-01-21T17:40:48.974Z,2023-01-22T07:17:33Z,3988306135,141,76.1,3988306137,212,22.6,3988306139,213,5.7,3989467143,178,,3988306475,189,,3988306129,155,,3988306133,140,71.2,3988306131,56,Center,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346143,111,52,1,9,34,8q1ul09cygzswb7tb456bmifv,1,12.7,43.9,2023-01-21T17:40:53.765Z,2023-01-22T07:17:43Z,3989467275,178,,3989057727,377,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346173,112,1,1,9,36,8q1ul09cygzswb7tb456bmifv,1,15.7,50.6,2023-01-21T17:40:56.317Z,2023-01-22T07:17:49Z,3988303913,123,,3988303921,141,89.9,3988303917,140,29.5,3988303925,212,30.4,3989467345,178,,3988303915,56,Back,3988303927,213,1.1,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346195,113,1,1,9,39,8q1ul09cygzswb7tb456bmifv,1,29.5,89.9,2023-01-21T17:40:59.269Z,2023-01-22T07:17:53Z,3988304059,56,Back,3988304063,141,72.8,3988304061,140,30.4,3988304065,212,11.7,3988304067,213,4.8,3989467383,178,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346215,114,1,1,9,44,8q1ul09cygzswb7tb456bmifv,1,24.7,73.7,2023-01-21T17:41:03.688Z,2023-01-22T07:17:58Z,3988304195,56,Back,3988304203,213,3.6,3988304201,212,21.1,3988304197,140,7.0,3988304199,141,59.0,3989467439,178,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346263,115,1,1,9,46,8q1ul09cygzswb7tb456bmifv,1,7,59,2023-01-21T17:41:05.532Z,2023-01-22T07:18:00Z,3988304393,140,44.1,3988304391,56,Back,3989467481,178,,3988304395,141,50.9,3988304401,1,,3988304399,213,6.1,3988304397,212,39.3,3988304389,155,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346269,116,44,1,9,48,8q1ul09cygzswb7tb456bmifv,1,43.8,51.6,2023-01-21T17:41:07.680Z,2023-01-22T09:58:27Z,3988304421,56,Back,3988304423,285,,3988304489,233,93,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346243,93,44,1,9,48,cu0eztmjcsbydyp53aleznorw,0,56.2,48.4,2023-01-21T17:41:07.681Z,2023-01-22T07:18:06Z,3988304333,286,,3988304331,56,Center,3988304493,233,116,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346275,117,1,1,9,48,8q1ul09cygzswb7tb456bmifv,0,44.1,50.9,2023-01-21T17:41:07.722Z,2023-01-22T09:58:28Z,3988304465,213,0.0,3988304453,3,,3989467579,388,,3988304455,168,,3988304463,212,20.5,3988304461,141,51.2,3988304457,56,Center,3988304459,140,63.6,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346287,94,1,1,9,49,cu0eztmjcsbydyp53aleznorw,1,44.5,56.4,2023-01-21T17:41:09.014Z,2023-01-22T07:18:11Z,3988304509,157,,3989467611,178,,3988304519,213,5.9,3988304517,212,29.8,3988304515,141,38.3,3988304513,140,70.3,3988304511,56,Center,3988304521,1,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346291,95,1,1,9,51,cu0eztmjcsbydyp53aleznorw,0,71.5,34.9,2023-01-21T17:41:10.991Z,2023-01-22T07:18:22Z,3988304545,56,Center,3988304551,212,5.3,3988304553,213,4.5,3988304549,141,27.4,3989467723,388,,3988304547,140,70.2,3989467725,21,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346307,118,1,1,9,53,8q1ul09cygzswb7tb456bmifv,0,33.6,71,2023-01-21T17:41:12.462Z,2023-01-22T07:18:40Z,3988304621,140,45.5,3988304623,141,71.9,3989467971,389,,3988304627,213,0.0,3988304629,1,,3988304619,56,Back,3988304617,157,,3988304625,212,12.5,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346335,96,8,1,9,54,cu0eztmjcsbydyp53aleznorw,1,54.4,30.3,2023-01-21T17:41:13.491Z,2023-01-22T07:18:51Z,3989468109,178,,3988304773,56,Center,3989059081,384,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346347,97,49,1,9,56,cu0eztmjcsbydyp53aleznorw,1,61.1,12.5,2023-01-21T17:41:16.024Z,2023-01-22T07:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346361,98,1,1,9,57,cu0eztmjcsbydyp53aleznorw,0,61.1,12.5,2023-01-21T17:41:16.959Z,2023-01-22T07:19:00Z,3988304913,213,5.8,3988304911,212,7.8,3989468215,178,,3988304909,141,7.1,3988304907,140,67.7,3988304905,56,Right,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346357,119,49,1,9,58,8q1ul09cygzswb7tb456bmifv,1,35.4,98,2023-01-21T17:41:17.856Z,2023-01-22T07:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346407,120,61,1,10,4,8q1ul09cygzswb7tb456bmifv,1,33.4,95.6,2023-01-21T17:41:24.321Z,2023-01-22T07:19:13Z,3988305167,238,,3988305147,56,Back,3989468421,178,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346559,99,5,1,10,6,cu0eztmjcsbydyp53aleznorw,1,64.3,-1.2,2023-01-21T17:41:25.674Z,2023-01-22T07:19:18Z,3988305949,233,121,3988305943,347,,3988305941,56,Right,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346419,121,5,1,10,6,8q1ul09cygzswb7tb456bmifv,0,35.7,101.2,2023-01-21T17:41:25.674Z,2023-01-22T07:19:18Z,3988305193,56,Back,3988305197,347,,3988305957,233,99,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346669,101,1,1,10,27,cu0eztmjcsbydyp53aleznorw,0,68.1,0,2023-01-21T17:41:46.497Z,2023-01-22T07:19:24Z,3988306567,140,84.3,3988306615,238,,3988306565,56,Right,3988306571,141,17.1,3988306563,107,,3988306575,212,20.8,3988306577,213,0.6,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346665,122,49,1,10,29,8q1ul09cygzswb7tb456bmifv,1,12.2,83,2023-01-21T17:41:48.765Z,2023-01-22T07:19:28Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346699,123,1,1,10,30,8q1ul09cygzswb7tb456bmifv,1,12.2,83,2023-01-21T17:41:50.192Z,2023-01-22T07:19:34Z,3988306765,56,Back,3988306771,141,50.3,3988306773,212,23.0,3989468699,178,,3988306769,140,6.7,3988306775,213,4.5,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346747,124,1,1,10,35,8q1ul09cygzswb7tb456bmifv,0,7.8,48.1,2023-01-21T17:41:55.161Z,2023-01-22T07:19:58Z,3988307055,1,,3988307043,155,,3988307053,213,0.2,3988307051,212,51.5,3988307045,56,Center,3988307049,141,62.1,3989469069,178,,3988307047,140,56.0,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346757,102,44,1,10,39,cu0eztmjcsbydyp53aleznorw,1,44.2,40.7,2023-01-21T17:41:58.576Z,2023-01-22T09:58:28Z,3988307115,285,,3988307149,233,125,3988307111,56,Back,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346751,125,44,1,10,39,8q1ul09cygzswb7tb456bmifv,0,55.8,59.3,2023-01-21T17:41:58.577Z,2023-01-22T07:20:03Z,3988307083,56,Center,3988307169,233,102,3988307085,286,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346763,103,1,1,10,39,cu0eztmjcsbydyp53aleznorw,0,43.8,42.2,2023-01-21T17:41:58.602Z,2023-01-22T09:58:29Z,3988307133,141,39.5,3988307131,140,47.5,3989469207,388,,3988307129,56,Back,3988307127,3,,3988307135,212,4.3,3988307137,213,5.8,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346765,126,61,1,10,41,8q1ul09cygzswb7tb456bmifv,0,54.5,58.7,2023-01-21T17:42:00.962Z,2023-01-22T07:20:10Z,3989469261,178,,3988307143,56,Center,,,,,,,,,,,,,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346783,104,49,1,10,41,cu0eztmjcsbydyp53aleznorw,1,43.1,38.8,2023-01-21T17:42:01.424Z,2023-01-22T07:20:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346797,105,1,1,10,42,cu0eztmjcsbydyp53aleznorw,1,43.1,38.8,2023-01-21T17:42:02.009Z,2023-01-22T07:20:18Z,3988307343,56,Back,3988307345,140,43.6,3989469345,178,,3988307351,213,4.8,3988307347,141,28.9,3988307349,212,6.8,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346815,106,2,1,10,43,cu0eztmjcsbydyp53aleznorw,1,44.4,32.4,2023-01-21T17:42:03.400Z,2023-01-22T07:20:20Z,3988307463,56,Center,3988307467,141,59.8,3988308665,7,cjq9g6zgcxk1ceo2xzpe1qnyt,3988307465,140,67.5,3989469377,178,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346967,129,55,1,10,43,8q1ul09cygzswb7tb456bmifv,1,32.2,57.7,2023-01-21T17:42:03.401Z,2023-01-22T07:20:21Z,,,,,,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346831,127,43,1,10,49,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-01-21T17:42:08.683Z,2023-01-21T17:42:31Z,3988308795,144,59,3988307559,56,Back,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346865,128,43,1,10,50,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-01-21T17:42:09.565Z,2023-01-21T17:42:30Z,3988307783,212,42.0,3988307773,56,Center,3988307775,140,56.4,3988308725,144,12,3988307785,213,0.3,3988307779,141,67.5,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499346839,107,43,1,10,51,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-01-21T17:42:11.173Z,2023-01-21T17:42:14Z,3988307601,285,0,3988307671,144,44,3988307599,56,Back,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347327,130,1,1,11,33,8q1ul09cygzswb7tb456bmifv,1,20.5,34.5,2023-01-21T17:42:52.554Z,2023-01-22T07:20:25Z,3988310313,140,20.2,3988310311,56,Back,3988310315,141,59.6,3989469435,178,,3988310317,212,17.1,3988310319,213,1.6,3988310307,5,,3988310309,241,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347355,131,1,1,11,35,8q1ul09cygzswb7tb456bmifv,1,25.3,72.8,2023-01-21T17:42:54.777Z,2023-01-22T07:20:28Z,3989469471,178,,3988310493,213,1.1,3988310491,212,17.0,3988310489,141,95.0,3988310487,140,32.7,3988310485,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347411,132,1,1,11,39,8q1ul09cygzswb7tb456bmifv,1,35.5,83.1,2023-01-21T17:42:58.849Z,2023-01-22T07:20:32Z,3988310779,141,76.3,3988310777,140,43.2,3989469517,178,,3988310775,56,Back,3988310783,213,5.8,3988310781,212,9.3,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347429,133,1,1,11,44,8q1ul09cygzswb7tb456bmifv,1,32.2,61.4,2023-01-21T17:43:03.489Z,2023-01-22T07:20:35Z,3988310911,56,Back,3988310913,140,26.3,3989469551,178,,3988310919,213,4.2,3988310917,212,12.0,3988310915,141,46.3,,,,,,,89s9fm31pcfq7l28kc2kad4kq,D. Huseinbašić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347465,134,1,1,11,46,8q1ul09cygzswb7tb456bmifv,1,24.3,62.3,2023-01-21T17:43:06.314Z,2023-01-22T07:20:39Z,3989469593,178,,3988311111,141,92.3,3988311113,212,21.0,3988311115,213,1.3,3988311107,56,Back,3988311109,140,29.0,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499566291,970,83,1,11,50,cu0eztmjcsbydyp53aleznorw,1,66.2,8.9,2023-01-21T17:43:10.001Z,2023-01-22T07:48:23Z,3989490157,399,195430,,,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347517,135,1,1,11,50,8q1ul09cygzswb7tb456bmifv,1,30.4,93.3,2023-01-21T17:43:10.016Z,2023-01-22T07:48:16Z,3988311401,213,3.8,3988311397,212,29.9,3989469659,178,,3988311387,140,8.6,3988311381,56,Back,3988311391,141,65.0,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347591,136,1,1,11,55,8q1ul09cygzswb7tb456bmifv,0,10.4,56,2023-01-21T17:43:15.218Z,2023-01-22T07:20:45Z,3988311741,1,,3988311735,141,60.2,3988311739,213,0.1,3988311737,212,46.7,3989469691,178,,3988311729,155,,3988311733,140,54.8,3988311731,56,Center,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347587,108,44,1,11,58,cu0eztmjcsbydyp53aleznorw,1,45.3,41,2023-01-21T17:43:18.399Z,2023-01-22T09:58:29Z,3988311713,285,,3988311801,233,137,3988311709,56,Back,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347595,137,44,1,11,58,8q1ul09cygzswb7tb456bmifv,0,54.7,59,2023-01-21T17:43:18.400Z,2023-01-22T07:20:48Z,3988311991,233,108,3988311751,286,,3988311749,56,Center,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347607,109,1,1,11,58,cu0eztmjcsbydyp53aleznorw,1,45.6,45.1,2023-01-21T17:43:18.434Z,2023-01-22T09:58:30Z,3988311823,141,53.9,3988311821,140,56.3,3988311827,213,0.5,3988311825,212,12.7,3988311819,56,Center,3988311817,3,,3989469769,388,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347617,110,49,1,12,0,cu0eztmjcsbydyp53aleznorw,1,54,54.6,2023-01-21T17:43:19.977Z,2023-01-22T07:20:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347647,111,1,1,12,2,cu0eztmjcsbydyp53aleznorw,1,53,57.3,2023-01-21T17:43:21.532Z,2023-01-22T07:20:58Z,3988312001,140,45.3,3988312003,141,70.3,3988311999,56,Back,3988312005,212,12.0,3988312007,213,2.3,3989469865,178,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347667,112,1,1,12,4,cu0eztmjcsbydyp53aleznorw,1,44.9,68.7,2023-01-21T17:43:23.706Z,2023-01-22T07:21:01Z,3989469901,178,,3988312113,140,56.0,3988312111,56,Center,3988312115,141,67.9,3988312119,213,6.2,3988312117,212,11.7,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347695,113,1,1,12,5,cu0eztmjcsbydyp53aleznorw,0,55.9,67,2023-01-21T17:43:24.590Z,2023-01-22T07:21:09Z,3988312275,1,,3989470001,178,,3988312267,140,85.1,3988312269,141,82.7,3988312273,213,0.3,3988312271,212,32.5,3988312265,56,Left,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347697,138,49,1,12,8,8q1ul09cygzswb7tb456bmifv,1,18.9,12.2,2023-01-21T17:43:28.381Z,2023-01-22T07:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347725,139,1,1,12,8,8q1ul09cygzswb7tb456bmifv,1,18.8,12.2,2023-01-21T17:43:28.406Z,2023-01-22T07:21:26Z,3988312421,56,Back,3988312451,213,2.3,3988312431,212,19.2,3988312429,141,33.4,3988312425,140,6.7,3989470191,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347741,140,1,1,12,10,8q1ul09cygzswb7tb456bmifv,1,6.7,33.4,2023-01-21T17:43:29.888Z,2023-01-22T07:21:29Z,3989470231,178,,3988312525,213,5.9,3988312519,140,23.5,3988312517,56,Back,3988312523,212,19.2,3988312521,141,22.3,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347753,141,1,1,12,11,8q1ul09cygzswb7tb456bmifv,1,23.5,22.3,2023-01-21T17:43:31.338Z,2023-01-22T07:21:32Z,3988312581,141,33.1,3988312583,212,21.2,3989470259,178,,3988312579,140,4.6,3988312577,56,Back,3988312587,213,2.8,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347779,142,1,1,12,13,8q1ul09cygzswb7tb456bmifv,1,4.6,33.1,2023-01-21T17:43:33.375Z,2023-01-22T07:21:35Z,3988312681,141,6.2,3988312683,212,18.6,3988312677,56,Back,3988312679,140,7.6,3989470297,178,,3988312685,213,4.9,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347815,143,1,1,12,17,8q1ul09cygzswb7tb456bmifv,0,12.5,5.2,2023-01-21T17:43:36.753Z,2023-01-22T07:21:37Z,3988312889,140,53.0,3988312887,56,Center,3988312897,1,,3989470333,178,,3988312885,155,,3988312895,213,0.6,3988312891,141,51.8,3988312893,212,53.0,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347801,114,1,1,12,20,cu0eztmjcsbydyp53aleznorw,0,46.1,49.9,2023-01-21T17:43:39.823Z,2023-01-22T07:21:43Z,3989470433,178,,3988312823,3,,3988312831,212,2.8,3988312833,213,0.3,3988312829,141,51.2,3988312827,140,48.6,3988312825,56,Back,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499347819,144,61,1,12,20,8q1ul09cygzswb7tb456bmifv,1,53,51.8,2023-01-21T17:43:39.880Z,2023-01-22T07:21:49Z,3989470475,21,,3989470477,388,,3988312915,56,Center,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499485253,916,3,1,12,28,8q1ul09cygzswb7tb456bmifv,0,80.7,70,2023-01-21T17:43:47.956Z,2023-01-22T07:21:54Z,3989062137,464,,3989062139,467,7k7whr0pdbw5wtk7g0cwozw0l,3989062133,56,Center,3989470535,178,,3989062135,286,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
