id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/20/value
2521523061,7,1,1,0,24,4l9mrqzmajz5crzlz50mtbt6x,1,17.2,100,2023-03-18T14:30:36.002Z,2023-03-19T08:18:50Z,4105199851,107,,4105199853,56,Back,4105199857,141,95.2,4105199859,212,12.9,4105199861,213,6.0,4105199855,140,28.9,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523087,8,1,1,0,25,4l9mrqzmajz5crzlz50mtbt6x,0,27.6,92.1,2023-03-18T14:30:37.161Z,2023-03-19T08:18:54Z,4105199995,140,34.5,4108928641,178,,4105199989,157,,4105200003,1,,4105199993,56,Back,4105200001,213,5.1,4105199997,141,61.8,4105199999,212,21.8,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523115,9,1,1,0,28,f0w62l8zql3tukxsy8fqwp72x,0,66.1,37.3,2023-03-18T14:30:40.175Z,2023-03-19T08:18:59Z,4105200121,140,74.0,4108928771,388,,4105200123,141,45.1,4105200119,56,Center,4105200127,213,0.6,4105200117,3,,4105200125,212,9.8,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523151,9,1,1,0,30,4l9mrqzmajz5crzlz50mtbt6x,1,27.1,52.8,2023-03-18T14:30:42.123Z,2023-03-19T08:19:03Z,4105200299,3,,4105200305,141,59.8,4105200301,56,Back,4105200303,140,31.1,4105200307,212,6.3,4108928863,388,,4105200309,213,0.8,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523215,10,1,1,0,32,4l9mrqzmajz5crzlz50mtbt6x,1,31.6,54,2023-03-18T14:30:44.175Z,2023-03-19T08:19:07Z,4108928935,388,,4105200595,212,8.9,4105200597,213,0.2,4105200589,56,Back,4105200591,140,39.8,4105200593,141,57.2,4105200587,3,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523225,11,44,1,0,34,4l9mrqzmajz5crzlz50mtbt6x,1,39.4,60.6,2023-03-18T14:30:45.311Z,2023-03-19T12:38:19Z,4105200673,56,Back,4105201857,233,10,4105200675,285,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523187,10,44,1,0,34,f0w62l8zql3tukxsy8fqwp72x,0,60.6,39.4,2023-03-18T14:30:45.312Z,2023-03-19T08:19:12Z,4105200467,286,,4105200465,56,Center,4105201907,233,11,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523477,12,1,1,0,34,4l9mrqzmajz5crzlz50mtbt6x,0,39.6,62.3,2023-03-18T14:30:45.322Z,2023-03-19T12:38:20Z,4105259413,3,,4105259421,141,76.7,4108929135,388,,4105201971,56,Back,4105259417,140,36.6,4105259429,213,1.9,4105259425,212,10.3,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523297,11,1,1,0,35,f0w62l8zql3tukxsy8fqwp72x,1,62.2,22.9,2023-03-18T14:30:47.135Z,2023-03-19T08:19:25Z,4105201029,56,Back,4105201035,212,44.3,4105201037,213,2.8,4105201039,1,,4108929339,178,,4105201031,140,22.4,4105201033,141,44.5,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523307,12,49,1,0,39,f0w62l8zql3tukxsy8fqwp72x,1,22.4,44.5,2023-03-18T14:30:50.607Z,2023-03-19T08:19:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523401,13,1,1,0,41,f0w62l8zql3tukxsy8fqwp72x,1,22.2,46.8,2023-03-18T14:30:52.364Z,2023-03-19T08:19:42Z,4105201555,212,20.0,4108929777,178,,4105201553,141,71.9,4105201551,140,32.2,4105201549,56,Back,4105201557,213,1.0,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523435,14,1,1,0,43,f0w62l8zql3tukxsy8fqwp72x,1,31.3,70.9,2023-03-18T14:30:54.848Z,2023-03-19T08:19:45Z,4108929873,178,,4105201749,56,Back,4105201757,213,3.8,4105201753,141,51.1,4105201755,212,21.1,4105201751,140,15.8,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523569,15,1,1,0,47,f0w62l8zql3tukxsy8fqwp72x,1,18.5,46.6,2023-03-18T14:30:58.368Z,2023-03-19T08:19:49Z,4105202435,155,,4105202441,141,28.9,4105202447,213,6.0,4105202449,1,,4108929983,178,,4105202445,212,47.4,4105202439,140,62.2,4105202437,56,Center,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523577,16,1,1,0,50,f0w62l8zql3tukxsy8fqwp72x,0,58.8,30.3,2023-03-18T14:31:01.323Z,2023-03-19T08:19:59Z,4105202483,56,Center,4105202481,168,,4105202489,212,20.8,4105202491,213,0.0,4108930411,388,,4105202479,3,,4105202487,141,30.7,4105202485,140,78.6,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523679,13,12,1,0,53,4l9mrqzmajz5crzlz50mtbt6x,1,20.8,66,2023-03-18T14:31:04.670Z,2023-03-19T08:20:07Z,4105203075,213,1.2,4105203067,140,28.6,4105203063,56,Back,4105203071,141,100.0,4108930677,178,,4105203073,212,25.7,4105203137,167,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523687,14,5,1,0,55,4l9mrqzmajz5crzlz50mtbt6x,0,30.8,100.6,2023-03-18T14:31:06.865Z,2023-03-19T08:20:12Z,4105203119,56,Back,4105203121,347,,4105203201,233,17,,,,,,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523689,17,5,1,0,55,f0w62l8zql3tukxsy8fqwp72x,1,69.2,-0.6,2023-03-18T14:31:06.865Z,2023-03-19T08:20:11Z,4105203123,56,Right,4105203125,347,,4105203165,233,14,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524047,18,1,1,1,10,f0w62l8zql3tukxsy8fqwp72x,1,71,0,2023-03-18T14:31:21.509Z,2023-03-19T08:20:16Z,4105204913,213,0.7,4105204911,212,25.4,4105204903,107,,4105204907,140,89.0,4105204909,141,24.8,4105204915,1,,4105204905,56,Center,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524081,19,44,1,1,12,f0w62l8zql3tukxsy8fqwp72x,1,89.2,24.9,2023-03-18T14:31:24.081Z,2023-03-19T12:38:20Z,4105205137,56,Center,4105205139,286,,4105205157,233,15,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524039,15,44,1,1,12,4l9mrqzmajz5crzlz50mtbt6x,0,10.8,75.1,2023-03-18T14:31:24.082Z,2023-03-19T08:20:23Z,4105204849,56,Back,4105204851,285,,4105205195,233,19,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524105,20,1,1,1,12,f0w62l8zql3tukxsy8fqwp72x,0,89,24.8,2023-03-18T14:31:24.143Z,2023-03-19T12:38:20Z,4105205275,141,22.1,4105205279,213,6.1,4105205277,212,12.3,4105205269,3,,4108931119,388,,4105205273,140,100.0,4105205271,56,Center,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524059,16,5,1,1,15,4l9mrqzmajz5crzlz50mtbt6x,1,-1.1,75.2,2023-03-18T14:31:26.672Z,2023-03-19T08:20:30Z,4105205313,233,21,4105204989,346,,4105204987,56,Back,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524109,21,5,1,1,15,f0w62l8zql3tukxsy8fqwp72x,0,101.1,24.8,2023-03-18T14:31:26.672Z,2023-03-19T08:20:29Z,4105205339,233,16,4105205295,56,Center,4105205297,346,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524607,17,1,1,1,39,4l9mrqzmajz5crzlz50mtbt6x,1,3.9,43.7,2023-03-18T14:31:50.648Z,2023-03-19T08:20:33Z,4105207901,124,,4105207913,1,,4105207903,56,Right,4105207911,213,6.0,4105207907,141,19.9,4105207909,212,63.3,4105207917,74,,4105207905,140,62.2,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524663,18,44,1,1,42,4l9mrqzmajz5crzlz50mtbt6x,1,61.8,19.6,2023-03-18T14:31:54.105Z,2023-03-19T12:38:21Z,4105208173,286,,4105208171,56,Right,4105208197,233,22,,,,,,,,,,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524613,22,44,1,1,42,f0w62l8zql3tukxsy8fqwp72x,0,38.2,80.4,2023-03-18T14:31:54.106Z,2023-03-19T08:20:38Z,4105207937,285,,4105208241,233,18,4105207935,56,Back,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524717,19,1,1,1,42,4l9mrqzmajz5crzlz50mtbt6x,1,60.8,19.4,2023-03-18T14:31:54.148Z,2023-03-19T12:38:21Z,4105208461,140,65.6,4105208459,56,Right,4105208463,141,20.2,4105208457,3,,4105575559,168,,4105208467,213,0.1,4108931545,388,,4105208465,212,5.1,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524731,20,61,1,1,43,4l9mrqzmajz5crzlz50mtbt6x,0,60.6,20,2023-03-18T14:31:54.610Z,2023-03-19T08:21:06Z,4105208493,56,Right,4108931927,178,,,,,,,,,,,,,,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524643,23,49,1,1,44,f0w62l8zql3tukxsy8fqwp72x,1,38.2,77.7,2023-03-18T14:31:56.129Z,2023-03-19T08:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524757,24,1,1,1,44,f0w62l8zql3tukxsy8fqwp72x,1,38.5,77.7,2023-03-18T14:31:56.162Z,2023-03-19T08:21:18Z,4105208685,141,80.3,4105208683,140,44.8,4108932109,178,,4105208681,56,Back,4105208689,213,0.3,4105208687,212,6.8,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524825,25,1,1,1,48,f0w62l8zql3tukxsy8fqwp72x,0,57.5,85.4,2023-03-18T14:31:59.570Z,2023-03-19T08:21:31Z,4105209017,141,100.0,4105209019,212,22.0,4105209011,56,Left,4105209021,213,0.5,4108932387,178,,4105209015,140,75.6,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524861,21,56,1,1,51,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-03-18T14:32:02.278Z,2023-03-19T08:21:43Z,4105209187,56,Back,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524885,22,5,1,1,51,4l9mrqzmajz5crzlz50mtbt6x,1,26.8,-1.4,2023-03-18T14:32:02.966Z,2023-03-19T08:21:47Z,4105216271,233,26,4105209301,347,,4105209299,56,Back,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524835,26,5,1,1,51,f0w62l8zql3tukxsy8fqwp72x,0,73.2,101.4,2023-03-18T14:32:02.966Z,2023-03-19T08:21:47Z,4105209075,347,,4105209073,56,Left,4105216317,233,22,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525197,23,1,1,2,6,4l9mrqzmajz5crzlz50mtbt6x,1,27.9,0,2023-03-18T14:32:17.898Z,2023-03-19T08:21:57Z,4105210883,212,24.7,4105216501,107,,4105216503,1,,4105210881,141,33.8,4105210877,56,Back,4105210879,140,34.6,4105210885,213,1.3,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525283,24,1,1,2,8,4l9mrqzmajz5crzlz50mtbt6x,1,35,25.8,2023-03-18T14:32:19.761Z,2023-03-19T08:22:01Z,4105211291,213,2.9,4105211289,212,8.1,4105211287,141,28.3,4108933115,178,,4105211281,56,Back,4105211285,140,27.5,,,,,,,7hnmtyfmurizitwz1whecjnmy,A. Stiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525329,25,1,1,2,10,4l9mrqzmajz5crzlz50mtbt6x,1,28.3,29.3,2023-03-18T14:32:21.887Z,2023-03-19T08:22:06Z,4105211503,56,Back,4105211511,213,1.6,4105211509,212,23.1,4105211507,141,63.3,4105211505,140,27.8,4108933185,178,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525485,26,1,1,2,15,4l9mrqzmajz5crzlz50mtbt6x,1,27.3,60.6,2023-03-18T14:32:26.980Z,2023-03-19T08:22:10Z,4105212275,56,Back,4105212277,140,22.1,4105212279,141,27.7,4108933267,178,,4105212283,213,4.5,4105212281,212,23.0,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525573,27,1,1,2,18,4l9mrqzmajz5crzlz50mtbt6x,1,23.6,30.5,2023-03-18T14:32:29.511Z,2023-03-19T08:22:13Z,4108933313,178,,4105212777,141,8.3,4105212779,212,17.6,4105212771,56,Back,4105212781,213,5.3,4105212775,140,32.3,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525601,28,1,1,2,20,4l9mrqzmajz5crzlz50mtbt6x,0,32.4,6.7,2023-03-18T14:32:31.847Z,2023-03-19T08:22:18Z,4105212955,141,30.4,4108933433,178,,4105212945,155,,4105212947,56,Center,4105212959,212,33.8,4105212963,213,0.5,4105212967,1,,4105212951,140,60.7,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
