id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/17/value
2500599883,401,1,1,40,2,6k5zscdm9ufw0tguvzyjlp5hq,1,12.7,18.2,2023-01-25T20:11:21.089Z,2023-01-26T06:13:38Z,3994860733,212,20.5,3994860727,140,2.1,3995272441,178,,3994860735,213,2.1,3994860731,141,43.6,3994860723,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599927,402,1,1,40,7,6k5zscdm9ufw0tguvzyjlp5hq,1,6.4,43.3,2023-01-25T20:11:26.165Z,2023-01-26T06:13:42Z,3995272491,178,,3994860935,1,,3994860931,212,47.2,3994860929,141,2.2,3994860923,155,,3994860927,140,42.6,3994860933,213,5.6,3994860925,56,Back,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599933,403,1,1,40,10,6k5zscdm9ufw0tguvzyjlp5hq,0,42.6,2.2,2023-01-25T20:11:28.911Z,2023-01-26T06:13:50Z,3994860969,140,46.4,3994860973,212,18.1,3994860977,213,1.3,3994860965,3,,3994860967,56,Back,3994860971,141,28.2,3995272567,178,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599941,417,1,1,40,13,c5hderjlkcoaze51e5wgvptk,0,53.8,68.6,2023-01-25T20:11:31.351Z,2023-01-26T06:13:53Z,3994861019,212,7.7,3994861015,140,59.0,3994861013,56,Center,3994861017,141,60.6,3995272633,388,,3994861021,213,5.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599975,405,4,1,40,14,6k5zscdm9ufw0tguvzyjlp5hq,1,42.2,37.3,2023-01-25T20:11:32.855Z,2023-01-26T06:13:56Z,3994861169,13,,3994861173,152,,3994861177,286,,3994861171,56,Back,3994861211,233,418,3994861175,265,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599979,418,4,1,40,14,c5hderjlkcoaze51e5wgvptk,0,57.8,62.7,2023-01-25T20:11:32.856Z,2023-01-26T06:13:56Z,3995272655,178,,3994861207,265,,3994861205,152,,3994861201,13,,3994861203,56,Center,3994861215,233,405,3994861209,285,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500599957,404,43,1,40,15,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-01-25T20:11:34.183Z,2023-01-25T20:11:38Z,3994861261,144,61,3994861071,56,Back,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600449,406,1,1,40,58,6k5zscdm9ufw0tguvzyjlp5hq,1,47,40.1,2023-01-25T20:12:16.339Z,2023-01-26T06:14:01Z,3994863479,212,19.6,3994863473,56,Back,3994863469,5,,3994863481,213,2.1,3995272721,178,,3994863471,152,,3994863475,140,36.8,3994863477,141,64.3,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600461,407,1,1,41,0,6k5zscdm9ufw0tguvzyjlp5hq,1,36.8,64.3,2023-01-25T20:12:18.922Z,2023-01-26T06:14:04Z,3994863539,56,Back,3994863543,141,96.0,3995272749,178,,3994863547,213,1.3,3994863545,212,22.5,3994863541,140,43.0,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600513,408,1,1,41,2,6k5zscdm9ufw0tguvzyjlp5hq,1,43,96,2023-01-25T20:12:21.191Z,2023-01-26T10:46:55Z,3994863763,56,Left,3994863769,212,17.4,3994863765,140,59.5,3995272775,178,,3994863771,213,6.2,3994863767,141,94.1,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600519,409,4,1,41,4,6k5zscdm9ufw0tguvzyjlp5hq,1,61.2,94.3,2023-01-25T20:12:22.715Z,2023-01-26T10:47:00Z,3994863989,233,419,3994863797,265,,3994863795,152,,3994863791,13,,3994863793,56,Left,3994863799,286,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600549,419,4,1,41,4,c5hderjlkcoaze51e5wgvptk,0,38.8,5.7,2023-01-25T20:12:22.716Z,2023-01-26T10:47:00Z,3994863993,233,409,3994863969,285,,3994863963,56,Back,3994863967,265,,3995272831,178,,3994863961,13,,3994863965,152,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600665,410,1,1,41,13,6k5zscdm9ufw0tguvzyjlp5hq,1,59.5,94.1,2023-01-25T20:12:31.351Z,2023-01-26T06:14:21Z,3994864605,189,,3995272963,178,,3994864463,141,80.3,3994864471,213,3.7,3994864467,212,16.9,3994864459,56,Back,3994864461,140,46.1,3994864455,5,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,3994864457,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600673,411,4,1,41,17,6k5zscdm9ufw0tguvzyjlp5hq,1,45.7,80.5,2023-01-25T20:12:35.636Z,2023-01-26T06:14:24Z,3994864491,152,,3994864489,56,Back,3994864493,286,,3994864487,294,,3994864571,233,420,3994864485,13,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600695,420,4,1,41,17,c5hderjlkcoaze51e5wgvptk,0,54.3,19.5,2023-01-25T20:12:35.637Z,2023-01-26T06:14:23Z,3994864567,152,,3994864591,233,411,3995272985,178,,3994864561,13,,3994864565,56,Right,3994864569,285,,3994864563,294,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600745,412,1,1,41,25,6k5zscdm9ufw0tguvzyjlp5hq,1,46,80.4,2023-01-25T20:12:44.045Z,2023-01-26T06:14:25Z,3995211709,189,,3994864779,141,51.8,3994864773,152,,3994864781,212,21.3,3994864771,5,,3994864775,56,Back,3994864777,140,37.7,3994864783,213,4.3,ejnh215cji6xou661kiwcc91x,N. Höfler,3995272999,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600753,413,1,1,41,25,6k5zscdm9ufw0tguvzyjlp5hq,1,38.2,48.7,2023-01-25T20:12:44.173Z,2023-01-26T06:14:27Z,3995273039,178,,3994864811,212,16.3,3994864809,141,28.1,3994864807,140,46.2,3994864813,213,5.3,3995211711,189,,3994864805,56,Back,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600779,414,1,1,41,27,6k5zscdm9ufw0tguvzyjlp5hq,1,47.5,11.9,2023-01-25T20:12:45.985Z,2023-01-26T06:14:30Z,3995273057,178,,3994864911,56,Right,3994864931,213,5.5,3994864917,140,53.7,3994864925,212,8.8,3994864921,141,3.2,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600787,415,1,1,41,29,6k5zscdm9ufw0tguvzyjlp5hq,0,53.7,3.2,2023-01-25T20:12:47.797Z,2023-01-26T06:14:32Z,3995273091,178,,3994864979,213,0.4,3994864971,56,Right,3994864975,141,11.9,3994864973,140,66.3,3994864977,212,14.5,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600783,421,49,1,41,30,c5hderjlkcoaze51e5wgvptk,1,38.2,92,2023-01-25T20:12:49.141Z,2023-01-26T06:14:42Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600797,422,1,1,41,31,c5hderjlkcoaze51e5wgvptk,1,38.2,92,2023-01-25T20:12:50.060Z,2023-01-26T06:14:45Z,3994865027,141,79.7,3994865025,140,38.9,3995273179,178,,3994865031,213,4.8,3994865023,56,Back,3994865029,212,8.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683217,1350,67,1,41,33,c5hderjlkcoaze51e5wgvptk,1,37.1,74.9,2023-01-25T20:12:52.202Z,2023-01-26T10:46:31Z,3995296031,233,1163,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683213,1163,67,1,41,33,6k5zscdm9ufw0tguvzyjlp5hq,0,62.9,25.1,2023-01-25T20:12:52.203Z,2023-01-26T06:57:28Z,3995296035,233,1350,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600835,423,1,1,41,33,c5hderjlkcoaze51e5wgvptk,0,38.9,79.7,2023-01-25T20:12:52.210Z,2023-01-26T10:46:32Z,3994865213,56,Left,3995273217,178,,3994865217,141,85.1,3994865211,155,,3994865215,140,87.8,3994865221,213,0.1,3994865219,212,51.5,3994865223,1,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600849,416,49,1,41,37,6k5zscdm9ufw0tguvzyjlp5hq,1,10.8,6.5,2023-01-25T20:12:56.037Z,2023-01-26T06:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600885,417,1,1,41,39,6k5zscdm9ufw0tguvzyjlp5hq,1,10,3.7,2023-01-25T20:12:58.237Z,2023-01-26T06:15:01Z,3994865469,213,0.3,3994865575,155,,3994865463,140,29.1,3995273343,178,,3994865465,141,13.1,3994865461,56,Back,3994865467,212,21.0,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600889,418,1,1,41,41,6k5zscdm9ufw0tguvzyjlp5hq,0,29.1,13.1,2023-01-25T20:12:59.547Z,2023-01-26T06:15:08Z,3995273403,178,,3994865495,141,25.2,3994865489,56,Back,3994865497,212,15.8,3994865493,140,41.9,3994865499,213,0.5,3994865481,3,,3994865485,168,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600893,424,49,1,41,42,c5hderjlkcoaze51e5wgvptk,1,60,71,2023-01-25T20:13:00.734Z,2023-01-26T06:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600913,425,1,1,41,43,c5hderjlkcoaze51e5wgvptk,1,60.5,70.7,2023-01-25T20:13:02.275Z,2023-01-26T06:15:16Z,3994865613,141,46.9,3994865617,213,5.2,3994865609,56,Center,3995273501,178,,3994865615,212,18.7,3994865611,140,69.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600931,419,45,1,41,45,6k5zscdm9ufw0tguvzyjlp5hq,0,31.2,49.6,2023-01-25T20:13:03.722Z,2023-01-26T06:15:23Z,3994865701,56,Back,3994865873,233,426,3994865703,285,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600947,426,3,1,41,45,c5hderjlkcoaze51e5wgvptk,1,68.8,50.4,2023-01-25T20:13:03.722Z,2023-01-26T06:15:23Z,3995273577,178,,3994865787,56,Center,3994865789,286,,3995211721,464,,3994865841,233,419,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600953,427,61,1,41,47,c5hderjlkcoaze51e5wgvptk,1,71.1,45.8,2023-01-25T20:13:05.592Z,2023-01-26T06:15:29Z,3994865815,56,Center,3995273673,178,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600975,428,1,1,41,50,c5hderjlkcoaze51e5wgvptk,1,78,37.3,2023-01-25T20:13:08.509Z,2023-01-26T06:15:32Z,3994865909,212,17.8,3994865903,56,Right,3995273689,178,,3994865911,213,5.4,3994865905,140,88.7,3994865907,141,17.0,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500600985,429,1,1,41,52,c5hderjlkcoaze51e5wgvptk,1,88.8,16.3,2023-01-25T20:13:10.927Z,2023-01-26T06:15:36Z,3994865959,56,Center,3994865967,213,2.2,3994865961,140,85.4,3994865965,212,6.1,3995273739,178,,3994865963,141,23.5,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601017,430,1,1,41,53,c5hderjlkcoaze51e5wgvptk,0,87.2,22.3,2023-01-25T20:13:11.567Z,2023-01-26T06:15:39Z,3994866141,56,Center,3994866145,141,35.3,3994866147,212,9.0,3994866143,140,88.8,3994866139,155,,3995211731,20,,3994866137,2,,3995211729,224,,eqtsanns36za56h4pfqhbnh05,M. Götze,3994866149,213,1.4,3995273779,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601511,420,61,1,41,53,6k5zscdm9ufw0tguvzyjlp5hq,1,14.8,68.1,2023-01-25T20:13:11.802Z,2023-01-26T06:15:44Z,3994868521,56,Back,3995273827,178,,3995273825,21,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601019,431,16,1,41,58,c5hderjlkcoaze51e5wgvptk,1,83.6,45.4,2023-01-25T20:13:16.456Z,2023-01-26T06:15:53Z,3994867297,374,2023-01-25 20:13:15.649,3994866159,17,,3994867979,103,3.8,3994867981,215,,3994867985,231,49.1,3994866161,56,Center,3994867301,375,41:57.351,3994869101,282,159,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,3995211737,396,47.3,3995211735,395,98.9,3994869099,281,eqtsanns36za56h4pfqhbnh05,,3994867983,230,3994867293,20,,3994869097,280,3994869095,458,,98.9,3994867967,80,3995273885,178,PASS_LOST,,3994866157,22,3994867977,102,46.1,,,
2500601645,421,1,1,43,4,6k5zscdm9ufw0tguvzyjlp5hq,1,50.2,49.6,2023-01-25T20:14:23.076Z,2023-01-26T06:15:57Z,3995273917,178,,3994869205,141,55.4,3994869201,56,Back,3994869207,212,13.6,3994869203,140,37.8,3994869211,279,G,3994869209,213,2.8,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601663,422,1,1,43,10,6k5zscdm9ufw0tguvzyjlp5hq,1,35.3,55,2023-01-25T20:14:28.826Z,2023-01-26T06:16:00Z,3994869333,56,Back,3994869339,212,22.9,3995273937,178,,3994869341,213,4.9,3994869335,140,39.5,3994869337,141,21.9,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601707,423,1,1,43,14,6k5zscdm9ufw0tguvzyjlp5hq,0,47.1,12.9,2023-01-25T20:14:32.621Z,2023-01-26T06:16:03Z,3994869493,155,,3994869505,1,,3994869501,212,42.1,3994869499,141,45.2,3994869495,56,Center,3994869503,213,0.5,3995273951,178,,3994869497,140,81.3,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601713,432,1,1,43,17,c5hderjlkcoaze51e5wgvptk,0,20.1,47.5,2023-01-25T20:14:35.440Z,2023-01-26T06:16:07Z,3994869541,3,,3994869545,140,28.2,3994869551,213,0.9,3994869547,141,63.9,3994869543,56,Back,3995273997,388,,3994869549,212,14.0,,,,7iqt50eaixxatz08dh54p81gq,H. Smolčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601721,424,61,1,43,18,6k5zscdm9ufw0tguvzyjlp5hq,0,76.4,29.5,2023-01-25T20:14:36.921Z,2023-01-26T06:16:14Z,3995274057,21,,3994869583,56,Center,3995274059,178,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601745,433,1,1,43,19,c5hderjlkcoaze51e5wgvptk,0,16.5,64.9,2023-01-25T20:14:37.694Z,2023-01-26T06:16:18Z,3994869669,56,Back,3994869679,1,,3995274107,178,,3994869673,141,41.8,3994869677,213,5.5,3994869671,140,31.4,3994869675,212,22.2,3994869667,157,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601803,425,1,1,43,21,6k5zscdm9ufw0tguvzyjlp5hq,1,68.4,31.9,2023-01-25T20:14:39.315Z,2023-01-26T06:16:22Z,3994869951,56,Right,3994869955,141,4.9,3994869957,212,18.5,3995274159,388,,3994869959,213,4.6,3994869953,140,66.6,3994869949,3,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601811,426,1,1,43,25,6k5zscdm9ufw0tguvzyjlp5hq,1,64,5,2023-01-25T20:14:43.862Z,2023-01-26T06:16:27Z,3994869993,213,3.0,3994869987,140,52.5,3995274203,178,,3994869985,56,Right,3994869991,212,12.3,3994869989,141,8.3,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601839,427,1,1,43,27,6k5zscdm9ufw0tguvzyjlp5hq,0,52.5,8.3,2023-01-25T20:14:45.730Z,2023-01-26T06:16:29Z,3994870099,212,24.1,3994870093,56,Center,3995274233,178,,3994870101,213,0.6,3994870095,140,71.2,3994870091,155,,3994870097,141,28.9,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601837,434,44,1,43,29,c5hderjlkcoaze51e5wgvptk,1,27.1,68.8,2023-01-25T20:14:47.743Z,2023-01-26T10:46:32Z,3994870187,233,428,3994870087,56,Back,3994870089,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601849,428,44,1,43,29,6k5zscdm9ufw0tguvzyjlp5hq,0,72.9,31.2,2023-01-25T20:14:47.744Z,2023-01-26T06:16:37Z,3994870219,233,434,3994870133,286,,3994870131,56,Center,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601867,435,1,1,43,29,c5hderjlkcoaze51e5wgvptk,1,25.4,66.6,2023-01-25T20:14:47.838Z,2023-01-26T10:46:32Z,3994870229,141,47.9,3994870231,212,14.6,3995274401,388,,3994870233,213,5.2,3994870223,3,,3994870225,56,Back,3994870227,140,32.2,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601877,436,49,1,43,31,c5hderjlkcoaze51e5wgvptk,1,32.2,47.9,2023-01-25T20:14:49.428Z,2023-01-26T07:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601907,437,1,1,43,31,c5hderjlkcoaze51e5wgvptk,1,32.2,47.9,2023-01-25T20:14:50.084Z,2023-01-26T06:16:49Z,3994870359,56,Back,3994870371,212,14.5,3994870367,141,51.6,3994870373,213,0.2,3995274517,178,,3994870363,140,45.8,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683965,1424,67,1,43,32,c5hderjlkcoaze51e5wgvptk,1,41.4,55,2023-01-25T20:14:51.114Z,2023-01-26T10:46:33Z,3995298567,233,1215,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500683963,1215,67,1,43,32,6k5zscdm9ufw0tguvzyjlp5hq,0,58.6,45,2023-01-25T20:14:51.115Z,2023-01-26T07:02:20Z,3995298575,233,1424,,,,,,,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601911,438,61,1,43,33,c5hderjlkcoaze51e5wgvptk,0,43,55.7,2023-01-25T20:14:52.181Z,2023-01-26T10:18:20Z,3995274561,178,,3994870395,56,Back,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601927,429,49,1,43,35,6k5zscdm9ufw0tguvzyjlp5hq,1,62.3,63.4,2023-01-25T20:14:54.166Z,2023-01-26T06:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601951,430,1,1,43,36,6k5zscdm9ufw0tguvzyjlp5hq,1,62.3,63.4,2023-01-25T20:14:54.345Z,2023-01-26T06:17:15Z,3994870567,212,4.5,3994870565,141,60.2,3994870561,56,Center,3994870569,213,5.8,3995274797,178,,3994870563,140,66.0,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601971,431,1,1,43,36,6k5zscdm9ufw0tguvzyjlp5hq,0,66,60.2,2023-01-25T20:14:54.950Z,2023-01-26T06:17:25Z,3995274961,178,,3994870611,212,5.5,3994870609,141,53.6,3994870607,140,62.9,3994870605,56,Center,3994870613,213,4.1,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500601981,439,49,1,43,37,c5hderjlkcoaze51e5wgvptk,1,34.9,43.6,2023-01-25T20:14:55.543Z,2023-01-26T06:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602013,440,1,1,43,37,c5hderjlkcoaze51e5wgvptk,1,34.8,43.9,2023-01-25T20:14:55.970Z,2023-01-26T06:17:34Z,3994870807,56,Back,3994870815,213,1.9,3994870811,141,61.4,3995275069,178,,3994870813,212,12.6,3994870809,140,30.8,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602067,441,1,1,43,42,c5hderjlkcoaze51e5wgvptk,1,35.9,74.3,2023-01-25T20:15:00.343Z,2023-01-26T06:17:38Z,3994871027,212,12.3,3994871021,56,Back,3994871029,213,1.9,3994871025,141,91.1,3995275131,178,,3994871023,140,31.6,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602083,442,1,1,43,47,c5hderjlkcoaze51e5wgvptk,1,39.2,93.9,2023-01-25T20:15:05.414Z,2023-01-26T06:17:46Z,3994871111,213,6.0,3994871103,56,Left,3994871109,212,21.8,3994871105,140,59.4,3995275169,178,,3994871107,141,86.4,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602145,443,1,1,43,48,c5hderjlkcoaze51e5wgvptk,1,59.4,86.1,2023-01-25T20:15:06.871Z,2023-01-26T06:17:51Z,3994871393,141,95.9,3995275265,178,,3994871395,212,7.7,3994871391,140,63.0,3994871389,56,Left,3994871397,213,1.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684147,1223,43,1,43,50,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-01-25T20:15:08.811Z,2023-01-26T07:03:43Z,3995299159,144,83,3995299131,399,69600,,,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602161,444,2,1,43,50,c5hderjlkcoaze51e5wgvptk,1,63,95.9,2023-01-25T20:15:08.825Z,2023-01-26T06:17:54Z,3995275297,178,,3994871487,141,95.9,3994871481,7,5ph2ln91ycq1qlq03cnqqs9re,3994871485,140,72.8,3994871483,56,Left,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500602167,432,55,1,43,50,6k5zscdm9ufw0tguvzyjlp5hq,1,30.4,8.2,2023-01-25T20:15:08.826Z,2023-01-26T06:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
