id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/13/value,qualifier/18/value
2509110177,126,1,1,14,21,apoawtpvac4zqlancmvw4nk4o,1,73.7,10.1,2023-02-18T14:45:13.652Z,2023-02-19T09:00:27Z,4039556401,212,16.8,4039556395,56,Right,4039556403,213,6.1,4039556397,140,89.3,4039556399,141,4.4,4042876191,178,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110229,127,1,1,14,26,apoawtpvac4zqlancmvw4nk4o,1,86.7,6.8,2023-02-18T14:45:18.476Z,2023-02-19T09:00:46Z,4039557821,210,15,4039556671,212,12.7,4039556669,141,25.5,4042876283,178,,4039556673,213,1.5,4039556667,140,87.3,4039556665,56,Center,,,,5ga7g20wsa7oqjbh4ijoeknl6,R. Gravenberch,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110235,128,15,1,14,30,apoawtpvac4zqlancmvw4nk4o,1,88.6,35.1,2023-02-18T14:45:22.106Z,2023-02-19T09:00:47Z,4039557863,231,46.6,4039557855,215,,4039557857,146,89.5,4039557841,76,,4039556701,22,,4039557853,103,19,4039557133,72,,4042876579,178,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,4039557847,55,127,4039557851,102,52.4,,4039557859,147,34.8,4039556703,63,,4039557189,233,4039557843,29,4039557143,82,4039556705,56,4039557861,230,98.0,,,,,,90,,,,,,,Center,,,,
2509110283,90,10,1,14,30,go76xxm0xyfgqt1h6tcrtimm,1,9.2,63,2023-02-18T14:45:22.223Z,2023-02-19T09:00:49Z,4039557211,233,128,4042876627,178,,4039556941,94,,4039556943,56,Back,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110271,129,15,1,14,31,apoawtpvac4zqlancmvw4nk4o,1,87.7,54.8,2023-02-18T14:45:22.839Z,2023-02-19T09:00:54Z,4039556873,56,Center,4039558377,147,48.2,4039558375,146,96.5,4039556869,22,,4039558369,102,45.5,4039558099,328,,4039558373,458,,4039558371,103,11.4,582uvj0i3dvm0zwbou9q68pgp,A. Davies,4039558133,233,92,4039558095,15,,,4042876729,178,,4039558367,80,,4039556871,17,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110355,92,10,1,14,32,go76xxm0xyfgqt1h6tcrtimm,1,2.7,50.9,2023-02-18T14:45:24.054Z,2023-02-19T09:00:59Z,4039558151,233,129,4039557321,177,,4039557323,178,,4039557327,56,Back,4039557325,182,,4041370877,377,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110353,91,52,1,14,32,go76xxm0xyfgqt1h6tcrtimm,1,2.7,50.9,2023-02-18T14:45:24.242Z,2023-02-19T09:01:02Z,4042876895,178,,4041371457,377,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110489,93,1,1,14,40,go76xxm0xyfgqt1h6tcrtimm,1,6.4,49.7,2023-02-18T14:45:32.685Z,2023-02-19T09:01:08Z,4039558073,212,7.3,4039558075,213,1.0,4039558067,56,Back,4039558065,123,,4039558069,140,10.4,4039558071,141,58.4,4042877089,178,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110517,94,1,1,14,42,go76xxm0xyfgqt1h6tcrtimm,1,10.4,58.4,2023-02-18T14:45:34.593Z,2023-02-19T09:01:11Z,4039558195,212,18.8,4039558197,213,0.6,4039558193,141,74.0,4039558189,56,Back,4039558191,140,25.2,4042877169,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110591,95,1,1,14,45,go76xxm0xyfgqt1h6tcrtimm,1,25.2,77.1,2023-02-18T14:45:37.414Z,2023-02-19T09:01:14Z,4039558595,56,Back,4039558603,213,1.0,4039558597,140,32.7,4042877245,178,,4039558599,141,94.8,4039558601,212,14.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110641,96,1,1,14,49,go76xxm0xyfgqt1h6tcrtimm,1,36.2,90,2023-02-18T14:45:41.749Z,2023-02-19T09:01:17Z,4039558893,141,69.8,4042877329,178,,4039558891,140,25.1,4039558897,213,4.0,4039558889,56,Back,4039558895,212,18.0,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110673,97,1,1,14,53,go76xxm0xyfgqt1h6tcrtimm,1,26.5,68.4,2023-02-18T14:45:45.060Z,2023-02-19T09:01:20Z,4039559035,56,Back,4039559043,213,1.0,4039559037,140,32.1,4039559041,212,11.5,4039559039,141,83.0,4042877395,178,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110731,98,1,1,14,55,go76xxm0xyfgqt1h6tcrtimm,1,32,83,2023-02-18T14:45:46.900Z,2023-02-19T09:01:24Z,4039559327,212,10.7,4039559325,141,93.5,4039559323,140,39.6,4042877487,178,,4039559329,213,0.7,4039559321,56,Back,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110765,99,1,1,14,58,go76xxm0xyfgqt1h6tcrtimm,1,43.8,95.6,2023-02-18T14:45:50.407Z,2023-02-19T09:01:28Z,4039559489,141,90.9,4039559491,212,13.5,4042877559,178,,4039559485,56,Back,4039559493,213,3.4,4039559487,140,31.3,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110799,100,1,1,15,0,go76xxm0xyfgqt1h6tcrtimm,1,35.1,88.2,2023-02-18T14:45:52.507Z,2023-02-19T09:01:31Z,4039559683,213,4.2,4039559679,212,14.5,4039559673,56,Back,4039559675,140,28.1,4042877637,178,,4039559677,141,69.8,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110877,101,1,1,15,3,go76xxm0xyfgqt1h6tcrtimm,1,27.4,64.4,2023-02-18T14:45:55.248Z,2023-02-19T07:53:13Z,4039560103,141,15.1,4039560105,212,35.7,4039560107,213,5.1,4039560101,140,39.0,4039560097,56,Back,4039560109,1,,4042809825,178,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110905,102,1,1,15,7,go76xxm0xyfgqt1h6tcrtimm,1,45.6,11.6,2023-02-18T14:45:59.593Z,2023-02-19T07:53:17Z,4039560237,140,47.9,4039560243,212,12.6,4039560235,56,Back,4039560245,213,1.4,4042809873,178,,4039560239,141,29.8,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110923,103,1,1,15,8,go76xxm0xyfgqt1h6tcrtimm,1,47.9,29.8,2023-02-18T14:46:00.540Z,2023-02-19T07:53:22Z,4039560331,140,45.9,4039560329,56,Back,4042809931,178,,4039560333,141,7.4,4039560335,212,15.4,4039560337,213,4.6,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110951,104,1,1,15,10,go76xxm0xyfgqt1h6tcrtimm,1,45.9,7.4,2023-02-18T14:46:02.312Z,2023-02-19T07:53:25Z,4042809999,178,,4039560531,141,5.0,4039560529,140,57.1,4039560527,56,Right,4039560537,213,6.1,4039560533,212,11.9,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110961,105,1,1,15,12,go76xxm0xyfgqt1h6tcrtimm,0,55.4,5.9,2023-02-18T14:46:04.212Z,2023-02-19T07:53:35Z,4039560837,236,,4039560575,56,Right,4039560839,233,130,4039560577,140,52.6,4039560847,286,,4039560585,212,3.1,4039560589,213,2.8,4039560581,141,7.4,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,4042810051,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509110999,130,74,1,15,12,apoawtpvac4zqlancmvw4nk4o,1,43.9,95.9,2023-02-18T14:46:04.225Z,2023-02-19T07:53:32Z,4039560825,56,Back,4039560827,285,,4039560885,233,105,4042810163,178,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111491,106,5,1,15,13,go76xxm0xyfgqt1h6tcrtimm,1,45.4,-1,2023-02-18T14:46:05.057Z,2023-02-19T07:53:40Z,4039563445,233,131,4039563389,347,,4039563387,56,Back,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111017,131,5,1,15,13,apoawtpvac4zqlancmvw4nk4o,0,54.6,101,2023-02-18T14:46:05.057Z,2023-02-19T07:53:41Z,4039563449,233,106,4039560917,347,,4039560915,56,Left,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111367,132,18,1,15,30,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-02-18T14:46:22.516Z,2023-02-19T07:53:51Z,4039562715,42,,4039562717,44,Forward,4039562777,55,133,4039562719,59,25,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111371,133,19,1,15,30,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-02-18T14:46:22.517Z,2023-02-19T07:53:52Z,4039562753,55,132,4039562749,59,22,4039591719,292,3,4039591721,293,2,4039562747,145,9,4039562751,44,Defender,4039562743,42,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111449,134,43,1,15,36,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-02-18T14:46:28.411Z,2023-02-18T14:53:08Z,4039563133,59,"27, 7, 19, 5, 23, 8, 6, 22, 13, 38, 4, 10, 20, 26, 39, 42, 44, 46",4039563139,194,97nv3y9z2ajz6b4ynoo0jn3kl,4039591599,144,40,4039563131,44,"1, 3, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",4039563129,30,"bagn0ce4xunsiz3mezrtqx1p1, 4ysxvym6ww4f9d3hflkqsbf11, 582uvj0i3dvm0zwbou9q68pgp, yq0cm7vwr0tkv7nvt9vo77bp, 3kx4mltrob4yta5g6kr2u8ic5, 4w4ldzomkj7fhrc51iimz8no5, 97nv3y9z2ajz6b4ynoo0jn3kl, 29pq64smaxdwlraopnxoleqxh, e5mjphb52suw89189nyca72z9, 5ga7g20wsa7oqjbh4ijoeknl6, 10zt8rbgbmyqxr1m13wm5gfs9, 4603xrdk721lqhd1ejn62x5n9, csnsu3jg12e3ridlmteuyrbp, br2uswvdgoj7ndkx7mnbwgyd, cv1d56d42wujfuc4kt6bn53x0, bhsdzppop8jwjsxwftizot1t6, 4skrm2y64va3y5jk70gz4ylpm, 5bnq6c53ofgo9msqn3vlobpm2",4039563137,131,"1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4039563141,319,0,4039563135,130,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509116819,228,40,1,15,36,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-02-18T14:46:28.464Z,2023-02-19T10:44:31Z,4039590445,44,"1, 3, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",4039591013,319,,4039590447,59,"27, 22, 19, 5, 23, 38, 6, 7, 13, 8, 4, 10, 20, 26, 39, 42, 44, 46",4039590453,194,97nv3y9z2ajz6b4ynoo0jn3kl,4039590443,30,"bagn0ce4xunsiz3mezrtqx1p1, 29pq64smaxdwlraopnxoleqxh, 582uvj0i3dvm0zwbou9q68pgp, yq0cm7vwr0tkv7nvt9vo77bp, 3kx4mltrob4yta5g6kr2u8ic5, 5ga7g20wsa7oqjbh4ijoeknl6, 97nv3y9z2ajz6b4ynoo0jn3kl, 4ysxvym6ww4f9d3hflkqsbf11, e5mjphb52suw89189nyca72z9, 4w4ldzomkj7fhrc51iimz8no5, 10zt8rbgbmyqxr1m13wm5gfs9, 4603xrdk721lqhd1ejn62x5n9, csnsu3jg12e3ridlmteuyrbp, br2uswvdgoj7ndkx7mnbwgyd, cv1d56d42wujfuc4kt6bn53x0, bhsdzppop8jwjsxwftizot1t6, 4skrm2y64va3y5jk70gz4ylpm, 5bnq6c53ofgo9msqn3vlobpm2",4039590451,131,"1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4039590449,130,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111513,107,1,1,15,40,go76xxm0xyfgqt1h6tcrtimm,1,39.7,0,2023-02-18T14:46:32.279Z,2023-02-19T07:53:55Z,4039563551,140,32.6,4039563547,107,,4039563553,141,22.3,4039563549,56,Back,4039563557,213,2.0,4039563555,212,17.7,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111537,108,1,1,15,41,go76xxm0xyfgqt1h6tcrtimm,1,32.3,22.3,2023-02-18T14:46:33.776Z,2023-02-19T07:54:02Z,4039563681,140,38.1,4039563687,213,1.3,4039563685,212,26.1,4039563683,141,59.6,4042810627,178,,4039563679,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111569,109,1,1,15,44,go76xxm0xyfgqt1h6tcrtimm,0,38.1,59.6,2023-02-18T14:46:36.785Z,2023-02-19T07:54:04Z,4039563823,155,,4039563829,141,92.0,4039563831,212,31.4,4039563833,213,0.8,4039563827,140,59.4,4039563825,56,Left,4042810677,178,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111605,135,8,1,15,47,apoawtpvac4zqlancmvw4nk4o,1,43.1,10.9,2023-02-18T14:46:38.923Z,2023-02-19T07:54:08Z,4041377087,385,,4042810707,388,,4039563999,56,Back,4039863941,15,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111705,110,3,1,15,50,go76xxm0xyfgqt1h6tcrtimm,1,30,94.8,2023-02-18T14:46:42.472Z,2023-02-19T07:54:12Z,4041377589,464,,4039564435,56,Back,4039564477,233,136,4042810767,178,,4039564439,285,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111661,136,45,1,15,50,apoawtpvac4zqlancmvw4nk4o,0,70,5.2,2023-02-18T14:46:42.472Z,2023-02-19T07:54:13Z,4039564229,286,,4039564481,233,110,4039564227,56,Right,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111711,111,50,1,15,53,go76xxm0xyfgqt1h6tcrtimm,1,31.8,95.6,2023-02-18T14:46:44.917Z,2023-02-19T07:54:17Z,4039564473,56,Back,4039564727,233,137,4039564475,285,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111767,137,7,1,15,53,apoawtpvac4zqlancmvw4nk4o,0,68.2,4.4,2023-02-18T14:46:45.013Z,2023-02-19T07:54:21Z,4039564707,286,,4041378293,385,,4039564705,56,Right,4042810933,178,,4039564703,167,,4039564717,233,111,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111743,112,61,1,15,54,go76xxm0xyfgqt1h6tcrtimm,1,31.4,95.9,2023-02-18T14:46:46.398Z,2023-02-19T07:55:13Z,4039564593,56,Back,4042811863,389,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111763,113,5,1,15,55,go76xxm0xyfgqt1h6tcrtimm,0,35.2,101.4,2023-02-18T14:46:47.290Z,2023-02-19T07:54:37Z,4039564689,56,Back,4039564691,347,,4039565767,233,138,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111955,138,5,1,15,55,apoawtpvac4zqlancmvw4nk4o,1,64.8,-1.4,2023-02-18T14:46:47.290Z,2023-02-19T07:54:37Z,4039565689,347,,4039565687,56,Right,4039565745,233,113,,,,,,,,,,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509111985,139,1,1,16,7,apoawtpvac4zqlancmvw4nk4o,1,67.2,0,2023-02-18T14:46:59.412Z,2023-02-19T07:55:19Z,4039565823,141,11.3,4039565819,56,Right,4039565825,212,9.3,4039565827,213,1.3,4039565821,140,69.4,4039565817,107,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112025,140,1,1,16,8,apoawtpvac4zqlancmvw4nk4o,1,68.7,11.4,2023-02-18T14:47:00.282Z,2023-02-19T07:55:30Z,4039566013,212,3.8,4039566015,213,4.4,4039566009,140,67.5,4039566011,141,6.1,4039566007,56,Right,4042812175,388,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112035,141,3,1,16,9,apoawtpvac4zqlancmvw4nk4o,0,65.8,4.2,2023-02-18T14:47:01.113Z,2023-02-19T07:55:35Z,4041781139,465,,4042812241,178,,4039566045,56,Right,4039566189,233,114,4039566047,286,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112051,114,7,1,16,9,go76xxm0xyfgqt1h6tcrtimm,1,34.2,95.8,2023-02-18T14:47:01.390Z,2023-02-19T07:55:38Z,4042812287,178,,4041781291,385,,4039566113,167,,4039566155,233,141,4039566115,56,Back,4039566117,285,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112057,115,5,1,16,9,go76xxm0xyfgqt1h6tcrtimm,0,32.8,101.3,2023-02-18T14:47:01.606Z,2023-02-19T07:55:40Z,4039566129,347,,4039566351,233,142,4039566127,56,Back,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112081,142,5,1,16,9,apoawtpvac4zqlancmvw4nk4o,1,67.2,-1.3,2023-02-18T14:47:01.606Z,2023-02-19T07:55:40Z,4039566329,233,115,4039566267,347,,4039566265,56,Right,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112281,143,1,1,16,21,apoawtpvac4zqlancmvw4nk4o,1,67.5,0,2023-02-18T14:47:12.811Z,2023-02-19T07:55:55Z,4039567125,140,61.7,4039567127,141,12.3,4039567123,56,Right,4039567121,107,,4039567131,213,2.1,4039567129,212,11.2,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112349,144,1,1,16,23,apoawtpvac4zqlancmvw4nk4o,1,61.6,12.3,2023-02-18T14:47:15.586Z,2023-02-19T07:55:58Z,4042812647,178,,4039567477,141,16.7,4039567475,140,44.7,4039567479,212,18.0,4039567473,56,Back,4039567481,213,3.0,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112371,145,1,1,16,25,apoawtpvac4zqlancmvw4nk4o,1,44.3,16.8,2023-02-18T14:47:17.300Z,2023-02-19T07:56:03Z,4039567583,213,2.1,4039567579,141,41.2,4039567575,56,Back,4042812815,178,,4039567577,140,35.6,4039567581,212,18.9,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112439,146,1,1,16,27,apoawtpvac4zqlancmvw4nk4o,1,32.1,43.3,2023-02-18T14:47:19.439Z,2023-02-19T07:56:07Z,4039567913,212,18.7,4039567915,213,3.3,4042812983,178,,4039567909,140,14.4,4039567911,141,40.0,4039567907,56,Back,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112463,147,1,1,16,32,apoawtpvac4zqlancmvw4nk4o,0,14.2,25,2023-02-18T14:47:23.856Z,2023-02-19T07:56:11Z,4039568019,140,47.7,4039568025,213,6.0,4039568027,1,,4042813067,178,,4039568023,212,37.0,4039568021,141,8.0,4039568017,56,Back,4039568015,157,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112469,116,44,1,16,34,go76xxm0xyfgqt1h6tcrtimm,1,52.8,91,2023-02-18T14:47:26.667Z,2023-02-19T10:48:29Z,4039568053,286,,4039568049,56,Left,4039568077,233,148,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112467,148,44,1,16,34,apoawtpvac4zqlancmvw4nk4o,0,47.2,9,2023-02-18T14:47:26.668Z,2023-02-19T07:56:14Z,4039568193,233,116,4039568047,285,,4039568045,56,Back,,,,,,,,,,,,,,,,5ga7g20wsa7oqjbh4ijoeknl6,R. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112479,117,1,1,16,34,go76xxm0xyfgqt1h6tcrtimm,0,55,87.6,2023-02-18T14:47:26.772Z,2023-02-19T10:48:29Z,4042813301,388,,4039568095,3,,4039568101,141,87.8,4039568097,56,Left,4039568105,213,3.0,4039568099,140,54.1,4039568103,212,1.0,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112619,150,61,1,16,35,apoawtpvac4zqlancmvw4nk4o,1,46.4,11.4,2023-02-18T14:47:26.824Z,2023-02-19T07:58:31Z,4039568845,56,Back,4042813443,388,,4042813441,15,,,,,,,,,,,,,,,,,5ga7g20wsa7oqjbh4ijoeknl6,R. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509170427,463,61,1,16,35,go76xxm0xyfgqt1h6tcrtimm,1,52,81.7,2023-02-18T14:47:26.826Z,2023-02-19T07:57:20Z,4039869973,56,Left,4042814623,388,,4042814621,21,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112493,118,49,1,16,36,go76xxm0xyfgqt1h6tcrtimm,1,60,90,2023-02-18T14:47:28.369Z,2023-02-19T07:58:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cgzcn8oo03wda4e5o0jxgy4tl,H. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112507,119,1,1,16,36,go76xxm0xyfgqt1h6tcrtimm,1,60,90,2023-02-18T14:47:28.421Z,2023-02-19T07:58:48Z,4039568251,56,Center,4042816081,178,,4039568259,213,4.8,4039568253,140,60.7,4039568255,141,69.6,4039568257,212,13.9,,,,,,,cgzcn8oo03wda4e5o0jxgy4tl,H. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112523,120,1,1,16,37,go76xxm0xyfgqt1h6tcrtimm,1,60.7,69.6,2023-02-18T14:47:29.150Z,2023-02-19T07:58:51Z,4039568333,56,Left,4039568335,140,65.4,4039568337,141,83.3,4042816117,178,,4039568339,212,10.5,4039568341,213,1.1,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509112525,121,1,1,16,39,go76xxm0xyfgqt1h6tcrtimm,0,63.1,83,2023-02-18T14:47:31.219Z,2023-02-19T07:58:56Z,4039568355,213,4.7,4039568379,286,,4042816193,178,,4039568353,212,4.2,4039568349,140,63.1,4039568373,236,,4039568347,56,Center,4039568375,233,149,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,4039568351,141,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
