id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/10/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2540696091,242,6,1,28,16,8q1ul09cygzswb7tb456bmifv,1,82.2,56.8,2023-04-29T13:58:32.985Z,2023-04-30T07:58:58Z,4234809899,75,,4234810033,233,259,4234809895,56,Center,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696101,259,6,1,28,16,6k5zscdm9ufw0tguvzyjlp5hq,0,17.8,43.2,2023-04-29T13:58:32.985Z,2023-04-30T07:58:58Z,4234809931,56,Back,4234810063,233,242,4234809933,73,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696387,243,1,1,28,50,8q1ul09cygzswb7tb456bmifv,0,99.5,0.5,2023-04-29T13:59:06.984Z,2023-04-30T07:59:05Z,4238823939,178,,4234811233,212,36.6,4234811229,140,91.4,4234811235,213,1.8,4234811227,56,Center,4234811221,6,,4234811231,141,52.8,4234811219,2,,55z0yap5tml66nes2cchg7ahh,F. Kainz,4234811225,224,,4234811237,1,,4234811223,155,4237837389,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696395,260,44,1,28,52,6k5zscdm9ufw0tguvzyjlp5hq,1,11,43.4,2023-04-29T13:59:09.086Z,2023-04-30T09:33:48Z,4234811375,233,244,4234811273,56,Back,4234811275,285,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696403,244,44,1,28,52,8q1ul09cygzswb7tb456bmifv,0,89,56.6,2023-04-29T13:59:09.087Z,2023-04-30T07:59:10Z,4234811391,233,260,4234811319,286,,4234811317,56,Center,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696411,261,12,1,28,53,6k5zscdm9ufw0tguvzyjlp5hq,1,13.3,39.5,2023-04-29T13:59:09.120Z,2023-04-30T09:33:48Z,4234811355,212,15.4,4238824161,388,,4234811351,140,24.1,4234811371,15,,4234811353,141,54.8,4234811357,213,0.7,4234811349,56,Back,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696443,245,1,1,28,54,8q1ul09cygzswb7tb456bmifv,0,75.9,42.1,2023-04-29T13:59:10.667Z,2023-04-30T07:59:16Z,4234811509,140,92.0,4234811513,212,18.0,4234811507,56,Center,4238824315,388,,4234811511,141,51.0,4234811505,3,,4234811515,213,0.3,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696471,262,4,1,28,56,6k5zscdm9ufw0tguvzyjlp5hq,1,7.6,43.4,2023-04-29T13:59:12.182Z,2023-04-30T07:59:32Z,4234812211,294,,4234848273,233,248,4234812213,152,,4234812209,13,,4234811629,56,Back,4234811631,285,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696657,248,4,1,28,56,8q1ul09cygzswb7tb456bmifv,0,92.4,56.6,2023-04-29T13:59:12.183Z,2023-04-30T07:59:32Z,4234812401,294,,4238824765,178,,4234812407,286,,4234812403,56,Center,4234812405,152,,4234848337,233,262,4234812399,13,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696461,246,43,1,28,57,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-29T13:59:13.706Z,2023-04-29T13:59:32Z,4234811595,56,Center,4234811597,286,0,4234812267,144,44,4234811661,233,262,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696467,247,43,1,28,58,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-29T13:59:14.506Z,2023-04-29T13:59:34Z,4234811617,17,0,4234811619,56,Center,4234811615,22,0,4234811627,252,0,4234812327,144,39,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696817,263,1,1,29,31,6k5zscdm9ufw0tguvzyjlp5hq,0,14,48.2,2023-04-29T13:59:47.477Z,2023-04-30T07:59:36Z,4234813081,212,54.1,4234813075,56,Center,4234813083,213,0.2,4234813067,5,,4238824885,178,,4234813085,1,,4234813071,157,,4234813077,140,64.8,920yurg08gqayxwc80q9f8ixh,M. Flekken,4234813073,152,,4234813079,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696823,249,44,1,29,34,8q1ul09cygzswb7tb456bmifv,1,34,37.5,2023-04-29T13:59:51.057Z,2023-04-30T09:33:49Z,4234813097,285,,4234813173,233,264,4234813095,56,Back,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696825,264,44,1,29,34,6k5zscdm9ufw0tguvzyjlp5hq,0,66,62.5,2023-04-29T13:59:51.058Z,2023-04-30T07:59:43Z,4234813103,286,,4234813199,233,249,4234813101,56,Center,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696829,250,1,1,29,35,8q1ul09cygzswb7tb456bmifv,0,32.7,36.1,2023-04-29T13:59:51.130Z,2023-04-30T09:33:49Z,4234813133,213,0.7,4234813117,140,34.0,4234813107,3,,4234813111,56,Back,4238825169,388,,4234813123,141,37.7,4234813127,212,1.7,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696849,265,61,1,29,35,6k5zscdm9ufw0tguvzyjlp5hq,1,63.4,60.6,2023-04-29T13:59:51.152Z,2023-04-30T07:59:53Z,4234813191,56,Center,4238825429,388,,4238825427,15,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696857,251,1,1,29,37,8q1ul09cygzswb7tb456bmifv,1,34.9,70.4,2023-04-29T13:59:53.544Z,2023-04-30T07:59:59Z,4234813229,140,32.7,4238825551,178,,4234813227,56,Back,4234813235,213,1.8,4234813225,3,,4234813233,212,10.7,4234813231,141,85.8,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696861,252,49,1,29,38,8q1ul09cygzswb7tb456bmifv,1,32.7,85.8,2023-04-29T13:59:54.925Z,2023-04-30T08:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696913,253,1,1,29,38,8q1ul09cygzswb7tb456bmifv,0,32.7,85.8,2023-04-29T13:59:54.939Z,2023-04-30T08:00:08Z,4234813455,157,,4234813461,141,100.0,4238825721,178,,4234813467,1,,4234813463,212,23.2,4234813465,213,0.5,4234813459,140,52.2,4234813457,56,Left,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696915,254,5,1,29,44,8q1ul09cygzswb7tb456bmifv,0,53.6,101.8,2023-04-29T14:00:00.382Z,2023-04-30T08:00:11Z,4234813471,347,,4234813653,233,266,4234813469,56,Left,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696953,266,5,1,29,44,6k5zscdm9ufw0tguvzyjlp5hq,1,46.4,-1.8,2023-04-29T14:00:00.382Z,2023-04-30T08:00:10Z,4234813631,347,,4234813647,233,254,4234813629,56,Back,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540696981,267,1,1,29,46,6k5zscdm9ufw0tguvzyjlp5hq,1,50.5,0,2023-04-29T14:00:02.565Z,2023-04-30T08:00:16Z,4234813741,1,,4234813733,140,76.1,4234813739,213,0.4,4234813737,212,28.7,4234813731,56,Right,4234813735,141,13.7,4234813729,107,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697025,268,1,1,29,49,6k5zscdm9ufw0tguvzyjlp5hq,1,75.6,13.7,2023-04-29T14:00:05.379Z,2023-04-30T08:00:30Z,4238826087,178,,4234815133,210,15,4234813895,141,28.7,4234813899,213,1.0,4234813893,140,81.8,4234813897,212,12.1,4234815135,154,,4234813891,56,Center,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697033,269,15,1,29,52,6k5zscdm9ufw0tguvzyjlp5hq,1,92.7,32.2,2023-04-29T14:00:08.393Z,2023-04-30T08:00:30Z,4234814323,20,,4234815167,215,,4234815169,146,98.9,4234815153,80,,4234814327,233,255,4234815163,102,46.4,4234815159,55,268,4234815157,154,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,4234815155,29,,4234813927,56,Center,4237846447,63,4234813923,22,4234815171,147,4234815165,103,5.1,4238826339,178,,,,,,,,,,,45.8,,,,,,,,,,,
2540697061,255,10,1,29,52,8q1ul09cygzswb7tb456bmifv,1,0.9,55.2,2023-04-29T14:00:08.713Z,2023-04-30T08:00:34Z,4234814059,179,,4234814057,173,,4234814061,183,,4234814343,233,269,4237848131,376,,4234814063,56,Back,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697081,256,6,1,29,53,8q1ul09cygzswb7tb456bmifv,0,4.9,62.2,2023-04-29T14:00:09.670Z,2023-04-30T08:00:35Z,4234814183,73,,4234814181,56,Back,4234814251,233,270,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697057,270,6,1,29,53,6k5zscdm9ufw0tguvzyjlp5hq,1,95.1,37.8,2023-04-29T14:00:09.670Z,2023-04-30T08:00:36Z,4234814207,233,256,4234814049,75,,4234814047,56,Center,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697631,271,1,1,30,29,6k5zscdm9ufw0tguvzyjlp5hq,0,99.5,0.5,2023-04-29T14:00:46.046Z,2023-04-30T05:54:16Z,4234816805,56,Center,4235168983,233,260,4234816811,212,26.5,4234816803,223,,4234816797,2,,4234816799,6,,4238662271,178,,4237851455,72,,b7ve7k983eaewnupejiow3jdh,C. Günter,4234816801,155,,4234816807,140,94.0,4234816813,213,4234816809,141,,,,,,,,,,,,,,,,,38.5,,,,1.8,,,,,,,,
2540697651,258,12,1,30,31,8q1ul09cygzswb7tb456bmifv,1,4.8,50.6,2023-04-29T14:00:47.543Z,2023-04-30T05:54:35Z,4234816887,141,83.9,4234816889,212,22.7,4234816883,56,Back,4234816905,15,,4234816891,213,1.5,4238662577,388,,4234816885,140,5.4,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697639,257,43,1,30,33,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-29T14:00:49.385Z,2023-04-29T14:29:10Z,4234816849,285,0,4234816953,233,272,4235125115,144,44,4234816845,56,Back,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697643,272,43,1,30,33,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-04-29T14:00:49.386Z,2023-04-29T14:29:11Z,4234816857,56,Center,4234816859,286,0,4235125265,144,44,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697683,273,1,1,30,34,6k5zscdm9ufw0tguvzyjlp5hq,0,88.9,12.8,2023-04-29T14:00:50.173Z,2023-04-30T05:54:39Z,4234817401,286,,4234817093,155,,4234817103,213,1.5,4234817095,56,Right,4237853603,72,,4234817397,233,260,4234817091,2,,4234817395,236,,b7ve7k983eaewnupejiow3jdh,C. Günter,4234817101,212,,4234817099,141,15.0,4234817097,140,4237853601,223,4238662631,178,,,,,,,,,,,,,,1.5,,,,,89.0,,,,,,,,
2540697727,260,12,1,30,34,8q1ul09cygzswb7tb456bmifv,1,11.7,81.6,2023-04-29T14:00:50.359Z,2023-04-30T05:54:50Z,4234817435,233,273,4234817331,185,,4234817333,56,Back,4238662869,388,,4238662871,21,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697719,274,1,1,30,37,6k5zscdm9ufw0tguvzyjlp5hq,1,80.4,18.2,2023-04-29T14:00:53.108Z,2023-04-30T05:54:54Z,4234817291,140,88.2,4234817293,141,11.4,4234817297,213,5.8,4234817289,56,Right,4234817295,212,9.4,4238662953,178,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697731,275,1,1,30,38,6k5zscdm9ufw0tguvzyjlp5hq,0,88.5,9.8,2023-04-29T14:00:54.743Z,2023-04-30T05:55:04Z,4237855453,72,,4234817371,213,1.5,4234817365,140,89.1,4234817357,2,,4234817531,233,259,4234817359,155,,4234817363,56,Right,4237855451,223,,b7ve7k983eaewnupejiow3jdh,C. Günter,4234817529,236,,4238663171,178,,4234817369,212,4234817367,141,4234817535,286,,,,,,,,,,,,,,,17.9,,,,5.5,,,,,,,,
2540697693,259,12,1,30,38,8q1ul09cygzswb7tb456bmifv,1,6.6,81.5,2023-04-29T14:00:54.826Z,2023-04-30T05:55:30Z,4234817463,185,,4238663763,388,,4234817145,56,Back,4234817597,233,275,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698083,262,5,1,30,40,8q1ul09cygzswb7tb456bmifv,0,9.5,101,2023-04-29T14:00:56.884Z,2023-04-30T05:55:36Z,4234819075,347,,4234848131,233,276,4234819073,56,Back,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697795,276,5,1,30,40,6k5zscdm9ufw0tguvzyjlp5hq,1,90.5,-1,2023-04-29T14:00:56.884Z,2023-04-30T05:55:36Z,4234817687,347,,4234848071,233,262,4234817681,56,Right,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540697993,261,43,1,30,50,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-29T14:01:07.081Z,2023-04-29T14:01:11Z,4234818689,73,0,4234818983,144,6,4234818633,56,Back,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698357,277,1,1,31,4,6k5zscdm9ufw0tguvzyjlp5hq,0,89.9,0,2023-04-29T14:01:20.418Z,2023-04-30T05:55:45Z,4234820269,140,92.1,4234820267,56,Center,4234820275,213,1.5,4234820277,1,,4234820273,212,24.1,4234820265,107,,4234820271,141,34.0,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698475,263,12,1,31,6,8q1ul09cygzswb7tb456bmifv,1,9.6,64.2,2023-04-29T14:01:22.397Z,2023-04-30T05:55:52Z,4234820743,212,13.6,4234820739,140,21.7,4234820741,141,57.2,4234820737,56,Back,4238664061,388,,4234820789,15,,4234820745,213,5.9,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698423,278,15,1,31,7,6k5zscdm9ufw0tguvzyjlp5hq,1,84.3,43.5,2023-04-29T14:01:24.039Z,2023-04-30T05:56:01Z,4238664205,178,,4234822087,20,,4234822603,147,48.7,4234820561,56,Center,4235115619,17,,4235115621,215,,4234822601,146,98.2,4234822595,108,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,4234822597,328,,4234822599,458,,4234822591,102,4234822593,103,4234822133,233,4234822085,160,,4234822589,76,,,,,,,,,,10.8,265,,,52.1,,,,,,,,
2540698583,265,10,1,31,8,8q1ul09cygzswb7tb456bmifv,1,1.4,48.6,2023-04-29T14:01:25.035Z,2023-04-30T05:56:07Z,4234821269,182,,4234821267,178,,4237864107,377,,4234821265,177,,4234822183,233,278,4234821271,56,Back,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698575,264,52,1,31,9,8q1ul09cygzswb7tb456bmifv,1,3.5,49.3,2023-04-29T14:01:25.187Z,2023-04-30T05:56:14Z,4238664419,178,,4237864381,377,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698797,266,1,1,31,19,8q1ul09cygzswb7tb456bmifv,1,15.7,52.7,2023-04-29T14:01:35.507Z,2023-04-30T05:56:17Z,4234822307,141,75.0,4234822309,212,15.2,4234822303,56,Back,4234822311,213,1.6,4234822301,123,,4238664449,178,,4234822305,140,15.4,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698861,267,1,1,31,23,8q1ul09cygzswb7tb456bmifv,1,12.8,76.4,2023-04-29T14:01:39.741Z,2023-04-30T05:56:19Z,4234822635,140,18.5,4234822637,141,95.6,4234822639,212,14.4,4234822641,213,1.1,4234822633,56,Back,4238664473,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698889,268,1,1,31,25,8q1ul09cygzswb7tb456bmifv,0,19.2,95.6,2023-04-29T14:01:41.151Z,2023-04-30T05:56:21Z,4238664509,178,,4234822789,1,,4234822775,56,Center,4234822781,212,44.7,4234822773,155,,4234822779,141,70.8,4234822777,140,58.6,4234822785,213,5.9,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540698963,279,49,1,31,29,6k5zscdm9ufw0tguvzyjlp5hq,1,42.5,27.4,2023-04-29T14:01:45.099Z,2023-04-30T05:56:24Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699111,280,1,1,31,33,6k5zscdm9ufw0tguvzyjlp5hq,1,35.6,23.9,2023-04-29T14:01:49.864Z,2023-04-30T05:56:28Z,4234823787,212,8.0,4234823789,213,0.7,4234823783,140,41.3,4234823781,56,Back,4238664573,178,,4234823785,141,31.6,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699165,281,1,1,31,35,6k5zscdm9ufw0tguvzyjlp5hq,1,39,30.1,2023-04-29T14:01:51.111Z,2023-04-30T05:56:29Z,4234824051,213,3.5,4234824041,141,23.7,4234824029,56,Back,4234824035,140,26.9,4234824045,212,13.4,4238664605,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699259,282,1,1,31,37,6k5zscdm9ufw0tguvzyjlp5hq,1,22.1,24.6,2023-04-29T14:01:53.538Z,2023-04-30T05:56:36Z,4234824465,140,12.9,4238664679,178,,4234824471,213,2.3,4234824467,141,39.2,4234824469,212,13.9,4234824463,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699395,283,1,1,31,40,6k5zscdm9ufw0tguvzyjlp5hq,1,13,40.9,2023-04-29T14:01:56.874Z,2023-04-30T05:56:39Z,4234825157,56,Back,4234825159,140,11.8,4234825165,213,4.6,4238664717,178,,4234825163,212,16.3,4234825161,141,17.0,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699447,284,1,1,31,44,6k5zscdm9ufw0tguvzyjlp5hq,1,14.6,13.8,2023-04-29T14:02:00.430Z,2023-04-30T05:56:44Z,4234825377,212,50.0,4234825373,140,55.4,4234825379,213,0.5,4234825371,56,Center,4234825385,1,,4234825369,155,,4238664789,178,,4234825375,141,51.6,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699467,285,1,1,31,47,6k5zscdm9ufw0tguvzyjlp5hq,0,55.4,51.6,2023-04-29T14:02:03.502Z,2023-04-30T05:56:47Z,4234825459,56,Center,4234825453,3,,4234825465,141,47.3,4238664841,388,,4234825469,213,6.0,4234825463,140,64.3,4234825467,212,9.8,4234825455,168,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699499,269,1,1,31,48,8q1ul09cygzswb7tb456bmifv,0,32.6,44.3,2023-04-29T14:02:04.646Z,2023-04-30T05:56:55Z,4234825635,56,Center,4234825645,1,,4238664877,178,,4234825643,213,0.6,4234825637,140,58.8,4234825633,157,,4234825641,212,34.0,4234825639,141,73.8,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699809,286,1,1,31,52,6k5zscdm9ufw0tguvzyjlp5hq,1,42,32.8,2023-04-29T14:02:08.938Z,2023-04-30T05:57:03Z,4234827015,141,23.4,4234827005,56,Back,4234827023,213,3.8,4234827019,212,10.8,4238665039,178,,4234827009,140,33.7,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699893,287,1,1,31,57,6k5zscdm9ufw0tguvzyjlp5hq,1,36.6,36.4,2023-04-29T14:02:13.985Z,2023-04-30T05:57:07Z,4234827465,212,23.9,4234827459,140,28.8,4234827457,56,Back,4234827467,213,1.9,4234827463,141,69.4,4238665095,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540699955,288,1,1,32,1,6k5zscdm9ufw0tguvzyjlp5hq,1,29.5,70.9,2023-04-29T14:02:17.544Z,2023-04-30T05:57:10Z,4234827801,141,96.2,4234827811,213,1.0,4238665151,178,,4234827805,212,20.0,4234827793,56,Back,4234827797,140,39.2,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700029,289,1,1,32,3,6k5zscdm9ufw0tguvzyjlp5hq,1,39.2,96.2,2023-04-29T14:02:19.132Z,2023-04-30T05:57:15Z,4234828187,141,93.6,4234828189,212,15.0,4234828183,56,Left,4234828185,140,53.4,4238665207,178,,4234828191,213,6.2,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700051,290,1,1,32,4,6k5zscdm9ufw0tguvzyjlp5hq,1,53.4,93.6,2023-04-29T14:02:20.436Z,2023-04-30T05:57:26Z,4234828311,213,3.6,4234828347,156,,4234828303,56,Back,4234828309,212,5.9,4234828307,141,89.7,4234828305,140,48.4,4238665355,178,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700155,291,61,1,32,5,6k5zscdm9ufw0tguvzyjlp5hq,0,63.7,93.8,2023-04-29T14:02:21.555Z,2023-04-30T05:57:32Z,4238665463,178,,4234828809,56,Left,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700203,270,1,1,32,8,8q1ul09cygzswb7tb456bmifv,0,25.7,4.7,2023-04-29T14:02:24.248Z,2023-04-30T05:57:39Z,4234829001,56,Back,4234829007,212,2.6,4234829009,213,4.2,4234829003,140,24.4,4238665571,178,,4234829087,236,,4234829089,233,292,4234829005,141,1.4,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,4234829095,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540700185,292,74,1,32,8,6k5zscdm9ufw0tguvzyjlp5hq,1,63.7,93.8,2023-04-29T14:02:24.334Z,2023-04-30T05:58:01Z,4234828919,56,Left,4234828921,285,,4238665871,178,,4234829125,233,270,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
