id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2522669737,105,10,1,8,33,6k5zscdm9ufw0tguvzyjlp5hq,1,1.2,51,2023-03-19T18:39:28.411Z,2023-03-20T08:28:50Z,4112048475,376,,4111271711,233,76,4111270677,174,,4111270679,179,,4111269233,56,Back,4111269231,182,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669763,106,49,1,8,35,6k5zscdm9ufw0tguvzyjlp5hq,1,8.3,33.1,2023-03-19T18:39:30.250Z,2023-03-20T09:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669767,107,1,1,8,35,6k5zscdm9ufw0tguvzyjlp5hq,0,8.3,33.1,2023-03-19T18:39:30.332Z,2023-03-20T09:03:02Z,4111269357,141,28.4,4111269353,56,Back,4111269359,212,4.7,4111269355,140,11.6,4111269361,213,5.5,4112497023,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669749,77,8,1,8,35,1c7qokc1j5z50cjj4tcu32haa,1,88.6,70.7,2023-03-19T18:39:30.631Z,2023-03-20T09:03:08Z,4111269295,56,Center,4112049227,383,,4112497115,178,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669787,108,1,1,8,37,6k5zscdm9ufw0tguvzyjlp5hq,0,10.8,33.5,2023-03-19T18:39:31.821Z,2023-03-20T09:03:20Z,4111269451,212,16.2,4111269453,213,5.1,4111269443,155,,4111269449,141,11.9,4111269447,140,17.3,4111269445,56,Back,4112497283,178,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669803,78,1,1,8,39,1c7qokc1j5z50cjj4tcu32haa,1,81.6,86.2,2023-03-19T18:39:34.007Z,2023-03-20T09:03:34Z,4111269521,3,,4111269525,140,88.8,4111269529,212,7.7,4111269527,141,84.2,4111269523,56,Left,4111269531,213,6.1,4112497523,388,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669809,79,49,1,8,40,1c7qokc1j5z50cjj4tcu32haa,1,88.8,84.2,2023-03-19T18:39:35.215Z,2023-03-20T09:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669815,80,1,1,8,40,1c7qokc1j5z50cjj4tcu32haa,1,88.8,84.2,2023-03-19T18:39:35.239Z,2023-03-20T09:03:42Z,4111269583,212,7.5,4111269585,213,0.4,4111269581,141,88.2,4112497611,178,,4111269577,56,Left,4111269579,140,95.5,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669831,81,1,1,8,41,1c7qokc1j5z50cjj4tcu32haa,0,95.5,88.2,2023-03-19T18:39:36.655Z,2023-03-20T09:03:48Z,4112497705,178,,4112049659,224,,4111269685,141,57.5,4111269689,213,4.7,4111269683,140,94.8,4111269687,212,20.9,4111269681,56,Center,4111269679,155,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,4111269677,2,4112049661,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669849,109,12,1,8,42,6k5zscdm9ufw0tguvzyjlp5hq,1,7.7,39.4,2023-03-19T18:39:37.440Z,2023-03-20T09:03:54Z,4111269765,141,40.9,4111269767,212,26.1,4111269763,140,32.5,4111269769,213,0.0,4111269761,56,Back,4112497789,388,,4111269827,15,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669869,110,49,1,8,45,6k5zscdm9ufw0tguvzyjlp5hq,1,32.2,43.3,2023-03-19T18:39:40.633Z,2023-03-20T09:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669911,111,1,1,8,47,6k5zscdm9ufw0tguvzyjlp5hq,1,29.9,47.6,2023-03-19T18:39:42.372Z,2023-03-20T09:04:07Z,4112497983,178,,4111270109,212,25.3,4111270103,56,Back,4111270107,141,80.9,4111270105,140,40.7,4111270111,213,1.1,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669915,112,61,1,8,49,6k5zscdm9ufw0tguvzyjlp5hq,0,45.5,83.4,2023-03-19T18:39:44.084Z,2023-03-20T09:05:10Z,4112498997,178,,4111270115,56,Back,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669925,82,49,1,8,51,1c7qokc1j5z50cjj4tcu32haa,1,44,22.7,2023-03-19T18:39:45.920Z,2023-03-20T09:05:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669961,83,1,1,8,51,1c7qokc1j5z50cjj4tcu32haa,1,42.9,22.7,2023-03-19T18:39:46.002Z,2023-03-20T09:05:59Z,4111270321,141,32.2,4111270325,213,2.9,4111270319,140,19.6,4111270317,56,Back,4111270323,212,25.3,4112499675,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522669991,84,1,1,8,54,1c7qokc1j5z50cjj4tcu32haa,1,19.6,32.2,2023-03-19T18:39:49.110Z,2023-03-20T09:06:09Z,4112499833,178,,4111270503,140,31.6,4111270509,213,0.1,4111270507,212,12.7,4111270505,141,33.9,4111270501,56,Back,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670015,85,1,1,8,58,1c7qokc1j5z50cjj4tcu32haa,1,34.7,36.3,2023-03-19T18:39:53.233Z,2023-03-20T09:06:16Z,4112499911,178,,4111270661,56,Back,4111270665,141,45.7,4111270669,213,1.1,4111270663,140,37.7,4111270667,212,7.1,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670037,86,1,1,9,0,1c7qokc1j5z50cjj4tcu32haa,1,34.9,39.6,2023-03-19T18:39:55.346Z,2023-03-20T09:06:19Z,4111270771,141,16.7,4112500005,178,,4111270775,213,4.7,4111270773,212,15.6,4111270769,140,34.3,4111270767,56,Back,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670127,87,1,1,9,1,1c7qokc1j5z50cjj4tcu32haa,1,31.9,15.9,2023-03-19T18:39:56.564Z,2023-03-20T09:06:24Z,4111271121,56,Back,4111271123,140,12.0,4111271127,212,25.7,4111271129,213,2.5,4111271125,141,37.9,4112500051,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670305,88,1,1,9,25,1c7qokc1j5z50cjj4tcu32haa,1,29.8,39.4,2023-03-19T18:40:20.453Z,2023-03-20T09:06:35Z,4112500233,178,,4111272025,141,17.0,4111272023,140,34.7,4111272029,213,5.0,4111272027,212,16.1,4111272021,56,Back,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670361,89,1,1,9,30,1c7qokc1j5z50cjj4tcu32haa,1,31.9,13.6,2023-03-19T18:40:24.932Z,2023-03-20T09:06:40Z,4111272299,141,43.7,4111272297,140,18.3,4111272295,56,Back,4112500311,178,,4111272303,213,2.2,4111272301,212,25.0,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670373,90,1,1,9,33,1c7qokc1j5z50cjj4tcu32haa,1,18.8,45.4,2023-03-19T18:40:28.370Z,2023-03-20T09:06:44Z,4112500349,178,,4111272357,56,Back,4111272361,140,24.7,4111272365,141,44.5,4111272369,213,6.2,4111272367,212,6.2,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670437,91,1,1,9,35,1c7qokc1j5z50cjj4tcu32haa,0,26.9,49.1,2023-03-19T18:40:30.621Z,2023-03-20T09:06:48Z,4111272587,212,35.6,4111272583,140,26.4,4111272589,213,1.6,4111272585,141,100.0,4111272581,56,Back,4112500395,178,,4111273551,1,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670439,92,43,1,9,38,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-03-19T18:40:33.547Z,2023-03-19T18:40:51Z,4111272593,56,Back,4111273655,144,61,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670451,93,5,1,9,39,1c7qokc1j5z50cjj4tcu32haa,0,28.8,101,2023-03-19T18:40:34.097Z,2023-03-20T09:06:50Z,4111272829,233,113,4111272647,56,Back,4111272649,347,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670479,113,5,1,9,39,6k5zscdm9ufw0tguvzyjlp5hq,1,71.2,-1,2023-03-19T18:40:34.097Z,2023-03-20T09:06:50Z,4111272799,233,93,4111272783,56,Right,4111272785,347,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670659,114,1,1,9,55,6k5zscdm9ufw0tguvzyjlp5hq,1,73,0,2023-03-19T18:40:49.861Z,2023-03-20T09:06:54Z,4111273839,56,Center,4111273837,107,,4111273841,140,60.5,4111273853,1,,4111273845,212,33.2,4111273849,213,2.0,4111273843,141,43.4,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670673,115,1,1,9,59,6k5zscdm9ufw0tguvzyjlp5hq,1,59.5,59.9,2023-03-19T18:40:53.938Z,2023-03-20T09:07:01Z,4112500605,178,,4111273921,212,8.3,4111273915,56,Center,4111273923,213,1.0,4111273917,140,63.5,4111273919,141,70.5,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670699,116,1,1,10,0,6k5zscdm9ufw0tguvzyjlp5hq,1,63.8,70.8,2023-03-19T18:40:55.475Z,2023-03-20T09:07:05Z,4111274061,56,Back,4112500673,178,,4111274065,141,72.6,4111274069,213,3.1,4111274063,140,46.1,4111274067,212,18.6,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670749,117,1,1,10,5,6k5zscdm9ufw0tguvzyjlp5hq,1,44.3,70.4,2023-03-19T18:40:59.800Z,2023-03-20T09:07:11Z,4111274281,213,4.4,4111274283,1,,4111274275,140,33.5,4111274277,141,22.6,4111274279,212,34.4,4111274273,56,Back,4112500813,178,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670791,118,1,1,10,8,6k5zscdm9ufw0tguvzyjlp5hq,1,33.5,22.6,2023-03-19T18:41:03.372Z,2023-03-20T09:07:15Z,4111274413,212,17.0,4111274409,140,44.1,4111274405,56,Back,4111274415,213,5.4,4112500891,178,,4111274411,141,3.7,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670797,119,1,1,10,10,6k5zscdm9ufw0tguvzyjlp5hq,0,43.2,4,2023-03-19T18:41:05.469Z,2023-03-20T09:07:25Z,4111274435,141,5.9,4111274439,213,0.9,4111274433,140,44.2,4111274437,212,1.7,4112501051,178,,4111274429,56,Back,4111277143,236,,4111274451,233,94,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,4111277145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670801,94,74,1,10,10,1c7qokc1j5z50cjj4tcu32haa,1,56.1,94.2,2023-03-19T18:41:05.672Z,2023-03-20T09:07:28Z,4111274447,285,,4111274493,233,119,4111274445,56,Left,4112501133,178,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670817,120,1,1,10,11,6k5zscdm9ufw0tguvzyjlp5hq,0,44.3,5.2,2023-03-19T18:41:06.207Z,2023-03-20T09:07:32Z,4111275063,233,95,4111274525,140,46.3,4111274523,56,Back,4111274527,141,5.6,4111274529,212,2.1,4111274531,213,0.1,4112501215,178,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670885,97,61,1,10,11,1c7qokc1j5z50cjj4tcu32haa,1,54.2,96.6,2023-03-19T18:41:06.329Z,2023-03-20T09:07:36Z,4111274917,56,Left,4112501297,178,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670825,121,1,1,10,14,6k5zscdm9ufw0tguvzyjlp5hq,0,48.2,10.4,2023-03-19T18:41:08.922Z,2023-03-20T09:08:06Z,4111274583,141,10.0,4111274587,213,3.2,4111274585,212,5.8,4111274649,233,95,4111274581,140,42.7,4112501485,178,,4111274579,56,Back,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670831,95,61,1,10,14,1c7qokc1j5z50cjj4tcu32haa,1,60.5,87.9,2023-03-19T18:41:09.082Z,2023-03-20T09:08:01Z,4111274607,56,Left,4112501879,178,,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670839,96,5,1,10,15,1c7qokc1j5z50cjj4tcu32haa,0,57.7,101.1,2023-03-19T18:41:10.485Z,2023-03-20T09:08:11Z,4111274719,233,122,4111274661,347,,4111274659,56,Left,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670841,122,5,1,10,15,6k5zscdm9ufw0tguvzyjlp5hq,1,42.3,-1.1,2023-03-19T18:41:10.485Z,2023-03-20T09:08:11Z,4111274663,56,Back,4111274665,347,,4111274713,233,96,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670947,123,1,1,10,24,6k5zscdm9ufw0tguvzyjlp5hq,1,31.3,0,2023-03-19T18:41:18.892Z,2023-03-20T09:08:19Z,4111275251,212,22.5,4111275247,140,20.8,4111275249,141,28.1,4111275243,107,,4111275245,56,Back,4111275255,1,,4111275253,213,2.1,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670977,124,1,1,10,26,6k5zscdm9ufw0tguvzyjlp5hq,1,21.1,29.3,2023-03-19T18:41:21.106Z,2023-03-20T09:08:24Z,4112502219,178,,4111275421,141,57.9,4111275423,212,22.8,4111275425,213,2.1,4111275419,140,9.7,4111275417,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522670989,125,1,1,10,32,6k5zscdm9ufw0tguvzyjlp5hq,0,13.1,54.5,2023-03-19T18:41:27.283Z,2023-03-20T09:08:27Z,4111275511,140,62.8,4112502273,178,,4111275515,212,52.4,4111275519,1,,4111275513,141,62.1,4111275517,213,0.1,4111275509,56,Center,4111275507,155,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671017,98,1,1,10,35,1c7qokc1j5z50cjj4tcu32haa,0,37.8,39.1,2023-03-19T18:41:30.332Z,2023-03-20T09:08:30Z,4111275671,212,32.0,4112502325,388,,4111275665,56,Right,4111275667,140,52.9,4111275669,141,0.0,4111275663,3,,4111275675,1,,4111275673,213,5.2,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671019,99,5,1,10,38,1c7qokc1j5z50cjj4tcu32haa,0,52.3,-1.9,2023-03-19T18:41:33.681Z,2023-03-20T09:08:33Z,4111275677,56,Right,4111275777,233,126,4111275679,347,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671029,126,5,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,1,47.7,101.9,2023-03-19T18:41:33.681Z,2023-03-20T09:08:33Z,4111275751,347,,4111275749,56,Back,4111275757,233,99,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671101,127,1,1,10,43,6k5zscdm9ufw0tguvzyjlp5hq,1,47.5,100,2023-03-19T18:41:37.761Z,2023-03-20T09:08:44Z,4111276151,212,17.5,4111276145,56,Back,4111276149,141,86.1,4111276143,107,,4111276147,140,34.0,4111276153,213,3.8,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671123,128,1,1,10,46,6k5zscdm9ufw0tguvzyjlp5hq,1,35,85.2,2023-03-19T18:41:41.240Z,2023-03-20T09:09:06Z,4111276255,56,Back,4112503023,178,,4111276259,140,28.6,4111276265,212,27.3,4111276267,213,4.5,4111276263,141,46.3,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671133,129,1,1,10,50,6k5zscdm9ufw0tguvzyjlp5hq,1,28.7,43.4,2023-03-19T18:41:45.116Z,2023-03-20T09:09:10Z,4111276331,213,0.4,4112503099,178,,4111276325,140,55.4,4111276323,56,Center,4111276329,212,29.9,4111276327,141,58.8,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671139,130,1,1,10,52,6k5zscdm9ufw0tguvzyjlp5hq,1,55.6,58.7,2023-03-19T18:41:46.879Z,2023-03-20T09:09:16Z,4111276363,56,Center,4111276369,212,5.3,4111276367,141,65.0,4111276365,140,52.6,4111276371,213,2.2,4112503167,178,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671145,131,1,1,10,53,6k5zscdm9ufw0tguvzyjlp5hq,0,52.7,65,2023-03-19T18:41:48.154Z,2023-03-20T09:09:20Z,4111276389,212,19.6,4111276387,141,65.0,4111276383,56,Center,4111276391,213,0,4111276385,140,71.4,4112503227,178,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671151,100,49,1,10,54,1c7qokc1j5z50cjj4tcu32haa,1,27.9,32.7,2023-03-19T18:41:49.593Z,2023-03-20T09:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671177,101,1,1,10,54,1c7qokc1j5z50cjj4tcu32haa,1,27.9,32.7,2023-03-19T18:41:49.621Z,2023-03-20T09:09:46Z,4111276589,140,33.3,4111276587,56,Back,4112503587,178,,4111276591,141,12.0,4111276595,213,5.1,4111276593,212,15.2,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671197,102,1,1,10,57,1c7qokc1j5z50cjj4tcu32haa,0,33,9.7,2023-03-19T18:41:52.292Z,2023-03-20T09:09:54Z,4112503761,178,,4111276701,155,,4111276711,213,0.2,4111276705,140,60.8,4111276709,212,29.7,4111276703,56,Right,4111276707,141,17.6,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671209,132,1,1,11,0,6k5zscdm9ufw0tguvzyjlp5hq,1,31.2,82.2,2023-03-19T18:41:54.876Z,2023-03-20T09:10:04Z,4111276771,212,10.6,4111276769,141,83.3,4111276767,140,41.3,4111276763,56,Back,4111276773,213,0.1,4112503973,178,,4111276759,3,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671213,133,49,1,11,1,6k5zscdm9ufw0tguvzyjlp5hq,1,42.2,83.6,2023-03-19T18:41:56.540Z,2023-03-20T09:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671227,134,1,1,11,1,6k5zscdm9ufw0tguvzyjlp5hq,0,42.2,83.6,2023-03-19T18:41:56.658Z,2023-03-20T09:10:14Z,4111276867,56,Left,4111276875,141,88.7,4111276881,212,10.7,4111276871,140,51.8,4111276885,213,0.3,4112504141,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522911911,1027,43,1,11,3,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-03-19T18:41:57.863Z,2023-03-20T12:30:21Z,4112850535,144,67,4112557835,233,1111,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522911909,1111,43,1,11,3,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-03-19T18:41:57.864Z,2023-03-20T12:30:21Z,4112557839,233,1027,4112850531,144,67,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671239,103,1,1,11,3,1c7qokc1j5z50cjj4tcu32haa,1,48.3,12.9,2023-03-19T18:41:57.898Z,2023-03-20T10:24:49Z,4111276933,213,3.6,4111276923,140,40.6,4111276929,212,8.8,4111276927,141,7.7,4112504231,178,,4111276921,56,Back,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671243,104,49,1,11,3,1c7qokc1j5z50cjj4tcu32haa,1,41,8.3,2023-03-19T18:41:58.614Z,2023-03-20T09:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671271,105,1,1,11,4,1c7qokc1j5z50cjj4tcu32haa,1,42.5,10.7,2023-03-19T18:41:59.379Z,2023-03-20T09:10:25Z,4111277131,141,42.9,4111277135,213,1.0,4111277133,212,25.4,4112504427,178,,4111277127,56,Center,4111277129,140,54.7,,,,,,,amd4rodp6senk2c1mmlsqozpx,D. da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671287,106,1,1,11,8,1c7qokc1j5z50cjj4tcu32haa,1,60.4,64.4,2023-03-19T18:42:03.106Z,2023-03-20T09:10:29Z,4111277241,212,13.6,4111277243,213,1.8,4111277235,56,Left,4111277237,140,58.0,4111277239,141,84.1,4112504511,178,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671329,107,1,1,11,9,1c7qokc1j5z50cjj4tcu32haa,1,60.2,86,2023-03-19T18:42:04.675Z,2023-03-20T09:10:31Z,4112504529,178,,4111277451,141,93.4,4111277443,56,Left,4111277447,140,75.7,4111277455,212,17.0,4111277459,213,0.3,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671375,108,1,1,11,14,1c7qokc1j5z50cjj4tcu32haa,1,76,93.6,2023-03-19T18:42:09.131Z,2023-03-20T09:10:35Z,4111277729,212,8.2,4111277727,141,91.1,4111277723,56,Left,4112504587,178,,4111277725,140,68.4,4111277731,213,3.4,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522671419,109,1,1,11,19,1c7qokc1j5z50cjj4tcu32haa,1,70.3,89.7,2023-03-19T18:42:13.753Z,2023-03-20T09:10:43Z,4111277915,212,5.7,4111277909,56,Left,4111277917,213,2.3,4111277913,141,95.9,4112504667,178,,4111277911,140,66.7,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
