id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2472041585,161,1,1,16,12,c5hderjlkcoaze51e5wgvptk,1,75.1,16.9,2022-10-15T13:47:52.641Z,2022-10-16T03:11:48Z,3844322735,140,63.4,3844322737,141,24.0,3844322741,213,2.8,3844322733,56,Center,3847580571,178,,3844322739,212,13.2,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041637,162,1,1,16,14,c5hderjlkcoaze51e5wgvptk,1,63.4,24,2022-10-15T13:47:53.959Z,2022-10-16T03:11:55Z,3844322935,141,60.2,3844322931,56,Center,3847580683,178,,3844322937,212,24.7,3844322933,140,61.1,3844322939,213,1.7,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041669,163,1,1,16,16,c5hderjlkcoaze51e5wgvptk,1,59.8,60.1,2022-10-15T13:47:56.541Z,2022-10-16T03:12:03Z,3844323115,140,67.4,3847580849,178,,3844323121,212,12.3,3844323117,141,73.8,3844323123,213,0.9,3844323113,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041715,164,1,1,16,17,c5hderjlkcoaze51e5wgvptk,1,68.5,76.5,2022-10-15T13:47:57.741Z,2022-10-16T03:12:13Z,3844323347,141,70.1,3844323351,213,3.6,3844323343,56,Center,3844323349,212,9.6,3844323345,140,60.3,3847581125,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041753,165,1,1,16,19,c5hderjlkcoaze51e5wgvptk,1,60.1,70.3,2022-10-15T13:47:59.451Z,2022-10-16T03:12:20Z,3844323515,56,Left,3844323521,212,10.7,3844323523,213,0.9,3844323517,140,66.8,3844323519,141,82.2,3847581237,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041791,166,1,1,16,21,c5hderjlkcoaze51e5wgvptk,1,68.8,87.6,2022-10-15T13:48:01.568Z,2022-10-16T03:12:29Z,3844323709,213,0.8,3844323703,140,74.9,3844323707,212,9.3,3847581377,178,,3844323701,56,Left,3844323705,141,97.5,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041847,167,1,1,16,22,c5hderjlkcoaze51e5wgvptk,1,75.9,97.3,2022-10-15T13:48:02.659Z,2022-10-16T03:12:36Z,3844324017,141,96.2,3844324015,140,63.7,3847581609,178,,3844324013,56,Left,3844324019,212,12.8,3844324021,213,3.2,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041883,168,1,1,16,25,c5hderjlkcoaze51e5wgvptk,1,58.1,96.4,2022-10-15T13:48:05.688Z,2022-10-16T03:12:41Z,3844324177,56,Back,3844324185,213,4.1,3844324179,140,40.6,3844324181,141,61.2,3844324183,212,30.2,3847581681,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041901,169,1,1,16,27,c5hderjlkcoaze51e5wgvptk,1,39,58.1,2022-10-15T13:48:07.617Z,2022-10-16T03:12:47Z,3844324287,212,12.2,3844324283,140,40.0,3844324289,213,1.5,3844324285,141,76.0,3844324281,56,Back,3847581829,178,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472681857,1032,43,1,16,27,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-15T13:48:07.685Z,2022-10-16T05:43:15Z,3847774273,144,82,3847774177,178,0,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472041945,170,1,1,16,30,c5hderjlkcoaze51e5wgvptk,1,39.1,75.7,2022-10-15T13:48:10.021Z,2022-10-16T03:12:55Z,3844324547,212,16.2,3847581963,178,,3844324543,140,48.0,3844324549,213,1.0,3844324545,141,95.2,3844324541,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042065,171,1,1,16,32,c5hderjlkcoaze51e5wgvptk,1,48.9,97.1,2022-10-15T13:48:12.545Z,2022-10-16T03:13:06Z,3844325171,213,6.2,3844325163,56,Left,3844325169,212,42.5,3844325165,140,89.3,3844325167,141,92.5,3847582201,178,,3844325173,1,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042091,172,1,1,16,38,c5hderjlkcoaze51e5wgvptk,0,91.7,83.7,2022-10-15T13:48:18.892Z,2022-10-16T03:13:14Z,3844325287,213,4.5,3847582387,178,,3844325283,141,64.9,3844325275,2,,3844325279,56,Center,3844325285,212,13.0,3844325281,140,89.6,3846976641,20,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,3846976639,223,,3844325277,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042113,176,12,1,16,39,7ad69ngbpjuyzv96drf8d9sn2,1,12.2,39,2022-10-15T13:48:19.752Z,2022-10-16T03:13:23Z,3847582571,388,,3844325389,56,Back,3844325397,141,55.3,3844325405,213,1.7,3844325401,212,11.2,3844325391,140,10.8,3844325417,15,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042271,177,12,1,16,40,7ad69ngbpjuyzv96drf8d9sn2,1,10.8,55.3,2022-10-15T13:48:20.822Z,2022-10-16T03:13:31Z,3844326245,140,28.0,3844326247,141,76.7,3844326251,213,0.7,3847582807,178,,3844326243,56,Back,3844326249,212,23.2,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042223,173,43,1,16,43,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-15T13:48:23.410Z,2022-10-15T13:48:27Z,3844326471,144,61,3844325953,56,Center,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042279,178,4,1,16,44,7ad69ngbpjuyzv96drf8d9sn2,1,27.8,79.8,2022-10-15T13:48:24.200Z,2022-10-16T03:13:44Z,3844326297,13,,3844326301,56,Back,3844326305,152,,3844326309,285,,3844326385,233,174,3844326307,265,,,,,,,,9c9v6wjh3fufmds8nm5aqfmcp,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042291,174,4,1,16,44,c5hderjlkcoaze51e5wgvptk,0,72.2,20.2,2022-10-15T13:48:24.201Z,2022-10-16T03:13:43Z,3844326349,56,Right,3844326355,286,,3844326347,13,,3844326351,152,,3844326353,265,,3844326407,233,178,3847583125,178,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042675,179,1,1,17,5,7ad69ngbpjuyzv96drf8d9sn2,1,28,76.7,2022-10-15T13:48:45.097Z,2022-10-16T03:13:45Z,3844328297,141,65.1,3844328289,5,,3844328301,213,5.6,3844328293,56,Back,3844328299,212,12.8,3844328295,140,37.6,3847583201,178,,3844328291,152,,4foax2b7unlkev1eq6py86lii,P. Hincapié,3844328931,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042693,180,1,1,17,7,7ad69ngbpjuyzv96drf8d9sn2,1,34.9,66,2022-10-15T13:48:47.203Z,2022-10-16T03:13:48Z,3844328383,212,19.7,3847583277,178,,3844328377,56,Back,3844328385,213,1.3,3844328379,140,39.0,3844328381,141,94.2,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042711,181,1,1,17,9,7ad69ngbpjuyzv96drf8d9sn2,1,39.2,91.4,2022-10-15T13:48:49.464Z,2022-10-16T03:13:53Z,3844328465,56,Back,3844328473,213,3.9,3844328467,140,29.8,3847583359,178,,3844328469,141,76.7,3844328471,212,14.0,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472042791,182,1,1,17,11,7ad69ngbpjuyzv96drf8d9sn2,1,29.9,76.2,2022-10-15T13:48:51.810Z,2022-10-16T03:14:00Z,3847583481,178,,3844328909,212,26.3,3844328911,213,3.8,3844328901,140,10.2,3844328905,141,52.4,3844328899,56,Back,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043037,183,1,1,17,23,7ad69ngbpjuyzv96drf8d9sn2,1,12.4,53.3,2022-10-15T13:49:03.814Z,2022-10-16T03:14:04Z,3844330147,141,77.9,3844330151,213,1.4,3847583569,178,,3844330143,56,Back,3844330149,212,16.9,3844330145,140,14.4,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043103,184,1,1,17,29,7ad69ngbpjuyzv96drf8d9sn2,1,22.4,70.3,2022-10-15T13:49:09.783Z,2022-10-16T03:14:10Z,3844330473,141,50.6,3844330477,213,4.6,3844330475,212,13.5,3844330469,56,Back,3847583687,178,,3844330471,140,20.5,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043137,185,1,1,17,34,7ad69ngbpjuyzv96drf8d9sn2,1,26.2,38.8,2022-10-15T13:49:14.641Z,2022-10-16T03:14:16Z,3844330659,56,Back,3844330661,140,30.9,3844330665,212,16.8,3844330667,213,5.0,3847583779,178,,3844330663,141,15.2,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043167,186,1,1,17,36,7ad69ngbpjuyzv96drf8d9sn2,1,30.9,15.2,2022-10-15T13:49:16.776Z,2022-10-16T03:14:23Z,3844330797,141,24.1,3844330801,213,1.1,3847584001,178,,3844330793,56,Back,3844330799,212,6.9,3844330795,140,34.0,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043181,187,1,1,17,38,7ad69ngbpjuyzv96drf8d9sn2,1,31.6,27,2022-10-15T13:49:18.568Z,2022-10-16T03:14:31Z,3844330867,212,7.4,3844330869,213,1.3,3844330863,140,33.3,3844330865,141,37.6,3844330861,56,Back,3847584269,178,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043193,188,1,1,17,39,7ad69ngbpjuyzv96drf8d9sn2,1,33.3,37.6,2022-10-15T13:49:19.646Z,2022-10-16T03:14:38Z,3844330927,140,29.3,3844330925,56,Back,3844330933,213,3.8,3847584605,178,,3844330931,212,5.5,3844330929,141,32.4,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043311,189,1,1,17,40,7ad69ngbpjuyzv96drf8d9sn2,1,29.6,38,2022-10-15T13:49:20.363Z,2022-10-16T03:14:44Z,3847584843,178,,3844331473,212,18.6,3844331475,213,1.7,3844331469,140,26.5,3844331471,141,64.9,3844331467,56,Back,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043355,190,1,1,17,46,7ad69ngbpjuyzv96drf8d9sn2,1,45.8,78.4,2022-10-15T13:49:26.762Z,2022-10-16T03:14:51Z,3844331695,212,10.6,3844331691,140,51.8,3844331697,213,0.9,3844331689,56,Left,3847585047,178,,3844331693,141,90.9,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043403,191,1,1,17,48,7ad69ngbpjuyzv96drf8d9sn2,1,52.7,90.9,2022-10-15T13:49:28.673Z,2022-10-16T03:14:59Z,3844331909,213,5.8,3844331913,1,,3844331903,141,64.9,3844331907,212,37.5,3844331899,56,Center,3844331901,140,84.2,3847585207,178,,3844331897,155,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043469,192,1,1,17,51,7ad69ngbpjuyzv96drf8d9sn2,1,82.2,65.1,2022-10-15T13:49:31.124Z,2022-10-16T03:15:07Z,3844332269,56,Center,3844332271,140,75.4,3844332275,212,7.1,3847585401,388,,3844332277,213,3.1,3844332273,141,65.3,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043479,193,61,1,17,55,7ad69ngbpjuyzv96drf8d9sn2,0,94.2,63.1,2022-10-15T13:49:35.004Z,2022-10-16T03:15:28Z,3844332329,56,Center,3847586009,178,,,,,,,,,,,,,,,,,,,,9c9v6wjh3fufmds8nm5aqfmcp,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043485,175,5,1,17,56,c5hderjlkcoaze51e5wgvptk,1,-1.4,34.9,2022-10-15T13:49:35.967Z,2022-10-16T03:15:34Z,3844332579,233,194,3844332371,56,Back,3844332373,346,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043517,194,5,1,17,56,7ad69ngbpjuyzv96drf8d9sn2,0,101.4,65.1,2022-10-15T13:49:35.967Z,2022-10-16T03:15:34Z,3844332541,346,,3844332623,233,175,3844332539,56,Center,,,,,,,,,,,,,,,,9c9v6wjh3fufmds8nm5aqfmcp,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043873,176,1,1,18,14,c5hderjlkcoaze51e5wgvptk,1,4.3,42.2,2022-10-15T13:49:54.804Z,2022-10-16T03:15:44Z,3844334247,237,,3844334235,56,Back,3844334243,213,1.5,3844334237,140,6.3,3844334241,212,26.7,3844334239,141,81.4,3844334233,124,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472043963,177,1,1,18,18,c5hderjlkcoaze51e5wgvptk,1,11,87.2,2022-10-15T13:49:58.631Z,2022-10-16T03:15:53Z,3844334655,56,Left,3844334663,213,0.1,3844334665,1,,3844334653,155,,3844334661,212,48.1,3844334659,141,94.3,3844334657,140,56.6,3847586665,178,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044061,178,2,1,18,22,c5hderjlkcoaze51e5wgvptk,1,56.3,92.5,2022-10-15T13:50:02.404Z,2022-10-16T03:16:07Z,3844335179,140,83.2,3847587055,178,,3844335175,56,Left,3844335183,141,94.7,3844336465,7,g3fgd752o63acmmuahdvppm1,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044329,196,55,1,18,22,7ad69ngbpjuyzv96drf8d9sn2,1,39.6,24.6,2022-10-15T13:50:02.405Z,2022-10-16T03:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044081,179,43,1,18,25,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-15T13:50:05.809Z,2022-10-15T13:50:17Z,3844336333,144,3,3844335271,56,Center,3844335273,286,0,3844335307,233,195,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044073,195,43,1,18,25,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-10-15T13:50:05.809Z,2022-10-15T13:50:23Z,3844335231,285,0,3844335229,56,Back,3844336589,144,45,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044085,180,43,1,18,26,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-15T13:50:06.482Z,2022-10-15T13:50:12Z,3844335291,250,0,3844335283,64,0,3844335877,144,39,3844335285,56,Center,3844335281,22,0,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044107,181,43,1,18,27,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-10-15T13:50:07.313Z,2022-10-15T13:50:11Z,3844335385,56,Center,3844335387,73,0,3844335733,144,6,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044563,197,1,1,18,55,7ad69ngbpjuyzv96drf8d9sn2,1,25.8,20.4,2022-10-15T13:50:34.921Z,2022-10-16T03:16:46Z,3844337643,213,1.3,3844337631,241,,3844337635,140,29.4,3847588003,178,,3844337639,212,16.3,3844337633,56,Back,3844337629,5,,3844337637,141,43.7,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044583,198,1,1,18,58,7ad69ngbpjuyzv96drf8d9sn2,1,30.5,46.2,2022-10-15T13:50:38.735Z,2022-10-16T03:16:53Z,3847588175,178,,3844337743,213,0.9,3844337735,56,Back,3844337739,141,57.3,3844337737,140,36.2,3844337741,212,9.6,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044621,199,1,1,18,59,7ad69ngbpjuyzv96drf8d9sn2,1,36.2,57.3,2022-10-15T13:50:39.554Z,2022-10-16T03:17:02Z,3844337927,140,30.6,3844337925,56,Back,3844337933,213,3.9,3847588385,178,,3844337929,141,49.7,3844337931,212,7.8,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044673,200,1,1,19,1,7ad69ngbpjuyzv96drf8d9sn2,1,30.6,49.5,2022-10-15T13:50:41.672Z,2022-10-16T03:17:08Z,3844338223,212,22.2,3844338217,56,Back,3844338219,140,32.5,3847588471,178,,3844338221,141,82.0,3844338225,213,1.5,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044699,201,1,1,19,3,7ad69ngbpjuyzv96drf8d9sn2,1,30.5,80.1,2022-10-15T13:50:43.438Z,2022-10-16T03:17:17Z,3844338413,213,0.8,3844338409,141,92.2,3844338407,140,37.6,3847588707,178,,3844338405,56,Back,3844338411,212,11.1,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044725,202,1,1,19,5,7ad69ngbpjuyzv96drf8d9sn2,1,36.6,95.2,2022-10-15T13:50:44.975Z,2022-10-16T03:17:24Z,3844338565,212,15.7,3844338559,56,Back,3847588871,178,,3844338561,140,33.6,3844338567,213,4.5,3844338563,141,72.6,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044743,203,1,1,19,5,7ad69ngbpjuyzv96drf8d9sn2,0,32.2,73.4,2022-10-15T13:50:45.912Z,2022-10-16T03:17:34Z,3844338645,56,Back,3844338653,213,0.1,3844338651,212,10.5,3844338647,140,42.2,3847589253,178,,3844338649,141,74.6,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044761,182,61,1,19,6,c5hderjlkcoaze51e5wgvptk,1,61.4,34.3,2022-10-15T13:50:46.805Z,2022-10-16T03:17:44Z,3847589467,388,,3844338723,56,Center,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044769,183,49,1,19,7,c5hderjlkcoaze51e5wgvptk,1,66.6,34.9,2022-10-15T13:50:47.725Z,2022-10-16T03:17:59Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044775,184,1,1,19,7,c5hderjlkcoaze51e5wgvptk,1,62.3,30.3,2022-10-15T13:50:47.767Z,2022-10-16T03:18:08Z,3844338803,141,43.5,3844338807,213,0.8,3847590081,178,,3844338799,56,Center,3844338805,212,12.9,3844338801,140,71.1,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044799,185,1,1,19,8,c5hderjlkcoaze51e5wgvptk,1,71.2,46.8,2022-10-15T13:50:48.744Z,2022-10-16T03:18:14Z,3844338907,141,33.6,3844338903,56,Center,3847590197,178,,3844338909,212,9.4,3844338905,140,68.7,3844338911,213,4.4,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044851,186,1,1,19,9,c5hderjlkcoaze51e5wgvptk,0,68.8,32.4,2022-10-15T13:50:49.386Z,2022-10-16T03:18:21Z,3844339173,140,72.8,3844339179,213,1.3,3844339175,141,58.1,3844339177,212,18.0,3847590371,178,,3844339171,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044865,204,49,1,19,12,7ad69ngbpjuyzv96drf8d9sn2,1,30.1,39.1,2022-10-15T13:50:51.957Z,2022-10-16T03:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472044919,205,1,1,19,12,7ad69ngbpjuyzv96drf8d9sn2,1,30.1,39.1,2022-10-15T13:50:51.990Z,2022-10-16T03:18:37Z,3844339549,213,5.4,3844339543,140,35.6,3844339547,212,9.3,3847590883,178,,3844339545,141,28.3,3844339541,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472045127,206,1,1,19,16,7ad69ngbpjuyzv96drf8d9sn2,1,41.8,17.4,2022-10-15T13:50:56.054Z,2022-10-16T03:18:49Z,3844340731,141,12.2,3844340727,56,Right,3844340733,212,32.5,3844340737,213,6.2,3844340741,1,,3847591161,178,,3844340729,140,72.6,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472045119,187,45,1,19,24,c5hderjlkcoaze51e5wgvptk,0,11.8,89.7,2022-10-15T13:51:04.671Z,2022-10-16T03:19:20Z,3844340703,56,Back,3844340965,233,207,3844340705,285,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472045157,207,3,1,19,24,7ad69ngbpjuyzv96drf8d9sn2,1,88.2,10.3,2022-10-15T13:51:04.671Z,2022-10-16T03:19:20Z,3847591767,178,,3846989181,465,,3844340915,286,,3844340913,56,Right,3844340941,233,187,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472045217,208,1,1,19,29,7ad69ngbpjuyzv96drf8d9sn2,1,98.9,29.3,2022-10-15T13:51:09.328Z,2022-10-16T03:19:30Z,3844341277,213,2.8,3844342381,154,,3844341639,195,,3844341269,140,85.9,3844341271,141,37.3,3847591875,178,,3844341273,212,14.7,3844341267,56,Center,9qo448ueot8pfc5oqo378wag9,J. Frimpong,3844342377,210,15,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472045229,209,15,1,19,30,7ad69ngbpjuyzv96drf8d9sn2,1,86.6,37.7,2022-10-15T13:51:10.428Z,2022-10-16T03:19:31Z,3844342429,231,47.8,3847592069,178,,3844342411,154,,3844342425,147,39.9,3844342407,78,,3844341299,17,,3844342419,103,19,3844342421,328,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,3844341301,56,Center,3844342417,102,3844342423,146,3844341297,22,,48.6,,89.3,3844342409,29,3844346313,20,3844342427,230,98.4,3844343993,233,3844342413,55,208,3844341799,82,,188,,,,,,,,,,,
2472045213,188,10,1,19,30,c5hderjlkcoaze51e5wgvptk,1,12.9,57.9,2022-10-15T13:51:10.525Z,2022-10-16T03:19:38Z,3844343845,233,209,3844341261,56,Back,3844343757,94,,3847592239,178,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
