id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2473066335,85,5,1,10,34,a8d2gb2nag8fy0itbuxmcibh2,0,23.8,-1.8,2022-10-16T15:41:00.440Z,2022-10-17T05:59:33Z,3849763393,56,Back,3849763615,233,137,3849763395,347,,,,,,,,,,,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066317,137,5,1,10,34,dt4pinj0vw0t0cvz7za6mhmzy,1,76.2,101.8,2022-10-16T15:41:00.440Z,2022-10-17T05:59:33Z,3849763317,56,Left,3849763319,347,,3849763453,233,85,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066485,138,1,1,10,40,dt4pinj0vw0t0cvz7za6mhmzy,1,81.7,100,2022-10-16T15:41:06.037Z,2022-10-17T05:59:40Z,3849764191,213,3.6,3849764177,140,67.6,3849764173,107,,3849764181,212,16.9,3849764175,56,Left,3849764179,141,89.4,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066505,139,1,1,10,47,dt4pinj0vw0t0cvz7za6mhmzy,1,64.1,78.1,2022-10-16T15:41:12.905Z,2022-10-17T05:59:47Z,3849764327,56,Center,3851675775,178,,3849764335,213,5.4,3849764333,212,7.1,3849764329,140,68.3,3849764331,141,69.9,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066525,140,1,1,10,48,dt4pinj0vw0t0cvz7za6mhmzy,1,68.3,69.9,2022-10-16T15:41:14.204Z,2022-10-17T05:59:52Z,3849764435,141,78.2,3849764439,213,0.9,3851675911,178,,3849764431,56,Center,3849764433,140,72.4,3849764437,212,7.1,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066553,141,1,1,10,50,dt4pinj0vw0t0cvz7za6mhmzy,1,72.5,78.2,2022-10-16T15:41:15.719Z,2022-10-17T05:59:58Z,3851676065,178,,3849764611,56,Left,3849764613,140,72.1,3849764617,212,9.6,3849764615,141,92.3,3849764619,213,1.6,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066601,142,1,1,10,52,dt4pinj0vw0t0cvz7za6mhmzy,1,69.9,94.1,2022-10-16T15:41:18.220Z,2022-10-17T06:00:04Z,3851676197,178,,3849764919,140,61.5,3849764921,141,82.0,3849764927,213,3.9,3849764917,56,Left,3849764923,212,12.1,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066629,143,1,1,10,53,dt4pinj0vw0t0cvz7za6mhmzy,1,61.5,82,2022-10-16T15:41:19.497Z,2022-10-17T06:00:09Z,3849765051,56,Back,3849765057,212,14.9,3849765053,140,47.8,3849765055,141,87.8,3851676319,178,,3849765059,213,2.9,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066663,144,1,1,10,56,dt4pinj0vw0t0cvz7za6mhmzy,1,48,86.5,2022-10-16T15:41:21.920Z,2022-10-17T06:00:15Z,3849765241,1,,3849765231,56,Back,3849765237,212,35.7,3849765233,140,45.5,3851676479,178,,3849765235,141,34.2,3849765239,213,4.6,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066707,145,1,1,10,58,dt4pinj0vw0t0cvz7za6mhmzy,1,44.9,34,2022-10-16T15:41:24.054Z,2022-10-17T06:00:19Z,3849765489,213,5.2,3851676549,178,,3849765485,141,7.1,3849765483,140,53.7,3849765487,212,20.5,3849765481,56,Right,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066723,146,1,1,11,0,dt4pinj0vw0t0cvz7za6mhmzy,1,53.7,7.1,2022-10-16T15:41:26.545Z,2022-10-17T06:00:25Z,3849765545,56,Right,3849765551,212,8.6,3849765549,141,4.7,3849765553,213,6.1,3851676643,178,,3849765547,140,61.7,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066793,147,1,1,11,1,dt4pinj0vw0t0cvz7za6mhmzy,1,61.9,5,2022-10-16T15:41:27.564Z,2022-10-17T06:00:32Z,3849765943,141,23.9,3851676741,178,,3849765947,213,1.1,3849765941,140,68.1,3849765939,56,Center,3849765945,212,14.4,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066827,148,1,1,11,4,dt4pinj0vw0t0cvz7za6mhmzy,1,68,26.2,2022-10-16T15:41:29.898Z,2022-10-17T06:00:39Z,3849766067,213,2.3,3849766063,141,46.6,3849766059,56,Center,3849766061,140,56.5,3851676857,178,,3849766065,212,18.4,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066883,149,1,1,11,6,dt4pinj0vw0t0cvz7za6mhmzy,1,56.7,46.6,2022-10-16T15:41:31.781Z,2022-10-17T06:00:46Z,3849766267,140,47.5,3849766271,212,9.7,3849766265,56,Back,3851676959,178,,3849766273,213,3.2,3849766269,141,45.8,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066917,150,1,1,11,9,dt4pinj0vw0t0cvz7za6mhmzy,1,46.2,45.5,2022-10-16T15:41:34.907Z,2022-10-17T06:00:52Z,3849766405,56,Center,3849766409,141,45.2,3851677015,178,,3849766413,213,6.3,3849766407,140,55.7,3849766411,212,10.0,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473066965,151,1,1,11,10,dt4pinj0vw0t0cvz7za6mhmzy,1,55.2,45.4,2022-10-16T15:41:35.699Z,2022-10-17T06:00:58Z,3849766633,140,53.7,3849766637,212,12.6,3849766639,213,4.6,3849766631,56,Center,3851677081,178,,3849766635,141,27.0,,,,,,,emvi36y613e4lqlat3wfdih9l,S. Özcan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067027,152,1,1,11,12,dt4pinj0vw0t0cvz7za6mhmzy,1,54.9,26.8,2022-10-16T15:41:38.531Z,2022-10-17T06:01:39Z,3849768277,154,,3849767001,140,87.3,3849767007,213,0.5,3849767003,141,53.0,3849766997,155,,3849766999,56,Center,3849767005,212,38.4,3851677177,178,,4vy3j1o829f561jf4fqum7ob9,N. Süle,1,3849768275,210,3849767009,1,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,
2473067033,153,15,1,11,15,dt4pinj0vw0t0cvz7za6mhmzy,1,87.4,53.1,2022-10-16T15:41:41.471Z,2022-10-17T06:01:40Z,3851677493,388,,3849767697,233,87,3849768285,78,,3849767023,56,Center,3849768295,102,50.1,3849767019,22,,3849768303,147,48.7,3849768283,15,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,3849767021,17,3849768289,154,,3849768299,328,,3849768291,55,3849768301,146,98.4,3849768297,103,13.3,3849768287,29,,,,,,,,,,152,,,,,,
2473067093,87,10,1,11,16,a8d2gb2nag8fy0itbuxmcibh2,1,4.5,49,2022-10-16T15:41:42.149Z,2022-10-17T06:01:34Z,3851240081,377,,3849767345,182,,3849767721,233,153,3849767341,176,,3849767347,56,Back,3849767343,178,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067089,86,52,1,11,17,a8d2gb2nag8fy0itbuxmcibh2,1,4.5,49,2022-10-16T15:41:42.771Z,2022-10-17T06:01:43Z,3851240165,377,,3851677727,178,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067437,88,1,1,11,37,a8d2gb2nag8fy0itbuxmcibh2,0,12.9,38.5,2022-10-16T15:42:02.705Z,2022-10-17T06:01:53Z,3849769241,213,0.0,3849769231,56,Center,3849769229,199,,3849769243,1,,3849769233,140,87.4,3849769235,141,40.4,3849769239,212,78.2,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067461,154,52,1,11,41,dt4pinj0vw0t0cvz7za6mhmzy,1,11.8,65.5,2022-10-16T15:42:07.167Z,2022-10-17T06:02:01Z,3851677957,388,,3851240719,378,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067603,155,1,1,11,46,dt4pinj0vw0t0cvz7za6mhmzy,1,12.1,64.9,2022-10-16T15:42:12.292Z,2022-10-17T06:02:09Z,3849770203,140,26.6,3849770211,213,5.3,3849770197,123,,3849770209,212,29.4,3849770199,56,Back,3851678071,178,,3849770205,141,27.9,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067633,156,1,1,11,52,dt4pinj0vw0t0cvz7za6mhmzy,1,39.4,29.8,2022-10-16T15:42:18.315Z,2022-10-17T06:02:15Z,3849770391,141,91.1,3849770385,196,,3849770389,140,60.8,3849770393,212,47.4,3849770397,213,1.1,3851678161,178,,3849770383,155,,3849770387,56,Left,4vy3j1o829f561jf4fqum7ob9,N. Süle,,3849770401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067671,157,1,1,11,55,dt4pinj0vw0t0cvz7za6mhmzy,1,60.9,91.1,2022-10-16T15:42:21.263Z,2022-10-17T06:02:24Z,3849770585,140,75.3,3851678291,178,,3849770589,141,87.2,3849770593,212,15.4,3849770581,155,,3849770595,213,6.1,3849770583,56,Left,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067699,158,1,1,11,57,dt4pinj0vw0t0cvz7za6mhmzy,0,75.3,87.2,2022-10-16T15:42:23.335Z,2022-10-17T06:02:31Z,3849770717,140,71.0,3849770723,213,3.7,3849770721,212,5.4,3849770719,141,82.9,3849770715,56,Left,3851678361,178,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067757,89,1,1,11,58,a8d2gb2nag8fy0itbuxmcibh2,1,27.9,17.7,2022-10-16T15:42:24.304Z,2022-10-17T06:03:43Z,3849770985,212,3.7,3849770987,213,0.4,3849770979,56,Back,3849770983,141,19.8,3849770981,140,31.2,3851678511,178,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067767,90,49,1,11,59,a8d2gb2nag8fy0itbuxmcibh2,1,31.6,18.2,2022-10-16T15:42:24.721Z,2022-10-17T06:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067781,91,1,1,12,0,a8d2gb2nag8fy0itbuxmcibh2,0,31.6,18.2,2022-10-16T15:42:26.420Z,2022-10-17T06:03:00Z,3849771069,213,5.1,3849771065,141,0.0,3849771067,212,14.9,3851678831,178,,3849771059,56,Back,3849771061,140,37.1,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067789,92,5,1,12,2,a8d2gb2nag8fy0itbuxmcibh2,0,36,-1.5,2022-10-16T15:42:28.565Z,2022-10-17T06:03:04Z,3849771101,56,Back,3849771571,233,159,3849771103,347,,,,,,,,,,,,,,,,,f0x3pa532agezdjdzcsp94l49,A. Schäfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067873,159,5,1,12,2,dt4pinj0vw0t0cvz7za6mhmzy,1,64,101.5,2022-10-16T15:42:28.565Z,2022-10-17T06:03:04Z,3849771521,233,92,3849771509,56,Left,3849771511,347,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473067955,160,1,1,12,6,dt4pinj0vw0t0cvz7za6mhmzy,1,63.1,100,2022-10-16T15:42:32.213Z,2022-10-17T06:03:53Z,3849771927,213,3.9,3849771917,107,,3849771923,141,77.2,3849771921,140,45.5,3849771919,56,Back,3849771929,1,,3849771925,212,24.7,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068021,161,1,1,12,10,dt4pinj0vw0t0cvz7za6mhmzy,1,43.1,75.4,2022-10-16T15:42:36.373Z,2022-10-17T06:03:59Z,3849772215,56,Back,3849772219,141,63.4,3849772221,212,8.4,3851679703,178,,3849772223,213,4.5,3849772217,140,41.3,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068085,162,1,1,12,14,dt4pinj0vw0t0cvz7za6mhmzy,1,45,60.2,2022-10-16T15:42:40.441Z,2022-10-17T06:04:04Z,3849772567,56,Back,3849772579,213,4.7,3851679795,178,,3849772573,141,24.9,3849772577,212,24.0,3849772569,140,44.5,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068135,163,1,1,12,17,dt4pinj0vw0t0cvz7za6mhmzy,1,44.4,24.9,2022-10-16T15:42:43.126Z,2022-10-17T06:04:09Z,3849772867,141,5.8,3849772863,56,Right,3851679905,178,,3849772869,212,21.5,3849772865,140,60.7,3849772871,213,5.6,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068223,164,1,1,12,20,dt4pinj0vw0t0cvz7za6mhmzy,1,48.5,5.6,2022-10-16T15:42:45.962Z,2022-10-17T06:04:13Z,3849773299,56,Back,3849773313,213,2.1,3849773303,140,43.1,3849773307,141,21.6,3851679961,178,,3849773311,212,12.3,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068267,165,1,1,12,26,dt4pinj0vw0t0cvz7za6mhmzy,1,44.9,30,2022-10-16T15:42:51.880Z,2022-10-17T06:04:19Z,3849773537,140,36.8,3849773543,213,2.1,3849773541,212,16.6,3851680053,178,,3849773539,141,51.0,3849773535,56,Back,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068343,166,1,1,12,28,dt4pinj0vw0t0cvz7za6mhmzy,1,35.7,58.1,2022-10-16T15:42:54.441Z,2022-10-17T06:04:28Z,3849773895,56,Center,3849773899,141,52.5,3849773905,1,,3851680173,178,,3849773903,213,6.2,3849773901,212,33.7,3849773897,140,67.6,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068369,167,1,1,12,33,dt4pinj0vw0t0cvz7za6mhmzy,0,67.6,50.9,2022-10-16T15:42:59.232Z,2022-10-17T06:04:38Z,3849774025,212,13.8,3849774019,56,Center,3849774021,140,73.5,3849774027,213,5.2,3849774023,141,32.7,3851680345,178,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068407,93,49,1,12,34,a8d2gb2nag8fy0itbuxmcibh2,1,24,63.6,2022-10-16T15:43:00.287Z,2022-10-17T06:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068433,94,1,1,12,35,a8d2gb2nag8fy0itbuxmcibh2,1,24,63.6,2022-10-16T15:43:01.532Z,2022-10-17T06:04:54Z,3849774411,140,5.6,3849774417,213,3.5,3849774413,141,54.0,3849774409,56,Back,3849774415,212,20.4,3851680485,178,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068501,95,1,1,12,37,a8d2gb2nag8fy0itbuxmcibh2,0,5.6,54,2022-10-16T15:43:03.094Z,2022-10-17T06:05:02Z,3849774771,56,Left,3849774773,140,61.4,3849774777,212,61.4,3849774769,157,,3849774781,1,,3849774775,141,81.1,3851680711,178,,3849774779,213,0.3,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068523,168,1,1,12,40,dt4pinj0vw0t0cvz7za6mhmzy,1,43.9,19.5,2022-10-16T15:43:06.436Z,2022-10-17T06:05:10Z,3849774887,56,Right,3849774893,212,18.0,3849774889,140,58.9,3849774895,213,5.8,3851680823,388,,3849774885,3,,3849774891,141,6.8,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068527,169,49,1,12,42,dt4pinj0vw0t0cvz7za6mhmzy,1,58.6,6.8,2022-10-16T15:43:08.328Z,2022-10-17T06:05:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068563,170,4,1,12,44,dt4pinj0vw0t0cvz7za6mhmzy,1,55.6,7.4,2022-10-16T15:43:09.819Z,2022-10-17T06:05:23Z,3849775067,152,,3849775063,13,,3849775065,56,Right,3849775275,233,96,3849775071,286,,3849775069,265,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068589,96,4,1,12,44,a8d2gb2nag8fy0itbuxmcibh2,0,44.4,92.6,2022-10-16T15:43:09.820Z,2022-10-17T06:05:23Z,3849775307,233,170,3851681037,178,,3849775237,265,,3849775233,152,,3849775229,56,Back,3849775241,285,,3849775225,13,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068867,173,1,1,12,57,dt4pinj0vw0t0cvz7za6mhmzy,1,55.4,5.9,2022-10-16T15:43:23.345Z,2022-10-17T06:05:32Z,3849776567,152,,3851681189,178,,3849776575,212,20.0,3849776569,56,Back,3849776573,141,10.6,3849776577,213,3.0,3849776565,5,,3849776571,140,36.6,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068877,174,1,1,12,59,dt4pinj0vw0t0cvz7za6mhmzy,1,36.6,10.6,2022-10-16T15:43:25.058Z,2022-10-17T06:05:39Z,3851681269,178,,3849776621,212,18.1,3849776619,141,5.8,3849776613,56,Right,3849776623,213,6.1,3849776617,140,53.6,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068885,175,1,1,13,2,dt4pinj0vw0t0cvz7za6mhmzy,0,53.6,5.8,2022-10-16T15:43:27.973Z,2022-10-17T06:05:45Z,3849776661,141,18.9,3849776657,140,64.9,3849776665,213,0.6,3849776653,56,Right,3849776663,212,14.8,3851681371,178,,,,,,,,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068911,98,43,1,13,2,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T15:43:28.306Z,2022-10-16T15:44:12Z,3849780503,144,49,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068899,97,8,1,13,3,a8d2gb2nag8fy0itbuxmcibh2,1,37,72.7,2022-10-16T15:43:28.762Z,2022-10-17T06:06:10Z,3849776755,56,Back,3851242999,384,,3851681775,178,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068917,176,43,1,13,3,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T15:43:28.818Z,2022-10-16T15:44:00Z,3849779483,144,61,3849776821,56,Right,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068941,100,43,1,13,4,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T15:43:29.918Z,2022-10-16T15:44:00Z,3849779515,144,61,3849776931,56,Back,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068931,99,1,1,13,4,a8d2gb2nag8fy0itbuxmcibh2,0,34.4,75.1,2022-10-16T15:43:30.065Z,2022-10-17T06:06:25Z,3849776891,213,6.0,3849776885,140,36.5,3849776889,212,2.3,3851681969,178,,3849776883,56,Back,3849776887,141,74.1,3849780273,3,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473069361,103,4,1,13,5,a8d2gb2nag8fy0itbuxmcibh2,1,35.2,92.4,2022-10-16T15:43:30.797Z,2022-10-17T06:06:33Z,3849779201,13,,3849779521,233,177,3849779217,286,,3849779213,265,,3849779209,152,,3849779205,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068949,177,4,1,13,5,dt4pinj0vw0t0cvz7za6mhmzy,0,64.8,7.6,2022-10-16T15:43:30.798Z,2022-10-17T06:06:32Z,3849779689,233,103,3849779693,285,,3849779537,265,,3849779533,13,,3849776967,56,Right,3849779535,152,,3851682071,178,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068957,101,43,1,13,5,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T15:43:30.821Z,2022-10-16T15:43:57Z,3849779285,144,1,3849777015,56,Back,3849777033,236,0,3849777019,141,89.6,3849777021,212,1.4,3849777035,233,177,3849777023,213,0.8,3849777017,140,34.5,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,3849777039,286,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2473068953,178,43,1,13,5,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-16T15:43:31.269Z,2022-10-16T15:43:51Z,3849778747,144,5,3849777249,233,102,3849777001,347,0,3849776999,56,Right,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473068985,102,43,1,13,6,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-10-16T15:43:31.809Z,2022-10-16T15:43:59Z,3849777203,347,0,3849779381,144,5,3849777201,56,Back,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473069789,104,1,1,13,57,a8d2gb2nag8fy0itbuxmcibh2,0,36.1,70.3,2022-10-16T15:44:23.095Z,2022-10-17T06:07:18Z,3849781425,152,,3849781431,141,63.6,3849781429,140,70.1,3849781437,1,,3849781433,212,36.0,3849781435,213,6.2,3849781421,5,,3851682623,178,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,3849781427,56,3849781423,155,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2473069815,179,1,1,14,0,dt4pinj0vw0t0cvz7za6mhmzy,0,30.3,34.5,2022-10-16T15:44:25.837Z,2022-10-17T06:07:24Z,3849781589,213,0.0,3849781573,3,,3849781583,141,34.9,3849781579,140,38.5,3849781585,212,8.6,3849781575,56,Back,3851682769,388,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473069853,105,1,1,14,0,a8d2gb2nag8fy0itbuxmcibh2,0,63.7,67,2022-10-16T15:44:26.394Z,2022-10-17T06:07:34Z,3849781807,1,,3849781803,212,39.9,3851682985,178,,3849781801,141,77.0,3849781799,140,100.0,3849782851,155,,3849781797,56,Center,3849781805,213,0.2,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473069857,106,5,1,14,5,a8d2gb2nag8fy0itbuxmcibh2,0,101.2,75.3,2022-10-16T15:44:31.260Z,2022-10-17T06:07:39Z,3849781865,233,180,3849781811,346,,3849781809,56,Center,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473069851,180,5,1,14,5,dt4pinj0vw0t0cvz7za6mhmzy,1,-1.2,24.7,2022-10-16T15:44:31.260Z,2022-10-17T06:07:39Z,3849781791,346,,3849781857,233,106,3849781789,56,Back,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
