id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537088173,571,1,1,44,53,apoawtpvac4zqlancmvw4nk4o,1,35.6,91.1,2023-04-22T14:15:50.534Z,2023-04-23T03:51:11Z,4212051031,388,,4208614243,56,Back,4208614251,213,0.1,4208614247,141,92.9,4208614245,140,47.0,4208614249,212,12.0,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088409,572,1,1,44,56,apoawtpvac4zqlancmvw4nk4o,1,48.6,92.1,2023-04-22T14:15:53.435Z,2023-04-23T03:51:15Z,4208615483,140,53.6,4208615481,56,Center,4208615487,212,17.3,4212051107,178,,4208615489,213,5.0,4208615485,141,67.9,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088323,299,70,1,45,1,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T14:15:58.171Z,2023-04-22T14:15:58Z,4208615043,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088511,573,1,1,45,3,apoawtpvac4zqlancmvw4nk4o,1,51,48.5,2023-04-22T14:15:59.882Z,2023-04-23T03:51:22Z,4212051309,178,,4208615943,213,4.9,4208615933,56,Center,4208615939,141,27.3,4208615937,140,53.0,4208615941,212,14.6,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088593,574,1,1,45,5,apoawtpvac4zqlancmvw4nk4o,1,58.8,24.6,2023-04-22T14:16:02.356Z,2023-04-23T03:51:24Z,4208616401,212,13.0,4212051369,178,,4208616397,140,65.2,4208616403,213,5.3,4208616399,141,8.2,4208616395,56,Right,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088673,575,1,1,45,8,apoawtpvac4zqlancmvw4nk4o,1,65.1,12.3,2023-04-22T14:16:05.201Z,2023-04-23T03:51:27Z,4208616757,140,61.9,4208616759,141,32.2,4208616755,56,Center,4208616763,213,1.8,4212051427,178,,4208616761,212,13.9,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088757,576,1,1,45,10,apoawtpvac4zqlancmvw4nk4o,1,59.3,33.1,2023-04-22T14:16:07.168Z,2023-04-23T03:51:30Z,4208617249,141,58.4,4208617253,213,2.3,4208617245,56,Back,4208617251,212,22.8,4212051527,178,,4208617247,140,45.1,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088881,577,1,1,45,12,apoawtpvac4zqlancmvw4nk4o,1,45.5,58.8,2023-04-22T14:16:09.357Z,2023-04-23T03:51:33Z,4208617983,212,18.4,4212051631,178,,4208617987,213,1.1,4208617971,56,Left,4208617975,140,53.7,4208617979,141,82.7,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088927,578,1,1,45,14,apoawtpvac4zqlancmvw4nk4o,1,53.9,85.1,2023-04-22T14:16:11.312Z,2023-04-23T03:51:36Z,4208618209,212,14.9,4208618205,140,66.1,4208618207,141,96.2,4212051715,178,,4208618203,56,Left,4208618211,213,0.5,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537088975,579,1,1,45,15,apoawtpvac4zqlancmvw4nk4o,1,66.7,96.3,2023-04-22T14:16:12.779Z,2023-04-23T03:51:39Z,4208618485,213,4.5,4208618479,141,86.3,4208618475,56,Left,4208618477,140,65.1,4212051829,178,,4208618483,212,7.0,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089029,580,1,1,45,18,apoawtpvac4zqlancmvw4nk4o,1,64.9,85,2023-04-22T14:16:15.220Z,2023-04-23T03:51:46Z,4208618773,213,5.4,4208618767,141,73.5,4208618769,212,10.4,4208618765,140,71.5,4208618763,56,Center,4212051991,178,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089079,581,1,1,45,20,apoawtpvac4zqlancmvw4nk4o,1,71.4,67.8,2023-04-22T14:16:16.812Z,2023-04-23T03:51:48Z,4208619027,213,4.9,4208619021,140,74.4,4212052091,178,,4208619025,212,14.4,4208619023,141,47.2,4208619019,56,Center,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089183,582,1,1,45,21,apoawtpvac4zqlancmvw4nk4o,1,74.3,46.3,2023-04-22T14:16:18.432Z,2023-04-23T03:51:50Z,4212052199,178,,4208619607,56,Center,4208619619,212,8.2,4208619615,141,35.5,4208619611,140,77.7,4208619623,213,5.2,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089343,583,1,1,45,23,apoawtpvac4zqlancmvw4nk4o,0,80.8,36.7,2023-04-22T14:16:20.531Z,2023-04-23T03:51:53Z,4208620465,140,100.0,4208620469,212,37.6,4212052303,178,,4208620467,141,82.4,4208620473,213,1.0,4208620475,1,,4208620459,56,Left,4208620455,155,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089311,300,5,1,45,27,1c7qokc1j5z50cjj4tcu32haa,1,-1.4,21.6,2023-04-22T14:16:23.895Z,2023-04-23T03:51:59Z,4208620315,56,Back,4208620317,346,,4208620659,233,584,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537089359,584,5,1,45,27,apoawtpvac4zqlancmvw4nk4o,0,101.4,78.4,2023-04-22T14:16:23.895Z,2023-04-23T03:51:59Z,4208620531,346,,4208620719,233,300,4208620529,56,Center,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537090791,301,1,1,46,2,1c7qokc1j5z50cjj4tcu32haa,1,4.2,42.4,2023-04-22T14:16:59.474Z,2023-04-23T03:52:06Z,4208628575,213,6.2,4208628579,1,,4208628557,124,,4208628559,56,Center,4208628587,74,,4208628571,212,66.8,4208628565,141,29.7,4208628561,140,67.3,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537090849,302,1,1,46,6,1c7qokc1j5z50cjj4tcu32haa,1,67.3,29.7,2023-04-22T14:17:03.426Z,2023-04-23T03:52:10Z,4208628899,212,8.6,4208628889,140,74.7,4208628885,56,Center,4212052827,388,,4208628881,168,,4208628877,3,,4208628905,213,0.4,4208628893,141,35.1,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537090867,303,1,1,46,7,1c7qokc1j5z50cjj4tcu32haa,1,71.2,33.2,2023-04-22T14:17:04.652Z,2023-04-23T03:52:24Z,4208629025,213,1.8,4208629021,141,40.8,4208629019,140,69.8,4208629057,156,,4212053099,388,,4208629017,56,Center,4208629023,212,5.4,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537737273,880,67,1,46,8,1c7qokc1j5z50cjj4tcu32haa,1,71,36.2,2023-04-22T14:17:05.447Z,2023-04-23T06:31:36Z,4212106613,233,1916,,,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537737267,1916,67,1,46,8,apoawtpvac4zqlancmvw4nk4o,0,29,63.8,2023-04-22T14:17:05.448Z,2023-04-23T04:36:54Z,4212106619,233,880,,,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537090999,304,1,1,46,8,1c7qokc1j5z50cjj4tcu32haa,1,70.7,37.4,2023-04-22T14:17:05.477Z,2023-04-23T06:31:37Z,4208629683,56,Center,4212053225,178,,4208629687,141,46.9,4208629691,213,1.6,4208629689,212,6.5,4208629685,140,70.5,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091021,305,1,1,46,10,1c7qokc1j5z50cjj4tcu32haa,1,70.5,46.9,2023-04-22T14:17:07.705Z,2023-04-23T03:53:09Z,4212053487,178,,4208629771,141,56.3,4208629777,213,1.1,4208629769,140,73.6,4208629767,56,Center,4208629773,212,7.2,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091061,306,1,1,46,12,1c7qokc1j5z50cjj4tcu32haa,0,73.6,56.3,2023-04-22T14:17:09.160Z,2023-04-23T03:53:11Z,4208630053,141,75.3,4208630047,56,Center,4208630057,212,14.2,4208630051,140,68.1,4208630063,213,2.0,4212054387,178,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091123,585,49,1,46,15,apoawtpvac4zqlancmvw4nk4o,1,34.5,11,2023-04-22T14:17:12.397Z,2023-04-23T03:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091415,586,1,1,46,20,apoawtpvac4zqlancmvw4nk4o,1,61.6,14,2023-04-22T14:17:16.977Z,2023-04-23T03:53:17Z,4208631967,140,88.1,4208631973,141,18.0,4208631961,56,Right,4208631983,213,0.1,4212054531,178,,4208631979,212,28.0,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091473,587,1,1,46,23,apoawtpvac4zqlancmvw4nk4o,0,91.2,18.9,2023-04-22T14:17:20.031Z,2023-04-23T03:53:20Z,4208632325,140,84.8,4208632329,212,27.5,4211010739,224,,4208632327,141,58.1,4211010741,20,,4208632319,2,,4208632321,155,,4208632323,56,Center,4fq74wp7xzwm214veuxqpdz9x,T. Müller,4212054593,178,,4208632333,213,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091501,307,12,1,46,24,1c7qokc1j5z50cjj4tcu32haa,1,14.4,32,2023-04-22T14:17:21.612Z,2023-04-23T03:53:29Z,4211011081,212,19.4,4211011077,140,12.2,4211011079,141,3.6,4208632469,56,Back,4212054809,388,,4211011083,213,4.6,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091881,588,1,1,46,32,apoawtpvac4zqlancmvw4nk4o,1,88.4,85.1,2023-04-22T14:17:29.056Z,2023-04-23T03:53:32Z,4208634481,140,77.3,4208634487,213,3.6,4208634479,56,Center,4208634485,212,13.1,4208634483,141,76.3,4212054873,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091957,589,1,1,46,36,apoawtpvac4zqlancmvw4nk4o,1,76.9,76.3,2023-04-22T14:17:33.413Z,2023-04-23T03:53:36Z,4208634857,212,11.5,4208634851,56,Left,4208634859,213,0.9,4208634855,141,90.0,4212054975,178,,4208634853,140,83.3,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092051,590,1,1,46,38,apoawtpvac4zqlancmvw4nk4o,1,82.5,90,2023-04-22T14:17:35.638Z,2023-04-23T03:53:38Z,4208635329,213,3.8,4208635325,141,79.9,4208635327,212,11.4,4208635321,56,Left,4212055059,178,,4208635323,140,73.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092137,591,1,1,46,41,apoawtpvac4zqlancmvw4nk4o,1,73.5,78.7,2023-04-22T14:17:37.923Z,2023-04-23T03:53:40Z,4208635805,56,Center,4208635809,141,75.4,4208635813,213,3.3,4208635807,140,62.3,4212055145,178,,4208635811,212,12.0,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092275,592,1,1,46,43,apoawtpvac4zqlancmvw4nk4o,1,64.7,71.1,2023-04-22T14:17:40.157Z,2023-04-23T03:53:45Z,4208636503,212,22.9,4212055227,178,,4208636495,140,65.2,4208636497,141,37.4,4208636491,56,Center,4208636507,213,4.7,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092359,593,1,1,46,46,apoawtpvac4zqlancmvw4nk4o,1,66.7,34.3,2023-04-22T14:17:43.323Z,2023-04-23T03:53:48Z,4208636965,212,13.9,4212055329,178,,4208636963,141,15.2,4208636959,56,Right,4208636967,213,5.1,4208636961,140,71.3,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092503,594,1,1,46,49,apoawtpvac4zqlancmvw4nk4o,1,71.1,16.7,2023-04-22T14:17:46.079Z,2023-04-23T03:53:54Z,4212055469,178,,4208637733,56,Center,4208637743,212,13.5,4208637745,213,2.8,4208637741,141,24.1,4208637737,140,59.2,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092589,595,1,1,46,51,apoawtpvac4zqlancmvw4nk4o,1,58.7,28,2023-04-22T14:17:48.606Z,2023-04-23T03:53:56Z,4208638251,213,1.0,4208638243,56,Center,4212055551,178,,4208638245,140,66.4,4208638249,212,15.4,4208638247,141,47.2,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092751,596,1,1,46,54,apoawtpvac4zqlancmvw4nk4o,1,67.2,57.3,2023-04-22T14:17:51.409Z,2023-04-23T03:53:59Z,4208639083,213,1.4,4212055619,178,,4208639071,56,Left,4208639081,212,26.0,4208639075,140,71.1,4208639079,141,95.0,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092875,597,1,1,46,59,apoawtpvac4zqlancmvw4nk4o,1,71,91.5,2023-04-22T14:17:56.014Z,2023-04-23T03:54:01Z,4208639659,56,Center,4212055683,178,,4208639663,140,66.3,4208639671,212,16.5,4208639675,213,4.4,4208639667,141,68.4,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092989,598,1,1,47,2,apoawtpvac4zqlancmvw4nk4o,1,67.8,57.6,2023-04-22T14:17:59.323Z,2023-04-23T03:54:05Z,4208640239,141,15.5,4208640229,155,,4208640249,1,,4208640247,213,5.3,4208640237,140,84.8,4212055737,178,,4208640233,56,Right,4208640243,212,33.7,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093053,599,1,1,47,5,apoawtpvac4zqlancmvw4nk4o,1,85.1,17.4,2023-04-22T14:18:02.435Z,2023-04-23T03:54:07Z,4208640523,140,80.2,4208640529,213,2.3,4208640525,141,25.5,4212055765,178,,4208640521,56,Center,4208640527,212,7.5,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093147,600,1,1,47,6,apoawtpvac4zqlancmvw4nk4o,1,80.1,25.5,2023-04-22T14:18:03.784Z,2023-04-23T03:54:13Z,4212055855,178,,4208640915,140,68.2,4208640919,212,12.5,4208640917,141,25.9,4208640913,56,Center,4208640921,213,3.1,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093251,601,1,1,47,9,apoawtpvac4zqlancmvw4nk4o,1,71,27.1,2023-04-22T14:18:06.079Z,2023-04-23T03:54:15Z,4212055891,178,,4208641479,213,5.4,4208641475,141,11.3,4208641471,56,Right,4208641477,212,13.5,4208641473,140,78.8,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093355,602,1,1,47,12,apoawtpvac4zqlancmvw4nk4o,1,76.4,20.9,2023-04-22T14:18:09.153Z,2023-04-23T03:54:18Z,4212055933,178,,4208641965,140,87.3,4208641969,141,34.8,4208641959,56,Center,4208641981,213,0.7,4208641975,212,14.8,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093381,604,61,1,47,13,apoawtpvac4zqlancmvw4nk4o,0,91,27.4,2023-04-22T14:18:10.310Z,2023-04-23T03:54:26Z,4212056069,178,,4208642077,56,Center,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093399,309,49,1,47,14,1c7qokc1j5z50cjj4tcu32haa,1,8.6,79.4,2023-04-22T14:18:11.202Z,2023-04-23T03:54:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093363,603,43,1,47,15,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T14:18:11.969Z,2023-04-22T14:18:14Z,4208642015,56,Center,4208642303,144,61,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093391,308,43,1,47,15,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T14:18:12.414Z,2023-04-22T14:18:34Z,4208642241,233,604,4208642127,285,0,4208646025,144,7,4208642125,56,Back,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093517,310,1,1,47,16,1c7qokc1j5z50cjj4tcu32haa,1,13.4,85.9,2023-04-22T14:18:13.390Z,2023-04-23T03:54:36Z,4212056269,178,,4208642803,212,19.1,4208642799,140,31.5,4208642805,213,6.2,4208642801,141,83.2,4208642797,56,Back,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093539,311,1,1,47,18,1c7qokc1j5z50cjj4tcu32haa,0,31.5,83.2,2023-04-22T14:18:15.685Z,2023-04-23T03:54:40Z,4208642919,213,4.9,4208642915,141,55.8,4208642911,56,Back,4208642917,212,19.0,4212056393,178,,4208642913,140,35.1,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093573,606,49,1,47,20,apoawtpvac4zqlancmvw4nk4o,1,70.9,46,2023-04-22T14:18:17.015Z,2023-04-23T03:54:46Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093553,605,43,1,47,20,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T14:18:17.585Z,2023-04-22T21:40:46Z,4211012625,144,8,4208642977,56,Center,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093637,607,1,1,47,21,apoawtpvac4zqlancmvw4nk4o,1,71.3,45.8,2023-04-22T14:18:18.445Z,2023-04-23T03:54:49Z,4212056641,178,,4208643383,141,39.8,4208643379,56,Center,4208643385,212,5.4,4208643381,140,74.7,4208643387,213,5.4,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093661,608,1,1,47,22,apoawtpvac4zqlancmvw4nk4o,0,75.6,39.7,2023-04-22T14:18:19.311Z,2023-04-23T03:54:51Z,4208643521,212,11.2,4212056711,178,,4208643525,213,0.4,4208643581,4,,4208643517,140,85.6,4208643519,141,45.4,4208643515,56,Center,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093839,312,12,1,47,23,1c7qokc1j5z50cjj4tcu32haa,1,13.4,50.3,2023-04-22T14:18:20.120Z,2023-04-23T03:54:57Z,4208644503,212,30.4,4212056843,178,,4208644499,140,27.4,4208644497,56,Back,4208644501,141,89.4,4208644505,213,1.1,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093769,609,1,1,47,25,apoawtpvac4zqlancmvw4nk4o,1,74.4,18.3,2023-04-22T14:18:22.657Z,2023-04-23T03:55:10Z,4212057227,178,,4208644147,56,Center,4208644161,213,1.1,4208644151,140,77.4,4208644155,141,28.5,4208644159,212,7.6,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093885,610,1,1,47,27,apoawtpvac4zqlancmvw4nk4o,1,77.4,28.5,2023-04-22T14:18:23.893Z,2023-04-23T03:55:13Z,4208644717,141,12.5,4208644715,140,89.7,4208644719,212,16.9,4208644721,213,5.6,4208644713,56,Right,4212057321,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093919,611,1,1,47,29,apoawtpvac4zqlancmvw4nk4o,0,91.8,14.3,2023-04-22T14:18:26.585Z,2023-04-23T03:55:24Z,4212057561,178,,4211014135,20,,4208644893,213,1.6,4208644873,2,,4208644883,140,91.0,4208644875,155,,4208644879,56,Center,4208644889,212,14.2,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,4211014133,224,,4208644887,141,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537093995,313,12,1,47,30,1c7qokc1j5z50cjj4tcu32haa,1,9.2,65.7,2023-04-22T14:18:27.614Z,2023-04-23T03:55:28Z,4208645257,56,Back,4212057755,178,,4208645263,212,24.9,4208645259,140,12.6,4208645261,141,100.0,4208645267,213,1.4,4208645395,167,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537094005,314,5,1,47,33,1c7qokc1j5z50cjj4tcu32haa,0,13.4,101.4,2023-04-22T14:18:30.279Z,2023-04-23T03:55:31Z,4208646195,233,612,4208645307,56,Back,4208645309,347,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537094133,612,5,1,47,33,apoawtpvac4zqlancmvw4nk4o,1,86.6,-1.4,2023-04-22T14:18:30.279Z,2023-04-23T03:55:30Z,4208646001,56,Right,4208646003,347,,4208646173,233,314,,,,,,,,,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537094739,613,1,1,47,48,apoawtpvac4zqlancmvw4nk4o,1,81.2,0,2023-04-22T14:18:45.099Z,2023-04-23T03:55:37Z,4208649065,212,17.8,4208649067,213,0.4,4208649061,140,96.8,4208649057,107,,4208649059,56,Right,4208649063,141,9.2,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537094749,614,61,1,47,50,apoawtpvac4zqlancmvw4nk4o,0,98.5,7.7,2023-04-22T14:18:47.067Z,2023-04-23T03:55:50Z,4212058515,178,,4208649113,56,Right,,,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537737821,1947,83,1,47,51,apoawtpvac4zqlancmvw4nk4o,1,95.3,11.3,2023-04-22T14:18:48.254Z,2023-04-23T04:42:47Z,4212111417,399,163526,,,,,,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537094871,315,61,1,47,51,1c7qokc1j5z50cjj4tcu32haa,1,8.8,92.3,2023-04-22T14:18:48.258Z,2023-04-23T03:55:56Z,4212058669,178,,4208649689,56,Back,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
