id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2481978097,125,8,1,13,49,cu0eztmjcsbydyp53aleznorw,1,53.8,5.5,2022-11-05T17:44:33.772Z,2022-11-06T04:08:14Z,3898034325,178,,3896779877,56,Right,3897693577,385,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978117,126,5,1,13,49,cu0eztmjcsbydyp53aleznorw,0,50.1,-1,2022-11-05T17:44:34.401Z,2022-11-06T04:08:19Z,3896780303,233,133,3896779969,56,Right,3896779971,347,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978165,133,5,1,13,49,cz4a6wmzx2obyisadhgaccx7b,1,49.9,101,2022-11-05T17:44:34.401Z,2022-11-06T04:08:19Z,3896780285,233,126,3896780247,56,Back,3896780251,347,,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978241,134,1,1,13,52,cz4a6wmzx2obyisadhgaccx7b,1,52.1,100,2022-11-05T17:44:37.500Z,2022-11-06T04:08:27Z,3896780689,213,6.1,3896780687,212,20.0,3896780681,56,Left,3896780683,140,70.7,3896780685,141,94.7,3896780679,107,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978251,135,1,1,13,58,cz4a6wmzx2obyisadhgaccx7b,0,88.1,79.5,2022-11-05T17:44:42.650Z,2022-11-06T04:08:31Z,3897694243,225,,3896780753,213,4.5,3896780751,212,22.3,3896780745,56,Center,3898034699,178,,3896780741,2,,3897694245,386,,3896780747,140,84.0,dgysidzshgxqm3jegaihwi5wq,T. Krauß,3896780749,141,47.3,3897694117,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978331,127,12,1,13,59,cu0eztmjcsbydyp53aleznorw,1,13.5,54.2,2022-11-05T17:44:44.366Z,2022-11-06T04:08:33Z,3896781149,140,41.7,3898034747,178,,3896781155,213,5.4,3896781147,56,Back,3896781153,212,44.7,3896781151,141,5.0,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978381,136,44,1,14,3,cz4a6wmzx2obyisadhgaccx7b,1,62.1,93.5,2022-11-05T17:44:47.753Z,2022-11-06T11:19:07Z,3896781399,286,,3896781397,56,Left,3896781403,233,128,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978347,128,44,1,14,3,cu0eztmjcsbydyp53aleznorw,0,37.9,6.5,2022-11-05T17:44:47.754Z,2022-11-06T04:08:40Z,3896781213,285,,3896781421,233,136,3896781211,56,Back,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978383,137,61,1,14,3,cz4a6wmzx2obyisadhgaccx7b,1,65.9,92,2022-11-05T17:44:47.817Z,2022-11-06T11:19:07Z,3898034991,15,,3898034995,388,,3896781401,56,Left,,,,,,,,,,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978425,138,1,1,14,6,cz4a6wmzx2obyisadhgaccx7b,1,71.1,95.4,2022-11-05T17:44:50.844Z,2022-11-06T04:08:54Z,3896781619,212,9.5,3898035113,178,,3896781613,56,Left,3896781621,213,6.2,3896781617,141,93.6,3896781615,140,80.1,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978489,139,1,1,14,9,cz4a6wmzx2obyisadhgaccx7b,1,84.3,87.5,2022-11-05T17:44:54.502Z,2022-11-06T04:08:56Z,3898035167,178,,3896781871,213,4.4,3896781869,212,14.4,3896781867,141,67.4,3896781863,56,Center,3896781865,140,80.1,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482258047,993,83,1,14,11,cu0eztmjcsbydyp53aleznorw,1,22.1,37.3,2022-11-05T17:44:56.489Z,2022-11-06T07:59:53Z,3898303275,399,116627,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978499,140,50,1,14,12,cz4a6wmzx2obyisadhgaccx7b,1,76.8,61.4,2022-11-05T17:44:57.494Z,2022-11-06T04:09:08Z,3896782045,233,129,3896781915,286,,3896781913,56,Center,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978511,129,7,1,14,13,cu0eztmjcsbydyp53aleznorw,0,23.2,38.6,2022-11-05T17:44:57.914Z,2022-11-06T04:09:11Z,3896782009,233,140,3896781965,56,Back,3897696559,384,,3896781967,285,,3898035429,178,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978505,141,61,1,14,14,cz4a6wmzx2obyisadhgaccx7b,1,76.2,66.3,2022-11-05T17:44:58.599Z,2022-11-06T04:09:17Z,3898035563,178,,3896781941,56,Center,,,,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978519,130,49,1,14,14,cu0eztmjcsbydyp53aleznorw,1,25.7,40.4,2022-11-05T17:44:59.045Z,2022-11-06T04:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978583,131,1,1,14,17,cu0eztmjcsbydyp53aleznorw,1,41.8,34.6,2022-11-05T17:45:02.382Z,2022-11-06T04:09:27Z,3896782395,140,46.7,3898035789,178,,3896782393,56,Back,3896782397,141,14.3,3896782399,212,14.7,3896782401,213,5.1,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978641,132,1,1,14,20,cu0eztmjcsbydyp53aleznorw,0,46.6,17.1,2022-11-05T17:45:05.067Z,2022-11-06T04:09:30Z,3896782675,140,91.0,3898035851,178,,3896782679,212,59.8,3896782681,213,0.7,3896782677,141,72.1,3896782673,56,Center,3896782683,1,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481981223,174,49,1,14,27,cz4a6wmzx2obyisadhgaccx7b,1,12.2,30.4,2022-11-05T17:45:12.126Z,2022-11-06T04:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978759,142,1,1,14,27,cz4a6wmzx2obyisadhgaccx7b,1,11.2,38,2022-11-05T17:45:12.158Z,2022-11-06T04:10:08Z,3896783255,141,44.7,3896783253,140,18.2,3898035997,178,,3896783257,212,8.6,3896783251,56,Back,3896783259,213,0.6,3896805451,189,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978781,143,1,1,14,29,cz4a6wmzx2obyisadhgaccx7b,1,18.7,44.5,2022-11-05T17:45:14.156Z,2022-11-06T04:10:04Z,3898036411,178,,3896783371,212,13.4,3896783361,56,Back,3896783367,141,62.0,3896783375,213,1.1,3896783363,140,24.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978803,144,1,1,14,33,cz4a6wmzx2obyisadhgaccx7b,1,28.1,72.3,2022-11-05T17:45:17.788Z,2022-11-06T04:10:35Z,3896783477,56,Back,3896783479,140,28.9,3898037047,178,,3896783485,213,1.5,3896783483,212,13.8,3896783481,141,92.5,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978843,145,1,1,14,36,cz4a6wmzx2obyisadhgaccx7b,1,33.4,85.7,2022-11-05T17:45:20.765Z,2022-11-06T04:10:44Z,3896783681,141,48.1,3896783683,212,44.8,3896783685,213,5.7,3896783679,140,68.4,3898037209,178,,3896783677,56,Center,3896783675,155,,3896783689,1,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978867,146,61,1,14,39,cz4a6wmzx2obyisadhgaccx7b,1,68.4,48.1,2022-11-05T17:45:24.157Z,2022-11-06T04:10:49Z,3898037309,178,,3896783761,56,Center,3898037307,21,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978889,147,1,1,14,41,cz4a6wmzx2obyisadhgaccx7b,1,66.3,39.4,2022-11-05T17:45:25.883Z,2022-11-06T04:10:54Z,3896783899,141,42.4,3898037423,178,,3896783895,56,Center,3896783903,213,0.4,3896783897,140,70.7,3896783901,212,5.1,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978897,148,1,1,14,42,cz4a6wmzx2obyisadhgaccx7b,1,72.2,41.9,2022-11-05T17:45:26.580Z,2022-11-06T04:10:58Z,3896783939,213,0.5,3898037557,178,,3896783935,141,46.6,3896783929,168,,3896783933,140,77.4,3896783937,212,6.3,3896783931,56,Center,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978925,149,3,1,14,42,cz4a6wmzx2obyisadhgaccx7b,0,78.4,46.2,2022-11-05T17:45:27.213Z,2022-11-06T04:11:04Z,3898037633,178,,3896785743,233,137,3896784063,286,,3896784061,56,Center,3897698477,465,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979241,137,7,1,14,42,cu0eztmjcsbydyp53aleznorw,1,21.6,53.8,2022-11-05T17:45:27.322Z,2022-11-06T04:11:12Z,3897699039,385,,3896785737,233,149,3896785731,56,Back,3896785733,285,,3898037699,178,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482318695,1191,67,1,14,43,cu0eztmjcsbydyp53aleznorw,1,17,49.5,2022-11-05T17:45:28.370Z,2022-11-06T11:35:07Z,3898586213,233,1503,,,,,,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482318691,1503,67,1,14,43,cz4a6wmzx2obyisadhgaccx7b,0,83,50.5,2022-11-05T17:45:28.371Z,2022-11-06T11:23:13Z,3898586223,233,1191,,,,,,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978971,133,12,1,14,43,cu0eztmjcsbydyp53aleznorw,1,15.3,51.9,2022-11-05T17:45:28.388Z,2022-11-06T11:35:08Z,3896784295,213,1.1,3898037889,178,,3896784291,212,7.8,3896784289,141,62.1,3896784287,140,18.7,3896784285,56,Back,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481978995,150,1,1,14,45,cz4a6wmzx2obyisadhgaccx7b,1,81.8,40,2022-11-05T17:45:29.879Z,2022-11-06T04:11:28Z,3896784409,141,44.7,3898037985,389,,3896784405,56,Center,3896784407,140,80.5,3896786503,154,,3896784413,213,2.0,3896784411,212,3.5,3896786501,210,15,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2481979003,151,15,1,14,47,cz4a6wmzx2obyisadhgaccx7b,1,81.3,50.5,2022-11-05T17:45:31.777Z,2022-11-06T04:11:29Z,3896786095,82,,3898038073,178,,3896786545,29,,3896786553,102,50.9,3896784467,56,Center,3896786091,72,,3896786555,103,19,3896786559,146,83.4,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,3896786557,215,,3896786563,230,98.8,3896786121,233,134,3896786561,147,50.5,3896784463,22,,,3896786549,55,150,3897700119,78,,3896784465,18,3896786565,231,49.6,3896786547,154,,,,,,,,,
2481978977,134,10,1,14,47,cu0eztmjcsbydyp53aleznorw,1,15.6,46.1,2022-11-05T17:45:31.784Z,2022-11-06T04:11:36Z,3896784329,56,Back,3896786153,233,151,3898038225,389,,3896784327,94,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979061,152,1,1,14,53,cz4a6wmzx2obyisadhgaccx7b,0,90.3,87.8,2022-11-05T17:45:37.960Z,2022-11-06T04:11:46Z,3896784803,212,22.5,3896784801,141,56.0,3897700473,225,,3897700477,386,,3896784805,213,5.0,3896784797,56,Center,3898038383,178,,3896784793,2,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,3896784799,140,96.1,3897700479,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979077,135,12,1,14,54,cu0eztmjcsbydyp53aleznorw,1,4,41.9,2022-11-05T17:45:38.651Z,2022-11-06T04:11:51Z,3896784905,213,4.8,3896784981,167,,3898038513,178,,3896784901,141,0.0,3896784897,56,Back,3896784903,212,30.0,3896784899,140,6.6,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979083,136,5,1,14,54,cu0eztmjcsbydyp53aleznorw,0,7,-1.4,2022-11-05T17:45:39.411Z,2022-11-06T04:11:58Z,3896784931,56,Back,3896784933,347,,3896786185,233,153,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979291,153,5,1,14,54,cz4a6wmzx2obyisadhgaccx7b,1,93,101.4,2022-11-05T17:45:39.411Z,2022-11-06T04:11:57Z,3896786063,56,Left,3896786149,233,136,3896786065,347,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979433,154,1,1,15,19,cz4a6wmzx2obyisadhgaccx7b,0,92.6,100,2022-11-05T17:46:04.415Z,2022-11-06T03:19:42Z,3896786905,140,92.6,3896786907,141,70.2,3896786901,107,,3896786911,213,4.7,3896786903,56,Center,3896786909,212,20.8,,,,,,,5qc0owkwmgk74qy13ft3kpg5,T. Mohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979437,138,12,1,15,21,cu0eztmjcsbydyp53aleznorw,1,8.3,27.2,2022-11-05T17:46:06.070Z,2022-11-06T03:19:52Z,3897994665,388,,3896786935,141,28.3,3896786933,140,28.5,3896786931,56,Back,3896786937,212,21.2,3896786939,213,0.0,3896789257,15,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979467,139,43,1,15,22,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-11-05T17:46:06.585Z,2022-11-05T17:46:35Z,3896787093,140,28.3,3896787091,56,Back,3896787097,212,9.4,3896787095,141,37.0,3896789003,144,12,3896787099,213,0.3,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979471,140,50,1,15,23,cu0eztmjcsbydyp53aleznorw,1,26.6,31.5,2022-11-05T17:46:08.318Z,2022-11-06T03:20:04Z,3896787107,285,,3896787215,233,155,3896787105,56,Back,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979485,155,7,1,15,24,cz4a6wmzx2obyisadhgaccx7b,1,73.4,68.5,2022-11-05T17:46:08.565Z,2022-11-06T03:20:14Z,3896787201,233,140,3897995005,178,,3897701501,384,,3896787149,56,Center,3896787151,286,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980553,164,2,1,15,25,cz4a6wmzx2obyisadhgaccx7b,1,83.7,74.6,2022-11-05T17:46:09.888Z,2022-11-06T03:20:23Z,3896792935,140,86.9,3896792937,141,49.6,3896792931,7,at2rbigl1d8bsjw2u6lhfcatx,3896792933,56,Center,3897995177,178,,3896793121,343,3,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980059,142,55,1,15,25,cu0eztmjcsbydyp53aleznorw,1,12.8,39.2,2022-11-05T17:46:09.889Z,2022-11-06T03:20:23Z,3896791577,343,3,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979487,156,43,1,15,25,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:10.193Z,2022-11-05T22:51:26Z,3897701775,144,49,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979525,157,43,1,15,25,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:10.497Z,2022-11-05T17:47:45Z,3896787349,213,5.0,3896793681,144,1,3896787339,155,0,3896787345,141,47.9,3896787343,140,87.9,3896787347,212,19.4,3896787341,56,Center,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979527,158,43,1,15,27,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:12.055Z,2022-11-05T17:47:38Z,3896787355,56,Center,3896793283,144,44,3896787357,286,0,,,,,,,,,,,,,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979515,141,43,1,15,27,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-11-05T17:46:12.056Z,2022-11-05T17:47:11Z,3896791667,144,44,3896787405,233,158,3896787311,56,Back,3896787313,285,0,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979561,159,43,1,15,28,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:13.104Z,2022-11-05T17:47:39Z,3896787519,56,Center,3896793307,144,1,3896787525,212,8.2,3896787517,3,0,3896787523,141,48.1,3896787521,140,80.1,3896787527,213,3.1,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481979569,160,84,1,15,29,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:13.983Z,2022-11-05T17:47:35Z,3896792067,103,14.6,3896792061,78,,3896787549,22,,3896792063,133,,3896790893,375,15:28.214,3896790889,374,2022-11-05 17:46:12.727,3896792069,215,,3896790885,20,,9taxidttdt94nmvc3mqhqq0ut,A. Král,3896792393,343,2,3896792065,102,50.6,3896787553,56,Center,3896787551,18,,3896793041,436,16,,3896792073,230,98.5,3896792077,231,50.2,3896792071,458,,,,,,,,,,,,,,
2481980427,161,27,1,15,44,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:29.405Z,2022-11-06T03:21:48Z,3896792145,201,,3896792149,364,,3896792147,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980477,162,65,1,16,10,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:46:54.657Z,2022-11-06T03:22:25Z,3896792433,365,160,3896792431,329,,3896792681,336,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980503,163,28,1,16,38,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-11-05T17:47:23.405Z,2022-11-06T03:22:31Z,3896792655,55,161,3896792653,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980759,143,1,1,17,2,cu0eztmjcsbydyp53aleznorw,1,12.6,45.2,2022-11-05T17:47:46.586Z,2022-11-06T03:22:38Z,3896793953,1,,3896793945,140,68.8,3896793951,213,6.1,3896793937,157,,3896793933,5,,3897997473,178,,3896793943,56,Center,3896793947,141,25.6,expxslws50h0iw0logr02gs7p,J. Pavlenka,3896793941,241,,3896793949,212,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980777,144,44,1,17,5,cu0eztmjcsbydyp53aleznorw,1,63.1,27.7,2022-11-05T17:47:50.080Z,2022-11-06T11:19:08Z,3896794065,233,165,3896794035,56,Center,3896794037,286,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980767,165,44,1,17,5,cz4a6wmzx2obyisadhgaccx7b,0,36.9,72.3,2022-11-05T17:47:50.081Z,2022-11-06T03:23:13Z,3896793993,56,Back,3896793995,285,,3896794075,233,144,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980793,145,1,1,17,5,cu0eztmjcsbydyp53aleznorw,0,63.2,27.6,2022-11-05T17:47:50.157Z,2022-11-06T11:19:08Z,3896794125,140,74.9,3896794123,56,Center,3896794121,168,,3896794127,141,40.4,3896794129,212,15.1,3898286023,388,,3896794119,3,,3896794131,213,0.6,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980847,166,1,1,17,8,cz4a6wmzx2obyisadhgaccx7b,1,24.7,51.8,2022-11-05T17:47:53.082Z,2022-11-06T03:37:45Z,3896794359,141,20.3,3898010575,388,,3896794355,56,Back,3896794363,213,4.6,3896794361,212,21.7,3896794357,140,21.7,3896794353,3,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980857,167,49,1,17,11,cz4a6wmzx2obyisadhgaccx7b,1,21.7,20.3,2022-11-05T17:47:55.772Z,2022-11-06T03:37:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980905,168,1,1,17,11,cz4a6wmzx2obyisadhgaccx7b,1,21.7,20.3,2022-11-05T17:47:55.857Z,2022-11-06T03:38:00Z,3896794655,140,33.9,3896794661,213,5.6,3896794657,141,5.5,3896794653,56,Back,3896794659,212,16.3,3898010977,178,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980929,169,1,1,17,13,cz4a6wmzx2obyisadhgaccx7b,0,33.9,5.5,2022-11-05T17:47:57.809Z,2022-11-06T03:38:06Z,3896794727,56,Right,3896794725,155,,3896794733,212,39.1,3896794731,141,14.6,3896794737,1,,3898011079,178,,3896794729,140,70.7,3896794735,213,0.2,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980951,146,1,1,17,15,cu0eztmjcsbydyp53aleznorw,1,30.6,80.2,2022-11-05T17:48:00.041Z,2022-11-06T03:38:12Z,3898011153,178,,3896794867,140,57.0,3896794863,157,,3896794865,56,Left,3896794875,1,,3896794873,213,0.3,3896794871,212,29.3,3896794869,141,94.1,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980959,147,49,1,17,17,cu0eztmjcsbydyp53aleznorw,1,57,94.1,2022-11-05T17:48:01.692Z,2022-11-06T03:38:42Z,,,,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481980997,148,50,1,17,20,cu0eztmjcsbydyp53aleznorw,1,54.4,96.4,2022-11-05T17:48:05.172Z,2022-11-06T03:38:48Z,3896795099,56,Left,3896795349,233,170,3896795101,286,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481981025,170,7,1,17,20,cz4a6wmzx2obyisadhgaccx7b,1,45.6,3.6,2022-11-05T17:48:05.370Z,2022-11-06T03:38:52Z,3898011607,178,,3896795325,233,148,3896795287,56,Back,3896795289,285,,3896795285,167,,3897703051,385,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
