id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/17/value
2448509603,574,1,2,72,10,6k5zscdm9ufw0tguvzyjlp5hq,1,60.1,59.4,2022-08-20T15:05:13.958Z,2022-08-21T04:46:52Z,3719071197,212,17.0,3719071187,3,,3719073201,210,13,3719071199,213,1.5,3722108995,388,,3719071191,140,61.4,3719071195,141,84.3,3719071189,56,Left,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448509627,575,49,2,72,12,6k5zscdm9ufw0tguvzyjlp5hq,1,61.1,82.4,2022-08-20T15:05:15.977Z,2022-08-21T04:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448509739,576,13,2,72,15,6k5zscdm9ufw0tguvzyjlp5hq,1,74.1,66.2,2022-08-20T15:05:19.380Z,2022-08-21T04:46:52Z,3719073235,103,75,3719073243,230,98.1,3719071803,22,,3719071807,56,Center,3719073227,29,,3719072497,72,,3722109187,178,,3719073225,81,,b7ve7k983eaewnupejiow3jdh,C. Günter,3719073229,55,574,3719073233,102,,3719073237,215,,3719073245,231,3719071805,18,,,,,43.7,50.7,,,,,,,,,,,,,,,,
2448509761,577,5,2,72,17,6k5zscdm9ufw0tguvzyjlp5hq,0,101.6,44.3,2022-08-20T15:05:20.731Z,2022-08-21T04:46:54Z,3719071921,346,,3719072053,233,713,3719071919,56,Center,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448509751,713,5,2,72,17,3dwlvz6cl4lcavvrg0y2dycrt,1,-1.6,55.7,2022-08-20T15:05:20.731Z,2022-08-21T04:46:54Z,3719072049,233,577,3719071869,56,Back,3719071871,346,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510021,714,1,2,72,24,3dwlvz6cl4lcavvrg0y2dycrt,1,1.8,60.2,2022-08-20T15:05:27.501Z,2022-08-21T04:46:57Z,3719073323,56,Back,3719073327,141,41.2,3719073331,213,5.2,3719073335,237,,3719073329,212,14.3,3719073321,124,,3719073325,140,7.7,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510171,715,1,2,72,25,3dwlvz6cl4lcavvrg0y2dycrt,1,7.7,42.1,2022-08-20T15:05:29.239Z,2022-08-21T04:47:01Z,3719074105,140,14.2,3722109273,178,,3719074109,212,15.9,3719074107,141,63.3,3719074103,56,Back,3719074111,213,1.1,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510293,716,1,2,72,31,3dwlvz6cl4lcavvrg0y2dycrt,1,29.6,68.1,2022-08-20T15:05:35.265Z,2022-08-21T04:47:03Z,3719074663,56,Left,3722109373,178,,3719074669,141,82.1,3719074673,212,27.6,3719074677,213,0.4,3719074665,140,54.3,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510323,717,1,2,72,35,3dwlvz6cl4lcavvrg0y2dycrt,1,64.5,88.6,2022-08-20T15:05:38.873Z,2022-08-21T04:47:07Z,3719074801,212,6.8,3722109439,178,,3719074797,140,63.0,3719074803,213,1.8,3719074799,141,98.3,3719074795,56,Left,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510367,718,1,2,72,35,3dwlvz6cl4lcavvrg0y2dycrt,0,63.1,96.4,2022-08-20T15:05:39.465Z,2022-08-21T04:47:12Z,3719075021,141,83.3,3722109513,178,,3719075025,213,5.2,3719075017,56,Left,3719075019,140,67.4,3719075023,212,10.0,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449070809,943,67,2,72,36,6k5zscdm9ufw0tguvzyjlp5hq,1,31.8,16.7,2022-08-20T15:05:40.287Z,2022-08-21T06:30:36Z,3722132995,233,1374,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449070805,1374,67,2,72,36,3dwlvz6cl4lcavvrg0y2dycrt,0,68.2,83.3,2022-08-20T15:05:40.288Z,2022-08-21T05:13:11Z,3722133003,233,943,,,,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510379,578,8,2,72,36,6k5zscdm9ufw0tguvzyjlp5hq,1,30.9,17.6,2022-08-20T15:05:40.298Z,2022-08-21T06:30:36Z,3722109553,178,,3719075069,56,Back,3721723477,384,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510585,719,1,2,72,39,3dwlvz6cl4lcavvrg0y2dycrt,1,65.7,81.4,2022-08-20T15:05:42.671Z,2022-08-21T04:47:17Z,3719076015,1,,3719076011,212,57.2,3719076003,196,,3719076007,140,97.3,3719076013,213,5.3,3722109587,178,,3719076005,56,Right,3719076009,141,12.8,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,3719076001,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510629,720,1,2,72,45,3dwlvz6cl4lcavvrg0y2dycrt,0,99,17.2,2022-08-20T15:05:49.200Z,2022-08-21T04:47:21Z,3719076243,213,1.7,3719076235,56,Center,3719076239,141,47.6,3719076241,212,20.7,3721724845,386,,3722109653,178,,3721724843,225,,3719076231,2,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,3721724847,20,,3719076237,140,,,,,,,,,,,,,97.3,,,,,,,,,,,,,,,,,
2448510687,579,12,2,72,46,6k5zscdm9ufw0tguvzyjlp5hq,1,2.7,52.4,2022-08-20T15:05:50.067Z,2022-08-21T04:47:26Z,3719076499,141,53.2,3722109743,21,,3719076495,56,Back,3719076501,212,4.7,3722109739,389,,3719076503,213,0.1,3719076497,140,7.1,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510695,580,49,2,72,47,6k5zscdm9ufw0tguvzyjlp5hq,1,6.9,53.3,2022-08-20T15:05:50.706Z,2022-08-21T04:47:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510707,581,1,2,72,47,6k5zscdm9ufw0tguvzyjlp5hq,1,6.9,53.3,2022-08-20T15:05:51.264Z,2022-08-21T04:47:30Z,3719076599,212,12.9,3719076597,141,70.6,3719076595,140,12.0,3719076593,56,Back,3719076601,213,1.1,3722109813,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510799,582,1,2,72,48,6k5zscdm9ufw0tguvzyjlp5hq,1,12,70.6,2022-08-20T15:05:52.042Z,2022-08-21T04:47:33Z,3719077059,56,Back,3719077065,212,27.0,3719077061,140,33.2,3719077067,213,5.7,3722109859,178,,3719077063,141,48.1,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449070975,1389,83,2,72,51,3dwlvz6cl4lcavvrg0y2dycrt,1,66,51.3,2022-08-20T15:05:55.052Z,2022-08-21T05:13:47Z,3722133567,399,62480,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510869,583,3,2,72,52,6k5zscdm9ufw0tguvzyjlp5hq,1,34,49.6,2022-08-20T15:05:55.517Z,2022-08-21T04:47:42Z,3719077405,286,,3721728161,465,,3719077623,233,721,3719077403,56,Back,3722110111,178,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510907,721,45,2,72,52,3dwlvz6cl4lcavvrg0y2dycrt,0,66,50.4,2022-08-20T15:05:55.517Z,2022-08-21T04:47:42Z,3719077543,285,,3719077539,56,Center,3719077681,233,583,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448510881,584,4,2,72,52,6k5zscdm9ufw0tguvzyjlp5hq,1,34.4,48.8,2022-08-20T15:05:56.279Z,2022-08-21T04:47:44Z,3719078371,233,722,3719077463,56,Back,3719077467,265,,3719077445,13,,3719077469,286,,3719077465,152,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448511043,722,4,2,72,52,3dwlvz6cl4lcavvrg0y2dycrt,0,65.6,51.2,2022-08-20T15:05:56.280Z,2022-08-21T04:47:44Z,3719078261,265,,3719078255,56,Center,3719078249,13,,3719078263,285,,3719078257,152,,3719078427,233,584,3722110171,178,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448511811,585,1,2,73,17,6k5zscdm9ufw0tguvzyjlp5hq,1,33.8,51.3,2022-08-20T15:06:21.428Z,2022-08-21T04:47:48Z,3719082015,140,36.3,3719082011,152,,3719082019,212,25.5,3722110273,178,,3719082009,5,,3719082013,56,Back,3719082017,141,88.6,3719082021,213,1.5,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512119,586,1,2,73,21,6k5zscdm9ufw0tguvzyjlp5hq,1,35.4,80.8,2022-08-20T15:06:24.773Z,2022-08-21T04:47:51Z,3719083649,140,29.4,3719083651,141,56.7,3719083655,213,4.3,3719083647,56,Back,3722110353,178,,3719083653,212,17.6,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071107,966,43,2,73,28,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-08-20T15:06:31.548Z,2022-08-21T05:14:22Z,3722134031,178,0,3722134093,144,82,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512291,587,1,2,73,30,6k5zscdm9ufw0tguvzyjlp5hq,1,26.1,47,2022-08-20T15:06:33.917Z,2022-08-21T04:47:53Z,3719084551,140,7.2,3719084547,56,Back,3719084563,213,3.2,3719084553,141,46.1,3722110409,178,,3719084557,212,19.9,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512415,588,1,2,73,35,6k5zscdm9ufw0tguvzyjlp5hq,1,7.8,42.8,2022-08-20T15:06:39.374Z,2022-08-21T04:47:56Z,3719085227,56,Right,3719085237,1,,3719085233,212,57.2,3719085225,155,,3722110523,178,,3719085229,140,59.4,3719085235,213,6.0,3719085231,141,15.9,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512429,589,1,2,73,39,6k5zscdm9ufw0tguvzyjlp5hq,0,59.4,15.9,2022-08-20T15:06:42.772Z,2022-08-21T04:47:59Z,3719085311,213,0.7,3719085305,141,31.2,3719085303,140,71.3,3722110611,388,,3719085309,212,16.3,3719085301,56,Center,3719085299,3,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512549,724,1,2,73,40,3dwlvz6cl4lcavvrg0y2dycrt,1,28.6,69.3,2022-08-20T15:06:44.149Z,2022-08-21T04:48:04Z,3719085897,212,17.1,3719085893,140,43.9,3722110743,178,,3719085899,213,0.4,3719085891,56,Back,3719085895,141,78.1,3719085889,3,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512553,725,49,2,73,42,3dwlvz6cl4lcavvrg0y2dycrt,1,42.2,77.3,2022-08-20T15:06:45.797Z,2022-08-21T04:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512561,726,1,2,73,42,3dwlvz6cl4lcavvrg0y2dycrt,0,41.5,75.8,2022-08-20T15:06:45.835Z,2022-08-21T04:48:08Z,3722110859,178,,3719085947,212,4.7,3719085945,141,71.6,3719085943,140,37.9,3719085941,56,Back,3719085949,213,3.8,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512563,590,8,2,73,42,6k5zscdm9ufw0tguvzyjlp5hq,1,62.8,27.9,2022-08-20T15:06:46.231Z,2022-08-21T04:48:15Z,3721736399,384,,3719085951,56,Center,3719086043,15,,3722111013,178,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512795,727,1,2,73,47,3dwlvz6cl4lcavvrg0y2dycrt,1,26.1,72.9,2022-08-20T15:06:50.491Z,2022-08-21T04:48:18Z,3719086975,56,Back,3719086979,141,48.7,3722111059,178,,3719086981,212,17.3,3719086977,140,31.2,3719086983,213,5.0,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512871,728,1,2,73,51,3dwlvz6cl4lcavvrg0y2dycrt,1,34.3,47.6,2022-08-20T15:06:55.278Z,2022-08-21T04:48:20Z,3719087275,141,71.4,3719087271,56,Back,3719087279,213,1.7,3722111071,178,,3719087273,140,32.1,3719087277,212,16.3,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448512985,729,1,2,73,55,3dwlvz6cl4lcavvrg0y2dycrt,1,40.2,70.3,2022-08-20T15:06:58.524Z,2022-08-21T04:48:22Z,3719087837,56,Back,3719087841,141,34.2,3719087845,213,4.5,3719087839,140,35.5,3722111143,178,,3719087843,212,25.0,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071307,1425,43,2,73,59,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T15:07:02.917Z,2022-08-21T05:15:06Z,3722134767,144,82,3722134713,178,0,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513091,730,1,2,73,59,3dwlvz6cl4lcavvrg0y2dycrt,1,37.4,30.8,2022-08-20T15:07:02.966Z,2022-08-21T04:48:25Z,3722111197,178,,3719088305,56,Back,3719088323,213,0.8,3719088315,141,45.4,3719088311,140,46.2,3719088319,212,13.6,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513179,731,1,2,74,1,3dwlvz6cl4lcavvrg0y2dycrt,1,50,45.8,2022-08-20T15:07:05.345Z,2022-08-21T04:48:28Z,3719088707,212,16.5,3722111245,178,,3719088703,140,44.0,3719088705,141,68.2,3719088701,56,Back,3719088709,213,2.0,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513271,732,1,2,74,5,3dwlvz6cl4lcavvrg0y2dycrt,1,45.3,70.7,2022-08-20T15:07:08.715Z,2022-08-21T04:48:33Z,3719089207,140,51.7,3719089211,212,15.8,3719089209,141,49.7,3722111373,178,,3719089205,56,Center,3719089213,213,5.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513509,733,1,2,74,8,3dwlvz6cl4lcavvrg0y2dycrt,1,53.2,46.1,2022-08-20T15:07:11.837Z,2022-08-21T04:48:37Z,3719090385,56,Center,3719090389,141,70.2,3722111453,178,,3719090393,212,16.4,3719090397,213,1.6,3719090387,140,53.1,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513581,734,1,2,74,14,3dwlvz6cl4lcavvrg0y2dycrt,1,52.6,76.1,2022-08-20T15:07:18.256Z,2022-08-21T04:48:42Z,3719090689,212,16.0,3722111515,178,,3719090691,213,4.8,3719090679,56,Center,3719090687,141,52.6,3719090683,140,54.0,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513691,735,1,2,74,16,3dwlvz6cl4lcavvrg0y2dycrt,1,53,52.5,2022-08-20T15:07:20.409Z,2022-08-21T04:48:45Z,3722111549,178,,3719091215,141,52.7,3719091213,140,61.8,3719091217,212,9.2,3719091211,56,Center,3719091219,213,0.0,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513709,736,1,2,74,19,3dwlvz6cl4lcavvrg0y2dycrt,0,67.3,33.4,2022-08-20T15:07:23.291Z,2022-08-21T04:48:50Z,3719091307,141,36.4,3719091293,140,76.2,3722111619,178,,3719091327,213,0.2,3719091283,56,Center,3719091323,212,9.6,,,,,,,80nniieqtuwjhomwjcebnxyzu,L. Egloff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513791,592,8,2,74,20,6k5zscdm9ufw0tguvzyjlp5hq,1,24.8,63.3,2022-08-20T15:07:23.833Z,2022-08-21T04:48:53Z,3722111669,178,,3721742753,383,,3719091717,56,Back,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071537,1447,67,2,74,21,3dwlvz6cl4lcavvrg0y2dycrt,1,68.3,42.4,2022-08-20T15:07:25.305Z,2022-08-21T06:30:36Z,3722135491,233,1000,,,,,,,,,,,,,,,,,,,,,,80nniieqtuwjhomwjcebnxyzu,L. Egloff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071535,1000,67,2,74,21,6k5zscdm9ufw0tguvzyjlp5hq,0,31.7,57.6,2022-08-20T15:07:25.306Z,2022-08-21T05:15:55Z,3722135499,233,1447,,,,,,,,,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513863,737,1,2,74,21,3dwlvz6cl4lcavvrg0y2dycrt,0,69.5,43.7,2022-08-20T15:07:25.346Z,2022-08-21T06:30:37Z,3719091985,141,67.4,3719091989,213,1.9,3719091979,56,Center,3719091987,212,17.1,3719091983,140,64.1,3722111753,178,,,,,,,,80nniieqtuwjhomwjcebnxyzu,L. Egloff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513909,594,49,2,74,23,6k5zscdm9ufw0tguvzyjlp5hq,1,31.9,32.4,2022-08-20T15:07:27.245Z,2022-08-21T04:49:14Z,,,,,,,,,,,,,,,,,,,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071597,1004,67,2,74,23,6k5zscdm9ufw0tguvzyjlp5hq,1,35.3,30.8,2022-08-20T15:07:27.276Z,2022-08-21T06:30:37Z,3722135701,233,1454,,,,,,,,,,,,,,,,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449071593,1454,67,2,74,23,3dwlvz6cl4lcavvrg0y2dycrt,0,64.7,69.2,2022-08-20T15:07:27.277Z,2022-08-21T05:16:07Z,3722135713,233,1004,,,,,,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513879,593,1,2,74,23,6k5zscdm9ufw0tguvzyjlp5hq,0,36,30.7,2022-08-20T15:07:27.313Z,2022-08-21T06:30:37Z,3719092071,141,32.4,3719092075,213,0.8,3722111939,178,,3719092803,233,738,3719092069,140,37.0,3719092807,286,,3719092073,212,1.6,3719092065,56,Back,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,3719092799,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513961,738,74,2,74,23,3dwlvz6cl4lcavvrg0y2dycrt,1,62.4,70.5,2022-08-20T15:07:27.371Z,2022-08-21T04:49:21Z,3719092569,285,,3719092567,56,Center,3719092895,233,593,3722112041,178,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514055,595,3,2,74,25,6k5zscdm9ufw0tguvzyjlp5hq,1,40.3,27.4,2022-08-20T15:07:28.885Z,2022-08-21T04:49:24Z,3719093081,286,,3719093145,233,739,3722112083,178,,3719093079,56,Back,3721745389,465,,,,,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448513983,739,45,2,74,25,3dwlvz6cl4lcavvrg0y2dycrt,0,59.7,72.6,2022-08-20T15:07:28.885Z,2022-08-21T04:49:25Z,3719092691,285,,3719092689,56,Center,3719093175,233,595,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514247,596,1,2,74,29,6k5zscdm9ufw0tguvzyjlp5hq,1,64.3,42.2,2022-08-20T15:07:33.057Z,2022-08-21T04:49:36Z,3719094055,212,17.6,3719094059,213,1.6,3719094051,141,68.1,3719094049,140,64.2,3722112221,178,,3719094047,56,Center,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514259,597,61,2,74,35,6k5zscdm9ufw0tguvzyjlp5hq,0,69.6,64,2022-08-20T15:07:38.962Z,2022-08-21T04:49:42Z,3722112287,178,,3719094121,56,Center,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514279,740,49,2,74,37,3dwlvz6cl4lcavvrg0y2dycrt,1,28.2,37.1,2022-08-20T15:07:40.486Z,2022-08-21T04:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514411,741,1,2,74,37,3dwlvz6cl4lcavvrg0y2dycrt,1,28.6,38.6,2022-08-20T15:07:41.038Z,2022-08-21T04:49:50Z,3719094887,56,Back,3722112449,178,,3719094893,212,19.8,3719094889,140,29.8,3719094891,141,67.6,3719094895,213,1.5,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514643,742,43,2,74,39,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-08-20T15:07:43.184Z,2022-08-20T15:22:19Z,3719096117,140,32.2,3719096125,213,1.5,3719096113,56,Back,3719096121,141,62.4,3719249663,144,1,3719096123,212,7.8,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514733,743,1,2,74,42,3dwlvz6cl4lcavvrg0y2dycrt,1,40.6,64.5,2022-08-20T15:07:46.176Z,2022-08-21T04:49:55Z,3722112517,178,,3719096569,213,1.5,3719096561,140,41.3,3719096567,212,11.8,3719096559,56,Back,3719096563,141,81.8,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514853,744,1,2,74,47,3dwlvz6cl4lcavvrg0y2dycrt,1,54,70.7,2022-08-20T15:07:50.743Z,2022-08-21T04:49:59Z,3719097117,140,54.1,3722112589,178,,3719097121,212,8.7,3719097123,213,4.7,3719097115,56,Center,3719097119,141,57.9,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514921,745,1,2,74,51,3dwlvz6cl4lcavvrg0y2dycrt,0,66.1,52.2,2022-08-20T15:07:55.357Z,2022-08-21T04:50:01Z,3719097395,56,Center,3722112633,178,,3719097407,213,6.0,3719097397,140,88.0,3719097393,155,,3719097505,4,,3719097401,141,42.9,3719097405,212,23.8,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448514951,598,52,2,74,54,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,57.5,2022-08-20T15:07:57.880Z,2022-08-21T04:50:05Z,3722112681,178,,3721747913,377,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448515405,599,80,2,75,7,6k5zscdm9ufw0tguvzyjlp5hq,0,11.7,39.4,2022-08-20T15:08:10.695Z,2022-08-21T04:55:14Z,3722117305,178,,,,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
