id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2537047503,154,1,1,17,4,f0w62l8zql3tukxsy8fqwp72x,1,58.3,86,2023-04-22T13:47:23.364Z,2023-04-23T06:00:53Z,4208410721,141,67.2,4212215117,178,,4208410719,140,41.9,4208410725,213,3.8,4208410723,212,21.4,4208410717,56,Back,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047525,155,1,1,17,6,f0w62l8zql3tukxsy8fqwp72x,1,41.9,67.2,2023-04-22T13:47:25.667Z,2023-04-23T06:00:56Z,4208410821,140,42.4,4208410819,56,Back,4212215143,178,,4208410825,212,18.2,4208410823,141,93.9,4208410827,213,1.5,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047579,156,1,1,17,8,f0w62l8zql3tukxsy8fqwp72x,0,42.4,93.9,2023-04-22T13:47:27.484Z,2023-04-23T06:00:58Z,4208411071,141,50.7,4208411065,155,,4208411067,56,Center,4208411069,140,84.5,4208411073,212,53.1,4208411075,213,5.7,4212215159,178,,4208411077,1,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047581,159,52,1,17,14,cu0eztmjcsbydyp53aleznorw,1,14.2,47.8,2023-04-22T13:47:32.928Z,2023-04-23T06:01:01Z,4210496233,376,,4212215181,178,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047699,160,80,1,17,20,cu0eztmjcsbydyp53aleznorw,0,10.7,46.3,2023-04-22T13:47:39.796Z,2023-04-23T06:01:04Z,4212215213,178,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047835,161,1,1,17,22,cu0eztmjcsbydyp53aleznorw,1,11.8,42.2,2023-04-22T13:47:41.038Z,2023-04-23T06:01:07Z,4208412203,140,19.8,4208412205,141,30.1,4208412207,212,11.8,4208412209,213,5.5,4208412201,56,Back,4212215257,178,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537761175,1003,83,1,17,27,f0w62l8zql3tukxsy8fqwp72x,1,72.6,74.9,2023-04-22T13:47:46.657Z,2023-04-23T06:22:35Z,4212248763,399,160541,,,,,,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047857,162,1,1,17,29,cu0eztmjcsbydyp53aleznorw,1,29.1,12.8,2023-04-22T13:47:48.096Z,2023-04-23T06:01:12Z,4212215285,178,,4208412301,140,36.1,4208412307,213,5.6,4208412299,56,Back,4208412305,212,9.9,4208412303,141,3.1,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047867,163,1,1,17,30,cu0eztmjcsbydyp53aleznorw,0,36.5,2.9,2023-04-22T13:47:48.935Z,2023-04-23T06:01:18Z,4208412365,213,0.4,4212215359,178,,4208412353,140,43.4,4208412357,141,7.0,4208412351,56,Back,4208412361,212,7.8,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048057,163,8,1,17,30,f0w62l8zql3tukxsy8fqwp72x,1,67.7,96.6,2023-04-22T13:47:49.405Z,2023-04-23T06:01:25Z,4212215409,178,,4210498591,384,,4208413331,56,Left,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047965,157,49,1,17,31,f0w62l8zql3tukxsy8fqwp72x,1,63.7,91.1,2023-04-22T13:47:50.765Z,2023-04-23T06:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047975,158,1,1,17,33,f0w62l8zql3tukxsy8fqwp72x,1,63.7,91.1,2023-04-22T13:47:52.006Z,2023-04-23T06:01:34Z,4208412887,141,85.9,4208412883,56,Left,4208412885,140,59.6,4208412891,213,3.8,4212215459,178,,4208412889,212,5.6,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537047987,159,1,1,17,33,f0w62l8zql3tukxsy8fqwp72x,1,59.6,85.9,2023-04-22T13:47:52.579Z,2023-04-23T06:01:36Z,4212215471,178,,4208412961,141,97.5,4208412959,140,62.4,4208412965,213,1.2,4208412963,212,8.4,4208412957,56,Left,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048027,160,1,1,17,38,f0w62l8zql3tukxsy8fqwp72x,1,62.5,97.5,2023-04-22T13:47:57.250Z,2023-04-23T06:01:39Z,4208413161,213,0.0,4208413159,212,20.3,4212215493,178,,4208413155,140,81.8,4208413153,56,Left,4208413157,141,98.4,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048031,161,3,1,17,40,f0w62l8zql3tukxsy8fqwp72x,0,84.9,95.4,2023-04-22T13:47:59.127Z,2023-04-23T06:01:43Z,4210501461,464,,4208413181,286,,4212215537,178,,4208413179,56,Left,4208413209,233,164,,,,,,,,,,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048015,164,7,1,17,40,cu0eztmjcsbydyp53aleznorw,1,15.1,4.6,2023-04-22T13:47:59.245Z,2023-04-23T06:01:47Z,4208413105,285,,4208413103,56,Back,4212215581,178,,4210501755,385,,4208413189,233,161,4208413101,167,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048051,162,5,1,17,40,f0w62l8zql3tukxsy8fqwp72x,1,83.1,101.5,2023-04-22T13:47:59.427Z,2023-04-23T06:01:52Z,4208413359,233,165,4208413309,56,Left,4208413313,347,,,,,,,,,,,,,,,,,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048023,165,5,1,17,40,cu0eztmjcsbydyp53aleznorw,0,16.9,-1.5,2023-04-22T13:47:59.427Z,2023-04-23T06:01:52Z,4208413383,233,162,4208413147,347,,4208413145,56,Back,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048337,164,1,1,18,3,f0w62l8zql3tukxsy8fqwp72x,0,85.2,100,2023-04-22T13:48:22.223Z,2023-04-23T06:01:55Z,4208414827,140,95.6,4208414833,213,5.1,4208414825,56,Center,4208414835,1,,4208414823,107,,4208414831,212,30.2,4208414829,141,59.8,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537443811,888,61,1,18,5,f0w62l8zql3tukxsy8fqwp72x,0,94.4,61.7,2023-04-22T13:48:24.218Z,2023-04-23T06:02:13Z,4212215803,388,,4210516755,56,Center,4212215801,15,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537761595,892,67,1,18,6,cu0eztmjcsbydyp53aleznorw,1,8.3,33.6,2023-04-22T13:48:25.577Z,2023-04-23T06:45:48Z,4212251209,233,1016,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537761591,1016,67,1,18,6,f0w62l8zql3tukxsy8fqwp72x,0,91.7,66.4,2023-04-22T13:48:25.578Z,2023-04-23T06:23:59Z,4212251223,233,892,,,,,,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048391,166,12,1,18,6,cu0eztmjcsbydyp53aleznorw,1,8.2,34,2023-04-22T13:48:25.579Z,2023-04-23T06:45:49Z,4208415133,141,13.8,4208415135,212,64.2,4212215889,178,,4208415137,213,6.1,4208415129,56,Right,4208415131,140,67.9,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048455,167,59,1,18,12,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-22T13:48:31.531Z,2023-04-23T06:02:26Z,4208415445,56,Back,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048395,165,12,1,18,12,f0w62l8zql3tukxsy8fqwp72x,1,35.2,85.6,2023-04-22T13:48:31.571Z,2023-04-23T06:02:29Z,4212215953,178,,4208415145,56,Back,4208415151,212,12.1,4208415147,140,39.8,4208415187,167,,4208415149,141,100.0,4208415153,213,1.2,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048399,166,5,1,18,13,f0w62l8zql3tukxsy8fqwp72x,0,41.5,102,2023-04-22T13:48:32.527Z,2023-04-23T06:02:32Z,4208416815,233,167,4208415173,56,Back,4208415175,347,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048733,167,5,1,18,13,cu0eztmjcsbydyp53aleznorw,1,58.5,-2,2023-04-22T13:48:32.527Z,2023-04-23T06:02:32Z,4208416789,56,Right,4208416791,347,,4208416797,233,166,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048763,168,1,1,18,43,cu0eztmjcsbydyp53aleznorw,1,56.8,0,2023-04-22T13:49:02.286Z,2023-04-23T06:02:34Z,4208416911,56,Right,4208416919,213,0.8,4208416917,212,7.6,4208416909,107,,4208416913,140,61.7,4208416915,141,6.2,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537761969,894,67,1,18,44,cu0eztmjcsbydyp53aleznorw,1,62.3,7.3,2023-04-22T13:49:03.293Z,2023-04-23T06:45:49Z,4212253309,233,1018,,,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537761967,1018,67,1,18,44,f0w62l8zql3tukxsy8fqwp72x,0,37.7,92.7,2023-04-22T13:49:03.294Z,2023-04-23T06:25:03Z,4212253317,233,894,,,,,,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048779,169,1,1,18,44,cu0eztmjcsbydyp53aleznorw,1,61.3,6.4,2023-04-22T13:49:03.305Z,2023-04-23T06:45:49Z,4208416975,140,58.3,4208416985,213,3.5,4208416973,56,Right,4212216031,178,,4208416979,141,4.9,4208416983,212,3.3,4208417027,156,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048841,170,4,1,18,46,cu0eztmjcsbydyp53aleznorw,1,61.5,5.8,2023-04-22T13:49:05.159Z,2023-04-23T06:02:44Z,4208417259,286,,4208417251,13,,4208417255,152,,4208417253,56,Right,4208417311,233,168,4208417257,265,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537048843,168,4,1,18,46,f0w62l8zql3tukxsy8fqwp72x,0,38.5,94.2,2023-04-22T13:49:05.160Z,2023-04-23T06:02:44Z,4208417281,285,,4208417273,13,,4208417275,56,Back,4212216091,178,,4208417277,152,,4208417279,265,,4208417331,233,170,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049143,171,1,1,19,7,cu0eztmjcsbydyp53aleznorw,1,59.1,6.4,2023-04-22T13:49:26.365Z,2023-04-23T06:02:47Z,4208418723,213,6.2,4208418713,152,,4208418715,56,Right,4212216107,178,,4208418717,140,66.4,4208418719,141,5.6,4208418711,5,,4208418721,212,7.7,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049151,172,1,1,19,9,cu0eztmjcsbydyp53aleznorw,0,70.3,8.3,2023-04-22T13:49:28.797Z,2023-04-23T06:02:50Z,4208418765,212,25.7,4208418753,56,Center,4208418757,140,86.5,4208418769,213,0.8,4208418747,155,,4208418761,141,36.7,4212216139,178,,4210523021,20,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,4208418745,2,,4210523019,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049191,169,12,1,19,11,f0w62l8zql3tukxsy8fqwp72x,1,15,62.6,2023-04-22T13:49:29.850Z,2023-04-23T06:02:54Z,4212216183,178,,4208418977,56,Back,4208418981,141,76.3,4208419065,167,,4208419015,15,,4208418985,213,2.6,4208418979,140,0.0,4208418983,212,18.7,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049207,170,6,1,19,14,f0w62l8zql3tukxsy8fqwp72x,0,0,80.2,2023-04-22T13:49:32.844Z,2023-04-23T06:02:59Z,4208419037,56,Back,4208419039,73,,4208419145,233,173,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049219,173,6,1,19,14,cu0eztmjcsbydyp53aleznorw,1,100,19.8,2023-04-22T13:49:32.844Z,2023-04-23T06:02:59Z,4208419099,56,Right,4208419101,75,,4208419117,233,170,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049549,174,1,1,19,37,cu0eztmjcsbydyp53aleznorw,0,99.3,0.5,2023-04-22T13:49:56.232Z,2023-04-23T06:03:02Z,4208420633,56,Center,4210525059,20,,4208420631,224,,4208420639,212,29.9,4208420629,155,,4208420625,2,,4208420635,140,94.7,4208420627,6,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,4212216301,178,,4208420637,141,4208420641,213,1.7,,,,,,,,,,43.9,,,,,,,,,,,,,,,,,,,,,,
2537049577,171,12,1,19,38,f0w62l8zql3tukxsy8fqwp72x,1,6.4,54.6,2023-04-22T13:49:57.572Z,2023-04-23T06:03:11Z,4208807387,212,22.2,4208807383,140,24.8,4208807385,141,38.4,4208807679,15,,4212216403,178,,4208807381,56,Back,4208807389,213,5.8,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049579,175,61,1,19,39,cu0eztmjcsbydyp53aleznorw,0,78.2,53.3,2023-04-22T13:49:58.782Z,2023-04-23T06:03:19Z,4212216487,178,,4208420759,56,Center,,,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049613,172,61,1,19,41,f0w62l8zql3tukxsy8fqwp72x,0,21.8,70.2,2023-04-22T13:50:00.297Z,2023-04-23T06:03:22Z,4212216517,178,,4208420907,56,Back,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049637,176,1,1,19,42,cu0eztmjcsbydyp53aleznorw,1,76,23,2023-04-22T13:50:01.227Z,2023-04-23T06:03:25Z,4208420973,140,86.6,4208420975,141,15.3,4212216577,178,,4208420977,212,12.3,4208420971,56,Right,4208420979,213,5.8,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049667,177,1,1,19,44,cu0eztmjcsbydyp53aleznorw,0,86.5,16.1,2023-04-22T13:50:03.569Z,2023-04-23T06:03:31Z,4208421127,141,28.9,4212216653,178,,4208421123,56,Center,4208421125,140,74.0,4208421129,212,15.7,4208421131,213,2.6,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049689,173,49,1,19,46,f0w62l8zql3tukxsy8fqwp72x,1,27,68.1,2023-04-22T13:50:05.726Z,2023-04-23T06:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049707,178,45,1,19,47,cu0eztmjcsbydyp53aleznorw,0,67.6,34.8,2023-04-22T13:50:06.682Z,2023-04-23T06:03:40Z,4208425791,286,,4208421859,233,180,4208421273,56,Center,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050619,180,3,1,19,47,f0w62l8zql3tukxsy8fqwp72x,1,32.4,65.2,2023-04-22T13:50:06.682Z,2023-04-23T06:03:39Z,4212216755,178,,4210533981,464,,4208425725,56,Back,4208425727,285,,4208425761,233,178,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049723,174,1,1,19,48,f0w62l8zql3tukxsy8fqwp72x,1,27,71.4,2023-04-22T13:50:07.711Z,2023-04-23T06:03:44Z,4208421399,213,2.9,4208421391,56,Back,4212216819,178,,4208421393,140,20.2,4208421395,141,74.5,4208421397,212,7.4,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049765,175,1,1,19,50,f0w62l8zql3tukxsy8fqwp72x,1,20.2,74.5,2023-04-22T13:50:08.871Z,2023-04-23T06:03:47Z,4208421603,155,,4208421605,56,Back,4208421611,212,41.2,4208421607,140,46.1,4208421609,141,28.9,4208421615,1,,4208421613,213,5.4,4212216853,178,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049795,176,3,1,19,53,f0w62l8zql3tukxsy8fqwp72x,1,47.2,33,2023-04-22T13:50:11.887Z,2023-04-23T06:03:50Z,4208421755,56,Back,4212216893,178,,4208421837,233,179,4210535587,464,,4208421757,286,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049791,179,45,1,19,53,cu0eztmjcsbydyp53aleznorw,0,52.8,67,2023-04-22T13:50:11.887Z,2023-04-23T06:03:51Z,4208422459,233,176,4208421745,285,,4208421743,56,Center,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049799,177,4,1,19,55,f0w62l8zql3tukxsy8fqwp72x,1,57.8,36.4,2023-04-22T13:50:14.579Z,2023-04-23T06:03:58Z,4208421785,286,,4208421779,56,Center,4208421783,265,,4208421781,152,,4208422093,233,180,4208421777,13,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537049845,180,4,1,19,55,cu0eztmjcsbydyp53aleznorw,0,42.2,63.6,2023-04-22T13:50:14.580Z,2023-04-23T06:03:58Z,4208422019,13,,4208422021,56,Back,4208422025,265,,4208422023,152,,4208422133,233,177,4212216963,178,,4208422027,285,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050505,178,1,1,20,47,f0w62l8zql3tukxsy8fqwp72x,0,58.4,34.5,2023-04-22T13:51:06.813Z,2023-04-23T06:04:05Z,4208425231,56,Center,4208425241,212,37.8,4208425219,5,,4208425237,141,62.4,4208425227,152,,4208425245,1,,4208425243,213,0.5,4208425235,140,89.5,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,4208425223,155,,4212217047,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050511,181,12,1,20,50,cu0eztmjcsbydyp53aleznorw,1,8,35.8,2023-04-22T13:51:08.997Z,2023-04-23T06:04:10Z,4212217097,388,,4208425269,212,6.4,4208425275,15,,4208425267,141,39.4,4208425265,140,13.6,4208425271,213,0.4,4208425263,56,Back,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050521,179,61,1,20,52,f0w62l8zql3tukxsy8fqwp72x,0,86.4,61.7,2023-04-22T13:51:11.184Z,2023-04-23T06:04:30Z,4212217379,178,,4208425347,56,Center,,,,,,,,,,,,,,,,,,,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050563,182,12,1,20,53,cu0eztmjcsbydyp53aleznorw,1,13.1,44.5,2023-04-22T13:51:12.290Z,2023-04-23T06:04:33Z,4208425493,56,Back,4208425495,140,43.3,4208425557,167,,4208425497,141,0.0,4208425501,213,5.5,4208425499,212,44.7,4212217477,178,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050687,181,5,1,20,57,f0w62l8zql3tukxsy8fqwp72x,1,57.8,101.6,2023-04-22T13:51:16.274Z,2023-04-23T06:04:36Z,4208426089,347,,4208430671,233,183,4208426087,56,Left,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050571,183,5,1,20,57,cu0eztmjcsbydyp53aleznorw,0,42.2,-1.6,2023-04-22T13:51:16.274Z,2023-04-23T06:04:36Z,4208425543,347,,4208425541,56,Back,4208430679,233,181,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050707,182,1,1,21,8,f0w62l8zql3tukxsy8fqwp72x,1,59.5,100,2023-04-22T13:51:27.244Z,2023-04-23T06:04:39Z,4208426159,212,8.2,4208426161,213,5.8,4208426151,107,,4208426157,141,96.0,4208426153,56,Left,4208426155,140,66.5,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050727,183,1,1,21,10,f0w62l8zql3tukxsy8fqwp72x,1,64.9,95.1,2023-04-22T13:51:29.065Z,2023-04-23T06:04:44Z,4208426239,141,98.7,4208426241,212,4.2,4212217649,178,,4208426235,56,Left,4208426243,213,2.5,4208426237,140,61.7,,,,,,,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050769,184,1,1,21,11,f0w62l8zql3tukxsy8fqwp72x,1,61.7,98.7,2023-04-22T13:51:30.277Z,2023-04-23T06:04:48Z,4208426437,141,89.7,4208426433,56,Left,4212217697,178,,4208426435,140,58.4,4208426439,212,7.0,4208426441,213,4.2,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050777,185,1,1,21,16,f0w62l8zql3tukxsy8fqwp72x,0,47.2,98.7,2023-04-22T13:51:35.220Z,2023-04-23T06:04:51Z,4208426473,141,98.6,4208426469,56,Back,4212217753,178,,4208426471,140,42.6,4208426475,212,4.8,4208426521,286,,4208426477,213,3.2,4208426517,233,184,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,4208426515,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050785,184,74,1,21,16,cu0eztmjcsbydyp53aleznorw,1,54.4,2.8,2023-04-22T13:51:35.380Z,2023-04-23T06:04:53Z,4208426499,285,,4212217777,178,,4208426539,233,185,4208426497,56,Right,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050797,185,5,1,21,17,cu0eztmjcsbydyp53aleznorw,0,55.3,-1.4,2023-04-22T13:51:36.629Z,2023-04-23T06:04:56Z,4208426563,347,,4208426561,56,Right,4208426585,233,186,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
