id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2451471141,239,1,1,25,36,1c7qokc1j5z50cjj4tcu32haa,1,29.2,50.6,2022-08-27T13:57:27.221Z,2022-08-28T03:52:22Z,3734783601,212,19.3,3734783605,213,1.4,3734783597,141,78.4,3734783593,140,32.9,3734783591,56,Back,3738708061,178,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471167,240,1,1,25,38,1c7qokc1j5z50cjj4tcu32haa,1,32.9,78.4,2022-08-27T13:57:29.376Z,2022-08-28T03:52:26Z,3738708235,178,,3734783699,141,96.8,3734783697,140,40.8,3734783695,56,Back,3734783703,213,1.0,3734783701,212,15.0,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471185,241,1,1,25,41,1c7qokc1j5z50cjj4tcu32haa,1,38.7,98.1,2022-08-27T13:57:31.853Z,2022-08-28T03:52:31Z,3734783771,140,51.9,3734783773,141,92.3,3738708441,178,,3734783769,56,Left,3734783775,212,14.4,3734783777,213,6.0,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471209,242,1,1,25,43,1c7qokc1j5z50cjj4tcu32haa,1,43.1,92.4,2022-08-27T13:57:33.956Z,2022-08-28T03:52:36Z,3734783877,140,31.9,3738708607,178,,3734783883,213,3.6,3734783879,141,83.6,3734783881,212,13.2,3734783875,56,Back,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471239,243,1,1,25,47,1c7qokc1j5z50cjj4tcu32haa,1,42.6,85.3,2022-08-27T13:57:38.160Z,2022-08-28T03:52:53Z,3738709285,178,,3734783989,212,15.4,3734783991,213,4.0,3734783987,141,67.6,3734783985,140,33.4,3734783983,56,Back,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471277,244,1,1,25,51,1c7qokc1j5z50cjj4tcu32haa,1,31.3,66.7,2022-08-27T13:57:41.791Z,2022-08-28T03:52:56Z,3734784145,213,5.0,3734784143,212,35.1,3734784141,141,16.7,3734784137,56,Back,3734784139,140,39.7,3734784147,1,,3738709379,178,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471295,245,1,1,25,56,1c7qokc1j5z50cjj4tcu32haa,1,60.6,9.2,2022-08-27T13:57:46.992Z,2022-08-28T03:53:00Z,3738709511,178,,3734784215,56,Right,3734784221,212,9.4,3734784217,140,68.4,3734784219,141,2.5,3734784223,213,5.8,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471317,246,1,1,25,57,1c7qokc1j5z50cjj4tcu32haa,1,67.5,5.2,2022-08-27T13:57:48.224Z,2022-08-28T03:53:03Z,3734784319,56,Right,3738709633,178,,3734784325,141,19.5,3734784333,213,1.5,3734784323,140,68.2,3734784329,212,9.8,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471335,247,1,1,26,0,1c7qokc1j5z50cjj4tcu32haa,1,61.6,20,2022-08-27T13:57:50.614Z,2022-08-28T03:53:07Z,3734784391,56,Back,3734784393,140,46.0,3734784395,141,12.6,3734784397,212,17.1,3738709799,178,,3734784399,213,3.4,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471345,248,1,1,26,3,1c7qokc1j5z50cjj4tcu32haa,1,42.5,14.4,2022-08-27T13:57:54.097Z,2022-08-28T03:53:13Z,3734784467,212,18.8,3734784469,213,6.2,3734784463,140,60.4,3734784465,141,13.2,3738710025,178,,3734784461,56,Right,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471355,249,1,1,26,5,1c7qokc1j5z50cjj4tcu32haa,1,59.3,12.9,2022-08-27T13:57:56.160Z,2022-08-28T03:53:18Z,3738710199,178,,3734784513,213,2.6,3734784507,140,48.0,3734784509,141,24.0,3734784511,212,14.1,3734784505,56,Back,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471361,250,1,1,26,6,1c7qokc1j5z50cjj4tcu32haa,1,48,24,2022-08-27T13:57:57.110Z,2022-08-28T03:53:23Z,3734784539,140,39.1,3734784537,56,Back,3738710535,178,,3734784543,212,15.5,3734784545,213,2.2,3734784541,141,42.2,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471381,251,1,1,26,8,1c7qokc1j5z50cjj4tcu32haa,1,35.7,45.8,2022-08-27T13:57:59.228Z,2022-08-28T03:53:29Z,3738710685,178,,3734784631,213,1.2,3734784623,56,Back,3734784625,140,43.3,3734784627,141,73.9,3734784629,212,20.7,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471405,252,1,1,26,11,1c7qokc1j5z50cjj4tcu32haa,1,43.4,73.9,2022-08-27T13:58:01.710Z,2022-08-28T03:53:33Z,3734784735,212,27.0,3734784733,141,81.1,3738710855,178,,3734784729,56,Left,3734784737,213,0.2,3734784731,140,68.7,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471409,253,1,1,26,12,1c7qokc1j5z50cjj4tcu32haa,0,68.7,81.1,2022-08-27T13:58:02.811Z,2022-08-28T03:53:45Z,3734784759,56,Center,3734784757,168,,3734784767,213,5.5,3734784763,141,73.5,3738711351,178,,3734784765,212,7.1,3734784761,140,73.4,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471419,274,49,1,26,14,7ad69ngbpjuyzv96drf8d9sn2,1,33.5,27.7,2022-08-27T13:58:04.733Z,2022-08-28T03:53:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471437,275,1,1,26,14,7ad69ngbpjuyzv96drf8d9sn2,1,33.4,27.5,2022-08-27T13:58:04.798Z,2022-08-28T03:53:58Z,3734784849,56,Back,3734784855,212,12.5,3734784853,141,25.0,3738711853,178,,3734784857,213,6.1,3734784851,140,45.2,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471457,276,1,1,26,16,7ad69ngbpjuyzv96drf8d9sn2,1,46.1,25.4,2022-08-27T13:58:07.253Z,2022-08-28T03:54:03Z,3734784937,141,38.0,3734784933,56,Center,3734784941,212,17.1,3734784935,140,60.2,3738712125,178,,3734784943,213,0.5,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471461,277,61,1,26,17,7ad69ngbpjuyzv96drf8d9sn2,0,60.6,38.2,2022-08-27T13:58:08.003Z,2022-08-28T03:54:11Z,3738712431,178,,3734784949,56,Center,,,,,,,,,,,,,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471485,254,1,1,26,19,1c7qokc1j5z50cjj4tcu32haa,1,34.1,59.1,2022-08-27T13:58:09.524Z,2022-08-28T03:54:16Z,3734785031,212,6.2,3738712565,178,,3734785033,213,2.5,3734785025,56,Back,3734785029,141,64.3,3734785027,140,29.3,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471487,255,49,1,26,21,1c7qokc1j5z50cjj4tcu32haa,1,32.9,69.7,2022-08-27T13:58:11.542Z,2022-08-28T03:54:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471527,256,1,1,26,21,1c7qokc1j5z50cjj4tcu32haa,1,32.9,69.7,2022-08-27T13:58:11.580Z,2022-08-28T03:54:29Z,3738712937,178,,3734785187,213,0.7,3734785185,212,14.5,3734785179,56,Back,3734785183,141,84.1,3734785181,140,43.1,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471545,257,1,1,26,25,1c7qokc1j5z50cjj4tcu32haa,1,45.9,83.5,2022-08-27T13:58:16.178Z,2022-08-28T03:54:41Z,3738713453,178,,3734785267,213,4.4,3734785261,140,43.3,3734785265,212,8.6,3734785263,141,71.5,3734785259,56,Back,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471573,258,1,1,26,28,1c7qokc1j5z50cjj4tcu32haa,1,43.2,70.8,2022-08-27T13:58:18.637Z,2022-08-28T03:54:45Z,3734785363,141,55.2,3734785359,56,Back,3734785365,212,14.7,3734785367,213,3.9,3734785361,140,33.5,3738713635,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471611,259,1,1,26,31,1c7qokc1j5z50cjj4tcu32haa,1,30.9,47.9,2022-08-27T13:58:22.087Z,2022-08-28T03:54:49Z,3734785515,56,Back,3734785517,140,39.6,3734785521,212,24.9,3738713749,178,,3734785519,141,13.8,3734785523,213,5.1,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471621,260,1,1,26,35,1c7qokc1j5z50cjj4tcu32haa,1,58.4,14.1,2022-08-27T13:58:26.155Z,2022-08-28T03:54:53Z,3738713933,178,,3734785561,56,Right,3734785565,141,4.1,3734785563,140,65.3,3734785569,213,5.5,3734785567,212,9.9,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471625,261,50,1,26,36,1c7qokc1j5z50cjj4tcu32haa,1,63.4,4,2022-08-27T13:58:27.203Z,2022-08-28T03:55:01Z,3734785593,286,,3734785591,56,Right,3734785661,233,278,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471637,278,7,1,26,37,7ad69ngbpjuyzv96drf8d9sn2,1,36.6,96,2022-08-27T13:58:28.139Z,2022-08-28T03:55:07Z,3738714391,178,,3734785653,233,261,3734785647,285,,3736167797,383,,3734785645,56,Back,3734785643,167,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471659,262,5,1,26,38,1c7qokc1j5z50cjj4tcu32haa,1,62.4,-1.6,2022-08-27T13:58:29.060Z,2022-08-28T03:55:11Z,3734785727,56,Right,3734785731,233,279,3734785729,347,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471639,279,5,1,26,38,7ad69ngbpjuyzv96drf8d9sn2,0,37.6,101.6,2022-08-27T13:58:29.060Z,2022-08-28T03:55:11Z,3734785651,347,,3734785753,233,262,3734785649,56,Back,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471709,263,1,1,26,53,1c7qokc1j5z50cjj4tcu32haa,1,64.9,0,2022-08-27T13:58:44.032Z,2022-08-28T03:55:17Z,3734785987,213,0.8,3734785981,140,75.3,3734785977,107,,3734785983,141,17.0,3734785985,212,16.5,3734785979,56,Right,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471711,264,1,1,26,54,1c7qokc1j5z50cjj4tcu32haa,1,75.1,17,2022-08-27T13:58:45.009Z,2022-08-28T03:55:21Z,3734785995,140,64.2,3734785993,56,Right,3734786005,156,,3734785999,212,14.7,3734785997,141,3.4,3734786001,213,3.8,3738714831,178,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471723,265,50,1,26,55,1c7qokc1j5z50cjj4tcu32haa,1,64.2,5,2022-08-27T13:58:46.402Z,2022-08-28T03:55:35Z,3734786147,233,280,3734786027,286,,3734786025,56,Right,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471741,280,7,1,26,56,7ad69ngbpjuyzv96drf8d9sn2,1,35.8,95,2022-08-27T13:58:47.133Z,2022-08-28T03:55:42Z,3734786109,233,265,3736168637,383,,3738715651,178,,3734786105,285,,3734786103,56,Back,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471753,281,1,1,26,57,7ad69ngbpjuyzv96drf8d9sn2,0,39,92.7,2022-08-27T13:58:48.110Z,2022-08-28T03:55:51Z,3734786167,212,2.9,3734786189,233,266,3734786169,213,6.1,3734786187,236,,3734786193,286,,3738715887,178,,3734786161,56,Back,3734786163,140,41.7,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,3734786165,141,,,,,,,,,,,,,,,,,,,,,,92.1,,,,,,,,,,,,
2451471739,266,74,1,26,57,1c7qokc1j5z50cjj4tcu32haa,1,60.9,4,2022-08-27T13:58:48.301Z,2022-08-28T03:55:57Z,3734786207,233,281,3738716083,178,,3734786091,56,Right,3734786093,285,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471749,267,5,1,26,59,1c7qokc1j5z50cjj4tcu32haa,0,60.6,-1.5,2022-08-27T13:58:49.834Z,2022-08-28T03:56:03Z,3734786151,347,,3734786285,233,282,3734786149,56,Right,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471761,282,5,1,26,59,7ad69ngbpjuyzv96drf8d9sn2,1,39.4,101.5,2022-08-27T13:58:49.834Z,2022-08-28T03:56:03Z,3734786259,347,,3734786265,233,267,3734786257,56,Back,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471817,283,1,1,27,7,7ad69ngbpjuyzv96drf8d9sn2,1,41.3,100,2022-08-27T13:58:57.971Z,2022-08-28T03:56:07Z,3734786463,141,87.5,3734786465,212,10.1,3734786461,140,38.9,3734786459,56,Back,3734786457,107,,3734786467,213,4.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471845,284,1,1,27,9,7ad69ngbpjuyzv96drf8d9sn2,1,39.3,91.4,2022-08-27T13:58:59.867Z,2022-08-28T03:56:15Z,3734786579,140,49.8,3734786583,141,86.3,3738716597,178,,3734786591,213,6.0,3734786575,56,Back,3734786587,212,11.6,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471865,285,1,1,27,10,7ad69ngbpjuyzv96drf8d9sn2,1,49.8,86.3,2022-08-27T13:59:00.490Z,2022-08-28T03:56:27Z,3734786691,156,,3734786687,213,4.0,3738717021,178,,3734786681,140,38.1,3734786685,212,19.1,3734786679,56,Back,3734786677,155,,3734786683,141,64.7,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471893,286,1,1,27,12,7ad69ngbpjuyzv96drf8d9sn2,1,38.1,64.7,2022-08-27T13:59:02.863Z,2022-08-28T03:56:34Z,3734786791,141,24.8,3734786789,140,39.1,3734786787,56,Back,3734786793,212,27.2,3734786795,213,4.8,3738717295,388,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471935,287,1,1,27,17,7ad69ngbpjuyzv96drf8d9sn2,1,55.9,27.5,2022-08-27T13:59:07.817Z,2022-08-28T03:56:40Z,3738717537,178,,3734786965,140,60.1,3734786963,56,Center,3734786969,212,10.9,3734786967,141,42.2,3734786971,213,1.2,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471951,288,1,1,27,20,7ad69ngbpjuyzv96drf8d9sn2,1,65.9,44.2,2022-08-27T13:59:11.141Z,2022-08-28T03:56:44Z,3734787029,140,70.6,3738717761,178,,3734787027,56,Center,3734787031,141,60.2,3734787033,212,11.9,3734787035,213,1.1,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451471999,289,1,1,27,22,7ad69ngbpjuyzv96drf8d9sn2,1,71.3,62,2022-08-27T13:59:12.856Z,2022-08-28T03:56:49Z,3738717885,178,,3734787199,212,23.6,3734787197,141,87.2,3734787201,213,0.8,3734787195,140,86.7,3734787193,56,Left,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472003,290,1,1,27,27,7ad69ngbpjuyzv96drf8d9sn2,0,91,86.9,2022-08-27T13:59:18.411Z,2022-08-28T03:56:54Z,3736174637,224,,3734787243,236,,3738718017,178,,3736174639,72,,3734787225,141,83.4,3734787249,286,,3734787217,2,,3734787221,56,Left,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,3734787245,233,3734787223,140,3734787227,212,3734787229,213,,91.4,2.4,,,,,,,,,,,,,268,,,4.9,,,,,,,,,
2451472001,268,12,1,27,28,1c7qokc1j5z50cjj4tcu32haa,1,8.3,15.8,2022-08-27T13:59:18.496Z,2022-08-28T03:57:04Z,3738718357,178,,3734787209,185,,3734787211,56,Back,3734787259,233,290,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472009,269,6,1,27,28,1c7qokc1j5z50cjj4tcu32haa,0,8.4,16.2,2022-08-27T13:59:19.075Z,2022-08-28T03:57:09Z,3734787303,233,291,3734787253,73,,3734787251,56,Back,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472023,291,6,1,27,28,7ad69ngbpjuyzv96drf8d9sn2,1,91.6,83.8,2022-08-27T13:59:19.075Z,2022-08-28T03:57:09Z,3734787295,56,Left,3734787299,233,269,3734787297,73,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472229,292,1,1,28,5,7ad69ngbpjuyzv96drf8d9sn2,0,99.5,99.5,2022-08-27T13:59:55.616Z,2022-08-28T03:57:15Z,3734788167,141,49.3,3734788169,212,35.6,3734788173,1,,3734788171,213,4.4,3734788155,2,,3734788161,224,,3734788163,56,Center,3734788159,155,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,3736175385,72,3734788157,6,3738718785,178,3734788165,140,,,,,,,,,,,,,,,,,,,89.9,,,,,,,,,
2451476927,287,44,1,28,6,1c7qokc1j5z50cjj4tcu32haa,1,9.4,51.2,2022-08-27T13:59:57.049Z,2022-08-28T08:09:10Z,3734810219,233,293,3734810131,285,,3734810129,56,Back,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472233,293,44,1,28,6,7ad69ngbpjuyzv96drf8d9sn2,0,90.6,48.8,2022-08-27T13:59:57.050Z,2022-08-28T03:57:32Z,3734788193,56,Center,3734788195,286,,3734810245,233,287,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472249,271,12,1,28,6,1c7qokc1j5z50cjj4tcu32haa,1,6.9,51.9,2022-08-27T13:59:57.090Z,2022-08-28T08:09:10Z,3734788267,140,27.7,3734788273,213,0.5,3734788269,141,67.6,3738719715,388,,3734788271,212,24.3,3734788281,15,,3734788265,56,Back,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451472345,673,16,1,28,10,7ad69ngbpjuyzv96drf8d9sn2,1,80.2,32.2,2022-08-27T14:00:00.834Z,2022-08-28T03:58:01Z,3738720425,178,,3735398973,20,,3736179007,395,1.5,3735398987,458,,3735398977,133,,3734791857,374,2022-08-27 14:59:59.327,3735398975,18,,3734791853,25,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,3734788583,56,3734796415,230,3736179009,396,3735398979,215,,98.1,50.9,3734791861,375,3734796411,102,52.7,3734796409,76,3734796413,103,3.2,3734796417,231,Center,28:08.860,48.6,,,,,,,,,,
2451472279,294,43,1,28,10,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-08-27T14:00:00.877Z,2022-08-27T15:06:51Z,3734805519,25,0,3734805531,458,0,3734805521,73,0,3734805533,146,94.2,3734804235,153,0,3734805523,102,62.7,3734805537,230,98.4,3734805539,231,48.4,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,3734805527,215,3734788347,56,3735399527,144,3734788345,18,,Center,13,3734804219,20,3734805525,103,12.5,3734805535,147,,,,,,0,0,,0,53.2,,,,,,,,
2451530021,414,1,1,29,20,1c7qokc1j5z50cjj4tcu32haa,1,49.9,50.4,2022-08-27T14:01:11.459Z,2022-08-28T03:58:06Z,3735093245,141,44.2,3735093243,140,45.6,3738720629,178,,3735093241,56,Back,3735093251,279,G,3735093249,213,3.9,3735093247,212,6.2,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530481,415,1,1,29,22,1c7qokc1j5z50cjj4tcu32haa,1,44.7,44.2,2022-08-27T14:01:13.077Z,2022-08-28T03:58:12Z,3738720853,178,,3735095827,213,2.1,3735095819,56,Back,3735095821,140,32.7,3735095825,212,23.8,3735095823,141,73.9,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530781,416,1,1,29,24,1c7qokc1j5z50cjj4tcu32haa,1,34.6,73.9,2022-08-27T14:01:15.316Z,2022-08-28T03:58:18Z,3735097617,212,16.8,3735097619,213,1.0,3735097613,140,43.7,3735097615,141,94.2,3738721137,178,,3735097609,56,Back,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530965,417,1,1,29,27,1c7qokc1j5z50cjj4tcu32haa,1,42,92.1,2022-08-27T14:01:17.994Z,2022-08-28T03:58:22Z,3735098579,141,65.1,3735098583,213,4.1,3735098577,140,29.9,3738721259,178,,3735098581,212,22.3,3735098575,56,Back,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531457,418,1,1,29,31,1c7qokc1j5z50cjj4tcu32haa,1,31.6,56.4,2022-08-27T14:01:22.069Z,2022-08-28T03:58:26Z,3735101197,212,16.0,3738721399,178,,3735101191,56,Back,3735101201,213,1.0,3735101195,141,76.1,3735101193,140,39.9,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474263,273,1,1,29,35,1c7qokc1j5z50cjj4tcu32haa,1,45.8,84.7,2022-08-27T14:01:26.352Z,2022-08-28T03:58:29Z,3734797337,141,93.9,3738721531,178,,3734797329,56,Left,3734797341,212,14.0,3734797333,140,57.7,3734797345,213,0.5,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474301,274,1,1,29,39,1c7qokc1j5z50cjj4tcu32haa,1,55.2,88.6,2022-08-27T14:01:29.868Z,2022-08-28T03:58:35Z,3734797527,212,7.6,3734797529,213,4.1,3734797521,56,Left,3738721693,178,,3734797523,140,50.8,3734797525,141,79.7,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451474383,275,1,1,29,41,1c7qokc1j5z50cjj4tcu32haa,1,50.8,79.7,2022-08-27T14:01:31.513Z,2022-08-28T03:58:40Z,3734797927,212,18.0,3734797921,56,Back,3734797929,213,2.4,3734797923,140,37.6,3734797925,141,96.6,3738721895,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
