id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2518293761,13,1,1,0,42,f0w62l8zql3tukxsy8fqwp72x,1,29.1,96,2023-03-11T14:31:27.578Z,2023-03-12T02:26:14Z,4088111749,56,Back,4088111757,213,5.7,4088111753,141,75.4,4088111755,212,24.4,4088111751,140,48.1,4091218267,178,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518761791,770,3,1,0,46,f0w62l8zql3tukxsy8fqwp72x,0,42,72.6,2023-03-11T14:31:30.738Z,2023-03-12T02:26:34Z,4090607789,286,,4090607791,465,,4090607793,467,bvifdvoxv9e8nq8qe37c0gvrp,4091219529,178,,4090607787,56,Back,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518293791,14,43,1,0,46,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-03-11T14:31:31.059Z,2023-03-11T14:31:36Z,4088112153,144,3,4088111929,56,Back,4088111933,286,0,4088111987,233,9,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518293795,15,4,1,0,47,f0w62l8zql3tukxsy8fqwp72x,1,43.8,64.4,2023-03-11T14:31:32.177Z,2023-03-12T02:26:41Z,4088111957,265,,4088111951,56,Back,4088111961,286,,4088112449,233,9,4088111949,13,,4088111953,152,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518293773,9,4,1,0,47,1c7qokc1j5z50cjj4tcu32haa,0,56.2,35.6,2023-03-11T14:31:32.178Z,2023-03-12T02:26:41Z,4088112383,265,,4091220163,178,,4088112475,233,15,4088112381,152,,4088111839,285,,4088112379,13,,4088111837,56,Center,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518293921,16,1,1,0,56,f0w62l8zql3tukxsy8fqwp72x,1,46.5,48.4,2023-03-11T14:31:40.973Z,2023-03-12T02:26:47Z,4088112691,56,Back,4088112701,213,4.1,4088112699,212,14.3,4088112687,152,,4091220513,178,,4088112695,141,31.6,4088112693,140,38.3,4088112685,5,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518293971,17,1,1,0,59,f0w62l8zql3tukxsy8fqwp72x,1,34,38.3,2023-03-11T14:31:43.589Z,2023-03-12T02:26:51Z,4088112939,56,Back,4088112943,141,57.5,4088112945,212,13.7,4091220705,178,,4088112947,213,1.9,4088112941,140,30.2,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294015,18,1,1,1,2,f0w62l8zql3tukxsy8fqwp72x,1,31.1,68.7,2023-03-11T14:31:46.649Z,2023-03-12T02:26:57Z,4088113099,56,Back,4088113107,213,1.5,4091221153,178,,4088113101,140,32.1,4088113105,212,17.5,4088113103,141,94.4,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294087,19,1,1,1,4,f0w62l8zql3tukxsy8fqwp72x,1,31.4,92.1,2023-03-11T14:31:48.690Z,2023-03-12T02:27:00Z,4088113441,141,52.2,4088113437,56,Back,4088113443,212,28.2,4088113445,213,4.4,4091221299,178,,4088113439,140,24.2,,,,,,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294115,20,1,1,1,8,f0w62l8zql3tukxsy8fqwp72x,1,22.2,51.2,2023-03-11T14:31:52.822Z,2023-03-12T02:27:02Z,4088113567,212,15.7,4088113561,56,Back,4088113569,213,3.4,4091221365,178,,4088113565,141,46.3,4088113563,140,7.6,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294173,21,1,1,1,10,f0w62l8zql3tukxsy8fqwp72x,0,8.3,46.3,2023-03-11T14:31:54.609Z,2023-03-12T02:27:08Z,4088113803,140,58.2,4088113805,141,28.8,4088113799,157,,4088113809,213,6.1,4088113807,212,53.7,4088113801,56,Center,4088113811,1,,4091221677,178,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294199,11,1,1,1,14,1c7qokc1j5z50cjj4tcu32haa,0,39.5,67.2,2023-03-11T14:31:58.591Z,2023-03-12T02:27:30Z,4088113943,140,55.1,4088113945,141,72.7,4088113949,213,0.2,4091222895,388,,4088113941,56,Center,4088113947,212,16.8,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294233,22,61,1,1,14,f0w62l8zql3tukxsy8fqwp72x,0,46.3,25,2023-03-11T14:31:59.377Z,2023-03-12T02:27:49Z,4091223983,178,,4088114125,56,Back,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294217,12,61,1,1,15,1c7qokc1j5z50cjj4tcu32haa,1,55.2,69.4,2023-03-11T14:32:00.271Z,2023-03-12T02:27:57Z,4091224445,178,,4088114031,56,Center,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294279,14,1,1,1,17,1c7qokc1j5z50cjj4tcu32haa,1,44.3,68.4,2023-03-11T14:32:01.709Z,2023-03-12T02:28:06Z,4088114367,213,1.9,4088114361,140,39.4,4088114359,56,Back,4088114365,212,17.6,4088114363,141,93.2,4091224975,178,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294253,13,49,1,1,17,1c7qokc1j5z50cjj4tcu32haa,1,44.3,68.4,2023-03-11T14:32:01.711Z,2023-03-12T02:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294295,15,1,1,1,19,1c7qokc1j5z50cjj4tcu32haa,0,39,93.2,2023-03-11T14:32:04.113Z,2023-03-12T02:28:11Z,4088114447,141,92.6,4088114703,233,23,4088114449,212,2.7,4088114453,213,6.1,4088114445,140,41.5,4088114443,56,Back,4088114701,236,,4088114707,286,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,4091225381,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294337,23,74,1,1,19,f0w62l8zql3tukxsy8fqwp72x,1,60,4.4,2023-03-11T14:32:04.245Z,2023-03-12T02:28:16Z,4088114643,285,,4088114641,56,Right,4091225747,178,,4088114747,233,15,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294367,16,5,1,1,21,1c7qokc1j5z50cjj4tcu32haa,1,36.8,101.7,2023-03-11T14:32:06.480Z,2023-03-12T02:28:19Z,4088114791,56,Back,4088114803,233,24,4088114793,347,,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294363,24,5,1,1,21,f0w62l8zql3tukxsy8fqwp72x,0,63.2,-1.7,2023-03-11T14:32:06.480Z,2023-03-12T02:28:20Z,4088114821,233,16,4088114771,347,,4088114769,56,Right,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294649,17,1,1,1,32,1c7qokc1j5z50cjj4tcu32haa,1,40.2,100,2023-03-11T14:32:17.293Z,2023-03-12T02:28:25Z,4088116229,213,4.7,4088116219,107,,4088116227,212,9.2,4088116223,140,40.1,4088116225,141,87.7,4088116221,56,Back,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294683,18,1,1,1,33,1c7qokc1j5z50cjj4tcu32haa,1,40.1,87.7,2023-03-11T14:32:18.296Z,2023-03-12T02:28:44Z,4088116401,141,95.7,4088116399,140,41.0,4088116397,56,Back,4088116405,213,1.4,4088116403,212,5.5,4091227269,388,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294709,19,1,1,1,34,1c7qokc1j5z50cjj4tcu32haa,1,41,95.7,2023-03-11T14:32:19.162Z,2023-03-12T02:28:52Z,4091227643,388,,4088116523,56,Left,4088116525,140,52.7,4088116531,213,6.0,4088116521,155,,4088116527,141,89.7,4088116529,212,12.9,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294733,20,1,1,1,35,1c7qokc1j5z50cjj4tcu32haa,0,51.4,90.9,2023-03-11T14:32:20.440Z,2023-03-12T02:28:57Z,4088116645,56,Left,4088116643,3,,4088116657,213,6.2,4091227897,388,,4088116647,140,55.8,4088116649,141,90.5,4088116653,212,4.6,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294737,25,1,1,1,37,f0w62l8zql3tukxsy8fqwp72x,0,30.6,8,2023-03-11T14:32:21.738Z,2023-03-12T02:29:06Z,4091228367,388,,4088116665,140,35.2,4088116677,213,0.4,4088116659,3,,4088116661,56,Back,4088116669,141,11.1,4088116673,212,5.3,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294795,21,1,1,1,38,1c7qokc1j5z50cjj4tcu32haa,0,54.3,89.7,2023-03-11T14:32:23.218Z,2023-03-12T02:29:12Z,4091228721,178,,4088116939,213,0.2,4088116937,212,11.1,4088116931,56,Left,4088116929,3,,4088116935,141,93.2,4088116933,140,64.6,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294821,26,1,1,1,39,f0w62l8zql3tukxsy8fqwp72x,0,25.6,6.2,2023-03-11T14:32:24.556Z,2023-03-12T02:29:18Z,4091229093,388,,4088117055,141,0.0,4088117053,140,31.5,4088117049,3,,4088117059,213,5.6,4088117051,56,Back,4088117057,212,8.1,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294839,22,5,1,1,41,1c7qokc1j5z50cjj4tcu32haa,1,62.6,102,2023-03-11T14:32:26.259Z,2023-03-12T02:29:21Z,4088117149,347,,4088117189,233,27,4088117147,56,Left,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518294833,27,5,1,1,41,f0w62l8zql3tukxsy8fqwp72x,0,37.4,-2,2023-03-11T14:32:26.259Z,2023-03-12T02:29:21Z,4088117241,233,22,4088117119,347,,4088117117,56,Back,,,,,,,,,,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295031,23,1,1,1,52,1c7qokc1j5z50cjj4tcu32haa,1,70.2,100,2023-03-11T14:32:36.954Z,2023-03-12T02:29:26Z,4088118223,213,6.1,4088118225,1,,4088118217,140,91.0,4088118219,141,95.3,4088118221,212,22.2,4088118215,56,Left,4088118213,107,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295045,24,1,1,1,54,1c7qokc1j5z50cjj4tcu32haa,0,91,95.1,2023-03-11T14:32:39.157Z,2023-03-12T02:29:32Z,4088118305,213,4.9,4090611025,72,,4088118295,155,,4088118299,140,91.4,4088118297,56,Left,4088118971,286,,4088118967,233,28,4088118303,212,2.5,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,4090611023,224,4091229869,178,4088118293,2,4088118301,141,91.5,4088118965,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295139,28,12,1,1,54,f0w62l8zql3tukxsy8fqwp72x,1,10.8,3.8,2023-03-11T14:32:39.227Z,2023-03-12T02:29:36Z,4088118731,56,Back,4088118729,185,,4088118991,233,24,4091230073,178,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518295083,25,5,1,1,55,1c7qokc1j5z50cjj4tcu32haa,1,90.8,100.9,2023-03-11T14:32:39.964Z,2023-03-12T02:29:46Z,4088118435,347,,4088118433,56,Left,4088118815,233,29,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
