id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2454895935,212,1,1,24,22,cz4a6wmzx2obyisadhgaccx7b,1,13.6,59.9,2022-09-03T13:58:03.758Z,2022-09-04T05:56:49Z,3753101531,141,50.1,3753101529,140,5.7,3753101527,56,Back,3756830669,178,,3753101535,213,3.8,3753101533,212,10.6,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454895999,213,1,1,24,26,cz4a6wmzx2obyisadhgaccx7b,1,7.4,45.8,2022-09-03T13:58:07.391Z,2022-09-04T05:56:57Z,3753101801,1,,3753101793,140,32.5,3753101791,56,Back,3753101797,212,36.2,3756830807,178,,3753101799,213,5.5,3753101795,141,9.2,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896031,214,1,1,24,30,cz4a6wmzx2obyisadhgaccx7b,1,33.7,11.7,2022-09-03T13:58:11.215Z,2022-09-04T05:57:03Z,3756830899,178,,3753101949,140,20.7,3753101947,56,Back,3753101953,212,21.6,3753101951,141,36.3,3753101955,213,2.3,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896063,215,1,1,24,34,cz4a6wmzx2obyisadhgaccx7b,1,24.1,39.2,2022-09-03T13:58:15.278Z,2022-09-04T05:57:06Z,3753102093,140,20.0,3753102097,212,16.9,3753102091,56,Back,3756830925,178,,3753102095,141,63.3,3753102099,213,1.8,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896091,216,1,1,24,36,cz4a6wmzx2obyisadhgaccx7b,1,22.5,65.1,2022-09-03T13:58:17.152Z,2022-09-04T05:57:16Z,3753102213,212,15.7,3753102207,56,Back,3756831075,178,,3753102211,141,88.1,3753102209,140,24.2,3753102215,213,1.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896117,217,1,1,24,38,cz4a6wmzx2obyisadhgaccx7b,0,24.8,91.4,2022-09-03T13:58:19.961Z,2022-09-04T05:57:12Z,3753102303,212,14.8,3753102299,140,38.9,3753102305,213,0.0,3753102297,56,Back,3753102301,141,91.7,3756830993,178,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455631343,1265,67,1,24,40,3dwlvz6cl4lcavvrg0y2dycrt,1,60.4,8.4,2022-09-03T13:58:21.171Z,2022-09-04T08:45:09Z,3756991871,233,1400,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455631339,1400,67,1,24,40,cz4a6wmzx2obyisadhgaccx7b,0,39.6,91.6,2022-09-03T13:58:21.172Z,2022-09-04T08:33:14Z,3756991875,233,1265,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896151,209,8,1,24,40,3dwlvz6cl4lcavvrg0y2dycrt,1,61.2,7.7,2022-09-03T13:58:21.310Z,2022-09-04T08:45:09Z,3753102447,56,Right,3756831223,178,,3755960579,384,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896165,210,49,1,24,41,3dwlvz6cl4lcavvrg0y2dycrt,1,65.6,6.1,2022-09-03T13:58:22.446Z,2022-09-04T05:57:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896177,211,1,1,24,41,3dwlvz6cl4lcavvrg0y2dycrt,1,65.6,6.1,2022-09-03T13:58:22.507Z,2022-09-04T05:57:41Z,3753102517,140,68.6,3753102515,56,Right,3756831433,178,,3753102519,141,15.5,3753102521,212,7.1,3753102523,213,1.1,3755961001,168,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896199,212,1,1,24,42,3dwlvz6cl4lcavvrg0y2dycrt,1,68.6,15.5,2022-09-03T13:58:23.803Z,2022-09-04T05:57:47Z,3753102673,212,18.5,3756831533,178,,3753102667,56,Right,3753102675,213,6.0,3753102669,140,85.7,3753102671,141,8.8,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896211,213,1,1,24,44,3dwlvz6cl4lcavvrg0y2dycrt,0,85.8,10.2,2022-09-03T13:58:25.229Z,2022-09-04T05:57:51Z,3753102753,213,1.9,3753102747,140,80.2,3756831607,178,,3753102749,141,32.6,3753102751,212,16.3,3753102745,56,Center,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896195,218,49,1,24,45,cz4a6wmzx2obyisadhgaccx7b,1,21.9,68.8,2022-09-03T13:58:26.081Z,2022-09-04T05:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896221,219,1,1,24,45,cz4a6wmzx2obyisadhgaccx7b,1,21.9,68.8,2022-09-03T13:58:26.122Z,2022-09-04T05:58:20Z,3753102799,212,9.8,3756832103,178,,3753102795,140,24.2,3753102801,213,1.3,3753102793,56,Back,3753102797,141,82.7,,,,,,,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896241,220,1,1,24,47,cz4a6wmzx2obyisadhgaccx7b,1,11.8,73.2,2022-09-03T13:58:28.886Z,2022-09-04T05:58:33Z,3753102873,56,Back,3753102881,213,5.9,3753102879,212,18.6,3753102875,140,28.0,3756832391,178,,3753102877,141,62.0,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896253,221,1,1,24,50,cz4a6wmzx2obyisadhgaccx7b,0,29.8,69.6,2022-09-03T13:58:31.083Z,2022-09-04T05:58:40Z,3753102931,56,Back,3753102937,212,7.1,3756832589,178,,3753102939,213,1.5,3753102933,140,30.6,3753102935,141,80.0,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896257,214,8,1,24,50,3dwlvz6cl4lcavvrg0y2dycrt,1,70.1,21.9,2022-09-03T13:58:31.585Z,2022-09-04T05:58:45Z,3755961645,384,,3753102961,56,Center,3756832699,178,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455631445,1267,43,1,24,51,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-03T13:58:32.671Z,2022-09-04T08:33:55Z,3756992389,144,82,3756992321,178,0,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896261,215,49,1,24,51,3dwlvz6cl4lcavvrg0y2dycrt,1,64.4,11.1,2022-09-03T13:58:32.685Z,2022-09-04T05:58:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896281,216,3,1,24,52,3dwlvz6cl4lcavvrg0y2dycrt,0,64.1,11,2022-09-03T13:58:33.634Z,2022-09-04T05:58:57Z,3753103065,211,,3753103045,286,,3756832997,178,,3753103043,56,Right,3755962043,465,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896277,222,49,1,24,53,cz4a6wmzx2obyisadhgaccx7b,1,22.8,87.4,2022-09-03T13:58:34.645Z,2022-09-04T05:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896307,223,1,1,24,53,cz4a6wmzx2obyisadhgaccx7b,0,22.8,87.4,2022-09-03T13:58:34.717Z,2022-09-04T05:59:09Z,3753103157,1,,3753103151,141,67.6,3753103155,213,6.0,3753103149,140,65.9,3753103145,157,,3753103153,212,47.2,3756833275,178,,3753103147,56,Center,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896329,217,49,1,24,56,3dwlvz6cl4lcavvrg0y2dycrt,1,33.4,15.2,2022-09-03T13:58:37.931Z,2022-09-04T05:59:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455631571,1271,43,1,25,0,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-03T13:58:41.087Z,2022-09-04T08:34:27Z,3756992837,178,0,3756992975,144,82,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896395,218,1,1,25,2,3dwlvz6cl4lcavvrg0y2dycrt,1,26.6,25.3,2022-09-03T13:58:43.275Z,2022-09-04T05:59:24Z,3753103511,140,14.2,3753103517,213,2.3,3753103515,212,18.7,3753103509,56,Back,3756833593,178,,3753103513,141,45.1,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896443,219,1,1,25,5,3dwlvz6cl4lcavvrg0y2dycrt,1,14.2,45.1,2022-09-03T13:58:46.831Z,2022-09-04T05:59:31Z,3753103683,56,Back,3756833695,178,,3753103689,212,11.1,3753103685,140,21.9,3753103691,213,5.5,3753103687,141,34.0,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896481,220,1,1,25,10,3dwlvz6cl4lcavvrg0y2dycrt,1,27,38.9,2022-09-03T13:58:51.016Z,2022-09-04T05:59:36Z,3756833771,178,,3753103833,212,14.6,3753103829,140,33.5,3753103831,141,57.8,3753103835,213,1.1,3753103827,56,Back,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896503,221,1,1,25,13,3dwlvz6cl4lcavvrg0y2dycrt,1,36.6,63.9,2022-09-03T13:58:54Z,2022-09-04T05:59:40Z,3753103925,140,42.4,3753103931,213,1.3,3753103929,212,23.4,3753103927,141,97.1,3753103923,56,Back,3756833821,178,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896547,222,1,1,25,16,3dwlvz6cl4lcavvrg0y2dycrt,1,42.4,97.1,2022-09-03T13:58:57.089Z,2022-09-04T05:59:44Z,3753104171,141,72.6,3753104169,140,31.8,3753104175,213,4.1,3753104167,56,Back,3756833895,178,,3753104173,212,20.0,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896637,223,1,1,25,19,3dwlvz6cl4lcavvrg0y2dycrt,1,33,70.3,2022-09-03T13:59:00.233Z,2022-09-04T05:59:54Z,3753104571,1,,3753104569,213,5.7,3756834045,178,,3753104565,141,18.3,3753104561,56,Right,3753104567,212,65.0,3753104563,140,85.0,3753104559,155,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455631897,1283,43,1,25,25,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-03T13:59:06.359Z,2022-09-04T08:35:52Z,3756994151,178,0,3756994341,144,82,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896645,224,50,1,25,26,3dwlvz6cl4lcavvrg0y2dycrt,1,79.9,37.1,2022-09-03T13:59:07.922Z,2022-09-04T06:00:41Z,3753120961,233,224,3753104603,56,Center,3753104605,286,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896649,224,7,1,25,27,cz4a6wmzx2obyisadhgaccx7b,0,20.1,62.9,2022-09-03T13:59:07.995Z,2022-09-04T06:00:51Z,3753104619,56,Back,3756203573,384,,3753114047,285,,3753120925,233,224,3756834923,178,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899813,251,61,1,25,27,3dwlvz6cl4lcavvrg0y2dycrt,1,75.6,34.3,2022-09-03T13:59:08.144Z,2022-09-04T06:01:00Z,3753118369,56,Center,3756835065,178,,,,,,,,,,,,,,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896669,225,49,1,25,28,cz4a6wmzx2obyisadhgaccx7b,1,24.8,73.2,2022-09-03T13:59:09.217Z,2022-09-04T06:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896699,226,1,1,25,31,cz4a6wmzx2obyisadhgaccx7b,1,32,70.2,2022-09-03T13:59:12.450Z,2022-09-04T06:01:10Z,3753104831,140,37.1,3753104837,213,1.1,3753104829,56,Back,3756835207,178,,3753104835,212,12.9,3753104833,141,87.4,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896719,227,1,1,25,33,cz4a6wmzx2obyisadhgaccx7b,1,36.8,89.1,2022-09-03T13:59:14.157Z,2022-09-04T06:01:22Z,3753104907,56,Back,3753104911,141,88.1,3756835479,178,,3753104913,212,12.9,3753104909,140,24.5,3753104915,213,3.2,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896755,228,1,1,25,34,cz4a6wmzx2obyisadhgaccx7b,1,24.5,88.1,2022-09-03T13:59:15.818Z,2022-09-04T06:01:17Z,3753105063,213,4.4,3753105057,140,20.1,3753105059,141,68.4,3753105055,56,Back,3756835355,178,,3753105061,212,14.2,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896791,229,1,1,25,37,cz4a6wmzx2obyisadhgaccx7b,1,20.1,68.4,2022-09-03T13:59:18.425Z,2022-09-04T06:01:29Z,3753105223,140,34.3,3753105221,56,Back,3756835611,178,,3753105219,155,,3753105227,212,40.2,3753105229,213,5.1,3753105225,141,13.5,3753105231,1,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896859,230,1,1,25,41,cz4a6wmzx2obyisadhgaccx7b,1,30.3,14.9,2022-09-03T13:59:22.525Z,2022-09-04T06:01:37Z,3753105511,141,25.6,3753105507,56,Back,3756835729,178,,3753105515,213,2.7,3753105509,140,14.0,3753105513,212,18.6,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896907,231,1,1,25,48,cz4a6wmzx2obyisadhgaccx7b,1,21.5,32.8,2022-09-03T13:59:29.222Z,2022-09-04T06:01:41Z,3753105739,141,54.3,3753105735,56,Back,3753105737,140,7.9,3753105741,212,20.4,3753105743,213,2.3,3756835805,178,,,,,,,,58ixsja4yf7pskmshzo7ohwfe,S. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896951,232,1,1,25,53,cz4a6wmzx2obyisadhgaccx7b,1,9.8,57.6,2022-09-03T13:59:34.433Z,2022-09-04T06:01:45Z,3753105905,213,6.2,3753105901,141,55.5,3753105897,56,Back,3753105903,212,14.5,3756835877,178,,3753105899,140,23.5,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896973,233,1,1,25,55,cz4a6wmzx2obyisadhgaccx7b,1,19.3,51.6,2022-09-03T13:59:36.833Z,2022-09-04T06:01:50Z,3753106013,140,5.1,3753106015,141,57.3,3756835963,178,,3753106019,213,2.9,3753106017,212,15.4,3753106011,56,Back,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454896991,234,1,1,25,57,cz4a6wmzx2obyisadhgaccx7b,1,5.8,57.6,2022-09-03T13:59:38.170Z,2022-09-04T06:01:54Z,3753106121,1,,3753106119,213,0.3,3753106115,141,73.9,3753106109,157,,3753106111,56,Back,3756836055,178,,3753106117,212,43.2,3753106113,140,45.6,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897035,235,1,1,25,59,cz4a6wmzx2obyisadhgaccx7b,1,45.6,73.9,2022-09-03T13:59:40.538Z,2022-09-04T06:02:00Z,3753106297,3,,3753106301,140,68.5,3753106307,213,5.9,3753106305,212,25.6,3753106299,56,Center,3756836165,388,,3753106303,141,60.8,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897041,236,44,1,26,3,cz4a6wmzx2obyisadhgaccx7b,1,67.8,61.3,2022-09-03T13:59:44.179Z,2022-09-04T07:04:59Z,3753106333,233,225,3753106327,56,Center,3753106329,286,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897039,225,44,1,26,3,3dwlvz6cl4lcavvrg0y2dycrt,0,32.2,38.7,2022-09-03T13:59:44.180Z,2022-09-04T06:02:11Z,3753106325,285,,3753106323,56,Back,3753106353,233,236,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897073,237,1,1,26,3,cz4a6wmzx2obyisadhgaccx7b,0,68.5,60.8,2022-09-03T13:59:44.240Z,2022-09-04T07:05:00Z,3753106437,3,,3753106441,140,55.4,3753106447,213,3.8,3753106439,56,Center,3753106445,212,16.8,3756836477,388,,3753106443,141,46.7,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897057,226,44,1,26,5,3dwlvz6cl4lcavvrg0y2dycrt,1,44.4,53.6,2022-09-03T13:59:46.398Z,2022-09-04T07:05:00Z,3753106377,56,Back,3753106557,233,238,3753106379,285,,,,,,,,,,,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897089,238,44,1,26,5,cz4a6wmzx2obyisadhgaccx7b,0,55.6,46.4,2022-09-03T13:59:46.399Z,2022-09-04T06:02:20Z,3753106561,233,226,3753106499,56,Center,3753106501,286,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897075,227,1,1,26,5,3dwlvz6cl4lcavvrg0y2dycrt,1,44.2,54,2022-09-03T13:59:46.447Z,2022-09-04T07:05:00Z,3753106455,140,37.2,3753106453,56,Back,3753106461,213,4.0,3753106459,212,10.8,3756836659,388,,3753106451,3,,3753106457,141,42.4,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455632367,1284,43,1,26,6,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-09-03T13:59:47.506Z,2022-09-04T08:37:30Z,3756996275,144,82,3756996181,21,0,3756996179,178,0,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897083,228,49,1,26,6,3dwlvz6cl4lcavvrg0y2dycrt,1,40.4,41.6,2022-09-03T13:59:47.519Z,2022-09-04T06:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897237,229,1,1,26,8,3dwlvz6cl4lcavvrg0y2dycrt,1,44.2,43.4,2022-09-03T13:59:49.530Z,2022-09-04T06:02:54Z,3753107077,56,Left,3756837181,178,,3753107075,155,,3753107079,140,71.5,3753107083,212,38.6,3753107081,141,81.5,3753107087,1,,3753107085,213,0.7,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897279,230,1,1,26,16,3dwlvz6cl4lcavvrg0y2dycrt,1,87.7,75.9,2022-09-03T13:59:57.640Z,2022-09-04T06:02:59Z,3753107257,56,Center,3753107263,212,18.4,3753107259,140,78.0,3756837285,178,,3753107265,213,4.1,3753107261,141,53.4,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897305,231,1,1,26,20,3dwlvz6cl4lcavvrg0y2dycrt,1,81.3,43.3,2022-09-03T14:00:01.619Z,2022-09-04T06:03:04Z,3753107391,212,17.1,3756837455,178,,3753107387,140,91.8,3753107389,141,24.0,3753107385,56,Center,3753107393,213,5.4,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897345,232,1,1,26,22,3dwlvz6cl4lcavvrg0y2dycrt,1,94.6,24.6,2022-09-03T14:00:03.790Z,2022-09-04T06:03:11Z,3753107525,212,12.8,3753107527,213,2.5,3756837621,178,,3753107519,56,Center,3753107521,140,84.5,3753107523,141,35.1,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897383,233,1,1,26,25,3dwlvz6cl4lcavvrg0y2dycrt,1,86.7,30.1,2022-09-03T14:00:06.210Z,2022-09-04T06:03:16Z,3753107653,140,89.3,3753107655,141,20.0,3753107659,213,5.1,3756837741,178,,3753107657,212,7.4,3753107651,56,Right,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897433,234,1,1,26,27,3dwlvz6cl4lcavvrg0y2dycrt,1,87.6,19.5,2022-09-03T14:00:08.798Z,2022-09-04T06:03:19Z,3753107835,56,Center,3753107839,141,27.0,3753107841,212,10.5,3753107837,140,78.9,3756837825,178,,3753107843,213,2.6,,,,,,,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897441,235,1,1,26,29,3dwlvz6cl4lcavvrg0y2dycrt,1,75.7,28.6,2022-09-03T14:00:10.760Z,2022-09-04T06:03:24Z,3753107873,213,1.9,3756837939,178,,3753107865,56,Center,3753107869,141,45.2,3753107871,212,11.8,3753107867,140,72.3,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897491,236,1,1,26,31,3dwlvz6cl4lcavvrg0y2dycrt,1,71.6,44.6,2022-09-03T14:00:12.249Z,2022-09-04T06:03:28Z,3756838031,178,,3753108057,56,Center,3753108063,212,11.0,3753108059,140,82.0,3753108065,213,6.1,3753108061,141,42.4,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897535,237,1,1,26,33,3dwlvz6cl4lcavvrg0y2dycrt,1,78.5,36.6,2022-09-03T14:00:14.272Z,2022-09-04T06:03:36Z,3756838213,178,,3753108197,140,91.8,3753108199,141,33.0,3753108205,213,6.1,3753108203,212,14.2,3753108193,56,Center,,,,,,,80nniieqtuwjhomwjcebnxyzu,L. Egloff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897561,238,1,1,26,35,3dwlvz6cl4lcavvrg0y2dycrt,1,91.8,33,2022-09-03T14:00:15.992Z,2022-09-04T06:03:53Z,3753124567,154,,3753108335,140,84.7,3753108339,212,7.6,3756838569,178,,3753108337,141,34.9,3753108341,213,3.0,3753108333,56,Center,3753124563,210,15,bibz1qxakmbflq73marmo4nop,J. Vagnoman,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
