id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521523099,5,1,1,0,8,ex3psl8e3ajeypwjy4xfltpx6,0,24,13.7,2023-03-18T14:30:38.782Z,2023-03-19T05:54:44Z,4105200063,212,23.0,4105200059,140,45.3,4105200061,141,5.5,4105200065,213,6.0,4108770013,178,,4105200057,56,Back,4105200067,1,,4105200055,157,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523131,7,8,1,0,11,cz4a6wmzx2obyisadhgaccx7b,1,58.3,92,2023-03-18T14:30:41.203Z,2023-03-19T05:54:47Z,4108770055,178,,4105200223,56,Left,4107242049,385,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523381,6,5,1,0,12,ex3psl8e3ajeypwjy4xfltpx6,1,42.1,-0.9,2023-03-18T14:30:42.151Z,2023-03-19T05:55:10Z,4105201511,233,8,4105201465,347,,4105201463,56,Back,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523139,8,5,1,0,12,cz4a6wmzx2obyisadhgaccx7b,0,57.9,100.9,2023-03-18T14:30:42.151Z,2023-03-19T05:55:10Z,4105200255,347,,4105200251,56,Left,4105201575,233,6,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523427,7,1,1,0,24,ex3psl8e3ajeypwjy4xfltpx6,0,40.9,0,2023-03-18T14:30:54.831Z,2023-03-19T05:55:15Z,4105201679,212,24.0,4105201673,56,Right,4105201681,213,0.3,4105201677,141,8.9,4105201675,140,62.8,4105201671,107,,4105201683,1,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523451,9,1,1,0,26,cz4a6wmzx2obyisadhgaccx7b,0,31.6,95,2023-03-18T14:30:56.721Z,2023-03-19T05:55:27Z,4105201837,212,7.4,4108770677,388,,4105201829,3,,4105201831,56,Back,4105201835,141,100.0,4105201839,213,0.6,4105201833,140,37.3,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523585,8,5,1,0,27,ex3psl8e3ajeypwjy4xfltpx6,1,61.6,-1.5,2023-03-18T14:30:57.903Z,2023-03-19T05:55:29Z,4105202501,56,Right,4105202527,233,10,4105202507,347,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523455,10,5,1,0,27,cz4a6wmzx2obyisadhgaccx7b,0,38.4,101.5,2023-03-18T14:30:57.903Z,2023-03-19T05:55:30Z,4105201853,56,Back,4105201855,347,,4105202555,233,8,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523627,9,1,1,0,34,ex3psl8e3ajeypwjy4xfltpx6,1,60.4,0,2023-03-18T14:31:04.702Z,2023-03-19T05:55:34Z,4105202759,56,Right,4105202763,141,12.1,4105202765,212,11.3,4105202761,140,66.5,4105202757,107,,4105202767,213,1.0,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523651,10,1,1,0,36,ex3psl8e3ajeypwjy4xfltpx6,1,66.6,12.1,2023-03-18T14:31:06.069Z,2023-03-19T05:55:40Z,4105202909,141,12.5,4105202913,213,3.1,4108770931,21,,4105202907,140,63.5,4108770929,178,,4105202905,56,Right,4105202911,212,3.3,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523723,11,1,1,0,38,ex3psl8e3ajeypwjy4xfltpx6,0,64.2,17.6,2023-03-18T14:31:08.080Z,2023-03-19T05:55:45Z,4105203287,140,86.1,4108771011,388,,4105203285,56,Center,4105203293,213,0.9,4105203289,141,59.0,4105203295,1,,4105203291,212,36.3,4105203283,155,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521523741,11,8,1,0,40,cz4a6wmzx2obyisadhgaccx7b,1,11,40.3,2023-03-18T14:31:10.871Z,2023-03-19T05:55:56Z,4105203371,56,Back,4108771189,178,,4105203413,15,,4107244825,385,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524033,12,1,1,0,51,ex3psl8e3ajeypwjy4xfltpx6,1,94.1,90.8,2023-03-18T14:31:21.159Z,2023-03-19T05:56:16Z,4105204823,141,32.2,4107245723,387,,4105204815,2,,4108771467,178,,4105204825,212,39.9,4105204821,140,92.9,4105204819,56,Center,4107245721,225,,4zrut521fzw9fddqt74pnl756,R. Vargas,1,4107245725,72,4105204817,155,4105205781,210,13,4105204839,1,4105205783,154,4105204833,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
2521524043,13,13,1,0,53,ex3psl8e3ajeypwjy4xfltpx6,1,94.3,35.8,2023-03-18T14:31:23.392Z,2023-03-19T05:56:16Z,4105205813,154,,4105205819,102,49.9,4105205825,231,50.5,4105205821,103,52.8,4105205217,328,,4105205815,55,12,4105205811,29,,4105204867,62,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,4105205823,230,4108771505,388,4105205809,85,,4105204869,56,4105205213,15,4105204865,22,,99.7,Center,,,,,,,,,,,,,,,,,,,,,,,
2521524013,12,5,1,0,54,cz4a6wmzx2obyisadhgaccx7b,1,-1.2,51,2023-03-18T14:31:24.898Z,2023-03-19T05:56:18Z,4105204701,346,,4105204695,56,Back,4105204993,233,14,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524049,14,5,1,0,54,ex3psl8e3ajeypwjy4xfltpx6,0,101.2,49,2023-03-18T14:31:24.898Z,2023-03-19T05:56:18Z,4105204925,346,,4105204923,56,Center,4105205037,233,12,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524827,13,1,1,1,26,cz4a6wmzx2obyisadhgaccx7b,1,4.7,40.1,2023-03-18T14:31:56.318Z,2023-03-19T05:56:22Z,4105209031,141,43.9,4105209037,213,0.0,4105209023,124,,4105209049,74,,4105209033,212,69.3,4105209041,1,,4105209027,140,70.7,4105209025,56,Center,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524875,14,1,1,1,31,cz4a6wmzx2obyisadhgaccx7b,1,70.7,44.3,2023-03-18T14:32:01.667Z,2023-03-19T05:56:30Z,4105209259,141,54.0,4105209263,213,1.5,4105209253,3,,4108771749,178,,4105209257,140,70.9,4105209261,212,6.6,4105209255,56,Center,,,,at2rbigl1d8bsjw2u6lhfcatx,K. Karaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524883,15,50,1,1,32,cz4a6wmzx2obyisadhgaccx7b,1,70.2,63,2023-03-18T14:32:02.947Z,2023-03-19T05:56:36Z,4105209295,56,Center,4105209507,233,15,4105209297,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524907,15,7,1,1,33,ex3psl8e3ajeypwjy4xfltpx6,1,29.8,37,2023-03-18T14:32:03.871Z,2023-03-19T05:56:40Z,4105209429,56,Back,4105209431,285,,4105209463,233,15,4107400623,384,,4108771901,178,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524911,16,49,1,1,35,ex3psl8e3ajeypwjy4xfltpx6,1,23.6,11.9,2023-03-18T14:32:05.450Z,2023-03-19T05:56:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524945,17,4,1,1,37,ex3psl8e3ajeypwjy4xfltpx6,1,29.4,20.8,2023-03-18T14:32:07.019Z,2023-03-19T05:56:50Z,4105210805,233,16,4105210781,265,,4105209631,56,Back,4105210779,152,,4105210783,285,,4105210777,13,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525013,16,4,1,1,37,cz4a6wmzx2obyisadhgaccx7b,0,70.6,79.2,2023-03-18T14:32:07.020Z,2023-03-19T05:56:50Z,4105209931,13,,4105209937,152,,4105209933,56,Left,4105209941,286,,4108772041,178,,4105209939,265,,4105210843,233,17,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521524949,18,43,1,1,39,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-03-18T14:32:09.559Z,2023-03-18T14:32:15Z,4105209655,56,Back,4105209661,347,0,4105210177,144,5,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525355,19,1,1,1,51,ex3psl8e3ajeypwjy4xfltpx6,1,27,20.6,2023-03-18T14:32:21.697Z,2023-03-19T05:56:58Z,4105211653,212,26.4,4105211641,5,,4105211645,56,Back,4108772169,178,,4105211647,140,7.7,4105211655,213,2.4,4105211643,152,,4105211649,141,45.5,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525441,20,1,1,1,54,ex3psl8e3ajeypwjy4xfltpx6,1,7.7,45.5,2023-03-18T14:32:24.791Z,2023-03-19T05:57:02Z,4105212065,140,23.4,4108772243,178,,4105212071,212,18.1,4105212067,141,56.4,4105212063,56,Back,4105212073,213,0.4,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525585,21,1,1,1,57,ex3psl8e3ajeypwjy4xfltpx6,1,23.4,56.6,2023-03-18T14:32:27.369Z,2023-03-19T05:57:09Z,4108772355,178,,4105212875,56,Back,4105212891,213,3.7,4105212883,141,45.7,4105212879,140,11.3,4105212887,212,14.7,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525675,22,1,1,2,4,ex3psl8e3ajeypwjy4xfltpx6,0,13.8,42.1,2023-03-18T14:32:34.891Z,2023-03-19T05:57:14Z,4105213363,212,54.8,4108772431,178,,4105213347,140,65.4,4105213341,56,Center,4105213333,155,,4105213365,213,6.1,4105213367,1,,4105213355,141,29.8,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525825,17,1,1,2,8,cz4a6wmzx2obyisadhgaccx7b,0,36.7,71.7,2023-03-18T14:32:38.029Z,2023-03-19T05:57:22Z,4105214061,3,,4105214065,140,48.5,4105214071,213,1.0,4105214067,141,100.0,4105214063,56,Back,4108772505,178,,4105214069,212,23.5,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525835,18,5,1,2,10,cz4a6wmzx2obyisadhgaccx7b,0,47.4,101,2023-03-18T14:32:40.899Z,2023-03-19T05:57:25Z,4105214127,56,Back,4105214129,347,,4105214561,233,23,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521525911,23,5,1,2,10,ex3psl8e3ajeypwjy4xfltpx6,1,52.6,-1,2023-03-18T14:32:40.899Z,2023-03-19T05:57:25Z,4105214415,56,Right,4105214419,347,,4105214531,233,18,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526013,24,1,1,2,18,ex3psl8e3ajeypwjy4xfltpx6,0,54.2,0,2023-03-18T14:32:48.528Z,2023-03-19T05:57:28Z,4105214989,213,0.2,4105214983,140,75.9,4105214991,1,,4105214979,107,,4105214987,212,23.2,4105214981,56,Right,4105214985,141,5.6,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526053,19,8,1,2,19,cz4a6wmzx2obyisadhgaccx7b,1,21.1,91.8,2023-03-18T14:32:49.859Z,2023-03-19T05:57:34Z,4108772653,178,,4107402429,385,,4105215229,56,Back,4105215271,15,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526089,20,5,1,2,20,cz4a6wmzx2obyisadhgaccx7b,0,23.2,101,2023-03-18T14:32:50.652Z,2023-03-19T05:57:37Z,4105216919,233,25,4105215429,347,,4105215427,56,Back,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526377,25,5,1,2,20,ex3psl8e3ajeypwjy4xfltpx6,1,76.8,-1,2023-03-18T14:32:50.652Z,2023-03-19T05:57:36Z,4105216901,233,20,4105216871,56,Right,4105216873,347,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526399,26,1,1,2,35,ex3psl8e3ajeypwjy4xfltpx6,1,75,0,2023-03-18T14:33:05.659Z,2023-03-19T05:57:40Z,4105216971,141,5.9,4105216975,213,1.5,4105216967,56,Right,4105216969,140,75.5,4105216973,212,4.7,4105216963,107,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526435,27,1,1,2,36,ex3psl8e3ajeypwjy4xfltpx6,1,75.5,5.9,2023-03-18T14:33:06.729Z,2023-03-19T05:57:45Z,4105217155,140,81.7,4105217157,141,3.1,4105217161,213,6.0,4108772787,178,,4105217153,56,Right,4105217159,212,6.8,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526457,28,3,1,2,38,ex3psl8e3ajeypwjy4xfltpx6,0,93.1,12.1,2023-03-18T14:33:08.661Z,2023-03-19T05:57:50Z,4107403233,464,,4105217295,286,,4105217561,233,21,4108772887,178,,4105217293,56,Right,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526497,21,7,1,2,39,cz4a6wmzx2obyisadhgaccx7b,1,6.9,87.9,2023-03-18T14:33:09.889Z,2023-03-19T05:57:56Z,4105217531,233,28,4108772965,178,,4105217487,167,,4105217491,285,,4105217489,56,Back,4107403345,385,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526521,22,6,1,2,40,cz4a6wmzx2obyisadhgaccx7b,0,6.8,87.8,2023-03-18T14:33:10.901Z,2023-03-19T05:57:59Z,4105217603,73,,4105217715,233,29,4105217601,56,Back,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521526487,29,6,1,2,40,ex3psl8e3ajeypwjy4xfltpx6,1,93.2,12.2,2023-03-18T14:33:10.901Z,2023-03-19T05:57:59Z,4105217475,56,Right,4105217679,233,22,4105217477,75,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521527051,30,1,1,3,5,ex3psl8e3ajeypwjy4xfltpx6,0,99.5,0.5,2023-03-18T14:33:35.778Z,2023-03-19T05:58:04Z,4105220399,141,55.2,4105220403,213,1.8,4108773085,178,,4105220393,224,,4105220389,6,,4105220401,212,38.0,4105220391,155,,4105220395,56,Center,b6woton2db3w4rm67vu69buy2,A. Engels,,4105220387,2,4105220447,1,4105220397,140,92.1,4107404263,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521527091,23,12,1,3,7,cz4a6wmzx2obyisadhgaccx7b,1,5.6,52.1,2023-03-18T14:33:37.311Z,2023-03-19T05:58:13Z,4105220633,15,,4105220613,213,6.2,4105220609,141,49.7,4108773215,388,,4105220611,212,25.3,4105220605,56,Back,4105220607,140,29.6,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521527163,31,13,1,3,9,ex3psl8e3ajeypwjy4xfltpx6,1,70.4,50.6,2023-03-18T14:33:39.637Z,2023-03-19T05:58:21Z,4105222357,328,,4108773349,178,,4105221031,18,,4105221035,56,Center,4105221583,72,,4105222361,230,95.2,4105222349,74,,4105222355,215,,4gmknefwu0tt33z88tu75xmg9,Iago,,4105222351,102,4105221581,25,4105222363,231,49.8,4105222359,458,4105222353,103,,,,50.9,,91.7,,,,,,,,,,,,,,,,,,,,,,
