id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2448384033,12,8,1,1,11,cz4a6wmzx2obyisadhgaccx7b,1,26.3,58.5,2022-08-20T13:31:26.303Z,2022-08-20T21:09:37Z,3720886975,178,,3719930103,384,,3718430523,56,Back,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384067,13,49,1,1,13,cz4a6wmzx2obyisadhgaccx7b,1,36.8,51.6,2022-08-20T13:31:28.383Z,2022-08-20T21:09:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384071,14,61,1,1,14,cz4a6wmzx2obyisadhgaccx7b,0,39,47.6,2022-08-20T13:31:29.558Z,2022-08-20T21:09:47Z,3720887317,178,,3718430653,56,Back,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384101,19,1,1,1,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,54.1,62.6,2022-08-20T13:31:30.296Z,2022-08-20T21:09:55Z,3718430825,140,59.5,3718430829,212,44.1,3720887527,178,,3718430821,157,,3718430823,56,Right,3718430831,213,4.8,3718430827,141,0.0,3718430835,1,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384121,15,5,1,1,17,cz4a6wmzx2obyisadhgaccx7b,1,39.6,101.4,2022-08-20T13:31:33.214Z,2022-08-20T21:10:08Z,3718430913,56,Back,3718430945,233,20,3718430915,347,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384105,20,5,1,1,17,a8l3w3n0j99qjlsxj3jnmgkz1,0,60.4,-1.4,2022-08-20T13:31:33.214Z,2022-08-20T21:10:09Z,3718430953,233,15,3718430845,56,Right,3718430847,347,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384201,16,1,1,1,30,cz4a6wmzx2obyisadhgaccx7b,1,38.1,100,2022-08-20T13:31:46.154Z,2022-08-20T21:10:13Z,3718431287,140,38.9,3718431291,212,10.9,3718431293,213,4.8,3718431283,107,,3718431289,141,86.0,3718431285,56,Back,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384211,17,1,1,1,31,cz4a6wmzx2obyisadhgaccx7b,1,40.4,87.1,2022-08-20T13:31:47.069Z,2022-08-20T21:10:18Z,3720888325,178,,3718431343,213,1.3,3718431341,212,3.5,3718431335,56,Back,3718431339,141,92.0,3718431337,140,41.3,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384239,18,1,1,1,32,cz4a6wmzx2obyisadhgaccx7b,1,40.2,91.8,2022-08-20T13:31:47.990Z,2022-08-20T21:10:23Z,3718431499,213,3.1,3718431495,141,92.7,3720888543,178,,3718431493,140,22.5,3718431491,56,Back,3718431497,212,18.6,,,,,,,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384257,19,1,1,1,35,cz4a6wmzx2obyisadhgaccx7b,1,20.9,92.3,2022-08-20T13:31:51.111Z,2022-08-20T21:10:28Z,3718431567,213,4.4,3720888697,178,,3718431565,212,27.6,3718431563,141,53.4,3718431559,56,Back,3718431561,140,13.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384279,20,1,1,1,38,cz4a6wmzx2obyisadhgaccx7b,1,13.5,52.8,2022-08-20T13:31:54.149Z,2022-08-20T21:10:32Z,3718431665,56,Back,3718431669,141,27.9,3720888999,178,,3718431673,213,5.3,3718431671,212,19.8,3718431667,140,23.3,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384301,21,1,1,1,41,cz4a6wmzx2obyisadhgaccx7b,1,24.6,26.7,2022-08-20T13:31:56.374Z,2022-08-20T21:10:36Z,3718431769,56,Back,3718431775,212,23.7,3718431771,140,42.2,3718431773,141,4.9,3720889119,178,,3718431777,213,5.6,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384315,22,1,1,1,43,cz4a6wmzx2obyisadhgaccx7b,1,41.6,4.9,2022-08-20T13:31:58.265Z,2022-08-20T21:10:40Z,3718431847,56,Right,3718431855,213,0.5,3720889243,178,,3718431851,141,19.1,3718431853,212,20.7,3718431845,155,,3718431849,140,59.0,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384325,23,1,1,1,43,cz4a6wmzx2obyisadhgaccx7b,0,59,19.1,2022-08-20T13:31:59.226Z,2022-08-20T21:10:47Z,3720889477,178,,3718431899,168,,3718431903,140,61.3,3718431901,56,Center,3718431905,141,24.6,3718431909,213,1.0,3718431907,212,4.5,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384353,21,1,1,1,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.9,71.3,2022-08-20T13:31:59.957Z,2022-08-20T21:10:54Z,3720889719,178,,3718431999,140,56.5,3718431997,56,Center,3718432005,213,6.3,3718432001,141,70.7,3718432003,212,18.5,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384355,22,49,1,1,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.5,68.3,2022-08-20T13:32:01.947Z,2022-08-20T21:11:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384371,23,1,1,1,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,56.5,68.3,2022-08-20T13:32:03.179Z,2022-08-20T21:11:07Z,3718432089,56,Back,3718432097,213,3.3,3718432095,212,13.1,3718432091,140,44.1,3718432093,141,65.7,3720890161,178,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384403,24,1,1,1,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.1,65.7,2022-08-20T13:32:03.955Z,2022-08-20T21:11:13Z,3718432297,212,23.1,3718432293,140,54.5,3718432291,56,Left,3718432301,213,1.1,3720890305,178,,3718432295,141,95.7,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384417,25,1,1,1,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.5,95.7,2022-08-20T13:32:07.431Z,2022-08-20T21:11:17Z,3718432383,141,81.5,3718432381,140,45.7,3718432385,212,13.4,3718432387,213,3.9,3720890453,178,,3718432379,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384431,26,1,1,1,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.7,81.5,2022-08-20T13:32:08.625Z,2022-08-20T21:11:23Z,3718432431,213,3.0,3718432427,141,82.8,3720890671,178,,3718432425,140,38.0,3718432429,212,8.1,3718432423,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384457,27,1,1,1,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,38,82.8,2022-08-20T13:32:10.289Z,2022-08-20T21:11:26Z,3718432547,141,55.8,3718432549,212,18.5,3718432545,140,35.7,3718432551,213,4.6,3720890789,178,,3718432543,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384503,28,1,1,1,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.3,52.4,2022-08-20T13:32:14.804Z,2022-08-20T21:11:30Z,3718432815,212,21.7,3718432813,141,82.7,3718432811,140,40.9,3720890941,178,,3718432817,213,1.2,3718432809,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384547,29,1,1,2,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,41.7,83.1,2022-08-20T13:32:18.249Z,2022-08-20T21:11:34Z,3718432981,155,,3718432983,56,Left,3718432989,212,34.1,3718432985,140,73.5,3718432987,141,93.3,3720891119,178,,3718432993,1,,3718432991,213,0.2,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384551,30,61,1,2,6,a8l3w3n0j99qjlsxj3jnmgkz1,0,73.5,93.3,2022-08-20T13:32:21.892Z,2022-08-20T21:12:30Z,3720891901,178,,3718433001,56,Left,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384575,24,61,1,2,6,cz4a6wmzx2obyisadhgaccx7b,1,18.1,7.1,2022-08-20T13:32:22.252Z,2022-08-20T21:12:23Z,3720892115,178,,3718433107,56,Back,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384577,31,61,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.5,93.3,2022-08-20T13:32:22.520Z,2022-08-20T21:12:35Z,3718433113,56,Left,3720893329,178,,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384587,25,49,1,2,8,cz4a6wmzx2obyisadhgaccx7b,1,22.2,7.6,2022-08-20T13:32:23.861Z,2022-08-20T21:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448384627,26,1,1,2,10,cz4a6wmzx2obyisadhgaccx7b,1,23.7,7.6,2022-08-20T13:32:25.557Z,2022-08-20T21:12:45Z,3718433323,213,1.1,3718433321,212,9.3,3720893807,178,,3718433317,140,27.4,3718433319,141,20.0,3718433315,56,Back,,,,,,,cfpaejad8i9p2r1fj0wx0g222,M. Thiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
