id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,qualifier/17/value
2530256005,470,1,1,42,42,dt4pinj0vw0t0cvz7za6mhmzy,1,87.1,6.1,2023-04-08T14:13:02.219Z,2023-04-09T06:47:31Z,4172332815,212,11.1,4172332811,140,77.6,4172332817,213,2.7,4172332813,141,13.2,4172332809,56,Right,4175462059,178,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256047,471,1,1,42,45,dt4pinj0vw0t0cvz7za6mhmzy,1,74.9,12.2,2023-04-08T14:13:05.106Z,2023-04-09T06:47:34Z,4172333017,141,16.8,4172333013,56,Right,4172333021,213,2.8,4172333015,140,65.2,4172333019,212,10.7,4175462137,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256079,472,1,1,42,46,dt4pinj0vw0t0cvz7za6mhmzy,1,65.3,16.8,2023-04-08T14:13:06.818Z,2023-04-09T06:47:36Z,4172333187,56,Center,4172333193,212,11.1,4172333191,141,33.0,4172333189,140,66.5,4172333195,213,1.5,4175462349,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256145,473,1,1,42,48,dt4pinj0vw0t0cvz7za6mhmzy,1,66.1,35.7,2023-04-08T14:13:08.554Z,2023-04-09T06:47:40Z,4175462505,178,,4172333527,140,60.0,4172333533,213,1.9,4172333531,212,20.1,4172333525,56,Center,4172333529,141,63.7,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256201,474,1,1,42,51,dt4pinj0vw0t0cvz7za6mhmzy,1,64,63,2023-04-08T14:13:11.266Z,2023-04-09T06:47:45Z,4172335463,210,13,4172333809,213,5.5,4172333801,141,52.8,4172333805,212,10.1,4175462663,178,,4172333795,56,Center,4172333799,140,71.0,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2530256229,476,13,1,42,53,dt4pinj0vw0t0cvz7za6mhmzy,1,73.5,52,2023-04-08T14:13:12.897Z,2023-04-09T06:47:45Z,4175462851,178,,4172335473,29,,4172335485,230,98.9,4172333951,18,,4172333949,22,,4172335483,215,,4172335475,55,474,4172335481,103,2.8,7q96z3aaee5jyccb8pjthi8kp,D. Malen,4172333953,56,Center,4172334547,20,,4172335487,231,4172335471,83,,50,,4172335479,102,57.0,,,,,,,,,,,,,,,,,,,
2530256235,271,5,1,42,54,a8d2gb2nag8fy0itbuxmcibh2,1,-1.2,46.6,2023-04-08T14:13:13.939Z,2023-04-09T06:47:47Z,4172333993,346,,4172334001,233,475,4172333991,56,Back,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256213,475,5,1,42,54,dt4pinj0vw0t0cvz7za6mhmzy,0,101.2,53.4,2023-04-08T14:13:13.939Z,2023-04-09T06:47:48Z,4172333855,56,Center,4172333859,346,,4172334023,233,271,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256927,272,1,1,43,25,a8d2gb2nag8fy0itbuxmcibh2,0,3.2,49,2023-04-08T14:13:45.725Z,2023-04-09T06:47:52Z,4172337583,56,Center,4172337597,1,,4172337579,124,,4172337587,141,66.7,4172337581,155,,4172337595,213,0.2,4172337591,212,57.9,4172337599,74,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,4172337585,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256913,477,1,1,43,28,dt4pinj0vw0t0cvz7za6mhmzy,0,36.3,28.9,2023-04-08T14:13:48.263Z,2023-04-09T06:47:57Z,4172337535,213,6.3,4172337531,141,28.6,4175463545,178,,4172337529,140,46.1,4172337525,3,,4172337527,56,Back,4172337533,212,10.3,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256967,273,1,1,43,29,a8d2gb2nag8fy0itbuxmcibh2,1,52.6,67.9,2023-04-08T14:13:48.972Z,2023-04-09T06:48:01Z,4172337821,213,4.7,4172337817,141,43.1,4172337813,56,Center,4172337815,140,52.2,4172337819,212,16.9,4172337811,155,,4175463823,178,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530256985,274,1,1,43,31,a8d2gb2nag8fy0itbuxmcibh2,0,52.2,43.1,2023-04-08T14:13:51.441Z,2023-04-09T06:48:06Z,4172337901,212,14.6,4175464133,388,,4172337903,213,6.3,4172337891,56,Center,4172337895,140,66.1,4172337889,3,,4172337897,141,42.7,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257031,478,1,1,43,33,dt4pinj0vw0t0cvz7za6mhmzy,1,28.7,57.8,2023-04-08T14:13:52.976Z,2023-04-09T06:48:11Z,4172338109,212,13.9,4175464393,178,,4172338101,140,38.2,4172338103,141,72.0,4172338093,3,,4172338097,56,Back,4172338111,213,0.8,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257043,479,49,1,43,34,dt4pinj0vw0t0cvz7za6mhmzy,1,39.1,72.3,2023-04-08T14:13:54.403Z,2023-04-09T06:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257083,480,1,1,43,34,dt4pinj0vw0t0cvz7za6mhmzy,1,39.9,72.3,2023-04-08T14:13:54.447Z,2023-04-09T06:48:19Z,4175464779,178,,4172338347,140,55.1,4172338343,155,,4172338353,213,0.4,4172338345,56,Left,4172338349,141,82.7,4172338351,212,17.5,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257087,481,3,1,43,36,dt4pinj0vw0t0cvz7za6mhmzy,0,57.2,82.4,2023-04-08T14:13:56.319Z,2023-04-09T06:48:25Z,4174504981,465,,4172338373,56,Left,4172338467,211,,4175465081,178,,4172338375,286,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257139,275,49,1,43,37,a8d2gb2nag8fy0itbuxmcibh2,1,26.5,24.9,2023-04-08T14:13:57.706Z,2023-04-09T06:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257183,276,1,1,43,37,a8d2gb2nag8fy0itbuxmcibh2,0,27.3,24.1,2023-04-08T14:13:57.762Z,2023-04-09T06:48:34Z,4172338735,56,Center,4172338751,213,6.3,4172338739,140,64.1,4172338731,155,,4172338753,1,,4172338743,141,24.0,4172338747,212,38.6,4175465525,178,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257265,482,1,1,43,40,dt4pinj0vw0t0cvz7za6mhmzy,1,32.7,76.7,2023-04-08T14:13:59.952Z,2023-04-09T06:48:39Z,4172339193,3,,4172339211,213,0.6,4175465683,178,,4172339197,56,Left,4172339209,212,23.4,4172339203,140,51.0,4172339207,141,96.3,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257289,483,1,1,43,42,dt4pinj0vw0t0cvz7za6mhmzy,0,51.1,96.3,2023-04-08T14:14:02.786Z,2023-04-09T06:48:43Z,4172339327,213,3.7,4172339323,141,88.1,4172339319,140,43.3,4172339311,3,,4172339315,56,Back,4175465833,388,,4172339325,212,9.9,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257367,277,1,1,43,44,a8d2gb2nag8fy0itbuxmcibh2,1,57.2,14.6,2023-04-08T14:14:04.212Z,2023-04-09T06:48:48Z,4172339721,212,10.4,4175465949,178,,4172339717,140,66.3,4172339715,56,Right,4172339719,141,8.5,4172339723,213,5.9,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257379,278,1,1,43,46,a8d2gb2nag8fy0itbuxmcibh2,0,66.3,8.5,2023-04-08T14:14:05.900Z,2023-04-09T06:48:51Z,4172339763,212,18.3,4172339759,140,57.7,4175466073,178,,4172339757,56,Center,4172339765,213,2.1,4172339761,141,31.9,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257375,484,49,1,43,48,dt4pinj0vw0t0cvz7za6mhmzy,1,45.4,70,2023-04-08T14:14:08.148Z,2023-04-09T06:48:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257433,485,1,1,43,49,dt4pinj0vw0t0cvz7za6mhmzy,0,44.6,68.4,2023-04-08T14:14:09.266Z,2023-04-09T06:48:58Z,4172340129,213,5.7,4172340121,140,65.5,4172340125,141,48.7,4172340117,56,Center,4172340127,212,25.7,4175466371,178,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257441,279,8,1,43,50,a8d2gb2nag8fy0itbuxmcibh2,1,33,55.5,2023-04-08T14:14:10.260Z,2023-04-09T06:49:02Z,4174507803,383,,4175466601,178,,4172340189,56,Back,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257479,486,1,1,43,52,dt4pinj0vw0t0cvz7za6mhmzy,1,54.6,49.6,2023-04-08T14:14:11.886Z,2023-04-09T06:49:05Z,4172340379,140,61.9,4172340383,212,9.3,4172340385,213,0.6,4172340377,56,Center,4172340381,141,57.3,4175466801,178,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257485,487,61,1,43,52,dt4pinj0vw0t0cvz7za6mhmzy,0,62,57.3,2023-04-08T14:14:12.551Z,2023-04-09T06:49:09Z,4172340419,56,Center,4175466999,178,,,,,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257497,280,49,1,43,53,a8d2gb2nag8fy0itbuxmcibh2,1,28.7,39.2,2023-04-08T14:14:13.245Z,2023-04-09T06:49:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257501,281,1,1,43,53,a8d2gb2nag8fy0itbuxmcibh2,0,28.7,39.4,2023-04-08T14:14:13.288Z,2023-04-09T06:49:14Z,4175467331,178,,4172340517,213,6.0,4172340513,141,34.0,4172340515,212,11.5,4172340511,140,39.1,4172340509,56,Back,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257547,488,50,1,43,54,dt4pinj0vw0t0cvz7za6mhmzy,1,63.9,66.9,2023-04-08T14:14:14.399Z,2023-04-09T06:49:25Z,4172340773,56,Center,4172341193,233,282,4172340777,286,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257605,282,7,1,43,56,a8d2gb2nag8fy0itbuxmcibh2,1,36.1,33.1,2023-04-08T14:14:15.865Z,2023-04-09T06:49:33Z,4172341151,233,488,4174508519,384,,4172341103,285,,4172341101,56,Back,4175468181,389,,,,,,,,,,,9qzxygb9hyzag1szans0k2jth,M. Thorsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257611,283,61,1,43,56,a8d2gb2nag8fy0itbuxmcibh2,1,27.5,36.3,2023-04-08T14:14:16.274Z,2023-04-09T06:49:37Z,4175468287,178,,4172341125,56,Back,,,,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257675,284,1,1,43,58,a8d2gb2nag8fy0itbuxmcibh2,1,36.7,56,2023-04-08T14:14:17.917Z,2023-04-09T06:49:41Z,4172341443,141,57.9,4172341447,213,3.0,4172341441,140,27.5,4172341439,56,Back,4172341445,212,9.7,4175468503,178,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257695,285,1,1,43,59,a8d2gb2nag8fy0itbuxmcibh2,1,27.5,57.9,2023-04-08T14:14:19.277Z,2023-04-09T06:49:44Z,4172341561,141,57.0,4172341565,213,3.2,4172341557,56,Back,4175468599,178,,4172341563,212,19.7,4172341559,140,8.7,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257751,286,1,1,44,1,a8d2gb2nag8fy0itbuxmcibh2,1,8.7,57,2023-04-08T14:14:21.539Z,2023-04-09T06:49:48Z,4175468715,178,,4172341817,56,Back,4172341821,141,48.5,4172341825,213,4.0,4172341823,212,7.5,4172341819,140,4.1,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257781,287,1,1,44,3,a8d2gb2nag8fy0itbuxmcibh2,0,4.1,48.5,2023-04-08T14:14:23.373Z,2023-04-09T06:49:51Z,4172341975,141,100.0,4172341971,56,Back,4172341979,213,1.1,4172341981,1,,4172341977,212,40.6,4172341973,140,21.5,4175468811,178,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257793,288,5,1,44,6,a8d2gb2nag8fy0itbuxmcibh2,0,26.4,101.6,2023-04-08T14:14:26.810Z,2023-04-09T06:49:53Z,4172342017,56,Back,4172342421,233,489,4172342023,347,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257861,489,5,1,44,6,dt4pinj0vw0t0cvz7za6mhmzy,1,73.6,-1.6,2023-04-08T14:14:26.810Z,2023-04-09T06:49:53Z,4172342385,233,288,4172342377,347,,4172342375,56,Right,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530257965,490,1,1,44,10,dt4pinj0vw0t0cvz7za6mhmzy,1,67.4,0,2023-04-08T14:14:30.472Z,2023-04-09T06:49:56Z,4172342929,56,Right,4172342935,212,13.8,4172342931,140,56.8,4172342937,213,2.5,4172342933,141,10.4,4172342927,107,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258055,491,1,1,44,14,dt4pinj0vw0t0cvz7za6mhmzy,1,56.1,13.4,2023-04-08T14:14:34.636Z,2023-04-09T06:49:58Z,4175469185,178,,4172343437,56,Back,4172343443,212,21.1,4172343445,213,2.1,4172343439,140,46.8,4172343441,141,40.9,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258113,492,1,1,44,19,dt4pinj0vw0t0cvz7za6mhmzy,1,49.2,50.3,2023-04-08T14:14:38.923Z,2023-04-09T06:50:01Z,4175469291,178,,4172343697,140,56.3,4172343705,213,1.3,4172343699,141,91.2,4172343695,56,Left,4172343701,212,28.8,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258187,493,1,1,44,22,dt4pinj0vw0t0cvz7za6mhmzy,0,60.1,88,2023-04-08T14:14:42.130Z,2023-04-09T06:50:04Z,4172344077,212,38.5,4172344081,1,,4175469461,178,,4172344073,140,92.3,4172344075,141,60.9,4172344079,213,5.8,4172344071,56,Center,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258197,289,49,1,44,25,a8d2gb2nag8fy0itbuxmcibh2,1,9.2,46.1,2023-04-08T14:14:44.973Z,2023-04-09T06:50:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258461,290,1,1,44,33,a8d2gb2nag8fy0itbuxmcibh2,1,7.8,35.7,2023-04-08T14:14:53.023Z,2023-04-09T06:50:10Z,4175469759,178,,4172345441,212,26.2,4172345435,140,25.4,4172345437,141,8.3,4172345447,213,5.5,4172345433,56,Back,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258543,291,1,1,44,37,a8d2gb2nag8fy0itbuxmcibh2,1,28.7,5.3,2023-04-08T14:14:57.781Z,2023-04-09T06:50:14Z,4175469877,178,,4172345833,141,1.9,4172345829,56,Back,4172345835,212,20.5,4172345831,140,48.1,4172345839,213,6.2,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258647,292,1,1,44,41,a8d2gb2nag8fy0itbuxmcibh2,1,53.1,3.5,2023-04-08T14:15:01.194Z,2023-04-09T06:50:17Z,4172346339,140,60.1,4172346345,213,1.2,4172346341,141,30.7,4172346337,56,Center,4172346343,212,19.9,4175470027,178,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258671,293,3,1,44,44,a8d2gb2nag8fy0itbuxmcibh2,1,67.5,28.2,2023-04-08T14:15:04.641Z,2023-04-09T06:50:23Z,4172346449,56,Center,4172346451,286,,4175470303,178,,4174510973,464,,4172346465,233,494,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258659,494,45,1,44,44,dt4pinj0vw0t0cvz7za6mhmzy,0,32.5,71.8,2023-04-08T14:15:04.641Z,2023-04-09T06:50:23Z,4172346497,233,293,4172346417,56,Back,4172346419,285,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258741,294,1,1,44,46,a8d2gb2nag8fy0itbuxmcibh2,1,63,26.4,2023-04-08T14:15:06.277Z,2023-04-09T06:50:26Z,4175470415,178,,4172346709,140,54.2,4172346711,141,6.1,4172346715,213,4.1,4172346713,212,16.6,4172346707,56,Right,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258807,295,1,1,44,49,a8d2gb2nag8fy0itbuxmcibh2,1,54.2,6.1,2023-04-08T14:15:09.222Z,2023-04-09T06:50:28Z,4172347067,141,5.5,4172347063,56,Right,4172347071,213,6.3,4172347065,140,80.9,4172347069,212,28.0,4172347061,155,,4175470467,178,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258873,296,1,1,44,53,a8d2gb2nag8fy0itbuxmcibh2,1,81.1,5.9,2023-04-08T14:15:13.316Z,2023-04-09T06:50:33Z,4175470677,178,,4172347427,141,5.3,4172347423,56,Right,4172347425,140,75.4,4172347429,212,6.0,4172347431,213,3.2,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258885,297,1,1,44,55,a8d2gb2nag8fy0itbuxmcibh2,0,75.5,5.5,2023-04-08T14:15:15.071Z,2023-04-09T06:50:37Z,4174512859,155,,4172347497,212,4.1,4175470921,178,,4172347495,141,6.2,4172347489,56,Right,4172347499,213,0.1,4172347491,140,79.4,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258889,495,8,1,44,55,dt4pinj0vw0t0cvz7za6mhmzy,1,19.2,91.5,2023-04-08T14:15:15.473Z,2023-04-09T06:50:45Z,4174513161,385,,4175471245,178,,4172382517,15,,4172347515,56,Back,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258917,496,1,1,44,56,dt4pinj0vw0t0cvz7za6mhmzy,1,24.2,90.6,2023-04-08T14:15:16.126Z,2023-04-09T06:50:50Z,4175471449,178,,4172347689,140,23.0,4172347695,213,4.1,4172347691,141,87.8,4172347693,212,2.3,4172347687,56,Back,4172382331,3,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258927,497,49,1,44,57,dt4pinj0vw0t0cvz7za6mhmzy,1,22.6,86.9,2023-04-08T14:15:17.011Z,2023-04-09T06:50:55Z,,,,,,,,,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258937,498,1,1,44,57,dt4pinj0vw0t0cvz7za6mhmzy,1,22.6,86.9,2023-04-08T14:15:17.025Z,2023-04-09T06:50:58Z,4172382865,155,,4175471651,178,,4172347793,140,25.9,4172347797,212,3.8,4172347799,213,0.4,4172347791,56,Back,4172347795,141,89.1,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258945,499,3,1,44,58,dt4pinj0vw0t0cvz7za6mhmzy,0,32.5,91.4,2023-04-08T14:15:18.345Z,2023-04-09T06:51:04Z,4172348429,233,299,4172347843,285,,4172347841,56,Back,4175471815,178,,4174513835,465,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259065,299,7,1,44,58,a8d2gb2nag8fy0itbuxmcibh2,1,67.5,8.6,2023-04-08T14:15:18.682Z,2023-04-09T06:51:09Z,4174514029,383,,4175471937,21,,4172348383,286,,4172348301,56,Right,4175471935,178,,4172348377,233,499,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258933,298,43,1,44,59,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2023-04-08T14:15:18.838Z,2023-04-08T14:15:20Z,4172347915,144,74,4172347781,56,Right,4172347783,285,0,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259101,301,3,1,45,0,a8d2gb2nag8fy0itbuxmcibh2,1,64.2,11,2023-04-08T14:15:19.903Z,2023-04-09T06:51:14Z,4172348469,56,Right,4175472075,178,,4172348471,286,,4172348549,233,500,4174514523,464,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530258969,500,45,1,45,0,dt4pinj0vw0t0cvz7za6mhmzy,0,35.8,89,2023-04-08T14:15:19.903Z,2023-04-09T06:51:15Z,4172348565,233,301,4172347947,56,Back,4172347949,285,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259291,501,70,1,45,0,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-04-08T14:15:20.239Z,2023-04-08T14:15:38Z,4172349505,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259075,300,49,1,45,1,a8d2gb2nag8fy0itbuxmcibh2,1,59.2,12.3,2023-04-08T14:15:21.368Z,2023-04-09T06:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259127,302,1,1,45,2,a8d2gb2nag8fy0itbuxmcibh2,1,59.8,2.7,2023-04-08T14:15:22.077Z,2023-04-09T06:51:26Z,4172348633,213,2.6,4172348627,140,45.6,4172348629,141,17.4,4175472473,178,,4172348625,56,Back,4172348631,212,18.0,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259227,303,1,1,45,4,a8d2gb2nag8fy0itbuxmcibh2,1,44.2,19.2,2023-04-08T14:15:24.539Z,2023-04-09T06:51:29Z,4174516027,1,,4175472603,178,,4172349167,212,32.6,4172349163,140,14.8,4172349165,141,34.5,4172349161,56,Back,4172349169,213,2.8,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530259319,304,1,1,45,8,a8d2gb2nag8fy0itbuxmcibh2,1,14.2,29.2,2023-04-08T14:15:27.935Z,2023-04-09T06:51:32Z,4172349665,140,28.5,4172349669,212,21.3,4172349667,141,7.0,4172349663,56,Back,4175472707,178,,4172349671,213,5.5,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
