id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value
2505946261,133,5,1,15,8,cz4a6wmzx2obyisadhgaccx7b,1,13.3,102,2023-02-10T19:46:09.346Z,2023-02-11T07:49:51Z,4022894583,56,Back,4022894605,233,132,4022894585,347,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946325,134,1,1,15,26,cz4a6wmzx2obyisadhgaccx7b,1,14.6,100,2023-02-10T19:46:27.206Z,2023-02-11T07:50:00Z,4022894921,141,93.0,4022894917,56,Back,4022894925,213,6.0,4022894919,140,32.6,4022894923,212,19.9,4022894915,107,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946337,135,44,1,15,27,cz4a6wmzx2obyisadhgaccx7b,1,33.8,88.7,2023-02-10T19:46:28.688Z,2023-02-11T09:22:54Z,4022895017,233,133,4022894983,285,,4022894981,56,Back,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946299,133,44,1,15,27,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.2,11.3,2023-02-10T19:46:28.689Z,2023-02-11T07:50:06Z,4022894791,286,,4022894789,56,Right,4022895061,233,135,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506091239,849,61,1,15,27,cz4a6wmzx2obyisadhgaccx7b,1,30.5,87.2,2023-02-10T19:46:28.743Z,2023-02-11T11:25:30Z,4023867533,388,,4023867483,15,,4023867309,56,Back,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946643,141,44,1,15,29,cz4a6wmzx2obyisadhgaccx7b,1,35.5,80.8,2023-02-10T19:46:31.058Z,2023-02-11T09:22:55Z,4022896585,233,134,4022896553,56,Back,4022896555,285,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946321,134,44,1,15,29,a8l3w3n0j99qjlsxj3jnmgkz1,0,64.5,19.2,2023-02-10T19:46:31.059Z,2023-02-11T07:50:26Z,4022894889,286,,4022896615,233,141,4022894887,56,Right,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946357,136,1,1,15,29,cz4a6wmzx2obyisadhgaccx7b,1,32.3,93,2023-02-10T19:46:31.111Z,2023-02-11T09:22:55Z,4022895107,213,0.3,4022895097,3,,4022895099,56,Back,4023685935,388,,4022895105,212,8.7,4022895103,141,97.1,4022895101,140,40.1,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946371,137,1,1,15,31,cz4a6wmzx2obyisadhgaccx7b,0,40.2,97.1,2023-02-10T19:46:32.988Z,2023-02-11T07:50:34Z,4022895239,236,,4022895241,233,135,4022895173,141,94.5,4022895175,212,1.8,4022895245,286,,4022895177,213,4.9,4022895169,140,40.5,4022895167,56,Back,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,4023685985,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946363,135,74,1,15,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,58.3,7,2023-02-10T19:46:33.101Z,2023-02-11T07:50:38Z,4023686011,178,,4022895123,285,,4022895219,233,137,4022895121,56,Right,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946385,136,5,1,15,33,a8l3w3n0j99qjlsxj3jnmgkz1,0,60.8,-1.8,2023-02-10T19:46:34.251Z,2023-02-11T07:50:42Z,4022895253,347,,4022895599,233,138,4022895251,56,Right,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946445,138,5,1,15,33,cz4a6wmzx2obyisadhgaccx7b,1,39.2,101.8,2023-02-10T19:46:34.251Z,2023-02-11T07:50:42Z,4022895591,233,136,4022895527,56,Back,4022895529,347,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946509,139,1,1,15,38,cz4a6wmzx2obyisadhgaccx7b,0,38.3,100,2023-02-10T19:46:39.642Z,2023-02-11T07:50:50Z,4022895827,213,6.1,4022895829,1,,4022895821,140,66.5,4022895817,107,,4022895819,56,Left,4022895825,212,30.3,4022895823,141,92.4,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506091277,836,43,1,15,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-10T19:46:41.016Z,2023-02-11T08:19:57Z,4023696661,233,851,4023696739,144,67,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506091273,851,43,1,15,39,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-02-10T19:46:41.017Z,2023-02-11T08:19:56Z,4023696667,233,836,4023696737,144,67,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946503,137,61,1,15,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.2,18.2,2023-02-10T19:46:41.117Z,2023-02-11T08:20:02Z,4023686179,178,,4022895799,56,Back,4023696767,21,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946561,140,1,1,15,42,cz4a6wmzx2obyisadhgaccx7b,0,40.6,92.4,2023-02-10T19:46:43.259Z,2023-02-11T07:51:08Z,4022896099,141,92.4,4023686215,178,,4022896097,140,69.6,4022896093,157,,4022896095,56,Left,4022896101,212,30.4,4022896105,1,,4022896103,213,0,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946567,138,49,1,15,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.5,15.3,2023-02-10T19:46:45.648Z,2023-02-11T07:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946625,139,1,1,15,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.7,16.5,2023-02-10T19:46:47.343Z,2023-02-11T07:51:19Z,4022896465,56,Back,4023686313,178,,4022896471,212,25.4,4022896469,141,45.2,4022896467,140,9.2,4022896473,213,2.3,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946673,140,1,1,15,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,11.1,56.5,2023-02-10T19:46:51.968Z,2023-02-11T07:51:25Z,4022896733,140,33.2,4022896735,141,92.9,4022896741,1,,4022896731,56,Back,4022896729,155,,4022896739,213,0.8,4023686411,178,,4022896737,212,33.9,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946683,141,61,1,15,54,a8l3w3n0j99qjlsxj3jnmgkz1,0,36.7,92.7,2023-02-10T19:46:55.622Z,2023-02-11T07:51:30Z,4023686521,178,,4022896765,56,Back,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946875,142,5,1,15,56,cz4a6wmzx2obyisadhgaccx7b,1,62.4,-1.1,2023-02-10T19:46:57.178Z,2023-02-11T07:51:33Z,4022897765,56,Right,4022897767,347,,4022897793,233,142,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946693,142,5,1,15,56,a8l3w3n0j99qjlsxj3jnmgkz1,0,37.6,101.1,2023-02-10T19:46:57.178Z,2023-02-11T07:51:33Z,4022896813,347,,4022897819,233,142,4022896811,56,Back,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946957,143,1,1,16,10,cz4a6wmzx2obyisadhgaccx7b,1,57.3,0,2023-02-10T19:47:12.153Z,2023-02-11T07:51:41Z,4022898151,56,Right,4022898153,140,72.4,4022898155,141,8.2,4022898157,212,17.1,4022898149,107,,4022898159,213,0.4,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506091403,840,83,1,16,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.9,91.1,2023-02-10T19:47:15.093Z,2023-02-11T08:21:19Z,4023697051,399,116226,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946961,144,50,1,16,13,cz4a6wmzx2obyisadhgaccx7b,1,70.8,7.4,2023-02-10T19:47:15.127Z,2023-02-11T07:52:27Z,4022898213,233,143,4022898177,56,Right,4022898179,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946943,143,7,1,16,13,a8l3w3n0j99qjlsxj3jnmgkz1,0,29.2,92.6,2023-02-10T19:47:15.156Z,2023-02-11T07:52:07Z,4023482907,384,,4022898203,233,144,4023686915,178,,4022898083,56,Back,4022898085,285,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947247,151,61,1,16,14,cz4a6wmzx2obyisadhgaccx7b,1,70.9,8.8,2023-02-10T19:47:15.375Z,2023-02-11T07:52:13Z,4022899589,56,Right,4023686977,178,,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946975,144,50,1,16,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.4,94.4,2023-02-10T19:47:16.190Z,2023-02-11T07:52:40Z,4022898231,56,Back,4022898285,233,145,4022898233,285,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946979,145,7,1,16,15,cz4a6wmzx2obyisadhgaccx7b,0,69.6,5.6,2023-02-10T19:47:16.366Z,2023-02-11T07:52:43Z,4022898251,286,,4023483041,383,,4023687475,178,,4022898259,233,144,4022898249,56,Right,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505946993,145,61,1,16,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.1,96.7,2023-02-10T19:47:16.584Z,2023-02-11T07:52:47Z,4022898323,56,Back,4023687545,178,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947799,154,43,1,16,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-10T19:47:16.729Z,2023-02-10T19:48:50Z,4022902283,56,Back,4022903747,144,61,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947003,146,5,1,16,16,cz4a6wmzx2obyisadhgaccx7b,1,69.8,-1.5,2023-02-10T19:47:17.790Z,2023-02-11T07:52:50Z,4022898371,56,Right,4022898393,233,146,4022898373,347,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947005,146,5,1,16,16,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.2,101.5,2023-02-10T19:47:17.790Z,2023-02-11T07:52:50Z,4022898385,56,Back,4022898401,233,146,4022898387,347,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947057,147,1,1,16,22,cz4a6wmzx2obyisadhgaccx7b,1,71,0,2023-02-10T19:47:23.271Z,2023-02-11T07:52:54Z,4022898655,56,Right,4022898653,107,,4022898659,141,12.1,4022898663,213,0.8,4022898657,140,79.9,4022898661,212,12.9,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947103,148,1,1,16,23,cz4a6wmzx2obyisadhgaccx7b,1,79.5,12.2,2023-02-10T19:47:25.142Z,2023-02-11T07:53:00Z,4022898855,212,7.2,4022898853,141,2.8,4022898851,140,82.6,4022898849,56,Right,4023687753,178,,4022898857,213,5.2,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947109,149,3,1,16,25,cz4a6wmzx2obyisadhgaccx7b,0,92.9,5.4,2023-02-10T19:47:27.080Z,2023-02-11T07:53:07Z,4023687887,178,,4023483257,464,,4022898881,56,Right,4023649511,233,147,4022898883,286,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947117,147,7,1,16,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.1,94.6,2023-02-10T19:47:28.779Z,2023-02-11T10:31:45Z,4023687949,389,,4022898963,233,149,4023483285,383,,4022898933,56,Back,4022898935,285,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947123,148,49,1,16,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,6.7,94.7,2023-02-10T19:47:29.153Z,2023-02-11T08:22:30Z,,,,,,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947179,149,1,1,16,29,a8l3w3n0j99qjlsxj3jnmgkz1,0,9.7,95.5,2023-02-10T19:47:30.935Z,2023-02-11T07:53:31Z,4022899247,157,,4022899257,213,5.8,4023688221,178,,4022899259,1,,4022899249,56,Back,4022899251,140,28.2,4022899255,212,21.8,4022899253,141,81.0,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947219,150,4,1,16,30,cz4a6wmzx2obyisadhgaccx7b,1,73.5,19.4,2023-02-10T19:47:32.126Z,2023-02-11T07:53:43Z,4022899465,286,,4022899461,265,,4022899457,152,,4022899453,13,,4022899455,56,Right,4022899473,233,150,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947183,150,4,1,16,30,a8l3w3n0j99qjlsxj3jnmgkz1,0,26.5,80.6,2023-02-10T19:47:32.127Z,2023-02-11T07:53:43Z,4022899285,285,,4022899283,265,,4022899277,13,,4022899279,56,Back,4022899281,152,,4023688405,178,,4022899499,233,150,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947709,152,1,1,17,17,cz4a6wmzx2obyisadhgaccx7b,0,72.7,16,2023-02-10T19:48:18.783Z,2023-02-11T07:54:24Z,4022901835,56,Center,4023483641,20,,4022901833,152,,4023688887,178,,4022901831,155,,4023483639,224,,4022901829,5,,4022901827,2,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4022901841,212,32.3,4022901843,213,4022901845,1,,4022901839,141,55.5,4022901837,140,89.7,,,,,,1.0,,,,,,,,,,,,,
2505947725,151,12,1,17,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.8,43.5,2023-02-10T19:48:20.593Z,2023-02-11T07:54:29Z,4022901913,212,10.8,4022901909,140,16.1,4022901915,213,5.4,4022901911,141,30.9,4022901907,56,Back,4023688919,388,,4022901917,15,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947759,153,15,1,17,21,cz4a6wmzx2obyisadhgaccx7b,1,86.7,67.1,2023-02-10T19:48:22.722Z,2023-02-11T07:54:47Z,4022902255,82,,4022902711,102,52.8,4022902715,458,,4022902251,20,,4022902713,103,19,4022902287,233,152,4023689145,178,,4022902717,146,90.2,dgysidzshgxqm3jegaihwi5wq,T. Krauß,4022902721,230,98.9,4022902249,24,4022902037,64,,4023484163,76,,4022902723,231,51.6,,4022902039,56,4022902719,147,,Center,63.4,,,,,,,,,,,
2505947751,152,10,1,17,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,9.4,40.6,2023-02-10T19:48:22.841Z,2023-02-11T07:54:54Z,4022902011,94,,4023689185,178,,4022902013,56,Back,4022902315,233,153,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947771,153,6,1,17,23,a8l3w3n0j99qjlsxj3jnmgkz1,0,14.8,35.6,2023-02-10T19:48:24.349Z,2023-02-11T07:55:06Z,4022902155,233,154,4022902089,73,,4022902085,56,Back,,,,,,,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505947775,154,6,1,17,23,cz4a6wmzx2obyisadhgaccx7b,1,85.2,64.4,2023-02-10T19:48:24.349Z,2023-02-11T07:55:05Z,4022902107,56,Center,4022902129,233,153,4022902109,73,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948159,155,1,1,17,54,cz4a6wmzx2obyisadhgaccx7b,1,99.5,99.5,2023-02-10T19:48:55.999Z,2023-02-11T07:55:16Z,4022904237,6,,4022904239,155,,4023689427,178,,4022905345,154,,4022904245,140,85.6,4022905343,210,13,4022904243,56,Center,4022904253,1,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4023485003,387,,4022904251,213,4022904249,212,49.9,4023484915,225,,4022904247,141,29.3,1,4023484829,20,4022904233,2,4.4,,,,,,,,,,,,,
2505948163,156,13,1,17,57,cz4a6wmzx2obyisadhgaccx7b,1,85.6,29.3,2023-02-10T19:48:58.713Z,2023-02-11T07:55:17Z,4022904967,25,,4022904969,20,,4022905387,55,155,4022904277,56,Center,4022905409,231,49.1,4022905407,230,99.3,4023689509,178,,4022905395,103,26.4,9taxidttdt94nmvc3mqhqq0ut,A. Král,4022905393,102,61.8,4022905397,108,4022905399,314,,4022905405,147,48.6,4022905403,146,94.0,,4022904977,153,4022904275,63,,,,4022905401,328,4022905385,154,4022905383,29,4022905381,73,,,
2505948227,157,2,1,17,57,cz4a6wmzx2obyisadhgaccx7b,1,85.6,29.3,2023-02-10T19:48:58.871Z,2023-02-11T07:55:39Z,4022904625,297,,4022904619,56,Center,4022904623,141,50.4,4023689849,178,,4022904617,7,bm5w5xsbbflm26pdhmejwgvs9,4022904621,140,92.7,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948183,155,55,1,17,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.7,56.7,2023-02-10T19:48:58.872Z,2023-02-11T07:55:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948353,156,1,1,18,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,11,52.8,2023-02-10T19:49:13.399Z,2023-02-11T07:56:02Z,4022905213,213,0.8,4022906767,189,,4022905209,141,73.2,4022905207,140,23.5,4022905211,212,19.1,4022905205,56,Back,4023690233,178,,4022905203,241,,bfpax581lm91ebz4xgz40a191,K. Casteels,4022905201,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948357,157,1,1,18,14,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.5,87.8,2023-02-10T19:49:15.398Z,2023-02-11T07:56:08Z,4022905243,212,21.6,4022905245,213,6.2,4022905241,141,85.1,4022915555,189,,4022905237,56,Left,4023690321,178,,4022905239,140,51.0,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948391,158,49,1,18,16,cz4a6wmzx2obyisadhgaccx7b,1,56.3,11.8,2023-02-10T19:49:17.986Z,2023-02-11T07:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948403,159,1,1,18,18,cz4a6wmzx2obyisadhgaccx7b,0,55.6,12.6,2023-02-10T19:49:19.889Z,2023-02-11T07:56:18Z,4022905549,212,41.1,4023690463,178,,4022905547,141,42.3,4022905543,56,Center,4022905553,1,,4022905545,140,89.7,4022905541,155,,4022905551,213,0.5,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948571,160,44,1,18,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.1,61.2,2023-02-10T19:49:22.079Z,2023-02-11T09:22:55Z,4022906363,56,Back,4022906365,285,,4022906417,233,160,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948521,160,44,1,18,20,cz4a6wmzx2obyisadhgaccx7b,0,87.9,38.8,2023-02-10T19:49:22.080Z,2023-02-11T07:56:22Z,4022906111,56,Center,4022906457,233,160,4022906113,286,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948393,158,61,1,18,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.8,59.3,2023-02-10T19:49:22.185Z,2023-02-11T09:22:56Z,4022905491,56,Back,4023690681,21,,4023690613,388,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948413,159,52,1,18,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.8,65.6,2023-02-10T19:49:24.220Z,2023-02-11T07:56:32Z,4023486097,376,,4023690645,389,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948599,161,1,1,18,44,a8l3w3n0j99qjlsxj3jnmgkz1,0,13.9,61.5,2023-02-10T19:49:45.185Z,2023-02-11T07:57:16Z,4022906539,212,76.2,4022906547,1,,4022906537,141,61.3,4022906573,189,,4022906533,56,Center,4022906535,140,86.5,4022906531,199,,4022906543,213,6.3,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948607,161,49,1,18,49,cz4a6wmzx2obyisadhgaccx7b,1,12.2,34.1,2023-02-10T19:49:50.246Z,2023-02-11T08:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948741,162,1,1,19,2,cz4a6wmzx2obyisadhgaccx7b,0,16.7,44.9,2023-02-10T19:50:04.167Z,2023-02-11T07:57:26Z,4022907331,56,Center,4023691149,178,,4022907333,140,54.0,4022907335,141,45.2,4022907341,1,,4022907337,212,39.2,4022907339,213,0.0,4022907329,155,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948761,162,1,1,19,5,a8l3w3n0j99qjlsxj3jnmgkz1,0,48.7,52.4,2023-02-10T19:50:06.546Z,2023-02-11T07:57:28Z,4022907415,140,59.2,4022907413,56,Center,4022907411,3,,4022907419,212,15.9,4023691185,388,,4022907417,141,35.5,4022907421,213,5.5,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948787,163,61,1,19,7,cz4a6wmzx2obyisadhgaccx7b,1,42.6,63,2023-02-10T19:50:08.234Z,2023-02-11T07:57:55Z,4023691235,178,,4022907559,56,Back,4023691467,21,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948805,164,3,1,19,8,cz4a6wmzx2obyisadhgaccx7b,0,52.5,56.6,2023-02-10T19:50:09.318Z,2023-02-11T07:58:00Z,4022907695,233,163,4022907659,56,Center,4023486505,464,,4023691527,178,,4022907661,286,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505948807,163,7,1,19,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.5,43.4,2023-02-10T19:50:09.400Z,2023-02-11T07:58:12Z,4023691563,178,,4022907671,233,164,4022907665,285,,4022907663,56,Back,4023486559,385,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
