id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2540707083,335,1,1,34,42,ex3psl8e3ajeypwjy4xfltpx6,1,13.4,57.8,2023-04-29T14:05:29.342Z,2023-04-30T05:29:50Z,4234863201,140,9.2,4238642923,178,,4234863199,56,Back,4234863203,141,78.5,4234863205,212,14.8,4234863207,213,1.9,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707147,336,1,1,34,44,ex3psl8e3ajeypwjy4xfltpx6,1,9.2,78.5,2023-04-29T14:05:31.981Z,2023-04-30T05:29:54Z,4234863507,212,15.0,4238642957,178,,4234863491,56,Back,4234863499,140,3.3,4234863503,141,58.4,4234863509,213,4.3,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707251,337,1,1,34,46,ex3psl8e3ajeypwjy4xfltpx6,0,3.3,58.4,2023-04-29T14:05:33.461Z,2023-04-30T05:29:57Z,4234864021,213,0.4,4234864011,155,,4234864019,212,62.9,4234864017,141,95.9,4238642985,178,,4234864015,140,58.1,4234864023,1,,4234864013,56,Left,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707257,357,49,1,34,50,c5hderjlkcoaze51e5wgvptk,1,43.8,8.5,2023-04-29T14:05:38.049Z,2023-04-30T05:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707377,358,1,1,34,50,c5hderjlkcoaze51e5wgvptk,0,44.2,6.6,2023-04-29T14:05:38.091Z,2023-04-30T05:30:09Z,4234864587,56,Center,4234864591,141,27.5,4234864585,157,,4234864597,1,,4238643109,178,,4234864593,212,29.1,4234864589,140,68.4,4234864595,213,0.5,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707407,338,1,1,34,53,ex3psl8e3ajeypwjy4xfltpx6,1,31.6,73.2,2023-04-29T14:05:40.841Z,2023-04-30T05:30:44Z,4234864809,3,,4234864817,212,8.6,4234864815,141,71.6,4234864813,140,39.7,4238643541,388,,4234864819,213,6.2,4234864811,56,Back,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707415,339,49,1,34,55,ex3psl8e3ajeypwjy4xfltpx6,1,39.7,71.6,2023-04-29T14:05:42.285Z,2023-04-30T05:30:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707597,340,1,1,34,55,ex3psl8e3ajeypwjy4xfltpx6,0,39.7,71.6,2023-04-29T14:05:42.350Z,2023-04-30T05:30:56Z,4234865779,1,,4234865771,140,82.8,4238643687,178,,4234865767,155,,4234865775,212,49.8,4234865773,141,40.9,4234865769,56,Center,4234865777,213,5.9,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707587,359,49,1,35,0,c5hderjlkcoaze51e5wgvptk,1,18.6,53.4,2023-04-29T14:05:47.410Z,2023-04-30T05:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707753,360,1,1,35,1,c5hderjlkcoaze51e5wgvptk,1,13.2,71.3,2023-04-29T14:05:48.660Z,2023-04-30T05:31:08Z,4238643857,178,,4234866601,141,89.8,4234866597,56,Back,4234866599,140,20.9,4234866603,212,15.0,4234866605,213,1.0,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707795,361,1,1,35,3,c5hderjlkcoaze51e5wgvptk,0,21.9,89.9,2023-04-29T14:05:50.779Z,2023-04-30T05:31:12Z,4234866833,140,45.9,4234866825,157,,4234866835,141,74.0,4234866843,213,5.9,4234866845,1,,4238643925,178,,4234866839,212,27.4,4234866831,56,Back,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707895,341,49,1,35,5,ex3psl8e3ajeypwjy4xfltpx6,1,55.4,24.8,2023-04-29T14:05:52.932Z,2023-04-30T05:31:31Z,,,,,,,,,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707925,342,1,1,35,6,ex3psl8e3ajeypwjy4xfltpx6,0,55.4,24.8,2023-04-29T14:05:54.061Z,2023-04-30T05:31:49Z,4234867453,141,32.3,4234867455,212,9.1,4238644215,178,,4234867449,56,Center,4234867457,213,0.6,4234867451,140,62.6,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707935,362,8,1,35,7,c5hderjlkcoaze51e5wgvptk,1,37.2,61.6,2023-04-29T14:05:54.924Z,2023-04-30T05:31:55Z,4238644581,178,,4234867523,56,Back,4236849893,383,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540707995,363,49,1,35,8,c5hderjlkcoaze51e5wgvptk,1,42.3,66.2,2023-04-29T14:05:56.152Z,2023-04-30T05:32:03Z,,,,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708219,364,1,1,35,9,c5hderjlkcoaze51e5wgvptk,1,42.3,66.2,2023-04-29T14:05:56.193Z,2023-04-30T05:32:07Z,4234869019,140,66.9,4234869021,141,23.3,4238644743,178,,4234869027,1,,4234869023,212,39.0,4234869025,213,5.4,4234869015,56,Center,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708265,365,1,1,35,16,c5hderjlkcoaze51e5wgvptk,1,76.8,23.7,2023-04-29T14:06:04.191Z,2023-04-30T05:32:14Z,4238644817,178,,4234869251,140,92.2,4234869237,56,Center,4234869259,213,6.3,4234869257,212,16.2,4234869255,141,23.5,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708547,366,1,1,35,18,c5hderjlkcoaze51e5wgvptk,1,92.2,23.5,2023-04-29T14:06:05.663Z,2023-04-30T05:32:21Z,4234870745,140,92.4,4234870747,141,80.8,4238644933,178,,4234870751,213,1.6,4234870741,56,Left,4234870749,212,39.0,4234870753,1,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708629,367,1,1,35,25,c5hderjlkcoaze51e5wgvptk,1,88.8,93.4,2023-04-29T14:06:12.915Z,2023-04-30T05:32:25Z,4238644961,178,,4234871179,212,12.1,4234871171,56,Left,4234871177,141,89.4,4234871175,140,77.6,4234871181,213,3.4,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708655,368,1,1,35,27,c5hderjlkcoaze51e5wgvptk,1,77.5,89.4,2023-04-29T14:06:15.074Z,2023-04-30T05:32:30Z,4234871333,56,Center,4234871335,140,69.3,4238645047,178,,4234871337,141,78.5,4234871339,212,11.4,4234871341,213,3.9,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708705,369,1,1,35,30,c5hderjlkcoaze51e5wgvptk,1,68.8,77.3,2023-04-29T14:06:17.643Z,2023-04-30T05:32:35Z,4234871613,213,3.6,4234871609,141,67.0,4238645099,178,,4234871607,140,55.5,4234871611,212,15.6,4234871605,56,Center,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708851,370,1,1,35,32,c5hderjlkcoaze51e5wgvptk,1,54.5,67.4,2023-04-29T14:06:19.795Z,2023-04-30T05:32:39Z,4234872397,141,30.7,4234872401,212,25.0,4238645189,178,,4234872405,213,4.7,4234872393,56,Center,4234872395,140,54.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540708951,371,1,1,35,36,c5hderjlkcoaze51e5wgvptk,1,56.7,22.5,2023-04-29T14:06:23.856Z,2023-04-30T05:32:46Z,4234872951,213,5.4,4234872947,141,4.0,4238645267,178,,4234872949,212,16.3,4234872941,140,66.5,4234872939,56,Right,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709109,372,1,1,35,39,c5hderjlkcoaze51e5wgvptk,1,64.2,4.4,2023-04-29T14:06:26.206Z,2023-04-30T05:32:52Z,4234873721,141,18.2,4234873719,140,47.9,4234873725,213,2.6,4234873723,212,19.5,4234873717,56,Back,4238645361,178,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709293,373,1,1,35,42,c5hderjlkcoaze51e5wgvptk,1,47.4,25.4,2023-04-29T14:06:30.106Z,2023-04-30T05:32:57Z,4234874695,56,Back,4234874697,140,43.3,4238645411,178,,4234874703,213,1.7,4234874699,141,68.2,4234874701,212,29.4,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709385,374,1,1,35,47,c5hderjlkcoaze51e5wgvptk,1,45.6,73.8,2023-04-29T14:06:35.115Z,2023-04-30T05:33:01Z,4234875109,56,Back,4238645477,178,,4234875115,141,93.3,4234875123,213,1.4,4234875113,140,47.8,4234875119,212,13.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709509,375,1,1,35,50,c5hderjlkcoaze51e5wgvptk,1,44.5,89.4,2023-04-29T14:06:37.300Z,2023-04-30T05:33:08Z,4234875799,141,62.1,4234875801,212,27.4,4234875793,56,Back,4238645575,178,,4234875803,213,3.9,4234875797,140,25.3,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709729,376,1,1,35,52,c5hderjlkcoaze51e5wgvptk,1,25.3,62,2023-04-29T14:06:39.937Z,2023-04-30T05:33:13Z,4238645643,178,,4234876925,56,Back,4234876939,212,5.8,4234876929,140,30.8,4234876941,213,0.0,4234876935,141,62.3,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540709929,377,1,1,35,55,c5hderjlkcoaze51e5wgvptk,1,27.7,59.8,2023-04-29T14:06:43.050Z,2023-04-30T05:33:20Z,4234877961,140,12.8,4234877955,56,Back,4234877965,212,17.1,4234877963,141,49.5,4238645733,178,,4234877967,213,3.6,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710061,378,1,1,36,3,c5hderjlkcoaze51e5wgvptk,1,12.9,50.3,2023-04-29T14:06:50.827Z,2023-04-30T05:33:31Z,4234878637,213,4.7,4234878631,212,14.4,4234878607,140,12.8,4234878611,141,29.1,4234878605,56,Back,4238645873,178,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710135,379,1,1,36,5,c5hderjlkcoaze51e5wgvptk,1,12,29.1,2023-04-29T14:06:53.082Z,2023-04-30T05:33:36Z,4234878977,141,48.2,4234878973,140,4.1,4234878969,56,Back,4234878985,213,2.1,4234878983,212,15.4,4238645947,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710311,380,1,1,36,7,c5hderjlkcoaze51e5wgvptk,0,4.1,48.2,2023-04-29T14:06:55.160Z,2023-04-30T05:33:41Z,4234879885,1,,4234879879,141,18.0,4234879883,213,5.8,4234879881,212,48.6,4234879869,157,,4238645997,178,,4234879873,56,Back,4234879877,140,46.1,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710349,344,44,1,36,11,ex3psl8e3ajeypwjy4xfltpx6,1,53.6,82.2,2023-04-29T14:06:59.016Z,2023-04-30T09:48:17Z,4234880057,56,Left,4234880061,286,,4234880257,233,381,,,,,,,,,,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710323,381,44,1,36,11,c5hderjlkcoaze51e5wgvptk,0,46.4,17.8,2023-04-29T14:06:59.017Z,2023-04-30T05:33:49Z,4234879939,56,Back,4234879941,285,,4234880523,233,344,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710405,345,1,1,36,11,ex3psl8e3ajeypwjy4xfltpx6,1,53.6,82.4,2023-04-29T14:06:59.052Z,2023-04-30T09:48:17Z,4234880363,212,11.2,4234880365,213,5.8,4234880353,3,,4234880357,56,Center,4234880359,140,63.1,4234880361,141,74.8,4238646171,388,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710507,346,1,1,36,13,ex3psl8e3ajeypwjy4xfltpx6,0,61.7,75.8,2023-04-29T14:07:00.391Z,2023-04-30T05:34:42Z,4234880949,56,Center,4234880957,213,6.2,4238646367,21,,4234880953,141,75.6,4234880955,212,1.6,4234880947,168,,4238646899,388,,4234880951,140,63.2,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710491,382,61,1,36,13,c5hderjlkcoaze51e5wgvptk,1,37.7,27,2023-04-29T14:07:00.494Z,2023-04-30T05:34:33Z,4238646777,388,,4234880883,56,Back,4238646775,15,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710583,347,49,1,36,14,ex3psl8e3ajeypwjy4xfltpx6,1,68.9,76.4,2023-04-29T14:07:01.534Z,2023-04-30T05:34:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710697,348,1,1,36,14,ex3psl8e3ajeypwjy4xfltpx6,0,69.8,76.9,2023-04-29T14:07:01.554Z,2023-04-30T05:34:55Z,4234881817,213,6.2,4234881809,56,Center,4234881815,212,33.7,4234881813,141,74.4,4238647067,388,,4234932623,1,,4234881811,140,100.0,4234881807,3,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540714695,363,5,1,36,20,ex3psl8e3ajeypwjy4xfltpx6,0,101.5,69.8,2023-04-29T14:07:07.572Z,2023-04-30T05:35:02Z,4234902957,233,383,4234902093,346,,4234902091,56,Center,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540710679,383,5,1,36,20,c5hderjlkcoaze51e5wgvptk,1,-1.5,30.2,2023-04-29T14:07:07.572Z,2023-04-30T05:35:02Z,4234881733,56,Back,4234902929,233,363,4234881737,346,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540711367,384,1,1,36,31,c5hderjlkcoaze51e5wgvptk,1,4,44.7,2023-04-29T14:07:18.438Z,2023-04-30T05:35:03Z,4234885215,56,Back,4234885223,213,5.0,4234885213,124,,4236854915,189,,4234885217,140,6.1,4234885219,141,31.4,4234885221,212,9.3,4234885231,237,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540711479,385,1,1,36,35,c5hderjlkcoaze51e5wgvptk,1,15.1,14.3,2023-04-29T14:07:23.177Z,2023-04-30T05:35:09Z,4234885721,141,23.5,4238647241,178,,4234885725,213,0.1,4234885723,212,47.8,4234885713,56,Center,4234885709,157,,4234885717,140,60.2,4234885727,1,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541422595,1270,67,1,36,39,c5hderjlkcoaze51e5wgvptk,1,58.6,21.7,2023-04-29T14:07:26.511Z,2023-04-30T09:48:17Z,4238700191,233,1023,,,,,,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541422593,1023,67,1,36,39,ex3psl8e3ajeypwjy4xfltpx6,0,41.4,78.3,2023-04-29T14:07:26.512Z,2023-04-30T06:41:16Z,4238700211,233,1270,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540711611,386,1,1,36,40,c5hderjlkcoaze51e5wgvptk,1,57.1,20,2023-04-29T14:07:28.112Z,2023-04-30T06:45:25Z,4238647319,178,,4234886363,213,4.4,4234886361,212,6.8,4234886355,56,Right,4234886359,141,10.4,4234886357,140,55.2,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540711667,387,1,1,36,43,c5hderjlkcoaze51e5wgvptk,0,56.3,10.4,2023-04-29T14:07:31.032Z,2023-04-30T05:35:20Z,4234886621,155,,4234886631,141,58.8,4234886639,1,,4234886629,140,79.1,4238647401,178,,4234886633,212,40.7,4234886625,56,Center,4234886635,213,0.9,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540711795,349,12,1,36,46,ex3psl8e3ajeypwjy4xfltpx6,1,21.1,40.4,2023-04-29T14:07:33.752Z,2023-04-30T05:35:27Z,4234887209,141,13.1,4234887213,213,5.1,4234887205,56,Back,4234887881,15,,4234887207,140,28.5,4238647509,178,,4234887211,212,20.1,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712137,388,15,1,36,54,c5hderjlkcoaze51e5wgvptk,1,81.2,72.6,2023-04-29T14:07:41.356Z,2023-04-30T05:35:41Z,4234890047,215,,4234890045,103,11.4,4234890053,458,,4238647677,178,,4234888827,18,,4234888825,22,,4234890113,233,350,4234890043,102,49.5,byn8dfwg5zdefrca7wgn32qne,A. Knauff,4234889185,20,,,4234888829,56,4234890055,146,4234890041,78,,4234890057,147,52.2,,,,,,,,,,,,,Center,98.1,,,,,,,
2540712097,350,10,1,36,55,ex3psl8e3ajeypwjy4xfltpx6,1,2.7,47.5,2023-04-29T14:07:42.332Z,2023-04-30T05:35:46Z,4234889543,233,388,4236856779,376,,4234889377,177,,4234888639,182,,4234888641,56,Back,4234889381,180,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712113,351,52,1,36,56,ex3psl8e3ajeypwjy4xfltpx6,1,2.7,47.5,2023-04-29T14:07:43.894Z,2023-04-30T05:35:49Z,4236856893,376,,4238647755,389,,,,,,,,,,,,,,,,,,,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712719,352,1,1,37,6,ex3psl8e3ajeypwjy4xfltpx6,1,13.4,44,2023-04-29T14:07:53.791Z,2023-04-30T05:35:50Z,4234891881,123,,4234891893,212,19.1,4238647773,178,,4234891897,213,4.8,4234891891,141,16.0,4234898451,189,,4234891883,56,Back,4234891887,140,14.8,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712747,353,1,1,37,8,ex3psl8e3ajeypwjy4xfltpx6,1,14.8,16,2023-04-29T14:07:56.174Z,2023-04-30T05:35:53Z,4234898715,189,,4234892025,141,21.8,4234892015,56,Back,4238647833,178,,4234892027,212,13.7,4234892021,140,27.3,4234892029,213,0.3,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712769,354,1,1,37,9,ex3psl8e3ajeypwjy4xfltpx6,1,27.3,21.8,2023-04-29T14:07:56.509Z,2023-04-30T05:36:00Z,4238647891,178,,4234892139,140,13.7,4234892141,141,13.6,4234892137,56,Back,4234892143,212,15.3,4234892145,213,3.5,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712891,355,1,1,37,11,ex3psl8e3ajeypwjy4xfltpx6,1,13.7,13.6,2023-04-29T14:07:59.120Z,2023-04-30T05:36:03Z,4234892747,140,5.0,4234892761,213,2.2,4234892745,56,Back,4238647941,178,,4234892753,212,15.7,4234892749,141,32.3,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712963,356,1,1,37,13,ex3psl8e3ajeypwjy4xfltpx6,1,1.8,39.2,2023-04-29T14:08:00.604Z,2023-04-30T05:36:06Z,4236857727,157,,4234893127,213,6.1,4234893123,141,27.7,4234893125,212,54.6,4238647997,178,,4234893121,140,53.3,4234893119,56,Center,4234893129,1,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713003,357,1,1,37,16,ex3psl8e3ajeypwjy4xfltpx6,0,53.3,27.7,2023-04-29T14:08:04.090Z,2023-04-30T05:36:20Z,4234893349,3,,4234893363,212,10.6,4234893365,213,0.4,4238648207,388,,4234893353,168,,4234893355,56,Center,4234893359,140,62.8,4234893361,141,33.1,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540712995,389,8,1,37,17,c5hderjlkcoaze51e5wgvptk,1,40.2,64.1,2023-04-29T14:08:04.873Z,2023-04-30T05:36:37Z,4234893297,56,Back,4238648395,178,,4236857889,385,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713027,390,49,1,37,18,c5hderjlkcoaze51e5wgvptk,1,44.9,68.2,2023-04-29T14:08:05.919Z,2023-04-30T05:36:51Z,,,,,,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713081,391,1,1,37,18,c5hderjlkcoaze51e5wgvptk,0,44.9,68.2,2023-04-29T14:08:05.955Z,2023-04-30T05:36:47Z,4234893741,141,28.5,4234893739,140,66.1,4234898781,213,5.4,4234900277,157,,4238648507,178,,4234898779,212,35.0,4234893737,56,Center,4234893747,1,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713093,358,49,1,37,21,ex3psl8e3ajeypwjy4xfltpx6,1,30.1,69.6,2023-04-29T14:08:08.669Z,2023-04-30T05:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713253,359,1,1,37,22,ex3psl8e3ajeypwjy4xfltpx6,1,30.9,71.4,2023-04-29T14:08:10.067Z,2023-04-30T05:37:04Z,4234894643,56,Back,4234894645,140,37.0,4234894651,213,0.8,4234894647,141,81.3,4234894649,212,9.3,4238648683,178,,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713359,360,1,1,37,26,ex3psl8e3ajeypwjy4xfltpx6,1,39.7,82.2,2023-04-29T14:08:13.700Z,2023-04-30T05:37:10Z,4238648743,178,,4234895193,141,68.0,4234895205,213,4.5,4234895183,56,Back,4234895199,212,9.9,4234895187,140,37.8,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713495,361,1,1,37,29,ex3psl8e3ajeypwjy4xfltpx6,1,39.2,67.8,2023-04-29T14:08:16.897Z,2023-04-30T05:37:15Z,4234895943,212,25.0,4234895945,213,4.7,4234895935,56,Back,4238648817,178,,4234895939,140,39.9,4234895941,141,31.1,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540713723,362,2,1,37,32,ex3psl8e3ajeypwjy4xfltpx6,1,40.4,29.5,2023-04-29T14:08:20.190Z,2023-04-30T05:37:19Z,4238648867,178,,4234897045,140,74.2,4234897037,7,avk9yje6h4nndg3cufnbu2imt,4234897039,1,,4234897041,56,Center,4234897049,141,76.4,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
