id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,keyPass,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2445291635,368,1,1,37,34,c5hderjlkcoaze51e5wgvptk,1,28,66.6,2022-08-13T14:08:45.291Z,2022-08-14T01:26:33Z,3701991697,56,Back,3701991709,213,4.7,3701991703,141,47.5,3701991699,140,28.4,3701991707,212,13.0,3705077239,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445291875,369,1,1,37,39,c5hderjlkcoaze51e5wgvptk,1,32.5,46,2022-08-13T14:08:50.380Z,2022-08-14T01:26:37Z,3701992847,141,69.4,3701992843,56,Back,3705077565,178,,3701992845,140,31.6,3701992851,213,1.6,3701992849,212,15.9,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292005,370,1,1,37,46,c5hderjlkcoaze51e5wgvptk,1,45.1,71.1,2022-08-13T14:08:57.152Z,2022-08-14T01:26:41Z,3705077933,178,,3701993521,212,15.2,3701993525,213,4.6,3701993511,56,Back,3701993517,141,49.1,3701993513,140,42.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292065,371,1,1,37,49,c5hderjlkcoaze51e5wgvptk,1,47.1,41.5,2022-08-13T14:09:00.764Z,2022-08-14T01:26:46Z,3701993807,141,26.1,3701993803,56,Center,3705078371,178,,3701993805,140,59.8,3701993809,212,17.0,3701993811,213,5.6,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292135,372,1,1,37,51,c5hderjlkcoaze51e5wgvptk,1,60.2,25.2,2022-08-13T14:09:02.135Z,2022-08-14T01:26:53Z,3701994175,56,Right,3701994181,141,3.5,3701994177,140,64.3,3701994185,212,15.4,3705078789,178,,3701994189,213,5.0,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292383,373,1,1,37,53,c5hderjlkcoaze51e5wgvptk,1,65.7,3.7,2022-08-13T14:09:04.549Z,2022-08-14T01:27:02Z,3701995475,56,Right,3705079447,178,,3701995483,213,0.1,3701995479,141,5.5,3701995481,212,21.9,3701995477,140,86.5,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292409,374,61,1,37,55,c5hderjlkcoaze51e5wgvptk,0,86.7,10,2022-08-13T14:09:06.326Z,2022-08-14T01:27:34Z,3701995601,56,Right,3705082081,178,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292401,294,5,1,37,57,f0w62l8zql3tukxsy8fqwp72x,1,-1,85.4,2022-08-13T14:09:08.303Z,2022-08-14T01:27:40Z,3701995557,56,Back,3701995855,233,375,3701995559,346,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445292445,375,5,1,37,57,c5hderjlkcoaze51e5wgvptk,0,101,14.6,2022-08-13T14:09:08.303Z,2022-08-14T01:27:39Z,3701995811,346,,3701995809,56,Right,3701995885,233,294,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293767,295,1,1,38,33,f0w62l8zql3tukxsy8fqwp72x,0,5.4,48.7,2022-08-13T14:09:44.914Z,2022-08-14T01:27:49Z,3702003435,74,,3702002697,212,64.3,3702002683,124,,3702002693,140,66.5,3702002687,155,,3702002701,1,,3702002695,141,43.0,3702002699,213,6.2,1sjt0nj0232gu88x50c3d16nd,O. Christensen,3702002689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293803,376,44,1,38,37,c5hderjlkcoaze51e5wgvptk,1,33.1,62.2,2022-08-13T14:09:48.398Z,2022-08-14T10:46:36Z,3702002887,285,,3702002995,233,296,3702002881,56,Back,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293783,296,44,1,38,37,f0w62l8zql3tukxsy8fqwp72x,0,66.9,37.8,2022-08-13T14:09:48.399Z,2022-08-14T06:02:38Z,3702002793,286,,3702003113,233,376,3702002791,56,Center,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293833,377,1,1,38,37,c5hderjlkcoaze51e5wgvptk,1,32.7,67.3,2022-08-13T14:09:48.427Z,2022-08-14T10:46:36Z,3702003047,212,4.5,3702003039,3,,3702003043,140,37.0,3702003041,56,Back,3705084395,388,,3702003045,141,66.6,3702003049,213,6.2,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293867,378,44,1,38,39,c5hderjlkcoaze51e5wgvptk,1,35.7,61.6,2022-08-13T14:09:50.669Z,2022-08-14T10:46:37Z,3702003195,56,Back,3702003197,285,,3702003251,233,297,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293853,297,44,1,38,39,f0w62l8zql3tukxsy8fqwp72x,0,64.3,38.4,2022-08-13T14:09:50.670Z,2022-08-14T01:28:28Z,3702003321,233,378,3702003135,56,Center,3702003137,286,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293905,379,1,1,38,39,c5hderjlkcoaze51e5wgvptk,1,37,66.6,2022-08-13T14:09:50.762Z,2022-08-14T10:46:37Z,3705086829,388,,3702003381,56,Back,3702003379,3,,3702003391,212,4.3,3702003385,140,38.7,3702003395,213,5.1,3702003387,141,60.8,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293929,380,49,1,38,41,c5hderjlkcoaze51e5wgvptk,1,40.5,62.4,2022-08-13T14:09:52.237Z,2022-08-14T01:28:41Z,,,,,,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445293973,381,1,1,38,41,c5hderjlkcoaze51e5wgvptk,1,40.5,63.3,2022-08-13T14:09:52.314Z,2022-08-14T01:28:50Z,3702003737,140,38.5,3702003733,56,Back,3702003739,141,72.4,3702003743,213,1.9,3705087721,178,,3702003741,212,6.5,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294145,382,1,1,38,43,c5hderjlkcoaze51e5wgvptk,1,38.2,74.1,2022-08-13T14:09:54.012Z,2022-08-14T01:29:06Z,3702004649,141,95.6,3702004651,212,15.0,3702004645,56,Back,3705088893,178,,3702004655,213,1.4,3702004647,140,41.3,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294229,383,1,1,38,46,c5hderjlkcoaze51e5wgvptk,0,51.1,98.3,2022-08-13T14:09:57.335Z,2022-08-14T01:29:16Z,3702005107,141,98.0,3702005103,140,66.2,3702005113,213,6.3,3702005097,56,Left,3702005109,212,15.9,3705089523,178,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294279,298,8,1,38,48,f0w62l8zql3tukxsy8fqwp72x,1,32.9,2.2,2022-08-13T14:09:59.884Z,2022-08-14T01:29:22Z,3705089917,178,,3702005363,56,Back,3704323499,385,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294301,299,5,1,38,49,f0w62l8zql3tukxsy8fqwp72x,0,37.8,-1.7,2022-08-13T14:10:00.057Z,2022-08-14T01:29:25Z,3702005455,56,Back,3702005457,347,,3702006479,233,384,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294495,384,5,1,38,49,c5hderjlkcoaze51e5wgvptk,1,62.2,101.7,2022-08-13T14:10:00.057Z,2022-08-14T01:29:24Z,3702006373,56,Left,3702006377,347,,3702006453,233,299,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294581,385,1,1,38,54,c5hderjlkcoaze51e5wgvptk,1,59.1,100,2022-08-13T14:10:05.021Z,2022-08-14T01:29:32Z,3702006847,107,,3702006855,212,20.4,3702006851,140,44.1,3702006853,141,82.9,3702006857,213,3.8,3702006849,56,Back,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294669,386,1,1,38,58,c5hderjlkcoaze51e5wgvptk,1,44.8,78.2,2022-08-13T14:10:09.248Z,2022-08-14T01:29:37Z,3705090901,178,,3702007385,141,36.3,3702007387,212,29.5,3702007393,213,5.0,3702007383,140,51.9,3702007381,56,Center,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294707,387,1,1,39,0,c5hderjlkcoaze51e5wgvptk,0,52.2,33.6,2022-08-13T14:10:11.816Z,2022-08-14T01:29:43Z,3702007593,213,6.2,3702007581,140,64.9,3705091221,178,,3702007585,141,31.9,3702007577,56,Center,3702007589,212,13.4,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294719,300,8,1,39,1,f0w62l8zql3tukxsy8fqwp72x,1,34.7,61.9,2022-08-13T14:10:12.474Z,2022-08-14T01:29:50Z,3704323749,383,,3705091617,178,,3702007619,56,Back,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294741,301,49,1,39,2,f0w62l8zql3tukxsy8fqwp72x,1,38.7,72.7,2022-08-13T14:10:13.933Z,2022-08-14T01:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294835,302,1,1,39,4,f0w62l8zql3tukxsy8fqwp72x,0,44.2,75,2022-08-13T14:10:15.008Z,2022-08-14T01:30:08Z,3702008215,212,18.5,3705092829,178,,3702008217,213,0.2,3702008213,141,79.2,3702008209,56,Left,3702008211,140,61.6,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445294871,388,49,1,39,4,c5hderjlkcoaze51e5wgvptk,1,36.9,25.9,2022-08-13T14:10:15.785Z,2022-08-14T01:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295029,389,1,1,39,6,c5hderjlkcoaze51e5wgvptk,1,37.1,26.2,2022-08-13T14:10:17.652Z,2022-08-14T01:30:26Z,3702009155,56,Back,3702009159,141,32.8,3702009161,212,7.7,3702009157,140,43.1,3705093929,178,,3702009163,213,0.6,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295121,390,1,1,39,9,c5hderjlkcoaze51e5wgvptk,0,42.8,30.9,2022-08-13T14:10:20.222Z,2022-08-14T01:30:30Z,3702009515,213,6.2,3705094139,178,,3702009507,56,Center,3702009511,141,28.2,3702009509,140,81.0,3702009513,212,40.2,3702009505,155,,3702009517,1,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295171,303,59,1,39,11,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-08-13T14:10:22.805Z,2022-08-14T01:30:44Z,3702009799,56,Back,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295185,304,12,1,39,11,f0w62l8zql3tukxsy8fqwp72x,1,20.9,66.6,2022-08-13T14:10:22.809Z,2022-08-14T01:30:49Z,3702009889,56,Back,3702009919,15,,3702009895,212,24.5,3705095147,388,,3702010077,167,,3702009891,140,25.4,3702009897,213,1.4,3702009893,141,100.0,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295205,305,5,1,39,14,f0w62l8zql3tukxsy8fqwp72x,0,28.9,101.4,2022-08-13T14:10:25.075Z,2022-08-14T01:30:52Z,3702010205,233,391,3702009995,56,Back,3702009997,347,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295221,391,5,1,39,14,c5hderjlkcoaze51e5wgvptk,1,71.1,-1.4,2022-08-13T14:10:25.075Z,2022-08-14T01:30:52Z,3702010121,56,Right,3702010123,347,,3702010169,233,305,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295625,392,1,1,39,22,c5hderjlkcoaze51e5wgvptk,1,66.1,0,2022-08-13T14:10:33.718Z,2022-08-14T01:30:55Z,3702012217,56,Right,3702012225,213,1.7,3702012215,107,,3702012221,141,13.8,3702012223,212,10.1,3702012219,140,64.9,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295659,393,1,1,39,24,c5hderjlkcoaze51e5wgvptk,1,64.9,13.8,2022-08-13T14:10:35.296Z,2022-08-14T01:31:04Z,3702012469,213,4.3,3702012417,140,62.4,3702012419,141,4.0,3702012415,56,Right,3702012421,212,7.2,3705095987,178,,,,,,,,bgtnbojs8g884mbksh6o4wu6t,L. Alario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295709,394,1,1,39,25,c5hderjlkcoaze51e5wgvptk,1,62.4,4,2022-08-13T14:10:36.382Z,2022-08-14T01:31:11Z,3705096375,178,,3702012669,141,5.6,3702012665,140,52.9,3702012673,212,10.0,3702012677,213,3.0,3702012661,56,Right,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295819,395,1,1,39,26,c5hderjlkcoaze51e5wgvptk,1,52.9,5.6,2022-08-13T14:10:37.934Z,2022-08-14T01:31:16Z,3702013271,212,20.9,3705096695,178,,3702013315,213,2.1,3702013261,56,Back,3702013263,140,42.2,3702013267,141,31.5,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445295957,396,1,1,39,29,c5hderjlkcoaze51e5wgvptk,1,41.8,33.1,2022-08-13T14:10:40.879Z,2022-08-14T01:31:21Z,3702013959,141,61.2,3702013955,56,Back,3702013963,213,1.3,3702013957,140,46.5,3702013961,212,19.7,3705096997,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296073,397,1,1,39,33,c5hderjlkcoaze51e5wgvptk,1,50.7,61.8,2022-08-13T14:10:44.703Z,2022-08-14T01:31:27Z,3702014609,212,26.7,3702014613,213,1.1,3702014605,140,62.3,3705097335,178,,3702014603,56,Left,3702014607,141,96.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296277,398,1,1,39,37,c5hderjlkcoaze51e5wgvptk,1,62.7,96.8,2022-08-13T14:10:48.255Z,2022-08-14T01:31:40Z,3702015767,140,53.4,3702015763,56,Center,3705098139,178,,3702015773,213,4.1,3702015769,141,74.4,3702015771,212,18.1,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296307,399,1,1,39,41,c5hderjlkcoaze51e5wgvptk,1,54.7,75.1,2022-08-13T14:10:52.925Z,2022-08-14T01:31:45Z,3702015931,212,6.9,3705098349,178,,3702015923,140,59.5,3702015927,141,68.2,3702015917,56,Center,3702015935,213,5.5,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296351,400,1,1,39,43,c5hderjlkcoaze51e5wgvptk,1,59.5,68.2,2022-08-13T14:10:54.303Z,2022-08-14T01:31:47Z,3702016165,56,Center,3702016173,213,0.5,3702016171,212,5.8,3705098483,178,,3702016169,141,72.3,3702016167,140,64.3,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296401,401,1,1,39,43,c5hderjlkcoaze51e5wgvptk,0,64.3,72.3,2022-08-13T14:10:54.874Z,2022-08-14T01:31:55Z,3702016421,140,71.4,3702016427,212,7.8,3702016429,213,6.0,3705099001,178,,3702016417,56,Center,3702016425,141,69.1,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445945693,801,67,1,39,44,f0w62l8zql3tukxsy8fqwp72x,1,28.4,33.1,2022-08-13T14:10:55.707Z,2022-08-14T10:46:37Z,3705542489,233,1072,,,,,,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445945687,1072,67,1,39,44,c5hderjlkcoaze51e5wgvptk,0,71.6,66.9,2022-08-13T14:10:55.708Z,2022-08-14T06:04:44Z,3705542505,233,801,,,,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296443,306,8,1,39,44,f0w62l8zql3tukxsy8fqwp72x,1,28.9,34.6,2022-08-13T14:10:55.730Z,2022-08-14T10:46:38Z,3704324459,384,,3705099489,178,,3702016587,56,Back,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296477,307,49,1,39,45,f0w62l8zql3tukxsy8fqwp72x,1,35.9,18.9,2022-08-13T14:10:56.778Z,2022-08-14T01:32:29Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296655,308,1,1,39,47,f0w62l8zql3tukxsy8fqwp72x,1,36.2,14.4,2022-08-13T14:10:58.505Z,2022-08-14T01:32:37Z,3702017701,212,11.8,3705101671,178,,3702017705,213,5.5,3702017691,56,Back,3702017697,141,2.2,3702017693,140,44.2,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296755,309,1,1,39,53,f0w62l8zql3tukxsy8fqwp72x,1,59.3,6.8,2022-08-13T14:11:04.264Z,2022-08-14T01:32:39Z,3702018195,141,6.3,3702018189,56,Back,3702018199,212,14.9,3705101869,178,,3702018191,140,45.1,3702018201,213,3.2,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296823,310,1,1,39,54,f0w62l8zql3tukxsy8fqwp72x,0,45.1,6.3,2022-08-13T14:11:05.588Z,2022-08-14T01:32:44Z,3705102199,178,,3702018549,212,32.9,3702018553,1,,3702018545,140,63.5,3702018551,213,0.9,3702018541,155,,3702018547,141,45.5,3702018543,56,Center,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296861,402,49,1,39,56,c5hderjlkcoaze51e5wgvptk,1,38.5,63.1,2022-08-13T14:11:07.433Z,2022-08-14T01:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297003,403,1,1,39,58,c5hderjlkcoaze51e5wgvptk,1,39.3,64,2022-08-13T14:11:09.290Z,2022-08-14T01:33:07Z,3702019533,140,40.1,3702019537,141,73.6,3702019531,56,Back,3702019545,213,1.4,3705103759,178,,3702019541,212,6.6,,,,,,,abuvjv3bhb402yf8p92kucez9,A. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297139,404,1,1,40,0,c5hderjlkcoaze51e5wgvptk,1,41.6,75,2022-08-13T14:11:11.513Z,2022-08-14T01:33:12Z,3702020301,212,25.7,3705103991,178,,3702020299,141,96.9,3702020303,213,0.6,3702020295,56,Left,3702020297,140,61.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297193,405,1,1,40,5,c5hderjlkcoaze51e5wgvptk,1,67.4,90.6,2022-08-13T14:11:16.461Z,2022-08-14T01:33:17Z,3705104213,178,,3702020609,213,5.6,3702020605,212,12.5,3702020601,141,78.5,3702020599,140,76.3,3702020595,56,Center,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297311,406,1,1,40,7,c5hderjlkcoaze51e5wgvptk,1,77.1,77.5,2022-08-13T14:11:17.976Z,2022-08-14T01:33:28Z,3705104937,178,,3702021199,212,6.1,3702021189,56,Center,3702021203,213,3.8,3702021193,141,72.3,3702021191,140,72.4,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297471,407,1,1,40,9,c5hderjlkcoaze51e5wgvptk,1,71.1,67.9,2022-08-13T14:11:20.213Z,2022-08-14T01:33:31Z,3702022057,141,27.9,3702022061,213,5.2,3702022053,56,Center,3702022051,155,,3702022055,140,85.7,3705105153,178,,3702022059,212,31.2,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297485,408,1,1,40,12,c5hderjlkcoaze51e5wgvptk,0,89.1,28.8,2022-08-13T14:11:23.204Z,2022-08-14T01:33:43Z,3702022129,140,89.7,3702022135,213,1.2,3705106039,178,,3702022131,141,31.2,3702022133,212,1.7,3702022127,56,Center,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297479,311,61,1,40,12,f0w62l8zql3tukxsy8fqwp72x,1,6.7,66.4,2022-08-13T14:11:23.342Z,2022-08-14T01:34:01Z,3702022107,56,Back,3705107181,178,,3705107179,21,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297679,409,1,1,40,18,c5hderjlkcoaze51e5wgvptk,1,87.8,11.9,2022-08-13T14:11:29.019Z,2022-08-14T01:34:09Z,3702023127,213,3.0,3702023123,141,14.6,3702023119,56,Right,3702023121,140,75.5,3705107645,178,,3702023125,212,13.0,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297759,410,1,1,40,21,c5hderjlkcoaze51e5wgvptk,0,75.5,13.5,2022-08-13T14:11:31.952Z,2022-08-14T01:34:14Z,3705107947,178,,3702023565,155,,3704325061,20,,3702023573,212,28.3,3702023569,140,87.1,3702023571,141,51.0,3702023567,56,Center,3702023563,2,,abuvjv3bhb402yf8p92kucez9,A. Touré,3702023575,213,1.1,3704325059,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297815,312,44,1,40,22,f0w62l8zql3tukxsy8fqwp72x,1,10.7,47.8,2022-08-13T14:11:33.376Z,2022-08-14T10:46:38Z,3702024117,233,411,3702023851,56,Back,3702023853,285,,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297777,411,44,1,40,22,c5hderjlkcoaze51e5wgvptk,0,89.3,52.2,2022-08-13T14:11:33.377Z,2022-08-14T01:34:20Z,3702024223,233,312,3702023657,286,,3702023655,56,Center,,,,,,,,,,,,,,,,bgtnbojs8g884mbksh6o4wu6t,L. Alario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297895,313,12,1,40,22,f0w62l8zql3tukxsy8fqwp72x,1,8.5,46.7,2022-08-13T14:11:33.526Z,2022-08-14T10:46:39Z,3702025507,15,,3702024251,140,31.1,3702024253,141,62.9,3702024257,213,0.4,3702024249,56,Back,3702024255,212,26.2,3705108601,388,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
