id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2502106803,426,1,2,47,34,8q1ul09cygzswb7tb456bmifv,1,27.9,12.9,2023-01-29T15:38:05.777Z,2023-01-30T04:15:08Z,4002712211,141,15.8,4002712215,213,0.2,4002712213,212,9.7,4004016187,178,,4002712207,56,Back,4002712209,140,36.9,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502106847,427,1,2,47,36,8q1ul09cygzswb7tb456bmifv,1,36.5,15.3,2023-01-29T15:38:07.462Z,2023-01-30T04:15:27Z,4002712461,56,Back,4002712463,140,31.5,4002712465,141,7.0,4004016571,178,,4002712469,213,4.0,4002712467,212,7.7,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502106887,428,1,2,47,38,8q1ul09cygzswb7tb456bmifv,0,32.5,7.2,2023-01-29T15:38:09.507Z,2023-01-30T04:15:35Z,4002712699,212,54.1,4002712697,141,55.7,4004016663,178,,4002712695,140,73.4,4002712693,56,Center,4002712703,1,,4002712701,213,0.7,4002712691,155,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107043,426,12,2,47,41,cz4a6wmzx2obyisadhgaccx7b,1,27.4,49.3,2023-01-29T15:38:12.579Z,2023-01-30T04:16:20Z,4004017103,178,,4002713473,213,4.8,4002713469,141,13.4,4002713471,212,24.5,4002713467,140,29.7,4002713465,56,Back,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107013,429,1,2,47,47,8q1ul09cygzswb7tb456bmifv,1,73.5,92.3,2023-01-29T15:38:18.832Z,2023-01-30T04:16:49Z,4002713325,140,87.2,4002713323,56,Center,4004017355,178,,4002713327,141,64.1,4002713329,212,24.0,4002713331,213,5.4,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107023,430,61,2,47,48,8q1ul09cygzswb7tb456bmifv,0,87.2,64.3,2023-01-29T15:38:20.012Z,2023-01-30T08:48:18Z,4004128097,388,,4002713367,56,Center,,,,,,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107071,427,1,2,47,49,cz4a6wmzx2obyisadhgaccx7b,0,10.4,38,2023-01-29T15:38:21.037Z,2023-01-30T04:17:58Z,4002719901,236,,4004017911,178,,4002713599,56,Back,4002719905,233,431,4002713605,141,38.0,4002713601,140,11.8,4002713607,212,1.5,4002713611,213,0.0,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,4002719909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107033,431,74,2,47,49,8q1ul09cygzswb7tb456bmifv,1,88.2,63.1,2023-01-29T15:38:21.113Z,2023-01-30T04:18:08Z,4002713419,56,Center,4002719937,233,427,4004018013,178,,4002713425,285,,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107073,428,52,2,47,52,cz4a6wmzx2obyisadhgaccx7b,1,7.4,52.2,2023-01-29T15:38:23.507Z,2023-01-30T04:18:29Z,4004018207,389,,4003520733,376,,,,,,,,,,,,,,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107351,429,1,2,48,8,cz4a6wmzx2obyisadhgaccx7b,1,8.6,49.9,2023-01-29T15:38:39.910Z,2023-01-30T04:18:54Z,4002715009,213,5.1,4002715007,212,19.0,4002721717,189,,4004018461,178,,4002714999,123,,4002715005,141,23.7,4002715003,140,15.0,4002715001,56,Back,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107383,430,1,2,48,9,cz4a6wmzx2obyisadhgaccx7b,1,15.4,23.7,2023-01-29T15:38:40.862Z,2023-01-30T04:19:05Z,4002721801,189,,4002715205,140,12.0,4002715211,213,1.7,4002715203,56,Back,4002715213,1,,4002715207,141,73.5,4002715209,212,34.1,4004018557,178,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107445,431,1,2,48,13,cz4a6wmzx2obyisadhgaccx7b,1,19.3,80.8,2023-01-29T15:38:44.816Z,2023-01-30T04:19:13Z,4002715525,212,11.3,4004018639,178,,4002715523,141,93.5,4002715521,140,26.3,4002715527,213,0.9,4002715519,56,Back,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107477,432,1,2,48,15,cz4a6wmzx2obyisadhgaccx7b,1,26.3,93.5,2023-01-29T15:38:46.770Z,2023-01-30T04:19:21Z,4002715677,213,3.7,4002715673,141,78.5,4002715675,212,20.0,4004018757,178,,4002715669,56,Back,4002715671,140,9.9,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107543,433,1,2,48,18,cz4a6wmzx2obyisadhgaccx7b,1,8.8,76.9,2023-01-29T15:38:49.623Z,2023-01-30T04:19:30Z,4002716025,213,4.6,4002716015,56,Back,4002716021,212,21.8,4002716019,141,44.9,4004018845,178,,4002716017,140,7.2,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107569,434,1,2,48,22,cz4a6wmzx2obyisadhgaccx7b,1,9.6,37.4,2023-01-29T15:38:53.772Z,2023-01-30T04:19:45Z,4002716179,140,12.2,4004019015,178,,4002716185,213,4.9,4002716183,212,15.1,4002716177,56,Back,4002716181,141,15.5,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107589,435,1,2,48,24,cz4a6wmzx2obyisadhgaccx7b,0,12.8,13.5,2023-01-29T15:38:56.150Z,2023-01-30T04:19:55Z,4002716285,140,54.2,4002716283,56,Center,4002716291,213,0.3,4004019127,178,,4002716293,1,,4002716281,155,,4002716289,212,45.1,4002716287,141,31.0,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107635,433,1,2,48,27,8q1ul09cygzswb7tb456bmifv,0,43.6,72,2023-01-29T15:38:58.980Z,2023-01-30T04:20:07Z,4002716487,141,59.0,4002716481,56,Center,4002716495,213,5.6,4004019243,388,,4002716491,212,14.5,4002716483,140,54.5,4002716477,3,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107649,436,1,2,48,30,cz4a6wmzx2obyisadhgaccx7b,1,48.4,42.2,2023-01-29T15:39:01.703Z,2023-01-30T04:21:03Z,4002716557,140,46.5,4002716559,141,56.4,4002716563,213,1.8,4004019787,178,,4002716555,56,Back,4002716561,212,9.9,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107729,437,1,2,48,32,cz4a6wmzx2obyisadhgaccx7b,1,48.7,58.5,2023-01-29T15:39:03.935Z,2023-01-30T04:21:19Z,4004019895,178,,4002716999,212,16.3,4002716987,56,Back,4002717005,213,1.7,4002716995,141,82.4,4002716991,140,47.0,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107753,438,1,2,48,35,cz4a6wmzx2obyisadhgaccx7b,0,53.8,88.2,2023-01-29T15:39:06.523Z,2023-01-30T04:21:31Z,4002717091,56,Left,4002717677,1,,4002717095,141,98.3,4004020007,178,,4002717093,140,86.5,4002717097,212,35.0,4002717099,213,0.2,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107813,434,12,2,48,38,8q1ul09cygzswb7tb456bmifv,1,22.3,7.2,2023-01-29T15:39:09.529Z,2023-01-30T04:21:51Z,4002717425,141,5.0,4002717423,140,23.5,4002717421,56,Back,4002717427,212,2.0,4004020121,178,,4002717429,213,5.4,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107809,439,1,2,48,41,cz4a6wmzx2obyisadhgaccx7b,0,88.2,94.4,2023-01-29T15:39:12.699Z,2023-01-30T04:22:51Z,4002717399,140,82.3,4002717397,56,Center,4004020589,178,,4002717405,213,4.3,4002717403,212,16.6,4002717401,141,71.7,,,,,,,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107817,435,49,2,48,42,8q1ul09cygzswb7tb456bmifv,1,19.3,26.6,2023-01-29T15:39:13.600Z,2023-01-30T04:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502371775,928,83,2,48,45,cz4a6wmzx2obyisadhgaccx7b,1,83.5,83.5,2023-01-29T15:39:16.731Z,2023-01-30T08:51:18Z,4004129571,399,195430,,,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502107925,436,1,2,48,45,8q1ul09cygzswb7tb456bmifv,1,15.2,18.2,2023-01-29T15:39:16.761Z,2023-01-30T04:23:25Z,4002717985,140,15.8,4002717989,212,6.1,4002717991,213,4.8,4002717983,56,Back,4002717987,141,9.3,4004020885,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108041,437,1,2,48,49,8q1ul09cygzswb7tb456bmifv,1,25.4,4,2023-01-29T15:39:21.203Z,2023-01-30T04:23:38Z,4002718601,56,Right,4002718611,1,,4002718605,141,5.0,4002718603,140,56.4,4004020977,178,,4002718609,213,0.0,4002718607,212,32.6,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502283227,835,3,2,48,55,8q1ul09cygzswb7tb456bmifv,0,77.5,2.7,2023-01-29T15:39:27.109Z,2023-01-30T04:24:01Z,4004021123,178,,4003673625,465,,4003673621,56,Right,4003673627,467,dgysidzshgxqm3jegaihwi5wq,4003673809,286,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108051,438,4,2,48,55,8q1ul09cygzswb7tb456bmifv,1,79,6.6,2023-01-29T15:39:27.234Z,2023-01-30T04:24:20Z,4002718657,265,,4002718673,233,440,4002718659,286,,4002718651,13,,4002718653,56,Right,4002718655,152,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108049,440,4,2,48,55,cz4a6wmzx2obyisadhgaccx7b,0,21,93.4,2023-01-29T15:39:27.235Z,2023-01-30T04:24:19Z,4004021229,178,,4002718645,152,,4002718643,56,Back,4002718641,13,,4002718649,285,,4002718647,265,,4002718681,233,438,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108701,439,1,2,49,43,8q1ul09cygzswb7tb456bmifv,1,80.1,5.2,2023-01-29T15:40:15.218Z,2023-01-30T04:24:33Z,4002722339,152,,4002722357,1,,4002722333,5,,4002722353,212,32.1,4003528747,224,,4003528749,20,,4002722343,56,Center,4002722329,2,,55z0yap5tml66nes2cchg7ahh,F. Kainz,4002722351,141,45.9,4002722335,155,4002722355,213,1.0,4004021421,178,4002722347,140,,,95.5,,,,,,,,,,,,,,,,,,
2502108815,442,4,2,49,45,cz4a6wmzx2obyisadhgaccx7b,1,7.3,60,2023-01-29T15:40:16.411Z,2023-01-30T04:25:01Z,4002722987,56,Back,4002723049,233,441,4002722989,152,,4002722993,285,,4002782523,294,,4002722985,13,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108771,441,4,2,49,45,8q1ul09cygzswb7tb456bmifv,0,92.7,40,2023-01-29T15:40:16.412Z,2023-01-30T04:25:01Z,4002722747,13,,4002722755,286,,4002722753,152,,4002722749,294,,4002722751,56,Center,4004021549,178,,4002723067,233,442,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108703,440,43,2,50,5,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-01-29T15:40:36.647Z,2023-01-29T15:41:00Z,4002722369,56,Center,4002722367,16,0,4002722375,249,0,4002722365,22,0,4002724405,144,39,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109113,443,1,2,50,9,cz4a6wmzx2obyisadhgaccx7b,1,6.7,58.2,2023-01-29T15:40:41.182Z,2023-01-30T04:25:17Z,4002724731,212,24.3,4002724719,56,Back,4002724727,141,23.6,4002724735,213,5.0,4002724717,152,,4004021879,178,,4002724713,5,,4002724723,140,12.3,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502108765,441,43,2,50,9,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-29T15:40:41.248Z,2023-01-29T15:41:00Z,4002722707,178,0,4002722709,182,0,4002724425,144,63,4002722711,56,Back,4002722705,173,0,,,,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109139,444,1,2,50,11,cz4a6wmzx2obyisadhgaccx7b,1,12.7,23.3,2023-01-29T15:40:42.997Z,2023-01-30T04:25:24Z,4004021961,178,,4002724883,213,5.5,4002724877,141,1.3,4002724879,212,21.3,4002724873,56,Back,4002724875,140,27.1,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109157,445,1,2,50,13,cz4a6wmzx2obyisadhgaccx7b,1,27.4,1.9,2023-01-29T15:40:45.031Z,2023-01-30T04:25:33Z,4002724975,56,Back,4002724981,141,3.2,4002724985,213,0.1,4002724983,212,10.4,4004022047,178,,4002724979,140,37.3,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109151,442,45,2,50,16,8q1ul09cygzswb7tb456bmifv,0,56.6,95.4,2023-01-29T15:40:47.679Z,2023-01-30T04:27:31Z,4002725041,233,446,4002724947,285,,4002724945,56,Left,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109159,446,3,2,50,16,cz4a6wmzx2obyisadhgaccx7b,1,43.4,4.6,2023-01-29T15:40:47.679Z,2023-01-30T04:27:31Z,4002725015,233,442,4004023325,178,,4002725011,286,,4003534807,465,,4002725009,56,Back,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109217,447,1,2,50,18,cz4a6wmzx2obyisadhgaccx7b,1,55.8,11.3,2023-01-29T15:40:49.730Z,2023-01-30T04:27:45Z,4002725323,213,0.1,4002725321,212,22.7,4002725311,56,Right,4004023449,178,,4002725317,140,77.2,4002725319,141,15.9,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109223,448,1,2,50,20,cz4a6wmzx2obyisadhgaccx7b,0,79.5,11.6,2023-01-29T15:40:52.016Z,2023-01-30T04:28:00Z,4003535605,225,,4002725353,213,1.0,4002725375,236,,4002725345,56,Right,4002725341,2,,4002725347,140,82.5,4002725377,233,443,4002725349,141,18.6,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,4004023589,178,,4002725351,212,4002725381,286,,4003535609,20,4003535607,386,,,,4002725343,155,,,,5.7,,,,,,,,,,,,
2502109221,443,12,2,50,20,8q1ul09cygzswb7tb456bmifv,1,19.8,83.3,2023-01-29T15:40:52.284Z,2023-01-30T04:28:12Z,4004023699,178,,4002725387,233,448,4002725339,56,Back,4002725337,185,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109239,449,1,2,50,23,cz4a6wmzx2obyisadhgaccx7b,0,95.3,2.7,2023-01-29T15:40:54.650Z,2023-01-30T04:28:24Z,4004023799,178,,4002725453,56,Right,4002725455,140,88.8,4002725461,213,2.3,4002725459,212,10.6,4002725457,141,14.7,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109271,444,61,2,50,24,8q1ul09cygzswb7tb456bmifv,1,10.8,89.9,2023-01-29T15:40:56.021Z,2023-01-30T04:28:46Z,4004024027,178,,4002725661,56,Back,,,,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109293,445,49,2,50,25,8q1ul09cygzswb7tb456bmifv,1,8.3,91.4,2023-01-29T15:40:56.692Z,2023-01-30T04:28:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109317,446,1,2,50,25,8q1ul09cygzswb7tb456bmifv,1,6.3,90.3,2023-01-29T15:40:56.753Z,2023-01-30T04:29:05Z,4002725871,56,Back,4004024215,178,,4002725873,140,15.8,4002725881,212,13.9,4002725877,141,76.1,4002725885,213,5.5,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109339,447,1,2,50,26,8q1ul09cygzswb7tb456bmifv,1,15.7,75.6,2023-01-29T15:40:58.055Z,2023-01-30T04:29:15Z,4002726001,140,20.2,4004024317,178,,4002726005,212,15.2,4002726003,141,96.9,4002725999,56,Back,4002726007,213,1.3,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109383,448,1,2,50,29,8q1ul09cygzswb7tb456bmifv,0,23.3,97.6,2023-01-29T15:41:01.303Z,2023-01-30T04:29:30Z,4002726293,213,6.2,4002726285,56,Left,4002726291,212,31.8,4002726289,141,92.0,4002726287,140,53.4,4004024461,178,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109387,450,49,2,50,31,cz4a6wmzx2obyisadhgaccx7b,1,42.6,9.1,2023-01-29T15:41:03.240Z,2023-01-30T04:29:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109401,451,1,2,50,31,cz4a6wmzx2obyisadhgaccx7b,1,42.6,9.1,2023-01-29T15:41:03.253Z,2023-01-30T04:29:56Z,4002726393,213,6.1,4004024645,178,,4002726385,56,Right,4002726391,212,16.3,4002726387,140,57.9,4002726389,141,5.5,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109413,452,1,2,50,33,cz4a6wmzx2obyisadhgaccx7b,0,52.6,5.8,2023-01-29T15:41:04.482Z,2023-01-30T04:30:15Z,4002726453,213,5.8,4002726445,56,Right,4002726449,141,4.0,4002726447,140,55.1,4004024857,178,,4002726451,212,2.9,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502110027,454,61,2,50,33,8q1ul09cygzswb7tb456bmifv,1,46.8,96.2,2023-01-29T15:41:04.535Z,2023-01-30T04:30:47Z,4004025095,178,,4002729689,56,Back,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109443,449,12,2,50,34,8q1ul09cygzswb7tb456bmifv,1,34.6,99.1,2023-01-29T15:41:05.777Z,2023-01-30T04:31:01Z,4002726617,212,9.0,4002726619,213,0.2,4004025183,178,,4002726647,167,,4002726615,141,100.0,4002726613,140,43.0,4002726611,56,Back,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109449,450,5,2,50,34,8q1ul09cygzswb7tb456bmifv,0,41.1,101.6,2023-01-29T15:41:05.994Z,2023-01-30T04:31:11Z,4002726761,233,453,4002726635,56,Back,4002726639,347,,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109469,453,5,2,50,34,cz4a6wmzx2obyisadhgaccx7b,1,58.9,-1.6,2023-01-29T15:41:05.994Z,2023-01-30T04:31:11Z,4002726757,233,450,4002726731,56,Right,4002726733,347,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109661,454,1,2,50,47,cz4a6wmzx2obyisadhgaccx7b,1,60.8,0,2023-01-29T15:41:18.374Z,2023-01-30T04:31:24Z,4002727711,1,,4002727705,212,22.6,4002727703,141,7.9,4002727701,140,40.1,4002727697,107,,4002727709,213,2.9,4002727699,56,Back,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109693,455,1,2,50,49,cz4a6wmzx2obyisadhgaccx7b,1,40.1,7.9,2023-01-29T15:41:20.884Z,2023-01-30T04:31:42Z,4002727903,212,28.2,4004025501,178,,4002727905,213,1.8,4002727897,56,Back,4002727899,140,35.3,4002727901,141,48.7,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109723,456,1,2,50,51,cz4a6wmzx2obyisadhgaccx7b,1,35.3,48.7,2023-01-29T15:41:23.025Z,2023-01-30T04:31:51Z,4002728051,141,79.7,4004025595,178,,4002728047,56,Back,4002728049,140,39.6,4002728053,212,21.6,4002728055,213,1.4,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109759,457,1,2,50,53,cz4a6wmzx2obyisadhgaccx7b,1,39.6,79.7,2023-01-29T15:41:25.331Z,2023-01-30T04:32:01Z,4002728207,213,4.1,4004025713,178,,4002728199,56,Back,4002728203,141,52.7,4002728205,212,22.4,4002728201,140,27.3,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109793,458,1,2,50,56,cz4a6wmzx2obyisadhgaccx7b,1,27.3,52.7,2023-01-29T15:41:27.735Z,2023-01-30T04:32:08Z,4002728419,140,29.9,4002728417,56,Back,4004025809,178,,4002728421,141,13.4,4002728423,212,26.9,4002728425,213,4.8,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109825,459,1,2,50,58,cz4a6wmzx2obyisadhgaccx7b,1,29.9,13.4,2023-01-29T15:41:30.331Z,2023-01-30T04:32:22Z,4002728587,141,2.6,4002728589,212,10.5,4004025947,178,,4002728585,140,37.0,4002728583,56,Back,4002728591,213,5.5,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109855,460,1,2,51,2,cz4a6wmzx2obyisadhgaccx7b,0,39.6,2.6,2023-01-29T15:41:33.343Z,2023-01-30T04:32:39Z,4002728791,155,,4002728801,213,0.4,4002728795,140,69.8,4002728803,1,,4002728793,56,Center,4004026123,178,,4002728797,141,21.2,4002728799,212,34.1,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109869,451,44,2,51,4,8q1ul09cygzswb7tb456bmifv,1,31.2,79.6,2023-01-29T15:41:35.388Z,2023-01-30T09:33:17Z,4002728863,285,,4002728861,56,Back,4002728887,233,461,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109865,461,44,2,51,4,cz4a6wmzx2obyisadhgaccx7b,0,68.8,20.4,2023-01-29T15:41:35.389Z,2023-01-30T04:33:00Z,4002728853,56,Right,4002728857,286,,4002728967,233,451,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502109887,452,12,2,51,4,8q1ul09cygzswb7tb456bmifv,1,31.6,80.3,2023-01-29T15:41:35.568Z,2023-01-30T09:33:17Z,4004026433,388,,4002728933,56,Back,4002728935,140,32.3,4002728941,213,4.8,4002728939,212,15.8,4002729011,15,,4002728937,141,57.1,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
