id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,assist,qualifier/13/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2512957147,151,1,1,20,52,a8d2gb2nag8fy0itbuxmcibh2,1,39.9,27.4,2023-02-26T16:51:15.088Z,2023-02-27T08:02:01Z,4059843377,141,78.5,4059843373,140,57.6,4059843379,212,39.4,4059843383,213,1.1,4059843389,1,,4061402091,178,,4059843369,56,Center,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957175,152,1,1,20,58,a8d2gb2nag8fy0itbuxmcibh2,1,65.8,78.5,2023-02-26T16:51:20.601Z,2023-02-27T08:02:16Z,4059843535,212,11.7,4059843533,141,69.7,4059843531,140,56.2,4059843537,213,3.7,4061402177,178,,4059843529,56,Center,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957215,153,1,1,21,0,a8d2gb2nag8fy0itbuxmcibh2,1,54.5,68.4,2023-02-26T16:51:22.891Z,2023-02-27T08:02:26Z,4059843731,140,44.7,4059843733,141,66.1,4059843735,212,10.4,4059843729,56,Back,4061402235,178,,4059843737,213,3.3,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957249,154,1,1,21,2,a8d2gb2nag8fy0itbuxmcibh2,1,46.2,66.1,2023-02-26T16:51:25.180Z,2023-02-27T08:02:31Z,4059843905,141,47.9,4059843901,56,Back,4059843903,140,38.1,4059843909,213,4.1,4061402267,178,,4059843907,212,15.0,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957287,155,1,1,21,5,a8d2gb2nag8fy0itbuxmcibh2,1,38.1,49.4,2023-02-26T16:51:27.580Z,2023-02-27T08:02:34Z,4059844101,213,0.4,4059844097,141,56.0,4059844095,140,49.6,4061402289,178,,4059844099,212,12.9,4059844093,56,Back,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957331,156,1,1,21,7,a8d2gb2nag8fy0itbuxmcibh2,1,48.1,56.3,2023-02-26T16:51:29.601Z,2023-02-27T08:02:45Z,4059844341,212,15.9,4059844337,140,44.9,4059844343,213,1.8,4059844335,56,Back,4061402335,178,,4059844339,141,79.1,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957365,157,1,1,21,9,a8d2gb2nag8fy0itbuxmcibh2,1,47.9,86.3,2023-02-26T16:51:32.479Z,2023-02-27T08:02:56Z,4059844517,213,5.6,4059844507,56,Center,4061402389,178,,4059844511,141,75.1,4059844509,140,57.6,4059844515,212,12.7,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957383,158,1,1,21,11,a8d2gb2nag8fy0itbuxmcibh2,1,57,74.7,2023-02-26T16:51:33.677Z,2023-02-27T08:03:04Z,4059844595,140,46.6,4061402437,178,,4059844599,212,11.1,4059844593,56,Back,4059844597,141,77.2,4059844601,213,3.0,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957441,159,1,1,21,12,a8d2gb2nag8fy0itbuxmcibh2,1,46.4,74.2,2023-02-26T16:51:35.337Z,2023-02-27T08:03:10Z,4059844911,213,4.2,4059844905,140,38.3,4059844903,56,Back,4059844909,212,18.6,4061402469,178,,4059844907,141,49.9,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957477,160,1,1,21,16,a8d2gb2nag8fy0itbuxmcibh2,1,41.1,36.3,2023-02-26T16:51:38.668Z,2023-02-27T08:03:16Z,4059845087,212,28.3,4061402501,178,,4059845089,213,5.4,4059845083,140,58.1,4059845081,56,Right,4059845085,141,4.0,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957513,161,1,1,21,19,a8d2gb2nag8fy0itbuxmcibh2,1,61.3,5,2023-02-26T16:51:42.315Z,2023-02-27T08:03:31Z,4059845299,141,22.1,4059845303,213,1.3,4061402585,178,,4059845301,212,12.1,4059845295,56,Center,4059845297,140,64.6,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957573,162,1,1,21,21,a8d2gb2nag8fy0itbuxmcibh2,0,68,26.4,2023-02-26T16:51:43.754Z,2023-02-27T08:03:37Z,4059845605,213,5.8,4059845601,141,20.4,4061402633,178,,4059845597,56,Right,4059845603,212,8.9,4059845599,140,75.5,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957555,283,8,1,21,21,apoawtpvac4zqlancmvw4nk4o,1,24.9,80.6,2023-02-26T16:51:44.237Z,2023-02-27T08:06:49Z,4061402835,178,,4060910001,384,,4059845527,56,Back,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957581,163,6,1,21,24,a8d2gb2nag8fy0itbuxmcibh2,1,84.4,14.8,2023-02-26T16:51:47.474Z,2023-02-27T08:04:41Z,4059848375,233,284,4059848361,75,,4059845629,56,Right,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512957585,284,6,1,21,24,apoawtpvac4zqlancmvw4nk4o,0,15.6,85.2,2023-02-26T16:51:47.474Z,2023-02-27T08:04:40Z,4059845659,56,Back,4059845661,73,,4059848393,233,163,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958127,164,1,1,21,57,a8d2gb2nag8fy0itbuxmcibh2,1,99.6,0.7,2023-02-26T16:52:19.566Z,2023-02-27T08:04:46Z,4059848617,56,Center,4059848623,212,23.8,4059848621,141,32.6,4059848619,140,90.3,4059848615,6,,4061402985,178,,4059848625,213,2.0,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958135,165,61,1,21,58,a8d2gb2nag8fy0itbuxmcibh2,0,89.9,32.4,2023-02-26T16:52:21.015Z,2023-02-27T08:05:16Z,4059848661,56,Center,4061403115,178,,,,,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958149,166,5,1,21,59,a8d2gb2nag8fy0itbuxmcibh2,0,101.1,34.2,2023-02-26T16:52:22.329Z,2023-02-27T08:05:31Z,4059848713,56,Center,4059848715,346,,4059848813,233,285,,,,,,,,,,,,,,,,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958125,285,5,1,21,59,apoawtpvac4zqlancmvw4nk4o,1,-1.1,65.8,2023-02-26T16:52:22.329Z,2023-02-27T08:05:31Z,4059848607,56,Back,4059848771,233,166,4059848611,346,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958275,286,1,1,22,3,apoawtpvac4zqlancmvw4nk4o,1,3.7,54.1,2023-02-26T16:52:26.322Z,2023-02-27T08:07:09Z,4059849313,124,,4059849321,212,27.2,4059849319,141,27.2,4059849323,213,5.5,4059849315,56,Back,4059849317,140,22.9,4059849327,237,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958323,287,1,1,22,9,apoawtpvac4zqlancmvw4nk4o,1,34.3,18.3,2023-02-26T16:52:31.875Z,2023-02-27T08:07:18Z,4059849539,213,6.0,4059849533,141,15.1,4059849527,56,Back,4059849537,212,8.0,4059849529,140,41.6,4061403737,178,,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958361,288,1,1,22,10,apoawtpvac4zqlancmvw4nk4o,1,46.1,11.5,2023-02-26T16:52:33.531Z,2023-02-27T08:07:29Z,4059849725,140,39.1,4059849723,56,Back,4059849729,212,8.1,4061403777,178,,4059849731,213,3.6,4059849727,141,6.4,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958421,289,1,1,22,13,apoawtpvac4zqlancmvw4nk4o,1,39.1,6.7,2023-02-26T16:52:36.401Z,2023-02-27T08:07:36Z,4059850019,213,2.0,4059850013,141,17.8,4059850011,140,35.9,4061403803,178,,4059850017,212,8.3,4059850007,56,Back,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958487,290,1,1,22,16,apoawtpvac4zqlancmvw4nk4o,1,34.9,21.9,2023-02-26T16:52:38.738Z,2023-02-27T08:07:41Z,4059850355,212,6.5,4059850347,140,38.8,4061403831,178,,4059850351,141,29.3,4059850359,213,0.9,4059850343,56,Back,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958511,291,1,1,22,21,apoawtpvac4zqlancmvw4nk4o,1,47.1,52.1,2023-02-26T16:52:43.761Z,2023-02-27T08:08:04Z,4061403901,178,,4059850529,140,52.3,4059850533,212,17.4,4059850531,141,76.4,4059850527,56,Center,4059850535,213,1.3,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958567,292,1,1,22,24,apoawtpvac4zqlancmvw4nk4o,1,49.7,74.9,2023-02-26T16:52:46.860Z,2023-02-27T08:08:18Z,4059850795,140,48.2,4059850799,212,23.0,4059850793,56,Back,4059850801,213,4.6,4059850797,141,41.1,4061403931,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958593,293,1,1,22,28,apoawtpvac4zqlancmvw4nk4o,1,55.4,30.2,2023-02-26T16:52:50.796Z,2023-02-27T08:08:37Z,4059850977,212,8.8,4061403963,178,,4059850971,56,Right,4059850973,140,60.3,4059850979,213,5.3,4059850975,141,19.7,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958637,294,1,1,22,31,apoawtpvac4zqlancmvw4nk4o,1,65,19.2,2023-02-26T16:52:53.876Z,2023-02-27T08:08:47Z,4059851213,140,70.9,4059851219,213,5.3,4059851211,56,Right,4059851215,141,5.8,4061403983,178,,4059851217,212,11.0,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958657,295,1,1,22,34,apoawtpvac4zqlancmvw4nk4o,1,70.7,6.9,2023-02-26T16:52:56.949Z,2023-02-27T08:08:56Z,4059851311,141,3.3,4059851313,212,5.5,4061404003,178,,4059851315,213,5.8,4059851309,140,75.4,4059851307,56,Right,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958683,296,1,1,22,36,apoawtpvac4zqlancmvw4nk4o,1,74.9,4.6,2023-02-26T16:52:59.091Z,2023-02-27T08:09:03Z,4059851439,141,8.7,4059851435,56,Right,4061404013,178,,4059851443,213,2.8,4059851437,140,66.5,4059851441,212,9.3,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958713,297,1,1,22,38,apoawtpvac4zqlancmvw4nk4o,1,67.8,15.3,2023-02-26T16:53:01.104Z,2023-02-27T08:09:13Z,4059851557,141,26.8,4061404045,178,,4059851553,56,Center,4059851559,212,9.9,4059851561,213,2.2,4059851555,140,62.0,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958735,298,1,1,22,42,apoawtpvac4zqlancmvw4nk4o,1,60.8,40.4,2023-02-26T16:53:04.628Z,2023-02-27T08:09:32Z,4059851681,213,1.9,4059851675,140,53.8,4059851673,56,Center,4059851679,212,20.0,4061404099,178,,4059851677,141,67.8,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958765,299,1,1,22,46,apoawtpvac4zqlancmvw4nk4o,1,43.2,68,2023-02-26T16:53:08.814Z,2023-02-27T08:09:48Z,4059851851,56,Back,4059851853,140,45.1,4059851859,213,4.9,4059851855,141,50.2,4061404129,178,,4059851857,212,12.3,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958823,300,1,1,22,50,apoawtpvac4zqlancmvw4nk4o,1,47.3,51.6,2023-02-26T16:53:13.035Z,2023-02-27T08:10:03Z,4059852167,213,1.9,4059852163,141,63.7,4059852161,140,44.2,4061404161,178,,4059852159,56,Back,4059852165,212,8.8,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958837,301,1,1,22,53,apoawtpvac4zqlancmvw4nk4o,1,40.7,62.3,2023-02-26T16:53:16.435Z,2023-02-27T08:10:17Z,4061404177,178,,4059852229,56,Back,4059852237,213,5.3,4059852235,212,9.7,4059852231,140,46.1,4059852233,141,50.7,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958905,302,1,1,22,56,apoawtpvac4zqlancmvw4nk4o,1,44.1,45.9,2023-02-26T16:53:18.975Z,2023-02-27T08:10:26Z,4059852617,141,19.0,4061404203,178,,4059852613,56,Back,4059852621,213,4.6,4059852619,212,18.4,4059852615,140,42.7,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958931,303,1,1,23,1,apoawtpvac4zqlancmvw4nk4o,1,53.4,14.5,2023-02-26T16:53:24.236Z,2023-02-27T08:10:36Z,4059852765,140,62.7,4059852771,213,5.6,4059852769,212,12.6,4059852763,56,Right,4061404215,178,,4059852767,141,2.9,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958953,304,1,1,23,4,apoawtpvac4zqlancmvw4nk4o,1,62.3,5.8,2023-02-26T16:53:27.186Z,2023-02-27T08:10:42Z,4059852877,140,55.1,4061404227,178,,4059852879,141,14.1,4059852883,213,2.5,4059852881,212,9.4,4059852875,56,Right,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512958987,305,1,1,23,6,apoawtpvac4zqlancmvw4nk4o,1,55.6,16.5,2023-02-26T16:53:29.248Z,2023-02-27T08:10:48Z,4059853085,140,55.8,4061404235,178,,4059853083,56,Center,4059853089,212,11.4,4059853091,213,1.6,4059853087,141,33.2,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959019,306,1,1,23,9,apoawtpvac4zqlancmvw4nk4o,1,53,24.4,2023-02-26T16:53:32.041Z,2023-02-27T08:10:56Z,4059853253,212,20.4,4061404247,178,,4059853251,141,4.9,4059853255,213,5.6,4059853247,56,Right,4059853249,140,67.8,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959043,307,1,1,23,12,apoawtpvac4zqlancmvw4nk4o,1,69.4,5.4,2023-02-26T16:53:35.120Z,2023-02-27T08:11:12Z,4061404275,178,,4059853395,140,69.9,4059853401,212,11.4,4059853403,213,1.5,4059853391,56,Center,4059853399,141,22.1,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959061,308,1,1,23,14,apoawtpvac4zqlancmvw4nk4o,1,70.8,23.5,2023-02-26T16:53:37.063Z,2023-02-27T08:11:47Z,4061404303,178,,4059853475,141,8.5,4059853479,213,5.9,4059853473,140,92.5,4059853471,56,Right,4059853477,212,25.0,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959067,309,1,1,23,16,apoawtpvac4zqlancmvw4nk4o,0,92.3,8.5,2023-02-26T16:53:39.367Z,2023-02-27T08:15:44Z,4059853523,56,Center,4059853531,213,1.6,4059853527,141,32.6,4059853529,212,16.4,4061405311,178,,4059853525,140,92.5,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959073,167,8,1,23,17,a8d2gb2nag8fy0itbuxmcibh2,1,7.1,67,2023-02-26T16:53:40.487Z,2023-02-27T08:16:03Z,4060913031,385,,4059853555,56,Back,4061405413,178,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959087,168,49,1,23,19,a8d2gb2nag8fy0itbuxmcibh2,1,9.6,72.1,2023-02-26T16:53:42.030Z,2023-02-27T08:16:18Z,,,,,,,,,,,,,,,,,,,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959099,169,1,1,23,19,a8d2gb2nag8fy0itbuxmcibh2,1,9.6,72.1,2023-02-26T16:53:42.118Z,2023-02-27T08:16:23Z,4059853727,213,5.6,4061405519,178,,4059853725,212,14.0,4059853723,141,59.1,4059853719,56,Back,4059853721,140,20.0,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959135,170,1,1,23,21,a8d2gb2nag8fy0itbuxmcibh2,1,19,58.8,2023-02-26T16:53:43.892Z,2023-02-27T08:16:34Z,4059853909,140,18.8,4059853915,213,1.6,4059853913,212,8.0,4059853911,141,70.6,4059853907,56,Back,4061405575,178,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959143,171,1,1,23,23,a8d2gb2nag8fy0itbuxmcibh2,0,18.8,70.6,2023-02-26T16:53:45.637Z,2023-02-27T08:16:52Z,4059853975,236,,4059853981,286,,4059853947,212,1.9,4059853941,56,Back,4059853943,140,19.6,4059853949,213,5.2,4059853977,233,310,4059853945,141,68.1,3g9riero16s160evc28u3q3u1,Diogo Leite,4061405645,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959149,310,74,1,23,23,apoawtpvac4zqlancmvw4nk4o,1,80.2,34,2023-02-26T16:53:45.720Z,2023-02-27T08:16:58Z,4059854009,233,171,4059853965,56,Center,4061405663,178,,4059853967,285,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959193,172,1,1,23,24,a8d2gb2nag8fy0itbuxmcibh2,1,13.6,63.4,2023-02-26T16:53:46.874Z,2023-02-27T08:17:11Z,4059854217,56,Back,4059854223,212,19.1,4059854221,141,79.1,4061405725,178,,4059854219,140,28.7,4059854215,155,,4059854225,213,0.6,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959195,173,3,1,23,26,a8d2gb2nag8fy0itbuxmcibh2,0,29,79.9,2023-02-26T16:53:49.371Z,2023-02-27T08:17:38Z,4061405869,178,,4059854239,285,,4061205039,464,,4059854237,56,Back,4059854385,233,311,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959211,311,7,1,23,26,apoawtpvac4zqlancmvw4nk4o,0,71,20.1,2023-02-26T16:53:49.421Z,2023-02-27T08:18:10Z,4059854325,56,Right,4061406033,178,,4059854369,233,173,4059854327,286,,4061205051,383,,4061406035,21,,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959263,174,1,1,23,29,a8d2gb2nag8fy0itbuxmcibh2,0,20.8,92.6,2023-02-26T16:53:52.075Z,2023-02-27T08:18:24Z,4059854593,140,61.7,4059854599,213,6.2,4059854589,155,,4059854591,56,Left,4059854595,141,86.5,4061406077,178,,4059854597,212,43.1,4059854601,1,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959249,312,49,1,23,33,apoawtpvac4zqlancmvw4nk4o,1,36.6,15.1,2023-02-26T16:53:56.310Z,2023-02-27T08:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959311,313,1,1,23,33,apoawtpvac4zqlancmvw4nk4o,1,37.5,16.5,2023-02-26T16:53:56.416Z,2023-02-27T08:18:44Z,4059854829,140,23.8,4061406149,178,,4059854835,213,2.5,4059854833,212,17.4,4059854831,141,30.8,4059854827,56,Back,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959323,314,1,1,23,36,apoawtpvac4zqlancmvw4nk4o,1,23.3,33.1,2023-02-26T16:53:59.468Z,2023-02-27T08:18:54Z,4059854911,212,10.1,4059854905,56,Back,4059854913,213,5.9,4059854909,141,28.1,4061406215,178,,4059854907,140,32.4,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959381,315,1,1,23,40,apoawtpvac4zqlancmvw4nk4o,1,40,39.6,2023-02-26T16:54:03.325Z,2023-02-27T08:19:01Z,4061406275,178,,4059855235,56,Back,4059855239,141,67.0,4059855241,212,19.1,4059855237,140,44.2,4059855243,213,1.3,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959415,316,1,1,23,43,apoawtpvac4zqlancmvw4nk4o,1,45.6,68.9,2023-02-26T16:54:06.074Z,2023-02-27T08:19:09Z,4059855425,213,1.0,4061406331,178,,4059855415,140,55.8,4059855419,141,92.2,4059855411,56,Left,4059855423,212,19.1,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959443,317,1,1,23,46,apoawtpvac4zqlancmvw4nk4o,1,56.4,91.8,2023-02-26T16:54:08.795Z,2023-02-27T08:19:14Z,4059855549,56,Back,4059855559,212,20.0,4061406379,178,,4059855551,140,47.1,4059855563,213,4.2,4059855555,141,66.2,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959521,318,1,1,23,49,apoawtpvac4zqlancmvw4nk4o,1,47.5,53.6,2023-02-26T16:54:12.035Z,2023-02-27T08:19:17Z,4059856057,141,5.3,4059856053,56,Right,4059856059,212,42.2,4061406419,178,,4059856051,155,,4059856061,213,5.4,4059856063,1,,4059856055,140,72.8,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959613,319,1,1,23,58,apoawtpvac4zqlancmvw4nk4o,1,78.4,14.9,2023-02-26T16:54:21.064Z,2023-02-27T08:19:44Z,4059856523,56,Center,4059856529,212,12.2,4059856525,140,75.2,4061406593,178,,4059856531,213,1.8,4059856527,141,32.2,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959637,320,1,1,24,3,apoawtpvac4zqlancmvw4nk4o,0,68.9,36.5,2023-02-26T16:54:26.239Z,2023-02-27T08:19:55Z,4059856665,213,6.1,4059856659,140,92.0,4059856661,141,29.7,4061406645,178,,4059856663,212,24.7,4059856655,155,,4059856657,56,Center,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512959661,175,12,1,24,5,a8d2gb2nag8fy0itbuxmcibh2,1,7.5,68.1,2023-02-26T16:54:28.137Z,2023-02-27T08:20:01Z,4059856767,140,12.9,4059856785,15,,4059856771,212,13.1,4059856765,56,Back,4059856773,213,1.1,4059856769,141,85.4,4061406695,388,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
