id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2530235057,278,1,1,22,56,apoawtpvac4zqlancmvw4nk4o,1,50.9,41.8,2023-04-08T13:53:11.044Z,2023-04-09T07:22:28Z,4172233067,140,65.2,4175541041,178,,4172233069,141,47.5,4172233065,56,Center,4172233071,212,15.5,4172233073,213,0.3,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235103,279,1,1,22,57,apoawtpvac4zqlancmvw4nk4o,0,65.2,47.5,2023-04-08T13:53:12.141Z,2023-04-09T07:23:37Z,4172233253,213,5.3,4172233251,212,12.5,4172233247,140,72.2,4175543895,178,,4172233249,141,32.7,4172233245,56,Center,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235167,172,1,1,22,58,6k5zscdm9ufw0tguvzyjlp5hq,1,23.9,71.6,2023-04-08T13:53:13.229Z,2023-04-09T07:23:42Z,4172233557,56,Back,4172233563,212,4.7,4175544157,178,,4172233561,141,64.7,4172233565,213,4.8,4172233559,140,24.2,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235197,173,1,1,22,59,6k5zscdm9ufw0tguvzyjlp5hq,1,24.2,64.7,2023-04-08T13:53:14.239Z,2023-04-09T07:23:48Z,4175544389,178,,4172233661,56,Back,4172233667,212,18.1,4172233663,140,12.5,4172233665,141,84.2,4172233669,213,2.3,4172233659,3,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235205,174,49,1,23,2,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,83.1,2023-04-08T13:53:17.903Z,2023-04-09T07:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235225,175,1,1,23,3,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,83.1,2023-04-08T13:53:18.015Z,2023-04-09T07:23:57Z,4175544855,178,,4172233749,140,32.0,4172233745,155,,4172233747,56,Back,4172233755,213,5.9,4172233753,212,22.3,4172233751,141,70.1,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235241,176,1,1,23,4,6k5zscdm9ufw0tguvzyjlp5hq,1,32,70.1,2023-04-08T13:53:19.793Z,2023-04-09T07:24:06Z,4175545177,178,,4172233835,213,6.1,4172233831,141,66.3,4172233833,212,12.9,4172233825,168,,4172233829,140,44.0,4172233827,56,Back,4172233823,3,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235253,177,1,1,23,7,6k5zscdm9ufw0tguvzyjlp5hq,0,44,66.3,2023-04-08T13:53:22.464Z,2023-04-09T07:24:18Z,4175545751,178,,4172233885,141,82.1,4172233889,213,0.7,4172233881,56,Left,4172233887,212,16.1,4172233883,140,55.4,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235291,280,49,1,23,9,apoawtpvac4zqlancmvw4nk4o,1,41,15.8,2023-04-08T13:53:24.505Z,2023-04-09T07:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235349,281,1,1,23,9,apoawtpvac4zqlancmvw4nk4o,1,40.6,16.1,2023-04-08T13:53:24.569Z,2023-04-09T07:24:24Z,4172234249,140,50.1,4172234247,56,Right,4172234255,213,5.8,4175545971,178,,4172234253,212,11.0,4172234251,141,9.2,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235393,282,1,1,23,13,apoawtpvac4zqlancmvw4nk4o,0,49.3,9.2,2023-04-08T13:53:28.564Z,2023-04-09T07:24:26Z,4172234455,212,22.9,4172234453,141,33.9,4172234457,213,0.8,4172234451,140,64.1,4172234449,56,Center,4175546101,178,,4172234447,155,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530629549,734,8,1,23,14,6k5zscdm9ufw0tguvzyjlp5hq,1,34.5,55.6,2023-04-08T13:53:29.940Z,2023-04-09T07:24:36Z,4174303281,56,Back,4174303399,384,,4174303337,15,,4175546419,388,,,,,,,,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235405,178,1,1,23,15,6k5zscdm9ufw0tguvzyjlp5hq,1,31.1,39.4,2023-04-08T13:53:30.842Z,2023-04-09T07:24:39Z,4174303179,140,44.6,4172234503,56,Back,4174303185,213,5.7,4174303181,141,25.4,4174303177,3,,4174303183,212,17.1,4175546565,178,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236587,304,43,1,23,16,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-08T13:53:30.989Z,2023-04-08T23:05:40Z,4174303215,144,61,4172239853,56,Center,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235403,283,43,1,23,16,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-08T13:53:31.558Z,2023-04-08T13:55:11Z,4172234489,168,0,4172234487,3,0,4172234499,213,1.2,4172234495,141,49.6,4172239191,144,1,4172234497,212,11.6,4172234493,140,67.7,4172234491,56,Center,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235423,179,49,1,23,17,6k5zscdm9ufw0tguvzyjlp5hq,1,36.2,33.7,2023-04-08T13:53:31.988Z,2023-04-09T07:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235447,180,1,1,23,17,6k5zscdm9ufw0tguvzyjlp5hq,0,36.2,33.7,2023-04-08T13:53:32.758Z,2023-04-09T07:24:48Z,4172234687,56,Center,4175546873,178,,4172234689,140,52.7,4172234691,141,41.8,4172234693,212,18.2,4172234695,213,0.3,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530629711,1105,61,1,23,17,apoawtpvac4zqlancmvw4nk4o,1,56.2,59.9,2023-04-08T13:53:32.883Z,2023-04-09T07:24:53Z,4174303927,56,Center,4175546999,178,,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235469,181,1,1,23,21,6k5zscdm9ufw0tguvzyjlp5hq,1,60.8,39.4,2023-04-08T13:53:36.612Z,2023-04-09T07:24:56Z,4172234787,141,53.9,4172234781,56,Center,4172234791,213,1.5,4172234785,140,61.8,4172234789,212,9.9,4175547115,178,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235539,182,1,1,23,23,6k5zscdm9ufw0tguvzyjlp5hq,1,62.6,54.6,2023-04-08T13:53:38.442Z,2023-04-09T07:25:02Z,4172235069,140,71.5,4175547323,178,,4172235067,56,Left,4172235075,213,1.2,4172235071,141,86.0,4172235073,212,23.3,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235561,183,1,1,23,28,6k5zscdm9ufw0tguvzyjlp5hq,1,72,84.6,2023-04-08T13:53:43.348Z,2023-04-09T07:25:05Z,4172235161,56,Center,4175547455,178,,4172235165,140,94.9,4172235169,141,70.4,4172235171,212,25.9,4172235173,213,5.9,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235573,184,1,1,23,30,6k5zscdm9ufw0tguvzyjlp5hq,0,95,70.2,2023-04-08T13:53:45.137Z,2023-04-09T07:25:08Z,4175547559,178,,4172235225,56,Center,4172235229,140,90.3,4172235235,213,4.1,4174305455,195,,4172235233,212,9.1,4172235231,141,59.0,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235579,284,49,1,23,30,apoawtpvac4zqlancmvw4nk4o,1,14,38.9,2023-04-08T13:53:45.754Z,2023-04-09T07:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235619,285,1,1,23,31,apoawtpvac4zqlancmvw4nk4o,1,13.9,39.1,2023-04-08T13:53:46.358Z,2023-04-09T07:25:16Z,4172235401,141,25.6,4172235403,212,11.4,4172235405,213,4.1,4175547817,178,,4172235399,140,7.4,4172235397,56,Back,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235635,185,45,1,23,33,6k5zscdm9ufw0tguvzyjlp5hq,0,89.4,72.2,2023-04-08T13:53:48.562Z,2023-04-09T07:25:20Z,4172235459,56,Center,4172235471,233,286,4172235461,286,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235633,286,3,1,23,33,apoawtpvac4zqlancmvw4nk4o,1,10.6,27.8,2023-04-08T13:53:48.562Z,2023-04-09T07:25:20Z,4174305647,464,,4175547901,178,,4172235457,285,,4172235455,56,Back,4172235467,233,185,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235661,186,45,1,23,34,6k5zscdm9ufw0tguvzyjlp5hq,0,88.4,68.6,2023-04-08T13:53:49.792Z,2023-04-09T07:25:24Z,4172235583,233,287,4172235547,56,Center,4172235549,286,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235653,287,3,1,23,34,apoawtpvac4zqlancmvw4nk4o,1,11.6,31.4,2023-04-08T13:53:49.792Z,2023-04-09T07:25:24Z,4172235579,233,186,4175547997,178,,4172235523,56,Back,4172235525,285,,4174305969,465,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235687,288,1,1,23,37,apoawtpvac4zqlancmvw4nk4o,1,18.8,38.5,2023-04-08T13:53:52.355Z,2023-04-09T07:25:27Z,4172235679,141,46.1,4172235675,140,34.4,4172235685,212,17.2,4172235689,213,0.3,4172235671,56,Back,4175548075,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235737,289,1,1,23,40,apoawtpvac4zqlancmvw4nk4o,1,39.1,54,2023-04-08T13:53:55.677Z,2023-04-09T07:25:31Z,4175548211,178,,4172235931,213,1.5,4172235927,141,77.9,4172235923,56,Back,4172235925,140,39.7,4172235929,212,16.3,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235817,290,1,1,23,44,apoawtpvac4zqlancmvw4nk4o,1,47.9,78.1,2023-04-08T13:53:59.641Z,2023-04-09T07:25:35Z,4175548307,178,,4172236273,213,4.5,4172236271,212,13.4,4172236269,141,58.7,4172236265,56,Back,4172236267,140,45.6,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235839,291,1,1,23,53,apoawtpvac4zqlancmvw4nk4o,1,64.8,57.9,2023-04-08T13:54:08.622Z,2023-04-09T07:25:52Z,4172236405,213,5.6,4172236821,210,13,4172236403,212,7.5,4172236401,141,50.6,4172236397,56,Center,4175549085,178,,4172236399,140,70.1,4172236395,155,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235845,292,13,1,23,56,apoawtpvac4zqlancmvw4nk4o,1,72.3,43.4,2023-04-08T13:54:11.772Z,2023-04-09T07:25:52Z,4172236433,56,Center,4172236431,18,,4174306693,108,,4172236835,102,60.7,4172236839,215,,4172236827,73,,4172236831,55,291,4172236837,103,18.1,bhsdzppop8jwjsxwftizot1t6,J. Musiala,4172236427,22,,4175549197,178,4172236669,20,,,,4172236829,29,4172236843,231,4172236841,230,98.0,,,,,,,,,,47.8,,,,,,,,
2530235871,187,5,1,23,58,6k5zscdm9ufw0tguvzyjlp5hq,1,-1.5,41,2023-04-08T13:54:13.329Z,2023-04-09T07:25:57Z,4172236549,346,,4172236571,233,293,4172236547,56,Back,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530235877,293,5,1,23,58,apoawtpvac4zqlancmvw4nk4o,0,101.5,59,2023-04-08T13:54:13.329Z,2023-04-09T07:25:56Z,4172236563,346,,4172236591,233,187,4172236559,56,Center,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236155,188,1,1,24,26,6k5zscdm9ufw0tguvzyjlp5hq,0,3.7,44.3,2023-04-08T13:54:41.685Z,2023-04-09T07:26:00Z,4172237761,213,6.3,4172237763,1,,4172237765,74,,4172237751,124,,4172237753,56,Center,4172237757,141,43.0,4172237759,212,71.3,4172237755,140,71.6,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236173,294,8,1,24,30,apoawtpvac4zqlancmvw4nk4o,1,27.9,40.3,2023-04-08T13:54:45.691Z,2023-04-09T07:26:05Z,4174307619,384,,4172237841,56,Back,4175549717,178,,,,,,,,,,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236197,295,49,1,24,33,apoawtpvac4zqlancmvw4nk4o,1,13,29.5,2023-04-08T13:54:48.548Z,2023-04-09T07:26:09Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236223,296,1,1,24,33,apoawtpvac4zqlancmvw4nk4o,1,11.6,29.5,2023-04-08T13:54:48.683Z,2023-04-09T07:26:11Z,4172238069,141,13.4,4172238065,56,Back,4175549975,178,,4172238073,213,5.3,4172238067,140,18.9,4172238071,212,13.4,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236289,297,1,1,24,36,apoawtpvac4zqlancmvw4nk4o,0,17.6,7.4,2023-04-08T13:54:51.207Z,2023-04-09T07:26:14Z,4172238371,141,3.2,4172238373,212,18.0,4175550107,178,,4172238375,213,6.1,4172238367,56,Back,4172238369,140,34.5,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530875855,820,67,1,24,38,6k5zscdm9ufw0tguvzyjlp5hq,1,63.7,94,2023-04-08T13:54:53.055Z,2023-04-09T08:16:49Z,4175624543,233,1446,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530875853,1446,67,1,24,38,apoawtpvac4zqlancmvw4nk4o,0,36.3,6,2023-04-08T13:54:53.056Z,2023-04-09T07:55:41Z,4175624565,233,820,,,,,,,,,,,,,,,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236297,189,61,1,24,38,6k5zscdm9ufw0tguvzyjlp5hq,1,61.9,93.2,2023-04-08T13:54:53.091Z,2023-04-09T08:16:50Z,4175550373,178,,4172238423,56,Left,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236321,190,5,1,24,40,6k5zscdm9ufw0tguvzyjlp5hq,0,59.8,100.9,2023-04-08T13:54:55.724Z,2023-04-09T07:26:22Z,4172238535,233,298,4172238511,347,,4172238509,56,Left,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236301,298,5,1,24,40,apoawtpvac4zqlancmvw4nk4o,1,40.2,-0.9,2023-04-08T13:54:55.724Z,2023-04-09T07:26:22Z,4172238523,233,190,4172238435,56,Back,4172238437,347,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236337,299,1,1,24,42,apoawtpvac4zqlancmvw4nk4o,1,38.6,0,2023-04-08T13:54:57.244Z,2023-04-09T07:26:25Z,4172238565,212,18.6,4172238567,213,1.2,4172238563,141,23.9,4172238561,140,44.9,4172238559,56,Back,4172238557,107,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236343,300,1,1,24,44,apoawtpvac4zqlancmvw4nk4o,0,44.4,18,2023-04-08T13:54:59.535Z,2023-04-09T07:26:36Z,4172238611,141,11.0,4172238605,56,Right,4175550645,178,,4172238607,140,52.2,4172238615,212,9.5,4172238619,213,5.8,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236355,191,1,1,24,45,6k5zscdm9ufw0tguvzyjlp5hq,0,44.6,88.5,2023-04-08T13:55:00.021Z,2023-04-09T07:26:41Z,4172238669,141,84.3,4175551199,178,,4172238665,56,Left,4172238913,233,302,4172238667,140,53.9,4172238673,213,6.0,4172238671,212,10.2,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236365,301,50,1,24,46,apoawtpvac4zqlancmvw4nk4o,1,45.8,22.7,2023-04-08T13:55:01.132Z,2023-04-09T07:27:10Z,4172238861,233,192,4172238713,56,Back,4172238715,286,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236379,192,7,1,24,46,6k5zscdm9ufw0tguvzyjlp5hq,1,54.2,77.3,2023-04-08T13:55:01.620Z,2023-04-09T07:27:15Z,4175552659,178,,4172238813,56,Center,4172238817,285,,4172238853,233,301,4174309245,384,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236383,193,49,1,24,47,6k5zscdm9ufw0tguvzyjlp5hq,1,40.1,83.6,2023-04-08T13:55:02.709Z,2023-04-09T07:27:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236423,194,1,1,24,47,6k5zscdm9ufw0tguvzyjlp5hq,1,40.1,83.6,2023-04-08T13:55:02.813Z,2023-04-09T07:27:23Z,4175552977,388,,4172238991,212,17.6,4172238993,213,0.4,4172238989,141,93.0,4172238985,56,Left,4172238987,140,55.7,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236425,195,1,1,24,50,6k5zscdm9ufw0tguvzyjlp5hq,0,56.6,93.3,2023-04-08T13:55:05.109Z,2023-04-09T07:27:25Z,4172239007,140,57.2,4174308855,236,,4175553061,178,,4172239011,212,0.9,4172239009,141,92.3,4172239005,56,Left,4172239013,213,5.5,4174308857,286,,b7ve7k983eaewnupejiow3jdh,C. Günter,4174495765,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236395,302,74,1,24,50,apoawtpvac4zqlancmvw4nk4o,1,40,7.1,2023-04-08T13:55:05.250Z,2023-04-09T07:27:30Z,4172238935,233,195,4172238879,285,,4172238877,56,Back,4175553247,178,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236455,196,5,1,24,51,6k5zscdm9ufw0tguvzyjlp5hq,1,59.6,100.9,2023-04-08T13:55:06.524Z,2023-04-09T07:27:33Z,4172239179,233,303,4172239149,56,Left,4172239151,347,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236405,303,5,1,24,51,apoawtpvac4zqlancmvw4nk4o,0,40.4,-0.9,2023-04-08T13:55:06.524Z,2023-04-09T07:27:34Z,4172238923,56,Back,4172239193,233,196,4172238925,347,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236701,198,1,1,25,18,6k5zscdm9ufw0tguvzyjlp5hq,1,67.3,100,2023-04-08T13:55:33.078Z,2023-04-09T07:27:36Z,4172240287,141,91.7,4172240283,56,Left,4172240281,107,,4172240289,212,9.5,4172240285,140,60.3,4172240291,213,3.8,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236705,199,1,1,25,19,6k5zscdm9ufw0tguvzyjlp5hq,1,60.4,91.8,2023-04-08T13:55:34.656Z,2023-04-09T07:27:39Z,4172240313,140,65.3,4172240317,141,94.2,4172240321,213,0.3,4172240319,212,5.4,4172240307,56,Left,4175553829,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236715,200,1,1,25,20,6k5zscdm9ufw0tguvzyjlp5hq,1,65.3,94.2,2023-04-08T13:55:35.458Z,2023-04-09T07:27:42Z,4175554015,178,,4172240349,56,Left,4172240357,213,3.6,4172240353,141,90.6,4172240351,140,60.3,4172240355,212,5.8,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236737,201,1,1,25,22,6k5zscdm9ufw0tguvzyjlp5hq,1,60.3,90.5,2023-04-08T13:55:37.060Z,2023-04-09T07:28:16Z,4172240435,212,22.7,4172240431,140,44.9,4175555759,178,,4172240437,213,3.9,4172240433,141,67.1,4172240429,56,Back,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236791,202,1,1,25,24,6k5zscdm9ufw0tguvzyjlp5hq,1,43.9,67.5,2023-04-08T13:55:39.158Z,2023-04-09T07:28:23Z,4172240665,140,20.9,4172240669,141,49.7,4172240663,56,Back,4175556065,178,,4172240673,213,3.6,4172240671,212,27.0,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236845,203,1,1,25,28,6k5zscdm9ufw0tguvzyjlp5hq,1,18.5,41.2,2023-04-08T13:55:43.790Z,2023-04-09T07:28:26Z,4172240869,157,,4172240875,141,46.4,4172240879,213,0.1,4172240873,140,64.4,4172240881,1,,4175556187,178,,4172240877,212,48.3,4172240871,56,Center,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236851,204,44,1,25,32,6k5zscdm9ufw0tguvzyjlp5hq,1,67.4,49.2,2023-04-08T13:55:47.087Z,2023-04-09T08:16:50Z,4172240987,233,305,4172240897,286,,4172240895,56,Center,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236857,305,44,1,25,32,apoawtpvac4zqlancmvw4nk4o,0,32.6,50.8,2023-04-08T13:55:47.088Z,2023-04-09T07:28:31Z,4172240927,56,Back,4172240929,285,,4172241015,233,204,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236853,205,1,1,25,32,6k5zscdm9ufw0tguvzyjlp5hq,0,64.4,46.4,2023-04-08T13:55:47.119Z,2023-04-09T08:16:51Z,4172240911,213,5.6,4172240905,140,71.0,4172240909,212,9.0,4175556591,388,,4172240901,168,,4172240903,56,Center,4172240899,3,,4172240907,141,37.9,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530236937,306,1,1,25,33,apoawtpvac4zqlancmvw4nk4o,1,26.9,54.5,2023-04-08T13:55:48.936Z,2023-04-09T07:28:39Z,4172241275,141,20.1,4172241279,213,4.4,4172241271,56,Back,4172241277,212,24.3,4172241273,140,20.8,4172241269,3,,4175556881,178,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
