id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2457955603,150,1,1,16,53,f0w62l8zql3tukxsy8fqwp72x,1,52.7,55.5,2022-09-10T13:49:37.753Z,2022-09-10T19:04:50Z,3769352509,213,2.6,3769352505,141,65.5,3769352507,212,13.5,3769352501,56,Back,3769352503,140,41.6,3770717413,178,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955633,151,1,1,16,58,f0w62l8zql3tukxsy8fqwp72x,1,43.1,73,2022-09-10T13:49:42.631Z,2022-09-10T19:04:55Z,3769352657,56,Back,3769352665,213,1.8,3769352661,141,93.6,3770717715,178,,3769352663,212,14.5,3769352659,140,39.6,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955669,152,1,1,17,0,f0w62l8zql3tukxsy8fqwp72x,1,37.4,91.8,2022-09-10T13:49:44.551Z,2022-09-10T19:05:39Z,3770720995,178,,3769352885,140,38.9,3769352889,212,10.6,3769352891,213,4.9,3769352883,56,Back,3769352887,141,76.4,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955761,153,1,1,17,1,f0w62l8zql3tukxsy8fqwp72x,1,38.1,73.6,2022-09-10T13:49:46.161Z,2022-09-10T19:05:42Z,3769353321,212,8.5,3769353313,140,30.2,3769353323,213,2.9,3769353309,56,Back,3769353317,141,76.0,3770721189,178,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955887,154,1,1,17,5,f0w62l8zql3tukxsy8fqwp72x,1,31.6,82.6,2022-09-10T13:49:49.753Z,2022-09-10T19:05:46Z,3769353915,140,14.4,3769353919,212,23.3,3769353921,213,3.8,3770721499,178,,3769353913,56,Back,3769353917,141,60.9,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955941,155,1,1,17,13,f0w62l8zql3tukxsy8fqwp72x,1,15.5,47.5,2022-09-10T13:49:58.118Z,2022-09-10T19:05:49Z,3769354181,56,Center,3769354187,212,47.1,3769354183,140,59.6,3769354179,155,,3769354191,1,,3769354189,213,0.2,3770721763,178,,3769354185,141,60.5,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955945,156,44,1,17,16,f0w62l8zql3tukxsy8fqwp72x,1,58.9,59.3,2022-09-10T13:50:00.819Z,2022-09-10T20:16:53Z,3769354205,286,,3769354203,56,Center,3769354217,233,191,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955931,191,44,1,17,16,7ad69ngbpjuyzv96drf8d9sn2,0,41.1,40.7,2022-09-10T13:50:00.820Z,2022-09-10T19:05:52Z,3769354153,56,Back,3769354155,285,,3769354241,233,156,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457955955,157,1,1,17,16,f0w62l8zql3tukxsy8fqwp72x,1,59.6,60.5,2022-09-10T13:50:00.874Z,2022-09-10T20:16:54Z,3769354259,140,56.8,3769354253,3,,3769354269,213,2.2,3769354315,156,,3769354255,56,Center,3769354261,141,66.0,3770722273,388,,3769354265,212,4.8,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458232297,938,43,1,17,19,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-09-10T13:50:03.830Z,2022-09-10T20:31:00Z,3770845965,399,216615,3771071077,144,83,,,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956073,158,1,1,17,19,f0w62l8zql3tukxsy8fqwp72x,1,59,68.7,2022-09-10T13:50:03.834Z,2022-09-10T19:05:59Z,3769354813,140,60.7,3770722745,178,,3769354821,213,1.4,3769354809,56,Left,3769354817,141,88.0,3769354819,212,13.2,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956125,159,1,1,17,24,f0w62l8zql3tukxsy8fqwp72x,1,63.4,90.9,2022-09-10T13:50:09.026Z,2022-09-10T19:06:03Z,3769355091,56,Left,3769355097,212,30.6,3769355093,140,92.4,3769355099,213,0.1,3769355095,141,95.6,3770723161,178,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956159,160,1,1,17,27,f0w62l8zql3tukxsy8fqwp72x,0,92.9,95.7,2022-09-10T13:50:11.470Z,2022-09-10T19:06:09Z,3769355275,212,24.6,3770110979,386,,3770110981,72,,3770723621,178,,3770110977,225,,3769355273,141,59.7,3769355265,2,,3769355269,56,Center,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,3769355271,140,94.8,3769355277,213,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,
2457956161,192,12,1,17,28,7ad69ngbpjuyzv96drf8d9sn2,1,2.7,41.9,2022-09-10T13:50:12.814Z,2022-09-10T19:06:13Z,3769355285,56,Back,3769355355,167,,3769355291,141,37.4,3769355295,212,5.1,3769355299,213,3.8,3770724115,178,,3769355287,140,0.0,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956203,161,6,1,17,28,f0w62l8zql3tukxsy8fqwp72x,1,98,61.2,2022-09-10T13:50:13.159Z,2022-09-10T19:06:17Z,3769355475,56,Center,3769355479,233,193,3769355477,73,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956171,193,6,1,17,28,7ad69ngbpjuyzv96drf8d9sn2,0,2,38.8,2022-09-10T13:50:13.159Z,2022-09-10T19:06:17Z,3769355337,73,,3769355335,56,Back,3769355507,233,161,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956831,162,1,1,18,2,f0w62l8zql3tukxsy8fqwp72x,1,99.5,99.5,2022-09-10T13:50:47.121Z,2022-09-10T19:06:19Z,3769358639,140,88.0,3770724829,178,,3769358641,141,58.7,3769358627,6,,3769358645,213,4.3,3769358637,56,Center,3769358629,155,,3769358633,224,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,3769358643,212,30.3,3770112783,72,3769358625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956847,163,1,1,18,4,f0w62l8zql3tukxsy8fqwp72x,0,91.9,58.8,2022-09-10T13:50:48.197Z,2022-09-10T19:06:23Z,3770725129,388,,3769370685,213,4.6,3769376295,3,,3769370679,140,91.2,3769358721,56,Center,3769370683,212,9.4,3769370681,141,45.0,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956843,194,12,1,18,4,7ad69ngbpjuyzv96drf8d9sn2,1,8.3,54,2022-09-10T13:50:49.047Z,2022-09-10T19:06:27Z,3769358697,141,64.8,3769358693,56,Back,3769358699,212,9.6,3770725453,178,,3769358731,15,,3769358701,213,0.9,3769358695,140,14.2,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956893,164,43,1,18,7,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-09-10T13:50:51.739Z,2022-09-10T13:51:09Z,3769358933,56,Center,3769360283,144,3,3769359805,233,195,3769358935,286,0,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956879,195,43,1,18,7,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-09-10T13:50:51.739Z,2022-09-10T13:51:14Z,3769358885,56,Back,3769360783,144,45,3769358887,285,0,,,,,,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956899,165,15,1,18,8,f0w62l8zql3tukxsy8fqwp72x,1,93.9,28.5,2022-09-10T13:50:52.866Z,2022-09-10T19:06:29Z,3770725629,178,,3769358959,56,Center,3769361481,458,,3770114089,80,,3769361475,133,,3769361485,147,45.7,3769358957,63,,3769361133,20,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,3769361483,146,99.1,3769361479,103,3770114091,215,,3769361477,102,3769361131,25,3769361169,233,,,,2.5,,196,,,,,,48.1,,,,,,,,
2457956911,196,10,1,18,9,7ad69ngbpjuyzv96drf8d9sn2,1,2,55.2,2022-09-10T13:50:53.654Z,2022-09-10T19:06:38Z,3769359021,173,,3770114491,376,,3769359027,56,Back,3769360109,179,,3769361205,233,165,3769359025,182,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956927,166,6,1,18,10,f0w62l8zql3tukxsy8fqwp72x,1,96,36.6,2022-09-10T13:50:54.518Z,2022-09-10T19:06:40Z,3769359093,56,Center,3769359095,75,,3769359233,233,197,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956943,197,6,1,18,10,7ad69ngbpjuyzv96drf8d9sn2,0,4,63.4,2022-09-10T13:50:54.518Z,2022-09-10T19:06:40Z,3769359189,73,,3769359241,233,166,3769359187,56,Back,,,,,,,,,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957447,167,1,1,18,40,f0w62l8zql3tukxsy8fqwp72x,1,99.5,0.5,2022-09-10T13:51:24.443Z,2022-09-10T19:06:42Z,3769361851,56,Right,3769361857,141,8.6,3769361853,140,87.2,3769361859,212,14.0,3769361847,6,,3769361861,213,2.7,3770726701,178,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957509,168,1,1,18,43,f0w62l8zql3tukxsy8fqwp72x,1,87.2,9.1,2022-09-10T13:51:27.672Z,2022-09-10T19:06:45Z,3769362095,141,12.2,3769362099,213,2.8,3770726949,178,,3769362093,140,80.6,3769362097,212,7.2,3769362091,56,Right,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957541,169,1,1,18,45,f0w62l8zql3tukxsy8fqwp72x,1,80.6,12.2,2022-09-10T13:51:29.938Z,2022-09-10T19:06:50Z,3769362279,212,7.8,3769362281,213,6.0,3769362269,56,Right,3769362271,140,87.8,3770727271,178,,3769362277,141,9.4,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957577,170,1,1,18,47,f0w62l8zql3tukxsy8fqwp72x,0,86.1,9.8,2022-09-10T13:51:31.422Z,2022-09-10T19:06:54Z,3770115983,223,,3769362489,213,1.5,3769362477,2,,3769362485,141,19.2,3769362487,212,6.4,3769362481,56,Right,3770115985,72,,3769362483,140,86.4,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,3770727635,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957581,198,61,1,18,47,7ad69ngbpjuyzv96drf8d9sn2,1,12.9,82.6,2022-09-10T13:51:31.466Z,2022-09-10T19:06:58Z,3769362509,56,Back,3770727947,178,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957607,199,12,1,18,48,7ad69ngbpjuyzv96drf8d9sn2,1,12.1,54.2,2022-09-10T13:51:32.507Z,2022-09-10T19:07:02Z,3769362621,56,Back,3770728311,178,,3769364895,212,6.6,3769364897,213,5.7,3769364891,140,17.5,3769364893,141,49.1,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957749,171,1,1,18,50,f0w62l8zql3tukxsy8fqwp72x,1,79.9,50,2022-09-10T13:51:34.788Z,2022-09-10T19:07:05Z,3769363251,141,68.5,3769363245,56,Center,3770728575,178,,3769363249,140,74.3,3769363255,213,2.0,3769363253,212,13.9,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957755,172,3,1,18,57,f0w62l8zql3tukxsy8fqwp72x,0,75.6,67.7,2022-09-10T13:51:41.343Z,2022-09-10T19:07:11Z,3769363265,56,Center,3770728997,178,,3769367113,233,208,3769363267,286,,3770508511,464,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958507,208,7,1,18,57,7ad69ngbpjuyzv96drf8d9sn2,0,24.4,32.3,2022-09-10T13:51:41.544Z,2022-09-10T19:07:14Z,3769366937,285,,3769367097,233,172,3770729245,178,,3770117229,385,,3769366935,56,Back,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957801,173,15,1,18,59,f0w62l8zql3tukxsy8fqwp72x,1,79.1,63.6,2022-09-10T13:51:43.366Z,2022-09-10T19:07:17Z,3769363471,18,,3769365331,82,,3770729425,178,,3769365651,230,97.1,3769365343,233,200,3769367891,25,,3769365647,146,85.8,3769365635,78,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,3769365325,20,,3769365649,147,3769365653,231,52.0,3769365639,103,3769365641,215,3769365645,458,3769365637,102,48.7,58.8,,,3769363473,56,Center,,,19,,,,,,,,
2457957785,200,10,1,18,59,7ad69ngbpjuyzv96drf8d9sn2,1,15.3,42.8,2022-09-10T13:51:43.613Z,2022-09-10T19:07:30Z,3769363393,94,,3770730335,21,,3769365389,233,173,3770729631,178,,3769363395,56,Back,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957843,201,49,1,19,3,7ad69ngbpjuyzv96drf8d9sn2,1,28,73.4,2022-09-10T13:51:47.214Z,2022-09-10T19:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957857,202,1,1,19,3,7ad69ngbpjuyzv96drf8d9sn2,0,28,73.4,2022-09-10T13:51:47.883Z,2022-09-10T19:07:44Z,3769363729,213,5.8,3769363719,56,Back,3770731277,178,,3769363725,141,67.0,3769363727,212,8.9,3769363723,140,35.4,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957913,174,1,1,19,5,f0w62l8zql3tukxsy8fqwp72x,1,65.7,27.1,2022-09-10T13:51:49.606Z,2022-09-10T19:07:55Z,3769364043,141,10.7,3770731981,178,,3769364039,56,Right,3769364047,213,4.8,3769364041,140,66.1,3769364045,212,11.2,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458102245,750,49,1,19,7,f0w62l8zql3tukxsy8fqwp72x,1,68.9,9.2,2022-09-10T13:51:51.630Z,2022-09-10T19:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957991,175,1,1,19,8,f0w62l8zql3tukxsy8fqwp72x,1,66.2,10.3,2022-09-10T13:51:52.504Z,2022-09-10T19:08:11Z,3769364417,141,27.0,3769364421,213,1.0,3769365027,210,13,3769364413,56,Center,3770732915,178,,3769364419,212,13.5,3769364415,140,73.2,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457957997,176,13,1,19,13,f0w62l8zql3tukxsy8fqwp72x,1,74.9,38,2022-09-10T13:51:58.119Z,2022-09-10T19:08:11Z,3769364725,20,,3769364435,22,,3769365041,102,59.5,3769365037,55,175,3769365045,215,,3769365033,73,,3770733133,178,,3769364439,56,Center,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,3769365043,103,33.3,3769365035,29,3769365047,230,98.9,3769364437,18,3769365049,231,,,,,,,48.2,,,,,,,,,,,,,,,
2457958007,177,5,1,19,15,f0w62l8zql3tukxsy8fqwp72x,0,101.8,60.7,2022-09-10T13:51:59.364Z,2022-09-10T19:08:13Z,3769364489,56,Center,3769364491,346,,3769364543,233,203,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958003,203,5,1,19,15,7ad69ngbpjuyzv96drf8d9sn2,1,-1.8,39.3,2022-09-10T13:51:59.364Z,2022-09-10T19:08:13Z,3769364479,346,,3769364477,56,Back,3769364515,233,177,,,,,,,,,,,,,,,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958295,204,1,1,19,32,7ad69ngbpjuyzv96drf8d9sn2,1,5.2,58.9,2022-09-10T13:52:17.038Z,2022-09-10T19:08:18Z,3769365981,213,0.8,3769365975,141,67.5,3769365967,124,,3769365979,212,8.5,3769365985,237,,3769365971,140,11.1,3769365969,56,Back,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958345,205,1,1,19,37,7ad69ngbpjuyzv96drf8d9sn2,1,20.3,70.2,2022-09-10T13:52:21.473Z,2022-09-10T19:08:23Z,3769366167,212,42.9,3769366161,56,Center,3769366163,140,61.0,3769366159,155,,3770733987,178,,3769366171,1,,3769366169,213,0.1,3769366165,141,75.7,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958359,206,44,1,19,39,7ad69ngbpjuyzv96drf8d9sn2,1,65.9,77,2022-09-10T13:52:24.071Z,2022-09-10T20:16:54Z,3769366219,286,,3769366277,233,178,3769366217,56,Center,,,,,,,,,,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958351,178,44,1,19,39,f0w62l8zql3tukxsy8fqwp72x,0,34.1,23,2022-09-10T13:52:24.072Z,2022-09-10T19:08:25Z,3769366187,56,Back,3769366191,285,,3769366307,233,206,,,,,,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958363,207,1,1,19,39,7ad69ngbpjuyzv96drf8d9sn2,0,61,75.7,2022-09-10T13:52:24.106Z,2022-09-10T20:16:54Z,3769366235,56,Center,3770734201,388,,3769366241,212,12.7,3769366243,213,5.0,3769366239,141,57.9,3769366233,3,,3769366237,140,64.7,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958403,179,8,1,19,40,f0w62l8zql3tukxsy8fqwp72x,1,33.8,34.3,2022-09-10T13:52:25.170Z,2022-09-10T19:08:31Z,3770123809,384,,3769366449,56,Back,3770734479,178,,,,,,,,,,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958449,180,49,1,19,42,f0w62l8zql3tukxsy8fqwp72x,1,35.9,50.1,2022-09-10T13:52:27.112Z,2022-09-10T19:08:35Z,,,,,,,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958467,181,1,1,19,45,f0w62l8zql3tukxsy8fqwp72x,1,35.9,50.1,2022-09-10T13:52:29.320Z,2022-09-10T19:08:38Z,3769366747,56,Back,3769366755,213,3.2,3769366751,141,49.3,3769366753,212,6.1,3770735065,178,,3769366749,140,30.1,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457958633,182,1,1,19,47,f0w62l8zql3tukxsy8fqwp72x,1,29.9,49.3,2022-09-10T13:52:31.535Z,2022-09-10T19:08:45Z,3770735703,178,,3769367607,140,13.6,3769367605,56,Back,3769367613,213,3.3,3769367611,212,17.4,3769367609,141,44.3,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959545,183,61,1,19,59,f0w62l8zql3tukxsy8fqwp72x,1,14.8,12.6,2022-09-10T13:52:43.484Z,2022-09-10T19:08:58Z,3770736605,178,,3769373439,189,,3769371977,238,,3769371913,56,Back,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959577,184,5,1,20,0,f0w62l8zql3tukxsy8fqwp72x,0,23.7,-0.9,2022-09-10T13:52:44.515Z,2022-09-10T19:08:58Z,3769372069,347,,3769372067,56,Back,3769373327,233,209,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959531,209,5,1,20,0,7ad69ngbpjuyzv96drf8d9sn2,1,76.3,100.9,2022-09-10T13:52:44.515Z,2022-09-10T19:08:59Z,3769371811,56,Left,3769373303,233,184,3769371813,347,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959599,210,1,1,20,50,7ad69ngbpjuyzv96drf8d9sn2,0,70.9,100,2022-09-10T13:53:35.079Z,2022-09-10T19:09:02Z,3769372173,56,Left,3769372171,107,,3769372177,141,79.8,3769372181,213,5.7,3769372175,140,92.8,3769372201,238,,3769372179,212,27.0,3769372183,1,,7y6f63pj7horkzhdzbge02rqh,C. Hudson-Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959673,185,49,1,20,55,f0w62l8zql3tukxsy8fqwp72x,1,12.8,24.4,2022-09-10T13:53:39.286Z,2022-09-10T19:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959713,186,1,1,20,58,f0w62l8zql3tukxsy8fqwp72x,1,12.7,27.9,2022-09-10T13:53:43.028Z,2022-09-10T19:09:11Z,3769372705,212,38.7,3769372709,1,,3769372703,141,80.9,3770737429,178,,3769372707,213,1.2,3769372699,56,Back,3769372701,140,26.2,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959741,187,1,1,21,2,f0w62l8zql3tukxsy8fqwp72x,1,26.2,80.9,2022-09-10T13:53:46.518Z,2022-09-10T19:09:14Z,3769372887,141,72.7,3769372883,56,Back,3769372889,212,8.0,3769372891,213,5.5,3769372885,140,31.6,3770737753,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458239929,1037,83,1,21,4,7ad69ngbpjuyzv96drf8d9sn2,1,66.1,29.5,2022-09-10T13:53:48.191Z,2022-09-10T19:42:40Z,3770884629,399,216615,,,,,,,,,,,,,,,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959807,188,1,1,21,4,f0w62l8zql3tukxsy8fqwp72x,1,33.4,70.9,2022-09-10T13:53:48.214Z,2022-09-10T19:09:17Z,3770738087,178,,3769373239,213,3.8,3769373235,212,26.1,3769373227,56,Back,3769373231,141,46.9,3769373229,140,14.0,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959925,189,1,1,21,12,f0w62l8zql3tukxsy8fqwp72x,1,14.9,42.7,2022-09-10T13:53:56.222Z,2022-09-10T19:09:20Z,3769373785,213,0.4,3769373777,56,Center,3769373781,141,70.8,3769373775,155,,3769373787,1,,3769373783,212,45.5,3770738305,178,,3769373779,140,54.2,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959929,190,44,1,21,14,f0w62l8zql3tukxsy8fqwp72x,1,55.4,71.1,2022-09-10T13:53:58.802Z,2022-09-10T20:16:55Z,3769373801,56,Center,3769373827,233,211,3769373803,286,,,,,,,,,,,,,,,,,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457959911,211,44,1,21,14,7ad69ngbpjuyzv96drf8d9sn2,0,44.6,28.9,2022-09-10T13:53:58.803Z,2022-09-10T19:09:27Z,3769373837,233,190,3769373719,56,Back,3769373721,285,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
