id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2503752921,109,1,1,8,45,dt4pinj0vw0t0cvz7za6mhmzy,1,34.1,10.4,2023-02-04T14:39:34.349Z,2023-02-05T02:26:20Z,4013841193,178,,4011376693,141,33.3,4011376695,212,16.0,4011376697,213,1.3,4011376691,140,37.6,4011376689,56,Back,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503752969,110,1,1,8,49,dt4pinj0vw0t0cvz7za6mhmzy,1,44.2,27.3,2023-02-04T14:39:38.848Z,2023-02-05T02:26:28Z,4011376907,212,19.4,4011376905,141,4.4,4011376913,213,5.4,4011376901,140,55.2,4013841319,178,,4011376899,56,Right,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753033,111,1,1,8,50,dt4pinj0vw0t0cvz7za6mhmzy,1,55.2,4.4,2023-02-04T14:39:40.038Z,2023-02-05T02:26:38Z,4011377195,213,3.1,4013841537,178,,4011377187,56,Back,4011377191,141,4.6,4011377189,140,42.6,4011377193,212,13.2,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753119,112,1,1,8,53,dt4pinj0vw0t0cvz7za6mhmzy,1,42.6,4.6,2023-02-04T14:39:42.500Z,2023-02-05T02:26:49Z,4011377671,141,22.5,4011377665,56,Back,4013841789,178,,4011377675,213,1.9,4011377673,212,12.7,4011377669,140,39.0,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753169,113,1,1,8,56,dt4pinj0vw0t0cvz7za6mhmzy,1,38.6,31.8,2023-02-04T14:39:45.979Z,2023-02-05T02:27:02Z,4011377927,212,7.2,4011377925,141,25.3,4011377923,140,33.2,4013842069,178,,4011377929,213,3.8,4011377921,56,Back,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753233,114,1,1,8,58,dt4pinj0vw0t0cvz7za6mhmzy,1,33.2,25.3,2023-02-04T14:39:47.809Z,2023-02-05T02:27:12Z,4011378331,212,11.4,4011378325,56,Back,4011378327,140,35.1,4013842221,178,,4011378333,213,1.4,4011378329,141,41.8,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753285,115,1,1,9,0,dt4pinj0vw0t0cvz7za6mhmzy,1,34.7,39.5,2023-02-04T14:39:50.179Z,2023-02-05T02:27:25Z,4011378543,213,6.3,4011378535,140,54.4,4011378537,141,39.1,4013842369,178,,4011378533,56,Center,4011378541,212,20.7,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753317,116,1,1,9,1,dt4pinj0vw0t0cvz7za6mhmzy,1,52.6,39,2023-02-04T14:39:51.181Z,2023-02-05T02:27:38Z,4011378661,212,6.0,4011378659,141,38.4,4011378663,213,3.2,4011378653,56,Back,4011378657,140,46.9,4013842703,178,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753359,117,1,1,9,2,dt4pinj0vw0t0cvz7za6mhmzy,0,47.9,37.7,2023-02-04T14:39:52.047Z,2023-02-05T02:27:48Z,4011378829,212,42.6,4011378837,1,,4011378833,213,6.1,4013843209,178,,4011378821,155,,4011378827,141,26.6,4011378825,140,87.8,4011378823,56,Center,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753483,57,49,1,9,7,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,72.4,2023-02-04T14:39:56.518Z,2023-02-05T02:27:58Z,,,,,,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753589,58,1,1,9,9,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,72.4,2023-02-04T14:39:58.337Z,2023-02-05T02:28:03Z,4011380009,213,0.1,4011379999,140,24.1,4013843463,178,,4011379993,56,Back,4011380007,212,12.3,4011380003,141,74.6,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753655,59,1,1,9,13,6k5zscdm9ufw0tguvzyjlp5hq,1,27,78,2023-02-04T14:40:02.917Z,2023-02-05T02:28:12Z,4011380301,56,Back,4013843717,178,,4011380311,213,4.7,4011380309,212,32.1,4011380313,1,,4011380307,141,30.8,4011380305,140,27.1,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753709,60,1,1,9,16,6k5zscdm9ufw0tguvzyjlp5hq,1,27.2,24.2,2023-02-04T14:40:05.869Z,2023-02-05T02:28:23Z,4011380539,212,15.1,4013843915,178,,4011380537,141,6.2,4011380535,140,35.6,4011380541,213,5.3,4011380533,56,Back,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753737,61,1,1,9,18,6k5zscdm9ufw0tguvzyjlp5hq,1,35,10.8,2023-02-04T14:40:08.110Z,2023-02-05T02:28:32Z,4011380639,213,1.3,4011380633,140,37.6,4013844027,178,,4011380629,56,Back,4011380637,212,11.2,4011380635,141,26.8,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753769,62,1,1,9,19,6k5zscdm9ufw0tguvzyjlp5hq,1,35.3,23.1,2023-02-04T14:40:09.081Z,2023-02-05T02:28:57Z,4011380831,141,7.4,4013844625,178,,4011380833,212,16.0,4011380827,56,Back,4011380835,213,3.9,4011380829,140,24.0,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753867,63,1,1,9,21,6k5zscdm9ufw0tguvzyjlp5hq,1,23.3,9,2023-02-04T14:40:10.670Z,2023-02-05T02:29:11Z,4011381271,56,Back,4011381281,1,,4013844803,178,,4011381279,213,2.2,4011381273,140,3.6,4011381277,212,34.3,4011381275,141,49.3,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753941,64,1,1,9,24,6k5zscdm9ufw0tguvzyjlp5hq,1,6.1,53,2023-02-04T14:40:13.744Z,2023-02-05T02:29:19Z,4011381643,140,22.1,4011381645,141,88.5,4011381647,212,29.4,4011381641,56,Back,4013845065,178,,4011381649,213,1.0,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753969,65,1,1,9,27,6k5zscdm9ufw0tguvzyjlp5hq,1,24.2,90.2,2023-02-04T14:40:17.309Z,2023-02-05T02:29:28Z,4011381807,213,0.6,4011381805,212,6.6,4013845341,178,,4011381801,141,95.6,4011381795,56,Back,4011381797,140,29.4,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503753999,66,1,1,9,29,6k5zscdm9ufw0tguvzyjlp5hq,0,29.7,96.7,2023-02-04T14:40:18.373Z,2023-02-05T02:29:38Z,4011381923,212,16.5,4011381919,140,44.5,4013845577,178,,4011381925,213,5.9,4011381921,141,88.5,4011381917,56,Back,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754001,118,8,1,9,29,dt4pinj0vw0t0cvz7za6mhmzy,1,53.2,8,2023-02-04T14:40:19.309Z,2023-02-05T02:29:45Z,4011381929,56,Right,4013845673,178,,4012799493,384,,,,,,,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754037,119,49,1,9,31,dt4pinj0vw0t0cvz7za6mhmzy,1,43.7,31.3,2023-02-04T14:40:21.291Z,2023-02-05T02:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754067,120,1,1,9,32,dt4pinj0vw0t0cvz7za6mhmzy,1,43.7,31.3,2023-02-04T14:40:21.340Z,2023-02-05T02:30:06Z,4011382225,212,9.3,4011382227,213,2.3,4011382223,141,41.0,4011382219,56,Back,4013846105,178,,4011382221,140,37.5,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754125,121,1,1,9,33,dt4pinj0vw0t0cvz7za6mhmzy,1,37.3,39.2,2023-02-04T14:40:22.400Z,2023-02-05T02:30:13Z,4011382491,213,4.8,4013846243,178,,4011382489,212,11.7,4011382485,140,38.8,4011382487,141,22.2,4011382483,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754213,122,1,1,9,36,dt4pinj0vw0t0cvz7za6mhmzy,1,40.8,22.2,2023-02-04T14:40:25.920Z,2023-02-05T02:30:21Z,4011382931,141,5.8,4013846445,178,,4011382927,56,Right,4011382933,212,19.0,4011382935,213,5.7,4011382929,140,55.4,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754259,123,1,1,9,39,dt4pinj0vw0t0cvz7za6mhmzy,1,60.3,4.7,2023-02-04T14:40:29.189Z,2023-02-05T02:30:29Z,4013846611,178,,4011383155,213,0.3,4011383149,140,71.7,4011383153,212,12.5,4011383147,56,Right,4011383151,141,9.8,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754269,124,61,1,9,40,dt4pinj0vw0t0cvz7za6mhmzy,1,70.6,11.3,2023-02-04T14:40:29.981Z,2023-02-05T02:30:37Z,4011383195,56,Right,4013846745,178,,,,,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504303601,742,43,1,9,42,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-02-04T14:40:31.786Z,2023-02-05T09:53:22Z,4014283429,144,83,4014270507,399,244855,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754397,125,1,1,9,43,dt4pinj0vw0t0cvz7za6mhmzy,1,69.8,8.5,2023-02-04T14:40:33.309Z,2023-02-05T02:30:45Z,4011383807,213,3.2,4011383805,212,6.6,4011383799,56,Right,4011383803,141,8.0,4013846987,178,,4011383801,140,63.5,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754495,126,1,1,9,45,dt4pinj0vw0t0cvz7za6mhmzy,1,62.2,11,2023-02-04T14:40:35.230Z,2023-02-05T02:30:53Z,4011384225,212,8.2,4011384227,213,2.7,4011384219,56,Right,4011384223,141,16.7,4013847325,178,,4011384221,140,55.3,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754531,127,1,1,9,50,dt4pinj0vw0t0cvz7za6mhmzy,1,54.1,52.6,2023-02-04T14:40:39.999Z,2023-02-05T02:31:00Z,4013847547,178,,4011384423,141,77.1,4011384419,56,Center,4011384427,213,1.7,4011384425,212,16.8,4011384421,140,52.1,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754613,128,1,1,9,53,dt4pinj0vw0t0cvz7za6mhmzy,1,46.4,73.2,2023-02-04T14:40:42.960Z,2023-02-05T02:31:14Z,4011384871,140,31.4,4013847829,178,,4011384877,213,3.8,4011384875,212,20.2,4011384869,56,Back,4011384873,141,54.6,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754639,129,1,1,9,56,dt4pinj0vw0t0cvz7za6mhmzy,1,30.8,53.9,2023-02-04T14:40:46.311Z,2023-02-05T02:31:21Z,4011384993,140,33.3,4011384995,141,34.3,4011384997,212,13.6,4011384991,56,Back,4013847997,178,,4011384999,213,4.9,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754723,130,1,1,10,1,dt4pinj0vw0t0cvz7za6mhmzy,1,34.3,35.1,2023-02-04T14:40:51.293Z,2023-02-05T02:31:29Z,4011385383,56,Back,4011385387,141,45.1,4011385385,140,38.6,4013848111,178,,4011385389,212,8.2,4011385391,213,1.0,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754775,131,1,1,10,3,dt4pinj0vw0t0cvz7za6mhmzy,1,38.6,45.1,2023-02-04T14:40:52.380Z,2023-02-05T02:31:40Z,4011385651,140,29.1,4011385653,141,40.3,4011385657,213,3.5,4011385655,212,10.5,4013848323,178,,4011385649,56,Back,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754843,132,1,1,10,5,dt4pinj0vw0t0cvz7za6mhmzy,1,27.5,47,2023-02-04T14:40:55.230Z,2023-02-05T02:31:49Z,4011386021,56,Back,4011386029,213,2.2,4013848411,178,,4011386023,140,18.2,4011386025,141,64.9,4011386027,212,15.6,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503754873,133,1,1,10,9,dt4pinj0vw0t0cvz7za6mhmzy,1,22.1,52.5,2023-02-04T14:40:58.858Z,2023-02-05T02:31:57Z,4011386171,141,41.2,4011386167,56,Back,4011386173,212,7.8,4011386169,140,23.1,4013848491,178,,4011386175,213,4.8,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755025,134,1,1,10,11,dt4pinj0vw0t0cvz7za6mhmzy,1,23.8,37.7,2023-02-04T14:41:00.979Z,2023-02-05T02:32:08Z,4011386885,212,24.5,4011386879,56,Back,4011386887,213,5.3,4011386883,141,7.5,4011386881,140,36.5,4013848673,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755061,135,1,1,10,17,dt4pinj0vw0t0cvz7za6mhmzy,1,35.7,9.5,2023-02-04T14:41:06.648Z,2023-02-05T02:32:18Z,4011387051,213,2.8,4011387043,56,Back,4011387045,140,22.9,4011387047,141,17.6,4013848857,178,,4011387049,212,14.5,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755125,136,1,1,10,19,dt4pinj0vw0t0cvz7za6mhmzy,1,20.7,17.9,2023-02-04T14:41:09.099Z,2023-02-05T02:32:31Z,4013849095,178,,4011387431,140,15.6,4011387435,212,21.0,4011387437,213,1.8,4011387429,56,Back,4011387433,141,47.8,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755161,137,1,1,10,22,dt4pinj0vw0t0cvz7za6mhmzy,1,21.8,46.9,2023-02-04T14:41:12.081Z,2023-02-05T02:32:44Z,4011387613,212,26.6,4013849229,178,,4011387605,56,Back,4011387615,213,1.1,4011387611,141,81.5,4011387609,140,33.6,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755353,138,1,1,10,28,dt4pinj0vw0t0cvz7za6mhmzy,1,43.9,82.7,2023-02-04T14:41:17.849Z,2023-02-05T02:32:51Z,4011388567,196,,4011388569,56,Right,4011388575,212,55.5,4011388565,155,,4011388571,140,58.5,4013849327,178,,4011388579,1,,4011388573,141,4.3,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,4011388577,213,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
2503755415,139,1,1,10,34,dt4pinj0vw0t0cvz7za6mhmzy,0,61,6.4,2023-02-04T14:41:23.888Z,2023-02-05T02:32:58Z,4011388875,213,0.6,4011388873,212,27.9,4011388869,140,83.1,4013849401,178,,4011388865,155,,4011388871,141,29.1,4011388867,56,Center,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755455,67,8,1,10,36,6k5zscdm9ufw0tguvzyjlp5hq,1,16.9,66.2,2023-02-04T14:41:25.669Z,2023-02-05T02:33:04Z,4011816297,15,,4013849471,388,,4012805865,385,,4011389041,56,Back,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755437,140,43,1,10,36,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-04T14:41:26.260Z,2023-02-04T18:01:20Z,4011388979,140,81.2,4011388981,141,42.5,4011388977,56,Center,4011388975,3,0,4011388985,213,1.8,4011388983,212,9.5,4012805427,144,1,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504269367,568,67,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,1,18.6,56.2,2023-02-04T14:41:27.730Z,2023-02-05T07:35:20Z,4014111333,233,1350,,,,,,,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504269365,1350,67,1,10,38,dt4pinj0vw0t0cvz7za6mhmzy,0,81.4,43.8,2023-02-04T14:41:27.731Z,2023-02-05T06:43:22Z,4014111337,233,568,,,,,,,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755531,68,1,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,1,18.4,56.5,2023-02-04T14:41:27.769Z,2023-02-05T07:35:21Z,4011389369,212,7.3,4013849535,178,,4011389363,56,Back,4011389365,140,19.7,4011389371,213,1.4,4011389367,141,67.0,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755533,69,49,1,10,39,6k5zscdm9ufw0tguvzyjlp5hq,1,25.8,71,2023-02-04T14:41:29.204Z,2023-02-05T02:33:24Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755591,71,4,1,10,40,6k5zscdm9ufw0tguvzyjlp5hq,1,28.1,69.4,2023-02-04T14:41:30.158Z,2023-02-05T02:33:31Z,4011389673,265,,4011389669,56,Back,4011389677,285,,4011389671,152,,4011390031,233,142,4011389667,13,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755649,142,4,1,10,40,dt4pinj0vw0t0cvz7za6mhmzy,0,71.9,30.6,2023-02-04T14:41:30.159Z,2023-02-05T02:33:31Z,4013849865,178,,4011389953,286,,4011390073,233,71,4011389951,265,,4011389943,56,Center,4011389939,13,,4011389947,152,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755581,70,43,1,10,41,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-02-04T14:41:30.547Z,2023-02-04T14:41:35Z,4011389609,56,Back,4011389751,233,141,4011389911,144,3,4011389613,285,0,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755513,141,43,1,10,41,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-02-04T14:41:30.547Z,2023-02-04T14:41:43Z,4011390795,144,45,4011389301,56,Center,4011389303,286,0,,,,,,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755951,72,1,1,10,57,6k5zscdm9ufw0tguvzyjlp5hq,1,27.7,63.7,2023-02-04T14:41:46.789Z,2023-02-05T02:33:45Z,4011391371,141,70.3,4011391365,56,Back,4011391369,140,34.9,4011391373,212,8.8,4011391359,5,,4013850013,178,,4011391375,213,0.5,4011391361,152,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503755989,73,1,1,11,1,6k5zscdm9ufw0tguvzyjlp5hq,0,34.9,67.5,2023-02-04T14:41:50.431Z,2023-02-05T02:33:59Z,4011391607,56,Center,4011391605,155,,4011391617,1,,4011391615,213,5.7,4011391613,212,48.2,4013850153,178,,4011391609,140,73.2,4011391611,141,28.5,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756023,143,1,1,11,4,dt4pinj0vw0t0cvz7za6mhmzy,1,23.1,66.1,2023-02-04T14:41:53.368Z,2023-02-05T02:34:03Z,4011391791,3,,4013850245,388,,4011391799,212,14.0,4011391793,56,Back,4011391801,213,1.9,4011391795,140,18.4,4011391797,141,85.4,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756031,144,49,1,11,6,dt4pinj0vw0t0cvz7za6mhmzy,1,17.7,85.9,2023-02-04T14:41:55.967Z,2023-02-05T02:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756075,145,1,1,11,6,dt4pinj0vw0t0cvz7za6mhmzy,0,17.5,85.9,2023-02-04T14:41:56Z,2023-02-05T02:34:29Z,4011392061,212,39.0,4011392059,141,88.6,4011392063,213,0.0,4011392053,157,,4013850421,178,,4011392057,140,54.6,4011392055,56,Left,4011392065,1,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756091,74,49,1,11,9,6k5zscdm9ufw0tguvzyjlp5hq,1,43.8,18.5,2023-02-04T14:41:58.970Z,2023-02-05T02:35:06Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756127,75,1,1,11,9,6k5zscdm9ufw0tguvzyjlp5hq,1,43.7,19.6,2023-02-04T14:41:58.979Z,2023-02-05T02:35:03Z,4011392309,212,20.5,4011392301,56,Center,4011392299,155,,4011392305,141,41.5,4013850951,178,,4011392303,140,57.1,4011392313,213,0.8,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756143,76,61,1,11,11,6k5zscdm9ufw0tguvzyjlp5hq,0,56.7,38.4,2023-02-04T14:42:00.528Z,2023-02-05T02:35:24Z,4013851079,178,,4011392375,56,Center,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756197,77,45,1,11,12,6k5zscdm9ufw0tguvzyjlp5hq,0,64.1,34.1,2023-02-04T14:42:01.946Z,2023-02-05T02:35:34Z,4011392781,233,146,4011392645,285,,4011392643,56,Center,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756201,146,3,1,11,12,dt4pinj0vw0t0cvz7za6mhmzy,1,35.9,65.9,2023-02-04T14:42:01.946Z,2023-02-05T02:35:33Z,4011392691,56,Back,4011392693,286,,4012810087,464,,4011392763,233,77,4013851339,178,,,,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756209,147,49,1,11,13,dt4pinj0vw0t0cvz7za6mhmzy,1,34.9,60.6,2023-02-04T14:42:02.489Z,2023-02-05T06:44:27Z,,,,,,,,,,,,,,,,,,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756243,148,1,1,11,14,dt4pinj0vw0t0cvz7za6mhmzy,1,33.9,59.4,2023-02-04T14:42:03.372Z,2023-02-05T02:35:57Z,4011392933,140,29.5,4011392931,56,Back,4011392943,212,9.4,4011392939,141,47.3,4011392945,213,4.2,4013851675,178,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503756487,149,1,1,11,17,dt4pinj0vw0t0cvz7za6mhmzy,1,29.8,41,2023-02-04T14:42:06.579Z,2023-02-05T02:36:13Z,4011394153,56,Back,4011394163,213,5.3,4011394157,141,6.1,4011394155,140,43.9,4011394159,212,28.0,4013851793,178,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
