id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2540951709,185,74,1,17,23,cu0eztmjcsbydyp53aleznorw,1,28.2,4.6,2023-04-29T16:47:37.521Z,2023-04-30T04:04:31Z,4236162273,56,Back,4236162277,285,,4236162397,233,155,4238559593,21,,4238559595,178,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951751,156,5,1,17,24,cz4a6wmzx2obyisadhgaccx7b,1,69,101.6,2023-04-29T16:47:38.234Z,2023-04-30T04:04:33Z,4236162531,233,186,4236162509,56,Left,4236162511,347,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951733,186,5,1,17,24,cu0eztmjcsbydyp53aleznorw,0,31,-1.6,2023-04-29T16:47:38.234Z,2023-04-30T04:04:33Z,4236162555,233,156,4236162417,56,Back,4236162419,347,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951759,157,1,1,17,25,cz4a6wmzx2obyisadhgaccx7b,1,65.8,100,2023-04-29T16:47:40.072Z,2023-04-30T04:04:37Z,4236162589,56,Left,4236162593,141,86.0,4236162597,213,4.6,4236162585,107,,4236162591,140,64.8,4236162595,212,10.9,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951791,158,1,1,17,27,cz4a6wmzx2obyisadhgaccx7b,1,64.8,86,2023-04-29T16:47:41.225Z,2023-04-30T04:04:40Z,4236162779,213,1.0,4236162771,56,Left,4236162775,141,93.3,4236162773,140,67.6,4238559801,178,,4236162777,212,5.8,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951803,159,1,1,17,28,cz4a6wmzx2obyisadhgaccx7b,0,66.9,90.2,2023-04-29T16:47:42.298Z,2023-04-30T04:04:46Z,4236162851,140,65.3,4236162861,213,4.5,4236162855,141,76.1,4238559897,178,,4236162859,212,9.7,4236162847,56,Center,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951829,187,49,1,17,29,cu0eztmjcsbydyp53aleznorw,1,40.5,18.2,2023-04-29T16:47:43.762Z,2023-04-30T05:50:49Z,,,,,,,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951889,188,1,1,17,30,cu0eztmjcsbydyp53aleznorw,1,40.5,18.2,2023-04-29T16:47:44.851Z,2023-04-30T04:05:25Z,4236163317,212,8.4,4236163313,140,48.2,4236163315,141,14.6,4238560721,178,,4236163311,56,Back,4236163309,155,,4236163319,213,6.0,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951893,189,3,1,17,34,cu0eztmjcsbydyp53aleznorw,0,56.6,33.4,2023-04-29T16:47:48.898Z,2023-04-30T04:08:36Z,4238564689,178,,4236163333,56,Center,4236163451,233,160,4236163337,286,,4237900927,465,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951895,160,7,1,17,34,cz4a6wmzx2obyisadhgaccx7b,0,43.4,66.6,2023-04-29T16:47:48.994Z,2023-04-30T04:08:39Z,4236163347,56,Back,4236163429,233,189,4237900847,384,,4238564765,178,,4236163349,285,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951955,190,1,1,17,38,cu0eztmjcsbydyp53aleznorw,1,60.6,73.5,2023-04-29T16:47:52.521Z,2023-04-30T04:08:46Z,4236163703,140,73.3,4236163713,213,6.1,4236163707,141,69.6,4238564885,178,,4236163701,56,Center,4236163711,212,13.6,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540951971,191,1,1,17,39,cu0eztmjcsbydyp53aleznorw,1,73.5,69.3,2023-04-29T16:47:53.979Z,2023-04-30T04:08:48Z,4236163799,213,5.1,4236163791,56,Center,4236163795,141,56.1,4238564977,178,,4236163793,140,76.8,4236163797,212,9.6,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540952069,192,1,1,17,40,cu0eztmjcsbydyp53aleznorw,1,77.9,56.1,2023-04-29T16:47:54.712Z,2023-04-30T04:09:12Z,4236168617,22,,4236164307,141,45.4,4236164303,56,Center,4236168613,210,16,4237902097,4,,4236164305,140,83.6,4236168615,154,,4236164311,213,5.4,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,4238565223,178,,4236164309,212,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,1,,,,
2540952083,193,16,1,17,42,cu0eztmjcsbydyp53aleznorw,1,86.2,44.3,2023-04-29T16:47:56.994Z,2023-04-30T04:09:13Z,4236168747,230,96.3,4236164381,56,Center,4236168741,103,3.8,4237904245,395,4.0,4236168749,231,48.2,4236168733,154,,4236167155,374,2023-04-29 17:47:56.195,4236168735,55,192,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,4236168743,214,,4236168739,102,,4236167159,375,4236168729,76,4236164371,22,,4238565321,178,,4236168731,29,,4236164377,17,,4236167151,20,4237904247,396,53.2,17:42.106,,,4236168745,328,,,49.6,,,
2540953277,161,1,1,18,54,cz4a6wmzx2obyisadhgaccx7b,1,50.1,50,2023-04-29T16:49:08.629Z,2023-04-30T04:09:15Z,4236170785,141,50.6,4236170781,56,Back,4236170787,212,21.0,4236170783,140,30.1,4236170791,279,G,4238565351,178,,4236170789,213,3.1,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953329,162,1,1,18,58,cz4a6wmzx2obyisadhgaccx7b,0,31.2,50.6,2023-04-29T16:49:12.251Z,2023-04-30T04:09:18Z,4236171067,141,71.9,4236171063,56,Center,4236171065,140,66.3,4236171061,155,,4238565421,178,,4236171071,213,0.4,4236171069,212,39.6,4236171073,1,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953365,194,44,1,19,1,cu0eztmjcsbydyp53aleznorw,1,35.6,24.3,2023-04-29T16:49:15.756Z,2023-04-30T07:08:44Z,4236171235,56,Back,4236171285,233,163,4236171239,285,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953347,163,44,1,19,1,cz4a6wmzx2obyisadhgaccx7b,0,64.4,75.7,2023-04-29T16:49:15.757Z,2023-04-30T04:09:20Z,4236171141,56,Center,4236171291,233,194,4236171143,286,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953389,195,1,1,19,1,cu0eztmjcsbydyp53aleznorw,0,36.9,20.3,2023-04-29T16:49:15.852Z,2023-04-30T07:08:44Z,4238565509,388,,4236171359,213,5.7,4236171355,141,13.3,4236171351,56,Back,4236171349,3,,4236171357,212,8.5,4236171353,140,43.6,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953393,164,1,1,19,3,cz4a6wmzx2obyisadhgaccx7b,1,58.4,82.2,2023-04-29T16:49:17.115Z,2023-04-30T04:09:30Z,4236171389,213,4.9,4236171385,141,69.5,4236171381,56,Center,4236171387,212,8.8,4238565597,388,,4236171379,3,,4236171383,140,59.9,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953405,165,1,1,19,4,cz4a6wmzx2obyisadhgaccx7b,0,60.1,68.9,2023-04-29T16:49:18.748Z,2023-04-30T04:09:35Z,4236171453,141,69.9,4238565677,178,,4236171449,56,Center,4236171457,213,0.1,4236171451,140,71.0,4236171455,212,11.5,4236171443,3,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953465,196,1,1,19,5,cu0eztmjcsbydyp53aleznorw,1,28.2,23.9,2023-04-29T16:49:19.953Z,2023-04-30T04:09:38Z,4236171779,141,19.9,4238565769,388,,4236171783,213,5.8,4236171781,212,6.0,4236171773,3,,4236171777,140,33.3,4236171775,56,Back,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953469,197,49,1,19,7,cu0eztmjcsbydyp53aleznorw,1,33.2,19.9,2023-04-29T16:49:21.241Z,2023-04-30T08:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953489,198,1,1,19,8,cu0eztmjcsbydyp53aleznorw,1,33.2,19.9,2023-04-29T16:49:22.565Z,2023-04-30T04:09:50Z,4236171855,212,14.0,4238566047,178,,4236171851,140,20.4,4236171857,213,3.4,4236171849,56,Back,4236171853,141,13.9,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953517,199,1,1,19,11,cu0eztmjcsbydyp53aleznorw,1,22.9,13.3,2023-04-29T16:49:25.369Z,2023-04-30T04:09:54Z,4236172017,212,23.1,4236172013,140,3.9,4236172015,141,30.5,4236172011,56,Back,4236172019,213,2.6,4238566169,178,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953547,200,1,1,19,12,cu0eztmjcsbydyp53aleznorw,0,3.9,30.5,2023-04-29T16:49:27.007Z,2023-04-30T04:09:58Z,4236172207,213,5.7,4236172203,141,0.0,4236172205,212,39.0,4236172201,140,34.7,4236172197,157,,4236172209,1,,4236172199,56,Back,4238566247,178,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953713,166,5,1,19,15,cz4a6wmzx2obyisadhgaccx7b,1,63.6,101.4,2023-04-29T16:49:29.705Z,2023-04-30T04:09:59Z,4236173077,347,,4236173075,56,Left,4236173099,233,201,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953553,201,5,1,19,15,cu0eztmjcsbydyp53aleznorw,0,36.4,-1.4,2023-04-29T16:49:29.705Z,2023-04-30T04:09:59Z,4236172239,347,,4236172237,56,Back,4236173153,233,166,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953743,167,1,1,19,26,cz4a6wmzx2obyisadhgaccx7b,1,64.1,100,2023-04-29T16:49:40.934Z,2023-04-30T04:10:04Z,4236173269,107,,4236173273,56,Left,4236173277,140,74.9,4236173281,141,96.2,4236173287,212,12.0,4236173291,213,5.9,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953769,168,1,1,19,27,cz4a6wmzx2obyisadhgaccx7b,1,74.9,96.2,2023-04-29T16:49:42.015Z,2023-04-30T04:10:08Z,4236173437,213,3.4,4236173433,141,93.5,4237907991,156,,4236173435,212,6.9,4236173431,140,68.6,4236173429,56,Left,4238566469,178,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953773,169,1,1,19,29,cz4a6wmzx2obyisadhgaccx7b,1,68.7,87.2,2023-04-29T16:49:43.316Z,2023-04-30T04:10:11Z,4236173453,56,Left,4238566533,178,,4236173457,141,99.3,4236173455,140,68.7,4236173459,212,8.2,4236173461,213,1.6,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953801,171,1,1,19,30,cz4a6wmzx2obyisadhgaccx7b,1,68.4,97.3,2023-04-29T16:49:44.423Z,2023-04-30T04:10:14Z,4236173629,213,6.1,4236173627,212,8.0,4236173623,140,75.9,4236173625,141,95.4,4236173621,56,Left,4238566593,178,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953777,170,43,1,19,30,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-29T16:49:44.691Z,2023-04-29T16:49:56Z,4236173465,56,Left,4236173467,347,0,4236174455,144,5,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953907,172,1,1,19,31,cz4a6wmzx2obyisadhgaccx7b,1,73.7,98.3,2023-04-29T16:49:45.615Z,2023-04-30T04:10:18Z,4236174133,140,77.6,4236174139,213,6.1,4238566695,178,,4236174137,212,4.1,4236174131,56,Left,4236174135,141,97.4,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272909,879,3,1,19,34,cz4a6wmzx2obyisadhgaccx7b,0,88.5,95.7,2023-04-29T16:49:48.538Z,2023-04-30T05:53:06Z,4237909419,464,,4238566809,178,,4237909417,286,,4237909415,56,Left,4237909421,467,2p48525x4ap9m81g6ode51cyd,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953915,173,4,1,19,35,cz4a6wmzx2obyisadhgaccx7b,1,87,94.2,2023-04-29T16:49:49.461Z,2023-04-30T04:10:25Z,4236174181,56,Left,4236406981,233,202,4236174185,286,,4236174183,152,,4236174179,295,,4236174177,13,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540953965,202,4,1,19,35,cu0eztmjcsbydyp53aleznorw,0,13,5.8,2023-04-29T16:49:49.462Z,2023-04-30T04:10:24Z,4236174519,152,,4236407039,233,173,4238566873,178,,4236174513,13,,4236174517,56,Back,4236174521,285,,4236174515,295,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954461,174,1,1,20,16,cz4a6wmzx2obyisadhgaccx7b,0,84.9,89.4,2023-04-29T16:50:30.999Z,2023-04-30T04:10:27Z,4236177483,140,94.5,4237911723,20,,4236177479,56,Center,4237911721,223,,4236177489,212,26.3,4236177473,155,,4238566923,178,,4236177493,213,5.1,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,4236177467,2,,4236177485,141,,4236177475,152,4236177469,5,,,,,,,,,,,,,,,,,53.7,,,,,,,,,,,
2540954511,203,44,1,20,18,cu0eztmjcsbydyp53aleznorw,1,5,45.8,2023-04-29T16:50:32.275Z,2023-04-30T07:08:44Z,4236177729,56,Back,4236177731,285,,4236177747,233,175,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954479,175,44,1,20,18,cz4a6wmzx2obyisadhgaccx7b,0,95,54.2,2023-04-29T16:50:32.276Z,2023-04-30T04:10:35Z,4236177549,56,Center,4238353755,233,203,4236177551,286,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954547,204,12,1,20,18,cu0eztmjcsbydyp53aleznorw,1,3.2,44.2,2023-04-29T16:50:32.456Z,2023-04-30T07:08:45Z,4238567621,388,,4236177935,212,38.8,4236177967,15,,4236177937,213,1.6,4236177933,141,100.0,4236177931,140,3.4,4236178015,167,,4236177929,56,Back,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954687,176,5,1,20,23,cz4a6wmzx2obyisadhgaccx7b,1,94.4,-1.4,2023-04-29T16:50:37.735Z,2023-04-30T04:11:03Z,4236178815,56,Right,4236178845,233,205,4236178817,347,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954557,205,5,1,20,23,cu0eztmjcsbydyp53aleznorw,0,5.6,101.4,2023-04-29T16:50:37.735Z,2023-04-30T04:11:03Z,4236178013,347,,4236178011,56,Back,4236178873,233,176,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954893,177,1,1,20,47,cz4a6wmzx2obyisadhgaccx7b,0,88.7,0,2023-04-29T16:51:01.852Z,2023-04-30T04:11:14Z,4236179743,107,,4236179749,141,26.8,4236179753,213,1.4,4236179747,140,92.5,4236179745,56,Center,4236179751,212,19.6,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954963,206,12,1,20,49,cu0eztmjcsbydyp53aleznorw,1,7.8,66.9,2023-04-29T16:51:03.345Z,2023-04-30T04:11:17Z,4236180119,140,10.8,4236180123,212,13.2,4236180117,56,Back,4238568027,178,,4236180121,141,85.8,4236180125,213,1.3,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954959,178,1,1,20,51,cz4a6wmzx2obyisadhgaccx7b,0,92.3,18.5,2023-04-29T16:51:05.637Z,2023-04-30T04:11:24Z,4236180089,155,,4236180095,141,75.0,4236180087,2,,4238568181,178,,4236180099,213,1.8,4237913837,224,,4236180091,56,Center,4237913839,20,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,4236180097,212,39.7,4236180093,140,,4236180101,1,,,,,,,,,,,,,,,,,,,82.8,,,,,,,,,,,
2540954969,207,3,1,20,55,cu0eztmjcsbydyp53aleznorw,0,17,23.8,2023-04-29T16:51:09.436Z,2023-04-30T04:11:30Z,4236180169,285,,4237914435,465,,4236180167,56,Back,4236180299,233,179,4238568367,178,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540954983,179,7,1,20,55,cz4a6wmzx2obyisadhgaccx7b,0,83,76.2,2023-04-29T16:51:09.572Z,2023-04-30T04:11:35Z,4237914537,383,,4236180233,56,Center,4238568433,178,,4236180289,233,207,4236180235,286,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955013,208,12,1,20,56,cu0eztmjcsbydyp53aleznorw,1,14.7,25.9,2023-04-29T16:51:10.909Z,2023-04-30T04:11:39Z,4236180429,140,55.7,4236180433,212,43.1,4238568501,178,,4236180435,213,0.0,4236180427,56,Center,4236180431,141,26.3,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955067,180,1,1,21,2,cz4a6wmzx2obyisadhgaccx7b,1,37.2,67.4,2023-04-29T16:51:16.781Z,2023-04-30T04:11:43Z,4236180687,213,4.5,4236180679,56,Back,4236180683,141,38.6,4236180685,212,20.2,4236180681,140,32.5,4238568597,178,,,,,,,,bjjll8tgbxink1ly3gmw5w4ph,M. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955105,181,1,1,21,5,cz4a6wmzx2obyisadhgaccx7b,1,32.5,37.3,2023-04-29T16:51:19.945Z,2023-04-30T04:11:45Z,4236180869,213,4.9,4236180865,141,10.4,4238568635,178,,4236180861,56,Back,4236180867,212,18.6,4236180863,140,35.9,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955153,182,1,1,21,8,cz4a6wmzx2obyisadhgaccx7b,1,38.3,10,2023-04-29T16:51:22.169Z,2023-04-30T04:11:47Z,4236181161,140,79.5,4236181167,212,43.3,4236181159,56,Right,4236181163,141,11.9,4236181173,1,,4236181171,213,0.0,4236181157,155,,4238568677,178,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955157,183,50,1,21,11,cz4a6wmzx2obyisadhgaccx7b,1,81.8,7.2,2023-04-29T16:51:25.390Z,2023-04-30T05:54:41Z,4236181211,286,,4236181443,233,209,4236181209,56,Right,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955179,209,7,1,21,12,cu0eztmjcsbydyp53aleznorw,1,18.2,92.8,2023-04-29T16:51:26.707Z,2023-04-30T04:11:57Z,4236181399,233,183,4238568903,178,,4237915887,385,,4236181363,56,Back,4236181365,285,,4236181361,167,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955309,184,5,1,21,15,cz4a6wmzx2obyisadhgaccx7b,1,86.2,-1,2023-04-29T16:51:29.097Z,2023-04-30T04:11:59Z,4236182127,233,210,4236182123,56,Right,4236182125,347,,,,,,,,,,,,,,,,,9xl238e13utd2ondzqi51ka1h,S. Terodde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955183,210,5,1,21,15,cu0eztmjcsbydyp53aleznorw,0,13.8,101,2023-04-29T16:51:29.097Z,2023-04-30T04:11:59Z,4236182135,233,184,4236181379,56,Back,4236181381,347,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955407,185,1,1,21,27,cz4a6wmzx2obyisadhgaccx7b,1,87.4,0,2023-04-29T16:51:41.943Z,2023-04-30T04:12:11Z,4236182571,212,12.4,4236182569,141,15.7,4236182573,213,1.9,4236182567,140,83.8,4236182565,56,Right,4236182561,107,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955441,186,1,1,21,35,cz4a6wmzx2obyisadhgaccx7b,1,79,4.4,2023-04-29T16:51:49.535Z,2023-04-30T04:12:14Z,4236182769,141,14.8,4236182771,212,8.7,4236182773,213,2.2,4238569303,178,,4236182767,140,74.2,4236182765,56,Right,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955455,187,1,1,21,37,cz4a6wmzx2obyisadhgaccx7b,1,74.2,14.8,2023-04-29T16:51:51.740Z,2023-04-30T04:12:16Z,4236182859,213,5.7,4238569369,178,,4236182857,212,9.3,4236182853,140,81.7,4236182855,141,7.6,4236182851,56,Right,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955461,188,1,1,21,39,cz4a6wmzx2obyisadhgaccx7b,0,81.7,7.6,2023-04-29T16:51:53.736Z,2023-04-30T04:12:19Z,4237916913,224,,4236183061,286,,4238569445,178,,4236182893,213,1.0,4236182885,56,Right,4236182891,212,4.0,4236183055,236,,4237916915,20,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,4236182889,141,12.5,4236182881,2,,4236183057,233,4236182883,155,4236182887,140,83.8,,,,,,,,,,,,,,,211,,,,,,,,,,
2540955491,211,12,1,21,39,cu0eztmjcsbydyp53aleznorw,1,14.2,90.6,2023-04-29T16:51:53.813Z,2023-04-30T04:12:22Z,4236183085,233,188,4238569553,178,,4236183037,56,Back,4236183035,185,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955553,190,61,1,21,39,cz4a6wmzx2obyisadhgaccx7b,1,82.2,4,2023-04-29T16:51:53.893Z,2023-04-30T04:12:30Z,4236183343,56,Right,4238569705,178,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955551,189,5,1,21,41,cz4a6wmzx2obyisadhgaccx7b,0,81.2,-1,2023-04-29T16:51:55.505Z,2023-04-30T04:12:33Z,4236183363,233,212,4236183337,347,,4236183335,56,Right,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540955511,212,5,1,21,41,cu0eztmjcsbydyp53aleznorw,1,18.8,101,2023-04-29T16:51:55.505Z,2023-04-30T04:12:33Z,4236183119,56,Back,4236183123,347,,4236183431,233,189,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
