id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2511960809,80,3,1,8,47,f0w62l8zql3tukxsy8fqwp72x,1,58.6,26.6,2023-02-25T14:41:29.119Z,2023-02-26T01:29:33Z,4057194551,178,,4056575761,465,,4054599381,233,74,4054599213,286,,4054599211,56,Center,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511960971,82,4,1,8,49,f0w62l8zql3tukxsy8fqwp72x,1,61.4,27.8,2023-02-25T14:41:31.213Z,2023-02-25T22:25:54Z,4054599991,286,,4054600057,233,75,4054599983,152,,4054599975,13,,4054599987,265,,4054599979,56,Center,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511960923,75,4,1,8,49,ex3psl8e3ajeypwjy4xfltpx6,0,38.6,72.2,2023-02-25T14:41:31.214Z,2023-02-25T22:25:54Z,4054599757,13,,4054600039,285,,4054600107,233,82,4057194831,178,,4054599763,265,,4054599761,152,,4054599759,56,Back,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511960815,81,43,1,8,51,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-25T14:41:32.635Z,2023-02-25T19:25:33Z,4054599247,56,Center,4056576831,144,61,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511961517,84,1,1,9,29,f0w62l8zql3tukxsy8fqwp72x,0,65.2,20.4,2023-02-25T14:42:11.071Z,2023-02-25T22:26:00Z,4056578831,72,,4054602913,1,,4054602897,152,,4054602907,212,41.0,4054602887,2,,4056578573,223,,4054602909,213,0.6,4057194959,178,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,4054602903,140,4054602905,141,4054602901,56,Center,4054602893,155,,4054602891,5,,,,98.0,53.0,,,,,,,,,,,,,,,,,
2511961523,76,52,1,9,31,ex3psl8e3ajeypwjy4xfltpx6,1,1.1,46.6,2023-02-25T14:42:13.271Z,2023-02-25T22:26:37Z,4057195709,388,,4056579649,377,,,,,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511961663,77,1,1,9,38,ex3psl8e3ajeypwjy4xfltpx6,1,2,46.3,2023-02-25T14:42:19.896Z,2023-02-25T22:27:13Z,4054603665,123,,4057196633,178,,4054603669,140,19.6,4054603675,213,0.9,4054603697,287,,4054603673,212,28.7,4054603667,56,Back,4054603671,141,78.5,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511961811,78,1,1,9,46,ex3psl8e3ajeypwjy4xfltpx6,1,28.5,91.1,2023-02-25T14:42:27.701Z,2023-02-25T22:27:28Z,4057197059,178,,4054604287,141,77.6,4054604289,212,10.1,4054604291,213,5.1,4054604283,56,Back,4054604285,140,32.4,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511961891,79,1,1,9,48,ex3psl8e3ajeypwjy4xfltpx6,1,32.9,74.4,2023-02-25T14:42:30.503Z,2023-02-25T22:27:31Z,4054604651,213,3.5,4054604639,56,Back,4054604647,212,26.2,4057197231,178,,4054604641,140,9.4,4054604645,141,61.5,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962001,80,1,1,9,53,ex3psl8e3ajeypwjy4xfltpx6,1,13.1,58.7,2023-02-25T14:42:35.607Z,2023-02-25T22:27:33Z,4054605177,212,19.9,4057197299,178,,4054605179,213,1.0,4054605173,140,24.0,4054605175,141,82.6,4054605171,56,Back,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962025,81,1,1,9,56,ex3psl8e3ajeypwjy4xfltpx6,1,23.7,82.6,2023-02-25T14:42:38.454Z,2023-02-25T22:27:50Z,4054605277,212,23.4,4057197829,178,,4054605279,213,4.1,4054605273,140,10.2,4054605275,141,55.2,4054605271,56,Back,,,,,,,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962057,82,1,1,9,59,ex3psl8e3ajeypwjy4xfltpx6,1,11.1,53.6,2023-02-25T14:42:41.340Z,2023-02-25T22:27:53Z,4054605421,140,25.9,4054605431,213,5.3,4054605419,56,Back,4054605423,141,18.0,4057197933,178,,4054605427,212,28.8,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962137,83,1,1,10,2,ex3psl8e3ajeypwjy4xfltpx6,1,25.3,18.8,2023-02-25T14:42:44.240Z,2023-02-25T22:27:56Z,4054605821,212,26.4,4054605819,141,47.2,4054605823,213,2.3,4054605815,56,Back,4054605817,140,8.1,4057197989,178,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962203,84,1,1,10,6,ex3psl8e3ajeypwjy4xfltpx6,1,10.3,46.1,2023-02-25T14:42:48.471Z,2023-02-25T22:28:00Z,4054606151,212,40.4,4054606153,213,5.7,4054606155,1,,4054606147,140,43.0,4054606149,141,14.9,4057198075,178,,4054606143,155,,4054606145,56,Back,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962245,85,1,1,10,10,ex3psl8e3ajeypwjy4xfltpx6,1,42.6,20,2023-02-25T14:42:52.554Z,2023-02-25T22:28:13Z,4054606337,213,2.3,4057198587,178,,4054606333,141,27.1,4054606335,212,6.8,4054606323,140,38.1,4054606313,56,Back,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962401,86,1,1,10,12,ex3psl8e3ajeypwjy4xfltpx6,1,39.8,27.3,2023-02-25T14:42:54.375Z,2023-02-25T22:28:19Z,4057198717,178,,4054607113,1,,4054607109,212,43.1,4054607111,213,1.5,4054607101,196,,4054607105,140,40.9,4054607103,56,Back,4054607107,141,90.6,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962475,87,1,1,10,20,ex3psl8e3ajeypwjy4xfltpx6,1,59.2,86.3,2023-02-25T14:43:02.495Z,2023-02-25T22:28:23Z,4054607479,140,39.3,4054607487,212,21.0,4054607491,213,3.3,4057198829,178,,4054607477,56,Back,4054607483,141,82.7,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962641,88,1,1,10,25,ex3psl8e3ajeypwjy4xfltpx6,1,39.6,86.9,2023-02-25T14:43:06.717Z,2023-02-25T22:28:28Z,4054608257,140,97.9,4057198941,178,,4054608259,141,73.8,4054608253,155,,4054608255,56,Center,4054608263,213,6.1,4054608265,1,,4054608261,212,61.9,bfdtduknquzhr2br7ahlgvvo4,Renato Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962649,89,61,1,10,30,ex3psl8e3ajeypwjy4xfltpx6,0,97.9,73.8,2023-02-25T14:43:11.847Z,2023-02-25T22:28:41Z,4054608295,56,Center,4057199377,178,,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962631,85,5,1,10,30,f0w62l8zql3tukxsy8fqwp72x,1,-0.4,24.3,2023-02-25T14:43:12.137Z,2023-02-25T22:28:47Z,4054608209,346,,4054608339,233,90,4054608207,56,Back,,,,,,,,,,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511962657,90,5,1,10,30,ex3psl8e3ajeypwjy4xfltpx6,0,100.4,75.7,2023-02-25T14:43:12.137Z,2023-02-25T22:28:46Z,4054608307,56,Center,4054608361,233,85,4054608309,346,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963171,86,1,1,11,0,f0w62l8zql3tukxsy8fqwp72x,0,5.2,40.7,2023-02-25T14:43:42.537Z,2023-02-25T22:28:51Z,4054610689,155,,4054610691,56,Center,4054610695,141,34.2,4054610693,140,68.7,4054610699,213,6.2,4054610703,74,,4054610697,212,66.8,4054610701,1,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,4054610687,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963231,91,1,1,11,4,ex3psl8e3ajeypwjy4xfltpx6,0,34.9,57.9,2023-02-25T14:43:46.252Z,2023-02-25T22:28:57Z,4054610999,140,65.6,4054611007,212,36.5,4054610989,3,,4054610995,56,Center,4054611003,141,32.8,4057199809,388,,4054611011,213,5.8,4054611013,1,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963267,87,1,1,11,7,f0w62l8zql3tukxsy8fqwp72x,0,38.3,72.6,2023-02-25T14:43:49.561Z,2023-02-25T22:29:00Z,4054611171,213,0.3,4054611173,1,,4054611157,157,,4054611161,140,68.2,4057199947,178,,4054611165,141,88.9,4054611159,56,Left,4054611169,212,33.3,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963293,92,49,1,11,10,ex3psl8e3ajeypwjy4xfltpx6,1,25.9,15.2,2023-02-25T14:43:52.328Z,2023-02-25T22:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963301,93,1,1,11,10,ex3psl8e3ajeypwjy4xfltpx6,0,25.9,15.2,2023-02-25T14:43:52.341Z,2023-02-25T22:29:21Z,4054611295,140,30.4,4054611293,56,Back,4057200493,178,,4054611299,212,4.7,4054611301,213,6.2,4054611297,141,14.6,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963331,88,61,1,11,10,f0w62l8zql3tukxsy8fqwp72x,1,63.7,90.8,2023-02-25T14:43:52.604Z,2023-02-25T22:29:36Z,4054611435,56,Left,4057200769,21,,4057200187,178,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963343,89,5,1,11,12,f0w62l8zql3tukxsy8fqwp72x,0,66.5,101.6,2023-02-25T14:43:54.389Z,2023-02-25T22:29:41Z,4054611483,56,Left,4054611485,347,,4054612015,233,94,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963439,94,5,1,11,12,ex3psl8e3ajeypwjy4xfltpx6,1,33.5,-1.6,2023-02-25T14:43:54.389Z,2023-02-25T22:29:40Z,4054611925,347,,4054611923,56,Back,4054611979,233,89,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963641,95,1,1,11,27,ex3psl8e3ajeypwjy4xfltpx6,1,31.2,0,2023-02-25T14:44:09.254Z,2023-02-25T22:30:10Z,4054612905,107,,4054612909,140,25.6,4054612915,213,2.3,4054612913,212,8.5,4054612911,141,8.0,4054612907,56,Back,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963731,96,1,1,11,28,ex3psl8e3ajeypwjy4xfltpx6,0,25.6,8,2023-02-25T14:44:10.326Z,2023-02-25T22:30:12Z,4054613313,157,,4054613329,212,64.9,4054613335,1,,4054613321,140,73.1,4054613331,213,0.7,4054613325,141,69.1,4054613317,56,Center,4057201575,178,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963713,90,49,1,11,33,f0w62l8zql3tukxsy8fqwp72x,1,25.4,35.7,2023-02-25T14:44:15.051Z,2023-02-25T22:30:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963799,91,1,1,11,34,f0w62l8zql3tukxsy8fqwp72x,1,27.4,21.8,2023-02-25T14:44:16.231Z,2023-02-25T22:30:25Z,4057201973,178,,4054613657,56,Back,4054613665,213,5.5,4054613663,212,18.8,4054613661,141,2.3,4054613659,140,40.1,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963855,92,1,1,11,37,f0w62l8zql3tukxsy8fqwp72x,1,40.1,2.3,2023-02-25T14:44:18.850Z,2023-02-25T22:30:31Z,4054613959,213,2.0,4057202165,388,,4054613951,140,39.1,4054613955,141,5.3,4054613947,56,Back,4054613957,212,2.3,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963889,93,1,1,11,40,f0w62l8zql3tukxsy8fqwp72x,0,41,5.5,2023-02-25T14:44:22.394Z,2023-02-25T22:30:36Z,4054614085,155,,4054614089,140,74.5,4054614091,141,30.4,4054614093,212,39.0,4054614095,213,0.4,4054614087,56,Center,4057202291,178,,4054614097,1,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963931,97,1,1,11,43,ex3psl8e3ajeypwjy4xfltpx6,1,19.5,64.8,2023-02-25T14:44:24.830Z,2023-02-25T22:30:50Z,4054614333,212,9.6,4054614335,213,0.2,4054614331,141,68.2,4054614325,3,,4054614329,140,28.4,4057202649,388,,4054614327,56,Back,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511963935,98,49,1,11,44,ex3psl8e3ajeypwjy4xfltpx6,1,29,67.5,2023-02-25T14:44:26.330Z,2023-02-25T22:30:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964011,99,1,1,11,46,ex3psl8e3ajeypwjy4xfltpx6,1,27.4,65.2,2023-02-25T14:44:27.791Z,2023-02-25T22:30:57Z,4057202781,178,,4054614737,56,Back,4054614741,141,27.1,4054614743,212,26.4,4054614745,213,4.5,4054614739,140,22.6,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964049,100,1,1,11,52,ex3psl8e3ajeypwjy4xfltpx6,1,23,11.1,2023-02-25T14:44:33.984Z,2023-02-25T22:31:00Z,4054614977,56,Back,4054614983,212,21.7,4054614985,213,2.6,4054614981,141,27.7,4057202863,178,,4054614979,140,5.3,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964093,101,1,1,11,54,ex3psl8e3ajeypwjy4xfltpx6,1,5.6,27.3,2023-02-25T14:44:35.918Z,2023-02-25T22:31:06Z,4057203015,178,,4054615287,141,27.7,4054615291,213,0.0,4054615289,212,39.5,4054615293,1,,4054615281,155,,4054615285,140,43.2,4054615283,56,Back,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964095,102,61,1,11,56,ex3psl8e3ajeypwjy4xfltpx6,0,43.2,27.7,2023-02-25T14:44:38.276Z,2023-02-25T22:31:19Z,4054615297,56,Back,4057203363,178,,,,,,,,,,,,,,,,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964103,94,49,1,11,56,f0w62l8zql3tukxsy8fqwp72x,1,54.5,71.2,2023-02-25T14:44:38.419Z,2023-02-25T22:31:23Z,,,,,,,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964143,95,1,1,11,58,f0w62l8zql3tukxsy8fqwp72x,1,54.5,71.1,2023-02-25T14:44:40.335Z,2023-02-25T22:31:27Z,4054615503,212,12.5,4057203605,178,,4054615499,141,52.7,4054615493,56,Center,4054615495,140,55.1,4054615507,213,4.8,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512527509,1087,43,1,12,0,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-25T14:44:41.761Z,2023-02-26T07:31:52Z,4058155353,144,67,4057604599,233,1237,,,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512527505,1237,43,1,12,0,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-02-25T14:44:41.762Z,2023-02-26T07:31:52Z,4057604611,233,1087,4058155361,144,67,,,,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964271,96,1,1,12,0,f0w62l8zql3tukxsy8fqwp72x,0,55.1,52.7,2023-02-25T14:44:41.776Z,2023-02-25T22:31:39Z,4054616081,155,,4057203885,178,,4054616083,56,Left,4054616085,140,93.2,4054616089,212,50.4,4054616091,213,0.7,4054616093,1,,4054616087,141,97.8,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964287,103,49,1,12,8,ex3psl8e3ajeypwjy4xfltpx6,1,9.7,1.3,2023-02-25T14:44:50.365Z,2023-02-25T22:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964401,104,1,1,12,11,ex3psl8e3ajeypwjy4xfltpx6,0,12.2,3.1,2023-02-25T14:44:52.782Z,2023-02-25T22:32:39Z,4054616697,212,2.8,4054621497,155,,4054621201,236,,4054621203,233,97,4054621207,286,,4057205275,178,,4054616699,213,0.2,4054616695,141,4.0,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,4054616693,140,4054616691,56,,,,,,,,,,,,14.8,Back,,,,,,,,,,,,,,,,,
2511964343,97,74,1,12,11,f0w62l8zql3tukxsy8fqwp72x,1,86.1,93.9,2023-02-25T14:44:52.922Z,2023-02-25T22:33:33Z,4054621257,233,104,4057206735,21,,4054616423,56,Left,4057206737,389,,4054616425,285,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964407,105,3,1,12,13,ex3psl8e3ajeypwjy4xfltpx6,0,35.2,5.2,2023-02-25T14:44:55.042Z,2023-02-25T22:33:41Z,4057206917,178,,4056589261,465,,4054616727,56,Back,4054616825,233,98,4054616729,286,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964417,98,7,1,12,13,f0w62l8zql3tukxsy8fqwp72x,1,64.8,94.8,2023-02-25T14:44:55.408Z,2023-02-25T22:33:45Z,4054616779,56,Left,4054616811,233,105,4057206975,178,,4054616777,167,,4056589579,385,,4054616781,285,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964427,99,5,1,12,14,f0w62l8zql3tukxsy8fqwp72x,0,65.2,101.4,2023-02-25T14:44:55.844Z,2023-02-25T22:33:54Z,4054617737,233,106,4054616807,56,Left,4054616809,347,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964623,106,5,1,12,14,ex3psl8e3ajeypwjy4xfltpx6,1,34.8,-1.4,2023-02-25T14:44:55.844Z,2023-02-25T22:33:54Z,4054617725,233,99,4054617703,347,,4054617701,56,Back,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964677,107,1,1,12,27,ex3psl8e3ajeypwjy4xfltpx6,0,36.1,0,2023-02-25T14:45:09.496Z,2023-02-25T22:34:00Z,4054617909,1,,4054617897,107,,4054617905,212,31.2,4054617903,141,14.0,4054617901,140,64.0,4054617899,56,Right,4054617907,213,0.3,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964707,100,44,1,12,30,f0w62l8zql3tukxsy8fqwp72x,1,34.8,86.4,2023-02-25T14:45:11.726Z,2023-02-26T09:54:03Z,4054618079,233,108,4054618045,285,,4054618043,56,Back,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964695,108,44,1,12,30,ex3psl8e3ajeypwjy4xfltpx6,0,65.2,13.6,2023-02-25T14:45:11.727Z,2023-02-25T22:34:08Z,4054618149,233,100,4054617979,286,,4054617973,56,Right,,,,,,,,,,,,,,,,1ie7ml2v6772ek2u8q7wl1awa,K. Yeboah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964747,101,1,1,12,30,f0w62l8zql3tukxsy8fqwp72x,1,33.5,86.9,2023-02-25T14:45:11.747Z,2023-02-26T09:54:03Z,4054618219,213,6.1,4054618211,56,Back,4054618209,3,,4054618213,140,37.7,4054618215,141,85.4,4054618217,212,4.5,4057207577,388,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964753,102,44,1,12,31,f0w62l8zql3tukxsy8fqwp72x,1,39.7,85,2023-02-25T14:45:13.430Z,2023-02-26T09:54:03Z,4054618259,285,,4054618257,56,Back,4054618297,233,109,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964739,109,44,1,12,31,ex3psl8e3ajeypwjy4xfltpx6,0,60.3,15,2023-02-25T14:45:13.431Z,2023-02-25T22:34:15Z,4054618329,233,102,4054618181,286,,4054618179,56,Right,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964771,103,1,1,12,31,f0w62l8zql3tukxsy8fqwp72x,0,37.7,85.4,2023-02-25T14:45:13.459Z,2023-02-26T09:54:04Z,4054618353,3,,4054618355,56,Back,4054618363,213,4.6,4057208121,388,,4054618361,212,2.3,4054618359,141,82.1,4054618357,140,37.4,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964765,110,44,1,12,33,ex3psl8e3ajeypwjy4xfltpx6,1,61.6,17.4,2023-02-25T14:45:14.853Z,2023-02-26T09:54:04Z,4054618643,233,104,4054618341,286,,4054618339,56,Right,,,,,,,,,,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964789,104,44,1,12,33,f0w62l8zql3tukxsy8fqwp72x,0,38.4,82.6,2023-02-25T14:45:14.854Z,2023-02-25T22:34:29Z,4054618449,56,Back,4054618655,233,110,4054618451,285,,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964777,111,1,1,12,33,ex3psl8e3ajeypwjy4xfltpx6,0,60.7,17,2023-02-25T14:45:14.902Z,2023-02-26T09:54:04Z,4054618381,3,,4054618399,213,6.0,4054618383,56,Right,4054618391,141,12.3,4054618395,212,10.3,4057208269,388,,4054618387,140,70.0,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964889,105,1,1,12,34,f0w62l8zql3tukxsy8fqwp72x,1,31.1,93.2,2023-02-25T14:45:16.485Z,2023-02-25T22:35:02Z,4054618911,141,88.1,4054618913,212,7.8,4054618915,213,5.8,4054618909,140,37.8,4054618905,3,,4057209147,388,,4054618907,56,Back,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964885,112,4,1,12,36,ex3psl8e3ajeypwjy4xfltpx6,1,62,12,2023-02-25T14:45:18.413Z,2023-02-25T22:35:09Z,4054618875,13,,4054618969,233,106,4054618887,286,,4054618877,294,,4054618881,56,Right,4054618885,152,,,,,,,,5q3ft0wiy6lsy937j7nw6msq1,N. Dorsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511964891,106,4,1,12,36,f0w62l8zql3tukxsy8fqwp72x,0,38,88,2023-02-25T14:45:18.414Z,2023-02-25T22:35:08Z,4054618925,56,Back,4054618923,294,,4057209327,178,,4054618921,13,,4054618929,285,,4054618927,152,,4054619241,233,112,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
