id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2530238913,235,1,1,28,21,7ad69ngbpjuyzv96drf8d9sn2,1,70.1,32.2,2023-04-08T13:59:01.331Z,2023-04-09T08:14:49Z,4172249533,212,4.9,4172249531,141,26.8,4172249535,213,5.4,4172249527,56,Center,4175661937,389,,4172249529,140,73.2,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530238955,236,1,1,28,22,7ad69ngbpjuyzv96drf8d9sn2,1,72.1,28.9,2023-04-08T13:59:03.045Z,2023-04-09T08:15:00Z,4172249677,56,Center,4172250729,154,,4172249685,213,0.5,4172249681,141,40.6,4175662111,178,,4172249683,212,15.6,4172249675,155,,4172249679,140,84.9,9ydkbbygq6uocors9kcdnzbop,M. Diaby,4172250727,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2530238959,237,13,1,28,25,7ad69ngbpjuyzv96drf8d9sn2,1,84.6,42.4,2023-04-08T13:59:05.400Z,2023-04-09T08:15:00Z,4172249909,72,,4175662211,178,,4174847923,108,,4172250777,230,97.8,4172250771,103,59.7,4172250765,102,46.7,4172250747,85,,4172249707,56,Center,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,4172249703,22,,,4172250775,215,,4172250779,231,50,4172250757,55,4172250751,154,,4172250749,29,,4172249705,17,,,,,,,,,,,236,,,,,,
2530238969,238,5,1,28,26,7ad69ngbpjuyzv96drf8d9sn2,0,100.9,44.2,2023-04-08T13:59:06.682Z,2023-04-09T08:15:03Z,4172249775,346,,4172249773,56,Center,4172249821,233,271,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530238949,271,5,1,28,26,c5hderjlkcoaze51e5wgvptk,1,-0.9,55.8,2023-04-08T13:59:06.682Z,2023-04-09T08:15:02Z,4172249659,56,Back,4172249789,233,238,4172249661,346,,,,,,,,,,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239477,272,1,1,29,19,c5hderjlkcoaze51e5wgvptk,1,5.2,57.8,2023-04-08T14:00:00.041Z,2023-04-09T08:15:06Z,4172252019,141,48.7,4172252015,56,Back,4172252023,213,5.7,4172252027,237,,4172252045,189,,4172252021,212,11.8,4172252017,140,14.8,4172252013,124,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239503,273,1,1,29,21,c5hderjlkcoaze51e5wgvptk,1,15.1,39,2023-04-08T14:00:01.507Z,2023-04-09T08:15:11Z,4175662499,178,,4172252125,212,28.7,4172252119,56,Back,4172252123,141,4.0,4172252127,213,5.3,4172252121,140,30.3,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239511,274,1,1,29,24,c5hderjlkcoaze51e5wgvptk,1,32.3,10.6,2023-04-08T14:00:04.790Z,2023-04-09T08:15:15Z,4175662595,178,,4172252155,56,Back,4172252159,141,27.5,4172252157,140,35.2,4172252163,213,1.3,4172252161,212,11.9,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239531,275,1,1,29,25,c5hderjlkcoaze51e5wgvptk,1,35.2,27.5,2023-04-08T14:00:05.726Z,2023-04-09T08:15:19Z,4172252231,140,28.6,4172252233,141,12.4,4172252237,213,4.1,4172252235,212,12.4,4172252229,56,Back,4175662655,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239581,276,1,1,29,26,c5hderjlkcoaze51e5wgvptk,1,28.6,8,2023-04-08T14:00:06.947Z,2023-04-09T08:15:22Z,4172252467,213,2.3,4172252463,141,34.7,4172252461,140,13.8,4172252465,212,23.9,4172252459,56,Back,4175662717,178,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239621,277,1,1,29,29,c5hderjlkcoaze51e5wgvptk,1,14.8,41.6,2023-04-08T14:00:10.142Z,2023-04-09T08:15:27Z,4172252657,56,Back,4172252659,140,21.3,4172252663,212,22.3,4172252661,141,72.8,4172252665,213,1.3,4175662787,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239641,278,1,1,29,33,c5hderjlkcoaze51e5wgvptk,1,20.8,74.6,2023-04-08T14:00:14.092Z,2023-04-09T08:15:30Z,4175662809,178,,4172252759,212,10.7,4172252755,140,25.3,4172252753,56,Back,4172252757,141,88.7,4172252761,213,1.1,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239689,279,1,1,29,35,c5hderjlkcoaze51e5wgvptk,1,26.1,86.3,2023-04-08T14:00:15.253Z,2023-04-09T08:15:33Z,4172252987,140,14.6,4172252989,141,68.6,4172252985,56,Back,4172252993,213,3.9,4172252991,212,17.0,4175662899,178,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239765,280,1,1,29,36,c5hderjlkcoaze51e5wgvptk,1,14.7,65.3,2023-04-08T14:00:17.181Z,2023-04-09T08:15:37Z,4175662975,178,,4172253267,56,Back,4172253269,140,15.2,4172253271,141,43.3,4172253273,212,15.0,4172253275,213,4.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239819,281,1,1,29,42,c5hderjlkcoaze51e5wgvptk,1,26.3,29.3,2023-04-08T14:00:22.340Z,2023-04-09T08:15:41Z,4172253491,56,Back,4172253493,140,45.7,4172253497,212,31.4,4175663067,178,,4172253499,213,0.9,4172253495,141,64.4,4172253489,155,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239835,239,45,1,29,45,7ad69ngbpjuyzv96drf8d9sn2,0,44.4,38.5,2023-04-08T14:00:25.822Z,2023-04-09T08:15:47Z,4172253573,285,,4172253777,233,282,4172253571,56,Back,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239875,282,3,1,29,45,c5hderjlkcoaze51e5wgvptk,1,55.6,61.5,2023-04-08T14:00:25.822Z,2023-04-09T08:15:47Z,4172253703,56,Center,4172253747,233,239,4175663141,178,,4172253705,286,,4174850441,465,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239883,283,50,1,29,47,c5hderjlkcoaze51e5wgvptk,1,64.8,63.2,2023-04-08T14:00:27.876Z,2023-04-09T08:15:51Z,4172253823,233,240,4172253731,56,Center,4172253733,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239891,240,7,1,29,47,7ad69ngbpjuyzv96drf8d9sn2,0,35.2,36.8,2023-04-08T14:00:27.973Z,2023-04-09T08:15:54Z,4175663253,178,,4172253765,285,,4174850933,385,,4172253763,56,Back,4172253797,233,283,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239903,284,61,1,29,48,c5hderjlkcoaze51e5wgvptk,1,65.8,62.3,2023-04-08T14:00:28.207Z,2023-04-09T08:16:00Z,4175663397,178,,4172253815,56,Center,,,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239917,241,61,1,29,48,7ad69ngbpjuyzv96drf8d9sn2,1,34.5,36.6,2023-04-08T14:00:28.942Z,2023-04-09T08:16:10Z,4175663569,178,,4172253899,56,Back,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239929,242,49,1,29,49,7ad69ngbpjuyzv96drf8d9sn2,1,38.7,32.2,2023-04-08T14:00:30.023Z,2023-04-09T08:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239959,243,1,1,29,50,7ad69ngbpjuyzv96drf8d9sn2,1,40.1,31.2,2023-04-08T14:00:30.916Z,2023-04-09T08:16:20Z,4172254071,56,Back,4172254073,140,48.1,4172254077,212,12.8,4175663811,178,,4172254075,141,17.0,4172254079,213,5.4,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239983,244,1,1,29,54,7ad69ngbpjuyzv96drf8d9sn2,0,56.6,8.9,2023-04-08T14:00:34.447Z,2023-04-09T08:16:28Z,4175663941,178,,4172254175,212,33.6,4172254179,1,,4172254171,140,88.1,4172254173,141,17.3,4172254177,213,0.2,4172254169,56,Right,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239999,285,49,1,29,57,c5hderjlkcoaze51e5wgvptk,1,14.4,83,2023-04-08T14:00:37.630Z,2023-04-09T08:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240025,286,1,1,29,57,c5hderjlkcoaze51e5wgvptk,1,14.4,83,2023-04-08T14:00:37.723Z,2023-04-09T08:16:43Z,4172254337,140,4.2,4172254335,56,Back,4175664219,178,,4172254343,212,22.1,4172254347,213,4.2,4172254341,141,54.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240131,287,1,1,29,59,c5hderjlkcoaze51e5wgvptk,0,4.2,54.5,2023-04-08T14:00:39.871Z,2023-04-09T08:16:48Z,4172254847,56,Left,4174852083,157,,4172254849,140,72.0,4172254851,141,100.0,4175664319,178,,4172254857,1,,4172254853,212,77.9,4172254855,213,0.4,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530730857,797,56,1,30,6,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-08T14:00:46.397Z,2023-04-09T07:41:48Z,4174853989,56,Back,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240385,245,5,1,30,6,7ad69ngbpjuyzv96drf8d9sn2,1,25.8,-1.4,2023-04-08T14:00:46.956Z,2023-04-09T07:41:52Z,4172255939,347,,4172255975,233,288,4172255937,56,Back,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240135,288,5,1,30,6,c5hderjlkcoaze51e5wgvptk,0,74.2,101.4,2023-04-08T14:00:46.956Z,2023-04-09T07:41:53Z,4172254865,56,Left,4172255995,233,245,4172254867,347,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240421,246,1,1,30,22,7ad69ngbpjuyzv96drf8d9sn2,1,24.3,0,2023-04-08T14:01:02.256Z,2023-04-09T07:41:56Z,4172256109,56,Back,4172256111,140,26.9,4172256113,141,6.8,4172256117,213,1.1,4172256107,107,,4172256115,212,6.6,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240445,247,1,1,30,22,7ad69ngbpjuyzv96drf8d9sn2,1,26.9,6.8,2023-04-08T14:01:03.046Z,2023-04-09T07:42:04Z,4172256245,213,3.3,4172256237,56,Back,4175587883,178,,4172256243,212,7.0,4172256239,140,20.3,4172256241,141,5.2,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240465,248,1,1,30,24,7ad69ngbpjuyzv96drf8d9sn2,1,20.2,5.2,2023-04-08T14:01:04.239Z,2023-04-09T07:42:08Z,4172256299,140,21.1,4172256305,213,1.5,4172256297,56,Back,4172256303,212,9.7,4172256301,141,19.4,4175588013,178,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240515,249,1,1,30,25,7ad69ngbpjuyzv96drf8d9sn2,1,21.1,19.4,2023-04-08T14:01:05.888Z,2023-04-09T07:42:12Z,4172256561,56,Back,4172256567,212,20.0,4172256563,140,8.1,4175588219,178,,4172256569,213,2.3,4172256565,141,40.9,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240595,250,1,1,30,29,7ad69ngbpjuyzv96drf8d9sn2,0,6.6,39.7,2023-04-08T14:01:09.292Z,2023-04-09T07:42:15Z,4172256919,56,Right,4172256925,212,63.3,4172256921,140,64.6,4172256917,155,,4172256927,213,6.0,4172256923,141,14.3,4175588327,178,,4172256931,1,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240661,289,49,1,30,35,c5hderjlkcoaze51e5wgvptk,1,33.9,74.9,2023-04-08T14:01:15.757Z,2023-04-09T07:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240739,290,1,1,30,39,c5hderjlkcoaze51e5wgvptk,1,35.1,70.1,2023-04-08T14:01:19.328Z,2023-04-09T07:42:23Z,4172257565,213,1.0,4172257563,212,6.5,4172257561,141,78.3,4172257559,140,38.2,4175588631,178,,4172257557,56,Back,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240825,291,1,1,30,40,c5hderjlkcoaze51e5wgvptk,1,39.7,81.8,2023-04-08T14:01:20.972Z,2023-04-09T07:42:35Z,4175589343,178,,4172257901,140,55.9,4172257925,213,0.5,4172257899,56,Left,4172257921,141,95.4,4172257923,212,19.4,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530731451,943,3,1,30,44,c5hderjlkcoaze51e5wgvptk,0,57,95.1,2023-04-08T14:01:24.307Z,2023-04-09T07:42:47Z,4174857019,286,,4174857021,464,,4174857017,56,Left,4174857023,467,9ydkbbygq6uocors9kcdnzbop,4175589845,178,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240861,292,1,1,30,45,c5hderjlkcoaze51e5wgvptk,1,55.7,96,2023-04-08T14:01:25.569Z,2023-04-09T07:42:52Z,4172258069,141,88.1,4172258065,56,Back,4172258067,140,43.2,4172258073,213,3.5,4175590045,178,,4172258071,212,14.2,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240919,293,1,1,30,47,c5hderjlkcoaze51e5wgvptk,1,43.2,88.1,2023-04-08T14:01:27.671Z,2023-04-09T07:42:58Z,4175590251,178,,4172258381,212,16.9,4172258377,140,41.6,4172258383,213,4.6,4172258375,56,Back,4172258379,141,63.3,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240989,294,1,1,30,51,c5hderjlkcoaze51e5wgvptk,0,42,61.1,2023-04-08T14:01:31.489Z,2023-04-09T07:43:02Z,4172258715,56,Center,4172258719,141,69.0,4172258725,1,,4172258717,140,76.0,4172258721,212,36.1,4172258713,155,,4172258723,213,0.1,4175590413,178,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241021,251,44,1,30,53,7ad69ngbpjuyzv96drf8d9sn2,1,23.5,31.3,2023-04-08T14:01:33.916Z,2023-04-09T12:22:01Z,4172258857,56,Back,4172260053,233,295,4172259915,285,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241009,295,44,1,30,53,c5hderjlkcoaze51e5wgvptk,0,76.5,68.7,2023-04-08T14:01:33.917Z,2023-04-09T07:43:09Z,4172260059,233,251,4172258793,56,Center,4172258795,286,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241065,252,49,1,30,57,7ad69ngbpjuyzv96drf8d9sn2,1,11,12,2023-04-08T14:01:37.684Z,2023-04-09T08:47:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241103,253,1,1,30,57,7ad69ngbpjuyzv96drf8d9sn2,1,11,12,2023-04-08T14:01:37.842Z,2023-04-09T07:43:22Z,4175591093,178,,4172259275,141,3.2,4172259279,213,5.5,4172259271,56,Back,4172259273,140,16.8,4172259277,212,8.5,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241115,254,1,1,30,59,7ad69ngbpjuyzv96drf8d9sn2,1,15.4,5.3,2023-04-08T14:01:39.535Z,2023-04-09T07:43:43Z,4175591377,178,,4172259339,56,Back,4172259343,141,3.5,4172259347,213,6.1,4172259341,140,21.5,4172259345,212,6.5,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241147,255,1,1,31,0,7ad69ngbpjuyzv96drf8d9sn2,1,22,3.5,2023-04-08T14:01:40.651Z,2023-04-09T07:43:50Z,4172259469,213,2.2,4172259465,141,7.4,4175592057,178,,4172259461,56,Back,4172259467,212,3.2,4172259463,140,20.3,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241149,256,4,1,31,1,7ad69ngbpjuyzv96drf8d9sn2,1,22,7.8,2023-04-08T14:01:42.075Z,2023-04-09T07:43:53Z,4172259559,233,296,4172259475,56,Back,4172259479,265,,4172259473,13,,4172259477,152,,4172259481,285,,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241165,296,4,1,31,1,c5hderjlkcoaze51e5wgvptk,0,78,92.2,2023-04-08T14:01:42.076Z,2023-04-09T07:43:53Z,4172259543,265,,4172259541,152,,4175592231,178,,4172259545,286,,4172259539,56,Left,4172259605,233,256,4172259537,13,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241403,257,1,1,31,14,7ad69ngbpjuyzv96drf8d9sn2,1,24,11.1,2023-04-08T14:01:54.723Z,2023-04-09T07:44:01Z,4175592517,178,,4172260629,5,,4172260641,213,2.0,4172260631,152,,4172260637,141,33.0,4172260633,56,Back,4172260639,212,16.3,4172260635,140,17.8,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241599,258,1,1,31,17,7ad69ngbpjuyzv96drf8d9sn2,1,23.9,41.9,2023-04-08T14:01:58.106Z,2023-04-09T07:44:07Z,4172261551,212,21.9,4172261553,213,1.3,4172261547,140,29.6,4172261549,141,72.9,4172261545,56,Back,4175592783,178,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241687,259,1,1,31,28,7ad69ngbpjuyzv96drf8d9sn2,1,39.4,67.9,2023-04-08T14:02:08.506Z,2023-04-09T07:44:11Z,4175592989,178,,4172261947,140,29.7,4172261945,56,Back,4172261949,141,42.5,4172261951,212,20.1,4172261953,213,4.2,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241705,260,1,1,31,33,7ad69ngbpjuyzv96drf8d9sn2,1,36.1,32.7,2023-04-08T14:02:13.321Z,2023-04-09T07:44:15Z,4172262045,213,0.6,4175593163,178,,4172262043,212,9.8,4172262041,141,41.2,4172262037,56,Back,4172262039,140,43.6,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241715,261,1,1,31,34,7ad69ngbpjuyzv96drf8d9sn2,1,45.9,36.9,2023-04-08T14:02:15.009Z,2023-04-09T07:44:20Z,4172262091,212,13.0,4172262093,213,5.8,4175593385,178,,4172262087,140,57.1,4172262089,141,28.6,4172262085,56,Center,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241839,262,1,1,31,35,7ad69ngbpjuyzv96drf8d9sn2,1,57.1,28.6,2023-04-08T14:02:15.779Z,2023-04-09T07:44:25Z,4172262591,213,3.5,4175593611,178,,4172262587,141,21.3,4172262583,56,Back,4172262585,140,44.9,4172262589,212,13.7,,,,,,,2k5g68ywtr79lc45wozvifqlm,F. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241845,263,1,1,31,43,7ad69ngbpjuyzv96drf8d9sn2,1,53,28.5,2023-04-08T14:02:23.454Z,2023-04-09T07:44:33Z,4175593885,178,,4172262621,213,0.9,4172262617,141,33.9,4172262613,56,Center,4172262615,140,55.8,4172262619,212,4.7,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241873,264,1,1,31,43,7ad69ngbpjuyzv96drf8d9sn2,1,55.8,33.9,2023-04-08T14:02:24.053Z,2023-04-09T07:44:40Z,4172262787,140,50.8,4175594057,178,,4172262785,56,Center,4172262789,141,25.6,4172262791,212,7.7,4172262793,213,4.0,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241941,265,1,1,31,45,7ad69ngbpjuyzv96drf8d9sn2,1,50.1,25.8,2023-04-08T14:02:25.897Z,2023-04-09T07:44:45Z,4172263099,212,27.3,4172263095,141,60.0,4175594261,178,,4172263091,140,36.5,4172263101,213,2.1,4172263085,56,Back,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242047,266,1,1,31,48,7ad69ngbpjuyzv96drf8d9sn2,1,37.6,59.6,2023-04-08T14:02:28.830Z,2023-04-09T07:44:49Z,4172263647,56,Left,4172263651,141,91.1,4172263653,212,28.5,4172263649,140,55.5,4175594443,178,,4172263655,213,0.9,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242107,267,1,1,31,53,7ad69ngbpjuyzv96drf8d9sn2,1,55.3,90.9,2023-04-08T14:02:33.349Z,2023-04-09T07:44:54Z,4175594645,178,,4172263979,56,Back,4172263985,141,82.0,4172263981,140,42.6,4172263987,212,14.6,4172263993,213,3.6,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242149,268,1,1,31,55,7ad69ngbpjuyzv96drf8d9sn2,1,43.3,79,2023-04-08T14:02:36.167Z,2023-04-09T07:44:59Z,4172264207,141,67.2,4172264203,56,Center,4172264209,212,12.8,4172264205,140,52.8,4172264211,213,5.6,4175594869,178,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242223,269,1,1,31,57,7ad69ngbpjuyzv96drf8d9sn2,1,53.2,67.9,2023-04-08T14:02:37.970Z,2023-04-09T07:45:05Z,4172264575,212,18.4,4175595097,178,,4172264571,140,58.2,4172264577,213,1.3,4172264573,141,93.8,4172264569,56,Left,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242281,270,1,1,32,2,7ad69ngbpjuyzv96drf8d9sn2,1,63.7,93.3,2023-04-08T14:02:42.389Z,2023-04-09T07:45:10Z,4175595289,178,,4172264873,140,52.9,4172264877,212,11.5,4172264871,56,Left,4172264875,141,90.3,4172264879,213,3.3,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
