id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2503890181,837,1,2,72,59,c5hderjlkcoaze51e5wgvptk,1,31.1,51.8,2023-02-04T16:02:54.941Z,2023-02-05T06:10:49Z,4012083405,141,74.8,4014072281,178,,4012083401,56,Back,4012083409,213,1.4,4012083407,212,15.8,4012083403,140,33.2,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890229,838,1,2,73,2,c5hderjlkcoaze51e5wgvptk,1,32.9,86.2,2023-02-04T16:02:57.673Z,2023-02-05T06:10:55Z,4014072425,178,,4012083649,56,Left,4012083647,155,,4012083651,140,53.5,4012083657,213,0.3,4012083653,141,97.0,4012083655,212,22.8,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890241,839,1,2,73,5,c5hderjlkcoaze51e5wgvptk,0,52.8,96.3,2023-02-04T16:03:00.489Z,2023-02-05T06:11:08Z,4012083715,212,13.7,4012083705,56,Left,4012083709,140,65.5,4014072703,178,,4012083701,155,,4012083719,213,6.0,4012083713,141,91.6,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890275,678,12,2,73,6,f0w62l8zql3tukxsy8fqwp72x,1,29.2,12.6,2023-02-04T16:03:02.050Z,2023-02-05T06:11:15Z,4012083905,213,5.7,4014072875,178,,4012083929,167,,4012083897,56,Back,4012083899,140,41.2,4012083903,212,15.6,4012083901,141,0.0,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890279,679,5,2,73,8,f0w62l8zql3tukxsy8fqwp72x,0,44.2,-1.4,2023-02-04T16:03:03.790Z,2023-02-05T06:11:22Z,4012083925,56,Back,4012083927,347,,4012083993,233,840,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890291,840,5,2,73,8,c5hderjlkcoaze51e5wgvptk,1,55.8,101.4,2023-02-04T16:03:03.790Z,2023-02-05T06:11:22Z,4012083965,56,Left,4012083967,347,,4012083981,233,679,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890451,841,1,2,73,14,c5hderjlkcoaze51e5wgvptk,1,53.4,100,2023-02-04T16:03:10.292Z,2023-02-05T06:11:25Z,4012084709,107,,4012084713,140,32.5,4012084717,212,22.2,4012084719,213,3.3,4012084711,56,Back,4012084715,141,96.9,4012084721,1,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890513,842,1,2,73,18,c5hderjlkcoaze51e5wgvptk,1,31.3,94.8,2023-02-04T16:03:14.197Z,2023-02-05T06:11:32Z,4012085067,140,29.1,4012085069,141,70.1,4014073229,178,,4012085073,213,4.6,4012085071,212,17.0,4012085065,56,Back,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890575,843,1,2,73,22,c5hderjlkcoaze51e5wgvptk,1,30.4,65.9,2023-02-04T16:03:17.936Z,2023-02-05T06:11:35Z,4014073287,178,,4012085277,212,15.9,4012085271,56,Back,4012085279,213,0.9,4012085273,140,40.4,4012085275,141,83.5,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890611,844,1,2,73,25,c5hderjlkcoaze51e5wgvptk,1,45,88.9,2023-02-04T16:03:21.308Z,2023-02-05T06:11:44Z,4012085427,140,54.7,4012085429,141,96.0,4014073453,178,,4012085425,56,Left,4012085431,212,11.3,4012085433,213,0.4,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890633,845,1,2,73,27,c5hderjlkcoaze51e5wgvptk,1,52.5,95.8,2023-02-04T16:03:23.199Z,2023-02-05T06:11:48Z,4012085537,212,19.2,4012085539,213,3.3,4012085531,56,Back,4012085533,140,34.3,4014073553,178,,4012085535,141,92.7,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890681,846,1,2,73,30,c5hderjlkcoaze51e5wgvptk,1,33.8,90.4,2023-02-04T16:03:25.670Z,2023-02-05T06:11:54Z,4012085783,140,30.0,4012085787,212,13.8,4012085781,56,Back,4012085789,213,4.4,4014073731,178,,4012085785,141,71.0,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890749,847,1,2,73,33,c5hderjlkcoaze51e5wgvptk,0,31.8,73.3,2023-02-04T16:03:28.666Z,2023-02-05T06:11:58Z,4012086073,213,0.1,4012086071,212,52.2,4012086065,56,Center,4014073809,178,,4012086063,155,,4012086069,141,77.4,4012086067,140,81.4,4012086075,1,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890787,680,59,2,73,37,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:03:32.562Z,2023-02-05T06:13:10Z,4012086267,56,Back,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890791,681,49,2,73,37,f0w62l8zql3tukxsy8fqwp72x,1,20.7,25.5,2023-02-04T16:03:32.794Z,2023-02-05T06:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890831,682,1,2,73,37,f0w62l8zql3tukxsy8fqwp72x,0,19.8,26.4,2023-02-04T16:03:32.824Z,2023-02-05T06:12:23Z,4012086473,56,Back,4012086481,213,6.3,4012086477,141,26.2,4012086483,1,,4012086479,212,31.0,4012086471,157,,4014074435,178,,4012086475,140,49.3,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890841,848,1,2,73,39,c5hderjlkcoaze51e5wgvptk,1,51.7,74.8,2023-02-04T16:03:35.245Z,2023-02-05T06:13:16Z,4012086539,3,,4012086545,141,98.7,4014075657,388,,4012086549,213,1.9,4012086541,56,Back,4012086547,212,17.3,4012086543,140,46.0,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890845,849,43,2,73,42,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-02-04T16:03:38.198Z,2023-02-04T16:03:46Z,4012087125,144,5,4012086563,347,0,4012086561,56,Back,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890891,850,49,2,73,43,c5hderjlkcoaze51e5wgvptk,1,40.6,97.9,2023-02-04T16:03:38.938Z,2023-02-05T06:13:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890921,851,1,2,73,44,c5hderjlkcoaze51e5wgvptk,1,36,99.4,2023-02-04T16:03:39.825Z,2023-02-05T06:13:33Z,4012086969,141,85.8,4012086967,140,40.1,4012086965,56,Back,4012086973,213,5.1,4012086971,212,10.2,4014076075,178,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890929,852,1,2,73,45,c5hderjlkcoaze51e5wgvptk,1,40.1,85.8,2023-02-04T16:03:40.725Z,2023-02-05T06:14:26Z,4012086999,56,Back,4012087005,212,7.4,4014077313,178,,4012087003,141,94.8,4012087007,213,2.2,4012087001,140,36.2,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890993,853,1,2,73,46,c5hderjlkcoaze51e5wgvptk,1,36.8,90.3,2023-02-04T16:03:41.874Z,2023-02-05T06:14:32Z,4014077455,178,,4012087249,56,Back,4012087247,155,,4012087257,213,5.5,4012087251,140,47.1,4012087253,141,75.1,4012087255,212,15.0,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891031,854,1,2,73,51,c5hderjlkcoaze51e5wgvptk,1,42.8,53.2,2023-02-04T16:03:46.895Z,2023-02-05T06:14:38Z,4012087421,212,14.9,4012087423,213,4.9,4012087415,56,Back,4014077671,178,,4012087419,141,31.7,4012087417,140,45.3,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891105,855,1,2,73,57,c5hderjlkcoaze51e5wgvptk,1,59.8,19.3,2023-02-04T16:03:52.915Z,2023-02-05T06:14:43Z,4012087665,140,54.1,4012087671,213,2.4,4014077799,178,,4012087669,212,8.2,4012087667,141,27.6,4012087663,56,Center,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891221,856,1,2,74,0,c5hderjlkcoaze51e5wgvptk,1,53.7,28.2,2023-02-04T16:03:56.333Z,2023-02-05T06:14:51Z,4012088171,141,12.0,4012088173,212,11.8,4014077961,178,,4012088169,140,57.7,4012088167,56,Right,4012088175,213,5.1,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891255,857,1,2,74,4,c5hderjlkcoaze51e5wgvptk,1,56.2,6.1,2023-02-04T16:04:00.109Z,2023-02-05T06:14:56Z,4012088345,213,1.7,4012088333,140,55.4,4012088339,141,17.8,4012088343,212,8.0,4014078055,178,,4012088329,56,Right,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891285,858,1,2,74,6,c5hderjlkcoaze51e5wgvptk,1,57.3,15.6,2023-02-04T16:04:01.441Z,2023-02-05T06:15:03Z,4012088485,56,Right,4012088497,213,6.3,4012088493,141,15.3,4012088489,140,67.3,4014078253,178,,4012088495,212,10.5,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891307,859,1,2,74,6,c5hderjlkcoaze51e5wgvptk,1,67.3,15.4,2023-02-04T16:04:02.138Z,2023-02-05T06:15:14Z,4012088625,212,13.0,4012088619,56,Right,4012088627,213,3.7,4012088621,140,57.0,4012088623,141,4.8,4014078571,178,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891339,860,1,2,74,8,c5hderjlkcoaze51e5wgvptk,1,56.9,4.8,2023-02-04T16:04:03.526Z,2023-02-05T06:15:17Z,4012088795,212,10.9,4012088789,56,Right,4014078681,178,,4012088793,141,3.0,4012088791,140,67.2,4012088797,213,6.2,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891367,861,1,2,74,9,c5hderjlkcoaze51e5wgvptk,1,66.9,3.3,2023-02-04T16:04:04.917Z,2023-02-05T06:15:25Z,4014078979,178,,4012088929,140,65.1,4012088927,56,Right,4012088935,213,2.0,4012088933,212,4.9,4012088931,141,9.9,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891467,862,1,2,74,10,c5hderjlkcoaze51e5wgvptk,1,64.6,9.1,2023-02-04T16:04:05.465Z,2023-02-05T06:15:30Z,4012089369,141,4.5,4014079111,178,,4012089367,140,83.8,4012089375,213,6.1,4012089371,212,20.4,4012089365,56,Right,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891495,863,1,2,74,14,c5hderjlkcoaze51e5wgvptk,0,94.5,25.4,2023-02-04T16:04:10.059Z,2023-02-05T06:15:50Z,4012089495,141,47.6,4014079625,178,,4012089489,140,89.9,4012089499,212,15.8,4012089485,56,Center,4012089503,213,1.9,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891559,683,12,2,74,15,f0w62l8zql3tukxsy8fqwp72x,1,9.6,53.1,2023-02-04T16:04:10.700Z,2023-02-05T06:15:54Z,4012089769,212,13.0,4012089767,141,62.9,4012089763,56,Back,4012089847,167,,4012089771,213,2.6,4012089765,140,0.0,4014079741,178,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891567,684,6,2,74,16,f0w62l8zql3tukxsy8fqwp72x,0,4.6,57.6,2023-02-04T16:04:11.845Z,2023-02-05T06:16:00Z,4012089803,73,,4012090027,233,864,4012089801,56,Back,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503891597,864,6,2,74,16,c5hderjlkcoaze51e5wgvptk,1,95.4,42.4,2023-02-04T16:04:11.845Z,2023-02-05T06:16:00Z,4012089975,75,,4012089973,56,Center,4012089987,233,684,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892227,865,1,2,74,42,c5hderjlkcoaze51e5wgvptk,0,99.7,0.5,2023-02-04T16:04:38.222Z,2023-02-05T06:16:07Z,4012092893,6,,4012092897,223,,4012092891,2,,4012092899,56,Center,4012092905,212,36.4,4012092895,155,,4014080109,178,,4012092903,141,53.6,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,4012092907,213,1.7,,4012092901,140,95.7,4012092909,1,,4013634241,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892257,685,44,2,74,44,f0w62l8zql3tukxsy8fqwp72x,1,4.8,46.9,2023-02-04T16:04:40.278Z,2023-02-05T08:50:32Z,4012093033,285,,4012093031,56,Back,4012093069,233,866,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892235,866,44,2,74,44,c5hderjlkcoaze51e5wgvptk,0,95.2,53.1,2023-02-04T16:04:40.279Z,2023-02-05T06:16:25Z,4012093115,233,685,4012092939,56,Center,4012092941,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892285,686,12,2,74,44,f0w62l8zql3tukxsy8fqwp72x,1,3.2,43.3,2023-02-04T16:04:40.319Z,2023-02-05T08:50:32Z,4012093159,213,5.0,4012093151,140,9.6,4012093153,141,5.0,4012093147,56,Back,4014080697,388,,4012093237,15,,4012093155,212,26.9,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892321,688,49,2,74,48,f0w62l8zql3tukxsy8fqwp72x,1,8.8,8.6,2023-02-04T16:04:44.074Z,2023-02-05T06:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892347,689,1,2,74,48,f0w62l8zql3tukxsy8fqwp72x,0,8.8,8.6,2023-02-04T16:04:44.121Z,2023-02-05T06:17:25Z,4012093409,157,,4012093411,56,Back,4012093417,212,41.1,4012093413,140,47.4,4012093415,141,0.0,4014081631,178,,4012093423,1,,4012093421,213,6.1,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892315,687,43,2,74,51,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:04:46.495Z,2023-02-04T16:04:50Z,4012093733,144,49,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892361,690,5,2,74,51,f0w62l8zql3tukxsy8fqwp72x,0,48.9,-1.8,2023-02-04T16:04:46.947Z,2023-02-05T06:17:31Z,4012093447,347,,4012093443,56,Back,4012094153,233,867,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892491,867,5,2,74,51,c5hderjlkcoaze51e5wgvptk,1,51.1,101.8,2023-02-04T16:04:46.947Z,2023-02-05T06:17:30Z,4012094027,56,Left,4012094033,347,,4012094129,233,690,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892865,691,18,2,75,9,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:05:05.224Z,2023-02-05T04:50:43Z,4012095911,42,,4012095913,44,Forward,4012095915,59,7,4012096027,55,692,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503892875,692,19,2,75,9,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:05:05.225Z,2023-02-05T04:50:44Z,4012111835,293,3,4012095975,145,9,4012095981,55,691,4012111831,292,10,4012095979,44,Forward,4012095971,42,,4012095977,59,39,,,,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893373,869,1,2,75,24,c5hderjlkcoaze51e5wgvptk,1,66.6,100,2023-02-04T16:05:20.316Z,2023-02-05T04:50:53Z,4012098321,141,87.6,4012098323,212,9.3,4012098315,107,,4012098325,213,4.8,4012098317,56,Left,4012098319,140,67.3,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893401,870,1,2,75,26,c5hderjlkcoaze51e5wgvptk,1,63.2,88.6,2023-02-04T16:05:22.079Z,2023-02-05T04:51:02Z,4012098505,213,3.9,4012098503,212,28.6,4012098501,141,60.5,4012098497,56,Back,4012098499,140,42.9,4013967421,178,,,,,,,,2x5f35hk2urqlgoito1vgb3yt,R. Borré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893449,871,1,2,75,28,c5hderjlkcoaze51e5wgvptk,1,42.2,57.5,2023-02-04T16:05:24.187Z,2023-02-05T04:51:07Z,4012098735,212,11.1,4013967507,178,,4012098727,56,Back,4012098733,141,42.3,4012098737,213,5.1,4012098731,140,46.0,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893515,872,1,2,75,31,c5hderjlkcoaze51e5wgvptk,1,53.1,32.1,2023-02-04T16:05:27.157Z,2023-02-05T04:51:12Z,4012098959,140,59.9,4012098957,56,Right,4012098961,141,2.8,4012098963,212,21.2,4012098965,213,5.1,4013967593,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893685,873,1,2,75,34,c5hderjlkcoaze51e5wgvptk,1,63.1,8.1,2023-02-04T16:05:30.026Z,2023-02-05T04:51:20Z,4012099843,212,6.2,4012099841,141,16.6,4013967753,178,,4012099845,213,1.2,4012099839,140,65.2,4012099837,56,Right,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893707,874,4,2,75,38,c5hderjlkcoaze51e5wgvptk,1,61,10,2023-02-04T16:05:33.468Z,2023-02-05T07:32:40Z,4012320333,286,,4012101875,265,,4012101873,152,,4012101871,13,,4012320545,233,833,4012099961,56,Right,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503935121,833,4,2,75,38,f0w62l8zql3tukxsy8fqwp72x,0,39,90,2023-02-04T16:05:33.469Z,2023-02-05T07:32:39Z,4012316215,13,,4012316223,285,,4013967949,178,,4012316221,265,,4012320661,233,874,4012316219,152,,4012316217,56,Back,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893737,694,43,2,75,40,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:05:35.630Z,2023-02-04T16:06:11Z,4012100113,56,Back,4012103899,13,0,4012105855,144,4,4012103903,265,0,4012103901,152,0,4012103905,285,0,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893753,695,43,2,75,40,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:05:36.313Z,2023-02-04T16:06:10Z,4012105763,144,49,,,,,,,,,,,,,,,,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503893783,696,43,2,75,41,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-02-04T16:05:36.774Z,2023-02-04T16:26:01Z,4012100321,212,1.7,4012100323,213,0.2,4012317345,144,1,4012100315,56,Back,4012100317,140,46.2,4012100319,141,97.2,,,,,,,6q2mf0qrkt51z28b46wltxal1,M. Mittelstädt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894543,875,1,2,76,1,c5hderjlkcoaze51e5wgvptk,1,58.2,14.1,2023-02-04T16:05:56.907Z,2023-02-05T04:51:35Z,4012103975,213,2.6,4012320373,152,,4012103967,56,Back,4012103969,140,45.6,4013968083,178,,4012103973,212,15.6,4012320369,5,,4012103971,141,26.3,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894653,876,1,2,76,4,c5hderjlkcoaze51e5wgvptk,1,47.5,36.5,2023-02-04T16:05:59.678Z,2023-02-05T04:51:40Z,4012104515,212,27.8,4013968183,178,,4012104511,140,46.6,4012104517,213,1.6,4012104513,141,77.4,4012104509,56,Back,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894749,877,1,2,76,8,c5hderjlkcoaze51e5wgvptk,1,59.9,84.9,2023-02-04T16:06:04.197Z,2023-02-05T04:51:45Z,4012105033,212,11.7,4012105031,141,96.1,4013968337,178,,4012105027,56,Left,4012105029,140,68.3,4012105035,213,0.7,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894779,878,1,2,76,11,c5hderjlkcoaze51e5wgvptk,1,64.8,97.6,2023-02-04T16:06:06.618Z,2023-02-05T04:51:51Z,4012105221,212,12.9,4012105223,213,3.1,4012105215,56,Left,4012105219,141,97.6,4012105217,140,52.5,4013968429,178,,,,,,,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504282619,1493,67,2,76,12,c5hderjlkcoaze51e5wgvptk,1,52.7,95.8,2023-02-04T16:06:07.757Z,2023-02-05T08:50:33Z,4014164201,233,1150,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504282613,1150,67,2,76,12,f0w62l8zql3tukxsy8fqwp72x,0,47.3,4.2,2023-02-04T16:06:07.758Z,2023-02-05T09:14:20Z,4014164205,233,1493,,,,,,,,,,,,,,,,,,,,,,du9vq193cqx7gmve30eijws15,J. Ngankam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503894867,879,1,2,76,12,c5hderjlkcoaze51e5wgvptk,1,52.8,96.6,2023-02-04T16:06:07.776Z,2023-02-05T08:50:33Z,4012105709,56,Back,4012105719,213,3.6,4012105711,140,35.6,4012105713,141,83.2,4012105715,212,20.2,4013968557,178,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
