id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2482492059,125,1,1,12,28,a8d2gb2nag8fy0itbuxmcibh2,1,43.6,23.9,2022-11-06T14:43:14.011Z,2022-11-06T23:26:58Z,3899469297,56,Back,3899469301,141,42.8,3899469305,213,1.2,3901496447,178,,3899469303,212,13.9,3899469299,140,48.6,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492117,126,1,1,12,32,a8d2gb2nag8fy0itbuxmcibh2,1,46.7,31.6,2022-11-06T14:43:17.961Z,2022-11-06T23:27:04Z,3899469577,56,Right,3899469583,212,16.4,3899469585,213,5.1,3899469581,141,9.2,3901496481,178,,3899469579,140,52.5,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492225,127,1,1,12,33,a8d2gb2nag8fy0itbuxmcibh2,1,52.5,9.2,2022-11-06T14:43:19.027Z,2022-11-06T23:27:09Z,3899470079,56,Back,3901496557,178,,3899470087,213,2.5,3899470083,141,22.7,3899470085,212,14.9,3899470081,140,41.3,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492259,128,1,1,12,37,a8d2gb2nag8fy0itbuxmcibh2,1,39.3,25.5,2022-11-06T14:43:23.422Z,2022-11-06T23:27:17Z,3899470269,212,20.8,3899470271,213,5.5,3901496597,178,,3899470265,140,54.0,3899470267,141,5.0,3899470263,56,Right,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492267,129,1,1,12,38,a8d2gb2nag8fy0itbuxmcibh2,0,54,5,2022-11-06T14:43:24.751Z,2022-11-06T23:27:25Z,3899470323,140,60.9,3899470327,212,8.6,3899470321,56,Right,3899470325,141,0.0,3901496639,178,,3899470329,213,5.7,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492275,130,5,1,12,39,a8d2gb2nag8fy0itbuxmcibh2,0,62,-1.8,2022-11-06T14:43:25.814Z,2022-11-06T23:27:29Z,3899470369,347,,3899471211,233,155,3899470367,56,Right,,,,,,,,,,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492417,155,5,1,12,39,7ad69ngbpjuyzv96drf8d9sn2,1,38,101.8,2022-11-06T14:43:25.814Z,2022-11-06T23:27:29Z,3899471161,233,130,3899471145,347,,3899471143,56,Back,,,,,,,,,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492449,156,1,1,12,44,7ad69ngbpjuyzv96drf8d9sn2,1,38.7,100,2022-11-06T14:43:30.562Z,2022-11-06T23:27:45Z,3899471333,141,81.4,3899471327,56,Back,3899471335,212,13.8,3899471323,107,,3899471329,140,35.8,3899471339,213,4.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492495,157,1,1,12,46,7ad69ngbpjuyzv96drf8d9sn2,1,34.9,84.5,2022-11-06T14:43:32.486Z,2022-11-06T23:27:51Z,3899471557,140,36.5,3899471569,212,7.2,3899471575,213,1.3,3901496855,178,,3899471551,56,Back,3899471563,141,94.8,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492601,158,1,1,12,48,7ad69ngbpjuyzv96drf8d9sn2,1,37.3,95.2,2022-11-06T14:43:34.303Z,2022-11-06T23:27:56Z,3899472077,212,24.3,3901496947,178,,3899472073,140,14.3,3899472075,141,91.3,3899472079,213,3.3,3899472071,56,Back,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492663,159,1,1,12,51,7ad69ngbpjuyzv96drf8d9sn2,1,14.3,91.3,2022-11-06T14:43:37.012Z,2022-11-06T23:27:59Z,3899472397,140,4.7,3899472395,56,Back,3899472403,213,4.1,3901496987,178,,3899472399,141,68.0,3899472401,212,18.8,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492803,160,1,1,12,54,7ad69ngbpjuyzv96drf8d9sn2,1,5,56.7,2022-11-06T14:43:40.276Z,2022-11-06T23:28:03Z,3899473121,56,Back,3899473125,140,17.5,3899473135,212,13.4,3899473129,141,60.9,3901497005,178,,3899473139,213,0.2,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492861,161,1,1,12,59,7ad69ngbpjuyzv96drf8d9sn2,1,30.4,64.6,2022-11-06T14:43:45.034Z,2022-11-06T23:28:06Z,3899473503,141,23.7,3901497063,178,,3899473499,140,42.6,3899473507,212,30.6,3899473509,213,5.1,3899473497,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492921,162,1,1,13,1,7ad69ngbpjuyzv96drf8d9sn2,1,51.4,24.7,2022-11-06T14:43:47.910Z,2022-11-06T23:28:11Z,3899473805,213,5.2,3899473801,141,2.7,3899473803,212,16.7,3899473797,56,Right,3899473799,140,58.4,3901497163,178,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492935,131,45,1,13,4,a8d2gb2nag8fy0itbuxmcibh2,0,37.8,96.4,2022-11-06T14:43:50.323Z,2022-11-06T23:28:16Z,3899473889,285,,3899474051,233,163,3899473887,56,Back,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492943,163,3,1,13,4,7ad69ngbpjuyzv96drf8d9sn2,1,62.2,3.6,2022-11-06T14:43:50.323Z,2022-11-06T23:28:16Z,3899473923,286,,3900690119,464,,3899473921,56,Right,3899474015,233,131,3901497193,178,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492969,132,45,1,13,5,a8d2gb2nag8fy0itbuxmcibh2,0,34,92.1,2022-11-06T14:43:51.883Z,2022-11-06T23:28:31Z,3899474097,285,,3899474203,233,164,3899474095,56,Back,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482492965,164,3,1,13,5,7ad69ngbpjuyzv96drf8d9sn2,1,66,7.9,2022-11-06T14:43:51.883Z,2022-11-06T23:28:31Z,3899474077,56,Right,3899474173,233,132,3901497307,178,,3899474079,286,,3900690773,465,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493029,165,1,1,13,6,7ad69ngbpjuyzv96drf8d9sn2,1,67.5,12.8,2022-11-06T14:43:52.672Z,2022-11-06T23:28:36Z,3899474363,141,13.4,3901497337,178,,3899474367,212,7.9,3899474361,140,60.0,3899474357,56,Right,3899474369,213,3.1,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493073,166,1,1,13,9,7ad69ngbpjuyzv96drf8d9sn2,1,60.8,20,2022-11-06T14:43:55.549Z,2022-11-06T23:28:43Z,3899474581,213,0.5,3899474575,140,69.9,3899474573,56,Center,3899474577,141,27.2,3901497411,178,,3899474579,212,10.7,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493075,167,1,1,13,10,7ad69ngbpjuyzv96drf8d9sn2,0,66.6,29.8,2022-11-06T14:43:56.227Z,2022-11-06T23:29:07Z,3899474733,286,,3901497691,178,,3899474597,56,Center,3899474727,236,,3899474729,233,133,3899474603,212,2.1,3899474605,213,6.0,3899474599,140,68.5,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,3899474601,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493085,133,74,1,13,10,a8d2gb2nag8fy0itbuxmcibh2,1,32.8,75.9,2022-11-06T14:43:56.346Z,2022-11-06T23:29:14Z,3901497739,178,,3899474661,285,,3899474765,233,167,3899474659,56,Back,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493177,168,1,1,13,13,7ad69ngbpjuyzv96drf8d9sn2,0,79.4,8.8,2022-11-06T14:43:59.837Z,2022-11-06T23:29:20Z,3899475293,56,Right,3899475297,141,5.9,3899475295,140,91.0,3899475301,213,6.1,3901497831,178,,3899475299,212,12.3,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493167,134,49,1,13,15,a8d2gb2nag8fy0itbuxmcibh2,1,8.1,92,2022-11-06T14:44:01.716Z,2022-11-06T23:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493259,135,1,1,13,16,a8d2gb2nag8fy0itbuxmcibh2,1,7.7,95.1,2022-11-06T14:44:02.864Z,2022-11-06T23:29:30Z,3899475809,140,35.6,3899475815,212,30.4,3899475811,141,83.0,3899475805,155,,3901497949,178,,3899475807,56,Back,3899475819,213,6.0,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493267,136,50,1,13,19,a8d2gb2nag8fy0itbuxmcibh2,1,36,85.4,2022-11-06T14:44:05.283Z,2022-11-06T23:29:37Z,3899475855,286,,3899476177,233,169,3899475853,56,Back,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493301,169,7,1,13,20,7ad69ngbpjuyzv96drf8d9sn2,1,64,14.6,2022-11-06T14:44:06.180Z,2022-11-06T23:30:00Z,3899476087,56,Right,3899476089,285,,3900694441,384,,3899476157,233,136,3901498127,178,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493307,170,61,1,13,20,7ad69ngbpjuyzv96drf8d9sn2,0,67,16.1,2022-11-06T14:44:06.730Z,2022-11-06T23:30:04Z,3901498235,178,,3899476091,56,Right,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482931951,1252,67,1,13,21,a8d2gb2nag8fy0itbuxmcibh2,1,35,74.7,2022-11-06T14:44:07.849Z,2022-11-07T07:54:13Z,3901839897,233,1737,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482931949,1737,67,1,13,21,7ad69ngbpjuyzv96drf8d9sn2,0,65,25.3,2022-11-06T14:44:07.850Z,2022-11-07T07:26:11Z,3901839905,233,1252,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493341,137,1,1,13,21,a8d2gb2nag8fy0itbuxmcibh2,1,34.9,71.9,2022-11-06T14:44:07.857Z,2022-11-07T07:54:14Z,3899490197,141,74.2,3899490195,140,29.5,3899490201,213,2.9,3901498265,178,,3899490199,212,5.9,3899476249,56,Back,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493369,138,61,1,13,22,a8d2gb2nag8fy0itbuxmcibh2,1,29.5,77.1,2022-11-06T14:44:08.262Z,2022-11-06T23:30:14Z,3901498303,178,,3899476387,56,Back,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493331,171,43,1,13,22,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2022-11-06T14:44:08.683Z,2022-11-06T14:45:28Z,3899476295,233,137,3899476197,56,Center,3899487147,144,50,3899476201,286,0,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493373,139,61,1,13,22,a8d2gb2nag8fy0itbuxmcibh2,1,33.6,78.1,2022-11-06T14:44:08.838Z,2022-11-06T23:30:23Z,3901498421,178,,3899476403,56,Back,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493409,140,50,1,13,26,a8d2gb2nag8fy0itbuxmcibh2,1,30.6,91.5,2022-11-06T14:44:12.191Z,2022-11-06T23:30:31Z,3899476641,285,,3899476639,56,Back,3899476751,233,172,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493401,172,7,1,13,26,7ad69ngbpjuyzv96drf8d9sn2,0,69.4,8.5,2022-11-06T14:44:12.334Z,2022-11-06T23:30:40Z,3899476721,233,140,3901498607,178,,3900697101,385,,3899476607,286,,3899476605,56,Right,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493435,141,1,1,13,27,a8d2gb2nag8fy0itbuxmcibh2,1,30.1,88.9,2022-11-06T14:44:13.321Z,2022-11-06T23:30:46Z,3899476819,212,5.4,3899476813,56,Back,3901498645,178,,3899476817,141,81.8,3899476821,213,5.2,3899476815,140,32.3,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493469,142,1,1,13,29,a8d2gb2nag8fy0itbuxmcibh2,1,32.4,83.3,2022-11-06T14:44:15.840Z,2022-11-06T23:30:51Z,3901498685,178,,3899476967,213,1.0,3899476963,141,93.5,3899476959,56,Back,3899476965,212,8.5,3899476961,140,37.0,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493479,143,61,1,13,30,a8d2gb2nag8fy0itbuxmcibh2,0,37,93.5,2022-11-06T14:44:16.711Z,2022-11-06T23:30:56Z,3899477033,56,Back,3901498729,178,,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493485,144,5,1,13,31,a8d2gb2nag8fy0itbuxmcibh2,0,43.6,101.6,2022-11-06T14:44:17.354Z,2022-11-06T23:31:00Z,3899477073,347,,3899477929,233,173,3899477071,56,Back,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493617,173,5,1,13,31,7ad69ngbpjuyzv96drf8d9sn2,1,56.4,-1.6,2022-11-06T14:44:17.354Z,2022-11-06T23:31:00Z,3899477879,56,Right,3899477901,233,144,3899477883,347,,,,,,,,,,,,,,,,,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493679,174,1,1,13,35,7ad69ngbpjuyzv96drf8d9sn2,1,46.7,0,2022-11-06T14:44:21.611Z,2022-11-06T23:31:05Z,3899478221,56,Back,3899478225,141,14.9,3899478223,140,34.2,3899478227,212,17.1,3899478219,107,,3899478229,213,2.4,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493763,175,1,1,13,39,7ad69ngbpjuyzv96drf8d9sn2,1,39,26.1,2022-11-06T14:44:25.574Z,2022-11-06T23:31:19Z,3901498975,178,,3899478669,1,,3899478659,56,Back,3899478663,141,81.7,3899478667,213,1.4,3899478661,140,44.1,3899478665,212,38.2,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493797,176,1,1,13,43,7ad69ngbpjuyzv96drf8d9sn2,1,44.1,81.7,2022-11-06T14:44:29.022Z,2022-11-06T23:31:25Z,3901499029,178,,3899478873,141,67.5,3899478877,213,5.5,3899478871,140,53.1,3899478869,56,Center,3899478875,212,13.5,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493841,177,1,1,13,43,7ad69ngbpjuyzv96drf8d9sn2,1,53.1,67.5,2022-11-06T14:44:29.876Z,2022-11-06T23:31:33Z,3899479091,56,Back,3899479095,141,82.0,3899479093,140,48.1,3901499159,178,,3899479097,212,11.2,3899479099,213,2.1,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493873,178,1,1,13,45,7ad69ngbpjuyzv96drf8d9sn2,1,48.1,82,2022-11-06T14:44:31.558Z,2022-11-06T23:31:37Z,3899479275,140,48.1,3899479271,56,Back,3899479281,213,4.7,3899479277,141,57.5,3899479279,212,16.7,3901499229,178,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482493959,179,1,1,13,46,7ad69ngbpjuyzv96drf8d9sn2,1,48.1,57.5,2022-11-06T14:44:32.465Z,2022-11-06T23:31:42Z,3899479793,141,58.2,3899479789,56,Back,3899479797,213,3.1,3901499287,178,,3899479791,140,34.4,3899479795,212,14.4,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494077,180,1,1,13,49,7ad69ngbpjuyzv96drf8d9sn2,1,29.6,61.8,2022-11-06T14:44:34.958Z,2022-11-06T23:31:47Z,3899480583,212,11.2,3899480577,56,Back,3901499351,178,,3899480581,141,45.6,3899480585,213,4.9,3899480579,140,31.6,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494161,181,1,1,13,55,7ad69ngbpjuyzv96drf8d9sn2,1,44.3,35.5,2022-11-06T14:44:41.807Z,2022-11-06T23:31:52Z,3901499421,178,,3899481019,212,22.6,3899481021,213,1.6,3899481015,140,42.7,3899481013,56,Back,3899481017,141,68.7,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494267,182,1,1,13,59,7ad69ngbpjuyzv96drf8d9sn2,1,42.5,68.7,2022-11-06T14:44:45.576Z,2022-11-06T23:31:59Z,3901499491,178,,3899481579,56,Back,3899481583,141,45.9,3899481587,213,3.7,3899481581,140,19.0,3899481585,212,29.1,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494343,183,1,1,14,3,7ad69ngbpjuyzv96drf8d9sn2,1,19,45.9,2022-11-06T14:44:49.451Z,2022-11-06T23:32:04Z,3899482021,212,22.9,3899482015,56,Back,3899482023,213,1.0,3899482017,140,30.1,3901499535,178,,3899482019,141,74.9,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494513,184,1,1,14,10,7ad69ngbpjuyzv96drf8d9sn2,1,42.1,71.9,2022-11-06T14:44:56.497Z,2022-11-06T23:32:35Z,3899483007,56,Center,3899483019,213,6.1,3901499903,178,,3899483015,212,12.9,3899483011,141,68.3,3899483009,140,54.2,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494545,185,1,1,14,11,7ad69ngbpjuyzv96drf8d9sn2,1,54.2,68.3,2022-11-06T14:44:57.864Z,2022-11-06T23:32:44Z,3899483207,56,Center,3899483219,212,6.0,3901500017,178,,3899483215,141,76.6,3899483211,140,56.1,3899483223,213,1.2,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494561,186,1,1,14,12,7ad69ngbpjuyzv96drf8d9sn2,0,56.1,76.6,2022-11-06T14:44:58.266Z,2022-11-06T23:33:09Z,3899483303,141,37.7,3899483299,140,67.1,3899483293,56,Center,3899483309,212,28.9,3899483311,213,5.1,3901500241,178,,,,,,,,7w63iqek6hmnizlirurla1cr9,N. Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494579,145,49,1,14,15,a8d2gb2nag8fy0itbuxmcibh2,1,34.2,67.6,2022-11-06T14:45:00.960Z,2022-11-06T23:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494693,146,1,1,14,16,a8d2gb2nag8fy0itbuxmcibh2,1,38.5,73,2022-11-06T14:45:02.710Z,2022-11-06T23:33:21Z,3899483987,56,Back,3901500395,178,,3899483999,213,3.7,3899483991,140,26.0,3899483995,141,60.0,3899483997,212,15.8,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494747,147,1,1,14,20,a8d2gb2nag8fy0itbuxmcibh2,1,30,58.1,2022-11-06T14:45:06.460Z,2022-11-06T23:33:26Z,3901500459,178,,3899484339,141,26.4,3899484341,212,21.6,3899484337,140,29.6,3899484343,213,4.7,3899484335,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494763,148,1,1,14,23,a8d2gb2nag8fy0itbuxmcibh2,1,29.9,24,2022-11-06T14:45:09.160Z,2022-11-06T23:33:35Z,3899484419,140,36.1,3899484425,213,5.2,3899484421,141,7.7,3901500569,178,,3899484417,56,Back,3899484423,212,12.9,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494831,149,1,1,14,24,a8d2gb2nag8fy0itbuxmcibh2,1,36.1,7.7,2022-11-06T14:45:09.981Z,2022-11-06T23:33:40Z,3901500643,178,,3899484781,141,15.9,3899484779,140,30.2,3899484785,213,2.4,3899484783,212,8.3,3899484777,56,Back,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494913,150,1,1,14,26,a8d2gb2nag8fy0itbuxmcibh2,1,29.9,20.6,2022-11-06T14:45:12.614Z,2022-11-06T23:33:46Z,3901500735,178,,3899485229,141,46.6,3899485233,213,2.3,3899485225,56,Back,3899485231,212,24.5,3899485227,140,13.8,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482494955,151,1,1,14,29,a8d2gb2nag8fy0itbuxmcibh2,1,13.8,48.4,2022-11-06T14:45:15.508Z,2022-11-06T23:33:53Z,3899485461,140,27.6,3899485465,212,14.6,3899485463,141,45.7,3899485467,213,6.2,3899485457,56,Back,3901500805,178,,,,,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482495003,152,1,1,14,30,a8d2gb2nag8fy0itbuxmcibh2,1,27.6,45.7,2022-11-06T14:45:16.508Z,2022-11-06T23:33:59Z,3901500897,178,,3899485735,140,10.5,3899485743,213,3.9,3899485737,141,19.2,3899485733,56,Back,3899485739,212,25.4,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482495039,153,1,1,14,32,a8d2gb2nag8fy0itbuxmcibh2,1,10.5,19.2,2022-11-06T14:45:18.257Z,2022-11-06T23:34:08Z,3899485925,212,19.2,3899485921,140,25.9,3899485927,213,5.7,3899485923,141,4.1,3901500971,178,,3899485919,56,Back,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482495047,154,61,1,14,33,a8d2gb2nag8fy0itbuxmcibh2,0,25.9,4.1,2022-11-06T14:45:19.480Z,2022-11-06T23:34:12Z,3899485971,56,Back,3901501015,178,,,,,,,,,,,,,,,,,,,,d3xe46be1ajvxzxzboiaoy385,T. Baumgartl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
