id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/12/value
2483359209,226,1,1,23,28,go76xxm0xyfgqt1h6tcrtimm,0,62.1,46.6,2022-11-08T19:56:12.487Z,2022-11-09T07:46:00Z,3904026737,212,14.6,3904026739,213,5.4,3904026731,56,Center,3904026735,141,30.3,3904026733,140,71.1,3904881189,178,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359269,223,2,1,23,29,eq1oq6y61xnzq88zu0cnw131z,1,31.2,68.6,2022-11-08T19:56:13.408Z,2022-11-09T07:46:08Z,3904027083,140,58.8,3904027085,141,51.5,3904027079,7,ejww8hjcn4y4hlik863vaw3qh,3904027081,56,Center,3904881279,178,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359343,227,55,1,23,29,go76xxm0xyfgqt1h6tcrtimm,1,42.5,44,2022-11-08T19:56:13.409Z,2022-11-09T07:46:08Z,3904034939,189,,,,,,,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359231,222,43,1,23,30,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:56:15.070Z,2022-11-08T19:56:21Z,3904026843,56,Center,3904026845,286,0,3904027285,144,44,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359431,228,1,1,23,38,go76xxm0xyfgqt1h6tcrtimm,1,40.3,45.3,2022-11-08T19:56:22.617Z,2022-11-09T07:46:15Z,3904028021,213,1.4,3904028011,241,,3904881329,178,,3904028009,5,,3904028019,212,11.1,3904028015,140,41.9,3904028025,189,,3904028013,56,Back,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,3904028017,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359489,229,1,1,23,44,go76xxm0xyfgqt1h6tcrtimm,1,39,59.7,2022-11-08T19:56:28.356Z,2022-11-09T07:46:27Z,3904028333,141,28.3,3904028335,212,22.1,3904028331,140,33.4,3904881429,178,,3904028337,213,4.4,3904028329,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359543,230,1,1,23,47,go76xxm0xyfgqt1h6tcrtimm,1,31.5,24.7,2022-11-08T19:56:31.367Z,2022-11-09T07:46:35Z,3904028607,56,Back,3904028611,141,36.2,3904881575,178,,3904028615,213,2.8,3904028609,140,11.9,3904028613,212,22.0,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359585,231,1,1,23,49,go76xxm0xyfgqt1h6tcrtimm,0,11.9,36.2,2022-11-08T19:56:33.351Z,2022-11-09T07:46:38Z,3904028841,141,23.4,3904881627,178,,3904028839,140,61.4,3904028843,212,52.7,3904028835,157,,3904028845,213,6.1,3904028837,56,Center,3904028847,1,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359663,224,1,1,23,52,eq1oq6y61xnzq88zu0cnw131z,0,38.5,76.1,2022-11-08T19:56:37.053Z,2022-11-09T07:46:43Z,3904881687,178,,3904029255,213,0.3,3904029247,56,Left,3904029253,212,42.0,3904029251,141,93.9,3904029249,140,76.8,3904029245,3,,3904029257,1,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359735,232,1,1,23,58,go76xxm0xyfgqt1h6tcrtimm,1,21.9,6.8,2022-11-08T19:56:42.782Z,2022-11-09T07:46:47Z,3904881739,178,,3904029607,212,14.1,3904029603,140,10.3,3904029605,141,17.3,3904029601,56,Back,3904029609,213,2.6,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359777,233,1,1,24,0,go76xxm0xyfgqt1h6tcrtimm,0,10.3,17.3,2022-11-08T19:56:44.527Z,2022-11-09T07:46:51Z,3904029825,212,51.9,3904029823,141,21.7,3904029829,1,,3904029821,140,59.6,3904029819,56,Center,3904881819,178,,3904029827,213,0.1,3904721551,157,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359861,225,1,1,24,3,eq1oq6y61xnzq88zu0cnw131z,1,41.2,77.9,2022-11-08T19:56:48.013Z,2022-11-09T07:46:55Z,3904881875,178,,3904030265,141,55.2,3904030259,56,Back,3904030273,213,3.7,3904030269,212,29.5,3904030255,3,,3904030261,140,17.3,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359863,226,52,1,24,15,eq1oq6y61xnzq88zu0cnw131z,1,17.3,55.2,2022-11-08T19:56:59.945Z,2022-11-09T07:47:11Z,3904882071,178,,3904721603,376,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360107,228,43,1,24,21,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:57:05.903Z,2022-11-08T19:57:08Z,3904031715,144,52,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483392001,409,80,1,24,21,eq1oq6y61xnzq88zu0cnw131z,0,13.8,42.8,2022-11-08T19:57:06.206Z,2022-11-09T07:47:25Z,3904882257,178,,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360219,229,1,1,24,24,eq1oq6y61xnzq88zu0cnw131z,0,12.8,54.2,2022-11-08T19:57:08.628Z,2022-11-09T07:47:33Z,3904032103,155,,3904032121,213,0.1,3904032105,198,,3904032123,1,,3904032109,140,54.7,3904032113,141,59.6,3904882343,178,,3904032117,212,44.1,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3904032107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360215,234,61,1,24,26,go76xxm0xyfgqt1h6tcrtimm,1,45.7,40.8,2022-11-08T19:57:10.673Z,2022-11-09T07:47:48Z,3904882495,388,,3904882493,15,,3904032091,56,Back,,,,,,,,,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360251,230,61,1,24,26,eq1oq6y61xnzq88zu0cnw131z,1,63,59.4,2022-11-08T19:57:11.067Z,2022-11-09T07:48:32Z,3904032263,56,Center,3904883017,178,,3904882693,15,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360269,235,49,1,24,30,go76xxm0xyfgqt1h6tcrtimm,1,18.5,46.5,2022-11-08T19:57:14.438Z,2022-11-09T07:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360337,236,1,1,24,30,go76xxm0xyfgqt1h6tcrtimm,1,18.5,46.5,2022-11-08T19:57:14.448Z,2022-11-09T07:48:43Z,3904032737,140,26.9,3904032747,213,5.2,3904032743,212,19.3,3904883205,178,,3904032735,56,Back,3904032741,141,21.3,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360343,237,4,1,24,31,go76xxm0xyfgqt1h6tcrtimm,1,26.4,21.1,2022-11-08T19:57:16.146Z,2022-11-09T07:50:57Z,3904032775,285,,3904032885,233,231,3904032769,56,Back,3904032773,265,,3904032771,152,,3904032767,13,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360353,231,4,1,24,31,eq1oq6y61xnzq88zu0cnw131z,0,73.6,78.9,2022-11-08T19:57:16.147Z,2022-11-09T07:50:56Z,3904032825,13,,3904032829,152,,3904884813,178,,3904032833,286,,3904032831,265,,3904032929,233,237,3904032827,56,Left,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361041,234,27,1,24,40,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:57:24.509Z,2022-11-09T07:51:32Z,3904036471,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361037,238,27,1,24,40,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-08T19:57:24.509Z,2022-11-09T07:51:31Z,3904721947,41,Injury,3904721949,53,43eq31reskwn9veb3vickralm,3904036497,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360761,232,43,1,25,0,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:57:44.926Z,2022-11-08T19:57:54Z,3904035621,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361065,235,28,1,25,1,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:57:46.012Z,2022-11-09T07:51:52Z,3904036579,233,239,3904036571,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361063,239,28,1,25,1,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-08T19:57:46.012Z,2022-11-09T07:51:52Z,3904036567,55,238,3904036613,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360875,233,43,1,25,8,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-11-08T19:57:52.839Z,2022-11-08T19:57:56Z,3904035751,144,28,3904035489,55,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361089,240,1,1,25,17,go76xxm0xyfgqt1h6tcrtimm,1,26.2,19.8,2022-11-08T19:58:02.011Z,2022-11-09T07:51:59Z,3904042129,189,,3904036687,140,23.8,3904885321,178,,3904036689,141,43.1,3904036691,212,16.0,3904036681,5,,3904036685,56,Back,3904036683,152,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,3904036693,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361097,241,4,1,25,21,go76xxm0xyfgqt1h6tcrtimm,1,26.6,39.6,2022-11-08T19:58:05.347Z,2022-11-09T07:52:08Z,3904047081,295,,3904036743,152,,3904036739,13,,3904036741,56,Back,3904041045,233,236,3904036747,285,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361381,236,4,1,25,21,eq1oq6y61xnzq88zu0cnw131z,0,73.4,60.4,2022-11-08T19:58:05.348Z,2022-11-09T07:52:08Z,3904041523,233,241,3904038391,286,,3904038379,13,,3904885461,178,,3904038383,56,Center,3904038385,152,,3904041467,295,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361413,242,1,1,25,44,go76xxm0xyfgqt1h6tcrtimm,1,27,54.1,2022-11-08T19:58:28.317Z,2022-11-09T07:52:13Z,3904038529,56,Back,3904038525,5,,3904038527,152,,3904038531,140,33.0,3904038539,213,0.4,3904038533,141,58.0,3904885537,178,,3904038535,212,6.8,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361441,243,1,1,25,44,go76xxm0xyfgqt1h6tcrtimm,1,33,58,2022-11-08T19:58:29.201Z,2022-11-09T07:52:17Z,3904038695,212,6.1,3904038693,141,50.9,3904038689,56,Back,3904038691,140,29.4,3904885601,178,,3904038697,213,4.0,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361471,244,1,1,25,47,go76xxm0xyfgqt1h6tcrtimm,1,29.4,50.9,2022-11-08T19:58:32.206Z,2022-11-09T07:52:23Z,3904885695,178,,3904038829,140,30.7,3904038833,212,6.9,3904038835,213,1.4,3904038827,56,Back,3904038831,141,60.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361545,245,1,1,25,49,go76xxm0xyfgqt1h6tcrtimm,1,30.7,60.9,2022-11-08T19:58:34.062Z,2022-11-09T07:52:29Z,3904039217,213,5.7,3904039211,140,48.2,3904039209,56,Back,3904039213,141,44.8,3904885751,178,,3904039215,212,21.4,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361549,246,50,1,25,50,go76xxm0xyfgqt1h6tcrtimm,1,51.6,42.5,2022-11-08T19:58:35.112Z,2022-11-09T07:52:42Z,3904039419,233,237,3904039233,56,Center,3904039235,286,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361563,237,7,1,25,52,eq1oq6y61xnzq88zu0cnw131z,1,48.4,57.5,2022-11-08T19:58:36.692Z,2022-11-09T07:52:52Z,3904885999,178,,3904039327,285,,3904039325,56,Back,3904039371,233,246,3904722183,384,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361567,238,49,1,25,54,eq1oq6y61xnzq88zu0cnw131z,1,51.6,61.4,2022-11-08T19:58:38.375Z,2022-11-09T07:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361619,239,1,1,25,56,eq1oq6y61xnzq88zu0cnw131z,1,51.3,69.9,2022-11-08T19:58:40.976Z,2022-11-09T07:53:07Z,3904039667,140,63.2,3904039673,213,5.3,3904039669,141,40.4,3904886109,178,,3904039665,56,Center,3904039671,212,23.6,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361677,240,1,1,25,58,eq1oq6y61xnzq88zu0cnw131z,1,63.2,40.4,2022-11-08T19:58:42.965Z,2022-11-09T07:53:14Z,3904039981,140,78.8,3904039979,56,Center,3904886181,178,,3904039983,141,30.2,3904039985,212,17.8,3904039987,213,5.9,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361687,241,1,1,26,2,eq1oq6y61xnzq88zu0cnw131z,0,82.5,27.5,2022-11-08T19:58:46.472Z,2022-11-09T07:53:24Z,3904040043,141,36.8,3904040045,212,7.0,3904040041,140,85.4,3904040039,56,Center,3904040047,213,1.1,3904040037,155,,3904886243,178,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361701,247,61,1,26,2,go76xxm0xyfgqt1h6tcrtimm,1,13.5,62,2022-11-08T19:58:46.482Z,2022-11-09T07:53:39Z,3904040127,56,Back,3904886427,15,,3904886429,388,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361719,242,6,1,26,4,eq1oq6y61xnzq88zu0cnw131z,1,86.4,38.4,2022-11-08T19:58:48.559Z,2022-11-09T07:53:43Z,3904040243,233,248,3904040215,56,Center,3904040217,75,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361715,248,6,1,26,4,go76xxm0xyfgqt1h6tcrtimm,0,13.6,61.6,2022-11-08T19:58:48.559Z,2022-11-09T07:53:44Z,3904040251,233,242,3904040197,73,,3904040195,56,Back,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483363135,251,1,1,26,33,eq1oq6y61xnzq88zu0cnw131z,0,99.6,0.7,2022-11-08T19:59:17.719Z,2022-11-09T07:54:00Z,3904047759,213,1.9,3904047753,140,92.0,3904047755,141,40.2,3904047757,212,28.0,3904722445,72,,3904052313,6,,3904089269,223,,3904886655,178,,98e7uohj6lcvf59sfssff2y8l,P. Förster,3904047751,56,Center,3904047747,2,3904047749,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483367149,316,44,1,26,34,go76xxm0xyfgqt1h6tcrtimm,1,8.7,54.2,2022-11-08T19:59:18.376Z,2022-11-09T09:28:25Z,3904068129,285,,3904068157,233,243,3904068127,56,Back,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362139,243,44,1,26,34,eq1oq6y61xnzq88zu0cnw131z,0,91.3,45.8,2022-11-08T19:59:18.377Z,2022-11-09T07:55:59Z,3904068173,233,316,3904042545,56,Center,3904042547,286,,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362143,249,12,1,26,34,go76xxm0xyfgqt1h6tcrtimm,1,7.7,51.5,2022-11-08T19:59:18.449Z,2022-11-09T09:28:26Z,3904042557,140,22.9,3904042555,56,Back,3904042583,15,,3904042561,212,16.2,3904887677,388,,3904042563,213,0.2,3904042559,141,55.9,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362169,244,15,1,26,36,eq1oq6y61xnzq88zu0cnw131z,1,78.1,43.7,2022-11-08T19:59:20.489Z,2022-11-09T07:56:21Z,3904057361,230,97.5,3904057351,103,19,3904056797,82,,3904057353,215,,3904056791,20,,3904057363,231,48.6,3904057359,147,44.4,3904057357,146,80.6,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,3904056817,233,250,3904042707,18,3904057347,78,3904063159,108,,,,3904057349,102,3904887737,178,,3904042709,56,Center,,,3904056789,25,,3904057355,458,,,,,,,,,,,,49.9
2483362171,250,10,1,26,36,go76xxm0xyfgqt1h6tcrtimm,1,24.5,53.1,2022-11-08T19:59:20.608Z,2022-11-09T07:56:34Z,3904887781,21,,3904887779,178,,3904042721,94,,3904042723,56,Back,3904056855,233,244,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362253,245,1,1,26,39,eq1oq6y61xnzq88zu0cnw131z,1,72.5,73.7,2022-11-08T19:59:23.680Z,2022-11-09T07:56:38Z,3904043171,140,80.5,3904887841,178,,3904043175,212,9.6,3904043173,141,66.8,3904043169,56,Center,3904043177,213,5.8,3904043167,3,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362263,246,44,1,26,41,eq1oq6y61xnzq88zu0cnw131z,1,79.6,66.5,2022-11-08T19:59:26.222Z,2022-11-09T09:28:26Z,3904043233,286,,3904043231,56,Center,3904043241,233,251,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362247,251,44,1,26,41,go76xxm0xyfgqt1h6tcrtimm,0,20.4,33.5,2022-11-08T19:59:26.223Z,2022-11-09T07:56:53Z,3904043263,233,246,3904043147,56,Back,3904043151,285,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362271,247,1,1,26,42,eq1oq6y61xnzq88zu0cnw131z,0,80.4,67.5,2022-11-08T19:59:26.292Z,2022-11-09T09:28:26Z,3904043273,141,68.1,3904043269,56,Center,3904043275,212,1.2,3904043271,140,81.5,3904888007,388,,3904043267,3,,3904043277,213,0.3,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483491647,898,61,1,26,42,go76xxm0xyfgqt1h6tcrtimm,1,18.3,31.7,2022-11-08T19:59:26.297Z,2022-11-09T07:57:05Z,3904723247,56,Back,3904888075,15,,3904888077,388,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362281,252,12,1,26,43,go76xxm0xyfgqt1h6tcrtimm,1,13.9,39.1,2022-11-08T19:59:27.438Z,2022-11-09T07:57:10Z,3904043333,213,5.9,3904043327,140,28.5,3904043341,15,,3904043331,212,16.5,3904888119,388,,3904043325,56,Back,3904043329,141,30.1,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362329,248,15,1,26,47,eq1oq6y61xnzq88zu0cnw131z,1,78.3,70.5,2022-11-08T19:59:31.451Z,2022-11-09T07:57:14Z,3904189511,22,,3904043541,56,Center,3904044359,147,52.5,3904044355,146,99.0,3904043653,20,,3904044349,103,13.9,3904044339,78,,3904888179,178,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,3904723411,458,,3904043539,18,3904044351,215,3904044407,233,,,,3904044347,102,,,,,,,,254,,,,,,,,,,,,,,,,,49.4
2483362389,254,10,1,26,48,go76xxm0xyfgqt1h6tcrtimm,1,2.7,48.9,2022-11-08T19:59:32.651Z,2022-11-09T07:57:19Z,3904723581,377,,3904723579,180,,3904044027,233,248,3904043885,56,Back,3904043883,182,,3904043879,177,,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362381,253,52,1,26,48,go76xxm0xyfgqt1h6tcrtimm,1,2.7,48.9,2022-11-08T19:59:33.089Z,2022-11-09T07:57:21Z,3904888241,178,,3904723609,377,,,,,,,,,,,,,,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362543,255,80,1,27,0,go76xxm0xyfgqt1h6tcrtimm,0,12.9,46,2022-11-08T19:59:44.311Z,2022-11-09T07:57:25Z,3904888271,178,,,,,,,,,,,,,,,,,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362705,256,1,1,27,1,go76xxm0xyfgqt1h6tcrtimm,1,14.7,43.9,2022-11-08T19:59:45.755Z,2022-11-09T07:57:31Z,3904045449,213,0.5,3904045439,155,,3904045441,56,Left,3904045445,141,94.7,3904045443,140,80.3,3904888281,178,,3904045447,212,77.1,3904045451,1,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362725,257,1,1,27,8,go76xxm0xyfgqt1h6tcrtimm,1,81.6,94.2,2022-11-08T19:59:52.416Z,2022-11-09T07:57:42Z,3904045549,212,9.2,3904888455,178,,3904045543,56,Left,3904045545,140,76.1,3904045547,141,83.6,3904045551,213,4.0,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362737,258,1,1,27,9,go76xxm0xyfgqt1h6tcrtimm,1,76.1,83.6,2022-11-08T19:59:54.052Z,2022-11-09T07:57:46Z,3904888507,178,,3904045617,213,1.4,3904045609,56,Left,3904045613,141,92.0,3904045615,212,5.8,3904045611,140,77.0,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362767,259,1,1,27,10,go76xxm0xyfgqt1h6tcrtimm,1,77,92,2022-11-08T19:59:54.887Z,2022-11-09T07:57:50Z,3904045763,213,3.7,3904045759,141,81.4,3904045755,56,Left,3904045761,212,13.1,3904045757,140,66.6,3904888537,178,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362809,260,1,1,27,12,go76xxm0xyfgqt1h6tcrtimm,1,67.8,78.9,2022-11-08T19:59:57.055Z,2022-11-09T07:57:56Z,3904045987,56,Center,3904045991,141,72.1,3904045989,140,75.9,3904888563,178,,3904045993,212,9.7,3904045995,213,5.8,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
