id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value
2533722895,572,1,2,55,54,8q1ul09cygzswb7tb456bmifv,1,40.9,17.8,2023-04-15T14:45:09.916Z,2023-04-16T00:15:24Z,4190770275,56,Back,4193165423,178,,4190770281,212,32.3,4192087263,1,,4190770277,140,30.1,4190770283,213,1.9,4190770279,141,62.3,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723037,573,1,2,55,57,8q1ul09cygzswb7tb456bmifv,1,31.8,59.7,2023-04-15T14:45:13.297Z,2023-04-16T00:15:28Z,4190771057,212,23.1,4190771055,141,90.9,4193165739,178,,4190771051,140,40.4,4190771049,56,Back,4190771059,213,1.2,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723069,574,1,2,56,0,8q1ul09cygzswb7tb456bmifv,1,36.6,89.2,2023-04-15T14:45:15.834Z,2023-04-16T00:15:33Z,4190771199,140,38.5,4190771203,212,11.9,4190771207,213,4.9,4193166057,178,,4190771197,56,Back,4190771201,141,71.9,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723167,575,1,2,56,2,8q1ul09cygzswb7tb456bmifv,1,35.9,77.1,2023-04-15T14:45:18.061Z,2023-04-16T00:15:45Z,4190771747,140,25.1,4190771761,213,2.9,4190771755,212,11.6,4190771743,56,Back,4190771751,141,81.0,4193166777,178,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723257,576,1,2,56,4,8q1ul09cygzswb7tb456bmifv,1,25.7,78.5,2023-04-15T14:45:20.641Z,2023-04-16T00:15:49Z,4190772285,212,20.7,4190772279,141,56.7,4193167065,178,,4190772275,56,Back,4190772289,213,3.9,4190772277,140,12.0,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723353,577,1,2,56,7,8q1ul09cygzswb7tb456bmifv,1,11.2,52.5,2023-04-15T14:45:23.706Z,2023-04-16T00:15:53Z,4190772831,141,29.4,4193167309,178,,4190772825,56,Back,4190772827,140,19.1,4190772837,212,17.8,4190772847,213,5.2,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723443,578,1,2,56,10,8q1ul09cygzswb7tb456bmifv,1,19.9,23.9,2023-04-15T14:45:26.508Z,2023-04-16T00:15:57Z,4190773267,212,11.3,4193167561,178,,4190773263,140,19.2,4190773265,141,7.3,4190773261,56,Back,4190773269,213,4.6,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723539,579,1,2,56,13,8q1ul09cygzswb7tb456bmifv,0,18.1,5.2,2023-04-15T14:45:28.943Z,2023-04-16T00:16:05Z,4190773769,212,41.4,4193168225,178,,4190773773,1,,4190773761,155,,4190773763,56,Right,4190773765,140,56.7,4190773771,213,0.2,4190773767,141,17.6,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723605,470,44,2,56,15,1c7qokc1j5z50cjj4tcu32haa,1,42.2,75,2023-04-15T14:45:31.196Z,2023-04-16T08:19:42Z,4190774161,233,580,4190774101,285,,4190774097,56,Back,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723555,580,44,2,56,15,8q1ul09cygzswb7tb456bmifv,0,57.8,25,2023-04-15T14:45:31.197Z,2023-04-16T00:16:27Z,4190773823,56,Center,4190774247,233,470,4190773825,286,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723717,471,1,2,56,15,1c7qokc1j5z50cjj4tcu32haa,1,43,81,2023-04-15T14:45:31.271Z,2023-04-16T08:19:42Z,4190774681,140,54.6,4190774677,3,,4193169849,388,,4190774689,213,6.1,4190774685,212,12.4,4190774683,141,77.7,4190774679,56,Center,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725463,476,1,2,56,15,1c7qokc1j5z50cjj4tcu32haa,1,55.7,77.1,2023-04-15T14:45:31.714Z,2023-04-16T00:16:37Z,4193170387,178,,4190783807,56,Center,4190783803,3,,4190783813,212,12.8,4190783805,168,,4190783815,213,5.6,4190783811,141,65.1,4190783809,140,65.1,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723729,472,49,2,56,19,1c7qokc1j5z50cjj4tcu32haa,1,64.7,67.2,2023-04-15T14:45:35.400Z,2023-04-16T00:16:44Z,,,,,,,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723797,473,1,2,56,19,1c7qokc1j5z50cjj4tcu32haa,1,67.2,64.5,2023-04-15T14:45:35.467Z,2023-04-16T00:16:49Z,4190775061,140,59.4,4190775067,213,2.5,4190775063,141,73.2,4190775065,212,10.1,4190775059,56,Center,4193171327,178,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533723905,474,1,2,56,22,1c7qokc1j5z50cjj4tcu32haa,1,57.4,74.4,2023-04-15T14:45:37.758Z,2023-04-16T00:16:53Z,4190775639,140,64.8,4190775641,141,92.1,4190775643,212,14.3,4190775645,213,1.0,4190775637,56,Left,4193171579,178,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533724061,475,2,2,56,25,1c7qokc1j5z50cjj4tcu32haa,1,65.5,92.3,2023-04-15T14:45:41.128Z,2023-04-16T00:16:57Z,4190776531,140,78.9,4190776525,7,dzolxp2oixtakcrqfyibpu76d,4190776535,141,75.2,4190776527,56,Center,4193171851,178,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533724019,581,55,2,56,25,8q1ul09cygzswb7tb456bmifv,1,22.1,28.1,2023-04-15T14:45:41.129Z,2023-04-16T00:16:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533973365,915,1,2,57,4,8q1ul09cygzswb7tb456bmifv,1,9.8,16.4,2023-04-15T14:46:20.631Z,2023-04-16T00:17:07Z,4192099811,56,Back,4192099819,213,1.6,4192099809,152,,4192099817,212,16.3,4192099807,5,,4192099991,189,,4193172697,178,,4192099813,140,10.0,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,4192099815,141,,,,,,,,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725627,582,1,2,57,8,8q1ul09cygzswb7tb456bmifv,1,11.4,41.2,2023-04-15T14:46:23.927Z,2023-04-16T00:17:13Z,4190784585,140,20.7,4193173173,178,,4190784595,213,5.1,4190784581,56,Back,4190784593,212,23.8,4190784589,141,9.3,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725633,583,1,2,57,11,8q1ul09cygzswb7tb456bmifv,0,20.7,7.9,2023-04-15T14:46:26.846Z,2023-04-16T00:17:21Z,4190784639,212,25.2,4190784641,213,0.0,4193173693,178,,4190784631,56,Back,4190784635,141,8.3,4190784633,140,44.7,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725719,477,8,2,57,13,1c7qokc1j5z50cjj4tcu32haa,1,58.6,91.1,2023-04-15T14:46:28.961Z,2023-04-16T00:17:29Z,4192101563,385,,4193174305,178,,4190785081,56,Left,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725775,478,5,2,57,14,1c7qokc1j5z50cjj4tcu32haa,0,64,101.5,2023-04-15T14:46:30.707Z,2023-04-16T00:17:32Z,4190785355,347,,4190785353,56,Left,4190786693,233,584,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533725955,584,5,2,57,14,8q1ul09cygzswb7tb456bmifv,1,36,-1.5,2023-04-15T14:46:30.707Z,2023-04-16T00:17:32Z,4190786265,56,Back,4190786637,233,478,4190786267,347,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533726163,585,1,2,57,24,8q1ul09cygzswb7tb456bmifv,1,32.3,0,2023-04-15T14:46:39.760Z,2023-04-16T00:17:35Z,4190787343,140,55.9,4190787353,1,,4190787335,107,,4190787347,141,9.5,4190787349,212,26.0,4190787351,213,0.3,4190787341,56,Right,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533726285,586,1,2,57,25,8q1ul09cygzswb7tb456bmifv,1,55.9,9.5,2023-04-15T14:46:41.048Z,2023-04-16T00:17:57Z,4190787901,213,5.7,4190787897,212,6.8,4190787889,140,61.2,4190787893,141,3.7,4193176371,21,,4193176367,178,,4190787887,56,Right,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533973977,916,3,2,57,26,8q1ul09cygzswb7tb456bmifv,0,58.6,6.1,2023-04-15T14:46:42.404Z,2023-04-16T00:18:01Z,4192103053,465,,4192103049,56,Right,4192103055,467,dnt7ahwfj8endqngxwfll1tjp,4193176695,178,,4192103051,286,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533726349,588,4,2,57,27,8q1ul09cygzswb7tb456bmifv,1,62,3.3,2023-04-15T14:46:42.932Z,2023-04-16T00:18:06Z,4190788233,152,,4190788235,265,,4190788237,286,,4190788229,13,,4190788679,233,479,4190788231,56,Right,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533726407,479,4,2,57,27,1c7qokc1j5z50cjj4tcu32haa,0,38,96.7,2023-04-15T14:46:42.933Z,2023-04-16T00:18:06Z,4190788541,265,,4190788539,152,,4190788531,13,,4190788535,56,Back,4190788543,285,,4193177083,178,,4190788743,233,588,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533726299,587,43,2,57,28,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-15T14:46:44.025Z,2023-04-15T14:46:46Z,4190788557,144,42,,,,,,,,,,,,,,,,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727765,590,1,2,58,2,8q1ul09cygzswb7tb456bmifv,1,66.2,5.4,2023-04-15T14:47:17.759Z,2023-04-16T00:18:10Z,4190795427,5,,4190795441,140,65.1,4190795449,212,17.1,4190795435,56,Center,4193177317,178,,4190795429,152,,4190795453,213,1.6,4190795445,141,30.5,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727841,591,1,2,58,5,8q1ul09cygzswb7tb456bmifv,1,65,25.4,2023-04-15T14:47:21.049Z,2023-04-16T00:18:13Z,4190795809,141,14.9,4190795801,56,Right,4190795811,212,7.7,4190795805,140,67.7,4193177575,178,,4190795817,213,5.1,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727919,592,1,2,58,9,8q1ul09cygzswb7tb456bmifv,1,62.7,30.3,2023-04-15T14:47:24.930Z,2023-04-16T00:18:16Z,4193177817,178,,4190796293,212,33.0,4190796295,213,6.2,4190796297,1,,4190796289,140,94.1,4190796287,56,Center,4190796291,141,27.3,4190796285,155,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727927,593,61,2,58,11,8q1ul09cygzswb7tb456bmifv,0,94.7,28.3,2023-04-15T14:47:27.160Z,2023-04-16T00:18:22Z,4190796327,56,Center,4193178103,178,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727997,480,5,2,58,13,1c7qokc1j5z50cjj4tcu32haa,1,-0.8,60.8,2023-04-15T14:47:28.733Z,2023-04-16T00:18:28Z,4190796727,346,,4190796791,233,594,4190796725,56,Back,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533727951,594,5,2,58,13,8q1ul09cygzswb7tb456bmifv,0,100.8,39.2,2023-04-15T14:47:28.733Z,2023-04-16T00:18:29Z,4190796455,56,Center,4190796819,233,480,4190796459,346,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728771,481,1,2,58,30,1c7qokc1j5z50cjj4tcu32haa,1,4.1,58.2,2023-04-15T14:47:46.589Z,2023-04-16T00:18:41Z,4190800629,140,11.7,4190800635,213,5.1,4190800633,212,21.1,4190800631,141,29.4,4190809415,189,,4190800625,124,,4190800627,56,Back,4190800639,237,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728789,482,61,2,58,33,1c7qokc1j5z50cjj4tcu32haa,1,11.7,18.6,2023-04-15T14:47:49.449Z,2023-04-16T00:18:43Z,4190800709,56,Back,4190809177,189,,4193179315,178,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728751,595,1,2,58,37,8q1ul09cygzswb7tb456bmifv,0,43.4,83.8,2023-04-15T14:47:52.838Z,2023-04-16T00:18:54Z,4192109253,3,,4190800505,140,53.6,4190800503,56,Left,4193179985,178,,4190800507,141,100.0,4190800509,212,16.3,4190800511,213,0.9,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729025,483,5,2,58,39,1c7qokc1j5z50cjj4tcu32haa,1,47.6,-1.6,2023-04-15T14:47:54.765Z,2023-04-16T00:19:02Z,4190801877,347,,4190801875,56,Back,4190801925,233,596,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728775,596,5,2,58,39,8q1ul09cygzswb7tb456bmifv,0,52.4,101.6,2023-04-15T14:47:54.765Z,2023-04-16T00:19:02Z,4190800655,347,,4190800653,56,Left,4190802059,233,483,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729073,484,1,2,58,47,1c7qokc1j5z50cjj4tcu32haa,1,42.6,0,2023-04-15T14:48:03.100Z,2023-04-16T00:19:26Z,4190802111,107,,4190802119,212,8.4,4190802121,213,1.1,4190802117,141,9.3,4190802115,140,46.3,4190802113,56,Back,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729109,485,1,2,58,48,1c7qokc1j5z50cjj4tcu32haa,1,46.4,7.6,2023-04-15T14:48:04.051Z,2023-04-16T00:19:31Z,4190802281,140,51.6,4193182465,178,,4190802287,212,6.2,4190802291,213,5.8,4190802279,56,Right,4190802283,141,3.4,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729125,486,1,2,58,49,1c7qokc1j5z50cjj4tcu32haa,1,53.4,2.5,2023-04-15T14:48:04.969Z,2023-04-16T00:19:34Z,4190802377,212,6.2,4190802375,141,6.5,4190802373,140,58.7,4190802371,56,Right,4193182699,178,,4190802379,213,0.5,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729155,487,1,2,58,50,1c7qokc1j5z50cjj4tcu32haa,1,58.7,6.5,2023-04-15T14:48:05.894Z,2023-04-16T00:19:39Z,4190802673,156,,4193183005,178,,4190802519,212,4.8,4190802509,56,Right,4190802523,213,2.5,4190802517,141,10.7,4190802513,140,55.0,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729253,488,1,2,58,51,1c7qokc1j5z50cjj4tcu32haa,1,56.3,12.9,2023-04-15T14:48:07.561Z,2023-04-16T00:19:54Z,4190802977,141,5.2,4193184185,178,,4190802973,56,Right,4190802975,140,61.8,4190802983,213,5.5,4190802979,212,7.8,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534334575,1436,83,2,58,54,8q1ul09cygzswb7tb456bmifv,1,39.4,82.7,2023-04-15T14:48:10.281Z,2023-04-16T06:56:16Z,4194095789,399,168539,,,,,,,,,,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729309,489,1,2,58,54,1c7qokc1j5z50cjj4tcu32haa,1,60.9,16.1,2023-04-15T14:48:10.289Z,2023-04-16T06:55:36Z,4190803271,140,54.2,4190803273,141,17.1,4193184539,178,,4190803275,212,7.1,4190803277,213,3.0,4190803269,56,Right,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729451,490,1,2,58,55,1c7qokc1j5z50cjj4tcu32haa,1,56.5,17,2023-04-15T14:48:11.390Z,2023-04-16T00:20:03Z,4190803941,140,57.2,4193184801,178,,4190803939,56,Center,4190803949,1,,4190803947,213,1.5,4190803943,141,65.8,4190803945,212,33.2,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729501,491,1,2,58,59,1c7qokc1j5z50cjj4tcu32haa,1,63.6,73.2,2023-04-15T14:48:15.129Z,2023-04-16T00:20:13Z,4190804241,141,91.2,4190804239,140,68.0,4190804237,56,Left,4190804245,213,1.2,4190804243,212,13.1,4193185469,178,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729591,492,1,2,59,2,1c7qokc1j5z50cjj4tcu32haa,1,68,91.2,2023-04-15T14:48:18.298Z,2023-04-16T00:20:16Z,4190804677,141,62.1,4190804681,213,5.4,4190804673,56,Center,4190804675,140,84.8,4193185617,178,,4190804671,155,,4190804679,212,26.5,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534334747,1171,67,2,59,3,1c7qokc1j5z50cjj4tcu32haa,1,85.5,62.8,2023-04-15T14:48:19.671Z,2023-04-16T08:19:43Z,4194096503,233,1438,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534334745,1438,67,2,59,3,8q1ul09cygzswb7tb456bmifv,0,14.5,37.2,2023-04-15T14:48:19.672Z,2023-04-16T06:56:57Z,4194096531,233,1171,,,,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729605,493,61,2,59,3,1c7qokc1j5z50cjj4tcu32haa,1,85.5,62.9,2023-04-15T14:48:19.689Z,2023-04-16T08:19:43Z,4190804737,56,Center,4193186507,178,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729743,494,1,2,59,6,1c7qokc1j5z50cjj4tcu32haa,1,74.9,53.8,2023-04-15T14:48:21.776Z,2023-04-16T00:20:36Z,4190805413,213,0.4,4190805403,155,,4190805405,56,Center,4190805407,140,77.8,4190805409,141,55.9,4193186977,178,,4190805411,212,3.4,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729757,495,1,2,59,7,1c7qokc1j5z50cjj4tcu32haa,1,79.1,56.5,2023-04-15T14:48:23.219Z,2023-04-16T00:20:44Z,4190805499,141,49.1,4190805503,213,5.3,4190805501,212,6.1,4190805493,3,,4193187535,178,,4190805495,56,Center,4190805497,140,82.3,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729797,496,1,2,59,9,1c7qokc1j5z50cjj4tcu32haa,1,81.5,38.9,2023-04-15T14:48:25.609Z,2023-04-16T00:20:56Z,4190805665,141,22.4,4190805663,140,90.0,4190805667,212,14.3,4193188443,178,,4190805669,213,5.4,4190805661,56,Center,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729815,497,1,2,59,11,1c7qokc1j5z50cjj4tcu32haa,0,88.8,23.1,2023-04-15T14:48:26.993Z,2023-04-16T00:21:04Z,4190805771,140,94.7,4193188699,178,,4192114089,20,,4190805769,56,Center,4190805773,141,51.5,4190805765,2,,4192114085,225,,4192114087,386,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,4190805777,213,4190805775,212,20.3,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729907,597,12,2,59,12,8q1ul09cygzswb7tb456bmifv,1,4.6,48.1,2023-04-15T14:48:27.968Z,2023-04-16T00:21:09Z,4190806181,56,Back,4190806189,213,1.2,4190806187,212,15.0,4190806183,140,9.5,4190806185,141,68.8,4193189189,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729925,598,12,2,59,14,8q1ul09cygzswb7tb456bmifv,1,8.3,68.2,2023-04-15T14:48:30.428Z,2023-04-16T00:21:21Z,4193189847,388,,4190806249,212,2.0,4190806251,213,0.7,4190806245,140,9.7,4190806243,56,Back,4190806309,15,,4190806247,141,70.1,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729967,599,12,2,59,15,8q1ul09cygzswb7tb456bmifv,1,9.4,73.6,2023-04-15T14:48:31.683Z,2023-04-16T00:21:28Z,4193190345,388,,4190806473,213,1.1,4190806469,141,84.1,4190806467,140,12.5,4190806465,56,Back,4190806471,212,7.8,4190806549,15,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730113,600,12,2,59,17,8q1ul09cygzswb7tb456bmifv,1,15.2,83.3,2023-04-15T14:48:33.122Z,2023-04-16T00:21:34Z,4190807149,212,33.7,4190807151,213,0.1,4190807141,56,Back,4193190771,178,,4190807145,140,47.2,4190807147,141,86.0,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730225,498,1,2,59,22,1c7qokc1j5z50cjj4tcu32haa,1,55.8,4.8,2023-04-15T14:48:38.141Z,2023-04-16T00:21:40Z,4190807713,140,72.5,4193191045,178,,4190807715,141,22.3,4190807717,212,21.2,4190807719,213,0.6,4190807709,155,,4190807711,56,Center,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730239,499,44,2,59,23,1c7qokc1j5z50cjj4tcu32haa,1,74.9,20.2,2023-04-15T14:48:39.590Z,2023-04-16T08:19:43Z,4190807777,56,Right,4190807781,286,,4190807961,233,601,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730237,601,44,2,59,23,8q1ul09cygzswb7tb456bmifv,0,25.1,79.8,2023-04-15T14:48:39.591Z,2023-04-16T00:21:45Z,4190807775,285,,4190807967,233,499,4190807773,56,Back,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730249,500,1,2,59,23,1c7qokc1j5z50cjj4tcu32haa,0,71.8,21.5,2023-04-15T14:48:39.635Z,2023-04-16T08:19:44Z,4190807823,168,,4190807825,56,Center,4190807827,140,74.5,4190807829,141,21.5,4190807837,213,0,4193192173,388,,4190807833,212,2.8,4190807821,3,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
