id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2451541521,414,50,2,46,1,ex3psl8e3ajeypwjy4xfltpx6,1,73.8,48.7,2022-08-27T14:34:27.136Z,2022-08-28T00:49:49Z,3735155995,56,Center,3735155997,286,,3735156233,233,459,,,,,,,,,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541539,459,7,2,46,1,4l9mrqzmajz5crzlz50mtbt6x,0,26.2,51.3,2022-08-27T14:34:27.223Z,2022-08-28T00:50:01Z,3735156081,285,,3735156079,56,Back,3737990871,178,,3735156159,233,414,3737516647,385,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541671,415,1,2,46,3,ex3psl8e3ajeypwjy4xfltpx6,1,67,41.9,2022-08-27T14:34:28.726Z,2022-08-28T00:50:10Z,3735156671,213,4.6,3735156669,212,23.9,3735156667,141,6.9,3737991701,178,,3735156663,56,Right,3735156665,140,65.1,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541745,416,1,2,46,6,ex3psl8e3ajeypwjy4xfltpx6,1,63.8,5.8,2022-08-27T14:34:31.604Z,2022-08-28T00:50:16Z,3735157039,212,15.4,3735157037,141,10.8,3735157033,56,Right,3737991973,178,,3735157041,213,0.2,3735157035,140,78.1,,,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541755,417,61,2,46,7,ex3psl8e3ajeypwjy4xfltpx6,0,76.4,9.1,2022-08-27T14:34:33.167Z,2022-08-28T00:09:39Z,3735157101,56,Right,3737993671,178,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541781,460,49,2,46,8,4l9mrqzmajz5crzlz50mtbt6x,1,14.9,90.5,2022-08-27T14:34:34.240Z,2022-08-28T00:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541909,461,1,2,46,10,4l9mrqzmajz5crzlz50mtbt6x,1,23.2,96.6,2022-08-27T14:34:36.280Z,2022-08-28T00:37:24Z,3737995887,178,,3735157847,56,Back,3735157851,141,76.7,3735157855,213,5.6,3735157849,140,39.2,3735157853,212,21.6,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541927,462,50,2,46,12,4l9mrqzmajz5crzlz50mtbt6x,1,38.2,72.6,2022-08-27T14:34:38.151Z,2022-08-28T00:37:50Z,3735157943,286,,3735157941,56,Back,3735158199,233,418,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541967,418,7,2,46,13,ex3psl8e3ajeypwjy4xfltpx6,1,61.8,27.4,2022-08-27T14:34:38.691Z,2022-08-28T00:40:02Z,3737517675,383,,3738115173,178,,3735158151,285,,3735158149,56,Center,3735158189,233,462,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541973,419,49,2,46,13,ex3psl8e3ajeypwjy4xfltpx6,1,64.2,30.1,2022-08-27T14:34:39.165Z,2022-08-28T00:40:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452015285,838,3,2,46,14,ex3psl8e3ajeypwjy4xfltpx6,0,71.2,22.7,2022-08-27T14:34:40.178Z,2022-08-28T00:40:31Z,3737723261,56,Center,3737723265,464,,3737723263,286,,3737723267,467,f3v95yyj6j7h7qpprxm4zlre1,3738124331,178,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451542033,420,4,2,46,15,ex3psl8e3ajeypwjy4xfltpx6,1,70.1,23.2,2022-08-27T14:34:40.504Z,2022-08-28T00:40:41Z,3735158461,13,,3735158813,233,463,3735158465,152,,3735158469,286,,3735158467,265,,3735158463,56,Center,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451542075,463,4,2,46,15,4l9mrqzmajz5crzlz50mtbt6x,0,29.9,76.8,2022-08-27T14:34:40.505Z,2022-08-28T00:40:41Z,3735158673,13,,3735158681,285,,3735158677,152,,3735158679,265,,3735158675,56,Back,3735158835,233,420,3738125069,178,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543061,421,1,2,46,45,ex3psl8e3ajeypwjy4xfltpx6,0,72.1,19.8,2022-08-27T14:35:10.582Z,2022-08-28T00:41:00Z,3737518111,20,,3738126719,178,,3735164001,2,,3735164887,233,464,3735164003,5,,3735164007,152,,3735164027,213,0.8,3735164023,141,52.8,3er9krmf0k6dhv6f9ltztfend,A. Maier,3735164009,56,Center,3737518109,224,3735164025,212,30.9,3735164005,155,,,3735164017,140,,,,,,,,,,,,,92.4,,,,,,,,,,,,,
2451543191,464,41,2,46,47,4l9mrqzmajz5crzlz50mtbt6x,1,6.5,48.9,2022-08-27T14:35:12.476Z,2022-08-28T00:41:10Z,3735164727,212,34.0,3735164721,141,19.4,3735164719,140,32.6,3735164731,213,5.7,3735164945,233,421,3737518533,378,,3738127349,388,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543279,422,44,2,46,50,ex3psl8e3ajeypwjy4xfltpx6,1,70.5,78.9,2022-08-27T14:35:15.834Z,2022-08-28T07:07:02Z,3735165255,56,Left,3735165279,233,465,3735165259,286,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543269,465,44,2,46,50,4l9mrqzmajz5crzlz50mtbt6x,0,29.5,21.1,2022-08-27T14:35:15.835Z,2022-08-28T00:41:21Z,3735165171,56,Back,3735165335,233,422,3735165175,285,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543305,423,1,2,46,50,ex3psl8e3ajeypwjy4xfltpx6,0,73.8,77.2,2022-08-27T14:35:15.885Z,2022-08-28T07:07:03Z,3735165395,141,77.3,3738128925,388,,3735165389,56,Center,3735165397,212,1.9,3735165393,140,75.6,3735165385,3,,3735165399,213,0.0,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543287,466,61,2,46,50,4l9mrqzmajz5crzlz50mtbt6x,1,32.8,19.4,2022-08-27T14:35:15.921Z,2022-08-28T00:42:14Z,3735165307,56,Back,3738132279,388,,3738132277,15,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452210613,1033,83,2,46,54,4l9mrqzmajz5crzlz50mtbt6x,1,23.4,6.9,2022-08-27T14:35:19.581Z,2022-08-28T05:08:07Z,3738818399,399,245847,,,,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543561,424,61,2,46,54,ex3psl8e3ajeypwjy4xfltpx6,0,74,97.6,2022-08-27T14:35:19.617Z,2022-08-28T00:51:20Z,3738173985,178,,3735166613,56,Left,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543799,425,5,2,46,54,ex3psl8e3ajeypwjy4xfltpx6,0,73.6,101.2,2022-08-27T14:35:20.001Z,2022-08-28T00:51:41Z,3735167773,347,,3735167907,233,468,3735167771,56,Left,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543623,468,5,2,46,54,4l9mrqzmajz5crzlz50mtbt6x,1,26.4,-1.2,2022-08-27T14:35:20.001Z,2022-08-28T00:51:41Z,3735167935,233,425,3735166885,347,,3735166883,56,Back,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543553,467,43,2,46,58,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T14:35:24.302Z,2022-08-27T14:36:15Z,3735167547,167,0,3735166573,285,0,3735176169,144,7,3735166571,56,Back,3735166663,233,424,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543783,469,43,2,47,5,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-08-27T14:35:31.294Z,2022-08-27T14:36:19Z,3735170009,347,0,3735167695,56,Back,3735176831,144,5,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451544541,470,1,2,47,20,4l9mrqzmajz5crzlz50mtbt6x,1,17.5,0,2022-08-27T14:35:45.570Z,2022-08-28T00:51:50Z,3735171489,1,,3735171475,141,46.0,3735171467,56,Back,3735171469,140,37.1,3735171465,107,,3735171479,212,38.6,3735171485,213,1.0,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451544591,471,1,2,47,23,4l9mrqzmajz5crzlz50mtbt6x,1,40.8,49.3,2022-08-27T14:35:49.055Z,2022-08-28T00:52:02Z,3735171751,140,46.5,3735171755,212,21.9,3735171757,213,1.3,3735171749,56,Back,3735171753,141,80.3,3738177237,178,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451544703,472,1,2,47,26,4l9mrqzmajz5crzlz50mtbt6x,1,55.9,87.1,2022-08-27T14:35:52.253Z,2022-08-28T00:52:09Z,3738177553,178,,3735172395,141,94.1,3735172387,56,Left,3735172399,213,0.3,3735172393,140,72.0,3735172397,212,17.6,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451544993,473,1,2,47,30,4l9mrqzmajz5crzlz50mtbt6x,1,72.3,92.9,2022-08-27T14:35:56.349Z,2022-08-28T00:52:14Z,3735173985,2,,3738177899,178,,3737519897,224,,3737519899,72,,3735173987,155,,3735173991,140,91.3,3735173989,56,Center,3735173997,213,5.3,9uthj64y9f77y63tq7did539x,Angeliño,3735173993,141,49.3,3735173995,212,3735174001,1,,,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451544833,426,4,2,47,32,ex3psl8e3ajeypwjy4xfltpx6,1,8.4,46.5,2022-08-27T14:35:57.562Z,2022-08-28T00:53:01Z,3735173105,13,,3735173121,285,,3735174199,233,474,3735173107,294,,3735173115,152,,3735173111,56,Back,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545023,474,4,2,47,32,4l9mrqzmajz5crzlz50mtbt6x,0,91.6,53.5,2022-08-27T14:35:57.563Z,2022-08-28T00:53:01Z,3735174111,286,,3735174575,233,426,3735174109,152,,3735174107,56,Center,3735174103,13,,3735174105,294,,3738180661,178,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545559,427,1,2,47,52,ex3psl8e3ajeypwjy4xfltpx6,1,13.2,46.6,2022-08-27T14:36:17.890Z,2022-08-28T00:53:11Z,3735176973,212,19.8,3735176965,56,Back,3735176961,152,,3738181459,178,,3735176975,213,4.9,3735176969,140,16.3,3735176957,5,,3735176971,141,17.9,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545813,428,1,2,47,55,ex3psl8e3ajeypwjy4xfltpx6,1,21.8,15.8,2022-08-27T14:36:21.043Z,2022-08-28T00:53:16Z,3735178227,212,41.5,3735178223,141,16.1,3735178215,56,Right,3735178211,155,,3735178233,1,,3735178217,140,61.3,3735178231,213,0.0,3738181889,178,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545843,429,1,2,48,2,ex3psl8e3ajeypwjy4xfltpx6,0,54.7,27,2022-08-27T14:36:27.711Z,2022-08-28T00:53:28Z,3738182703,178,,3735178365,213,1.8,3735178359,140,53.6,3735178363,212,5.6,3735178361,141,35.1,3735178357,56,Center,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545893,475,8,2,48,2,4l9mrqzmajz5crzlz50mtbt6x,1,47,65.8,2022-08-27T14:36:28.086Z,2022-08-28T00:53:41Z,3737521785,384,,3738183725,178,,3735178591,56,Back,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545941,476,49,2,48,3,4l9mrqzmajz5crzlz50mtbt6x,1,34.9,71.5,2022-08-27T14:36:29.142Z,2022-08-28T00:53:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545967,477,1,2,48,3,4l9mrqzmajz5crzlz50mtbt6x,0,44,68.4,2022-08-27T14:36:29.222Z,2022-08-28T00:54:02Z,3738185417,178,,3735178931,56,Back,3735178983,286,,3735178937,212,1.7,3735178933,140,45.6,3735178939,213,0.1,3735178979,233,430,3735178935,141,68.6,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,3735178977,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451545901,430,74,2,48,3,ex3psl8e3ajeypwjy4xfltpx6,1,54.4,32.1,2022-08-27T14:36:29.237Z,2022-08-28T00:54:15Z,3738186529,178,,3735178627,285,,3735178625,56,Center,3735179055,233,477,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451546493,478,1,2,48,8,4l9mrqzmajz5crzlz50mtbt6x,1,53.6,94.4,2022-08-27T14:36:34.348Z,2022-08-28T00:54:33Z,3735181673,212,20.1,3735181671,141,97.2,3735181669,140,72.7,3738188001,178,,3735181667,56,Left,3735181675,213,0.1,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451546507,479,4,2,48,15,4l9mrqzmajz5crzlz50mtbt6x,1,67.6,93.5,2022-08-27T14:36:40.635Z,2022-08-28T00:55:03Z,3735181755,286,,3735181749,295,,3735181753,152,,3735181903,233,431,3735181751,56,Left,3735181747,13,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451546525,431,4,2,48,15,ex3psl8e3ajeypwjy4xfltpx6,0,32.4,6.5,2022-08-27T14:36:40.636Z,2022-08-28T00:55:03Z,3735181823,13,,3735181827,295,,3735181839,152,,3735181833,56,Back,3735181971,233,479,3738190347,178,,3735181841,285,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547303,480,1,2,48,30,4l9mrqzmajz5crzlz50mtbt6x,1,66.1,95.3,2022-08-27T14:36:55.766Z,2022-08-28T00:56:37Z,3738191893,178,,3735185851,212,25.5,3735185841,5,,3735185843,152,,3735185847,140,89.2,3735185853,213,6.0,3735185849,141,83.5,3735185845,56,Left,9uthj64y9f77y63tq7did539x,Angeliño,3735186731,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547807,483,50,2,48,31,4l9mrqzmajz5crzlz50mtbt6x,1,90.1,82.6,2022-08-27T14:36:57.194Z,2022-08-28T00:57:02Z,3735188519,56,Left,3735189029,233,433,3735188521,286,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547737,433,7,2,48,31,ex3psl8e3ajeypwjy4xfltpx6,0,9.9,17.4,2022-08-27T14:36:57.278Z,2022-08-28T00:57:24Z,3738200023,178,,3735188993,233,483,3735188101,285,,3735188099,56,Back,3737522873,385,,,,,,,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547307,481,61,2,48,32,4l9mrqzmajz5crzlz50mtbt6x,1,89.2,83.5,2022-08-27T14:36:57.487Z,2022-08-28T00:57:41Z,3738201205,178,,3735185865,56,Left,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547337,432,5,2,48,34,ex3psl8e3ajeypwjy4xfltpx6,1,-1.1,25.9,2022-08-27T14:36:59.624Z,2022-08-28T00:57:54Z,3735186005,346,,3735186003,56,Back,3735186239,233,482,,,,,,,,,,,,,,,,89hc9e27swp796vy7yvylg3x1,R. Framberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451547369,482,5,2,48,34,4l9mrqzmajz5crzlz50mtbt6x,0,101.1,74.1,2022-08-27T14:36:59.624Z,2022-08-28T00:57:54Z,3735186133,56,Center,3735186291,233,432,3735186135,346,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548207,434,1,2,48,51,ex3psl8e3ajeypwjy4xfltpx6,0,3.6,46.6,2022-08-27T14:37:16.783Z,2022-08-28T00:58:46Z,3735190599,213,1.0,3735190601,1,,3735190593,140,25.3,3735190597,212,43.6,3735190951,189,,3735190591,56,Back,3735190589,124,,3735190595,141,100.0,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,3735190603,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548213,435,5,2,48,57,ex3psl8e3ajeypwjy4xfltpx6,0,21.5,101.4,2022-08-27T14:37:22.710Z,2022-08-28T00:58:56Z,3735190635,56,Back,3735191405,233,484,3735190637,347,,,,,,,,,,,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548337,484,5,2,48,57,4l9mrqzmajz5crzlz50mtbt6x,1,78.5,-1.4,2022-08-27T14:37:22.710Z,2022-08-28T00:58:55Z,3735191335,233,435,3735191299,56,Right,3735191301,347,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548365,485,1,2,49,0,4l9mrqzmajz5crzlz50mtbt6x,1,82.3,0,2022-08-27T14:37:25.678Z,2022-08-28T00:59:01Z,3735191433,140,68.8,3735191437,212,19.0,3735191429,107,,3735191439,213,2.4,3735191435,141,17.3,3735191431,56,Right,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548461,486,1,2,49,2,4l9mrqzmajz5crzlz50mtbt6x,1,68.8,17.3,2022-08-27T14:37:28.231Z,2022-08-28T00:59:11Z,3738207437,178,,3735191883,141,4.4,3735191887,213,5.3,3735191885,212,10.3,3735191879,56,Right,3735191881,140,73.9,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548643,487,1,2,49,5,4l9mrqzmajz5crzlz50mtbt6x,1,71.5,6.1,2022-08-27T14:37:31.257Z,2022-08-28T00:59:18Z,3735192815,141,32.5,3735192811,56,Center,3738207821,178,,3735192817,212,18.2,3735192813,140,68.8,3735192819,213,1.7,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548747,488,1,2,49,11,4l9mrqzmajz5crzlz50mtbt6x,1,74.2,34.9,2022-08-27T14:37:36.754Z,2022-08-28T00:59:29Z,3735193371,56,Center,3735193383,213,2.3,3735193375,141,55.7,3735193381,212,18.7,3735193373,140,62.5,3738208561,178,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548797,489,1,2,49,12,4l9mrqzmajz5crzlz50mtbt6x,1,62.7,59.4,2022-08-27T14:37:38.242Z,2022-08-28T00:59:46Z,3738209819,178,,3735193623,140,60.5,3735193627,212,7.2,3735193629,213,4.4,3735193625,141,49.3,3735193621,56,Center,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548853,490,1,2,49,15,4l9mrqzmajz5crzlz50mtbt6x,1,60.3,47.5,2022-08-27T14:37:40.613Z,2022-08-28T00:59:53Z,3735193913,212,8.3,3735193907,56,Center,3738210201,178,,3735193915,213,6.1,3735193909,140,68.0,3735193911,141,44.8,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548949,491,1,2,49,17,4l9mrqzmajz5crzlz50mtbt6x,1,67.8,47.6,2022-08-27T14:37:42.470Z,2022-08-28T00:59:58Z,3735194429,140,61.0,3735194435,212,17.8,3738210553,178,,3735194427,56,Center,3735194439,213,4.3,3735194431,141,23.6,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549029,492,1,2,49,19,4l9mrqzmajz5crzlz50mtbt6x,1,63,23,2022-08-27T14:37:44.814Z,2022-08-28T01:00:04Z,3735194837,212,18.4,3738210895,178,,3735194833,140,75.0,3735194839,213,5.5,3735194835,141,3.2,3735194831,56,Right,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549147,493,1,2,49,21,4l9mrqzmajz5crzlz50mtbt6x,1,73.7,10,2022-08-27T14:37:46.882Z,2022-08-28T01:00:10Z,3735195513,212,14.9,3735195505,56,Right,3735195515,213,6.2,3735195507,140,87.8,3735195509,141,8.2,3738211205,178,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549249,494,1,2,49,25,4l9mrqzmajz5crzlz50mtbt6x,1,85.6,8.6,2022-08-27T14:37:50.553Z,2022-08-28T01:00:20Z,3738211987,178,,3735196057,140,75.2,3735196063,213,3.2,3735196059,141,7.0,3735196061,212,11.0,3735196055,56,Right,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549305,495,1,2,49,27,4l9mrqzmajz5crzlz50mtbt6x,1,74.6,7.7,2022-08-27T14:37:52.746Z,2022-08-28T01:00:31Z,3735196387,213,1.3,3735196379,56,Center,3735196383,141,29.8,3738212761,178,,3735196385,212,15.8,3735196381,140,79.1,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549313,496,61,2,49,28,4l9mrqzmajz5crzlz50mtbt6x,0,79.1,29.8,2022-08-27T14:37:53.792Z,2022-08-28T01:00:58Z,3738214789,21,,3735196411,56,Center,3738214791,178,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549355,436,49,2,49,29,ex3psl8e3ajeypwjy4xfltpx6,1,10,54.3,2022-08-27T14:37:54.840Z,2022-08-28T01:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549407,437,1,2,49,29,ex3psl8e3ajeypwjy4xfltpx6,1,10,54.3,2022-08-27T14:37:54.886Z,2022-08-28T01:01:12Z,3735196877,56,Back,3735196881,141,58.1,3735196885,213,0.2,3738215693,178,,3735196879,140,22.0,3735196883,212,12.9,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
