id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value,qualifier/16/value
2530239505,242,1,1,29,48,ex3psl8e3ajeypwjy4xfltpx6,1,54.7,98.2,2023-04-08T14:00:01.176Z,2023-04-09T06:54:11Z,4175478667,178,,4172252135,56,Back,4172252137,140,37.9,4172252143,213,3.5,4172252139,141,88.8,4172252141,212,18.8,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239591,243,1,1,29,52,ex3psl8e3ajeypwjy4xfltpx6,1,34,75.8,2023-04-08T14:00:04.926Z,2023-04-09T06:54:15Z,4172252515,212,23.5,4175478793,178,,4172252517,213,4.1,4172252511,140,21.0,4172252509,56,Back,4172252513,141,47.7,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239619,244,1,1,29,58,ex3psl8e3ajeypwjy4xfltpx6,1,23,47.5,2023-04-08T14:00:10.821Z,2023-04-09T06:54:17Z,4172252651,212,21.7,4172252649,141,17.0,4172252653,213,5.0,4172252645,56,Back,4175478857,178,,4172252647,140,29.1,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239701,245,1,1,30,4,ex3psl8e3ajeypwjy4xfltpx6,0,53,8.3,2023-04-08T14:00:16.710Z,2023-04-09T06:58:44Z,4172253071,212,21.5,4172253069,141,18.3,4172253073,213,0.3,4172253065,56,Right,4172253067,140,72.4,4175487165,178,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239729,227,61,1,30,5,8q1ul09cygzswb7tb456bmifv,1,25.4,82.2,2023-04-08T14:00:17.877Z,2023-04-09T06:58:51Z,4172253163,56,Back,4175487365,178,,,,,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239749,228,49,1,30,6,8q1ul09cygzswb7tb456bmifv,1,30.2,83.4,2023-04-08T14:00:19.356Z,2023-04-09T06:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239791,229,1,1,30,8,8q1ul09cygzswb7tb456bmifv,1,29.7,81.2,2023-04-08T14:00:21.221Z,2023-04-09T06:59:00Z,4172253391,141,72.3,4175487599,178,,4172253393,212,20.7,4172253387,56,Back,4172253389,140,10.8,4172253397,213,3.4,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239829,230,1,1,30,11,8q1ul09cygzswb7tb456bmifv,1,10.4,72,2023-04-08T14:00:23.765Z,2023-04-09T06:59:03Z,4172253563,213,4.2,4172253561,212,14.5,4175487709,178,,4172253557,140,3.4,4172253555,56,Back,4172253559,141,53.6,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239879,231,1,1,30,12,8q1ul09cygzswb7tb456bmifv,0,4.2,53.3,2023-04-08T14:00:25.472Z,2023-04-09T06:59:06Z,4172253725,212,62.1,4172253727,213,0.4,4172253719,140,58.0,4172253715,56,Left,4175487811,178,,4172253729,1,,4172253723,141,91.4,4172253713,155,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239905,246,1,1,30,16,ex3psl8e3ajeypwjy4xfltpx6,0,41.9,14.2,2023-04-08T14:00:28.682Z,2023-04-09T06:59:10Z,4172253843,212,16.5,4172253839,140,53.3,4172253841,141,30.9,4172253835,3,,4172253837,56,Center,4172253845,213,0.8,4175487891,388,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239973,232,1,1,30,17,8q1ul09cygzswb7tb456bmifv,0,44.1,73.7,2023-04-08T14:00:30.469Z,2023-04-09T09:39:57Z,4172254129,3,,4172254133,140,62.3,4172254131,56,Left,4175488175,178,,4172254139,213,0.6,4172254137,212,23.3,4172254135,141,93.3,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239969,247,61,1,30,21,ex3psl8e3ajeypwjy4xfltpx6,1,35.3,5,2023-04-08T14:00:33.905Z,2023-04-09T06:59:37Z,4175488747,178,,4172254123,56,Back,,,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240073,233,5,1,30,21,8q1ul09cygzswb7tb456bmifv,1,62.3,101.6,2023-04-08T14:00:34.180Z,2023-04-09T09:40:19Z,4172254589,233,248,4172254571,347,,4172254569,56,Left,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239979,248,5,1,30,21,ex3psl8e3ajeypwjy4xfltpx6,0,37.7,-1.6,2023-04-08T14:00:34.180Z,2023-04-09T09:40:20Z,4172254153,56,Back,4172254595,233,233,4172254155,347,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240117,234,1,1,30,30,8q1ul09cygzswb7tb456bmifv,1,61.8,100,2023-04-08T14:00:42.653Z,2023-04-09T09:40:25Z,4172254783,212,24.2,4172254781,141,85.8,4172254787,1,,4172254779,140,41.0,4172254785,213,3.6,4172254775,107,,4172254777,56,Back,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240145,235,1,1,30,33,8q1ul09cygzswb7tb456bmifv,1,40.7,83.4,2023-04-08T14:00:46.371Z,2023-04-09T06:59:46Z,4172254895,213,4.6,4172254889,140,38.6,4172254885,56,Back,4172254891,141,38.9,4172254893,212,30.3,4175489099,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240201,236,1,1,30,35,8q1ul09cygzswb7tb456bmifv,1,38.6,38.9,2023-04-08T14:00:48.133Z,2023-04-09T06:59:50Z,4175489195,178,,4172255135,56,Back,4172255137,140,21.1,4172255143,213,2.7,4172255139,141,50.4,4172255141,212,20.0,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240275,237,1,1,30,39,8q1ul09cygzswb7tb456bmifv,1,21.1,55.8,2023-04-08T14:00:51.619Z,2023-04-09T06:59:52Z,4172255457,213,0.1,4175489267,178,,4172255455,212,48.1,4172255459,1,,4172255453,141,59.9,4172255449,56,Center,4172255451,140,66.8,4172255447,155,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240285,238,44,1,30,42,8q1ul09cygzswb7tb456bmifv,1,70.6,65.9,2023-04-08T14:00:54.637Z,2023-04-09T07:17:41Z,4172255479,286,,4172255477,56,Center,4172255671,233,249,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240313,249,44,1,30,42,ex3psl8e3ajeypwjy4xfltpx6,0,29.4,34.1,2023-04-08T14:00:54.638Z,2023-04-09T06:59:57Z,4172255579,285,,4172255763,233,238,4172255577,56,Back,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240315,239,1,1,30,42,8q1ul09cygzswb7tb456bmifv,0,67.4,59.8,2023-04-08T14:00:54.733Z,2023-04-09T07:17:42Z,4175490785,388,,4172255587,3,,4172255595,212,1.2,4172255589,56,Center,4172255597,213,0,4172281319,168,,4172255591,140,68.5,4172255593,141,59.8,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245537,281,61,1,30,42,ex3psl8e3ajeypwjy4xfltpx6,1,27.1,40.6,2023-04-08T14:00:54.807Z,2023-04-09T07:00:59Z,4175491099,388,,4172283317,56,Back,4175491097,15,,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240361,240,1,1,30,45,8q1ul09cygzswb7tb456bmifv,1,68.2,73.7,2023-04-08T14:00:57.862Z,2023-04-09T07:01:38Z,4172255821,140,68.4,4172255823,141,90.2,4175492359,178,,4172255825,212,11.2,4172255819,56,Left,4172255827,213,1.6,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240365,241,1,1,30,46,8q1ul09cygzswb7tb456bmifv,0,67.6,93.6,2023-04-08T14:00:58.808Z,2023-04-09T07:01:41Z,4175492453,178,,4172255839,56,Left,4172255841,140,71.8,4172255843,141,92.0,4172255845,212,4.5,4172255921,233,250,4172255847,213,6.0,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240371,250,61,1,30,46,ex3psl8e3ajeypwjy4xfltpx6,1,35.2,8.8,2023-04-08T14:00:58.969Z,2023-04-09T07:01:46Z,4172255871,56,Back,4175492531,178,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530869727,1144,67,1,30,47,8q1ul09cygzswb7tb456bmifv,1,66.6,95.5,2023-04-08T14:01:00.440Z,2023-04-09T08:06:18Z,4175590269,233,1200,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530869725,1200,67,1,30,47,ex3psl8e3ajeypwjy4xfltpx6,0,33.4,4.5,2023-04-08T14:01:00.441Z,2023-04-09T07:42:59Z,4175590297,233,1144,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530869593,1140,43,1,30,47,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-08T14:01:00.480Z,2023-04-09T07:42:53Z,4175589547,233,1199,4175590065,144,67,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530869589,1199,43,1,30,47,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-04-08T14:01:00.481Z,2023-04-09T07:42:53Z,4175589559,233,1140,4175590053,144,67,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240419,242,1,1,30,48,8q1ul09cygzswb7tb456bmifv,1,66.6,95.3,2023-04-08T14:01:00.507Z,2023-04-09T07:01:50Z,4172256099,141,84.5,4172256101,212,9.2,4172256097,140,61.4,4172256103,213,4.1,4172256095,56,Left,4175492633,178,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240491,243,1,1,30,50,8q1ul09cygzswb7tb456bmifv,1,57.6,82,2023-04-08T14:01:02.901Z,2023-04-09T07:01:57Z,4172256419,212,13.0,4172256415,140,47.7,4172256417,141,70.5,4175492783,178,,4172256421,213,3.8,4172256413,56,Back,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240523,244,1,1,30,53,8q1ul09cygzswb7tb456bmifv,1,44.9,67.5,2023-04-08T14:01:05.910Z,2023-04-09T07:02:02Z,4172256613,140,39.2,4172256611,56,Back,4172256617,212,10.3,4175492875,178,,4172256615,141,55.1,4172256619,213,4.1,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240613,245,1,1,30,56,8q1ul09cygzswb7tb456bmifv,1,39.5,55.2,2023-04-08T14:01:09.005Z,2023-04-09T07:02:04Z,4175493001,178,,4172257015,213,5.1,4172257007,56,Back,4172257011,141,16.9,4172257013,212,27.7,4172257009,140,48.5,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240643,246,1,1,31,0,8q1ul09cygzswb7tb456bmifv,1,53.5,15.8,2023-04-08T14:01:12.918Z,2023-04-09T07:02:09Z,4175493171,178,,4172257157,140,44.0,4172257155,56,Back,4172257159,141,33.7,4172257163,213,2.3,4172257161,212,15.7,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240721,247,1,1,31,2,8q1ul09cygzswb7tb456bmifv,1,44.2,33.5,2023-04-08T14:01:14.606Z,2023-04-09T07:02:13Z,4172257483,213,1.0,4172257481,212,18.3,4172257479,141,55.7,4172257475,56,Center,4172257477,140,54.0,4175493259,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240757,248,1,1,31,7,8q1ul09cygzswb7tb456bmifv,1,63,58.8,2023-04-08T14:01:19.869Z,2023-04-09T07:02:16Z,4175493345,178,,4172257645,212,9.5,4172257641,140,63.5,4172257639,56,Center,4172257647,213,4.8,4172257643,141,44.9,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240795,249,1,1,31,8,8q1ul09cygzswb7tb456bmifv,1,63.4,51.9,2023-04-08T14:01:21.317Z,2023-04-09T07:02:20Z,4172257811,212,24.0,4172257809,141,86.6,4175493495,178,,4172257813,213,1.7,4172257805,56,Left,4172257807,140,59.4,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240857,250,1,1,31,12,8q1ul09cygzswb7tb456bmifv,1,66.6,95.1,2023-04-08T14:01:25.452Z,2023-04-09T07:02:25Z,4172258051,212,10.5,4172258053,213,4.9,4172258049,141,80.0,4172258045,56,Left,4172258047,140,68.6,4175493587,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240905,251,1,1,31,14,8q1ul09cygzswb7tb456bmifv,1,68.2,82.4,2023-04-08T14:01:27.185Z,2023-04-09T07:02:29Z,4172258297,141,66.3,4172258295,140,52.2,4172258299,212,20.1,4172258293,56,Center,4172258301,213,3.7,4175493705,178,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240979,252,1,1,31,17,8q1ul09cygzswb7tb456bmifv,1,55.6,65,2023-04-08T14:01:30.327Z,2023-04-09T07:02:32Z,4172258675,140,64.6,4172258677,141,25.9,4172258679,212,28.2,4172258673,56,Center,4175493819,178,,4172258681,213,5.1,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241023,253,1,1,31,21,8q1ul09cygzswb7tb456bmifv,1,72,24.7,2023-04-08T14:01:34.226Z,2023-04-09T07:02:35Z,4175493911,178,,4172258875,213,5.5,4172258867,56,Right,4172258869,140,85.7,4172258873,212,19.7,4172258871,141,5.0,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241059,254,1,1,31,24,8q1ul09cygzswb7tb456bmifv,1,86.4,6.1,2023-04-08T14:01:36.767Z,2023-04-09T07:02:38Z,4172259045,140,94.0,4172259047,141,9.4,4172259051,213,0.3,4175494029,178,,4172259049,212,8.3,4172259043,56,Right,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241109,255,1,1,31,26,8q1ul09cygzswb7tb456bmifv,0,96.4,10.1,2023-04-08T14:01:39.304Z,2023-04-09T07:02:43Z,4172259307,2,,4172259309,155,,4174013501,20,,4172259321,1,,4172259313,140,92.2,4172259311,56,Center,4174013497,224,,4172259319,213,1.7,3saz8njlttx2i4ospcwmmaqga,E. Martel,4175494209,178,4172259317,212,39.5,4172259315,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241135,251,49,1,31,29,ex3psl8e3ajeypwjy4xfltpx6,1,7.7,29.6,2023-04-08T14:01:42.143Z,2023-04-09T07:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241197,252,1,1,31,30,ex3psl8e3ajeypwjy4xfltpx6,1,7.7,29.6,2023-04-08T14:01:42.518Z,2023-04-09T07:02:49Z,4172259663,56,Back,4172259661,157,,4172259669,212,13.0,4172259673,1,,4172259671,213,6.2,4175494471,178,,4172259667,141,28.3,4172259665,140,20.1,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241205,253,61,1,31,33,ex3psl8e3ajeypwjy4xfltpx6,0,20.1,28.3,2023-04-08T14:01:45.513Z,2023-04-09T07:02:59Z,4172259697,56,Back,4175494763,178,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241223,256,49,1,31,34,8q1ul09cygzswb7tb456bmifv,1,80.8,91.8,2023-04-08T14:01:46.835Z,2023-04-09T07:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530870735,1228,83,1,31,34,ex3psl8e3ajeypwjy4xfltpx6,1,22,19,2023-04-08T14:01:46.915Z,2023-04-09T07:45:29Z,4175596027,399,112486,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241267,257,1,1,31,36,8q1ul09cygzswb7tb456bmifv,0,79.4,95.9,2023-04-08T14:01:49.190Z,2023-04-09T07:03:07Z,4175494957,178,,4172259979,213,4.8,4172259975,141,87.3,4172259971,56,Left,4172259977,212,5.9,4172259973,140,79.9,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530870911,1229,67,1,31,38,ex3psl8e3ajeypwjy4xfltpx6,1,24.1,14.9,2023-04-08T14:01:50.515Z,2023-04-09T08:06:18Z,4175597091,233,1181,,,,,,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530870907,1181,67,1,31,38,8q1ul09cygzswb7tb456bmifv,0,75.9,85.1,2023-04-08T14:01:50.516Z,2023-04-09T07:45:55Z,4175597103,233,1229,,,,,,,,,,,,,,,,,,,,,,cnf7quyillyf560nh14taliw9,L. Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241307,254,12,1,31,38,ex3psl8e3ajeypwjy4xfltpx6,1,23.8,13.2,2023-04-08T14:01:50.550Z,2023-04-09T08:06:19Z,4172260223,167,,4172260165,140,26.9,4172260167,141,0.0,4172260171,213,5.0,4172260169,212,10.8,4172260163,56,Back,4175495067,178,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241311,255,5,1,31,39,ex3psl8e3ajeypwjy4xfltpx6,0,24.6,-1.6,2023-04-08T14:01:51.837Z,2023-04-09T07:03:17Z,4172260291,233,258,4172260179,347,,4172260177,56,Back,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241327,258,5,1,31,39,8q1ul09cygzswb7tb456bmifv,1,75.4,101.6,2023-04-08T14:01:51.837Z,2023-04-09T07:03:16Z,4172260261,56,Left,4172260279,233,255,4172260263,347,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241363,259,1,1,31,40,8q1ul09cygzswb7tb456bmifv,1,76.4,100,2023-04-08T14:01:53.300Z,2023-04-09T07:03:22Z,4172260459,1,,4172260457,213,3.4,4172260421,56,Left,4172260453,141,93.2,4172260455,212,21.9,4172260419,107,,4172260423,140,56.2,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241465,260,1,1,31,44,8q1ul09cygzswb7tb456bmifv,1,56.4,93.2,2023-04-08T14:01:56.685Z,2023-04-09T07:03:26Z,4172260897,141,68.7,4175495519,178,,4172260895,140,47.1,4172260899,212,19.3,4172260893,56,Back,4172260901,213,4.2,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241497,261,1,1,31,46,8q1ul09cygzswb7tb456bmifv,1,51.8,69.3,2023-04-08T14:01:59.008Z,2023-04-09T07:03:31Z,4172261035,141,66.0,4172261037,212,6.3,4172261039,213,5.9,4172261031,56,Center,4172261033,140,57.4,4175495607,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241543,262,1,1,31,48,8q1ul09cygzswb7tb456bmifv,1,57.4,66,2023-04-08T14:02:01.133Z,2023-04-09T07:03:34Z,4172261237,140,56.3,4172261235,56,Center,4172261239,141,23.3,4172261241,212,29.1,4172261243,213,4.7,4175495669,178,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241565,263,1,1,31,51,8q1ul09cygzswb7tb456bmifv,1,59.5,21.2,2023-04-08T14:02:04.339Z,2023-04-09T07:03:37Z,4172261333,140,72.6,4172261331,56,Right,4172261337,212,18.9,4175495717,178,,4172261335,141,2.2,4172261339,213,5.5,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241641,264,1,1,31,53,8q1ul09cygzswb7tb456bmifv,1,72.9,2.2,2023-04-08T14:02:05.670Z,2023-04-09T07:03:42Z,4172261707,56,Right,4172261711,141,4.4,4172261709,140,82.5,4172261713,212,10.2,4172261715,213,0.1,4175495849,178,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241691,265,1,1,31,57,8q1ul09cygzswb7tb456bmifv,1,80.2,5,2023-04-08T14:02:10.328Z,2023-04-09T07:03:51Z,4172261975,141,13.9,4172261977,212,25.4,4175496117,178,,4172261979,213,2.9,4172261971,56,Right,4172261973,140,56.7,,,,,,,6dzx3oyd42ql69tqxqvg8mpxx,K. Schindler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241721,266,1,1,32,0,8q1ul09cygzswb7tb456bmifv,1,56.8,16.6,2023-04-08T14:02:12.896Z,2023-04-09T07:03:57Z,4172262103,56,Center,4175496261,178,,4172262107,141,32.8,4172262105,140,56.7,4172262109,212,11.0,4172262111,213,1.6,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241741,267,1,1,32,3,8q1ul09cygzswb7tb456bmifv,1,67.7,32.2,2023-04-08T14:02:15.979Z,2023-04-09T07:04:01Z,4172262203,140,74.1,4172262201,56,Center,4175496389,178,,4172262207,212,7.8,4172262205,141,38.0,4172262209,213,0.5,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
