id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2515058861,146,1,1,13,16,6k5zscdm9ufw0tguvzyjlp5hq,0,76.4,1.3,2023-03-04T14:44:43.759Z,2023-03-05T05:17:42Z,4070959973,141,4.3,4070960023,286,,4070960017,236,,4070960019,233,141,4070959975,212,2.6,4070959977,213,0.9,4070959969,56,Right,4070959971,140,77.9,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,4074375789,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515058859,141,74,1,13,16,go76xxm0xyfgqt1h6tcrtimm,1,28.5,95.6,2023-03-04T14:44:43.786Z,2023-03-05T05:17:46Z,4070959967,285,,4070960027,233,146,4070959965,56,Back,4074375893,178,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515058875,142,49,1,13,17,go76xxm0xyfgqt1h6tcrtimm,1,29.9,89.6,2023-03-04T14:44:45.402Z,2023-03-05T05:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515058883,147,43,1,13,18,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-03-04T14:44:45.675Z,2023-03-04T14:46:42Z,4070960109,347,0,4070968195,144,5,4070960107,56,Right,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059067,143,1,1,13,22,go76xxm0xyfgqt1h6tcrtimm,1,34.8,56.9,2023-03-04T14:44:50.077Z,2023-03-05T05:18:10Z,4070960987,212,14.9,4070960983,140,22.2,4074376279,178,,4070960981,56,Back,4070960989,213,3.6,4070960985,141,46.9,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059083,144,1,1,13,28,go76xxm0xyfgqt1h6tcrtimm,1,32.2,49.9,2023-03-04T14:44:55.585Z,2023-03-05T05:18:14Z,4074376455,178,,4070961053,140,27.9,4070961063,213,1.9,4070961061,212,16.1,4070961057,141,72.6,4070961049,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059097,145,1,1,13,30,go76xxm0xyfgqt1h6tcrtimm,1,27.9,72.6,2023-03-04T14:44:57.805Z,2023-03-05T05:18:26Z,4070961147,140,31.9,4070961151,212,9.0,4074376791,178,,4070961153,213,1.1,4070961149,141,84.3,4070961145,56,Back,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059129,146,1,1,13,32,go76xxm0xyfgqt1h6tcrtimm,1,32.3,84.6,2023-03-04T14:45:00.277Z,2023-03-05T05:18:31Z,4070961319,212,9.2,4070961321,213,3.9,4074376951,178,,4070961315,140,26.1,4070961317,141,75.0,4070961313,56,Back,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059163,147,1,1,13,34,go76xxm0xyfgqt1h6tcrtimm,1,26.1,71.7,2023-03-04T14:45:02.433Z,2023-03-05T07:20:48Z,4070961477,56,Back,4070961483,212,25.5,4074375995,178,,4070961485,213,4.4,4070961481,141,35.6,4070961479,140,19.4,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059221,148,1,1,13,37,go76xxm0xyfgqt1h6tcrtimm,1,20.1,33.1,2023-03-04T14:45:04.693Z,2023-03-05T05:18:46Z,4070961799,212,19.2,4070961791,140,23.2,4074377353,178,,4070961795,141,5.3,4070961803,213,4.9,4070961785,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059271,149,1,1,13,42,go76xxm0xyfgqt1h6tcrtimm,1,24.4,9.4,2023-03-04T14:45:09.900Z,2023-03-05T05:18:55Z,4070961985,141,47.9,4070961979,155,,4074377507,178,,4070961981,56,Center,4070961991,213,0.6,4070961995,1,,4070961987,212,43.5,4070961983,140,57.5,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059287,150,44,1,13,45,go76xxm0xyfgqt1h6tcrtimm,1,57.7,48.4,2023-03-04T14:45:12.848Z,2023-03-05T09:31:40Z,4070962051,286,,4070962163,233,148,4070962049,56,Center,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059299,148,44,1,13,45,6k5zscdm9ufw0tguvzyjlp5hq,0,42.3,51.6,2023-03-04T14:45:12.849Z,2023-03-05T05:19:01Z,4070962109,56,Back,4070962177,233,150,4070962111,285,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059291,151,61,1,13,45,go76xxm0xyfgqt1h6tcrtimm,0,57.5,47.9,2023-03-04T14:45:13.018Z,2023-03-05T09:31:41Z,4070962065,56,Center,4074377659,178,,4074378635,21,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059333,149,49,1,13,46,6k5zscdm9ufw0tguvzyjlp5hq,1,46,49.9,2023-03-04T14:45:14.228Z,2023-03-05T05:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059381,150,1,1,13,46,6k5zscdm9ufw0tguvzyjlp5hq,1,46,49.9,2023-03-04T14:45:14.326Z,2023-03-05T05:19:56Z,4070962509,212,28.4,4070962501,155,,4070962511,213,3.2,4070962505,140,19.1,4074379229,178,,4070962507,141,46.3,4070962503,56,Back,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059413,151,1,1,13,52,6k5zscdm9ufw0tguvzyjlp5hq,1,18.7,40.3,2023-03-04T14:45:19.797Z,2023-03-05T05:20:04Z,4070962651,212,7.9,4074379365,178,,4070962647,141,37.7,4070962655,213,6.1,4070962641,56,Back,4070962645,140,26.0,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059485,152,1,1,13,55,6k5zscdm9ufw0tguvzyjlp5hq,1,26.9,38.8,2023-03-04T14:45:22.674Z,2023-03-05T05:20:07Z,4070962985,140,26.3,4070962993,213,1.6,4070962989,141,82.7,4070962979,56,Back,4070962991,212,29.9,4074379421,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059567,153,1,1,14,0,6k5zscdm9ufw0tguvzyjlp5hq,1,27.2,85.4,2023-03-04T14:45:28.116Z,2023-03-05T05:20:15Z,4074379501,178,,4070963413,212,13.6,4070963407,56,Back,4070963415,213,4.8,4070963409,140,28.1,4070963411,141,65.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059589,154,1,1,14,2,6k5zscdm9ufw0tguvzyjlp5hq,1,28.3,66.1,2023-03-04T14:45:30.185Z,2023-03-05T05:20:22Z,4070963511,213,1.1,4070963509,212,20.2,4070963505,140,37.7,4074379631,178,,4070963503,56,Back,4070963507,141,92.1,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059609,155,1,1,14,4,6k5zscdm9ufw0tguvzyjlp5hq,1,37.7,92.1,2023-03-04T14:45:32.275Z,2023-03-05T05:20:31Z,4070963603,212,17.0,4074379853,178,,4070963599,140,53.3,4070963601,141,98.7,4070963605,213,0.3,4070963597,56,Left,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059623,156,1,1,14,5,6k5zscdm9ufw0tguvzyjlp5hq,1,53.2,98.7,2023-03-04T14:45:33.234Z,2023-03-05T05:20:42Z,4070963681,141,93.5,4070963679,140,37.2,4070963685,213,3.3,4070963677,56,Back,4070963683,212,17.2,4074380059,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059659,157,1,1,14,8,6k5zscdm9ufw0tguvzyjlp5hq,1,37.2,93.5,2023-03-04T14:45:35.561Z,2023-03-05T05:20:53Z,4070963877,140,41.4,4070963873,56,Back,4070963883,213,5.3,4070963881,212,8.4,4070963879,141,83.0,4074380063,178,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059675,158,1,1,14,8,6k5zscdm9ufw0tguvzyjlp5hq,1,41.4,83,2023-03-04T14:45:36.478Z,2023-03-05T05:21:01Z,4070963957,212,11.0,4070963953,140,34.8,4074380595,178,,4070963951,56,Back,4070963959,213,2.3,4070963955,141,95.6,,,,,,,dglkt5h4m18p1qcj2uhqymvv9,R. Sallai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059763,159,1,1,14,13,6k5zscdm9ufw0tguvzyjlp5hq,1,36.6,92,2023-03-04T14:45:41.064Z,2023-03-05T05:21:08Z,4070964363,56,Back,4070964367,141,63.0,4070964371,213,4.4,4074380783,178,,4070964369,212,20.6,4070964365,140,30.8,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059889,160,4,1,14,21,6k5zscdm9ufw0tguvzyjlp5hq,1,21.8,41.1,2023-03-04T14:45:49.166Z,2023-03-05T05:21:20Z,4070964975,56,Back,4070964981,285,,4070964979,265,,4070964973,13,,4070964977,152,,4070965287,233,152,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515059887,152,4,1,14,21,go76xxm0xyfgqt1h6tcrtimm,0,78.2,58.9,2023-03-04T14:45:49.167Z,2023-03-05T05:21:20Z,4070964965,56,Center,4070965295,233,160,4070964969,265,,4074381067,178,,4070964963,13,,4070964967,152,,4070964971,286,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060037,153,17,1,14,36,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-03-04T14:46:04.296Z,2023-03-05T05:21:21Z,4070965603,13,243,4070965601,392,,4070965599,31,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060633,161,1,1,15,17,6k5zscdm9ufw0tguvzyjlp5hq,1,19.1,39.8,2023-03-04T14:46:45.346Z,2023-03-05T04:21:32Z,4070968581,56,Back,4070968589,213,1.4,4070968579,152,,4074305545,178,,4070968585,141,80.9,4070968577,5,,4070968583,140,23.7,4070968587,212,28.4,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060783,162,1,1,15,30,6k5zscdm9ufw0tguvzyjlp5hq,1,45.3,86.3,2023-03-04T14:46:57.697Z,2023-03-05T04:21:36Z,4074305691,178,,4070969245,56,Left,4070969253,213,0.4,4070969249,141,97.5,4070969247,140,61.2,4070969243,155,,4070969251,212,18.4,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060795,163,1,1,15,32,6k5zscdm9ufw0tguvzyjlp5hq,0,62.4,97.8,2023-03-04T14:46:59.907Z,2023-03-05T04:21:40Z,4074305815,178,,4070969331,212,12.4,4070969327,140,73.1,4070969555,155,,4070969333,213,5.8,4070969325,56,Left,4070969329,141,90.0,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060821,154,12,1,15,34,go76xxm0xyfgqt1h6tcrtimm,1,25.4,7.1,2023-03-04T14:47:02.375Z,2023-03-05T04:21:47Z,4074306039,388,,4070969457,141,0.0,4070969453,56,Back,4070969461,213,4.7,4070969503,167,,4070969459,212,6.1,4070969455,140,25.5,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060825,155,5,1,15,35,go76xxm0xyfgqt1h6tcrtimm,0,27.8,-1.6,2023-03-04T14:47:03.016Z,2023-03-05T04:21:53Z,4070969481,347,,4070969479,56,Back,4070969589,233,164,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515060841,164,5,1,15,35,6k5zscdm9ufw0tguvzyjlp5hq,1,72.2,101.6,2023-03-04T14:47:03.016Z,2023-03-05T04:21:52Z,4070969557,233,155,4070969551,56,Left,4070969553,347,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061117,165,1,1,15,48,6k5zscdm9ufw0tguvzyjlp5hq,1,76.4,100,2023-03-04T14:47:16.474Z,2023-03-05T04:21:56Z,4070970847,213,3.3,4070970843,141,94.7,4070970839,56,Left,4070970849,1,,4070970841,140,54.6,4070970837,107,,4070970845,212,23.4,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061195,166,1,1,15,53,6k5zscdm9ufw0tguvzyjlp5hq,1,54.7,92.3,2023-03-04T14:47:20.790Z,2023-03-05T04:21:59Z,4070971243,155,,4070971247,56,Center,4074306341,178,,4070971257,141,45.2,4070971261,212,46.2,4070971253,140,86.4,4070971269,1,,4070971265,213,5.5,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061203,167,44,1,15,56,6k5zscdm9ufw0tguvzyjlp5hq,1,85,44.5,2023-03-04T14:47:23.686Z,2023-03-05T09:31:41Z,4070971289,56,Center,4070971483,233,157,4070971291,286,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061237,157,44,1,15,56,go76xxm0xyfgqt1h6tcrtimm,0,15,55.5,2023-03-04T14:47:23.687Z,2023-03-05T04:22:11Z,4070971509,233,167,4070971467,56,Back,4070971469,285,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061219,168,1,1,15,56,6k5zscdm9ufw0tguvzyjlp5hq,0,84.2,45.2,2023-03-04T14:47:23.739Z,2023-03-05T09:31:41Z,4074306765,388,,4070971387,212,8.5,4070971383,140,89.0,4070971385,141,55.3,4070971381,56,Center,4070971379,3,,4070971389,213,0.9,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061227,156,12,1,15,57,go76xxm0xyfgqt1h6tcrtimm,1,12.2,45.7,2023-03-04T14:47:24.650Z,2023-03-05T04:22:23Z,4074306871,178,,4070971421,140,18.7,4070971419,56,Back,4070971431,213,1.0,4070971423,141,60.9,4070971427,212,12.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061277,169,1,1,16,1,6k5zscdm9ufw0tguvzyjlp5hq,1,75.8,27.9,2023-03-04T14:47:29.220Z,2023-03-05T04:22:29Z,4070971651,56,Right,4070971655,141,8.3,4070971657,212,13.9,4070971661,213,4.4,4070971653,140,72.0,4074306989,178,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061301,170,1,1,16,2,6k5zscdm9ufw0tguvzyjlp5hq,1,72.2,8,2023-03-04T14:47:29.996Z,2023-03-05T04:22:34Z,4070971753,141,28.6,4070971757,213,1.7,4070971749,56,Center,4070971751,140,69.8,4074307129,178,,4070971755,212,14.2,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061335,171,1,1,16,5,6k5zscdm9ufw0tguvzyjlp5hq,1,71.1,25.8,2023-03-04T14:47:32.546Z,2023-03-05T04:22:39Z,4070971911,140,78.7,4070971909,56,Right,4070971915,212,16.1,4074307269,178,,4070971917,213,5.2,4070971913,141,5.3,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061349,172,1,1,16,7,6k5zscdm9ufw0tguvzyjlp5hq,0,81.2,6.1,2023-03-04T14:47:34.550Z,2023-03-05T04:22:42Z,4073594889,224,,4070971959,140,90.5,4070971963,212,17.9,4074307319,178,,4070971961,141,28.2,4070971953,2,,4070971957,56,Center,4070971965,213,1.0,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,4073594891,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061357,158,49,1,16,7,go76xxm0xyfgqt1h6tcrtimm,1,8.9,76.1,2023-03-04T14:47:35.075Z,2023-03-05T04:22:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061407,159,1,1,16,9,go76xxm0xyfgqt1h6tcrtimm,1,8.5,82.1,2023-03-04T14:47:37.148Z,2023-03-05T04:22:52Z,4074307571,178,,4070972217,140,22.6,4070972223,213,0.2,4070972215,56,Back,4070972219,141,85.8,4070972221,212,15.0,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061437,160,1,1,16,12,go76xxm0xyfgqt1h6tcrtimm,1,26.6,90.9,2023-03-04T14:47:39.537Z,2023-03-05T04:22:59Z,4070972361,56,Back,4070972369,213,2.3,4070972365,141,96.0,4070972367,212,4.6,4070972363,140,23.7,4074307705,178,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061451,161,1,1,16,13,go76xxm0xyfgqt1h6tcrtimm,1,24.4,93.5,2023-03-04T14:47:41.408Z,2023-03-05T04:23:04Z,4074307831,178,,4070972467,213,4.8,4070972463,141,83.9,4070972459,56,Back,4070972465,212,6.6,4070972461,140,25.0,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061471,162,1,1,16,14,go76xxm0xyfgqt1h6tcrtimm,1,25,83.9,2023-03-04T14:47:41.915Z,2023-03-05T04:23:08Z,4070972565,140,10.0,4074307955,178,,4070972569,212,15.8,4070972567,141,85.1,4070972563,56,Back,4070972571,213,3.1,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061619,163,1,1,16,16,go76xxm0xyfgqt1h6tcrtimm,1,10,85.1,2023-03-04T14:47:43.747Z,2023-03-05T04:23:15Z,4070973291,213,4.3,4074308059,178,,4070973287,141,57.5,4070973283,140,2.9,4070973279,56,Back,4070973289,212,20.2,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061645,164,1,1,16,22,go76xxm0xyfgqt1h6tcrtimm,1,7.2,50.7,2023-03-04T14:47:50.463Z,2023-03-05T04:23:21Z,4070973437,140,14.3,4074308163,178,,4070973441,212,17.3,4070973439,141,73.7,4070973435,56,Back,4070973443,213,1.1,,,,,,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061729,165,1,1,16,25,go76xxm0xyfgqt1h6tcrtimm,1,14.3,73.7,2023-03-04T14:47:52.895Z,2023-03-05T04:23:26Z,4070973859,56,Back,4070973863,141,92.1,4070973867,213,0.8,4074308259,178,,4070973861,140,26.5,4070973865,212,17.9,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061747,166,1,1,16,31,go76xxm0xyfgqt1h6tcrtimm,0,36.7,87.2,2023-03-04T14:47:58.607Z,2023-03-05T04:23:30Z,4074308381,178,,4070973967,212,35.3,4070973963,140,66.5,4070973959,155,,4070973971,1,,4070973965,141,63.3,4070973961,56,Center,4070973969,213,5.8,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061751,173,49,1,16,33,6k5zscdm9ufw0tguvzyjlp5hq,1,25,41.2,2023-03-04T14:48:00.847Z,2023-03-05T04:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061799,174,1,1,16,33,6k5zscdm9ufw0tguvzyjlp5hq,0,25.4,40.7,2023-03-04T14:48:00.852Z,2023-03-05T04:23:47Z,4070974217,212,43.4,4070974211,140,63.3,4070974201,157,,4070974219,213,5.9,4070974221,1,,4074308723,178,,4070974215,141,15.3,4070974205,56,Right,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061813,167,49,1,16,38,go76xxm0xyfgqt1h6tcrtimm,1,35.9,84.8,2023-03-04T14:48:06.262Z,2023-03-05T04:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061871,168,1,1,16,41,go76xxm0xyfgqt1h6tcrtimm,1,34.3,70.8,2023-03-04T14:48:09.492Z,2023-03-05T04:23:57Z,4070974561,56,Back,4070974569,213,4.4,4070974565,141,47.6,4070974567,212,16.5,4074308991,178,,4070974563,140,29.7,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061955,169,1,1,16,46,go76xxm0xyfgqt1h6tcrtimm,1,30.7,43.3,2023-03-04T14:48:13.808Z,2023-03-05T04:24:00Z,4070974957,56,Back,4070974961,141,16.0,4070974965,213,5.0,4074309065,178,,4070974959,140,35.2,4070974963,212,19.2,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515061995,170,1,1,16,50,go76xxm0xyfgqt1h6tcrtimm,1,55.3,8,2023-03-04T14:48:18.204Z,2023-03-05T04:24:03Z,4070975145,212,18.6,4070975139,56,Right,4074309205,178,,4070975147,213,6.1,4070975143,141,2.3,4070975141,140,72.6,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062021,171,1,1,16,55,go76xxm0xyfgqt1h6tcrtimm,1,76.2,7.6,2023-03-04T14:48:22.683Z,2023-03-05T04:24:08Z,4074309329,178,,4070975267,141,23.0,4070975263,56,Center,4070975271,213,1.6,4070975269,212,10.5,4070975265,140,75.7,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062023,172,1,1,16,56,go76xxm0xyfgqt1h6tcrtimm,0,75.7,23,2023-03-04T14:48:23.525Z,2023-03-05T04:24:13Z,4074309461,178,,4070975275,56,Right,4070975281,212,5.8,4070975279,141,16.3,4070975277,140,79.1,4070975283,213,5.4,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062037,175,8,1,16,56,6k5zscdm9ufw0tguvzyjlp5hq,1,22,82.4,2023-03-04T14:48:24.119Z,2023-03-05T04:24:17Z,4073597903,384,,4070975341,56,Back,4074309587,178,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062061,176,49,1,16,57,6k5zscdm9ufw0tguvzyjlp5hq,1,25.9,81.1,2023-03-04T14:48:25.214Z,2023-03-05T04:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062089,177,1,1,16,57,6k5zscdm9ufw0tguvzyjlp5hq,1,25.9,81.1,2023-03-04T14:48:25.316Z,2023-03-05T04:24:27Z,4074309883,178,,4070975579,140,27.2,4070975583,141,95.6,4070975587,212,10.0,4070975573,56,Back,4070975591,213,1.4,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515062095,178,1,1,16,58,6k5zscdm9ufw0tguvzyjlp5hq,0,27.2,95.6,2023-03-04T14:48:25.941Z,2023-03-05T04:24:33Z,4074309999,178,,4070975605,141,73.9,4070975601,56,Back,4070975609,213,4.9,4070975607,212,15.1,4070975603,140,30.1,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
