id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2446170261,370,44,1,46,38,1c7qokc1j5z50cjj4tcu32haa,0,42.8,66.1,2022-08-14T14:17:33.815Z,2022-08-15T05:26:42Z,3706653363,56,Back,3706653447,233,374,3706653365,285,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170269,375,1,1,46,38,a8d2gb2nag8fy0itbuxmcibh2,0,58.3,37.7,2022-08-14T14:17:33.876Z,2022-08-15T10:30:53Z,3706653411,212,10.3,3706653401,3,,3708982849,388,,3706653407,140,68.0,3706653413,213,6.2,3706653403,168,,3706653405,56,Center,3706653409,141,35.8,5xhjvappzv6swoof5qpi0yj9,J. Siebatcheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170295,371,49,1,46,39,1c7qokc1j5z50cjj4tcu32haa,1,35.8,71.1,2022-08-14T14:17:34.899Z,2022-08-15T05:26:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170349,372,1,1,46,42,1c7qokc1j5z50cjj4tcu32haa,1,35.8,71.4,2022-08-14T14:17:38.443Z,2022-08-15T05:26:57Z,3706653815,213,5.2,3706653799,155,,3708982943,178,,3706653817,1,,3706653807,140,54.4,3706653811,141,23.0,3706653803,56,Center,3706653813,212,38.3,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170371,373,3,1,46,46,1c7qokc1j5z50cjj4tcu32haa,1,58.9,29.8,2022-08-14T14:17:41.653Z,2022-08-15T05:27:19Z,3708983129,15,,3708632005,465,,3708983125,388,,3706653929,56,Center,3706653937,233,376,3706653931,286,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170363,376,45,1,46,46,a8d2gb2nag8fy0itbuxmcibh2,0,41.1,70.2,2022-08-14T14:17:41.653Z,2022-08-15T05:27:19Z,3706653945,233,373,3706653871,56,Back,3706653873,285,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170427,374,1,1,46,49,1c7qokc1j5z50cjj4tcu32haa,0,63.8,38.6,2022-08-14T14:17:44.799Z,2022-08-15T05:27:25Z,3706654195,140,100.0,3708983185,178,,3706654197,141,29.3,3706654199,212,40.2,3706654201,213,6.1,3706654193,56,Center,3706654511,1,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170413,377,43,1,46,52,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:17:48.378Z,2022-08-14T14:17:55Z,3706654131,56,Back,3706654509,144,61,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170471,378,56,1,46,53,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:17:49.340Z,2022-08-15T05:27:30Z,3706654417,56,Back,,,,,,,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170459,375,5,1,46,54,1c7qokc1j5z50cjj4tcu32haa,0,101,27.6,2022-08-14T14:17:50.113Z,2022-08-15T05:29:10Z,3706654343,56,Center,3706654477,233,379,3706654345,346,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170475,379,5,1,46,54,a8d2gb2nag8fy0itbuxmcibh2,1,-1,72.4,2022-08-14T14:17:50.113Z,2022-08-15T05:29:09Z,3706654435,346,,3706654457,233,375,3706654433,56,Back,,,,,,,,,,,,,,,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170669,376,30,1,47,5,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:18:00.724Z,2022-08-15T05:27:38Z,3706655421,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446170661,380,30,1,47,5,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:18:00.724Z,2022-08-15T05:27:39Z,3706655385,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183783,378,32,2,45,0,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:36:13.088Z,2022-08-15T04:47:53Z,3706728873,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183767,381,32,2,45,0,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:36:13.088Z,2022-08-14T14:36:13Z,3706728785,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183809,382,1,2,45,0,a8d2gb2nag8fy0itbuxmcibh2,1,49.7,50.1,2022-08-14T14:36:13.184Z,2022-08-15T05:32:06Z,3708985995,178,,3706729021,213,3.0,3706729019,212,17.9,3706729017,141,54.0,3706729015,140,32.8,3706729023,279,S,3706729013,56,Back,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183821,383,1,2,45,3,a8d2gb2nag8fy0itbuxmcibh2,0,32.8,54,2022-08-14T14:36:16.132Z,2022-08-15T05:32:23Z,3706729071,157,,3706729073,56,Center,3708986159,178,,3706729075,140,69.2,3706729081,213,0.3,3706729077,141,70.0,3706729079,212,39.7,3706729083,1,,87jamhsc8ps9kh5432u36kjc9,P. Jaeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183849,379,1,2,45,5,1c7qokc1j5z50cjj4tcu32haa,1,33.7,21.5,2022-08-14T14:36:18.893Z,2022-08-15T05:32:25Z,3706729247,212,19.1,3706729249,213,0.6,3708986189,388,,3706729245,141,37.6,3706729239,3,,3706729243,140,48.6,3706729241,56,Back,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183859,380,1,2,45,8,1c7qokc1j5z50cjj4tcu32haa,0,47.7,41.7,2022-08-14T14:36:21.281Z,2022-08-15T05:32:34Z,3708986283,178,,3706729293,56,Center,3706729297,141,32.7,3706729299,212,7.4,3706729295,140,51.6,3706729301,213,5.3,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446615401,1061,43,2,45,9,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:36:22.410Z,2022-08-15T10:01:57Z,3709296107,144,67,3709148027,233,1016,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446615397,1016,43,2,45,9,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:36:22.411Z,2022-08-15T10:01:56Z,3709296103,144,67,3709148031,233,1061,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183895,384,1,2,45,9,a8d2gb2nag8fy0itbuxmcibh2,0,49.1,62.5,2022-08-14T14:36:22.425Z,2022-08-15T05:32:46Z,3708986423,178,,3706729503,213,5.6,3706729495,56,Center,3706729499,141,41.5,3706729497,140,64.9,3706729501,212,21.9,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446183923,381,49,2,45,12,1c7qokc1j5z50cjj4tcu32haa,1,37,67.9,2022-08-14T14:36:25.989Z,2022-08-15T05:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184009,382,1,2,45,12,1c7qokc1j5z50cjj4tcu32haa,1,37,67.9,2022-08-14T14:36:26.073Z,2022-08-15T05:33:07Z,3708986697,178,,3706730063,212,14.4,3706730059,140,44.4,3706730057,56,Back,3706730065,213,1.0,3706730061,141,85.7,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184023,383,1,2,45,18,1c7qokc1j5z50cjj4tcu32haa,1,52.9,90.5,2022-08-14T14:36:31.846Z,2022-08-15T05:33:11Z,3706730121,56,Left,3706730123,140,60.7,3706730125,141,83.0,3706730127,212,9.6,3706730129,213,5.7,3708986749,178,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184031,384,61,2,45,19,1c7qokc1j5z50cjj4tcu32haa,0,60.7,83,2022-08-14T14:36:32.876Z,2022-08-15T05:33:16Z,3706730175,56,Left,3708986813,178,,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446615475,1062,43,2,45,20,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-08-14T14:36:33.364Z,2022-08-15T10:02:11Z,3709296623,144,67,3709148253,233,1019,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446615471,1019,43,2,45,20,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:36:33.365Z,2022-08-15T10:02:11Z,3709296619,144,67,3709148257,233,1062,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184065,385,61,2,45,20,a8d2gb2nag8fy0itbuxmcibh2,1,36.2,17.3,2022-08-14T14:36:33.386Z,2022-08-15T05:33:19Z,3706730351,56,Back,3708986861,178,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184089,386,49,2,45,21,a8d2gb2nag8fy0itbuxmcibh2,1,34.6,10.4,2022-08-14T14:36:34.935Z,2022-08-15T05:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184105,387,1,2,45,21,a8d2gb2nag8fy0itbuxmcibh2,0,34.6,10.4,2022-08-14T14:36:34.951Z,2022-08-15T05:33:33Z,3706730549,56,Back,3706730553,141,11.9,3708987081,178,,3706730551,140,44.7,3706730557,213,0.1,3706730555,212,10.7,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184101,385,8,2,45,22,1c7qokc1j5z50cjj4tcu32haa,1,55.7,80.9,2022-08-14T14:36:36.062Z,2022-08-15T05:33:40Z,3706730529,56,Left,3708987147,178,,3708634637,384,,,,,,,,,,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184135,386,49,2,45,25,1c7qokc1j5z50cjj4tcu32haa,1,46.6,65.2,2022-08-14T14:36:38.332Z,2022-08-15T05:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184197,387,1,2,45,25,1c7qokc1j5z50cjj4tcu32haa,1,46.5,65.2,2022-08-14T14:36:38.482Z,2022-08-15T05:33:54Z,3706731085,213,5.0,3706731089,1,,3706731081,141,5.9,3706731079,140,57.4,3708987331,178,,3706731077,56,Right,3706731083,212,41.9,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184245,388,1,2,45,30,1c7qokc1j5z50cjj4tcu32haa,1,57.5,7.3,2022-08-14T14:36:43.271Z,2022-08-15T05:34:04Z,3706731323,140,41.8,3706731321,56,Back,3706731329,213,2.6,3706731327,212,19.5,3706731325,141,22.5,3708987459,178,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446615531,1023,43,2,45,33,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-08-14T14:36:46.466Z,2022-08-15T08:38:36Z,3709148461,178,0,3709150171,144,82,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184275,389,1,2,45,33,1c7qokc1j5z50cjj4tcu32haa,1,44.5,23.9,2022-08-14T14:36:46.505Z,2022-08-15T05:34:10Z,3706731543,141,32.7,3706731539,56,Back,3706731541,140,45.9,3706731547,213,1.3,3708987537,178,,3706731545,212,6.2,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184293,390,1,2,45,34,1c7qokc1j5z50cjj4tcu32haa,1,45.9,33.1,2022-08-14T14:36:48.076Z,2022-08-15T05:34:13Z,3706731629,140,42.5,3706731627,56,Back,3706731635,213,4.4,3706731633,212,11.1,3708987581,178,,3706731631,141,17.6,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184367,391,1,2,45,36,1c7qokc1j5z50cjj4tcu32haa,1,42.6,17.6,2022-08-14T14:36:49.448Z,2022-08-15T05:34:18Z,3708987637,178,,3706732051,212,14.0,3706732045,56,Back,3706732053,213,2.2,3706732047,140,35.3,3706732049,141,34.8,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184403,392,1,2,45,41,1c7qokc1j5z50cjj4tcu32haa,1,47,48.2,2022-08-14T14:36:54.819Z,2022-08-15T05:34:22Z,3708987679,178,,3706732303,213,6.2,3706732297,140,68.5,3706732299,141,44.5,3706732295,56,Center,3706732301,212,22.7,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184413,393,1,2,45,44,1c7qokc1j5z50cjj4tcu32haa,0,69.8,31.9,2022-08-14T14:36:57.147Z,2022-08-15T05:34:26Z,3706732347,213,4.9,3706732345,212,12.5,3706732339,56,Right,3706732343,141,13.8,3708987723,178,,3706732341,140,71.9,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184429,388,61,2,45,44,a8d2gb2nag8fy0itbuxmcibh2,1,33.8,64,2022-08-14T14:36:57.416Z,2022-08-15T05:34:37Z,3706732429,56,Back,3708987823,178,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184451,394,1,2,45,46,1c7qokc1j5z50cjj4tcu32haa,1,53.8,31.3,2022-08-14T14:36:59.168Z,2022-08-15T05:34:42Z,3706732607,141,8.2,3706732609,212,15.8,3706732605,140,55.1,3706732603,56,Right,3708987889,178,,3706732611,213,4.8,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184473,395,1,2,45,48,1c7qokc1j5z50cjj4tcu32haa,1,55.1,8.2,2022-08-14T14:37:01.403Z,2022-08-15T05:34:46Z,3706732749,213,1.6,3706732747,212,11.2,3708987935,178,,3706732745,141,24.6,3706732743,140,54.3,3706732741,56,Center,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184531,396,1,2,45,49,1c7qokc1j5z50cjj4tcu32haa,1,54.3,24.6,2022-08-14T14:37:02.368Z,2022-08-15T05:34:52Z,3706733003,141,24.3,3706733001,140,40.7,3708988019,178,,3706732999,56,Back,3706733007,213,3.2,3706733005,212,14.3,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184547,397,1,2,45,51,1c7qokc1j5z50cjj4tcu32haa,1,40.4,24.3,2022-08-14T14:37:04.313Z,2022-08-15T05:34:58Z,3706733125,140,37.8,3708988077,178,,3706733137,213,1.9,3706733127,141,35.8,3706733121,56,Back,3706733131,212,8.3,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184585,398,1,2,45,53,1c7qokc1j5z50cjj4tcu32haa,1,37.8,35.5,2022-08-14T14:37:06.386Z,2022-08-15T05:35:03Z,3706733329,140,46.0,3706733333,212,13.4,3706733327,56,Back,3708988151,178,,3706733331,141,20.4,3706733335,213,5.4,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184619,399,1,2,45,56,1c7qokc1j5z50cjj4tcu32haa,1,55,17.4,2022-08-14T14:37:10.060Z,2022-08-15T05:35:07Z,3706733551,140,66.5,3706733549,56,Center,3706733553,141,22.5,3706733555,212,12.6,3708988203,178,,3706733557,213,0.3,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184635,400,1,2,45,58,1c7qokc1j5z50cjj4tcu32haa,0,67.6,22.8,2022-08-14T14:37:11.845Z,2022-08-15T05:35:12Z,3708988269,178,,3706733643,56,Center,3706733645,140,92.5,3706733651,213,0.4,3706733647,141,38.3,3706733649,212,28.2,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446184683,389,52,2,46,14,a8d2gb2nag8fy0itbuxmcibh2,1,13.7,47.2,2022-08-14T14:37:27.143Z,2022-08-15T05:35:16Z,3708642527,189,,3708988327,178,,3708642073,376,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185011,390,1,2,46,21,a8d2gb2nag8fy0itbuxmcibh2,0,15.1,46,2022-08-14T14:37:34.330Z,2022-08-15T05:35:23Z,3706735731,141,60.5,3706735733,212,63.9,3706735725,199,,3706735735,213,0.2,3706735727,56,Center,3706735729,140,75.2,3706735737,1,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185029,401,1,2,46,24,1c7qokc1j5z50cjj4tcu32haa,1,24.7,47.5,2022-08-14T14:37:37.645Z,2022-08-15T05:35:35Z,3706735851,141,24.0,3706735845,3,,3706735853,212,16.2,3706735847,56,Back,3706735849,140,27.1,3708988549,388,,3706735855,213,4.9,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185035,402,49,2,46,25,1c7qokc1j5z50cjj4tcu32haa,1,28.4,23.9,2022-08-14T14:37:38.615Z,2022-08-15T10:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185109,403,1,2,46,27,1c7qokc1j5z50cjj4tcu32haa,0,28.4,23.9,2022-08-14T14:37:40.269Z,2022-08-15T05:35:43Z,3708988643,178,,3706736293,212,49.9,3706736281,155,,3706736291,141,22.8,3706736297,1,,3706736289,140,75.9,3706736295,213,6.3,3706736287,56,Center,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185137,391,49,2,46,31,a8d2gb2nag8fy0itbuxmcibh2,1,21.1,77.9,2022-08-14T14:37:44.868Z,2022-08-15T05:35:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185149,392,12,2,46,31,a8d2gb2nag8fy0itbuxmcibh2,1,21.1,77.9,2022-08-14T14:37:44.916Z,2022-08-15T05:35:55Z,3706736471,56,Back,3706736473,140,17.5,3706736475,141,100.0,3706736551,167,,3706736477,212,16.8,3706736479,213,1.8,3708988757,178,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185157,393,5,2,46,33,a8d2gb2nag8fy0itbuxmcibh2,0,19.2,101.5,2022-08-14T14:37:46.139Z,2022-08-15T05:35:58Z,3706736501,347,,3706736497,56,Back,3706738785,233,404,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185513,404,5,2,46,33,1c7qokc1j5z50cjj4tcu32haa,1,80.8,-1.5,2022-08-14T14:37:46.139Z,2022-08-15T05:35:57Z,3706738703,56,Right,3706738705,347,,3706738757,233,393,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185573,405,1,2,46,55,1c7qokc1j5z50cjj4tcu32haa,0,83,0,2022-08-14T14:38:08.653Z,2022-08-15T05:36:02Z,3706739071,1,,3706739053,107,,3706739061,141,29.7,3706739069,213,1.2,3706739057,140,90.9,3706739065,212,23.1,3706739055,56,Center,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185583,395,44,2,46,57,a8d2gb2nag8fy0itbuxmcibh2,1,9.1,65.2,2022-08-14T14:38:10.513Z,2022-08-15T10:30:53Z,3706739097,56,Back,3706739099,285,,3706739135,233,406,,,,,,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185579,406,44,2,46,57,1c7qokc1j5z50cjj4tcu32haa,0,90.9,34.8,2022-08-14T14:38:10.514Z,2022-08-15T10:29:05Z,3706739087,286,,3706739161,233,395,3706739085,56,Center,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185609,396,12,2,46,57,a8d2gb2nag8fy0itbuxmcibh2,1,9.8,59.8,2022-08-14T14:38:10.634Z,2022-08-15T10:30:53Z,3708988891,388,,3706739201,56,Back,3706739203,140,3.8,3706739265,15,,3706739205,141,79.6,3706739209,213,2.0,3706739207,212,14.9,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185625,397,12,2,46,59,a8d2gb2nag8fy0itbuxmcibh2,1,4.4,80.8,2022-08-14T14:38:12.951Z,2022-08-15T05:36:15Z,3706739303,213,1.6,3706739337,167,,3706739301,212,13.6,3706739297,140,4.2,3706739299,141,100.0,3708988939,178,,3706739295,56,Back,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185629,398,5,2,47,2,a8d2gb2nag8fy0itbuxmcibh2,0,10.6,101.4,2022-08-14T14:38:15.889Z,2022-08-15T05:36:18Z,3706739317,347,,3706739313,56,Back,3706739643,233,407,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185675,407,5,2,47,2,1c7qokc1j5z50cjj4tcu32haa,1,89.4,-1.4,2022-08-14T14:38:15.889Z,2022-08-15T05:36:17Z,3706739599,233,398,3706739569,347,,3706739567,56,Right,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185887,408,1,2,47,14,1c7qokc1j5z50cjj4tcu32haa,0,86.7,0,2022-08-14T14:38:27.597Z,2022-08-15T05:36:40Z,3706740733,141,36.1,3706740731,140,91.2,3706740729,56,Center,3706740727,107,,3706740737,213,1.4,3706740739,1,,3706740735,212,26.3,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185903,399,12,2,47,16,a8d2gb2nag8fy0itbuxmcibh2,1,8.8,58.8,2022-08-14T14:38:29.669Z,2022-08-15T05:36:46Z,3706740821,56,Back,3708989209,388,,3706740823,140,21.1,3706740825,141,72.6,3706740827,212,16.0,3706740875,15,,3706740829,213,0.6,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185931,409,44,2,47,18,1c7qokc1j5z50cjj4tcu32haa,1,70.8,27.8,2022-08-14T14:38:31.249Z,2022-08-15T10:30:54Z,3706740965,286,,3706740987,233,400,3706740963,56,Center,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446185921,400,44,2,47,18,a8d2gb2nag8fy0itbuxmcibh2,0,29.2,72.2,2022-08-14T14:38:31.250Z,2022-08-15T10:28:49Z,3706740923,56,Back,3706740927,285,,3706740997,233,409,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
