id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2544988861,1019,67,1,21,9,eq1oq6y61xnzq88zu0cnw131z,1,86.2,24,2023-05-06T13:51:56.976Z,2023-05-07T11:36:55Z,4257717957,233,1160,,,,,,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544988855,1160,67,1,21,9,go76xxm0xyfgqt1h6tcrtimm,0,13.8,76,2023-05-06T13:51:56.977Z,2023-05-07T09:23:53Z,4257717973,233,1019,,,,,,,,,,,,,,,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376085,190,1,1,21,12,eq1oq6y61xnzq88zu0cnw131z,1,88.2,22.7,2023-05-06T13:51:59.959Z,2023-05-07T07:27:53Z,4254429271,154,,4254429269,210,13,4254428787,140,84.9,4254428791,212,9.4,4254428789,141,35.5,4254428793,213,1.9,4257508839,178,,4254428785,56,Center,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545244267,1190,43,1,21,13,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-05-06T13:52:00.834Z,2023-05-07T14:11:39Z,4259067691,144,67,4259065149,233,1452,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545244257,1452,43,1,21,13,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-05-06T13:52:00.835Z,2023-05-07T14:11:38Z,4259067661,144,67,4259065193,233,1190,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376099,191,13,1,21,13,eq1oq6y61xnzq88zu0cnw131z,1,85.2,37.4,2023-05-06T13:52:00.852Z,2023-05-07T07:27:54Z,4254428841,17,,4254429291,74,,4254428839,22,,4257508925,178,,4254429293,29,,4254429295,154,,4254428843,56,Center,4254429309,231,48.7,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,4254429307,230,98.1,4254429043,20,4254429305,328,,4254429303,103,4254429301,102,4254429297,55,190,,65.3,45.2,,,,,,,,,,,,,,,,,,,
2544376107,164,5,1,21,14,go76xxm0xyfgqt1h6tcrtimm,1,-0.8,56.5,2023-05-06T13:52:01.780Z,2023-05-07T07:27:57Z,4254428919,233,192,4254428913,346,,4254428911,56,Back,,,,,,,,,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376109,192,5,1,21,14,eq1oq6y61xnzq88zu0cnw131z,0,100.8,43.5,2023-05-06T13:52:01.780Z,2023-05-07T07:27:57Z,4254428935,233,164,4254428917,346,,4254428915,56,Center,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376499,165,1,1,21,36,go76xxm0xyfgqt1h6tcrtimm,1,4.6,56.9,2023-05-06T13:52:23.578Z,2023-05-07T07:28:06Z,4254440315,189,,4254430919,213,4.9,4254430917,212,30.6,4254430911,56,Back,4254430909,124,,4254430923,237,,4254430913,140,10.8,4254430915,141,13.0,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376507,166,1,1,21,40,go76xxm0xyfgqt1h6tcrtimm,0,10.5,13.1,2023-05-06T13:52:28.220Z,2023-05-07T07:28:10Z,4257509331,178,,4254430991,236,,4254430935,140,14.5,4254430933,56,Back,4254430931,155,,4254430993,233,193,4254430939,212,4.3,4254430937,141,11.5,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,4254430941,213,6.0,4254430997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376511,193,74,1,21,40,eq1oq6y61xnzq88zu0cnw131z,1,83.8,93.8,2023-05-06T13:52:28.235Z,2023-05-07T07:28:18Z,4257509425,389,,4254430947,56,Left,4254430949,285,,4254431169,233,166,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376615,167,5,1,21,42,go76xxm0xyfgqt1h6tcrtimm,1,22.6,-1.4,2023-05-06T13:52:30.531Z,2023-05-07T07:28:20Z,4254431531,56,Back,4254431565,233,194,4254431535,347,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376521,194,5,1,21,42,eq1oq6y61xnzq88zu0cnw131z,0,77.4,101.4,2023-05-06T13:52:30.531Z,2023-05-07T07:28:20Z,4254431599,233,167,4254431001,347,,4254430999,56,Left,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376631,168,1,1,21,52,go76xxm0xyfgqt1h6tcrtimm,1,20.2,0,2023-05-06T13:52:40.478Z,2023-05-07T07:28:27Z,4254431657,213,0.5,4254431655,212,13.0,4254431653,141,7.6,4254431651,140,31.2,4254431649,56,Back,4254431647,107,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376651,169,1,1,21,53,go76xxm0xyfgqt1h6tcrtimm,1,31.2,7.6,2023-05-06T13:52:41.480Z,2023-05-07T07:28:43Z,4254431733,141,4.7,4254431735,212,6.9,4257029241,156,,4254431729,140,24.9,4257509891,178,,4254431737,213,3.4,4254431725,56,Back,,,,au5tbnn48ve4kqnuu3dhmk296,M. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376699,170,1,1,21,55,go76xxm0xyfgqt1h6tcrtimm,1,26.1,6.9,2023-05-06T13:52:42.708Z,2023-05-07T07:28:50Z,4257510261,178,,4254432013,212,6.7,4254432015,213,6.2,4254432011,141,6.4,4254432009,140,32.5,4254432007,56,Back,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376801,171,1,1,21,57,go76xxm0xyfgqt1h6tcrtimm,1,29,5.8,2023-05-06T13:52:44.635Z,2023-05-07T07:28:56Z,4254432551,213,2.7,4254432547,141,9.5,4254432549,212,5.7,4254432543,56,Back,4257510393,178,,4254432545,140,24.1,,,,,,,au5tbnn48ve4kqnuu3dhmk296,M. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376809,172,1,1,21,58,go76xxm0xyfgqt1h6tcrtimm,0,23.3,8.9,2023-05-06T13:52:46.151Z,2023-05-07T07:28:59Z,4254432607,56,Back,4254432611,141,6.4,4254432609,140,28.4,4254432613,212,5.6,4254432615,213,6.0,4257510513,178,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376689,195,61,1,21,59,eq1oq6y61xnzq88zu0cnw131z,1,62.5,97.7,2023-05-06T13:52:46.661Z,2023-05-07T07:29:06Z,4257510675,178,,4254431959,56,Left,,,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376843,173,5,1,21,59,go76xxm0xyfgqt1h6tcrtimm,1,37.6,-0.5,2023-05-06T13:52:47.240Z,2023-05-07T07:29:11Z,4254432839,56,Back,4254435127,233,196,4254432841,347,,,,,,,,,,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376827,196,5,1,21,59,eq1oq6y61xnzq88zu0cnw131z,0,62.4,100.5,2023-05-06T13:52:47.240Z,2023-05-07T07:29:11Z,4254432723,56,Left,4254432727,347,,4254435151,233,173,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376855,174,1,1,22,14,go76xxm0xyfgqt1h6tcrtimm,0,36.5,0,2023-05-06T13:53:01.951Z,2023-05-07T07:29:16Z,4254432931,1,,4254432929,213,0.1,4254432927,212,29.0,4254432919,107,,4254432921,56,Right,4254432923,140,64.0,4254432925,141,3.8,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376871,197,8,1,22,16,eq1oq6y61xnzq88zu0cnw131z,1,37.9,95.9,2023-05-06T13:53:03.740Z,2023-05-07T07:29:21Z,4257030279,385,,4254432987,56,Back,4257510923,178,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376951,175,5,1,22,17,go76xxm0xyfgqt1h6tcrtimm,1,60.8,-0.8,2023-05-06T13:53:04.780Z,2023-05-07T07:29:23Z,4254433291,56,Right,4254433307,233,198,4254433293,347,,,,,,,,,,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544376877,198,5,1,22,17,eq1oq6y61xnzq88zu0cnw131z,0,39.2,100.8,2023-05-06T13:53:04.780Z,2023-05-07T07:29:23Z,4254432997,347,,4254432995,56,Back,4254433329,233,175,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377001,176,1,1,22,25,go76xxm0xyfgqt1h6tcrtimm,1,61.9,0,2023-05-06T13:53:12.740Z,2023-05-07T07:29:26Z,4254433561,141,9.7,4254433559,140,57.4,4254433557,56,Right,4254433565,213,2.2,4254433563,212,8.6,4254433555,107,,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377015,177,1,1,22,26,go76xxm0xyfgqt1h6tcrtimm,1,57.4,9.7,2023-05-06T13:53:13.991Z,2023-05-07T07:29:31Z,4254433623,140,56.7,4257511241,178,,4254433625,141,5.5,4254433621,56,Right,4254433629,213,4.5,4254433627,212,2.9,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377023,178,1,1,22,27,go76xxm0xyfgqt1h6tcrtimm,1,56.7,5.5,2023-05-06T13:53:14.843Z,2023-05-07T07:29:35Z,4254433667,213,0.5,4257511353,178,,4254433659,56,Right,4254433665,212,15.9,4254433663,141,16.1,4254433661,140,70.2,,,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544861935,867,1,1,22,28,go76xxm0xyfgqt1h6tcrtimm,0,69.7,16.7,2023-05-06T13:53:16.174Z,2023-05-07T07:29:39Z,4257031941,140,62.6,4257031937,156,,4257031939,56,Right,4257511423,178,,4257031945,212,8.3,4257031943,141,11.3,4257031947,213,3.6,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377005,199,8,1,22,29,eq1oq6y61xnzq88zu0cnw131z,1,33.5,85.4,2023-05-06T13:53:16.776Z,2023-05-07T07:30:17Z,4257511713,178,,4257032131,383,,4254433593,56,Back,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377019,200,49,1,22,29,eq1oq6y61xnzq88zu0cnw131z,1,33.5,85.4,2023-05-06T13:53:16.810Z,2023-05-07T07:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377027,201,1,1,22,29,eq1oq6y61xnzq88zu0cnw131z,1,33.5,85.4,2023-05-06T13:53:17.461Z,2023-05-07T07:30:25Z,4254433683,140,23.7,4254433685,141,87.3,4257512523,178,,4254433681,56,Back,4254433687,212,10.4,4254433689,213,3.0,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377077,202,1,1,22,30,eq1oq6y61xnzq88zu0cnw131z,1,23.7,87.3,2023-05-06T13:53:18.334Z,2023-05-07T07:30:28Z,4254433901,140,7.9,4257512627,178,,4254433903,141,55.1,4254433905,212,27.5,4254433907,213,4.1,4254433899,56,Back,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377137,203,1,1,22,34,eq1oq6y61xnzq88zu0cnw131z,0,7.9,55.1,2023-05-06T13:53:21.581Z,2023-05-07T07:30:31Z,4254434231,141,57.9,4254434227,56,Center,4254434229,140,59.9,4254434233,212,54.6,4254434235,213,0.0,4254434225,157,,4254434237,1,,4257512687,178,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377165,179,1,1,22,37,go76xxm0xyfgqt1h6tcrtimm,0,33.1,45.7,2023-05-06T13:53:25.343Z,2023-05-07T07:30:35Z,4254434421,213,0.0,4254434411,3,,4257512797,388,,4254434423,1,,4254434413,56,Center,4254434415,140,69.4,4254434417,141,47.3,4254434419,212,38.1,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377189,204,1,1,22,39,eq1oq6y61xnzq88zu0cnw131z,0,40.5,61.5,2023-05-06T13:53:27.083Z,2023-05-07T07:30:38Z,4254434513,140,48.6,4254434515,141,54.9,4257512875,388,,4254434509,3,,4254434511,56,Back,4254434517,212,9.6,4254434519,213,5.8,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377219,180,1,1,22,41,go76xxm0xyfgqt1h6tcrtimm,1,53.7,45.2,2023-05-06T13:53:28.791Z,2023-05-07T07:30:45Z,4257513019,178,,4254434677,140,57.5,4254434679,141,30.2,4254434681,212,11.0,4254434683,213,5.1,4254434675,56,Center,4254434673,3,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377221,181,49,1,22,42,go76xxm0xyfgqt1h6tcrtimm,1,57.5,28.9,2023-05-06T13:53:30.032Z,2023-05-07T07:30:49Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,M. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377253,182,1,1,22,44,go76xxm0xyfgqt1h6tcrtimm,0,57.6,29.5,2023-05-06T13:53:32.334Z,2023-05-07T07:30:53Z,4254434837,1,,4254434829,140,95.8,4254434827,56,Center,4254434831,141,28.7,4257513255,178,,4254434835,213,6.3,4254434833,212,40.1,,,,au5tbnn48ve4kqnuu3dhmk296,M. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377275,205,49,1,22,49,eq1oq6y61xnzq88zu0cnw131z,1,9.8,74.4,2023-05-06T13:53:37.282Z,2023-05-07T07:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377467,206,1,1,23,4,eq1oq6y61xnzq88zu0cnw131z,1,13.9,65.7,2023-05-06T13:53:52.411Z,2023-05-07T07:31:00Z,4254435993,141,32.3,4257513475,178,,4254435995,212,42.7,4254435989,56,Back,4254435987,157,,4254435991,140,48.3,4254435997,213,5.7,4254435999,1,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377481,207,1,1,23,7,eq1oq6y61xnzq88zu0cnw131z,1,48.3,32.3,2023-05-06T13:53:54.892Z,2023-05-07T07:31:06Z,4254436055,213,6.2,4254436053,212,10.5,4254436051,141,31.7,4254436047,56,Center,4254436049,140,58.3,4257513631,178,,4254436045,3,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377497,208,1,1,23,7,eq1oq6y61xnzq88zu0cnw131z,1,58.3,31.7,2023-05-06T13:53:55.500Z,2023-05-07T07:31:14Z,4254436115,140,54.4,4254436113,56,Center,4257513875,178,,4254436121,213,2.6,4254436117,141,35.3,4254436119,212,4.8,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377541,209,1,1,23,9,eq1oq6y61xnzq88zu0cnw131z,1,54.4,35.3,2023-05-06T13:53:56.661Z,2023-05-07T07:31:18Z,4254436325,56,Right,4254436323,155,,4254436329,141,10.1,4254436327,140,85.8,4254436331,212,37.2,4254436335,1,,4254436333,213,5.8,4257513949,178,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377571,210,1,1,23,14,eq1oq6y61xnzq88zu0cnw131z,0,86.5,8,2023-05-06T13:54:01.961Z,2023-05-07T07:31:21Z,4254436433,155,,4254436435,56,Center,4257034113,20,,4257034111,224,,4254436429,2,,4257514041,178,,4254436441,212,33.4,4254436437,140,92.9,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,4254436439,141,56.1,4254436443,213,4254436445,1,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,
2544377579,183,12,1,23,16,go76xxm0xyfgqt1h6tcrtimm,1,7.3,39.1,2023-05-06T13:54:04.021Z,2023-05-07T07:31:24Z,4254436487,15,,4254436483,212,18.3,4254436485,213,5.7,4254436481,141,23.9,4254436479,140,21.7,4257514103,388,,4254436477,56,Back,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377603,184,1,1,23,19,go76xxm0xyfgqt1h6tcrtimm,0,21.7,23.9,2023-05-06T13:54:06.922Z,2023-05-07T07:31:28Z,4254436601,141,15.1,4254436603,212,11.2,4254436599,140,30.7,4254436605,213,5.7,4254436597,56,Back,4254436595,3,,4257514199,388,,,,,ao00a4lfe5vs9enjgkuu7vglx,S. Lainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377683,212,1,1,23,20,eq1oq6y61xnzq88zu0cnw131z,1,70.6,90.8,2023-05-06T13:54:07.872Z,2023-05-07T07:31:33Z,4254436977,213,0.1,4254436971,140,84.0,4254436967,3,,4257514375,178,,4254436969,56,Left,4254436975,212,14.1,4254436973,141,92.3,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377607,211,43,1,23,20,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-05-06T13:54:08.086Z,2023-05-06T13:54:13Z,4254436635,141,90.8,4254436633,140,70.6,4254436629,3,0,4254436631,56,Left,4254436637,212,10.3,4254436639,213,2.5,4254436949,144,1,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377723,213,1,1,23,26,eq1oq6y61xnzq88zu0cnw131z,1,87.7,89.9,2023-05-06T13:54:13.770Z,2023-05-07T07:31:38Z,4254437149,212,12.7,4254437147,141,85.2,4254437151,213,3.4,4254437141,56,Left,4254437145,140,76.0,4257514507,178,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377763,214,1,1,23,28,eq1oq6y61xnzq88zu0cnw131z,1,76.6,87.5,2023-05-06T13:54:16.124Z,2023-05-07T11:36:56Z,4254437797,154,,4254437285,155,,4254437283,2,,4257034879,72,,4257034877,224,,4254437287,56,Center,4257514605,178,,4254437289,140,88.5,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,1,4254437795,210,13,4254437291,141,4254437293,212,25.7,4254437295,213,,,,,,54.5,5.2,,,,,,,,,,,,,,,,,,,,
2544377783,215,44,1,23,29,eq1oq6y61xnzq88zu0cnw131z,1,89.4,55,2023-05-06T13:54:17.031Z,2023-05-07T11:36:56Z,4254437423,233,185,4254437367,286,,4254437365,56,Center,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377777,185,44,1,23,29,go76xxm0xyfgqt1h6tcrtimm,0,10.6,45,2023-05-06T13:54:17.032Z,2023-05-07T07:31:50Z,4254437431,233,215,4254437349,56,Back,4254437351,285,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377785,216,13,1,23,29,eq1oq6y61xnzq88zu0cnw131z,1,88.5,54.5,2023-05-06T13:54:17.110Z,2023-05-07T11:36:57Z,4254437595,328,,4254437591,15,,4254437377,56,Center,4254437813,55,214,4254437823,231,51.1,4254437807,75,,4254437809,29,,4257514923,388,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,4254437375,17,,4254437811,154,4254437821,230,98.0,4254437817,102,4254437819,103,4254437373,22,,,34.8,2.8,,,,,,,,,,,,,,,,,,,
2544377795,186,5,1,23,31,go76xxm0xyfgqt1h6tcrtimm,1,-1,58.9,2023-05-06T13:54:19.031Z,2023-05-07T07:32:09Z,4254437417,56,Back,4254437419,346,,4254437499,233,217,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544377799,217,5,1,23,31,eq1oq6y61xnzq88zu0cnw131z,0,101,41.1,2023-05-06T13:54:19.031Z,2023-05-07T07:32:08Z,4254437451,56,Center,4254437453,346,,4254437517,233,186,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378139,187,1,1,23,52,go76xxm0xyfgqt1h6tcrtimm,1,4.7,47.2,2023-05-06T13:54:39.657Z,2023-05-07T07:32:10Z,4254439161,212,13.5,4254439163,213,1.3,4254439159,141,66.2,4254439157,140,8.5,4254439399,189,,4254439153,124,,4254439155,56,Back,4254439167,237,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378149,188,1,1,23,52,go76xxm0xyfgqt1h6tcrtimm,1,12,58.5,2023-05-06T13:54:40.409Z,2023-05-07T07:32:15Z,4254439197,141,51.8,4254439199,212,6.0,4254439201,213,4.0,4254439195,140,8.3,4254439193,56,Back,4254439433,189,,4257515505,178,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378165,189,1,1,23,56,go76xxm0xyfgqt1h6tcrtimm,0,8.2,45.1,2023-05-06T13:54:44.254Z,2023-05-07T07:32:19Z,4254439283,1,,4254439277,212,63.7,4254439281,213,0.0,4254439271,56,Center,4257515629,178,,4254439269,157,,4254439275,141,49.6,4254439273,140,68.8,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378153,218,44,1,23,59,eq1oq6y61xnzq88zu0cnw131z,1,37.8,54.4,2023-05-06T13:54:47.188Z,2023-05-07T11:36:57Z,4254439325,233,190,4254439209,56,Back,4254439211,285,,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378175,190,44,1,23,59,go76xxm0xyfgqt1h6tcrtimm,0,62.2,45.6,2023-05-06T13:54:47.189Z,2023-05-07T07:32:28Z,4254439307,56,Center,4254439309,286,,4254439379,233,218,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378171,219,1,1,23,59,eq1oq6y61xnzq88zu0cnw131z,1,44.3,58.5,2023-05-06T13:54:47.208Z,2023-05-07T11:36:58Z,4254439297,213,5.7,4257516007,388,,4254439293,141,53.4,4254439295,212,6.3,4254439287,3,,4254439289,56,Back,4254439291,140,49.3,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378173,220,49,1,24,1,eq1oq6y61xnzq88zu0cnw131z,1,48.6,53.9,2023-05-06T13:54:49.243Z,2023-05-07T07:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544378183,221,1,1,24,2,eq1oq6y61xnzq88zu0cnw131z,1,48.6,53.9,2023-05-06T13:54:49.875Z,2023-05-07T07:32:39Z,4254439337,56,Back,4254439339,140,35.6,4254439341,141,41.3,4254439343,212,16.1,4257516161,178,,4254439345,213,3.7,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
