id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/15/value,keyPass,qualifier/18/value
2485447385,187,1,1,26,32,6k5zscdm9ufw0tguvzyjlp5hq,1,39.6,61.7,2022-11-13T16:56:42.807Z,2022-11-14T07:15:17Z,3914893083,212,15.3,3914893079,140,39.0,3914893077,56,Back,3914893075,3,,3916332399,178,,3914893081,141,84.2,3914893085,213,1.6,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447389,188,49,1,26,34,6k5zscdm9ufw0tguvzyjlp5hq,1,38.3,85.3,2022-11-13T16:56:44.445Z,2022-11-14T07:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447411,189,1,1,26,35,6k5zscdm9ufw0tguvzyjlp5hq,1,36.5,89,2022-11-13T16:56:45.245Z,2022-11-14T07:15:24Z,3914893213,140,37.3,3916332557,178,,3914893217,212,4.4,3914893219,213,4.9,3914893211,56,Back,3914893215,141,82.6,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447425,190,1,1,26,35,6k5zscdm9ufw0tguvzyjlp5hq,1,36.9,83,2022-11-13T16:56:45.844Z,2022-11-14T07:15:27Z,3914893271,140,18.5,3914893275,212,19.3,3916332679,178,,3914893273,141,84.5,3914893269,56,Back,3914893277,213,3.1,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447447,191,1,1,26,38,6k5zscdm9ufw0tguvzyjlp5hq,1,18.7,84.1,2022-11-13T16:56:48.755Z,2022-11-14T07:15:38Z,3914893405,141,58.1,3914893401,56,Back,3914893403,140,5.7,3914893409,213,4.1,3916332937,178,,3914893407,212,22.3,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447515,192,1,1,26,41,6k5zscdm9ufw0tguvzyjlp5hq,1,4.2,48.2,2022-11-13T16:56:51.956Z,2022-11-14T07:15:41Z,3914893767,141,14.1,3914893769,212,29.7,3916333021,178,,3914893763,56,Back,3914893765,140,21.8,3914893771,213,5.4,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447525,193,1,1,26,45,6k5zscdm9ufw0tguvzyjlp5hq,1,31.7,9.2,2022-11-13T16:56:55.923Z,2022-11-14T07:15:44Z,3916333085,178,,3914893821,141,15.0,3914893825,213,0.4,3914893817,56,Back,3914893819,140,41.5,3914893823,212,11.0,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447579,194,4,1,26,47,6k5zscdm9ufw0tguvzyjlp5hq,1,41.2,20,2022-11-13T16:56:57.325Z,2022-11-14T07:15:48Z,3914894165,286,,3914894161,152,,3914894163,265,,3914894347,233,209,3914894157,13,,3914894159,56,Back,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447575,209,4,1,26,47,a8d2gb2nag8fy0itbuxmcibh2,0,58.8,80,2022-11-13T16:56:57.326Z,2022-11-14T07:15:48Z,3914894351,233,194,3914894141,265,,3914894139,152,,3914894137,56,Left,3916333187,178,,3914894143,285,,3914894135,13,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447703,195,1,1,27,4,6k5zscdm9ufw0tguvzyjlp5hq,1,41.7,18.6,2022-11-13T16:57:14.505Z,2022-11-14T07:15:53Z,3914894881,140,38.6,3914894885,212,20.0,3914894875,5,,3916333331,178,,3914894883,141,47.6,3914894879,56,Back,3914894877,152,,3914894887,213,1.7,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447743,196,1,1,27,7,6k5zscdm9ufw0tguvzyjlp5hq,1,38.2,49.3,2022-11-13T16:57:17.804Z,2022-11-14T07:15:55Z,3914895111,212,19.2,3914895107,141,77.3,3914895103,56,Back,3914895113,213,1.5,3914895105,140,40.2,3916333387,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447761,197,1,1,27,13,6k5zscdm9ufw0tguvzyjlp5hq,1,47,72.9,2022-11-13T16:57:23.452Z,2022-11-14T07:15:58Z,3914895229,140,43.0,3914895227,56,Back,3914895233,212,18.3,3916333449,178,,3914895231,141,46.7,3914895235,213,4.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447811,198,1,1,27,15,6k5zscdm9ufw0tguvzyjlp5hq,1,43.3,45.7,2022-11-13T16:57:25.922Z,2022-11-14T07:16:02Z,3916333563,178,,3914895503,213,5.0,3914895495,56,Back,3914895501,212,17.7,3914895497,140,47.9,3914895499,141,20.6,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447827,199,1,1,27,18,6k5zscdm9ufw0tguvzyjlp5hq,1,49.6,19.2,2022-11-13T16:57:28.960Z,2022-11-14T07:16:03Z,3916333591,178,,3914895589,212,13.3,3914895587,141,37.4,3914895591,213,2.0,3914895583,56,Back,3914895585,140,44.9,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447923,200,1,1,27,21,6k5zscdm9ufw0tguvzyjlp5hq,1,45.4,43.9,2022-11-13T16:57:31.926Z,2022-11-14T07:16:06Z,3914896183,140,46.6,3914896189,213,1.5,3914896187,212,20.0,3914896181,56,Back,3914896185,141,73.3,3916333645,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447961,201,1,1,27,32,6k5zscdm9ufw0tguvzyjlp5hq,1,54.4,69.1,2022-11-13T16:57:42.811Z,2022-11-14T07:16:09Z,3914896401,213,4.2,3914896389,141,43.6,3916333745,178,,3914896385,140,45.7,3914896381,56,Back,3914896397,212,19.6,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447991,202,1,1,27,38,6k5zscdm9ufw0tguvzyjlp5hq,1,53.2,49.6,2022-11-13T16:57:48.823Z,2022-11-14T07:16:13Z,3914896495,212,15.7,3914896491,140,47.8,3914896489,56,Back,3914896493,141,71.2,3916333841,178,,3914896497,213,1.9,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448003,203,1,1,27,42,6k5zscdm9ufw0tguvzyjlp5hq,1,46.1,73.9,2022-11-13T16:57:51.994Z,2022-11-14T07:16:19Z,3914896571,56,Back,3914896575,141,47.6,3916334009,178,,3914896573,140,43.2,3914896577,212,18.1,3914896579,213,4.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448037,204,1,1,27,45,6k5zscdm9ufw0tguvzyjlp5hq,1,40.6,42.5,2022-11-13T16:57:55.358Z,2022-11-14T07:16:26Z,3914896813,213,5.2,3914896805,56,Back,3916334175,178,,3914896809,141,20.6,3914896811,212,16.5,3914896807,140,47.3,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448045,205,1,1,27,49,6k5zscdm9ufw0tguvzyjlp5hq,1,58.5,14.4,2022-11-13T16:57:59.974Z,2022-11-14T07:16:30Z,3914896869,140,67.8,3914896867,56,Right,3916334271,178,,3914896873,212,11.2,3914896871,141,6.2,3914896875,213,5.8,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448079,206,1,1,27,51,6k5zscdm9ufw0tguvzyjlp5hq,1,67.8,5.5,2022-11-13T16:58:01.145Z,2022-11-14T07:16:33Z,3916334359,178,,3914897079,212,12.3,3914897077,141,12.5,3914897073,56,Right,3914897075,140,57.0,3914897081,213,2.7,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448103,207,1,1,27,55,6k5zscdm9ufw0tguvzyjlp5hq,1,56.4,25,2022-11-13T16:58:05.474Z,2022-11-14T07:16:35Z,3914897213,212,17.7,3916334407,178,,3914897207,56,Back,3914897215,213,2.1,3914897211,141,47.9,3914897209,140,48.4,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448131,208,1,1,27,58,6k5zscdm9ufw0tguvzyjlp5hq,1,47,47.3,2022-11-13T16:58:08.401Z,2022-11-14T07:16:38Z,3914897399,212,14.6,3914897393,141,28.2,3914897385,56,Center,3914897403,213,5.2,3914897389,140,53.4,3916334437,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448173,209,1,1,28,1,6k5zscdm9ufw0tguvzyjlp5hq,1,56,29.1,2022-11-13T16:58:11.356Z,2022-11-14T07:16:40Z,3914897643,213,2.1,3916334467,178,,3914897641,212,15.8,3914897633,140,47.9,3914897629,56,Back,3914897637,141,48.7,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448205,210,1,1,28,6,6k5zscdm9ufw0tguvzyjlp5hq,1,57.7,58.1,2022-11-13T16:58:16.141Z,2022-11-14T07:16:43Z,3914897791,212,13.6,3916334523,178,,3914897787,140,55.4,3914897789,141,77.8,3914897785,56,Center,3914897793,213,1.7,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448225,211,1,1,28,9,6k5zscdm9ufw0tguvzyjlp5hq,1,44.6,88.6,2022-11-13T16:58:19.767Z,2022-11-14T07:16:46Z,3914897911,140,33.2,3914897915,212,26.8,3914897909,56,Back,3914897917,213,4.2,3916334565,178,,3914897913,141,53.3,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448247,212,1,1,28,12,6k5zscdm9ufw0tguvzyjlp5hq,1,35.8,49.1,2022-11-13T16:58:22.531Z,2022-11-14T07:16:52Z,3914898007,212,20.0,3914898009,213,5.2,3916334733,178,,3914898003,140,44.9,3914898005,141,23.3,3914898001,56,Back,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448297,213,1,1,28,18,6k5zscdm9ufw0tguvzyjlp5hq,1,46.9,22.7,2022-11-13T16:58:28.031Z,2022-11-14T07:16:54Z,3914898315,141,49.1,3914898311,56,Back,3914898319,213,1.7,3916334791,178,,3914898317,212,18.1,3914898313,140,44.5,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448339,214,1,1,28,20,6k5zscdm9ufw0tguvzyjlp5hq,1,44.7,54.9,2022-11-13T16:58:30.822Z,2022-11-14T07:16:58Z,3914898523,140,46.8,3914898529,213,1.5,3914898527,212,18.4,3914898521,56,Back,3914898525,141,81.8,3916334891,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448379,215,1,1,28,25,6k5zscdm9ufw0tguvzyjlp5hq,1,44.4,70.3,2022-11-13T16:58:35.155Z,2022-11-14T07:17:00Z,3914898715,140,53.8,3914898723,1,,3916334931,178,,3914898713,56,Right,3914898721,213,5.0,3914898717,141,11.6,3914898719,212,41.1,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448417,216,1,1,28,28,6k5zscdm9ufw0tguvzyjlp5hq,1,59.4,12.2,2022-11-13T16:58:38.887Z,2022-11-14T07:17:03Z,3914898901,56,Right,3914898905,141,5.0,3916335023,178,,3914898907,212,19.6,3914898909,213,6.0,3914898903,140,77.5,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448439,217,1,1,28,31,6k5zscdm9ufw0tguvzyjlp5hq,1,78.1,5.2,2022-11-13T16:58:41.764Z,2022-11-14T07:17:07Z,3914899021,56,Right,3914899025,141,10.6,3916335161,178,,3914899023,140,68.1,3914899029,213,2.8,3914899027,212,11.1,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448467,218,1,1,28,33,6k5zscdm9ufw0tguvzyjlp5hq,1,65.6,12.3,2022-11-13T16:58:43.921Z,2022-11-14T07:17:10Z,3916335231,178,,3914899165,212,22.2,3914899161,140,54.5,3914899167,213,2.1,3914899159,56,Center,3914899163,141,40.1,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448511,219,1,1,28,35,6k5zscdm9ufw0tguvzyjlp5hq,1,54,40.9,2022-11-13T16:58:45.518Z,2022-11-14T07:17:14Z,3914899463,212,19.8,3914899457,56,Center,3914899459,140,58.2,3914899461,141,69.3,3914899465,213,1.3,3916335339,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448553,220,1,1,28,40,6k5zscdm9ufw0tguvzyjlp5hq,1,65.9,73.9,2022-11-13T16:58:50.227Z,2022-11-14T07:17:16Z,3914899705,213,5.4,3914899701,212,37.0,3916335375,178,,3914899695,56,Center,3914899699,141,33.0,3914899697,140,89.1,3914899693,155,,3914899709,1,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448559,221,61,1,28,42,6k5zscdm9ufw0tguvzyjlp5hq,0,89.3,31.9,2022-11-13T16:58:52.593Z,2022-11-14T07:17:30Z,3916335673,15,,3916335675,388,,3914899743,56,Center,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448581,210,49,1,28,47,a8d2gb2nag8fy0itbuxmcibh2,1,6.8,88.1,2022-11-13T16:58:57.241Z,2022-11-14T07:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448621,211,1,1,28,47,a8d2gb2nag8fy0itbuxmcibh2,1,6.9,88.5,2022-11-13T16:58:57.843Z,2022-11-14T07:17:47Z,3914900063,213,6.2,3916335943,178,,3914900057,140,19.3,3914900059,141,87.5,3914900055,56,Back,3914900061,212,13.0,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448645,212,1,1,28,50,a8d2gb2nag8fy0itbuxmcibh2,1,19,90,2022-11-13T16:58:59.990Z,2022-11-14T07:17:52Z,3914900153,140,34.4,3914900159,213,6.2,3914900157,212,16.2,3914900151,56,Back,3914900155,141,88.5,3916336053,178,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448663,213,1,1,28,52,a8d2gb2nag8fy0itbuxmcibh2,1,36.3,92.3,2022-11-13T16:59:02.778Z,2022-11-14T07:17:54Z,3914900275,141,85.1,3914900271,56,Back,3914900273,140,47.2,3916336143,178,,3914900279,213,5.9,3914900277,212,12.4,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448671,214,1,1,28,54,a8d2gb2nag8fy0itbuxmcibh2,0,46.1,85.2,2022-11-13T16:59:04.949Z,2022-11-14T07:17:57Z,3914900313,56,Back,3914900327,212,19.8,3916336181,178,,3914900323,141,62.0,3914900317,140,34.7,3914900335,213,4.1,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448679,222,49,1,28,56,6k5zscdm9ufw0tguvzyjlp5hq,1,60.5,33.4,2022-11-13T16:59:06.602Z,2022-11-14T07:18:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448751,223,1,1,28,57,6k5zscdm9ufw0tguvzyjlp5hq,1,61.7,34.3,2022-11-13T16:59:07.122Z,2022-11-14T07:18:07Z,3914900705,56,Right,3914900713,213,5.8,3916336341,178,,3914900709,141,19.8,3914900707,140,79.9,3914900711,212,21.5,3914901153,210,15,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2485448753,224,15,1,29,3,6k5zscdm9ufw0tguvzyjlp5hq,1,89.3,28.7,2022-11-13T16:59:12.993Z,2022-11-14T07:18:07Z,3914900725,63,,3914901159,55,223,3914901155,80,,3914901163,102,47.0,3914901167,215,,3914901171,147,46.2,3914900727,56,Center,3914900723,22,,7o11dzx2cccrslutrjl16ik89,R. Dōan,3914901169,146,98.1,3914901165,103,1.9,3914900853,72,,3916336421,178,,3914900857,233,216,3914901157,29,,,,,,,,,,,,,,,,,,,,,,,,
2485448777,216,10,1,29,3,a8d2gb2nag8fy0itbuxmcibh2,1,1.6,55.3,2022-11-13T16:59:13.685Z,2022-11-14T07:18:09Z,3914900845,56,Back,3914900841,179,,3914900839,177,,3914900843,182,,3914900865,233,224,3916029613,376,,,,,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448773,215,52,1,29,3,a8d2gb2nag8fy0itbuxmcibh2,1,1.8,54.2,2022-11-13T16:59:13.917Z,2022-11-14T07:18:12Z,3916029671,376,,3916336529,389,,,,,,,,,,,,,,,,,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448965,217,1,1,29,23,a8d2gb2nag8fy0itbuxmcibh2,0,14.8,50.3,2022-11-13T16:59:33.734Z,2022-11-14T07:18:16Z,3914901905,212,50.9,3914901901,140,62.8,3914901897,199,,3914901899,56,Center,3914901909,1,,3914901907,213,0.1,3914901903,141,60.5,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448967,225,44,1,29,26,6k5zscdm9ufw0tguvzyjlp5hq,1,36.7,40.4,2022-11-13T16:59:36.692Z,2022-11-14T09:56:17Z,3914901947,233,218,3914901915,285,,3914901913,56,Back,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448969,218,44,1,29,26,a8d2gb2nag8fy0itbuxmcibh2,0,63.3,59.6,2022-11-13T16:59:36.693Z,2022-11-14T07:18:23Z,3914901919,286,,3914901917,56,Center,3914901995,233,225,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448979,226,1,1,29,26,6k5zscdm9ufw0tguvzyjlp5hq,1,36.2,41.3,2022-11-13T16:59:36.788Z,2022-11-14T09:56:17Z,3914901961,56,Back,3914901965,141,52.7,3914901969,213,0.7,3914901967,212,12.6,3914901959,3,,3916336791,388,,3914901963,140,45.6,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448989,227,1,1,29,27,6k5zscdm9ufw0tguvzyjlp5hq,1,45.3,54,2022-11-13T16:59:37.976Z,2022-11-14T07:18:28Z,3916336861,178,,3914902025,140,37.3,3914902021,3,,3914902031,213,2.1,3914902027,141,76.7,3914902029,212,17.6,3914902023,56,Back,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448995,228,49,1,29,30,6k5zscdm9ufw0tguvzyjlp5hq,1,37,75.6,2022-11-13T16:59:39.992Z,2022-11-14T07:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449015,229,1,1,29,31,6k5zscdm9ufw0tguvzyjlp5hq,1,37.3,75,2022-11-13T16:59:41.353Z,2022-11-14T07:18:34Z,3916336983,178,,3914902205,141,72.9,3914902201,56,Back,3914902209,213,6.1,3914902207,212,7.0,3914902203,140,43.8,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449029,230,1,1,29,32,6k5zscdm9ufw0tguvzyjlp5hq,1,43.1,72.7,2022-11-13T16:59:42.539Z,2022-11-14T07:18:36Z,3914902353,140,28.4,3916337047,178,,3914902357,212,15.5,3914902359,213,3.0,3914902355,141,75.0,3914902351,56,Back,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449053,231,1,1,29,35,6k5zscdm9ufw0tguvzyjlp5hq,1,28.3,74.5,2022-11-13T16:59:45.534Z,2022-11-14T07:18:39Z,3914902503,213,5.8,3914902495,56,Back,3914902497,140,35.2,3914902499,141,69.1,3914902501,212,8.1,3916337097,178,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449113,232,1,1,29,40,6k5zscdm9ufw0tguvzyjlp5hq,1,39.5,63.3,2022-11-13T16:59:50.427Z,2022-11-14T07:18:41Z,3914902889,213,1.7,3914902887,212,11.0,3914902883,140,38.3,3914902885,141,79.4,3916337149,178,,3914902881,56,Back,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449133,233,1,1,29,49,6k5zscdm9ufw0tguvzyjlp5hq,1,40.5,56.4,2022-11-13T16:59:59.036Z,2022-11-14T07:18:44Z,3914902991,140,35.0,3914902995,212,10.7,3914902989,56,Back,3914902993,141,43.1,3914902997,213,4.1,3916337215,178,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449173,234,1,1,29,51,6k5zscdm9ufw0tguvzyjlp5hq,1,35.1,42.1,2022-11-13T17:00:01.679Z,2022-11-14T07:18:50Z,3916337369,178,,3914903195,140,43.6,3914903193,56,Back,3914903199,212,17.3,3914903197,141,20.3,3914903201,213,5.3,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449219,235,1,1,29,54,6k5zscdm9ufw0tguvzyjlp5hq,1,51.5,19.7,2022-11-13T17:00:04.954Z,2022-11-14T07:18:53Z,3914903445,141,42.8,3914903441,56,Back,3916337449,178,,3914903443,140,45.4,3914903449,213,2.0,3914903447,212,17.0,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449277,236,1,1,29,59,6k5zscdm9ufw0tguvzyjlp5hq,1,46.6,49.6,2022-11-13T17:00:09.067Z,2022-11-14T07:18:56Z,3914903711,213,1.0,3914903707,141,68.4,3914903709,212,14.8,3914903703,56,Center,3916337537,178,,3914903705,140,53.7,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449311,237,1,1,30,5,6k5zscdm9ufw0tguvzyjlp5hq,1,53.7,65.5,2022-11-13T17:00:15.623Z,2022-11-14T07:18:19Z,3914903911,141,30.9,3914903909,140,51.6,3914903907,56,Center,3914903913,212,23.6,3916336655,178,,3914903917,213,4.6,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485449351,238,1,1,30,8,6k5zscdm9ufw0tguvzyjlp5hq,1,51.7,31.2,2022-11-13T17:00:18.704Z,2022-11-14T07:18:25Z,3914904071,212,25.5,3914904065,56,Center,3916336795,178,,3914904069,141,68.1,3914904067,140,55.8,3914904073,213,1.4,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
