id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509118435,204,1,1,23,50,eq1oq6y61xnzq88zu0cnw131z,0,28,72.3,2023-02-18T14:55:20.558Z,2023-02-19T07:37:44Z,4039598769,3,,4039598779,213,0.9,4039598771,56,Back,4039598777,212,17.6,4039598775,141,92.6,4042794897,388,,4039598773,140,38.4,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118443,226,49,1,23,53,6k5zscdm9ufw0tguvzyjlp5hq,1,65.8,2.5,2023-02-18T14:55:23.777Z,2023-02-19T07:37:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118479,227,1,1,23,56,6k5zscdm9ufw0tguvzyjlp5hq,0,68.8,0.8,2023-02-18T14:55:26.423Z,2023-02-19T07:37:53Z,4039598951,56,Center,4039598959,213,1.4,4042795019,178,,4039598953,140,71.7,4039598949,155,,4039598955,141,37.4,4039598957,212,25.1,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118481,228,44,1,23,57,6k5zscdm9ufw0tguvzyjlp5hq,1,72,34.1,2023-02-18T14:55:27.880Z,2023-02-19T09:03:17Z,4039598963,56,Center,4039598965,286,,4039600523,233,205,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118475,205,44,1,23,57,eq1oq6y61xnzq88zu0cnw131z,0,28,65.9,2023-02-18T14:55:27.881Z,2023-02-19T07:37:58Z,4039598927,285,,4039598925,56,Back,4039600511,233,228,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118483,229,1,1,23,57,6k5zscdm9ufw0tguvzyjlp5hq,0,70.5,35.3,2023-02-18T14:55:28.029Z,2023-02-19T09:03:18Z,4039600951,213,0,4039600943,168,,4039600945,140,71.4,4039600947,141,35.3,4039598969,56,Center,4042410049,3,,4042795229,388,,4039600949,212,0.9,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118491,206,61,1,23,57,eq1oq6y61xnzq88zu0cnw131z,1,27.6,69.1,2023-02-18T14:55:28.039Z,2023-02-19T07:38:11Z,4042795359,15,,4042795361,388,,4039599013,56,Back,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509720825,838,67,1,23,59,eq1oq6y61xnzq88zu0cnw131z,1,38.1,69,2023-02-18T14:55:29.876Z,2023-02-19T09:03:18Z,4042809957,233,912,,,,,,,,,,,,,,,,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509720823,912,67,1,23,59,6k5zscdm9ufw0tguvzyjlp5hq,0,61.9,31,2023-02-18T14:55:29.877Z,2023-02-19T07:53:23Z,4042809977,233,838,,,,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118511,207,1,1,23,59,eq1oq6y61xnzq88zu0cnw131z,1,36.6,65.4,2023-02-18T14:55:29.897Z,2023-02-19T09:03:18Z,4039599107,212,8.3,4042795407,178,,4039599105,141,53.6,4039599097,56,Back,4039599101,140,34.5,4039599109,213,4.4,,,,,,,9xftmtdsxbuu2itzhi3v1xbdh,S. Zoller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118515,208,49,1,24,0,eq1oq6y61xnzq88zu0cnw131z,1,34.5,53.6,2023-02-18T14:55:30.609Z,2023-02-19T07:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118523,209,1,1,24,1,eq1oq6y61xnzq88zu0cnw131z,0,34.5,53.6,2023-02-18T14:55:31.432Z,2023-02-19T07:38:22Z,4042795569,178,,4039599173,213,0.2,4039599167,140,45.8,4039599165,56,Back,4039599163,155,,4039599171,212,12.2,4039599169,141,57.8,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118581,230,1,1,24,2,6k5zscdm9ufw0tguvzyjlp5hq,1,55.4,44.9,2023-02-18T14:55:32.988Z,2023-02-19T07:38:26Z,4039599417,1,,4042795619,178,,4039599413,212,27.5,4039599409,140,78.3,4039599415,213,5.8,4039599407,56,Center,4039599411,141,25.3,4039599405,157,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118617,231,1,1,24,5,6k5zscdm9ufw0tguvzyjlp5hq,1,78.6,25.3,2023-02-18T14:55:36.291Z,2023-02-19T07:38:29Z,4039599507,3,,4039599511,56,Right,4039599519,213,5.7,4039599517,212,10.9,4042795693,388,,4039599513,140,87.4,4039599509,168,,4039599515,141,16.7,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118625,232,49,1,24,9,6k5zscdm9ufw0tguvzyjlp5hq,1,89.5,15.5,2023-02-18T14:55:39.615Z,2023-02-19T07:38:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118665,233,1,1,24,11,6k5zscdm9ufw0tguvzyjlp5hq,1,88.1,12.6,2023-02-18T14:55:41.623Z,2023-02-19T07:38:41Z,4039599789,141,24.4,4039599793,213,1.9,4039599785,56,Center,4039599787,140,85.6,4042795821,178,,4039599791,212,8.4,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118689,234,1,1,24,13,6k5zscdm9ufw0tguvzyjlp5hq,1,86.8,25.5,2023-02-18T14:55:43.575Z,2023-02-19T07:38:44Z,4039599929,140,84.8,4039599931,141,51.2,4039599935,213,1.7,4039599933,212,17.6,4042795871,178,,4039599927,56,Center,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118713,235,1,1,24,14,6k5zscdm9ufw0tguvzyjlp5hq,1,84.8,51.2,2023-02-18T14:55:45.222Z,2023-02-19T07:38:56Z,4039600051,56,Center,4039600059,213,1.5,4042795959,178,,4039600409,210,15,4039600053,140,85.3,4039600055,141,67.0,4039600057,212,10.8,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118723,236,15,1,24,16,6k5zscdm9ufw0tguvzyjlp5hq,1,85.3,67,2023-02-18T14:55:47.268Z,2023-02-19T07:38:56Z,4039600421,55,235,4039600077,22,,4039600215,233,210,4039600433,147,64.8,4042796067,178,,4039600183,72,,4039600427,103,19,4039600419,29,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,4039600435,230,4039600079,64,98.5,4039600437,231,4039600425,102,4039600417,78,,4039600429,328,4039600431,146,51.1,,52.3,,87.3,4039600081,56,Center,4039600187,82,,,,,,,,,,,
2509118717,210,10,1,24,17,eq1oq6y61xnzq88zu0cnw131z,1,12.1,34.5,2023-02-18T14:55:47.394Z,2023-02-19T07:38:59Z,4039600067,94,,4042796095,178,,4039600251,233,236,4039600069,56,Back,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118731,211,5,1,24,19,eq1oq6y61xnzq88zu0cnw131z,0,12.6,-1.8,2023-02-18T14:55:49.686Z,2023-02-19T07:39:01Z,4039600117,56,Back,4039600225,233,237,4039600119,347,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118741,237,5,1,24,19,6k5zscdm9ufw0tguvzyjlp5hq,1,87.4,101.8,2023-02-18T14:55:49.686Z,2023-02-19T07:39:01Z,4039600201,233,211,4039600157,347,,4039600153,56,Left,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118939,238,1,1,24,38,6k5zscdm9ufw0tguvzyjlp5hq,1,83.1,100,2023-02-18T14:56:08.685Z,2023-02-19T07:39:05Z,4039601213,56,Left,4039601221,213,5.2,4039601215,140,85.8,4039601217,141,92.6,4039601211,107,,4039601219,212,6.6,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118949,239,1,1,24,39,6k5zscdm9ufw0tguvzyjlp5hq,1,86,91.5,2023-02-18T14:56:09.686Z,2023-02-19T07:39:08Z,4042412537,156,,4039601299,212,2.6,4039601301,213,2.2,4042796241,178,,4039601297,141,94.7,4039601295,140,84.6,4039601293,56,Left,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118955,240,1,1,24,40,6k5zscdm9ufw0tguvzyjlp5hq,0,84.8,93,2023-02-18T14:56:10.447Z,2023-02-19T07:39:11Z,4042412115,72,,4042412113,224,,4039601341,212,20.7,4039601331,2,,4039601339,141,62.7,4039601337,140,86.4,4039601333,155,,4039601343,213,4.8,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,4042796259,178,4039601335,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2509118941,212,12,1,24,41,eq1oq6y61xnzq88zu0cnw131z,1,10.6,35.9,2023-02-18T14:56:11.513Z,2023-02-19T07:39:14Z,4039601243,56,Back,4039601251,213,6.0,4039601245,140,23.4,4039601247,141,31.2,4042796331,178,,4039601281,15,,4039601249,212,13.8,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118983,241,13,1,24,43,6k5zscdm9ufw0tguvzyjlp5hq,1,76.4,69.9,2023-02-18T14:56:13.493Z,2023-02-19T07:39:18Z,4039602133,72,,4039602387,230,98.4,4039602379,215,,4039602377,103,62.5,4039602389,231,51.4,4039602385,458,,4039601467,22,,4039602369,77,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,4039602371,102,4042413399,120,58.5,4039601471,56,4042796367,178,4039601469,18,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2509118977,213,5,1,24,44,eq1oq6y61xnzq88zu0cnw131z,1,-1.1,43.6,2023-02-18T14:56:15.208Z,2023-02-19T07:39:20Z,4039601455,346,,4039601453,56,Back,4039601539,233,242,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509118993,242,5,1,24,44,6k5zscdm9ufw0tguvzyjlp5hq,0,101.1,56.4,2023-02-18T14:56:15.208Z,2023-02-19T07:39:20Z,4039601523,56,Center,4039601525,346,,4039601547,233,213,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119083,214,1,1,24,57,eq1oq6y61xnzq88zu0cnw131z,1,4.7,48.2,2023-02-18T14:56:28.247Z,2023-02-19T07:39:23Z,4039601957,56,Back,4039601965,213,0.8,4039601963,212,6.4,4039601955,124,,4039601969,237,,4039601961,141,55.1,4039601959,140,8.8,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119125,215,1,1,25,0,eq1oq6y61xnzq88zu0cnw131z,1,10.4,56,2023-02-18T14:56:30.470Z,2023-02-19T07:39:27Z,4039602215,140,27.8,4039602221,212,25.6,4042796501,178,,4039602213,56,Back,4039602219,141,29.7,4039602225,213,5.5,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119137,216,1,1,25,4,eq1oq6y61xnzq88zu0cnw131z,1,31.2,20.4,2023-02-18T14:56:34.421Z,2023-02-19T07:39:31Z,4039602269,155,,4039602279,213,0.3,4042796591,178,,4039602271,56,Center,4039602281,1,,4039602277,212,32.9,4039602275,141,36.1,4039602273,140,60.8,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119165,217,1,1,25,5,eq1oq6y61xnzq88zu0cnw131z,1,60.8,36.1,2023-02-18T14:56:36.334Z,2023-02-19T07:39:36Z,4039602413,56,Center,4039602421,212,5.2,4039602417,140,60.7,4042796695,178,,4039602423,213,4.7,4039602419,141,28.5,4042796697,21,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119169,218,61,1,25,7,eq1oq6y61xnzq88zu0cnw131z,0,62.6,26,2023-02-18T14:56:37.587Z,2023-02-19T07:40:05Z,4039602435,56,Center,4042796789,178,,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119179,243,49,1,25,7,6k5zscdm9ufw0tguvzyjlp5hq,1,32.6,71.2,2023-02-18T14:56:38.308Z,2023-02-19T07:54:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509720959,920,67,1,25,7,6k5zscdm9ufw0tguvzyjlp5hq,1,38.4,70.2,2023-02-18T14:56:38.332Z,2023-02-19T09:03:19Z,4042811285,233,842,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509720957,842,67,1,25,7,eq1oq6y61xnzq88zu0cnw131z,0,61.6,29.8,2023-02-18T14:56:38.333Z,2023-02-19T07:54:41Z,4042811289,233,920,,,,,,,,,,,,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119195,244,1,1,25,8,6k5zscdm9ufw0tguvzyjlp5hq,1,32.6,71.2,2023-02-18T14:56:38.365Z,2023-02-19T09:03:19Z,4042797309,178,,4039602541,140,26.4,4039602539,56,Back,4039602547,213,3.0,4039602543,141,73.0,4039602545,212,6.6,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119197,245,1,1,25,9,6k5zscdm9ufw0tguvzyjlp5hq,0,26.4,73,2023-02-18T14:56:40.245Z,2023-02-19T07:40:18Z,4039602559,141,68.8,4039602569,1,,4039602555,56,Back,4039602563,212,14.3,4039602553,157,,4042797431,178,,4039602567,213,6.1,4039602557,140,39.7,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509721001,843,67,1,25,11,eq1oq6y61xnzq88zu0cnw131z,1,53.6,22.2,2023-02-18T14:56:41.673Z,2023-02-19T09:03:19Z,4042811849,233,921,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509720997,921,67,1,25,11,6k5zscdm9ufw0tguvzyjlp5hq,0,46.4,77.8,2023-02-18T14:56:41.674Z,2023-02-19T07:55:13Z,4042811853,233,843,,,,,,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119199,219,8,1,25,11,eq1oq6y61xnzq88zu0cnw131z,1,54.8,19.9,2023-02-18T14:56:41.691Z,2023-02-19T09:03:20Z,4042797511,178,,4039602579,56,Right,4042414123,384,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119219,246,61,1,25,11,6k5zscdm9ufw0tguvzyjlp5hq,1,39.6,72.9,2023-02-18T14:56:42.151Z,2023-02-19T07:40:31Z,4042797531,178,,4039602687,56,Back,,,,,,,,,,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119233,247,44,1,25,13,6k5zscdm9ufw0tguvzyjlp5hq,1,45.9,74.2,2023-02-18T14:56:44.062Z,2023-02-19T09:03:20Z,4039602749,233,220,4039602741,56,Back,4039602743,285,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119223,220,44,1,25,13,eq1oq6y61xnzq88zu0cnw131z,0,54.1,25.8,2023-02-18T14:56:44.063Z,2023-02-19T07:40:37Z,4039602695,56,Center,4039602697,286,,4039602757,233,247,,,,,,,,,,,,,,,,719bo3u7wz5doaadx7k45trdh,S. Janko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119245,248,1,1,25,13,6k5zscdm9ufw0tguvzyjlp5hq,1,46.6,72.1,2023-02-18T14:56:44.215Z,2023-02-19T09:03:20Z,4039602803,56,Back,4042797737,388,,4039602807,141,78.2,4039602809,212,6.2,4039602811,213,2.4,4039602805,140,42.2,4039602801,3,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119315,249,1,1,25,16,6k5zscdm9ufw0tguvzyjlp5hq,1,44.1,79.3,2023-02-18T14:56:46.609Z,2023-02-19T07:40:42Z,4039603113,140,59.0,4039603121,1,,4039603115,141,31.2,4039603117,212,36.3,4039603111,56,Center,4039603119,213,5.2,4042797805,178,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119327,250,1,1,25,21,6k5zscdm9ufw0tguvzyjlp5hq,1,66.3,28.8,2023-02-18T14:56:51.507Z,2023-02-19T07:40:46Z,4039603211,1,,4039603203,140,84.7,4039603205,141,77.5,4039603207,212,38.3,4039603199,155,,4039603201,56,Center,4039603209,213,1.0,4042797835,178,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119341,251,1,1,25,24,6k5zscdm9ufw0tguvzyjlp5hq,1,84.7,77.5,2023-02-18T14:56:54.375Z,2023-02-19T07:40:57Z,4039603313,212,15.1,4039603309,140,88.5,4039603619,154,,4039603617,210,15,4042797885,178,,4039603307,56,Center,4039603315,213,5.0,4039603311,141,56.1,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,1,4039603305,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119347,252,15,1,25,24,6k5zscdm9ufw0tguvzyjlp5hq,1,89.6,56.3,2023-02-18T14:56:55.356Z,2023-02-19T07:40:57Z,4039603641,29,,4039603659,103,15.8,4039603351,22,,4039603507,233,222,4039603661,146,98.6,4039603663,147,51.8,4039603487,15,,4039603657,102,48.4,7o11dzx2cccrslutrjl16ik89,R. Dōan,,4042415411,78,4039603491,328,,4039603645,154,4039603353,17,4042798051,388,,4039603651,55,4039603355,56,,,,251,Center,,,,,,,,,,,,,,,,
2509119361,222,10,1,25,25,eq1oq6y61xnzq88zu0cnw131z,1,1.5,50.4,2023-02-18T14:56:56.067Z,2023-02-19T07:40:59Z,4039603401,182,,4039603397,177,,4039603403,56,Back,4042415531,377,,4039603399,178,,4039603515,233,252,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119357,221,52,1,25,25,eq1oq6y61xnzq88zu0cnw131z,1,1.5,50.4,2023-02-18T14:56:56.172Z,2023-02-19T07:41:02Z,4042415601,377,,4042798135,178,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119485,223,80,1,25,39,eq1oq6y61xnzq88zu0cnw131z,0,11.2,46.2,2023-02-18T14:57:10.006Z,2023-02-19T07:41:10Z,4042798253,178,,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119651,224,1,1,25,50,eq1oq6y61xnzq88zu0cnw131z,1,16,35.6,2023-02-18T14:57:21.042Z,2023-02-19T07:41:12Z,4039604865,1,,4039604853,155,,4039604855,56,Center,4039604863,213,6.2,4039604857,140,60.5,4042798299,178,,4039604859,141,32.6,4039604861,212,46.8,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119659,225,44,1,25,54,eq1oq6y61xnzq88zu0cnw131z,1,61.7,29.4,2023-02-18T14:57:24.489Z,2023-02-19T09:03:21Z,4039604891,286,,4039604909,233,253,4039604889,56,Center,,,,,,,,,,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119653,253,44,1,25,54,6k5zscdm9ufw0tguvzyjlp5hq,0,38.3,70.6,2023-02-18T14:57:24.490Z,2023-02-19T07:41:15Z,4039604875,285,,4039604873,56,Back,4039604917,233,225,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119669,226,1,1,25,54,eq1oq6y61xnzq88zu0cnw131z,0,60.5,32.6,2023-02-18T14:57:24.599Z,2023-02-19T09:03:21Z,4039604933,56,Center,4039604943,212,21.4,4042798429,388,,4039604945,213,1.3,4039604937,140,65.1,4039604931,3,,4039604941,141,63.2,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119699,254,1,1,25,56,6k5zscdm9ufw0tguvzyjlp5hq,1,36.1,37.9,2023-02-18T14:57:26.968Z,2023-02-19T07:41:26Z,4039605051,56,Back,4039605059,213,0.6,4042798483,178,,4039605053,140,38.8,4039605055,141,40.6,4039605049,3,,4039605057,212,3.4,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119707,255,49,1,25,57,6k5zscdm9ufw0tguvzyjlp5hq,1,38.9,40.6,2023-02-18T14:57:27.903Z,2023-02-19T07:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119711,256,1,1,25,57,6k5zscdm9ufw0tguvzyjlp5hq,1,38.9,40.6,2023-02-18T14:57:27.934Z,2023-02-19T07:41:32Z,4042798573,178,,4039605099,212,3.3,4042417005,156,,4039605101,213,3.1,4039605093,56,Back,4039605095,140,35.8,4039605097,141,40.6,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119727,257,1,1,25,58,6k5zscdm9ufw0tguvzyjlp5hq,1,35.8,40.6,2023-02-18T14:57:29.085Z,2023-02-19T07:41:36Z,4039605157,212,10.1,4039605155,141,46.3,4039605153,140,44.7,4042798669,178,,4039605159,213,0.4,4039605151,56,Back,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119735,258,50,1,26,0,6k5zscdm9ufw0tguvzyjlp5hq,1,48,54,2023-02-18T14:57:30.959Z,2023-02-19T07:41:45Z,4039605197,233,227,4039605173,56,Back,4039605175,286,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119733,227,7,1,26,0,eq1oq6y61xnzq88zu0cnw131z,0,52,46,2023-02-18T14:57:31Z,2023-02-19T07:41:48Z,4042798841,178,,4039605169,56,Center,4039605193,233,258,4042417551,383,,4039605171,285,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119747,259,3,1,26,1,6k5zscdm9ufw0tguvzyjlp5hq,0,46.2,64.2,2023-02-18T14:57:32.247Z,2023-02-19T07:41:52Z,4039605223,286,,4039605283,233,228,4042417683,465,,4039605221,56,Back,4042798893,178,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509119753,228,7,1,26,1,eq1oq6y61xnzq88zu0cnw131z,0,53.8,35.8,2023-02-18T14:57:32.311Z,2023-02-19T07:41:54Z,4042417737,384,,4039605235,56,Center,4039605251,233,259,4039605241,285,,4042798901,178,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
