id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,assist
2534601563,208,1,1,21,41,cu0eztmjcsbydyp53aleznorw,1,68.2,37.1,2023-04-16T13:51:54.234Z,2023-04-16T13:51:55Z,4195430583,56,Center,4195430591,213,2.9,4195430585,140,57.7,4195430589,212,11.4,4195430587,141,41.3,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601587,209,1,1,21,42,cu0eztmjcsbydyp53aleznorw,1,56.8,34.9,2023-04-16T13:51:55.482Z,2023-04-16T13:51:57Z,4195430713,56,Right,4195430721,213,5.3,4195430717,141,6.5,4195430715,140,68.6,4195430719,212,22.9,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601617,210,1,1,21,44,cu0eztmjcsbydyp53aleznorw,1,70.3,7.4,2023-04-16T13:51:57.482Z,2023-04-16T13:52:07Z,4195430861,212,34.5,4195430865,1,,4195431245,210,13,4195430853,155,,4195431247,154,,4195430855,56,Center,4195430859,141,52.4,4195430863,213,1.1,2p48525x4ap9m81g6ode51cyd,N. Stark,1,4195430857,140,85.4,4195430851,2,,,,,,,,,,,,,,,,,,,,,,,
2534601627,211,44,1,21,47,cu0eztmjcsbydyp53aleznorw,1,86.6,55.3,2023-04-16T13:52:00.186Z,2023-04-16T13:52:01Z,4195430899,286,,4195430951,233,205,4195430897,56,Center,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601625,205,44,1,21,47,6k5zscdm9ufw0tguvzyjlp5hq,0,13.4,44.7,2023-04-16T13:52:00.187Z,2023-04-16T13:52:03Z,4195430891,285,,4195430959,233,211,4195430889,56,Back,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601631,212,13,1,21,47,cu0eztmjcsbydyp53aleznorw,1,85.4,52.4,2023-04-16T13:52:00.506Z,2023-04-16T13:52:07Z,4195431291,154,,4195431303,231,50.7,4195431299,103,76.4,4195431289,29,,4195431297,102,72.6,4195431287,77,,4195431293,55,210,4195431301,230,98.5,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,4195430921,56,Center,4195431139,15,,4195431143,328,4195430917,22,4195430919,17,,,,,,,,,,,,,,,,
2534601639,206,5,1,21,49,6k5zscdm9ufw0tguvzyjlp5hq,1,-1,44.8,2023-04-16T13:52:01.761Z,2023-04-16T13:52:04Z,4195431091,233,213,4195430969,346,,4195430967,56,Back,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601643,213,5,1,21,49,cu0eztmjcsbydyp53aleznorw,0,101,55.2,2023-04-16T13:52:01.761Z,2023-04-16T13:54:08Z,4195431111,233,206,4195430991,56,Center,4195430993,346,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601885,207,1,1,22,7,6k5zscdm9ufw0tguvzyjlp5hq,1,5.2,60.6,2023-04-16T13:52:20.672Z,2023-04-16T13:53:49Z,4195432293,212,11.5,4195432299,237,,4195432285,124,,4195432289,140,3.3,4195432295,213,4.5,4195432287,56,Back,4195432291,141,43.9,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601901,208,1,1,22,10,6k5zscdm9ufw0tguvzyjlp5hq,1,3.3,43.9,2023-04-16T13:52:22.784Z,2023-04-16T13:52:25Z,4195432407,212,24.1,4195432403,141,79.1,4195432399,56,Back,4195432401,140,5.8,4195432413,213,1.5,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601929,209,1,1,22,12,6k5zscdm9ufw0tguvzyjlp5hq,0,6,80.2,2023-04-16T13:52:24.817Z,2023-04-16T13:52:27Z,4195432581,212,50.4,4195432585,1,,4195432573,155,,4195432577,140,53.9,4195432583,213,6.2,4195432575,56,Center,4195432579,141,76.4,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601939,214,49,1,22,15,cu0eztmjcsbydyp53aleznorw,1,47.4,14.9,2023-04-16T13:52:27.946Z,2023-04-16T13:52:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534601979,215,1,1,22,15,cu0eztmjcsbydyp53aleznorw,1,47.8,12.5,2023-04-16T13:52:28.650Z,2023-04-16T13:52:31Z,4195432813,140,43.3,4195432815,141,7.3,4195432819,213,3.8,4195432817,212,5.9,4195432811,56,Back,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602039,216,1,1,22,18,cu0eztmjcsbydyp53aleznorw,1,39.6,7.1,2023-04-16T13:52:30.922Z,2023-04-16T13:52:36Z,4195433139,56,Back,4195433147,213,2.5,4195433145,212,16.4,4195433141,140,27.5,4195433143,141,22.4,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602105,217,1,1,22,23,cu0eztmjcsbydyp53aleznorw,1,30.4,26.4,2023-04-16T13:52:35.946Z,2023-04-16T13:52:40Z,4195433455,140,52.1,4195433459,212,23.8,4195433457,141,36.3,4195433461,213,0.3,4195433453,56,Center,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602109,218,50,1,22,26,cu0eztmjcsbydyp53aleznorw,1,42.8,31.4,2023-04-16T13:52:38.904Z,2023-04-16T13:55:06Z,4195433561,233,210,4195433471,286,,4195433469,56,Back,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602117,210,7,1,22,26,6k5zscdm9ufw0tguvzyjlp5hq,0,57.2,68.6,2023-04-16T13:52:38.905Z,2023-04-16T13:54:13Z,4195433511,233,218,4195433503,285,,4195433501,56,Center,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602119,219,1,1,22,28,cu0eztmjcsbydyp53aleznorw,0,43.3,40.4,2023-04-16T13:52:40.890Z,2023-04-16T13:55:05Z,4195433533,141,27.6,4195433529,56,Center,4195433531,140,67.9,4195433537,213,6.0,4195441355,155,,4195433535,212,27.3,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602133,211,49,1,22,29,6k5zscdm9ufw0tguvzyjlp5hq,1,33.8,67.6,2023-04-16T13:52:42.193Z,2023-04-16T13:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602161,212,1,1,22,30,6k5zscdm9ufw0tguvzyjlp5hq,1,29.9,64.9,2023-04-16T13:52:42.736Z,2023-04-16T13:52:45Z,4195433757,140,13.3,4195433763,213,3.8,4195433759,141,45.1,4195433755,56,Back,4195433761,212,22.0,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602207,213,1,1,22,32,6k5zscdm9ufw0tguvzyjlp5hq,0,13.3,44.9,2023-04-16T13:52:45.104Z,2023-04-16T13:52:48Z,4195433961,56,Back,4195433963,140,26.0,4195433967,212,18.0,4195433965,141,62.6,4195433969,213,0.7,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602223,220,49,1,22,35,cu0eztmjcsbydyp53aleznorw,1,72.1,32.5,2023-04-16T13:52:47.818Z,2023-04-16T13:52:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602239,221,15,1,22,36,cu0eztmjcsbydyp53aleznorw,1,73.6,32,2023-04-16T13:52:48.766Z,2023-04-16T13:52:59Z,4195434505,20,,4195434691,147,47.1,4195434687,146,95.1,4195434683,458,,4195434513,233,215,4195434669,102,48.7,4195434665,78,,4195434093,22,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,4195434673,103,15.2,4195434095,18,,4195434097,56,4195434677,215,,,,,,,,,,,,,,,,Center,,
2534602311,215,10,1,22,36,6k5zscdm9ufw0tguvzyjlp5hq,1,2.2,51.2,2023-04-16T13:52:48.866Z,2023-04-16T13:52:57Z,4195434441,182,,4195434529,233,221,4195434439,178,,4195434437,177,,4195434443,56,Back,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602307,214,52,1,22,39,6k5zscdm9ufw0tguvzyjlp5hq,1,2.2,51.2,2023-04-16T13:52:52.235Z,2023-04-16T13:52:54Z,,,,,,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602373,216,1,1,22,43,6k5zscdm9ufw0tguvzyjlp5hq,1,11.9,51.9,2023-04-16T13:52:56.608Z,2023-04-16T13:53:00Z,4195434727,123,,4195434733,141,79.0,4195434731,140,22.0,4195434729,56,Back,4195434737,213,1.0,4195434735,212,21.3,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602389,217,1,1,22,47,6k5zscdm9ufw0tguvzyjlp5hq,1,40.8,88.4,2023-04-16T13:52:59.936Z,2023-04-16T13:53:01Z,4195434809,213,0.5,4195434805,141,96.8,4195434807,212,12.6,4195434803,140,51.5,4195434801,56,Left,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602401,218,1,1,22,48,6k5zscdm9ufw0tguvzyjlp5hq,1,51.5,96.8,2023-04-16T13:53:01.296Z,2023-04-16T13:53:02Z,4195434845,56,Back,4195434853,213,3.9,4195434849,141,83.2,4195434851,212,13.7,4195434847,140,41.9,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602479,219,1,1,22,49,6k5zscdm9ufw0tguvzyjlp5hq,1,41.9,83.2,2023-04-16T13:53:02.096Z,2023-04-16T13:53:07Z,4195435173,141,94.7,4195435171,140,37.8,4195435169,56,Back,4195435175,212,8.9,4195435177,213,2.1,,,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602515,220,1,1,22,54,6k5zscdm9ufw0tguvzyjlp5hq,1,34.7,93.5,2023-04-16T13:53:07.120Z,2023-04-16T13:53:09Z,4195435343,212,12.7,4195435341,141,85.9,4195435345,213,3.6,4195435337,56,Back,4195435339,140,23.7,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602559,221,1,1,22,59,6k5zscdm9ufw0tguvzyjlp5hq,1,20.2,83,2023-04-16T13:53:12.351Z,2023-04-16T13:53:13Z,4195435585,213,4.9,4195435581,141,73.2,4195435577,56,Back,4195435583,212,6.8,4195435579,140,21.6,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602573,222,1,1,23,0,6k5zscdm9ufw0tguvzyjlp5hq,1,21.6,73.2,2023-04-16T13:53:13.232Z,2023-04-16T13:53:15Z,4195435645,213,1.4,4195435637,56,Back,4195435639,140,23.5,4195435641,141,96.0,4195435643,212,15.6,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602591,223,1,1,23,2,6k5zscdm9ufw0tguvzyjlp5hq,1,23.5,96,2023-04-16T13:53:15.184Z,2023-04-16T13:53:17Z,4195435735,141,86.9,4195435739,213,5.8,4195435737,212,14.6,4195435731,56,Back,4195435733,140,36.1,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602615,224,1,1,23,4,6k5zscdm9ufw0tguvzyjlp5hq,1,36.1,86.9,2023-04-16T13:53:16.960Z,2023-04-16T13:53:19Z,4195435827,212,7.4,4195435813,56,Back,4195435831,213,5.5,4195435819,140,41.0,4195435823,141,79.0,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602621,225,1,1,23,6,6k5zscdm9ufw0tguvzyjlp5hq,0,41,79,2023-04-16T13:53:18.944Z,2023-04-16T13:54:30Z,4195435885,213,3.2,4195435883,212,7.8,4195435877,56,Back,4195435881,141,77.8,4195435879,140,33.6,4195435943,156,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602625,222,49,1,23,6,cu0eztmjcsbydyp53aleznorw,1,63.5,21.2,2023-04-16T13:53:19.642Z,2023-04-16T13:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602641,223,1,1,23,7,cu0eztmjcsbydyp53aleznorw,1,63.3,21.2,2023-04-16T13:53:20.058Z,2023-04-16T13:53:21Z,4195435977,212,9.5,4195435979,213,0.3,4195435975,141,25.2,4195435973,140,72.0,4195435971,56,Center,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602645,224,61,1,23,8,cu0eztmjcsbydyp53aleznorw,0,71.7,25.2,2023-04-16T13:53:21.386Z,2023-04-16T13:53:23Z,4195435995,56,Center,,,,,,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602659,226,49,1,23,10,6k5zscdm9ufw0tguvzyjlp5hq,1,24.4,78.8,2023-04-16T13:53:23.423Z,2023-04-16T13:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602689,227,1,1,23,10,6k5zscdm9ufw0tguvzyjlp5hq,1,24.4,78.8,2023-04-16T13:53:23.680Z,2023-04-16T13:53:25Z,4195436171,1,,4195436163,140,46.2,4195436161,56,Back,4195436165,141,33.6,4195436169,213,5.4,4195436167,212,38.3,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602709,228,1,1,23,12,6k5zscdm9ufw0tguvzyjlp5hq,1,47.7,38.8,2023-04-16T13:53:25.232Z,2023-04-16T13:53:27Z,4195436273,140,44.1,4195436271,56,Back,4195436279,213,3.1,4195436275,141,38.8,4195436277,212,3.8,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602727,229,61,1,23,14,6k5zscdm9ufw0tguvzyjlp5hq,0,44.1,38.8,2023-04-16T13:53:27.216Z,2023-04-16T13:53:28Z,4195436343,56,Back,,,,,,,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602721,225,49,1,23,14,cu0eztmjcsbydyp53aleznorw,1,50.3,57.6,2023-04-16T13:53:27.323Z,2023-04-16T13:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602763,226,1,1,23,15,cu0eztmjcsbydyp53aleznorw,1,49.3,57.6,2023-04-16T13:53:28.119Z,2023-04-16T13:53:30Z,4195436491,212,16.3,4195436487,140,34.1,4195436489,141,52.4,4195436485,56,Back,4195436493,213,3.4,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602789,227,1,1,23,17,cu0eztmjcsbydyp53aleznorw,1,33.4,52.8,2023-04-16T13:53:30.282Z,2023-04-16T13:53:31Z,4195436571,140,42.8,4195436573,141,51.6,4195436577,213,6.2,4195436575,212,9.9,4195436569,56,Back,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602829,228,1,1,23,19,cu0eztmjcsbydyp53aleznorw,1,42.2,52.8,2023-04-16T13:53:31.850Z,2023-04-16T13:53:34Z,4195436727,56,Back,4195436733,212,10.3,4195436729,140,33.0,4195436731,141,58.1,4195436735,213,2.8,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602849,229,1,1,23,22,cu0eztmjcsbydyp53aleznorw,1,33,58.1,2023-04-16T13:53:34.730Z,2023-04-16T13:53:36Z,4195436817,212,17.4,4195436819,213,5.7,4195436815,141,44.8,4195436811,56,Back,4195436813,140,47.2,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602855,230,61,1,23,24,cu0eztmjcsbydyp53aleznorw,1,47.2,44.3,2023-04-16T13:53:36.818Z,2023-04-16T13:53:37Z,4195436839,56,Back,,,,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602877,231,1,1,23,24,cu0eztmjcsbydyp53aleznorw,1,49.3,38.9,2023-04-16T13:53:37.610Z,2023-04-16T13:53:39Z,4195436931,56,Back,4195436933,140,36.4,4195436935,141,28.9,4195436939,213,3.6,4195436937,212,15.2,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602895,232,1,1,23,26,cu0eztmjcsbydyp53aleznorw,1,36.3,28.9,2023-04-16T13:53:39.018Z,2023-04-16T13:53:40Z,4195437035,212,11.2,4195437037,213,5.1,4195437033,141,13.5,4195437031,140,40.0,4195437029,56,Back,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602927,233,1,1,23,27,cu0eztmjcsbydyp53aleznorw,1,40,14.1,2023-04-16T13:53:40.474Z,2023-04-16T13:53:42Z,4195437193,140,35.0,4195437199,213,1.9,4195437195,141,33.6,4195437197,212,14.3,4195437191,56,Back,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602963,234,1,1,23,29,cu0eztmjcsbydyp53aleznorw,1,35.3,34,2023-04-16T13:53:42.314Z,2023-04-16T13:53:45Z,4195437373,212,17.2,4195437371,141,59.3,4195437369,140,34.7,4195437375,213,1.6,4195437367,56,Back,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534602983,235,1,1,23,32,cu0eztmjcsbydyp53aleznorw,1,34.4,59.3,2023-04-16T13:53:45.226Z,2023-04-16T13:53:47Z,4195437491,213,4.7,4195437483,56,Back,4195437487,141,38.3,4195437485,140,34.8,4195437489,212,14.3,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603005,236,1,1,23,34,cu0eztmjcsbydyp53aleznorw,1,35.8,36.6,2023-04-16T13:53:47.306Z,2023-04-16T13:53:49Z,4195437581,56,Center,4195437587,212,26.1,4195437589,213,0.1,4195437585,141,40.3,4195437583,140,60.5,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603051,237,1,1,23,36,cu0eztmjcsbydyp53aleznorw,1,61.6,38.6,2023-04-16T13:53:49.514Z,2023-04-16T13:53:52Z,4195437793,56,Center,4195437799,212,10.9,4195437795,140,72.0,4195437801,213,6.3,4195437797,141,38.3,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603083,238,1,1,23,39,cu0eztmjcsbydyp53aleznorw,1,70,48.1,2023-04-16T13:53:52.266Z,2023-04-16T13:53:55Z,4195437961,56,Center,4195437967,212,19.6,4195437969,213,0.9,4195437965,141,71.1,4195437963,140,81.3,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603097,239,1,1,23,42,cu0eztmjcsbydyp53aleznorw,1,86.9,71.4,2023-04-16T13:53:55.306Z,2023-04-16T13:53:56Z,4195438023,140,77.7,4195438027,212,12.8,4195438029,213,3.9,4195438025,141,59.1,4195438021,56,Center,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603107,240,1,1,23,43,cu0eztmjcsbydyp53aleznorw,1,77.7,59.1,2023-04-16T13:53:56.682Z,2023-04-16T13:53:58Z,4195438073,140,78.1,4195438071,56,Left,4195438079,212,16.3,4195438075,141,83.0,4195438083,213,1.5,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603117,241,1,1,23,45,cu0eztmjcsbydyp53aleznorw,1,78.1,83,2023-04-16T13:53:58.202Z,2023-04-16T13:53:59Z,4195438155,213,0.2,4195438153,212,7.8,4195438149,140,85.3,4195438151,141,85.7,4195438147,56,Left,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603167,242,1,1,23,46,cu0eztmjcsbydyp53aleznorw,1,85.3,85.9,2023-04-16T13:53:59.434Z,2023-04-16T13:54:04Z,4195438435,213,3.0,4195438427,56,Left,4195438431,141,87.7,4195438429,140,74.9,4195438433,212,11.0,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603179,243,1,1,23,51,cu0eztmjcsbydyp53aleznorw,0,74.7,84.1,2023-04-16T13:54:03.786Z,2023-04-16T13:54:08Z,4195438511,141,81.2,4195438685,233,230,4195438691,286,,4195438507,140,76.7,4195438517,213,5.5,4195438513,212,2.9,4195438503,56,Left,4195438683,236,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603207,230,74,1,23,51,6k5zscdm9ufw0tguvzyjlp5hq,1,26.4,12.2,2023-04-16T13:54:03.787Z,2023-04-16T13:54:11Z,4195438637,56,Back,4195438639,285,,4195438699,233,243,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603241,231,49,1,23,55,6k5zscdm9ufw0tguvzyjlp5hq,1,15.5,6.8,2023-04-16T13:54:08.608Z,2023-04-16T13:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603267,232,1,1,23,57,6k5zscdm9ufw0tguvzyjlp5hq,0,15.4,5.9,2023-04-16T13:54:09.809Z,2023-04-16T13:54:12Z,4195438931,213,0.2,4195438923,56,Back,4195438927,141,14.9,4195438925,140,45.0,4195438929,212,31.7,4195438921,155,,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603271,244,49,1,23,58,cu0eztmjcsbydyp53aleznorw,1,55.5,92.4,2023-04-16T13:54:10.953Z,2023-04-16T13:54:11Z,,,,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603329,245,1,1,24,1,cu0eztmjcsbydyp53aleznorw,1,49,95,2023-04-16T13:54:13.770Z,2023-04-16T13:54:17Z,4195439247,141,65.4,4195439249,212,21.3,4195439251,213,5.0,4195439245,140,55.7,4195439243,56,Center,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603361,246,1,1,24,4,cu0eztmjcsbydyp53aleznorw,1,58.1,65.2,2023-04-16T13:54:17.002Z,2023-04-16T13:54:19Z,4195439349,212,15.5,4195439351,213,0.1,4195439345,140,72.7,4195439347,141,68.5,4195439343,56,Center,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603381,233,45,1,24,6,6k5zscdm9ufw0tguvzyjlp5hq,0,27.7,33.2,2023-04-16T13:54:19.033Z,2023-04-16T13:54:22Z,4195439415,56,Back,4195439417,285,,4195439467,233,247,,,,,,,,,,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534603371,247,3,1,24,6,cu0eztmjcsbydyp53aleznorw,1,72.3,66.8,2023-04-16T13:54:19.033Z,2023-04-16T13:54:21Z,4195439445,233,233,4195439381,56,Center,4195439383,286,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
