id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2484327077,79,61,1,7,38,dt4pinj0vw0t0cvz7za6mhmzy,1,58.8,1.7,2022-11-11T19:39:23.495Z,2022-11-12T09:38:30Z,3909047981,56,Right,3909578411,178,,,,,,,,,,,,,,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327103,80,1,1,7,40,go76xxm0xyfgqt1h6tcrtimm,1,48.3,96.6,2022-11-11T19:39:25.553Z,2022-11-12T09:38:37Z,3909048095,56,Back,3909049865,140,43.3,3909049867,141,98.1,3909578555,178,,3909049869,212,5.3,3909049871,213,2.9,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327163,81,1,1,7,41,go76xxm0xyfgqt1h6tcrtimm,1,43.2,91.4,2022-11-11T19:39:26.611Z,2022-11-12T09:38:44Z,3909048393,56,Left,3909578697,178,,3909048391,155,,3909048401,213,0.2,3909048399,212,20.3,3909048395,140,62.3,3909048397,141,96.1,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327153,80,45,1,7,44,dt4pinj0vw0t0cvz7za6mhmzy,0,35.2,3.6,2022-11-11T19:39:29.501Z,2022-11-12T09:38:56Z,3909048339,285,,3909048725,233,82,3909048337,56,Back,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327201,82,3,1,7,44,go76xxm0xyfgqt1h6tcrtimm,1,64.8,96.4,2022-11-11T19:39:29.501Z,2022-11-12T09:38:56Z,3909407913,465,,3909578905,178,,3909048639,286,,3909048703,233,80,3909048637,56,Left,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327221,84,61,1,7,46,go76xxm0xyfgqt1h6tcrtimm,0,72.9,93.1,2022-11-11T19:39:31.985Z,2022-11-12T09:39:45Z,3909048783,56,Left,3909579931,178,,,,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327211,81,12,1,7,48,dt4pinj0vw0t0cvz7za6mhmzy,1,15.5,2.8,2022-11-11T19:39:33.735Z,2022-11-12T09:39:55Z,3909048729,56,Back,3909048739,212,1.8,3909048731,140,17.2,3909048735,141,2.8,3909580031,178,,3909048741,213,0.0,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484394903,916,61,1,7,48,dt4pinj0vw0t0cvz7za6mhmzy,1,25.9,4.9,2022-11-11T19:39:33.977Z,2022-11-12T09:40:05Z,3909580207,178,,3909408389,56,Back,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327223,85,61,1,7,48,go76xxm0xyfgqt1h6tcrtimm,1,72.9,93.1,2022-11-11T19:39:34.132Z,2022-11-12T09:40:48Z,3909581025,178,,3909048785,56,Left,,,,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327233,82,49,1,7,49,dt4pinj0vw0t0cvz7za6mhmzy,1,14.2,9.5,2022-11-11T19:39:34.458Z,2022-11-12T09:41:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327207,83,43,1,7,50,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-11T19:39:35.174Z,2022-11-11T19:39:45Z,3909048679,286,0,3909048677,56,Left,3909049173,144,50,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327251,83,1,1,7,51,dt4pinj0vw0t0cvz7za6mhmzy,1,14.2,9.5,2022-11-11T19:39:36.144Z,2022-11-12T09:41:12Z,3909048897,56,Back,3909048899,140,23.9,3909048903,212,11.3,3909048901,141,16.7,3909581595,178,,3909048905,213,0.4,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484441915,1700,67,1,7,52,dt4pinj0vw0t0cvz7za6mhmzy,1,24.9,18.6,2022-11-11T19:39:37.148Z,2022-11-12T11:03:16Z,3909646049,233,1189,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484441911,1189,67,1,7,52,go76xxm0xyfgqt1h6tcrtimm,0,75.1,81.4,2022-11-11T19:39:37.149Z,2022-11-12T10:26:13Z,3909646061,233,1700,,,,,,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327263,84,1,1,7,52,dt4pinj0vw0t0cvz7za6mhmzy,1,23.9,16.7,2022-11-11T19:39:37.172Z,2022-11-12T11:03:17Z,3909048973,212,8.0,3909048971,141,4.9,3909581901,178,,3909048969,140,23.6,3909048967,56,Back,3909048975,213,4.7,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327295,85,1,1,7,54,dt4pinj0vw0t0cvz7za6mhmzy,1,23.6,4.9,2022-11-11T19:39:39.394Z,2022-11-12T09:41:34Z,3909049123,141,4.4,3909049121,140,30.4,3909049119,56,Back,3909582023,178,,3909049125,212,7.1,3909049127,213,6.2,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327297,86,4,1,7,55,dt4pinj0vw0t0cvz7za6mhmzy,1,34.2,4.8,2022-11-11T19:39:41.006Z,2022-11-12T09:41:43Z,3909049135,152,,3909049137,265,,3909049167,286,,3909049159,233,86,3909049131,13,,3909049133,56,Back,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327291,86,4,1,7,55,go76xxm0xyfgqt1h6tcrtimm,0,65.8,95.2,2022-11-11T19:39:41.007Z,2022-11-12T09:41:43Z,3909049113,285,,3909049111,265,,3909049107,56,Left,3909049105,13,,3909049171,233,86,3909049109,152,,3909582133,178,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327353,87,17,1,8,4,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-11T19:39:49.831Z,2022-11-12T09:41:49Z,3909049433,13,243,3909049431,392,,3909049429,31,,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327577,87,1,1,8,30,dt4pinj0vw0t0cvz7za6mhmzy,1,32.8,5.9,2022-11-11T19:40:15.493Z,2022-11-12T09:41:59Z,3909050565,213,1.2,3909050553,5,,3909582425,178,,3909050561,141,16.6,3909050563,212,7.7,3909050555,152,,3909050557,56,Back,3909050559,140,35.3,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327593,88,1,1,8,31,dt4pinj0vw0t0cvz7za6mhmzy,1,35.3,16.6,2022-11-11T19:40:16.373Z,2022-11-12T09:42:07Z,3909050631,141,5.5,3909050633,212,7.9,3909050627,56,Back,3909050629,140,33.0,3909582589,178,,3909050635,213,4.4,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327599,89,1,1,8,32,dt4pinj0vw0t0cvz7za6mhmzy,1,33,5.5,2022-11-11T19:40:17.490Z,2022-11-12T09:42:14Z,3909050687,141,36.4,3909050685,140,27.4,3909050689,212,21.8,3909582743,178,,3909050683,56,Back,3909050691,213,1.8,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327627,90,1,1,8,37,dt4pinj0vw0t0cvz7za6mhmzy,1,27.3,36.5,2022-11-11T19:40:22.134Z,2022-11-12T09:42:29Z,3909583041,178,,3909050853,213,5.6,3909050851,212,9.1,3909050849,141,28.3,3909050845,56,Back,3909050847,140,34.1,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327675,91,1,1,8,40,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,25.7,2022-11-11T19:40:25.995Z,2022-11-12T09:42:35Z,3909051135,212,44.6,3909051137,213,6.2,3909051139,1,,3909583213,178,,3909051133,141,18.4,3909051131,140,82.6,3909051129,56,Right,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327685,92,1,1,8,47,dt4pinj0vw0t0cvz7za6mhmzy,0,85.6,30.7,2022-11-11T19:40:32.747Z,2022-11-12T09:42:45Z,3909051169,212,6.2,3909051167,141,39.8,3909051165,140,85.6,3909583403,178,,3909051171,213,1.6,3909051163,56,Center,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327695,88,8,1,8,48,go76xxm0xyfgqt1h6tcrtimm,1,15.4,52.2,2022-11-11T19:40:33.215Z,2022-11-12T09:42:53Z,3909583481,178,,3909409275,384,,3909051203,56,Back,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327749,89,12,1,8,48,go76xxm0xyfgqt1h6tcrtimm,1,14,56.4,2022-11-11T19:40:34.083Z,2022-11-12T09:43:02Z,3909051503,140,48.6,3909051501,56,Back,3909051509,213,6.1,3909051505,141,48.3,3909583641,178,,3909051507,212,36.7,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327791,93,1,1,8,52,dt4pinj0vw0t0cvz7za6mhmzy,1,48.1,48.5,2022-11-11T19:40:37.228Z,2022-11-12T09:43:16Z,3909051727,141,20.0,3909051725,140,40.6,3909051729,212,20.9,3909051731,213,4.3,3909583945,178,,3909051721,3,,3909051723,56,Back,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327837,94,1,1,8,58,dt4pinj0vw0t0cvz7za6mhmzy,1,41.7,20,2022-11-11T19:40:43.753Z,2022-11-12T09:43:23Z,3909584047,178,,3909051955,141,28.6,3909051957,212,7.0,3909051959,213,1.0,3909051953,140,45.3,3909051951,56,Back,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327881,95,1,1,9,1,dt4pinj0vw0t0cvz7za6mhmzy,1,44.3,30.8,2022-11-11T19:40:46.361Z,2022-11-12T09:43:28Z,3909052165,213,1.7,3909584163,178,,3909052161,141,73.8,3909052163,212,29.6,3909052159,140,40.1,3909052157,56,Back,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327919,96,1,1,9,4,dt4pinj0vw0t0cvz7za6mhmzy,1,40.1,73.8,2022-11-11T19:40:50.116Z,2022-11-12T09:43:34Z,3909052347,212,26.6,3909052345,141,96.5,3909052349,213,0.6,3909584263,178,,3909052341,56,Left,3909052343,140,60.7,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327973,97,1,1,9,8,dt4pinj0vw0t0cvz7za6mhmzy,1,61.5,96.6,2022-11-11T19:40:53.894Z,2022-11-12T09:43:41Z,3909052641,141,78.3,3909052643,212,24.4,3909052645,213,3.7,3909052639,140,41.5,3909052637,56,Back,3909584401,178,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484327993,98,1,1,9,12,dt4pinj0vw0t0cvz7za6mhmzy,1,38.8,66.9,2022-11-11T19:40:57.643Z,2022-11-12T09:43:47Z,3909052749,212,26.5,3909052745,140,44.2,3909052747,141,28.9,3909052751,213,4.9,3909052743,56,Back,3909584531,178,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328003,99,1,1,9,16,dt4pinj0vw0t0cvz7za6mhmzy,0,53.4,26,2022-11-11T19:41:01.217Z,2022-11-12T09:44:06Z,3909585069,178,,3909052819,56,Right,3909052827,213,5.4,3909052825,212,17.9,3909052821,140,64.5,3909052823,141,6.1,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328005,90,8,1,9,17,go76xxm0xyfgqt1h6tcrtimm,1,36.2,94.1,2022-11-11T19:41:02.374Z,2022-11-12T09:44:14Z,3909585345,389,,3909409515,385,,3909052829,56,Back,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328011,91,5,1,9,18,go76xxm0xyfgqt1h6tcrtimm,0,45.4,101.6,2022-11-11T19:41:03.263Z,2022-11-12T09:44:20Z,3909052857,347,,3909053089,233,100,3909052855,56,Back,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328041,100,5,1,9,18,dt4pinj0vw0t0cvz7za6mhmzy,1,54.6,-1.6,2022-11-11T19:41:03.263Z,2022-11-12T09:44:19Z,3909053061,347,,3909053071,233,91,3909053059,56,Right,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328155,101,1,1,9,30,dt4pinj0vw0t0cvz7za6mhmzy,1,58.9,0,2022-11-11T19:41:15.595Z,2022-11-12T09:44:29Z,3909053661,107,,3909053663,56,Back,3909053667,141,9.1,3909053665,140,37.4,3909053669,212,23.7,3909053673,1,,3909053671,213,2.8,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328187,102,1,1,9,33,dt4pinj0vw0t0cvz7za6mhmzy,1,38.1,10.3,2022-11-11T19:41:18.983Z,2022-11-12T09:44:34Z,3909053813,212,38.2,3909053811,141,66.5,3909053817,1,,3909053815,213,1.6,3909053809,140,36.9,3909053807,56,Back,3909585769,178,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328233,103,1,1,9,37,dt4pinj0vw0t0cvz7za6mhmzy,1,37.4,69.6,2022-11-11T19:41:22.370Z,2022-11-12T09:44:48Z,3909054093,212,31.9,3909054091,141,96.9,3909586085,178,,3909054087,56,Left,3909054089,140,62.1,3909054095,213,0.6,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328315,104,1,1,9,40,dt4pinj0vw0t0cvz7za6mhmzy,1,64.5,98,2022-11-11T19:41:25.506Z,2022-11-12T09:44:56Z,3909054447,141,95.6,3909054445,140,76.3,3909054449,212,12.5,3909586169,178,,3909054451,213,6.2,3909054443,56,Left,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328341,105,1,1,9,45,dt4pinj0vw0t0cvz7za6mhmzy,1,81.2,96.8,2022-11-11T19:41:30.744Z,2022-11-12T09:45:02Z,3909054593,213,4.6,3909586281,178,,3909054587,141,85.7,3909054581,56,Left,3909054589,212,7.6,3909054583,140,80.3,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328361,106,1,1,9,48,dt4pinj0vw0t0cvz7za6mhmzy,1,88.6,83.6,2022-11-11T19:41:33.394Z,2022-11-12T09:45:10Z,3909054683,213,4.3,3909054681,212,10.4,3909586439,178,,3909054671,56,Center,3909054673,140,84.5,3909054677,141,69.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328379,107,1,1,9,49,dt4pinj0vw0t0cvz7za6mhmzy,1,84.5,69.6,2022-11-11T19:41:34.223Z,2022-11-12T09:45:16Z,3909054753,141,72.3,3909054751,140,89.7,3909054749,56,Center,3909586585,178,,3909054757,213,0.3,3909054755,212,5.8,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328383,108,61,1,9,49,dt4pinj0vw0t0cvz7za6mhmzy,0,90.2,72,2022-11-11T19:41:34.634Z,2022-11-12T09:45:25Z,3909586719,178,,3909054777,56,Center,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328395,92,12,1,9,50,go76xxm0xyfgqt1h6tcrtimm,1,6.7,29.9,2022-11-11T19:41:35.365Z,2022-11-12T09:45:29Z,3909054831,213,0.3,3909054829,212,4.5,3909054827,141,31.9,3909054825,140,10.8,3909586799,178,,3909054823,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328399,93,61,1,9,50,go76xxm0xyfgqt1h6tcrtimm,1,10.8,31.9,2022-11-11T19:41:35.588Z,2022-11-12T09:45:36Z,3909586927,178,,3909586925,21,,3909054847,56,Back,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328421,94,49,1,9,53,go76xxm0xyfgqt1h6tcrtimm,1,25.6,9,2022-11-11T19:41:39.106Z,2022-11-12T09:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328481,95,1,1,9,54,go76xxm0xyfgqt1h6tcrtimm,1,25.6,9,2022-11-11T19:41:39.242Z,2022-11-12T09:45:58Z,3909055305,196,,3909055307,56,Left,3909055311,141,89.0,3909055303,155,,3909055317,1,,3909055315,213,0.9,3909587307,178,,3909055309,140,66.3,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,3909055313,212,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328483,96,3,1,10,4,go76xxm0xyfgqt1h6tcrtimm,0,92.4,71.1,2022-11-11T19:41:49.508Z,2022-11-12T09:46:30Z,3909587885,178,,3909055443,233,109,3909410085,465,,3909055323,286,,3909055321,56,Center,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328497,109,7,1,10,5,dt4pinj0vw0t0cvz7za6mhmzy,1,7.6,28.9,2022-11-11T19:41:50.902Z,2022-11-12T09:46:36Z,3909055395,285,,3909410039,385,,3909055391,167,,3909055393,56,Back,3909587993,389,,3909055431,233,96,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328491,97,6,1,10,7,go76xxm0xyfgqt1h6tcrtimm,1,95.2,73.4,2022-11-11T19:41:52.202Z,2022-11-12T09:46:40Z,3909055361,56,Center,3909055363,73,,3909055435,233,110,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328503,110,6,1,10,7,dt4pinj0vw0t0cvz7za6mhmzy,0,4.8,26.6,2022-11-11T19:41:52.202Z,2022-11-12T09:46:39Z,3909055429,73,,3909055425,56,Back,3909055469,233,97,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328869,98,1,1,10,44,go76xxm0xyfgqt1h6tcrtimm,0,99.5,99.5,2022-11-11T19:42:29.742Z,2022-11-12T09:46:45Z,3909057325,56,Center,3909057341,212,32.8,3909057335,141,52.5,3909057323,223,,3909057319,6,,3909057329,140,92.6,3909410149,20,,3909057321,155,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,3909057317,2,,,3909057347,213,4.5,3909057351,1,,3909588211,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328877,111,44,1,10,46,dt4pinj0vw0t0cvz7za6mhmzy,1,7.4,51.4,2022-11-11T19:42:31.281Z,2022-11-12T11:03:17Z,3909057509,233,99,3909057373,285,,3909057371,56,Back,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328911,99,44,1,10,46,go76xxm0xyfgqt1h6tcrtimm,0,92.6,48.6,2022-11-11T19:42:31.282Z,2022-11-12T09:46:57Z,3909057507,286,,3909057505,56,Center,3909057525,233,111,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328891,112,12,1,10,46,dt4pinj0vw0t0cvz7za6mhmzy,1,7.4,55.2,2022-11-11T19:42:31.382Z,2022-11-12T11:03:17Z,3909588485,388,,3909057461,15,,3909057413,56,Back,3909057421,213,0.1,3909057419,212,11.7,3909057417,141,57.5,3909057415,140,18.4,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328919,113,1,1,10,47,dt4pinj0vw0t0cvz7za6mhmzy,0,18.4,57.8,2022-11-11T19:42:32.618Z,2022-11-12T09:47:09Z,3909588755,388,,3909057557,213,5.7,3909057555,212,17.2,3909057549,56,Back,3909057547,3,,3909057553,141,44.0,3909057551,140,32.1,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328933,100,43,1,10,50,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-11T19:42:35.227Z,2022-11-11T19:42:44Z,3909057599,56,Center,3909057597,3,0,3909057603,141,57.4,3909057601,140,66.0,3909058005,144,1,3909057607,213,2.2,3909057605,212,15.9,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328975,101,1,1,10,50,go76xxm0xyfgqt1h6tcrtimm,1,66,57.4,2022-11-11T19:42:35.238Z,2022-11-12T09:47:27Z,3909589151,178,,3909057893,213,3.4,3909057891,212,43.3,3909057885,56,Back,3909057887,140,26.3,3909057889,141,40.4,3909057895,1,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484328983,102,1,1,10,55,go76xxm0xyfgqt1h6tcrtimm,1,26.3,40.4,2022-11-11T19:42:40.355Z,2022-11-12T09:47:40Z,3909057939,141,26.0,3909057937,140,33.9,3909057935,56,Back,3909589429,178,,3909057941,212,12.6,3909057943,213,5.4,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484329035,103,1,1,10,58,go76xxm0xyfgqt1h6tcrtimm,1,30.6,29.1,2022-11-11T19:42:43.267Z,2022-11-12T09:47:46Z,3909058241,141,52.5,3909058243,212,21.1,3909058245,213,2.3,3909058239,140,17.4,3909058237,56,Back,3909589569,178,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484329069,104,1,1,11,2,go76xxm0xyfgqt1h6tcrtimm,1,18.5,52.4,2022-11-11T19:42:47.810Z,2022-11-12T09:47:52Z,3909058439,212,11.2,3909058437,141,50.5,3909058435,140,29.1,3909058433,56,Back,3909058441,213,6.2,3909589671,178,,,,,,,,8dq80nkl6nbdejj2ti0mb2w6i,J. Olschowsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484329113,105,1,1,11,3,go76xxm0xyfgqt1h6tcrtimm,1,29.1,48.8,2022-11-11T19:42:49.018Z,2022-11-12T09:47:56Z,3909058633,56,Back,3909058645,213,4.4,3909058639,212,17.7,3909058637,141,24.0,3909058635,140,23.9,3909589823,178,,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
