id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2455885641,128,1,1,11,16,1c7qokc1j5z50cjj4tcu32haa,1,27.3,82,2022-09-04T15:44:03.866Z,2022-09-05T00:33:34Z,3758322729,212,35.0,3758322727,141,31.0,3758322725,140,23.1,3758322723,56,Back,3758322721,152,,3759327131,1,,3758322719,5,,3758322731,213,4.6,ernbjicg113inzsubzrfm8fyt,A. Hack,3759850991,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885649,129,1,1,11,19,1c7qokc1j5z50cjj4tcu32haa,1,23.5,32.2,2022-09-04T15:44:06.923Z,2022-09-05T00:33:49Z,3758322775,140,38.6,3758322781,213,0.2,3758322773,56,Back,3758322779,212,16.3,3758322777,141,37.7,3759851217,178,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885673,130,1,1,11,20,1c7qokc1j5z50cjj4tcu32haa,1,38.2,37.1,2022-09-04T15:44:08.098Z,2022-09-05T00:33:56Z,3759851329,178,,3758322897,141,31.2,3758322899,212,11.1,3758322893,56,Back,3758322895,140,28.3,3758322901,213,3.5,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885719,131,1,1,11,23,1c7qokc1j5z50cjj4tcu32haa,1,27.1,31.8,2022-09-04T15:44:11.103Z,2022-09-05T00:34:05Z,3759851351,178,,3758323149,141,58.8,3758323147,140,22.1,3758323153,213,1.8,3758323151,212,19.1,3758323145,56,Back,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885733,132,1,1,11,26,1c7qokc1j5z50cjj4tcu32haa,1,21.8,63.5,2022-09-04T15:44:14.133Z,2022-09-05T00:34:13Z,3758323227,140,44.3,3758323229,141,70.3,3758323225,56,Back,3758323233,213,0.2,3758323231,212,24.1,3759851417,178,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885799,133,1,1,11,27,1c7qokc1j5z50cjj4tcu32haa,1,43.7,73.6,2022-09-04T15:44:15.428Z,2022-09-05T00:34:30Z,3758323625,141,97.1,3758323623,140,49.4,3758323621,56,Back,3758323627,212,17.1,3758323629,213,1.2,3759851613,178,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885817,134,1,1,11,32,1c7qokc1j5z50cjj4tcu32haa,0,64.4,95.4,2022-09-04T15:44:19.740Z,2022-09-05T00:34:45Z,3759851993,178,,3758323715,140,76.1,3758323713,56,Center,3758323721,213,5.4,3758323719,212,18.9,3758323717,141,74.2,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886637,91,8,1,11,32,go76xxm0xyfgqt1h6tcrtimm,1,21.9,28.7,2022-09-04T15:44:20.509Z,2022-09-05T00:35:13Z,3759852613,178,,3759330189,385,,3758327991,56,Back,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456216993,1033,43,1,11,33,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-04T15:44:21.429Z,2022-09-05T05:54:46Z,3760162865,178,0,3760162907,144,82,,,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885865,84,45,1,11,33,go76xxm0xyfgqt1h6tcrtimm,0,19.3,43.9,2022-09-04T15:44:21.453Z,2022-09-05T00:35:27Z,3758325403,285,,3758323955,56,Back,3758325965,233,137,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886211,137,3,1,11,33,1c7qokc1j5z50cjj4tcu32haa,1,80.7,56.1,2022-09-04T15:44:21.453Z,2022-09-05T00:35:26Z,3759853029,178,,3758325929,233,84,3759330925,464,,3758325889,56,Center,3758325891,286,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885867,135,13,1,11,34,1c7qokc1j5z50cjj4tcu32haa,1,84.6,59,2022-09-04T15:44:22.431Z,2022-09-05T09:12:03Z,3758324485,72,,3759853245,178,,3758325033,458,,3758325035,230,97.8,3758325037,231,52.2,3758323969,56,Center,3758323965,22,,3758325025,77,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,3758325031,108,,3758325027,102,3758325029,103,83.3,3758346159,17,57.3,,,,,,,,,,,,,,,,,,,,,,,,,
2455885881,85,5,1,11,35,go76xxm0xyfgqt1h6tcrtimm,1,-1.4,41.6,2022-09-04T15:44:23.239Z,2022-09-05T00:35:47Z,3758324021,346,,3758324023,233,136,3758324019,56,Back,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455885871,136,5,1,11,35,1c7qokc1j5z50cjj4tcu32haa,0,101.4,58.4,2022-09-04T15:44:23.239Z,2022-09-05T00:35:47Z,3758323985,346,,3758323983,56,Center,3758324045,233,85,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886193,86,1,1,11,58,go76xxm0xyfgqt1h6tcrtimm,1,4.3,47.5,2022-09-04T15:44:46.257Z,2022-09-05T00:35:56Z,3758325749,141,26.2,3758325759,237,,3758325747,140,9.7,3758325745,56,Back,3758325753,213,5.1,3758325743,124,,3758325751,212,15.6,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886225,87,1,1,12,2,go76xxm0xyfgqt1h6tcrtimm,1,9.7,26.2,2022-09-04T15:44:49.879Z,2022-09-05T00:36:07Z,3759853815,178,,3758325985,56,Back,3758325991,212,12.6,3758325993,213,1.9,3758325989,141,43.9,3758325987,140,6.0,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886273,88,1,1,12,4,go76xxm0xyfgqt1h6tcrtimm,1,5.3,43.6,2022-09-04T15:44:52.508Z,2022-09-05T00:36:21Z,3758326209,213,4.9,3758326207,212,18.7,3759854065,178,,3758326205,141,16.7,3758326203,140,9.1,3758326201,56,Back,,,,,,,bagn0ce4xunsiz3mezrtqx1p1,Y. Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456217119,1025,43,1,12,7,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-09-04T15:44:54.892Z,2022-09-05T05:55:36Z,3760163351,144,82,3760163313,178,0,,,,,,,,,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886341,89,3,1,12,7,go76xxm0xyfgqt1h6tcrtimm,1,14.2,17.6,2022-09-04T15:44:54.903Z,2022-09-05T00:36:31Z,3758326551,233,138,3758326533,285,,3758326531,56,Back,3759854261,178,,3759333209,464,,,,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886319,138,45,1,12,7,1c7qokc1j5z50cjj4tcu32haa,0,85.8,82.4,2022-09-04T15:44:54.903Z,2022-09-05T00:36:32Z,3758326439,286,,3758326437,56,Left,3758326591,233,89,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886631,90,4,1,12,10,go76xxm0xyfgqt1h6tcrtimm,1,28.5,24.8,2022-09-04T15:44:58.117Z,2022-09-05T00:36:46Z,3758349151,265,,3758349153,285,,3758349225,233,160,3758349149,152,,3758349147,13,,3758327951,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888963,160,4,1,12,10,1c7qokc1j5z50cjj4tcu32haa,0,71.5,75.2,2022-09-04T15:44:58.118Z,2022-09-05T00:36:46Z,3759854547,389,,3758340691,56,Center,3758340695,265,,3758340693,152,,3758340689,13,,3758340697,286,,3758349277,233,90,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887067,93,1,1,12,59,go76xxm0xyfgqt1h6tcrtimm,1,24.8,32.2,2022-09-04T15:45:46.886Z,2022-09-05T00:37:01Z,3758350031,5,,3758350033,152,,3759854811,178,,3758330457,213,0.3,3758330449,56,Back,3758330453,141,37.3,3758330451,140,36.6,3758330455,212,12.9,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887077,94,1,1,12,59,go76xxm0xyfgqt1h6tcrtimm,1,36.2,37.1,2022-09-04T15:45:47.695Z,2022-09-05T00:37:17Z,3759855359,178,,3758330579,141,28.5,3758330583,213,3.6,3758330575,140,25.7,3758330581,212,12.5,3758330573,56,Back,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455886993,92,43,1,13,0,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-09-04T15:45:48.423Z,2022-09-04T15:50:45Z,3758351239,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887091,95,1,1,13,2,go76xxm0xyfgqt1h6tcrtimm,1,25.7,28.5,2022-09-04T15:45:49.951Z,2022-09-05T00:38:09Z,3758330647,56,Back,3758330649,140,35.0,3758330653,212,11.7,3758330651,141,37.9,3758330655,213,0.6,3759855515,178,,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887105,96,1,1,13,2,go76xxm0xyfgqt1h6tcrtimm,1,35,37.9,2022-09-04T15:45:50.455Z,2022-09-05T00:38:23Z,3759856511,178,,3758330735,140,25.1,3758330733,56,Back,3758330741,213,3.7,3758330739,212,12.4,3758330737,141,28.0,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887027,139,43,1,13,2,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-04T15:45:50.680Z,2022-09-04T15:48:29Z,3758341623,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887157,97,1,1,13,7,go76xxm0xyfgqt1h6tcrtimm,1,26.1,26.6,2022-09-04T15:45:55.192Z,2022-09-05T00:38:37Z,3758331013,56,Back,3758359787,196,,3758359789,140,34.5,3758359791,141,87.0,3758359785,155,,3759856715,178,,3758359797,1,,3758359793,212,42.0,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,3758359795,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887193,98,1,1,13,10,go76xxm0xyfgqt1h6tcrtimm,1,37.1,88.6,2022-09-04T15:45:57.985Z,2022-09-05T00:39:07Z,3759857439,178,,3759857441,21,,3758331165,213,5.1,3758331163,212,14.4,3758331161,141,68.8,3758331157,56,Back,3758331159,140,42.0,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887199,99,1,1,13,13,go76xxm0xyfgqt1h6tcrtimm,0,54,59.8,2022-09-04T15:46:01.528Z,2022-09-05T00:39:26Z,3758331213,213,5.1,3758361915,286,,3759857935,178,,3758331211,212,1.2,3758361911,233,140,3758361909,236,,3758331207,140,54.4,3758331209,141,58.1,au5tbnn48ve4kqnuu3dhmk296,K. Koné,3758331205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887257,140,74,1,13,14,1c7qokc1j5z50cjj4tcu32haa,1,44.4,43.6,2022-09-04T15:46:01.722Z,2022-09-05T00:39:33Z,3758361919,233,99,3758361907,285,,3758331467,56,Back,3759858179,178,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887243,100,1,1,13,16,go76xxm0xyfgqt1h6tcrtimm,0,37.3,70.5,2022-09-04T15:46:04.507Z,2022-09-05T00:39:46Z,3758331405,56,Back,3758331403,3,,3758331407,140,48.0,3758331409,141,71.9,3758331411,212,11.3,3758331413,213,0.1,3759858543,178,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887261,141,49,1,13,19,1c7qokc1j5z50cjj4tcu32haa,1,57.7,34,2022-09-04T15:46:06.743Z,2022-09-05T00:40:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887299,142,1,1,13,20,1c7qokc1j5z50cjj4tcu32haa,1,56.6,32.8,2022-09-04T15:46:08.630Z,2022-09-05T00:40:16Z,3759859425,178,,3758331693,212,17.1,3758331695,213,1.3,3758331691,141,57.1,3758331689,140,60.7,3758331687,56,Center,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456217385,1055,43,1,13,22,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-04T15:46:10.433Z,2022-09-05T05:57:27Z,3760164469,144,82,3760164397,178,0,,,,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887355,143,1,1,13,22,1c7qokc1j5z50cjj4tcu32haa,1,61.5,59,2022-09-04T15:46:10.544Z,2022-09-05T00:40:27Z,3758331995,212,21.1,3758331993,141,88.2,3758331991,140,68.4,3758331989,56,Left,3759859717,178,,3758331997,213,1.2,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887389,144,1,1,13,26,1c7qokc1j5z50cjj4tcu32haa,0,74.8,84.1,2022-09-04T15:46:14.316Z,2022-09-05T00:40:42Z,3758332165,2,,3759340613,72,,3758332171,56,Center,3758332167,155,,3759340611,224,,3758332173,140,86.0,3758332175,141,57.7,3758332177,212,21.5,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3758332179,213,5.3,3759860285,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887503,101,12,1,13,27,go76xxm0xyfgqt1h6tcrtimm,1,14.4,41.7,2022-09-04T15:46:15.473Z,2022-09-05T00:40:52Z,3759860553,178,,3758332817,140,25.1,3758332819,141,48.9,3758332823,213,0.4,3758332821,212,12.3,3758332815,56,Back,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455894853,211,61,1,13,29,go76xxm0xyfgqt1h6tcrtimm,1,25.5,47,2022-09-04T15:46:17.280Z,2022-09-05T00:41:07Z,3758375377,56,Back,3759861031,178,,3758375563,238,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893805,221,43,1,13,31,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-04T15:46:18.996Z,2022-09-04T15:57:52Z,3758377387,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455895833,219,5,1,13,31,go76xxm0xyfgqt1h6tcrtimm,0,27.9,-1,2022-09-04T15:46:19.266Z,2022-09-05T00:41:16Z,3758379229,56,Back,3758379271,233,220,3758391787,347,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893797,220,5,1,13,31,1c7qokc1j5z50cjj4tcu32haa,1,72.1,101,2022-09-04T15:46:19.266Z,2022-09-05T00:41:16Z,3758391809,347,,3758379247,233,219,3758370693,56,Left,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455893807,222,1,1,14,8,1c7qokc1j5z50cjj4tcu32haa,0,54,100,2022-09-04T15:46:56.263Z,2022-09-05T00:41:29Z,3758383497,189,,3758377051,141,92.9,3758377053,212,15.2,3758377045,107,,3758377055,213,5.9,3758377171,238,,3758377049,140,67.4,3758377047,56,Left,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887963,102,49,1,14,10,go76xxm0xyfgqt1h6tcrtimm,1,31.5,5.3,2022-09-04T15:46:58.488Z,2022-09-05T00:41:54Z,3758383005,189,,,,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887981,103,1,1,14,11,go76xxm0xyfgqt1h6tcrtimm,1,31.5,5.3,2022-09-04T15:46:59.271Z,2022-09-05T00:41:48Z,3758335489,212,10.6,3758335487,141,20.4,3759862509,178,,3758335483,56,Back,3758335485,140,29.0,3758335491,213,1.8,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888013,104,1,1,14,16,go76xxm0xyfgqt1h6tcrtimm,1,25.1,24.4,2022-09-04T15:47:04.390Z,2022-09-05T00:42:05Z,3759862877,178,,3758335635,212,9.8,3758335633,141,30.5,3758335631,140,33.6,3758335629,56,Back,3758335637,213,0.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887967,145,45,1,14,18,1c7qokc1j5z50cjj4tcu32haa,0,62.8,69.3,2022-09-04T15:47:06.639Z,2022-09-05T00:42:16Z,3758335439,285,,3758335437,56,Center,3758388561,233,224,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455897791,224,3,1,14,18,go76xxm0xyfgqt1h6tcrtimm,1,37.2,30.7,2022-09-04T15:47:06.639Z,2022-09-05T00:42:16Z,3759863287,178,,3758388501,286,,3759343601,465,,3758388499,56,Back,3758388529,233,145,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888037,105,1,1,14,20,go76xxm0xyfgqt1h6tcrtimm,1,40.7,32,2022-09-04T15:47:08.017Z,2022-09-05T00:42:26Z,3758335767,56,Center,3758335769,140,54.7,3759863689,178,,3758335775,213,6.1,3758335773,212,14.9,3758335771,141,28.5,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888041,106,1,1,14,22,go76xxm0xyfgqt1h6tcrtimm,0,54.9,30.1,2022-09-04T15:47:10.059Z,2022-09-05T00:42:45Z,3759864049,178,,3758335791,141,29.2,3758335795,213,5.8,3758335793,212,1.2,3758335891,236,,3758335893,233,146,3758335787,56,Center,3758335897,286,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,3758335789,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888057,146,74,1,14,22,1c7qokc1j5z50cjj4tcu32haa,1,43.4,74,2022-09-04T15:47:10.165Z,2022-09-05T00:42:56Z,3759864563,178,,3758335875,285,,3758335873,56,Back,3758335911,233,106,,,,,,,,,,,,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888083,107,1,1,14,25,go76xxm0xyfgqt1h6tcrtimm,1,63.7,9.2,2022-09-04T15:47:13.243Z,2022-09-05T00:43:15Z,3758336009,56,Right,3759865201,178,,3758336019,213,1.2,3758336013,141,17.7,3758336015,212,6.1,3758336011,140,65.7,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888101,108,1,1,14,26,go76xxm0xyfgqt1h6tcrtimm,1,63.9,16.1,2022-09-04T15:47:14.089Z,2022-09-05T00:43:28Z,3759865899,178,,3758336109,213,6.1,3758336107,212,23.4,3758336101,56,Right,3758336103,140,85.8,3758336105,141,9.5,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888107,109,3,1,14,28,go76xxm0xyfgqt1h6tcrtimm,0,85.8,8.9,2022-09-04T15:47:15.747Z,2022-09-05T00:43:34Z,3759348443,465,,3759866117,178,,3758336135,233,147,3758336119,56,Right,3758336121,286,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888091,147,7,1,14,28,1c7qokc1j5z50cjj4tcu32haa,1,14.2,91.1,2022-09-04T15:47:15.850Z,2022-09-05T00:43:40Z,3758336059,167,,3758336127,233,109,3759866259,178,,3759348661,385,,3758336061,56,Back,3758336063,285,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888153,110,5,1,14,30,go76xxm0xyfgqt1h6tcrtimm,1,95.8,-1.5,2022-09-04T15:47:17.908Z,2022-09-05T00:43:49Z,3758336381,347,,3758336423,233,148,3758336379,56,Right,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888095,148,5,1,14,30,1c7qokc1j5z50cjj4tcu32haa,0,4.2,101.5,2022-09-04T15:47:17.908Z,2022-09-05T00:43:49Z,3758336441,233,110,3758336071,56,Back,3758336073,347,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888267,111,1,1,14,41,go76xxm0xyfgqt1h6tcrtimm,1,92.9,0,2022-09-04T15:47:29.636Z,2022-09-05T00:43:58Z,3758336985,56,Right,3758336983,107,,3758336993,213,2.0,3758336991,212,8.2,3758336989,141,9.5,3758336987,140,89.6,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455899073,235,1,1,14,42,go76xxm0xyfgqt1h6tcrtimm,1,91.2,11.8,2022-09-04T15:47:30.431Z,2022-09-05T00:44:08Z,3758402557,212,6.9,3758402559,213,4.9,3758402551,56,Right,3758402553,140,92.5,3758402555,141,1.9,3759867275,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455899093,237,61,1,14,43,go76xxm0xyfgqt1h6tcrtimm,0,91.7,1.7,2022-09-04T15:47:31.141Z,2022-09-05T00:44:17Z,3758400213,56,Right,3759867565,178,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888301,113,5,1,14,43,go76xxm0xyfgqt1h6tcrtimm,0,87.6,-1.5,2022-09-04T15:47:31.424Z,2022-09-05T00:44:23Z,3758337163,347,,3758337161,56,Right,3758337255,233,149,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888271,149,5,1,14,43,1c7qokc1j5z50cjj4tcu32haa,1,12.4,101.5,2022-09-04T15:47:31.424Z,2022-09-05T00:44:23Z,3758337235,233,113,3758337031,56,Back,3758337035,347,,,,,,,,,,,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888287,112,43,1,14,45,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-09-04T15:47:32.838Z,2022-09-04T15:48:06Z,3758339761,144,1,3758337107,56,Right,3758337115,141,0.0,3758337111,140,88.4,3758337123,213,4.6,3758337119,212,6.3,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888403,150,1,1,14,50,1c7qokc1j5z50cjj4tcu32haa,1,8.4,100,2022-09-04T15:47:38.500Z,2022-09-05T00:44:31Z,3758337701,213,5.5,3758337699,212,9.4,3758337697,141,92.3,3758337693,56,Back,3758337695,140,15.0,3758337691,107,,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888423,151,1,1,14,52,1c7qokc1j5z50cjj4tcu32haa,0,14.7,94.2,2022-09-04T15:47:40.391Z,2022-09-05T00:44:39Z,3758337801,1,,3758337799,213,6.2,3758337797,212,35.4,3759868467,178,,3758337789,157,,3758337793,140,48.3,3758337795,141,89.6,3758337791,56,Back,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
