id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/13/value,qualifier/10/value,qualifier/11/value
2452521291,213,1,1,27,11,cu0eztmjcsbydyp53aleznorw,1,68.4,29.6,2022-08-28T15:58:46.938Z,2022-08-29T04:41:25Z,3740405993,140,79.9,3740405991,56,Right,3740405997,212,16.4,3740405995,141,13.3,3742504879,388,,3740405987,3,,3740405999,213,5.5,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521313,214,1,1,27,15,cu0eztmjcsbydyp53aleznorw,1,79.9,13.3,2022-08-28T15:58:50.470Z,2022-08-29T04:41:33Z,3740406105,212,13.1,3740406099,56,Right,3740406103,141,17.3,3742504935,178,,3740406101,140,92.1,3740406107,213,0.2,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521315,215,61,1,27,18,cu0eztmjcsbydyp53aleznorw,0,92.9,4,2022-08-28T15:58:53.608Z,2022-08-29T04:42:11Z,3742505083,178,,3740406119,56,Right,,,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521337,216,5,1,27,19,cu0eztmjcsbydyp53aleznorw,0,85.8,-1.6,2022-08-28T15:58:54.687Z,2022-08-29T04:42:03Z,3740406229,56,Right,3740406955,233,226,3740406231,347,,,,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521453,226,5,1,27,19,c5hderjlkcoaze51e5wgvptk,1,14.2,101.6,2022-08-28T15:58:54.687Z,2022-08-29T04:42:02Z,3740406941,233,216,3740406861,347,,3740408609,189,,3740406859,56,Back,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521795,227,1,1,28,3,c5hderjlkcoaze51e5wgvptk,1,18.4,100,2022-08-28T15:59:38.935Z,2022-08-29T04:42:18Z,3740408855,56,Back,3740408861,212,11.1,3740408859,141,89.6,3740408863,213,4.0,3740408853,107,,3740408857,140,11.5,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521821,228,1,1,28,6,c5hderjlkcoaze51e5wgvptk,1,11.1,89.4,2022-08-28T15:59:41.541Z,2022-08-29T04:42:23Z,3740408977,212,6.8,3740408971,56,Back,3740408973,140,16.6,3740408979,213,0.6,3742505267,178,,3740408975,141,94.8,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521907,229,1,1,28,8,c5hderjlkcoaze51e5wgvptk,1,16.2,94.1,2022-08-28T15:59:43.965Z,2022-08-29T04:42:27Z,3740409485,56,Back,3740409493,141,57.2,3740409497,212,26.6,3740409489,140,7.7,3742505305,178,,3740409503,213,4.4,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521933,230,1,1,28,17,c5hderjlkcoaze51e5wgvptk,1,30.3,33.6,2022-08-28T15:59:53.235Z,2022-08-29T04:42:32Z,3742505341,178,,3740409601,213,1.0,3740409595,140,39.3,3740409599,212,18.5,3740409593,56,Back,3740409597,141,57.0,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521967,231,1,1,28,20,c5hderjlkcoaze51e5wgvptk,1,39.4,58.5,2022-08-28T15:59:55.975Z,2022-08-29T04:42:36Z,3740409709,56,Center,3740409717,213,0.5,3742505361,178,,3740409711,140,57.7,3740409713,141,73.8,3740409715,212,21.9,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521979,232,1,1,28,21,c5hderjlkcoaze51e5wgvptk,1,56.5,73.5,2022-08-28T15:59:56.827Z,2022-08-29T04:42:40Z,3740409783,213,3.6,3740409779,141,64.8,3740409775,56,Back,3740409781,212,13.7,3742505389,178,,3740409777,140,44.7,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452521997,233,1,1,28,23,c5hderjlkcoaze51e5wgvptk,0,44.6,64.6,2022-08-28T15:59:58.676Z,2022-08-29T04:42:44Z,3740409873,56,Center,3742505427,178,,3740409871,155,,3740409877,141,76.9,3740409881,213,0.3,3740409875,140,71.9,3740409879,212,29.9,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522033,218,1,1,28,25,cu0eztmjcsbydyp53aleznorw,1,21.5,23,2022-08-28T16:00:00.737Z,2022-08-29T04:42:52Z,3740410083,56,Back,3740410087,141,15.4,3740410081,3,,3740410085,140,27.8,3742505479,388,,3740410091,213,5.6,3740410089,212,8.4,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522035,219,49,1,28,27,cu0eztmjcsbydyp53aleznorw,1,27.8,14.9,2022-08-28T16:00:02.442Z,2022-08-29T04:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522057,220,1,1,28,27,cu0eztmjcsbydyp53aleznorw,0,27.8,14.9,2022-08-28T16:00:02.607Z,2022-08-29T04:43:09Z,3740410207,140,70.0,3740410203,155,,3740410215,1,,3740410209,141,40.9,3742505605,178,,3740410211,212,47.7,3740410213,213,0.4,3740410205,56,Center,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522051,234,49,1,28,31,c5hderjlkcoaze51e5wgvptk,1,31.9,64.5,2022-08-28T16:00:06.455Z,2022-08-29T04:43:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522117,235,1,1,28,32,c5hderjlkcoaze51e5wgvptk,1,32.8,51.9,2022-08-28T16:00:08.328Z,2022-08-29T04:43:26Z,3740410593,140,41.9,3740410591,56,Back,3740410597,212,23.3,3740410595,141,20.7,3742505707,178,,3740410599,213,5.1,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522163,236,1,1,28,35,c5hderjlkcoaze51e5wgvptk,1,46.1,18.2,2022-08-28T16:00:11.282Z,2022-08-29T04:43:30Z,3740410813,141,42.5,3740410811,140,48.1,3742505727,178,,3740410817,213,1.4,3740410809,56,Back,3740410815,212,16.7,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522199,237,1,1,28,39,c5hderjlkcoaze51e5wgvptk,1,52.2,50.4,2022-08-28T16:00:15.315Z,2022-08-29T04:43:39Z,3740410999,56,Back,3740411003,141,59.1,3740411001,140,46.3,3740411007,213,2.4,3740411005,212,8.6,3742505785,178,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522261,238,1,1,28,41,c5hderjlkcoaze51e5wgvptk,1,45.7,66.6,2022-08-28T16:00:17.327Z,2022-08-29T04:43:42Z,3740411265,212,15.5,3742505817,178,,3740411263,141,83.9,3740411259,56,Left,3740411267,213,0.9,3740411261,140,55.3,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522327,239,1,1,28,45,c5hderjlkcoaze51e5wgvptk,1,63.4,84.8,2022-08-28T16:00:21.083Z,2022-08-29T04:43:44Z,3740411559,212,10.2,3740411555,140,70.2,3740411561,213,0.8,3740411557,141,95.6,3742505827,178,,3740411553,56,Left,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929839,1117,43,1,28,46,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:00:21.684Z,2022-08-29T08:27:32Z,3742587091,144,82,3742586923,178,0,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929885,1125,43,1,28,46,c5hderjlkcoaze51e5wgvptk,1,0,0,2022-08-28T16:00:22.100Z,2022-08-29T08:27:28Z,3742587051,178,0,3742587069,144,82,,,,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522333,240,50,1,28,49,c5hderjlkcoaze51e5wgvptk,1,78.6,94.4,2022-08-28T16:00:24.414Z,2022-08-29T04:43:51Z,3740412059,233,221,3740411579,286,,3740411577,56,Left,,,,,,,,,,,,,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522387,221,7,1,28,49,cu0eztmjcsbydyp53aleznorw,1,21.4,5.6,2022-08-28T16:00:25.115Z,2022-08-29T04:43:54Z,3740411993,233,240,3740411897,56,Back,3742505883,178,,3740411899,285,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522399,222,4,1,28,51,cu0eztmjcsbydyp53aleznorw,1,9.6,8.1,2022-08-28T16:00:26.913Z,2022-08-29T04:44:05Z,3740411939,294,,3740411947,152,,3740411935,13,,3740411945,56,Back,3740411957,233,241,3740411949,285,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452522383,241,4,1,28,51,c5hderjlkcoaze51e5wgvptk,0,90.4,91.9,2022-08-28T16:00:26.914Z,2022-08-29T04:44:04Z,3740411871,13,,3740411877,152,,3740411969,233,222,3740411873,294,,3742505951,178,,3740411879,286,,3740411875,56,Left,,,,d7xdtkzw3h749ngi4sobn6kmh,L. Pellegrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523029,223,18,1,29,46,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:01:22.200Z,2022-08-29T04:44:11Z,3740415425,59,10,3740415477,55,224,3740415423,44,Midfielder,3740415421,41,,,,,,,,,,,,,,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523033,224,19,1,29,46,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-08-28T16:01:22.201Z,2022-08-29T04:44:11Z,3740415447,59,20,3740415455,55,223,3740415441,41,,3740415451,293,5,3740415445,145,7,3740415449,292,6,3740415453,44,Midfielder,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523255,225,1,1,30,0,cu0eztmjcsbydyp53aleznorw,0,9.6,17.6,2022-08-28T16:01:36.102Z,2022-08-29T04:15:54Z,3740416755,155,,3740416761,140,64.0,3742489725,178,,3740416759,56,Center,3740416763,141,58.1,3740416805,189,,3740416769,213,0.4,3740416753,5,,expxslws50h0iw0logr02gs7p,J. Pavlenka,3740416773,1,,,3740416765,212,63.4,3740416757,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452996635,1254,67,1,30,4,c5hderjlkcoaze51e5wgvptk,1,38.8,49,2022-08-28T16:01:39.525Z,2022-08-29T12:39:34Z,3742934787,233,1403,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452996631,1403,67,1,30,4,cu0eztmjcsbydyp53aleznorw,0,61.2,51,2022-08-28T16:01:39.526Z,2022-08-29T12:03:18Z,3742934797,233,1254,,,,,,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523241,242,8,1,30,4,c5hderjlkcoaze51e5wgvptk,1,36.6,53.1,2022-08-28T16:01:39.541Z,2022-08-29T12:39:34Z,3740416679,56,Back,3741916291,384,,3742489737,178,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523261,243,49,1,30,5,c5hderjlkcoaze51e5wgvptk,1,41.6,45.1,2022-08-28T16:01:40.789Z,2022-08-29T04:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523281,244,1,1,30,5,c5hderjlkcoaze51e5wgvptk,1,41.6,45.1,2022-08-28T16:01:40.838Z,2022-08-29T04:16:06Z,3740416887,141,26.8,3740416883,140,45.8,3740416879,56,Back,3740416891,212,13.2,3740416877,155,,3742489941,178,,3740416893,213,5.1,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523295,245,1,1,30,6,c5hderjlkcoaze51e5wgvptk,0,46.2,25.5,2022-08-28T16:01:42.029Z,2022-08-29T04:16:12Z,3740416971,56,Right,3740416969,168,,3740416977,212,13.4,3740416973,140,58.1,3740416967,3,,3742490001,388,,3740416979,213,5.9,3740416975,141,18.2,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523319,226,49,1,30,10,cu0eztmjcsbydyp53aleznorw,1,35.4,88.5,2022-08-28T16:01:45.392Z,2022-08-29T04:16:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523389,227,1,1,30,10,cu0eztmjcsbydyp53aleznorw,0,32.7,92.7,2022-08-28T16:01:45.426Z,2022-08-29T04:16:26Z,3741917005,155,,3740417467,140,65.9,3740417479,1,,3740417463,56,Left,3740417475,212,35.4,3740417471,141,100.0,3740417477,213,0.2,3742490139,178,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523397,228,5,1,30,13,cu0eztmjcsbydyp53aleznorw,0,63.9,101.5,2022-08-28T16:01:48.881Z,2022-08-29T04:16:30Z,3740417503,347,,3740418465,233,246,3740417501,56,Left,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523563,246,5,1,30,13,c5hderjlkcoaze51e5wgvptk,1,36.1,-1.5,2022-08-28T16:01:48.881Z,2022-08-29T04:16:29Z,3740418409,347,,3740418439,233,228,3740418407,56,Back,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523625,247,1,1,30,25,c5hderjlkcoaze51e5wgvptk,0,34.4,0,2022-08-28T16:02:00.507Z,2022-08-29T04:16:34Z,3740418661,141,24.9,3740418655,107,,3740418667,1,,3740418665,213,0.6,3740418659,140,59.1,3740418663,212,31.4,3740418657,56,Center,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523645,229,44,1,30,26,cu0eztmjcsbydyp53aleznorw,1,40,76.3,2022-08-28T16:02:01.933Z,2022-08-29T12:39:35Z,3740418749,285,,3740418839,233,248,3740418747,56,Back,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523639,248,44,1,30,26,c5hderjlkcoaze51e5wgvptk,0,60,23.7,2022-08-28T16:02:01.934Z,2022-08-29T04:16:37Z,3742232891,233,229,3740418723,56,Center,3740418725,286,,,,,,,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523665,230,1,1,30,26,cu0eztmjcsbydyp53aleznorw,1,37.3,79.8,2022-08-28T16:02:02.064Z,2022-08-29T12:39:35Z,3742490277,388,,3740418903,212,7.5,3740418895,3,,3740418897,56,Back,3740418901,141,74.6,3740418899,140,43.6,3740418905,213,5.8,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523703,231,1,1,30,26,cu0eztmjcsbydyp53aleznorw,0,43.6,74.6,2022-08-28T16:02:02.154Z,2022-08-29T04:16:51Z,3740419081,213,5.9,3740419075,140,55.6,3742490353,388,,3740419079,212,13.5,3740419073,56,Center,3740419071,168,,3740419069,3,,3740419077,141,67.5,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523677,249,44,1,30,29,c5hderjlkcoaze51e5wgvptk,1,44.1,34.2,2022-08-28T16:02:04.668Z,2022-08-29T12:39:35Z,3740418977,56,Back,3740419161,233,232,3740418979,285,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523707,232,44,1,30,29,cu0eztmjcsbydyp53aleznorw,0,55.9,65.8,2022-08-28T16:02:04.669Z,2022-08-29T04:17:21Z,3740419097,56,Center,3740419099,286,,3740419487,233,249,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523725,250,1,1,30,29,c5hderjlkcoaze51e5wgvptk,1,43.1,39.4,2022-08-28T16:02:04.910Z,2022-08-29T12:39:36Z,3740419195,3,,3740419203,212,13.9,3740419201,141,53.0,3740419199,140,53.0,3740419197,56,Center,3742490659,388,,3740419205,213,0.7,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523741,251,1,1,30,30,c5hderjlkcoaze51e5wgvptk,1,53.1,53,2022-08-28T16:02:06.245Z,2022-08-29T04:17:28Z,3740419277,212,20.0,3742490689,178,,3740419271,56,Back,3740419273,140,35.2,3740419279,213,3.5,3740419275,141,43.0,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523765,252,1,1,30,33,c5hderjlkcoaze51e5wgvptk,0,34.4,43.4,2022-08-28T16:02:08.446Z,2022-08-29T04:18:29Z,3740419379,140,40.8,3740419383,212,9.6,3742491417,388,,3740419381,141,33.3,3740419375,3,,3740419385,213,5.5,3740419377,56,Back,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523777,233,44,1,30,34,cu0eztmjcsbydyp53aleznorw,1,59.2,68.3,2022-08-28T16:02:09.444Z,2022-08-29T12:39:36Z,3740419423,56,Center,3740419425,286,,3740419493,233,253,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523767,253,44,1,30,34,c5hderjlkcoaze51e5wgvptk,0,40.8,31.7,2022-08-28T16:02:09.445Z,2022-08-29T04:18:33Z,3740419399,56,Back,3740419401,285,,3742232937,233,233,,,,,,,,,,,,,,,,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523781,234,1,1,30,34,cu0eztmjcsbydyp53aleznorw,1,58.6,69.9,2022-08-28T16:02:09.510Z,2022-08-29T12:39:36Z,3740419445,56,Center,3740419451,141,71.3,3740419453,212,6.6,3740419443,3,,3740419455,213,0.1,3742491565,388,,3740419447,140,64.8,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523785,235,49,1,30,35,cu0eztmjcsbydyp53aleznorw,1,64.8,70.8,2022-08-28T16:02:11.023Z,2022-08-29T04:18:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523821,236,1,1,30,36,cu0eztmjcsbydyp53aleznorw,1,66.4,69.5,2022-08-28T16:02:11.633Z,2022-08-29T04:18:49Z,3740419635,213,4.8,3740419627,56,Center,3740419631,141,62.4,3742491795,178,,3740419633,212,4.9,3740419629,140,66.9,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523857,237,1,1,30,37,cu0eztmjcsbydyp53aleznorw,0,66.9,62.4,2022-08-28T16:02:12.603Z,2022-08-29T04:18:51Z,3740419845,213,0.3,3740419837,56,Center,3742491851,178,,3740419839,140,72.1,3740419843,212,5.7,3740419841,141,64.8,3740419835,155,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523855,254,49,1,30,38,c5hderjlkcoaze51e5wgvptk,1,32.2,34.9,2022-08-28T16:02:14.054Z,2022-08-29T04:19:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523871,255,1,1,30,39,c5hderjlkcoaze51e5wgvptk,1,33.3,35.2,2022-08-28T16:02:15.306Z,2022-08-29T04:19:09Z,3740419929,213,0.3,3740419925,141,40.3,3742492033,178,,3740419919,155,,3740419921,56,Back,3740419927,212,10.2,3740419923,140,42.4,,,,a3ib09ji7qsz6cgj3vmz5qort,K. Jakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523875,256,61,1,30,41,c5hderjlkcoaze51e5wgvptk,0,42.4,40.3,2022-08-28T16:02:16.804Z,2022-08-29T04:19:15Z,3740419955,56,Back,3742492125,178,,,,,,,,,,,,,,,,,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523895,238,49,1,30,42,cu0eztmjcsbydyp53aleznorw,1,58.4,68.6,2022-08-28T16:02:17.728Z,2022-08-29T04:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523963,239,1,1,30,42,cu0eztmjcsbydyp53aleznorw,0,58.4,68.6,2022-08-28T16:02:17.749Z,2022-08-29T04:19:26Z,3740420381,155,,3740420387,141,95.9,3742492213,178,,3740420383,56,Left,3740420391,213,1.0,3740420389,212,21.4,3740420385,140,68.6,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523939,257,61,1,30,46,c5hderjlkcoaze51e5wgvptk,0,33.7,12.3,2022-08-28T16:02:21.894Z,2022-08-29T04:19:45Z,3740420251,56,Back,3742492393,178,,,,,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452524105,240,5,1,30,47,cu0eztmjcsbydyp53aleznorw,1,67.7,100.8,2022-08-28T16:02:22.939Z,2022-08-29T04:19:49Z,3740421217,233,258,3740421159,347,,3740421157,56,Left,,,,,,,,,,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452523967,258,5,1,30,47,c5hderjlkcoaze51e5wgvptk,0,32.3,-0.8,2022-08-28T16:02:22.939Z,2022-08-29T04:19:50Z,3740421249,233,240,3740420407,347,,3740420405,56,Back,,,,,,,,,,,,,,,,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452524147,241,1,1,30,56,cu0eztmjcsbydyp53aleznorw,1,69.1,100,2022-08-28T16:02:31.768Z,2022-08-29T04:19:55Z,3740421333,140,74.4,3740421329,107,,3740421337,212,13.9,3740421331,56,Left,3740421335,141,81.8,3740421339,213,5.1,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
