id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/11/value,qualifier/13/value,assist,qualifier/14/value
2537053577,243,4,1,25,13,4l9mrqzmajz5crzlz50mtbt6x,1,40.4,87.2,2023-04-22T13:55:29.841Z,2023-04-23T02:06:47Z,4208439189,152,,4208439183,13,,4208439185,294,,4208439191,286,,4208439187,56,Back,4208439201,233,267,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053573,267,4,1,25,13,8q1ul09cygzswb7tb456bmifv,0,59.6,12.8,2023-04-22T13:55:29.842Z,2023-04-23T02:06:47Z,4211840343,178,,4208776309,294,,4208439159,56,Right,4208439251,233,243,4208439161,152,,4208439165,285,,4208439157,13,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053667,268,17,1,25,21,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-22T13:55:38.110Z,2023-04-23T02:06:49Z,4208439607,31,,4208439609,191,,,,,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053891,244,1,1,25,48,4l9mrqzmajz5crzlz50mtbt6x,1,34.8,91.7,2023-04-22T13:56:04.826Z,2023-04-23T02:06:53Z,4211840577,178,,4208440661,213,5.0,4208440649,5,,4208440657,141,74.1,4208440651,152,,4208440655,140,37.6,4209953967,189,,4208440659,212,12.3,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,4208440653,56,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053899,245,1,1,25,50,4l9mrqzmajz5crzlz50mtbt6x,1,37.6,74.1,2023-04-22T13:56:06.928Z,2023-04-23T02:06:56Z,4211840723,178,,4208440699,56,Back,4208440713,213,1.9,4208440701,140,34.0,4208440705,141,92.3,4208440709,212,12.9,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053925,246,1,1,25,52,4l9mrqzmajz5crzlz50mtbt6x,1,35.2,92.1,2023-04-22T13:56:08.546Z,2023-04-23T02:07:01Z,4208440793,140,10.3,4208440799,212,26.9,4208440787,56,Back,4211840867,178,,4208440797,141,82.6,4208440801,213,3.4,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053987,247,1,1,25,55,4l9mrqzmajz5crzlz50mtbt6x,1,10.4,75.1,2023-04-22T13:56:11.578Z,2023-04-23T02:07:09Z,4208441035,1,,4208441031,212,58.0,4208441027,140,62.0,4211841183,178,,4208441033,213,5.9,4208441023,157,,4208441029,141,44.5,4208441025,56,Center,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537053995,248,44,1,25,59,4l9mrqzmajz5crzlz50mtbt6x,1,63,43.8,2023-04-22T13:56:15.264Z,2023-04-23T04:02:12Z,4208441179,233,269,4208441081,56,Center,4208441085,286,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054011,269,44,1,25,59,8q1ul09cygzswb7tb456bmifv,0,37,56.2,2023-04-22T13:56:15.265Z,2023-04-23T02:07:13Z,4208441199,233,248,4208441147,285,,4208441145,56,Back,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054001,249,1,1,25,59,4l9mrqzmajz5crzlz50mtbt6x,0,60.7,42.7,2023-04-22T13:56:15.306Z,2023-04-23T04:02:12Z,4208441109,56,Center,4208441115,212,2.1,4208441113,141,41.2,4208441107,168,,4211841429,388,,4208441105,3,,4208441117,213,5.8,4208441111,140,62.4,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537104415,429,61,1,25,59,8q1ul09cygzswb7tb456bmifv,1,37.6,60,2023-04-22T13:56:15.324Z,2023-04-23T02:07:21Z,4211841663,388,,4211841659,15,,4208701931,56,Back,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054025,270,49,1,26,1,8q1ul09cygzswb7tb456bmifv,1,31.5,64.3,2023-04-22T13:56:17.297Z,2023-04-23T02:07:24Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054035,271,1,1,26,1,8q1ul09cygzswb7tb456bmifv,1,31.2,65.1,2023-04-22T13:56:17.425Z,2023-04-23T02:07:28Z,4208441287,212,24.5,4211841987,178,,4208441283,140,14.4,4208441289,213,3.9,4208441281,56,Back,4208441285,141,40.2,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054059,272,1,1,26,4,8q1ul09cygzswb7tb456bmifv,1,14.5,38.2,2023-04-22T13:56:21.103Z,2023-04-23T02:07:32Z,4208441379,56,Back,4208441387,213,5.1,4208441385,212,18.8,4208441381,140,20.5,4211842125,178,,4208441383,141,12.2,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054075,273,1,1,26,7,8q1ul09cygzswb7tb456bmifv,0,21.9,7.4,2023-04-22T13:56:23.853Z,2023-04-23T02:07:35Z,4208441445,141,16.4,4208441441,56,Right,4208441439,155,,4208441449,213,0.1,4208441443,140,62.9,4208441451,1,,4211842179,178,,4208441447,212,43.5,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054083,250,61,1,26,10,4l9mrqzmajz5crzlz50mtbt6x,0,35.3,88.1,2023-04-22T13:56:27.079Z,2023-04-23T02:07:40Z,4211842285,178,,4208441489,56,Back,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054093,251,5,1,26,12,4l9mrqzmajz5crzlz50mtbt6x,0,31.6,102,2023-04-22T13:56:29.036Z,2023-04-23T02:07:43Z,4208441551,56,Back,4208441553,347,,4208441601,233,274,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054107,274,5,1,26,12,8q1ul09cygzswb7tb456bmifv,1,68.4,-2,2023-04-22T13:56:29.036Z,2023-04-23T02:07:42Z,4208441591,233,251,4208441587,56,Right,4208441589,347,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054173,275,1,1,26,26,8q1ul09cygzswb7tb456bmifv,1,61.1,0,2023-04-22T13:56:42.567Z,2023-04-23T02:07:48Z,4208441979,140,43.6,4208441975,107,,4208441985,213,2.6,4208441981,141,16.3,4208441977,56,Back,4209963241,1,,4208441983,212,21.8,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054201,276,1,1,26,31,8q1ul09cygzswb7tb456bmifv,1,40.6,23.1,2023-04-22T13:56:47.226Z,2023-04-23T02:07:51Z,4208442087,212,25.2,4208442083,140,36.8,4208442089,213,1.7,4211842653,178,,4208442085,141,59.7,4208442081,56,Back,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054215,277,1,1,26,33,8q1ul09cygzswb7tb456bmifv,1,36.6,62.3,2023-04-22T13:56:49.732Z,2023-04-23T02:07:56Z,4211842885,178,,4208442151,140,38.9,4208442155,212,12.5,4208442159,213,1.4,4208442153,141,80.4,4208442149,56,Back,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054227,278,1,1,26,36,8q1ul09cygzswb7tb456bmifv,0,37.6,77.5,2023-04-22T13:56:52.668Z,2023-04-23T02:07:59Z,4208442195,140,46.5,4208442193,56,Back,4208442199,212,17.3,4208442201,213,5.3,4211843081,178,,4208442197,141,56.1,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054233,252,49,1,26,38,4l9mrqzmajz5crzlz50mtbt6x,1,52.2,40.6,2023-04-22T13:56:54.212Z,2023-04-23T02:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054261,253,1,1,26,40,4l9mrqzmajz5crzlz50mtbt6x,1,57.8,27.3,2023-04-22T13:56:56.963Z,2023-04-23T02:08:09Z,4208442395,141,4.7,4208442391,56,Right,4208442393,140,74.7,4208442399,213,5.6,4211843501,178,,4208442397,212,23.5,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054277,254,1,1,26,43,4l9mrqzmajz5crzlz50mtbt6x,1,80.2,3.6,2023-04-22T13:56:59.875Z,2023-04-23T02:08:14Z,4209967831,224,,4208442495,2,,4208442505,212,57.2,4208442503,141,87.6,4209967833,20,,4208442499,56,Left,4211843807,178,,4208442507,213,1.6,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,4208442501,140,4208442497,155,4208442509,1,,,,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054303,255,1,1,26,50,4l9mrqzmajz5crzlz50mtbt6x,1,79.6,92,2023-04-22T13:57:06.529Z,2023-04-23T02:08:21Z,4208442603,141,71.7,4211844165,178,,4208442605,212,14.1,4208442601,140,76.8,4208442607,213,4.5,4208442599,56,Center,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054325,256,1,1,26,54,4l9mrqzmajz5crzlz50mtbt6x,1,80,86.3,2023-04-22T13:57:10.329Z,2023-04-23T02:08:25Z,4208442695,56,Left,4208442699,141,95.7,4211844285,178,,4208442703,213,0.7,4208442697,140,87.8,4208442701,212,10.4,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054329,257,3,1,26,57,4l9mrqzmajz5crzlz50mtbt6x,0,87,93.8,2023-04-22T13:57:13.874Z,2023-04-23T02:08:32Z,4208442721,286,,4208442753,233,279,4209970481,465,,4211844603,178,,4208442719,56,Left,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054331,279,7,1,26,57,8q1ul09cygzswb7tb456bmifv,1,13,6.2,2023-04-22T13:57:14.044Z,2023-04-23T02:08:35Z,4211844715,178,,4208442749,233,257,4208442727,285,,4208442725,56,Back,4208442723,167,,4209971167,385,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054339,258,5,1,26,58,4l9mrqzmajz5crzlz50mtbt6x,1,87.6,101.8,2023-04-22T13:57:14.280Z,2023-04-23T02:08:39Z,4208442771,233,280,4208442757,56,Left,4208442759,347,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054333,280,5,1,26,58,8q1ul09cygzswb7tb456bmifv,0,12.4,-1.8,2023-04-22T13:57:14.280Z,2023-04-23T02:08:39Z,4208442729,56,Back,4208442731,347,,4208442779,233,258,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054427,259,1,1,27,15,4l9mrqzmajz5crzlz50mtbt6x,0,86.6,100,2023-04-22T13:57:31.300Z,2023-04-23T02:08:43Z,4208443227,1,,4208443217,56,Center,4208443223,212,24.6,4208443219,140,89.7,4208443221,141,65.5,4208443225,213,4.8,4208443215,107,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054433,281,12,1,27,16,8q1ul09cygzswb7tb456bmifv,1,9.7,33.4,2023-04-22T13:57:33.075Z,2023-04-23T02:08:46Z,4208443265,140,22.4,4208443263,56,Back,4208443269,212,14.2,4208443271,213,5.9,4208443267,141,26.4,4211845133,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054437,282,49,1,27,18,8q1ul09cygzswb7tb456bmifv,1,22.4,26.5,2023-04-22T13:57:34.576Z,2023-04-23T02:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054439,283,1,1,27,18,8q1ul09cygzswb7tb456bmifv,1,22.4,26.5,2023-04-22T13:57:34.651Z,2023-04-23T02:08:56Z,4208443279,56,Back,4208443287,213,1.8,4211845471,178,,4208443281,140,20.5,4208443285,212,9.8,4208443283,141,40.6,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054469,284,1,1,27,19,8q1ul09cygzswb7tb456bmifv,0,20.5,40.7,2023-04-22T13:57:35.866Z,2023-04-23T02:09:00Z,4208443401,157,,4208443405,140,43.3,4208443409,212,31.5,4208443403,56,Back,4208443411,213,5.6,4211845559,178,,4208443413,1,,4208443407,141,10.7,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054489,260,49,1,27,23,4l9mrqzmajz5crzlz50mtbt6x,1,56,90.7,2023-04-22T13:57:39.586Z,2023-04-23T02:09:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054511,261,3,1,27,26,4l9mrqzmajz5crzlz50mtbt6x,1,66.4,92.4,2023-04-22T13:57:42.271Z,2023-04-23T02:09:14Z,4211846203,178,,4208443611,286,,4209978449,465,,4208443609,56,Left,4208443671,233,285,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054521,285,45,1,27,26,8q1ul09cygzswb7tb456bmifv,0,33.6,7.6,2023-04-22T13:57:42.271Z,2023-04-23T02:09:15Z,4208443701,233,261,4208443633,285,,4208443631,56,Back,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537346147,917,3,1,27,27,4l9mrqzmajz5crzlz50mtbt6x,0,73.1,86.4,2023-04-22T13:57:43.868Z,2023-04-23T02:09:22Z,4209979741,467,38knnji3m4qg6pqohph35n74l,4209979735,56,Left,4211846565,178,,4209979737,286,,4209979739,465,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054515,262,4,1,27,27,4l9mrqzmajz5crzlz50mtbt6x,1,72.4,84.2,2023-04-22T13:57:44.067Z,2023-04-23T02:09:26Z,4208443829,13,,4208443837,286,,4208443617,56,Left,4208443831,152,,4208443861,233,286,4208443833,265,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054549,286,4,1,27,27,8q1ul09cygzswb7tb456bmifv,0,27.6,15.8,2023-04-22T13:57:44.068Z,2023-04-23T02:09:25Z,4208443719,13,,4208443723,152,,4208443921,233,262,4208443721,56,Back,4208443725,265,,4208443727,285,,4211846775,178,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054715,263,1,1,27,59,4l9mrqzmajz5crzlz50mtbt6x,0,71.9,89.3,2023-04-22T13:58:15.910Z,2023-04-23T02:09:32Z,4209982047,72,,4208444527,1,,4208444517,56,Center,4208444519,140,91.5,4208444521,141,40.7,4208444511,5,,4208444509,2,,4211847017,178,,9uthj64y9f77y63tq7did539x,Angeliño,4208444523,212,4208444513,155,4209982045,224,,4208444525,213,38.9,,4208444515,152,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,
2537054737,287,12,1,28,1,8q1ul09cygzswb7tb456bmifv,1,9.8,62,2023-04-22T13:58:17.992Z,2023-04-23T02:09:35Z,4211847107,388,,4208444651,213,0.8,4208444647,141,96.9,4208444645,140,30.9,4208444643,56,Back,4208444649,212,32.5,4208444657,15,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054777,264,1,1,28,7,4l9mrqzmajz5crzlz50mtbt6x,1,71.6,8.3,2023-04-22T13:58:24.102Z,2023-04-23T02:09:39Z,4211847301,178,,4208444805,56,Center,4208444809,141,26.1,4208444811,212,14.1,4208444813,213,2.1,4208444807,140,64.8,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054795,265,1,1,28,10,4l9mrqzmajz5crzlz50mtbt6x,0,65.5,26.4,2023-04-22T13:58:26.974Z,2023-04-23T02:09:41Z,4208444907,141,60.8,4208444913,1,,4211847373,178,,4208444911,213,0.7,4208444903,56,Center,4208444909,212,34.8,4208444901,155,,4208444905,140,90.0,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054803,288,4,1,28,13,8q1ul09cygzswb7tb456bmifv,1,9.4,38.4,2023-04-22T13:58:29.377Z,2023-04-23T02:09:49Z,4208444947,285,,4208444943,56,Back,4208444939,13,,4208445069,233,266,4208444945,152,,4208444941,294,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537054827,266,4,1,28,13,4l9mrqzmajz5crzlz50mtbt6x,0,90.6,61.6,2023-04-22T13:58:29.378Z,2023-04-23T02:09:48Z,4208445049,13,,4208445057,286,,4211847659,388,,4208445081,233,288,4208445055,152,,4208445051,294,,4208445053,56,Center,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055165,267,17,1,28,52,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2023-04-22T13:59:08.394Z,2023-04-23T02:09:50Z,4208446499,31,,4208446501,35,,,,,,,,,,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055179,289,17,1,28,53,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-04-22T13:59:09.344Z,2023-04-23T02:09:52Z,4208446563,31,,4208446565,35,,,,,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055293,290,1,1,29,34,8q1ul09cygzswb7tb456bmifv,0,13.1,36.7,2023-04-22T13:59:51.160Z,2023-04-23T02:09:54Z,4208447051,140,67.2,4208447055,212,56.8,4211847985,178,,4208447053,141,37.0,4208447059,1,,4208447047,152,,4208447045,155,,4208447057,213,0.0,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,4208447049,56,4208447043,5,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055327,268,1,1,29,37,4l9mrqzmajz5crzlz50mtbt6x,1,34.4,69.9,2023-04-22T13:59:54.154Z,2023-04-23T02:09:59Z,4208447119,140,13.5,4208447123,212,25.2,4208447115,3,,4208447121,141,51.8,4208447125,213,3.7,4211848193,178,,4208447117,56,Back,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055329,269,49,1,29,40,4l9mrqzmajz5crzlz50mtbt6x,1,13.5,51.8,2023-04-22T13:59:56.190Z,2023-04-23T02:10:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055367,270,1,1,29,42,4l9mrqzmajz5crzlz50mtbt6x,1,16,51.3,2023-04-22T13:59:58.346Z,2023-04-23T02:10:05Z,4208447259,140,20.2,4208447263,212,17.6,4211848529,178,,4208447257,56,Back,4208447261,141,76.3,4208447265,213,1.3,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055371,271,1,1,29,46,4l9mrqzmajz5crzlz50mtbt6x,0,29.8,66.3,2023-04-22T14:00:02.552Z,2023-04-23T02:10:12Z,4208447297,140,53.0,4208447295,56,Center,4211848769,178,,4208447303,213,6.1,4208447301,212,24.7,4208447299,141,59.9,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055373,291,49,1,29,47,8q1ul09cygzswb7tb456bmifv,1,47.4,42.1,2023-04-22T14:00:03.839Z,2023-04-23T02:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055409,292,1,1,29,47,8q1ul09cygzswb7tb456bmifv,1,47.3,41.2,2023-04-22T14:00:03.868Z,2023-04-23T02:10:22Z,4208447429,141,32.2,4208447425,56,Center,4211849203,178,,4208447427,140,62.4,4208447431,212,17.0,4208447433,213,5.9,,,,,,,3saz8njlttx2i4ospcwmmaqga,E. Martel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055411,293,50,1,29,48,8q1ul09cygzswb7tb456bmifv,1,62,25.4,2023-04-22T14:00:05.125Z,2023-04-23T02:10:30Z,4208447613,233,272,4208447437,56,Center,4208447439,286,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055431,272,7,1,29,49,4l9mrqzmajz5crzlz50mtbt6x,0,38,74.6,2023-04-22T14:00:05.457Z,2023-04-23T02:10:34Z,4208447521,56,Back,4211849657,178,,4208447523,285,,4210000661,385,,4208447561,233,293,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055425,294,1,1,29,52,8q1ul09cygzswb7tb456bmifv,0,56.5,8.9,2023-04-22T14:00:08.921Z,2023-04-23T02:10:37Z,4208447505,212,13.1,4208447501,140,68.3,4208447499,56,Right,4211849807,178,,4208447503,141,15.2,4208447507,213,0.3,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537698139,1037,67,1,29,53,4l9mrqzmajz5crzlz50mtbt6x,1,30.7,88,2023-04-22T14:00:09.618Z,2023-04-23T04:02:12Z,4211890529,233,1021,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537698133,1021,67,1,29,53,8q1ul09cygzswb7tb456bmifv,0,69.3,12,2023-04-22T14:00:09.619Z,2023-04-23T02:27:26Z,4211890561,233,1037,,,,,,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055441,273,8,1,29,53,4l9mrqzmajz5crzlz50mtbt6x,1,34.6,92.4,2023-04-22T14:00:09.636Z,2023-04-23T04:02:12Z,4210002023,384,,4208447547,56,Back,4211849947,178,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055461,274,49,1,29,55,4l9mrqzmajz5crzlz50mtbt6x,1,47.7,90.2,2023-04-22T14:00:11.300Z,2023-04-23T02:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537055557,275,3,1,29,58,4l9mrqzmajz5crzlz50mtbt6x,1,71.2,85.7,2023-04-22T14:00:14.288Z,2023-04-23T02:10:57Z,4208447989,56,Left,4210003117,465,,4211850497,178,,4208447991,286,,4208448025,233,295,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
