id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/18/value
2475430711,309,1,1,41,0,ex3psl8e3ajeypwjy4xfltpx6,1,91.5,11.9,2022-10-22T14:11:08.761Z,2022-10-23T04:55:38Z,3865296367,178,,3862212895,141,15.9,3862212889,140,84.3,3862212881,56,Right,3862212897,212,8.0,3862212903,213,2.8,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430759,310,3,1,41,1,ex3psl8e3ajeypwjy4xfltpx6,1,85.5,16.2,2022-10-22T14:11:10.338Z,2022-10-23T04:55:42Z,3862224569,233,387,3865296403,178,,3862213107,56,Right,3862213109,286,,3863863363,464,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432813,387,45,1,41,1,9gefq4dz9b2hl8rqrxwrlrzmp,0,14.5,83.8,2022-10-22T14:11:10.338Z,2022-10-23T04:55:42Z,3862224635,233,310,3862224265,285,,3862224261,56,Back,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476017021,636,43,1,41,2,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-22T14:11:10.760Z,2022-10-23T05:55:05Z,3865367621,144,82,3865367153,178,0,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430771,311,61,1,41,2,ex3psl8e3ajeypwjy4xfltpx6,0,89.1,16.2,2022-10-22T14:11:11.229Z,2022-10-23T04:55:45Z,3865296443,178,,3862213191,56,Right,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430855,380,49,1,41,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,6.9,91.4,2022-10-22T14:11:13.847Z,2022-10-23T04:55:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431171,381,1,1,41,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,10.3,90.1,2022-10-22T14:11:15.276Z,2022-10-23T04:55:51Z,3865296509,178,,3862215339,157,,3862215345,141,43.7,3862215341,56,Center,3862215349,213,5.8,3862215343,140,70.4,3862215347,212,70.6,3862215351,1,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431377,312,49,1,41,14,ex3psl8e3ajeypwjy4xfltpx6,1,29.3,62.5,2022-10-22T14:11:22.631Z,2022-10-23T04:55:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431731,313,1,1,41,14,ex3psl8e3ajeypwjy4xfltpx6,1,30.1,67.3,2022-10-22T14:11:22.661Z,2022-10-23T04:56:02Z,3862218347,212,18.9,3862218345,141,51.6,3862218339,56,Back,3862218341,140,15.2,3862218349,213,3.7,3865296619,178,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431813,314,1,1,41,22,ex3psl8e3ajeypwjy4xfltpx6,1,14,46.7,2022-10-22T14:11:31.515Z,2022-10-23T04:56:06Z,3862218837,1,,3862218827,56,Center,3862218833,212,55.5,3865296677,178,,3862218829,140,66.8,3862218835,213,0.0,3862218831,141,49.9,3862218825,157,,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431827,315,44,1,41,26,ex3psl8e3ajeypwjy4xfltpx6,1,69.3,47.3,2022-10-22T14:11:35.251Z,2022-10-23T06:12:16Z,3862219117,233,382,3862218899,286,,3862218897,56,Center,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431819,382,44,1,41,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,30.7,52.7,2022-10-22T14:11:35.252Z,2022-10-23T04:56:09Z,3862219215,233,315,3862218865,56,Back,3862218867,285,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431839,316,1,1,41,26,ex3psl8e3ajeypwjy4xfltpx6,0,66.8,49.9,2022-10-22T14:11:35.321Z,2022-10-23T06:12:16Z,3862218933,56,Center,3862218931,168,,3862218935,140,68.1,3862218939,212,1.4,3862218929,3,,3862218937,141,49.6,3862218943,213,6.1,3865296735,388,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431849,383,61,1,41,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.2,55.3,2022-10-22T14:11:35.381Z,2022-10-23T04:56:15Z,3865296779,178,,3862218981,56,Back,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431987,317,1,1,41,30,ex3psl8e3ajeypwjy4xfltpx6,0,73.2,22.7,2022-10-22T14:11:39.492Z,2022-10-23T04:56:18Z,3863867425,224,,3862219723,141,48.7,3862219729,213,0.8,3862219719,140,90.0,3862219711,155,,3862219709,2,,3862219715,56,Center,3865296795,178,,4zrut521fzw9fddqt74pnl756,R. Vargas,3862219727,212,25.0,3863867427,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432219,384,12,1,41,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.4,51.3,2022-10-22T14:11:40.744Z,2022-10-23T04:56:23Z,3862220967,213,0.9,3862220959,141,80.8,3862220963,212,24.7,3862220955,140,24.2,3865296859,178,,3862220953,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432155,318,1,1,41,35,ex3psl8e3ajeypwjy4xfltpx6,0,72.7,16.7,2022-10-22T14:11:43.752Z,2022-10-23T04:56:27Z,3865296905,178,,3863867841,224,,3862220647,56,Center,3863867843,20,,3862220653,212,28.2,3862220649,140,89.4,3862220645,155,,3862220643,2,,4zrut521fzw9fddqt74pnl756,R. Vargas,3862220655,213,0.9,3862220651,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432269,385,12,1,41,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.4,53.2,2022-10-22T14:11:44.999Z,2022-10-23T04:56:29Z,3862221247,141,71.9,3862221251,213,0.5,3862221243,56,Back,3862221245,140,32.3,3862221249,212,25.4,3865296933,388,,3862221393,15,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432431,319,1,1,41,40,ex3psl8e3ajeypwjy4xfltpx6,1,63.5,26.2,2022-10-22T14:11:49.179Z,2022-10-23T04:56:35Z,3862222227,212,10.4,3865296987,388,,3862222223,140,67.4,3862222221,56,Right,3862222225,141,12.2,3862222229,213,5.1,3862222219,3,,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432653,320,2,1,41,42,ex3psl8e3ajeypwjy4xfltpx6,1,65.8,7.5,2022-10-22T14:11:50.615Z,2022-10-23T04:56:38Z,3862223397,56,Center,3862223407,141,29.9,3862225299,7,48xfkorlx0hu677np4669wbth,3862223403,140,80.2,3865297047,178,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433075,388,55,1,41,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.2,44.3,2022-10-22T14:11:50.616Z,2022-10-23T04:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432615,386,43,1,41,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T14:11:55.096Z,2022-10-22T14:12:06Z,3862225881,144,52,,,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433583,389,1,1,42,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.2,57.5,2022-10-22T14:12:14.966Z,2022-10-23T04:56:45Z,3862228297,140,55.7,3862228299,141,85.7,3862228287,155,,3862228307,1,,3862228301,212,47.6,3862228285,5,,3862286301,189,,3865297117,178,,axcrcuv22693vn0a887samsph,J. Blaswich,3862228303,213,0.4,3862228293,241,,3862228295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433601,390,44,1,42,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.8,85.8,2022-10-22T14:12:17.254Z,2022-10-23T06:12:17Z,3862228627,233,321,3862228359,56,Left,3862228363,286,,,,,,,,,,,,,,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433623,321,44,1,42,8,ex3psl8e3ajeypwjy4xfltpx6,0,45.2,14.2,2022-10-22T14:12:17.255Z,2022-10-23T04:56:50Z,3862228487,285,,3862228655,233,390,3862228485,56,Back,,,,,,,,,,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433633,391,1,1,42,8,9gefq4dz9b2hl8rqrxwrlrzmp,0,54.1,85.3,2022-10-22T14:12:17.317Z,2022-10-23T06:12:17Z,3862228549,141,68.8,3862228541,3,,3862228545,56,Center,3862228553,213,5.6,3862228551,212,17.1,3862228543,168,,3865297217,388,,3862228547,140,66.4,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433663,322,49,1,42,10,ex3psl8e3ajeypwjy4xfltpx6,1,32.6,36.3,2022-10-22T14:12:19.483Z,2022-10-23T04:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433763,323,1,1,42,10,ex3psl8e3ajeypwjy4xfltpx6,0,32.6,36.3,2022-10-22T14:12:19.562Z,2022-10-23T04:56:58Z,3862229197,56,Center,3862229205,213,0.2,3862229201,141,45.4,3862229203,212,38.2,3865297279,178,,3862229207,1,,3862229195,157,,3862229199,140,68.5,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433861,392,1,1,42,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,32.2,57.3,2022-10-22T14:12:22.734Z,2022-10-23T04:57:00Z,3862229787,212,15.1,3862229789,213,6.1,3862229785,141,53.6,3865297295,388,,3862229781,56,Back,3862229783,140,46.4,3862229779,3,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433921,324,1,1,42,16,ex3psl8e3ajeypwjy4xfltpx6,0,55.3,50.3,2022-10-22T14:12:25.162Z,2022-10-23T04:57:11Z,3862230063,213,0.5,3862230061,212,21.8,3862230057,140,73.4,3865297383,388,,3862230055,56,Center,3862230051,3,,3862230059,141,66.0,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433991,393,49,1,42,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,31.4,37.9,2022-10-22T14:12:27.516Z,2022-10-23T06:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434109,394,1,1,42,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.2,37.9,2022-10-22T14:12:29.121Z,2022-10-23T04:57:55Z,3862230933,141,49.7,3862230931,140,13.7,3862230929,56,Back,3865297737,178,,3862230937,212,17.2,3862230941,213,2.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434267,395,1,1,42,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,14,49.9,2022-10-22T14:12:30.826Z,2022-10-23T04:57:59Z,3865297755,178,,3862231697,212,21.8,3862231699,213,5.3,3862231691,56,Back,3862231695,141,22.6,3862231693,140,24.9,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434563,396,1,1,42,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.9,22.1,2022-10-22T14:12:33.773Z,2022-10-23T04:58:02Z,3862233327,56,Back,3862233331,141,29.3,3862233335,213,0.3,3862233329,140,41.9,3862233333,212,16.5,3865297783,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434739,397,1,1,42,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.4,57.1,2022-10-22T14:12:41.421Z,2022-10-23T04:58:05Z,3862234271,213,4.8,3862234267,141,42.5,3862234265,140,55.5,3862234269,212,10.0,3862234263,56,Center,3865297807,178,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434873,398,1,1,42,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.4,27.7,2022-10-22T14:12:45.979Z,2022-10-23T04:58:09Z,3862234923,141,8.8,3862234925,212,12.9,3862234921,140,63.4,3862234919,56,Right,3865297849,178,,3862234927,213,4.7,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434967,399,1,1,42,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.4,17,2022-10-22T14:12:49.161Z,2022-10-23T04:58:11Z,3865297875,178,,3862235367,212,14.5,3862235361,56,Center,3862235365,141,27.7,3862235369,213,2.6,3862235363,140,54.4,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435063,400,1,1,42,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.2,29.3,2022-10-22T14:12:51.129Z,2022-10-23T04:58:15Z,3865297923,178,,3862235857,212,17.9,3862235853,140,52.6,3862235855,141,55.5,3862235851,56,Center,3862235859,213,1.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435129,401,1,1,42,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,54,57.5,2022-10-22T14:12:53.585Z,2022-10-23T04:58:22Z,3862236191,213,0.4,3862236187,141,66.2,3865297957,178,,3862236183,56,Center,3862236189,212,15.6,3862236185,140,67.7,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435201,402,1,1,42,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.9,65.7,2022-10-22T14:12:54.852Z,2022-10-23T04:58:27Z,3865298085,178,,3862236565,213,4.6,3862236559,212,7.0,3862236553,141,55.5,3862236545,56,Center,3862236549,140,66.4,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435251,403,1,1,42,48,9gefq4dz9b2hl8rqrxwrlrzmp,0,67.2,55.7,2022-10-22T14:12:56.725Z,2022-10-23T04:58:46Z,3862236823,141,53.7,3862236819,140,75.7,3862236825,212,9.0,3862236815,56,Center,3862236811,155,,3862236827,213,6.1,3865298277,178,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435629,325,1,1,42,49,ex3psl8e3ajeypwjy4xfltpx6,1,22.2,42.7,2022-10-22T14:12:57.799Z,2022-10-23T04:58:46Z,3862238807,56,Back,3862238805,3,,3862238811,141,37.5,3862238815,213,6.0,3862238809,140,32.2,3865298291,388,,3862238813,212,11.1,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435683,327,1,1,42,50,ex3psl8e3ajeypwjy4xfltpx6,0,30.8,38.4,2022-10-22T14:12:59.170Z,2022-10-23T04:58:47Z,3862239103,213,6.1,3862239091,56,Back,3865298297,178,,3862239101,212,8.2,3862239097,141,36.5,3862239093,140,38.5,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435641,326,43,1,42,50,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-10-22T14:12:59.293Z,2022-10-22T17:59:19Z,3863877663,144,49,,,,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435495,405,1,1,42,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.7,69,2022-10-22T14:13:01.546Z,2022-10-23T04:58:47Z,3862238083,141,74.2,3862238079,56,Center,3862238081,140,65.8,3862238085,212,10.2,3862238087,213,0.4,3865298307,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435455,404,43,1,42,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T14:13:03.543Z,2022-10-22T17:59:26Z,3863877895,144,49,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435583,406,1,1,42,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.3,78.8,2022-10-22T14:13:03.868Z,2022-10-23T04:58:48Z,3862238551,56,Center,3862238555,140,68.4,3865298319,178,,3862238559,141,65.5,3862238565,213,5.2,3862238563,212,10.0,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435759,407,43,1,42,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-22T14:13:07.359Z,2022-10-22T14:14:20Z,3862239447,56,Center,3862239457,213,0.0,3862239455,212,31.9,3862254627,144,1,3862239449,140,100.0,3862239453,141,66.9,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475450601,443,1,1,42,58,9gefq4dz9b2hl8rqrxwrlrzmp,0,76.2,67.6,2022-10-22T14:13:07.554Z,2022-10-23T04:58:52Z,3865298357,178,,3862320007,140,100.0,3862320013,213,0.1,3862320011,212,26.4,3862320009,141,70.1,3862320005,56,Center,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435807,328,5,1,43,3,ex3psl8e3ajeypwjy4xfltpx6,1,-1.5,33.6,2022-10-22T14:13:11.754Z,2022-10-23T04:58:54Z,3862239685,56,Back,3862239709,233,408,3862239687,346,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435785,408,5,1,43,3,9gefq4dz9b2hl8rqrxwrlrzmp,0,101.5,66.4,2022-10-22T14:13:11.754Z,2022-10-23T04:58:54Z,3862239597,56,Center,3862239779,233,328,3862239605,346,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438069,329,1,1,43,51,ex3psl8e3ajeypwjy4xfltpx6,0,4.7,55.7,2022-10-22T14:13:59.735Z,2022-10-23T04:58:58Z,3862251213,74,,3862251203,141,66.4,3862251209,1,,3862251205,212,60.1,3862251201,140,61.5,3862251197,124,,3862251199,56,Center,3862251207,213,0.1,840353qq4b6ufh0hhm9o0n45x,T. Koubek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475437977,409,44,1,43,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.6,38.2,2022-10-22T14:14:03.093Z,2022-10-23T06:12:18Z,3862251653,233,330,3862250761,56,Back,3862250763,285,,,,,,,,,,,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438107,330,44,1,43,54,ex3psl8e3ajeypwjy4xfltpx6,0,63.4,61.8,2022-10-22T14:14:03.094Z,2022-10-23T04:59:10Z,3862251449,56,Center,3862251453,286,,3862251661,233,409,,,,,,,,,,,,,,,,48xfkorlx0hu677np4669wbth,F. Niederlechner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475437995,410,1,1,43,54,9gefq4dz9b2hl8rqrxwrlrzmp,0,35.8,36.9,2022-10-22T14:14:03.197Z,2022-10-23T06:12:18Z,3865298599,388,,3862250857,141,48.9,3862250861,213,1.5,3862250859,212,8.2,3862250855,140,36.6,3862250851,3,,3862250853,56,Back,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438247,331,1,1,43,56,ex3psl8e3ajeypwjy4xfltpx6,1,66,51.2,2022-10-22T14:14:05.078Z,2022-10-23T04:59:15Z,3862252227,140,71.7,3862252233,213,0.9,3862252223,56,Center,3862252211,3,,3862252231,212,9.5,3865298643,388,,3862252229,141,62.1,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476018015,647,67,1,43,57,ex3psl8e3ajeypwjy4xfltpx6,1,68.9,63.8,2022-10-22T14:14:06.046Z,2022-10-23T06:12:18Z,3865371243,233,1014,,,,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476018013,1014,67,1,43,57,9gefq4dz9b2hl8rqrxwrlrzmp,0,31.1,36.2,2022-10-22T14:14:06.047Z,2022-10-23T05:59:26Z,3865371257,233,647,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438307,332,1,1,43,58,ex3psl8e3ajeypwjy4xfltpx6,1,71.7,62.4,2022-10-22T14:14:07.130Z,2022-10-23T04:59:20Z,3862252567,140,76.2,3862252573,213,6.3,3865298701,178,,3862252571,212,4.7,3862252565,56,Center,3862252569,141,62.3,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438347,333,1,1,43,59,ex3psl8e3ajeypwjy4xfltpx6,0,73.4,65.1,2022-10-22T14:14:08.236Z,2022-10-23T04:59:26Z,3862252837,213,0.7,3862252833,141,66.6,3865298771,178,,3862252831,140,74.5,3862252835,212,1.5,3862252829,56,Center,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475446041,442,61,1,43,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.9,37.3,2022-10-22T14:14:08.404Z,2022-10-23T04:59:32Z,3862294441,56,Back,3865298829,178,,,,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475438359,334,15,1,44,0,ex3psl8e3ajeypwjy4xfltpx6,1,76.2,64.7,2022-10-22T14:14:09.427Z,2022-10-23T04:59:35Z,3862255777,78,,3862255799,102,50.0,3862254559,82,,3862255811,230,98.1,3862255809,147,63.4,3862254667,233,411,3862255805,328,,3862255801,103,19,48xfkorlx0hu677np4669wbth,F. Niederlechner,3862255807,146,78.4,3862255813,231,51.6,3862254553,20,,,3862298745,458,3865298861,178,3862252929,22,,,3862252935,56,Center,3862252931,18,,3862255803,215,,,,,,,,,,,,,,,
2475438235,411,10,1,44,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,20.7,33.2,2022-10-22T14:14:09.433Z,2022-10-23T04:59:38Z,3862252137,94,,3865298913,178,,3862252139,56,Back,3862254755,233,334,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
