id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2448406247,321,1,1,32,29,7ad69ngbpjuyzv96drf8d9sn2,1,63.6,33.9,2022-08-20T14:03:01.803Z,2022-08-20T20:22:18Z,3718531423,141,33.7,3718531427,212,10.3,3720756663,178,,3718531417,56,Center,3718531429,213,3.2,3718531419,140,53.8,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406329,322,1,1,32,32,7ad69ngbpjuyzv96drf8d9sn2,1,56.3,34,2022-08-20T14:03:04.201Z,2022-08-20T20:22:21Z,3720756893,178,,3718531795,140,53.6,3718531799,212,14.4,3718531797,141,54.8,3718531793,56,Center,3718531801,213,1.8,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406419,323,1,1,32,35,7ad69ngbpjuyzv96drf8d9sn2,1,53.4,52.7,2022-08-20T14:03:07.228Z,2022-08-20T20:22:26Z,3718532343,141,34.3,3720757177,178,,3718532347,212,14.3,3718532335,56,Center,3718532349,213,5.2,3718532337,140,60.0,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406449,324,1,1,32,37,7ad69ngbpjuyzv96drf8d9sn2,1,61.6,29.8,2022-08-20T14:03:09.712Z,2022-08-20T20:22:31Z,3720757477,178,,3718532545,140,65.8,3718532549,212,5.1,3718532551,213,5.7,3718532543,56,Center,3718532547,141,25.9,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406581,325,1,1,32,39,7ad69ngbpjuyzv96drf8d9sn2,1,65.8,27.7,2022-08-20T14:03:11.339Z,2022-08-20T20:22:34Z,3718533205,212,4.9,3718533207,213,1.2,3718533201,140,67.3,3718533199,56,Center,3720757611,178,,3718533203,141,34.6,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406603,326,1,1,32,43,7ad69ngbpjuyzv96drf8d9sn2,0,69,18.3,2022-08-20T14:03:15.109Z,2022-08-20T20:22:47Z,3718533313,56,Center,3720758353,178,,3718533321,212,2.9,3718533317,141,21.5,3718533325,213,0.9,3718533315,140,70.8,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406631,295,61,1,32,43,4l9mrqzmajz5crzlz50mtbt6x,1,24.1,78.7,2022-08-20T14:03:15.269Z,2022-08-20T20:22:52Z,3718533459,56,Back,3720758637,178,,,,,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406687,296,49,1,32,44,4l9mrqzmajz5crzlz50mtbt6x,1,19.5,74.2,2022-08-20T14:03:16.399Z,2022-08-20T20:23:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406815,297,1,1,32,44,4l9mrqzmajz5crzlz50mtbt6x,0,19.5,74.2,2022-08-20T14:03:16.459Z,2022-08-20T20:23:07Z,3718534247,56,Back,3718534255,213,0.6,3718534251,141,100.0,3718534249,140,45.3,3720759521,178,,3718534257,1,,3718641845,155,,3718534253,212,33.0,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406825,298,5,1,32,47,4l9mrqzmajz5crzlz50mtbt6x,0,46.3,102,2022-08-20T14:03:19.338Z,2022-08-20T20:23:13Z,3718534301,56,Back,3718535677,233,327,3718534303,347,,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407081,327,5,1,32,47,7ad69ngbpjuyzv96drf8d9sn2,1,53.7,-2,2022-08-20T14:03:19.338Z,2022-08-20T20:23:13Z,3718535625,56,Right,3718535657,233,298,3718535627,347,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407117,328,1,1,32,57,7ad69ngbpjuyzv96drf8d9sn2,1,64.4,0,2022-08-20T14:03:28.984Z,2022-08-20T20:23:20Z,3718535759,140,62.2,3718535755,107,,3718535765,213,2.0,3718535757,56,Right,3718535763,212,6.2,3718535761,141,6.5,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407129,329,1,1,32,57,7ad69ngbpjuyzv96drf8d9sn2,1,61.9,6.8,2022-08-20T14:03:29.921Z,2022-08-20T20:23:24Z,3718535833,56,Right,3718535837,141,2.5,3720760499,178,,3718535839,212,3.1,3718535835,140,62.8,3718535841,213,5.0,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407179,330,1,1,32,58,7ad69ngbpjuyzv96drf8d9sn2,1,62.6,2.5,2022-08-20T14:03:30.898Z,2022-08-20T20:23:38Z,3720761205,178,,3718536145,213,1.2,3718536137,56,Right,3718536143,212,3.7,3718536139,140,63.7,3718536141,141,7.6,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407213,331,1,1,33,0,7ad69ngbpjuyzv96drf8d9sn2,1,64.1,7.3,2022-08-20T14:03:32.121Z,2022-08-20T20:23:43Z,3718536333,212,4.7,3718536329,140,67.5,3718536331,141,11.9,3718536327,56,Right,3718536335,213,0.7,3720761645,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407245,332,50,1,33,1,7ad69ngbpjuyzv96drf8d9sn2,1,69.4,14.6,2022-08-20T14:03:33.351Z,2022-08-20T20:23:53Z,3718536535,286,,3718536533,56,Right,3718536919,233,299,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407303,299,7,1,33,1,4l9mrqzmajz5crzlz50mtbt6x,1,30.6,85.4,2022-08-20T14:03:33.546Z,2022-08-20T20:23:57Z,3720762647,178,,3718536841,285,,3718536839,56,Back,3720359215,385,,3718536869,233,332,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449087489,1256,67,1,33,2,4l9mrqzmajz5crzlz50mtbt6x,1,42.1,84.1,2022-08-20T14:03:34.900Z,2022-08-21T06:37:37Z,3722200069,233,1386,,,,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449087487,1386,67,1,33,2,7ad69ngbpjuyzv96drf8d9sn2,0,57.9,15.9,2022-08-20T14:03:34.901Z,2022-08-21T06:09:15Z,3722200085,233,1256,,,,,,,,,,,,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407307,300,50,1,33,3,4l9mrqzmajz5crzlz50mtbt6x,1,38.3,85.3,2022-08-20T14:03:35.168Z,2022-08-21T06:37:38Z,3718536851,56,Back,3718536853,286,,3718537019,233,333,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407295,333,7,1,33,3,7ad69ngbpjuyzv96drf8d9sn2,0,61.7,14.7,2022-08-20T14:03:35.284Z,2022-08-20T20:24:16Z,3718536809,285,,3720359601,383,,3718536807,56,Right,3718536949,233,300,3720763729,178,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407329,301,61,1,33,3,4l9mrqzmajz5crzlz50mtbt6x,1,38.1,86,2022-08-20T14:03:35.678Z,2022-08-20T20:24:25Z,3720764373,178,,3718536979,56,Back,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407431,302,3,1,33,4,4l9mrqzmajz5crzlz50mtbt6x,0,34.9,84.1,2022-08-20T14:03:36.730Z,2022-08-20T20:24:39Z,3718537623,56,Back,3720360109,465,,3718537753,286,,3718537745,233,334,3720765297,178,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407379,334,7,1,33,4,7ad69ngbpjuyzv96drf8d9sn2,1,65.1,15.9,2022-08-20T14:03:36.754Z,2022-08-20T20:24:45Z,3720765615,178,,3718537719,233,302,3718537305,56,Right,3718537307,285,,3718537303,167,,3720360353,385,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407535,303,5,1,33,6,4l9mrqzmajz5crzlz50mtbt6x,1,32,101.5,2022-08-20T14:03:38.312Z,2022-08-20T20:24:48Z,3718538145,347,,3718538185,233,335,3718538141,56,Back,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407381,335,5,1,33,6,7ad69ngbpjuyzv96drf8d9sn2,0,68,-1.5,2022-08-20T14:03:38.312Z,2022-08-20T20:24:49Z,3718537331,56,Right,3718538273,233,303,3718537333,347,,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407897,304,1,1,33,23,4l9mrqzmajz5crzlz50mtbt6x,1,31.1,100,2022-08-20T14:03:55.967Z,2022-08-20T20:25:19Z,3718540009,212,4.7,3718540005,140,34.3,3718540011,213,5.5,3718540003,56,Back,3718540001,107,,3718540007,141,96.9,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407923,305,1,1,33,25,4l9mrqzmajz5crzlz50mtbt6x,1,34,95.1,2022-08-20T14:03:57.069Z,2022-08-20T20:25:28Z,3718540119,141,98.3,3718540121,212,4.0,3718540115,56,Back,3718540117,140,30.8,3718540123,213,2.6,3720768713,178,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408005,306,1,1,33,25,4l9mrqzmajz5crzlz50mtbt6x,0,30.5,97.7,2022-08-20T14:03:57.689Z,2022-08-20T20:25:42Z,3718540513,212,31.5,3720769619,178,,3718540511,141,59.1,3718540509,140,47.0,3718540505,56,Back,3718540517,1,,3718540503,157,,3718540515,213,5.3,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408077,336,1,1,33,29,7ad69ngbpjuyzv96drf8d9sn2,0,52.7,40.7,2022-08-20T14:04:01.592Z,2022-08-20T20:25:48Z,3718540855,140,70.9,3718540859,212,20.6,3718540851,3,,3718540863,213,0.4,3718540857,141,52.1,3718540853,56,Center,3720769875,178,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408207,307,1,1,33,31,4l9mrqzmajz5crzlz50mtbt6x,1,32.6,35.4,2022-08-20T14:04:03.772Z,2022-08-20T20:25:51Z,3720770069,388,,3718541523,140,38.4,3718541527,212,14.2,3718541517,3,,3718541525,141,16.5,3718541529,213,5.2,3718541519,56,Back,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408321,308,1,1,33,35,4l9mrqzmajz5crzlz50mtbt6x,1,44.6,7.9,2022-08-20T14:04:07.035Z,2022-08-20T20:25:57Z,3718542143,212,45.5,3718542135,56,Right,3718542139,141,16.2,3718542147,1,,3718542137,140,87.6,3720770475,178,,3718542145,213,0.1,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408395,309,1,1,33,39,4l9mrqzmajz5crzlz50mtbt6x,0,89,17.9,2022-08-20T14:04:11.391Z,2022-08-20T20:26:00Z,3718542477,155,,3718542497,212,20.7,3718542489,140,93.2,3718542473,2,,3718542493,141,47.6,3720363299,224,,3720363301,20,,3718542499,213,1.4,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,3718542483,56,Center,3720770629,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408403,337,8,1,33,40,7ad69ngbpjuyzv96drf8d9sn2,1,7,48.7,2022-08-20T14:04:12.453Z,2022-08-20T20:26:11Z,3720363551,385,,3718542531,56,Back,3720771259,178,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408495,338,49,1,33,42,7ad69ngbpjuyzv96drf8d9sn2,1,20,58.4,2022-08-20T14:04:14.392Z,2022-08-20T20:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408521,339,1,1,33,42,7ad69ngbpjuyzv96drf8d9sn2,0,19.3,59.6,2022-08-20T14:04:14.465Z,2022-08-20T20:26:22Z,3718543109,140,16.7,3718543117,212,24.6,3718543113,141,23.7,3720771843,178,,3718543107,56,Back,3718543119,213,4.6,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408569,310,49,1,33,44,4l9mrqzmajz5crzlz50mtbt6x,1,82.2,70.6,2022-08-20T14:04:16.874Z,2022-08-20T20:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408603,311,15,1,33,44,4l9mrqzmajz5crzlz50mtbt6x,1,82,70.2,2022-08-20T14:04:16.938Z,2022-08-20T20:26:31Z,3718543503,22,,3718571237,458,,3718571225,80,,3720772399,178,,3718571243,146,98.0,3718571231,215,,3718571249,147,53.4,3718569457,233,340,9uthj64y9f77y63tq7did539x,Angeliño,3718571229,103,1.3,3718571233,328,,3718543507,18,3718569409,72,,,3718571227,102,47.6,3718543509,56,,,,,,,,,,,,Center,,,,,,,,,
2448408619,340,10,1,33,45,7ad69ngbpjuyzv96drf8d9sn2,1,3.9,47.2,2022-08-20T14:04:17.576Z,2022-08-20T20:26:35Z,3718543575,56,Back,3720364701,376,,3718569481,233,311,3718552871,174,,3718552873,179,,3718543573,182,,,,,,,,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408695,341,12,1,33,46,7ad69ngbpjuyzv96drf8d9sn2,1,11,57.3,2022-08-20T14:04:18.841Z,2022-08-20T20:26:44Z,3718543953,141,41.2,3718543957,213,4.5,3718543951,140,8.8,3720773273,178,,3718543949,56,Back,3718543955,212,11.2,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408751,342,12,1,33,48,7ad69ngbpjuyzv96drf8d9sn2,1,8.5,42.1,2022-08-20T14:04:20.321Z,2022-08-20T20:26:50Z,3718544253,140,46.1,3718544251,56,Back,3718544257,212,40.9,3720773639,389,,3718544259,213,0.3,3718544255,141,57.8,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408769,343,49,1,33,50,7ad69ngbpjuyzv96drf8d9sn2,1,46,57.6,2022-08-20T14:04:22.225Z,2022-08-20T20:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408795,344,1,1,33,50,7ad69ngbpjuyzv96drf8d9sn2,0,46.1,57.6,2022-08-20T14:04:22.279Z,2022-08-20T20:27:10Z,3718544471,140,41.4,3718544477,213,2.1,3718544473,141,69.7,3718544475,212,9.6,3718544467,56,Back,3720774877,178,,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449049915,855,67,1,33,52,4l9mrqzmajz5crzlz50mtbt6x,1,58.4,29.8,2022-08-20T14:04:24.479Z,2022-08-21T05:44:47Z,3722026351,233,893,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449049911,893,67,1,33,52,7ad69ngbpjuyzv96drf8d9sn2,0,41.6,70.2,2022-08-20T14:04:24.480Z,2022-08-21T03:52:06Z,3722026375,233,855,,,,,,,,,,,,,,,,,,,,,,59pu8nnghyxvvt8r3zyndpfpx,S. Azmoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408817,312,8,1,33,52,4l9mrqzmajz5crzlz50mtbt6x,1,57.5,19.1,2022-08-20T14:04:24.484Z,2022-08-21T05:44:47Z,3720365563,383,,3720775445,178,,3718544609,56,Right,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408839,313,49,1,33,54,4l9mrqzmajz5crzlz50mtbt6x,1,65.7,3.4,2022-08-20T14:04:26.259Z,2022-08-20T20:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409163,314,1,1,33,58,4l9mrqzmajz5crzlz50mtbt6x,0,91.7,19.6,2022-08-20T14:04:30.741Z,2022-08-20T20:27:29Z,3720365881,224,,3718546401,141,25.2,3718546399,140,92.9,3718546403,212,4.0,3720365883,20,,3718546405,213,1.3,3718546397,56,Center,3720776255,178,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,3718546395,155,,3718546393,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409153,345,61,1,33,58,7ad69ngbpjuyzv96drf8d9sn2,1,6.4,80.5,2022-08-20T14:04:30.871Z,2022-08-20T20:27:39Z,3720776767,178,,3718546351,56,Back,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409169,315,16,1,34,0,4l9mrqzmajz5crzlz50mtbt6x,1,96.3,51.6,2022-08-20T14:04:32.763Z,2022-08-20T20:27:54Z,3718554105,15,,3718558897,280,PASS_LOST,3718558877,214,,3718558889,458,,3720777597,178,,3720368035,396,50.9,3720368033,395,95.5,3718558899,281,6ki6rv564ybctrajr2xtgyeax,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,3718546441,16,,3718554131,375,34:00.431,3718546439,22,3718546443,56,Center,,3720368023,77,,3718558891,230,3718554117,328,,,,3718558869,102,3718558873,103,3718554123,374,97.1,25.3,52.7,2022-08-20 15:04:32.414,3718558895,231,49.1,3718558901,282,1902
2448411865,346,1,1,35,20,7ad69ngbpjuyzv96drf8d9sn2,1,50.1,50.1,2022-08-20T14:05:52.400Z,2022-08-20T20:28:02Z,3718560153,140,45.7,3718560161,213,2.8,3718560157,212,4.9,3718560151,56,Back,3718560163,279,G,3718560155,141,52.7,3720368091,189,,3720778101,178,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448411989,347,1,1,35,21,7ad69ngbpjuyzv96drf8d9sn2,1,45.4,54.6,2022-08-20T14:05:53.728Z,2022-08-20T20:28:07Z,3718560819,140,59.1,3718560825,213,0.9,3720778285,178,,3718560821,141,79.3,3718560817,56,Left,3718560823,212,22.1,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412023,348,1,1,35,26,7ad69ngbpjuyzv96drf8d9sn2,1,59.9,92.4,2022-08-20T14:05:58.009Z,2022-08-20T20:28:10Z,3718561029,140,64.3,3720778533,178,,3718561033,141,94.1,3718561039,213,0.2,3718561035,212,4.8,3718561023,56,Left,,,,,,,c0ewvrtk657uw4t5rlv87mq51,P. Schick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412123,316,45,1,35,27,4l9mrqzmajz5crzlz50mtbt6x,0,36.8,4.6,2022-08-20T14:05:58.995Z,2022-08-20T20:28:17Z,3718561515,285,,3718561705,233,349,3718561513,56,Back,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412135,349,3,1,35,27,7ad69ngbpjuyzv96drf8d9sn2,1,63.2,95.4,2022-08-20T14:05:58.995Z,2022-08-20T20:28:17Z,3720778899,178,,3720368623,464,,3718561609,56,Left,3718561639,233,316,3718561611,286,,,,,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412175,350,1,1,35,29,7ad69ngbpjuyzv96drf8d9sn2,1,55.8,91.7,2022-08-20T14:06:01.840Z,2022-08-20T20:28:22Z,3720779311,178,,3718561829,212,12.4,3718561825,140,45.4,3718561831,213,3.6,3718561827,141,83.2,3718561823,56,Back,,,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412335,351,1,1,35,32,7ad69ngbpjuyzv96drf8d9sn2,1,44.1,76.7,2022-08-20T14:06:04.543Z,2022-08-20T20:28:25Z,3718562675,213,4.7,3718562667,56,Back,3718562671,141,26.1,3718562677,1,,3718562669,140,43.7,3718562673,212,34.4,3720779445,178,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412527,352,1,1,35,37,7ad69ngbpjuyzv96drf8d9sn2,1,53.6,24.6,2022-08-20T14:06:09.121Z,2022-08-20T20:28:28Z,3718563619,212,10.2,3718563615,140,62.8,3720779729,178,,3718563617,141,29.5,3718563621,213,0.3,3718563613,56,Center,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412539,353,4,1,35,38,7ad69ngbpjuyzv96drf8d9sn2,1,65.4,33.1,2022-08-20T14:06:10.479Z,2022-08-20T20:28:44Z,3718563991,233,317,3718563673,56,Center,3718563679,286,,3718563675,152,,3718563677,265,,3718563671,13,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448412585,317,4,1,35,38,4l9mrqzmajz5crzlz50mtbt6x,0,34.6,66.9,2022-08-20T14:06:10.480Z,2022-08-20T20:28:44Z,3718564029,233,353,3718563897,56,Back,3718563901,265,,3718563895,13,,3718563899,152,,3720779979,178,,3718563903,285,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448414309,354,1,1,36,24,7ad69ngbpjuyzv96drf8d9sn2,0,66.8,28,2022-08-20T14:06:56.653Z,2022-08-20T20:28:49Z,3718572787,140,100.0,3720781025,178,,3718572777,5,,3718572789,141,59.9,3718572781,155,,3718572795,1,,3718572783,152,,3718572791,212,42.0,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,3718572785,56,Center,3718572793,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448414245,318,5,1,36,27,4l9mrqzmajz5crzlz50mtbt6x,1,-1.2,39.5,2022-08-20T14:06:59.831Z,2022-08-20T20:28:59Z,3718572379,346,,3718572375,56,Back,3718572895,233,355,,,,,,,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448414319,355,5,1,36,27,7ad69ngbpjuyzv96drf8d9sn2,0,101.2,60.5,2022-08-20T14:06:59.831Z,2022-08-20T20:28:59Z,3718572933,233,318,3718572829,346,,3718572827,56,Center,,,,,,,,,,,,,,,,8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448415179,319,1,1,36,49,4l9mrqzmajz5crzlz50mtbt6x,1,4.8,49.4,2022-08-20T14:07:21.841Z,2022-08-20T20:29:05Z,3718577213,212,37.5,3718577211,141,97.1,3718577205,124,,3718577209,140,22.7,3718577215,213,1.0,3718577219,1,,3718577207,56,Back,3718577225,237,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
