id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526475843,197,1,1,18,28,3dwlvz6cl4lcavvrg0y2dycrt,1,34,74,2023-04-01T13:48:43.029Z,2023-04-02T09:28:29Z,4156515257,178,,4152230817,140,37.7,4152230821,212,29.6,4152230823,213,4.8,4152230815,56,Back,4152230819,141,30.8,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526475877,198,1,1,18,33,3dwlvz6cl4lcavvrg0y2dycrt,1,39.4,27.2,2023-04-01T13:48:48.055Z,2023-04-02T09:28:34Z,4152230999,140,39.5,4152230995,56,Back,4152231003,141,10.0,4152231009,213,4.7,4156515527,178,,4152231005,212,11.7,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526475983,199,1,1,18,35,3dwlvz6cl4lcavvrg0y2dycrt,1,39.7,10.7,2023-04-01T13:48:50.235Z,2023-04-02T09:28:41Z,4152231421,213,2.1,4152231417,141,38.3,4152231413,56,Back,4152231415,140,28.4,4156515911,178,,4152231419,212,22.2,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476023,200,1,1,18,40,3dwlvz6cl4lcavvrg0y2dycrt,1,28.4,52.2,2023-04-01T13:48:54.716Z,2023-04-02T09:28:44Z,4156516081,178,,4152231617,141,84.5,4152231613,56,Back,4152231621,213,1.5,4152231615,140,30.6,4152231619,212,22.1,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476063,201,1,1,18,43,3dwlvz6cl4lcavvrg0y2dycrt,1,30.2,84,2023-04-01T13:48:57.527Z,2023-04-02T09:28:46Z,4152231797,56,Back,4152231801,140,30.9,4152231809,213,4.8,4156516173,178,,4152231805,141,65.9,4152231807,212,12.3,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476195,202,1,1,18,45,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,61.7,2023-04-01T13:49:00.238Z,2023-04-02T09:28:50Z,4156516317,178,,4152232463,212,26.0,4152232461,141,23.5,4152232465,213,4.8,4152232459,140,33.7,4152232457,56,Back,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476249,203,1,1,18,52,3dwlvz6cl4lcavvrg0y2dycrt,1,35.7,24.5,2023-04-01T13:49:06.952Z,2023-04-02T09:28:54Z,4152232721,141,36.1,4152232725,213,2.1,4152232717,56,Back,4156516479,178,,4152232719,140,31.3,4152232723,212,9.1,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476343,204,1,1,18,56,3dwlvz6cl4lcavvrg0y2dycrt,1,34.6,35.6,2023-04-01T13:49:10.684Z,2023-04-02T09:28:57Z,4152233065,56,Back,4152233073,213,1.7,4152233069,141,91.1,4152233075,1,,4152233067,140,30.9,4152233063,155,,4152233071,212,37.9,4156516601,178,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476435,205,1,1,19,0,3dwlvz6cl4lcavvrg0y2dycrt,1,31.1,90.3,2023-04-01T13:49:15.109Z,2023-04-02T09:29:00Z,4152233489,141,60.6,4152233495,213,4.8,4152233493,212,20.2,4152233487,140,32.2,4152233483,56,Back,4156516743,178,,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476473,206,1,1,19,5,3dwlvz6cl4lcavvrg0y2dycrt,1,32.9,53.6,2023-04-01T13:49:19.509Z,2023-04-02T09:29:04Z,4152233721,141,22.6,4152233725,213,4.9,4152233717,56,Back,4152233719,140,37.0,4152233723,212,21.5,4156516905,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476499,207,1,1,19,7,3dwlvz6cl4lcavvrg0y2dycrt,1,36.6,28.5,2023-04-01T13:49:21.975Z,2023-04-02T09:29:08Z,4152233829,140,41.0,4152233835,213,0.7,4152233831,141,34.5,4156517077,178,,4152233833,212,6.2,4152233827,56,Back,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476539,208,1,1,19,8,3dwlvz6cl4lcavvrg0y2dycrt,1,38.8,31.1,2023-04-01T13:49:22.598Z,2023-04-02T09:29:13Z,4152234015,141,2.6,4152234019,213,5.4,4152234011,56,Right,4156517349,178,,4152234017,212,24.7,4152234013,140,53.4,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476599,209,1,1,19,11,3dwlvz6cl4lcavvrg0y2dycrt,1,48.6,3.5,2023-04-01T13:49:25.573Z,2023-04-02T09:29:53Z,4152234317,140,32.3,4152234321,212,18.8,4152234323,213,2.7,4156519455,178,,4152234315,56,Back,4152234319,141,14.8,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476657,210,1,1,19,14,3dwlvz6cl4lcavvrg0y2dycrt,1,35.6,19.9,2023-04-01T13:49:29.001Z,2023-04-02T09:29:59Z,4152234673,141,55.2,4152234669,56,Back,4152234677,213,1.7,4156519823,178,,4152234671,140,32.1,4152234675,212,24.3,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476701,211,1,1,19,18,3dwlvz6cl4lcavvrg0y2dycrt,1,32.4,55.4,2023-04-01T13:49:32.904Z,2023-04-02T09:30:03Z,4156520089,178,,4152234917,213,1.5,4152234913,141,88.2,4152234915,212,22.3,4152234911,140,33.1,4152234909,56,Back,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476767,212,1,1,19,21,3dwlvz6cl4lcavvrg0y2dycrt,0,34.7,92,2023-04-01T13:49:36.194Z,2023-04-02T09:31:04Z,4152235265,1,,4152235239,212,50.9,4152235241,213,6.1,4152235235,140,81.9,4152235229,155,,4152235233,56,Center,4156520405,178,,4152235237,141,75.0,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476793,185,49,1,19,25,a8d2gb2nag8fy0itbuxmcibh2,1,15.6,13.6,2023-04-01T13:49:39.779Z,2023-04-02T09:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476835,186,1,1,19,28,a8d2gb2nag8fy0itbuxmcibh2,0,15.2,11.8,2023-04-01T13:49:42.581Z,2023-04-02T09:31:19Z,4156524613,178,,4152235571,56,Right,4152235579,213,6.1,4152235575,141,0.0,4152235573,140,52.8,4152235569,155,,4152235577,212,40.4,4152235581,1,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476851,187,5,1,19,30,a8d2gb2nag8fy0itbuxmcibh2,0,53.6,-0.6,2023-04-01T13:49:45.140Z,2023-04-02T09:31:22Z,4152235655,347,,4152236031,233,213,4152235653,56,Right,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476927,213,5,1,19,30,3dwlvz6cl4lcavvrg0y2dycrt,1,46.4,100.6,2023-04-01T13:49:45.140Z,2023-04-02T09:31:22Z,4152236005,233,187,4152235993,347,,4152235991,56,Back,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526476975,214,1,1,19,35,3dwlvz6cl4lcavvrg0y2dycrt,1,27.5,100,2023-04-01T13:49:50.038Z,2023-04-02T09:31:29Z,4152236247,213,4.3,4152236237,107,,4152236243,141,74.7,4152236245,212,19.6,4152236239,56,Back,4152236241,140,19.6,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477083,215,1,1,19,39,3dwlvz6cl4lcavvrg0y2dycrt,1,20.5,68.1,2023-04-01T13:49:53.629Z,2023-04-02T09:31:35Z,4152236817,213,5.5,4152236813,141,34.1,4152236815,212,32.4,4152236811,140,42.1,4152236819,1,,4156525153,178,,4152236809,56,Back,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477119,216,1,1,19,44,3dwlvz6cl4lcavvrg0y2dycrt,1,42,34.1,2023-04-01T13:49:59.205Z,2023-04-02T09:31:37Z,4152236991,213,4.6,4152236985,140,40.9,4152236989,212,11.3,4152236987,141,17.6,4152236983,56,Back,4156525225,178,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477201,217,1,1,19,47,3dwlvz6cl4lcavvrg0y2dycrt,1,40,22.4,2023-04-01T13:50:02.159Z,2023-04-02T09:31:41Z,4152237375,213,2.4,4152237367,56,Back,4156525459,178,,4152237371,141,49.4,4152237369,140,19.9,4152237373,212,28.0,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477311,218,1,1,19,51,3dwlvz6cl4lcavvrg0y2dycrt,1,20.4,54.5,2023-04-01T13:50:06.185Z,2023-04-02T09:31:44Z,4152237909,141,83.3,4156525583,178,,4152237903,56,Left,4152237907,140,70.5,4152237899,155,,4152237915,213,0.4,4152237911,212,56.1,4152237919,1,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477319,219,61,1,19,55,3dwlvz6cl4lcavvrg0y2dycrt,0,71,84.8,2023-04-01T13:50:09.998Z,2023-04-02T09:31:51Z,4156525951,178,,4152237937,56,Left,,,,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477349,188,5,1,19,58,a8d2gb2nag8fy0itbuxmcibh2,1,27.8,-0.9,2023-04-01T13:50:12.886Z,2023-04-02T09:31:56Z,4152238113,56,Back,4152238115,347,,4152238279,233,220,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477367,220,5,1,19,58,3dwlvz6cl4lcavvrg0y2dycrt,0,72.2,100.9,2023-04-01T13:50:12.886Z,2023-04-02T09:31:55Z,4152238297,233,188,4152238229,347,,4152238227,56,Left,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477549,189,1,1,20,9,a8d2gb2nag8fy0itbuxmcibh2,0,36,0,2023-04-01T13:50:24.165Z,2023-04-02T09:32:01Z,4152239103,212,30.7,4152239107,1,,4152239101,141,16.3,4152239105,213,0.4,4152239095,107,,4152239099,140,63.0,4152239097,56,Right,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477579,221,1,1,20,12,3dwlvz6cl4lcavvrg0y2dycrt,1,42.4,83.3,2023-04-01T13:50:26.301Z,2023-04-02T09:32:05Z,4156526575,388,,4152239265,56,Left,4152239269,141,93.0,4152239273,213,0.5,4152239267,140,54.2,4152239263,3,,4152239271,212,14.0,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477583,222,44,1,20,14,3dwlvz6cl4lcavvrg0y2dycrt,1,53,89.8,2023-04-01T13:50:28.428Z,2023-04-02T15:17:08Z,4152239285,56,Left,4152239287,286,,4152239307,233,190,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477571,190,44,1,20,14,a8d2gb2nag8fy0itbuxmcibh2,0,47,10.2,2023-04-01T13:50:28.429Z,2023-04-02T09:32:08Z,4152239351,233,222,4152239229,56,Back,4152239231,285,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477597,223,1,1,20,14,3dwlvz6cl4lcavvrg0y2dycrt,0,54.1,93.4,2023-04-01T13:50:28.548Z,2023-04-02T15:17:09Z,4156526955,388,,4152239393,56,Back,4152239401,213,4.1,4152239397,141,82.0,4152239391,3,,4152239399,212,9.8,4152239395,140,48.4,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477591,191,1,1,20,15,a8d2gb2nag8fy0itbuxmcibh2,0,52.4,16.7,2023-04-01T13:50:29.436Z,2023-04-02T09:32:17Z,4156527113,178,,4152239363,141,27.9,4152239359,56,Center,4152239365,212,7.9,4152239369,213,1.3,4152239361,140,54.3,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477607,224,49,1,20,16,3dwlvz6cl4lcavvrg0y2dycrt,1,45.8,74,2023-04-01T13:50:31.128Z,2023-04-02T09:32:27Z,,,,,,,,,,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477661,225,1,1,20,16,3dwlvz6cl4lcavvrg0y2dycrt,1,45.8,74,2023-04-01T13:50:31.235Z,2023-04-02T09:32:46Z,4152239741,56,Back,4152239751,212,25.6,4152239755,213,4.5,4152239745,141,37.3,4152239743,140,40.2,4156528703,178,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477709,226,1,1,20,21,3dwlvz6cl4lcavvrg0y2dycrt,0,51.6,29.7,2023-04-01T13:50:35.500Z,2023-04-02T09:32:53Z,4152240703,1,,4152239949,140,81.8,4152239941,155,,4152239955,212,43.6,4152239945,56,Center,4152239953,141,73.6,4152239957,213,0.8,4156529009,178,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477735,192,44,1,20,24,a8d2gb2nag8fy0itbuxmcibh2,1,19.7,28.6,2023-04-01T13:50:38.787Z,2023-04-02T15:17:09Z,4152240079,233,227,4152240053,285,,4152240051,56,Back,,,,,,,,,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477715,227,44,1,20,24,3dwlvz6cl4lcavvrg0y2dycrt,0,80.3,71.4,2023-04-01T13:50:38.788Z,2023-04-02T09:32:59Z,4152239979,286,,4152240101,233,192,4152239977,56,Center,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477751,193,1,1,20,24,a8d2gb2nag8fy0itbuxmcibh2,1,20.5,28,2023-04-01T13:50:38.898Z,2023-04-02T15:17:09Z,4156529917,388,,4152240115,56,Back,4152240111,3,,4152240133,213,0.9,4152240121,140,26.8,4152240129,212,10.2,4152240125,141,39.4,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477753,194,49,1,20,27,a8d2gb2nag8fy0itbuxmcibh2,1,26.8,39.4,2023-04-01T13:50:41.389Z,2023-04-02T09:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477765,195,3,1,20,27,a8d2gb2nag8fy0itbuxmcibh2,0,26.6,36.5,2023-04-01T13:50:41.783Z,2023-04-02T09:33:21Z,4152240197,56,Back,4152240199,285,,4152240229,233,228,4155488449,464,,4156530463,178,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477761,228,7,1,20,27,3dwlvz6cl4lcavvrg0y2dycrt,0,73.4,63.5,2023-04-01T13:50:41.800Z,2023-04-02T09:33:28Z,4155488869,385,,4152240185,286,,4152240211,233,195,4156530857,178,,4152240183,56,Center,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477817,196,4,1,20,29,a8d2gb2nag8fy0itbuxmcibh2,1,34.4,39.4,2023-04-01T13:50:43.961Z,2023-04-02T09:33:42Z,4152240511,286,,4152240557,233,229,4152240493,13,,4152240497,295,,4152240505,152,,4152240501,56,Back,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477801,229,4,1,20,29,3dwlvz6cl4lcavvrg0y2dycrt,0,65.6,60.6,2023-04-01T13:50:43.962Z,2023-04-02T09:33:42Z,4152240379,152,,4152240375,295,,4152240567,233,196,4152240565,285,,4152240373,13,,4152240377,56,Center,4156531433,178,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526477999,197,1,1,20,42,a8d2gb2nag8fy0itbuxmcibh2,1,30.8,45.5,2023-04-01T13:50:56.971Z,2023-04-02T09:33:47Z,4152241447,5,,4152241455,56,Back,4152241451,152,,4152241465,141,71.3,4152241461,140,33.7,4156531613,178,,4152241467,212,17.8,4152241471,213,1.4,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478031,198,1,1,20,45,a8d2gb2nag8fy0itbuxmcibh2,1,33.7,70.8,2023-04-01T13:50:59.698Z,2023-04-02T09:33:51Z,4152241629,140,28.3,4152241639,213,4.4,4152241637,212,18.2,4156531745,178,,4152241633,141,45.4,4152241627,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478097,199,1,1,20,48,a8d2gb2nag8fy0itbuxmcibh2,1,28.5,43.1,2023-04-01T13:51:02.297Z,2023-04-02T09:33:57Z,4156531995,178,,4152241959,213,1.3,4152241951,56,Back,4152241955,141,71.3,4152241953,140,34.3,4152241957,212,20.1,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478157,200,1,1,20,52,a8d2gb2nag8fy0itbuxmcibh2,1,43.2,72.3,2023-04-01T13:51:06.946Z,2023-04-02T09:34:00Z,4152242213,213,4.3,4152242211,212,21.9,4156532155,178,,4152242207,140,34.6,4152242209,141,43.0,4152242205,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478199,201,1,1,20,57,a8d2gb2nag8fy0itbuxmcibh2,1,44.2,32.8,2023-04-01T13:51:12.060Z,2023-04-02T09:34:05Z,4152242409,212,20.0,4152242405,140,54.4,4156532363,178,,4152242403,56,Right,4152242407,141,8.0,4152242411,213,5.3,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478205,202,1,1,21,0,a8d2gb2nag8fy0itbuxmcibh2,0,55.6,5.3,2023-04-01T13:51:14.337Z,2023-04-02T09:34:33Z,4152242445,212,12.0,4152242439,56,Right,4152242441,140,66.9,4156532519,178,,4152242447,213,0.2,4152242443,141,8.3,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478231,230,1,1,21,0,3dwlvz6cl4lcavvrg0y2dycrt,0,36.9,91.7,2023-04-01T13:51:14.962Z,2023-04-02T09:34:52Z,4152242583,141,90.3,4152242579,56,Back,4152242587,213,6.1,4156534611,178,,4152242581,140,41.2,4152242585,212,4.6,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478267,203,1,1,21,1,a8d2gb2nag8fy0itbuxmcibh2,1,61,8.6,2023-04-01T13:51:15.474Z,2023-04-02T09:34:58Z,4152242747,212,5.7,4152242743,140,61.3,4152242745,141,16.9,4152242749,213,1.5,4152242741,56,Right,4156534903,178,,,,,,,,52t6t7cdsr0fjs9ukmwo9y7rp,C. Trimmel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527296513,1016,83,1,21,4,3dwlvz6cl4lcavvrg0y2dycrt,1,35.5,79.9,2023-04-01T13:51:19.095Z,2023-04-02T15:13:03Z,4156638881,399,111450,,,,,,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478283,204,3,1,21,5,a8d2gb2nag8fy0itbuxmcibh2,1,67.7,15.4,2023-04-01T13:51:19.835Z,2023-04-02T09:35:06Z,4152242805,56,Right,4156535231,178,,4152242807,286,,4155494647,465,,4152242831,233,231,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478275,231,45,1,21,5,3dwlvz6cl4lcavvrg0y2dycrt,0,32.3,84.6,2023-04-01T13:51:19.835Z,2023-04-02T09:35:06Z,4152242777,56,Back,4152242865,233,204,4152242779,285,,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478317,205,1,1,21,6,a8d2gb2nag8fy0itbuxmcibh2,1,76.8,16.3,2023-04-01T13:51:21.183Z,2023-04-02T09:35:26Z,4152242947,56,Right,4152242953,212,6.5,4152242955,213,4.6,4152242951,141,6.8,4152242949,140,75.9,4156536117,178,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478329,206,1,1,21,7,a8d2gb2nag8fy0itbuxmcibh2,1,75.7,6.7,2023-04-01T13:51:21.986Z,2023-04-02T09:35:29Z,4152242997,212,6.5,4152242993,140,70.4,4152242995,141,11.6,4152242991,56,Right,4152242999,213,2.6,4156536201,178,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478341,207,1,1,21,8,a8d2gb2nag8fy0itbuxmcibh2,1,70.4,11.6,2023-04-01T13:51:23.098Z,2023-04-02T09:35:36Z,4152243059,140,94.0,4152243063,212,24.9,4152243065,213,6.2,4152243057,56,Right,4152243061,141,7.4,4156536491,178,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478403,208,1,1,21,11,a8d2gb2nag8fy0itbuxmcibh2,1,94.2,6.7,2023-04-01T13:51:25.883Z,2023-04-02T09:35:39Z,4156536631,178,,4152243323,213,1.6,4152243315,56,Center,4152243319,141,32.5,4155496659,20,,4152243317,140,94.0,4155496657,224,,4152243321,212,17.5,1vv29mash2uijx542ssjk666t,R. Khedira,4155496075,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478413,209,61,1,21,12,a8d2gb2nag8fy0itbuxmcibh2,1,94.6,32.8,2023-04-01T13:51:27.162Z,2023-04-02T09:35:54Z,4156537393,178,,4152243365,56,Center,,,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526478455,210,1,1,21,14,a8d2gb2nag8fy0itbuxmcibh2,0,94.4,26.4,2023-04-01T13:51:28.782Z,2023-04-02T09:36:05Z,4156537995,178,,4152252817,195,,4152245225,212,23.5,4152245221,140,91.5,4152245227,213,1.7,4152243603,56,Center,4152245223,141,60.6,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527299427,1025,67,1,21,15,3dwlvz6cl4lcavvrg0y2dycrt,1,5.9,43.3,2023-04-01T13:51:29.858Z,2023-04-02T15:17:10Z,4156652991,233,831,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
