id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2545347587,233,50,1,23,16,dt4pinj0vw0t0cvz7za6mhmzy,1,53.6,47,2023-05-07T15:53:42.024Z,2023-05-07T15:53:44Z,4259616885,56,Center,4259616913,233,175,4259616887,286,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347565,175,7,1,23,16,a8l3w3n0j99qjlsxj3jnmgkz1,0,46.4,53,2023-05-07T15:53:42.025Z,2023-05-07T15:53:44Z,4259616905,233,233,4259616779,285,,4259616777,56,Back,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347571,232,8,1,23,16,dt4pinj0vw0t0cvz7za6mhmzy,1,40.2,50.4,2023-05-07T15:53:42.618Z,2023-05-07T15:53:42Z,4259616809,56,Back,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347593,234,61,1,23,18,dt4pinj0vw0t0cvz7za6mhmzy,1,52.8,48.5,2023-05-07T15:53:44.032Z,2023-05-07T15:53:44Z,4259616903,56,Center,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347621,235,49,1,23,21,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,52.2,2023-05-07T15:53:46.677Z,2023-05-07T15:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347641,236,1,1,23,21,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,52.2,2023-05-07T15:53:46.772Z,2023-05-07T15:53:48Z,4259617115,140,45.2,4259617117,141,69.5,4259617121,213,1.2,4259617113,56,Back,4259617119,212,12.8,,,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347661,237,1,1,23,22,dt4pinj0vw0t0cvz7za6mhmzy,1,45.2,69.5,2023-05-07T15:53:47.892Z,2023-05-07T15:53:49Z,4259617165,141,66.0,4259617161,56,Back,4259617167,212,17.5,4259617163,140,28.7,4259617169,213,3.3,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347743,238,1,1,23,23,dt4pinj0vw0t0cvz7za6mhmzy,1,28.7,66,2023-05-07T15:53:48.981Z,2023-05-07T15:53:56Z,4259617645,140,44.1,4259617649,212,19.2,4259617643,56,Back,4259617651,213,0.6,4259617647,141,81.3,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347745,239,50,1,23,28,dt4pinj0vw0t0cvz7za6mhmzy,1,71.2,92.7,2023-05-07T15:53:54.295Z,2023-05-07T15:53:57Z,4259617681,233,176,4259617655,56,Left,4259617657,286,,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347729,176,7,1,23,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.8,7.3,2023-05-07T15:53:54.296Z,2023-05-07T15:53:57Z,4259617587,167,,4259617589,56,Back,4259617591,285,,4259617677,233,239,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347739,177,5,1,23,29,a8l3w3n0j99qjlsxj3jnmgkz1,0,28.2,-1.6,2023-05-07T15:53:55.288Z,2023-05-07T15:54:00Z,4259617635,347,,4259617633,56,Back,4259617905,233,240,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347775,240,5,1,23,29,dt4pinj0vw0t0cvz7za6mhmzy,1,71.8,101.6,2023-05-07T15:53:55.288Z,2023-05-07T16:11:28Z,4259617845,347,,4259617841,56,Left,4259617871,233,177,,,,,,,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347797,241,1,1,23,34,dt4pinj0vw0t0cvz7za6mhmzy,1,72.5,100,2023-05-07T15:53:59.684Z,2023-05-07T15:54:01Z,4259617951,213,3.6,4259617929,107,,4259617937,140,63.2,4259617943,141,94.2,4259617947,212,10.9,4259617933,56,Left,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347827,242,1,1,23,35,dt4pinj0vw0t0cvz7za6mhmzy,1,64,93,2023-05-07T15:54:00.868Z,2023-05-07T15:54:04Z,4259618071,141,75.8,4259618073,212,22.9,4259618075,213,3.7,4259618067,56,Back,4259618069,140,45.2,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347863,243,1,1,23,38,dt4pinj0vw0t0cvz7za6mhmzy,1,41.9,72.3,2023-05-07T15:54:03.845Z,2023-05-07T15:54:06Z,4259618261,56,Back,4259618265,141,48.4,4259618269,213,4.6,4259618263,140,40.4,4259618267,212,16.3,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347921,244,1,1,23,41,dt4pinj0vw0t0cvz7za6mhmzy,1,37.1,44.9,2023-05-07T15:54:06.773Z,2023-05-07T15:54:10Z,4259618595,141,3.1,4259618591,56,Back,4259618597,212,29.4,4259618593,140,44.4,4259618599,213,5.0,,,,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545347953,245,1,1,23,45,dt4pinj0vw0t0cvz7za6mhmzy,1,44.4,3.1,2023-05-07T15:54:10.837Z,2023-05-07T15:54:14Z,4259618785,141,5.9,4259618781,56,Right,4259618787,212,21.1,4259618783,140,64.4,4259618789,213,0.1,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348027,246,1,1,23,48,dt4pinj0vw0t0cvz7za6mhmzy,1,64.4,5.9,2023-05-07T15:54:14.276Z,2023-05-07T15:54:21Z,4259619163,56,Right,4259619167,141,3.4,4259619175,213,3.3,4259619165,140,55.8,4259619171,212,9.2,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348037,247,1,1,23,56,dt4pinj0vw0t0cvz7za6mhmzy,1,55.8,3.4,2023-05-07T15:54:21.701Z,2023-05-07T15:56:40Z,4259619225,56,Back,4259619233,213,2.6,4259619227,140,38.7,4259619229,141,19.4,4259619231,212,21.0,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348053,248,1,1,23,56,dt4pinj0vw0t0cvz7za6mhmzy,1,38.7,19.4,2023-05-07T15:54:22.564Z,2023-05-07T15:54:45Z,4259619323,1,,4259619309,56,Back,4259619317,141,67.8,4259619321,213,1.7,4259619313,140,35.5,4259619319,212,33.1,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348087,249,1,1,23,58,dt4pinj0vw0t0cvz7za6mhmzy,1,35,67.8,2023-05-07T15:54:24.549Z,2023-05-07T15:54:25Z,4259619465,141,98.7,4259619461,56,Back,4259619467,212,22.1,4259619463,140,41.4,4259619469,213,1.3,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348101,250,1,1,23,59,dt4pinj0vw0t0cvz7za6mhmzy,1,41.4,98.7,2023-05-07T15:54:25.460Z,2023-05-07T15:54:26Z,4259619525,141,93.0,4259619529,213,6.1,4259619523,140,59.5,4259619527,212,19.4,4259619521,56,Left,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348109,251,1,1,24,0,dt4pinj0vw0t0cvz7za6mhmzy,0,61.3,94.2,2023-05-07T15:54:26.469Z,2023-05-07T15:54:27Z,4259619563,141,92.7,4259619567,213,6.1,4259619561,140,66.9,4259619613,233,178,4259619617,286,,4259619611,236,,4259619565,212,6.0,4259619559,56,Left,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348113,178,74,1,24,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.3,8.9,2023-05-07T15:54:26.470Z,2023-05-07T16:09:10Z,4259619585,56,Back,4259619645,233,251,4259619587,285,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348125,252,3,1,24,1,dt4pinj0vw0t0cvz7za6mhmzy,0,71.4,96.7,2023-05-07T15:54:27.556Z,2023-05-07T15:54:30Z,4259619677,286,,4259619675,56,Left,4259619743,233,179,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348135,179,7,1,24,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.6,3.3,2023-05-07T15:54:27.557Z,2023-05-07T15:54:30Z,4259619735,233,252,4259619723,56,Back,4259619725,285,,4259619721,167,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348139,180,5,1,24,2,a8l3w3n0j99qjlsxj3jnmgkz1,0,32.1,-1.5,2023-05-07T15:54:28.454Z,2023-05-07T16:11:28Z,4259619731,56,Back,4259619733,347,,4259620157,233,253,,,,,,,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348205,253,5,1,24,2,dt4pinj0vw0t0cvz7za6mhmzy,1,67.9,101.5,2023-05-07T15:54:28.454Z,2023-05-07T15:54:36Z,4259620085,347,,4259620119,233,180,4259620083,56,Left,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348243,254,1,1,24,10,dt4pinj0vw0t0cvz7za6mhmzy,1,64.6,100,2023-05-07T15:54:35.684Z,2023-05-07T15:54:37Z,4259620267,107,,4259620269,56,Left,4259620275,212,6.9,4259620273,141,92.1,4259620277,213,4.3,4259620271,140,62.2,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348297,255,1,1,24,11,dt4pinj0vw0t0cvz7za6mhmzy,1,62.2,92.1,2023-05-07T15:54:37.300Z,2023-05-07T15:54:41Z,4259620563,141,95.4,4259620567,213,0.4,4259620557,56,Left,4259620559,140,67.4,4259620565,212,5.9,,,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348303,256,4,1,24,15,dt4pinj0vw0t0cvz7za6mhmzy,1,72.4,92.4,2023-05-07T15:54:41.047Z,2023-05-07T15:54:44Z,4259620607,13,,4259620615,286,,4259620611,152,,4259620609,56,Left,4259620677,233,181,4259620613,265,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348307,181,4,1,24,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,27.6,7.6,2023-05-07T15:54:41.048Z,2023-05-07T16:25:24Z,4259620647,56,Back,4259620655,285,,4259620725,233,256,4259620651,152,,4259620645,13,,4259620653,265,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348809,257,2,1,25,2,dt4pinj0vw0t0cvz7za6mhmzy,1,67.8,94.8,2023-05-07T15:55:28.276Z,2023-05-07T15:55:34Z,4259623329,140,86.0,4259623331,141,55.8,4259623323,5,,4259623327,56,Center,4259623321,2,,4259623317,7,cy0lv5u16obr2ne4xiins43x1,4259623319,1,,4259623325,152,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348811,182,55,1,25,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.9,69.3,2023-05-07T15:55:28.277Z,2023-05-07T16:11:35Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348919,183,1,1,25,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,16.3,44,2023-05-07T15:55:47.624Z,2023-05-07T15:59:17Z,4259623957,212,26.7,4259623953,140,30.1,4259623959,213,1.0,4259623951,56,Back,4259634825,189,,4259623955,141,77.0,4259623947,5,,4259623949,241,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348941,184,1,1,25,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.1,77,2023-05-07T15:55:48.472Z,2023-05-07T15:59:16Z,4259624105,56,Back,4259624107,140,43.5,4259624111,212,14.2,4259624109,141,74.4,4259634857,189,,4259624113,213,6.2,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348943,185,4,1,25,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,41.1,76.9,2023-05-07T15:55:50.392Z,2023-05-07T15:55:52Z,4259624203,233,258,4259624133,265,,4259624127,13,,4259624135,286,,4259624131,152,,4259624129,56,Back,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545348947,258,4,1,25,24,dt4pinj0vw0t0cvz7za6mhmzy,0,58.9,23.1,2023-05-07T15:55:50.393Z,2023-05-07T15:55:52Z,4259624147,265,,4259624143,56,Center,4259624149,285,,4259624141,13,,4259624233,233,185,4259624145,152,,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349031,186,1,1,25,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.3,78.9,2023-05-07T15:56:00.887Z,2023-05-07T15:56:05Z,4259624629,56,Back,4259624631,140,38.9,4259624627,152,,4259624633,141,69.3,4259624637,213,5.2,4259624635,212,7.5,4259624825,189,,4259624625,5,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349043,187,1,1,25,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,38.9,68.3,2023-05-07T15:56:02.152Z,2023-05-07T15:56:03Z,4259624735,213,4.1,4259624727,56,Back,4259624731,141,47.0,4259624729,140,30.1,4259624733,212,17.2,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349061,188,1,1,25,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.9,47,2023-05-07T15:56:03.159Z,2023-05-07T15:56:05Z,4259624819,213,4.8,4259624813,140,31.6,4259624817,212,17.3,4259624811,56,Back,4259624815,141,21.7,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349107,189,1,1,25,41,a8l3w3n0j99qjlsxj3jnmgkz1,1,32,19.9,2023-05-07T15:56:06.647Z,2023-05-07T15:56:10Z,4259625101,140,40.0,4259625111,212,19.1,4259625099,56,Back,4259625105,141,45.2,4259625115,213,1.1,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349127,190,1,1,25,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,43.7,48.7,2023-05-07T15:56:10.055Z,2023-05-07T15:56:12Z,4259625203,56,Center,4259625209,212,25.0,4259625211,213,0.7,4259625207,141,73.4,4259625205,140,61.3,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349161,191,1,1,25,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.3,73.4,2023-05-07T15:56:12.248Z,2023-05-07T15:56:16Z,4259625343,141,91.8,4259625347,213,0.6,4259625339,56,Left,4259625341,140,78.2,4259625345,212,21.7,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349197,192,1,1,25,50,a8l3w3n0j99qjlsxj3jnmgkz1,1,78.2,91.8,2023-05-07T15:56:16.343Z,2023-05-07T15:56:20Z,4259625517,140,67.0,4259625521,212,17.0,4259625519,141,73.7,4259625523,213,3.9,4259625515,56,Center,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349211,193,1,1,25,54,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.5,85.4,2023-05-07T15:56:19.799Z,2023-05-07T15:56:21Z,4259625597,56,Left,4259625611,213,3.5,4259625603,141,79.4,4259625607,212,11.0,4259625601,140,55.8,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349227,194,1,1,25,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.5,77.9,2023-05-07T15:56:21.544Z,2023-05-07T15:56:24Z,4259625695,212,21.0,4259625691,140,46.2,4259625689,56,Back,4259625697,213,4.2,4259625693,141,50.6,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349243,195,1,1,25,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.9,47.6,2023-05-07T15:56:24.008Z,2023-05-07T15:56:25Z,4259625777,141,24.1,4259625773,56,Center,4259625779,212,17.8,4259625783,213,5.2,4259625775,140,53.4,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349251,196,1,1,26,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,53.4,24.1,2023-05-07T15:56:25.848Z,2023-05-07T15:56:27Z,4259625857,212,9.8,4259625859,213,0.5,4259625853,141,30.4,4259625847,56,Center,4259625849,140,61.8,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349279,197,1,1,26,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,60.2,29.5,2023-05-07T15:56:27.256Z,2023-05-07T15:56:29Z,4259625999,56,Right,4259626001,140,63.2,4259626005,212,18.4,4259626003,141,2.9,4259626007,213,4.9,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349315,198,1,1,26,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.2,2.9,2023-05-07T15:56:29.144Z,2023-05-07T15:56:32Z,4259626195,213,1.9,4259626187,56,Center,4259626189,140,57.6,4259626191,141,31.0,4259626193,212,20.0,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349331,199,1,1,26,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.1,29.8,2023-05-07T15:56:32.184Z,2023-05-07T15:56:33Z,4259626275,212,16.1,4259626271,140,62.3,4259626277,213,4.8,4259626269,56,Right,4259626273,141,6.2,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349355,200,1,1,26,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,62.3,6.2,2023-05-07T15:56:33.863Z,2023-05-07T15:56:35Z,4259626373,212,26.2,4259626371,141,41.5,4259626369,140,52.4,4259626367,56,Center,4259626375,213,2.0,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349389,201,1,1,26,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,52.4,41.2,2023-05-07T15:56:35.832Z,2023-05-07T15:56:38Z,4259626513,141,65.0,4259626517,213,1.4,4259626509,56,Center,4259626511,140,54.4,4259626515,212,16.3,,,,,,,,,,bjhgmcai5irlexe7oa1g0e5sl,J. Guilavogui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349419,202,1,1,26,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,54.4,65,2023-05-07T15:56:38.040Z,2023-05-07T15:56:41Z,4259626679,212,22.9,4259626673,56,Left,4259626677,141,93.5,4259626681,213,1.0,4259626675,140,66.1,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349449,203,1,1,26,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,66.1,93.5,2023-05-07T15:56:41.448Z,2023-05-07T15:56:44Z,4259626791,56,Center,4259626797,212,29.9,4259626799,213,5.8,4259626793,140,91.9,4259626795,141,74.9,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349465,204,1,1,26,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,92.2,74,2023-05-07T15:56:44.199Z,2023-05-07T15:56:46Z,4259626903,212,16.8,4259626895,155,,4259626899,140,95.2,4259626901,141,49.7,4259626905,213,4.9,4259626897,56,Center,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349479,259,11,1,26,21,dt4pinj0vw0t0cvz7za6mhmzy,1,3.9,48.1,2023-05-07T15:56:47.251Z,2023-05-07T15:56:47Z,4259626945,56,Back,4259626947,88,,,,,,,,,,,,,,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349567,260,1,1,26,25,dt4pinj0vw0t0cvz7za6mhmzy,1,8.7,41.9,2023-05-07T15:56:51.557Z,2023-05-07T15:56:58Z,4259627425,141,22.9,4259627419,123,,4259627421,56,Back,4259627427,212,25.6,4259627429,213,5.8,4259627423,140,29.8,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349577,261,1,1,26,32,dt4pinj0vw0t0cvz7za6mhmzy,0,53.9,11.5,2023-05-07T15:56:57.907Z,2023-05-07T15:56:59Z,4259627465,56,Right,4259627471,212,17.5,4259627469,141,17.8,4259627473,213,0.2,4259627467,140,70.1,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349605,205,49,1,26,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,33,87.2,2023-05-07T15:57:00.392Z,2023-05-07T15:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349629,206,1,1,26,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.1,87.2,2023-05-07T15:57:00.615Z,2023-05-07T15:57:01Z,4259627705,140,40.6,4259627707,141,68.0,4259627703,56,Back,4259627709,212,15.2,4259627711,213,5.3,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349643,207,1,1,26,35,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.6,67.8,2023-05-07T15:57:01.543Z,2023-05-07T15:57:02Z,4259627793,141,46.1,4259627797,213,5.0,4259627789,56,Back,4259627791,140,44.3,4259627795,212,15.3,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349659,208,1,1,26,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.5,46.1,2023-05-07T15:57:02.632Z,2023-05-07T15:57:04Z,4259627895,212,9.0,4259627887,56,Back,4259627891,140,44.9,4259627897,213,4.8,4259627893,141,32.9,,,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545349703,209,1,1,26,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,45,33.8,2023-05-07T15:57:04.327Z,2023-05-07T15:57:07Z,4259628045,213,2.8,4259628041,141,40.0,4259628043,212,12.6,4259628037,56,Back,4259628039,140,33.7,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
