id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2503385135,101,1,1,11,59,7ad69ngbpjuyzv96drf8d9sn2,0,2.3,41.8,2023-02-03T19:42:25.394Z,2023-02-04T07:13:37Z,4009463749,140,65.4,4009463757,1,,4009463751,141,64.8,4009463745,155,,4010342461,178,,4009463747,56,Center,4009463753,212,68.1,4009463755,213,0.2,cg6h7oq0b5zpx1g4brhzyk1xx,L. Hrádecký,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385121,147,49,1,12,6,ex3psl8e3ajeypwjy4xfltpx6,1,37.7,41.5,2023-02-03T19:42:31.552Z,2023-02-04T07:13:51Z,,,,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385231,148,1,1,12,9,ex3psl8e3ajeypwjy4xfltpx6,1,39.9,35.8,2023-02-03T19:42:35.042Z,2023-02-04T07:13:54Z,4009464223,141,79.1,4009464217,155,,4009464225,212,50.0,4010342647,178,,4009464229,1,,4009464219,56,Left,4009464227,213,0.6,4009464221,140,78.4,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385235,149,44,1,12,12,ex3psl8e3ajeypwjy4xfltpx6,1,78.4,78.7,2023-02-03T19:42:38.273Z,2023-02-04T08:06:55Z,4009464335,233,102,4009464255,286,,4009464253,56,Center,,,,,,,,,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385239,102,44,1,12,12,7ad69ngbpjuyzv96drf8d9sn2,0,21.6,21.3,2023-02-03T19:42:38.274Z,2023-02-04T07:13:58Z,4009464387,233,149,4009464267,56,Back,4009464269,285,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385241,150,61,1,12,12,ex3psl8e3ajeypwjy4xfltpx6,1,77.1,79.1,2023-02-03T19:42:38.330Z,2023-02-04T08:06:55Z,4009464273,56,Left,4010342767,15,,4010342769,388,,,,,,,,,,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385279,104,49,1,12,14,7ad69ngbpjuyzv96drf8d9sn2,1,15.7,28.9,2023-02-03T19:42:39.726Z,2023-02-04T07:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385309,105,1,1,12,14,7ad69ngbpjuyzv96drf8d9sn2,1,15.7,28.9,2023-02-03T19:42:39.774Z,2023-02-04T07:14:14Z,4009464577,56,Back,4009464581,141,22.7,4010342905,388,,4009464579,140,34.3,4009464583,212,20.0,4009464585,213,6.1,4009464575,155,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385251,103,43,1,12,15,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-02-03T19:42:40.540Z,2023-02-03T19:43:01Z,4009464307,56,Back,4009465583,144,61,,,,,,,,,,,,,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385333,106,1,1,12,15,7ad69ngbpjuyzv96drf8d9sn2,1,34.3,22.7,2023-02-03T19:42:41.150Z,2023-02-04T07:14:19Z,4009464719,213,2.2,4010342991,178,,4009464715,141,34.6,4009464713,140,28.5,4009464711,56,Back,4009464717,212,10.1,4010090361,155,,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385337,107,4,1,12,18,7ad69ngbpjuyzv96drf8d9sn2,1,31.4,37.6,2023-02-03T19:42:43.636Z,2023-02-04T07:14:24Z,4009464913,233,151,4009464727,13,,4009464735,285,,4009464733,152,,4009464729,294,,4009464731,56,Back,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385359,151,4,1,12,18,ex3psl8e3ajeypwjy4xfltpx6,0,68.6,62.4,2023-02-03T19:42:43.637Z,2023-02-04T07:14:23Z,4009464873,294,,4009464939,286,,4009464875,56,Center,4010343087,178,,4009464871,13,,4009464877,152,,4009464931,233,107,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385561,108,1,1,12,38,7ad69ngbpjuyzv96drf8d9sn2,1,28.1,38,2023-02-03T19:43:03.836Z,2023-02-04T07:14:27Z,4009465955,141,25.1,4009465953,140,30.4,4009465947,5,,4009465959,213,5.0,4009465951,56,Back,4010343153,178,,4009465957,212,9.1,4009465949,152,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385649,109,1,1,12,43,7ad69ngbpjuyzv96drf8d9sn2,1,33.2,24.8,2023-02-03T19:43:09.043Z,2023-02-04T07:14:30Z,4009466367,212,12.1,4010343205,178,,4009466361,56,Back,4009466363,140,30.0,4009466365,141,41.9,4009466369,213,1.9,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385669,110,1,1,12,52,7ad69ngbpjuyzv96drf8d9sn2,1,32.5,52.7,2023-02-03T19:43:17.691Z,2023-02-04T07:14:35Z,4009466479,56,Back,4009466483,141,74.6,4009466485,212,15.2,4010343225,178,,4009466481,140,35.3,4009466487,213,1.4,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385703,111,1,1,12,55,7ad69ngbpjuyzv96drf8d9sn2,1,35.4,82.2,2023-02-03T19:43:20.676Z,2023-02-04T07:14:39Z,4010343315,178,,4009466663,213,1.0,4009466657,140,39.7,4009466655,56,Back,4009466661,212,8.4,4009466659,141,92.7,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385711,112,1,1,12,58,7ad69ngbpjuyzv96drf8d9sn2,1,39.6,85.7,2023-02-03T19:43:23.563Z,2023-02-04T07:14:42Z,4009466681,56,Back,4009466687,212,8.1,4010343371,178,,4009466689,213,4.2,4009466683,140,35.9,4009466685,141,75.3,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385741,113,1,1,12,58,7ad69ngbpjuyzv96drf8d9sn2,1,35.9,75.3,2023-02-03T19:43:24.171Z,2023-02-04T07:14:44Z,4010343401,178,,4009466821,141,81.5,4009466819,140,23.9,4009466823,212,13.3,4009466817,56,Back,4009466825,213,2.8,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385775,114,1,1,13,0,7ad69ngbpjuyzv96drf8d9sn2,1,23.9,81.5,2023-02-03T19:43:26.346Z,2023-02-04T07:14:48Z,4009466989,140,21.4,4009466995,213,4.5,4009466993,212,13.7,4010343439,178,,4009466987,56,Back,4009466991,141,61.7,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385797,115,1,1,13,3,7ad69ngbpjuyzv96drf8d9sn2,1,20.7,68.8,2023-02-03T19:43:28.844Z,2023-02-04T07:14:52Z,4009467069,140,16.4,4009467071,141,90.7,4009467073,212,15.6,4009467075,213,1.9,4010343487,178,,4009467067,56,Back,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385823,116,1,1,13,4,7ad69ngbpjuyzv96drf8d9sn2,1,16.2,90.3,2023-02-03T19:43:30.291Z,2023-02-04T07:14:57Z,4009467151,140,20.9,4009467157,212,6.0,4009467145,56,Back,4010343529,178,,4009467159,213,0.6,4009467153,141,95.2,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385829,117,1,1,13,6,7ad69ngbpjuyzv96drf8d9sn2,0,24.5,93.2,2023-02-03T19:43:32.377Z,2023-02-04T07:15:01Z,4010343567,178,,4009467261,286,,4009467197,140,26.8,4009467203,213,0,4009467205,1,,4009467255,236,,4009467201,212,2.4,4009467257,233,152,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,4009467199,141,93.2,4009467195,56,Back,4009467193,157,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385835,152,74,1,13,6,ex3psl8e3ajeypwjy4xfltpx6,1,78.7,11.6,2023-02-03T19:43:32.481Z,2023-02-04T07:15:10Z,4009467267,233,117,4009467241,285,,4010343707,21,,4009467239,56,Right,4010343709,388,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385953,118,5,1,13,8,7ad69ngbpjuyzv96drf8d9sn2,1,15.4,100.4,2023-02-03T19:43:33.510Z,2023-02-04T07:15:18Z,4009467829,347,,4009467827,56,Back,4009467859,233,153,,,,,,,,,,,,,,,,djha3ac2mfhyb7oia64hq2nd,E. Tapsoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385841,153,5,1,13,8,ex3psl8e3ajeypwjy4xfltpx6,0,84.6,-0.4,2023-02-03T19:43:33.510Z,2023-02-04T07:15:19Z,4009467871,233,118,4009467271,56,Right,4009467273,347,,,,,,,,,,,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385967,119,1,1,13,17,7ad69ngbpjuyzv96drf8d9sn2,1,23.5,100,2023-02-03T19:43:43.435Z,2023-02-04T07:15:24Z,4009467909,140,23.4,4009467911,141,89.9,4009467905,107,,4009467907,56,Back,4009467913,212,7.5,4009467915,213,4.7,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385971,120,1,1,13,18,7ad69ngbpjuyzv96drf8d9sn2,1,25.5,93.4,2023-02-03T19:43:44.230Z,2023-02-04T07:15:29Z,4009469823,141,92.9,4009469825,212,9.8,4010343885,178,,4009469819,56,Back,4009469821,140,34.8,4009469827,213,6.2,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385999,121,1,1,13,20,7ad69ngbpjuyzv96drf8d9sn2,1,29.8,88.8,2023-02-03T19:43:45.580Z,2023-02-04T07:15:32Z,4009470105,156,,4009468037,212,5.2,4009468031,56,Back,4009468039,213,4.7,4009468035,141,81.2,4009468033,140,29.7,4010343925,178,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386003,122,1,1,13,21,7ad69ngbpjuyzv96drf8d9sn2,1,39,69.7,2023-02-03T19:43:47.212Z,2023-02-04T07:15:36Z,4009468061,141,59.6,4009468059,140,48.0,4009468057,56,Back,4009468063,212,11.7,4010343973,178,,4009468065,213,5.7,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386055,123,1,1,13,24,7ad69ngbpjuyzv96drf8d9sn2,1,46.1,54.2,2023-02-03T19:43:49.583Z,2023-02-04T07:15:40Z,4009468305,212,37.8,4009468303,141,2.6,4009468299,56,Right,4010344051,178,,4009468309,1,,4009468301,140,59.5,4009468307,213,5.1,,,,9ydkbbygq6uocors9kcdnzbop,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386099,124,1,1,13,29,7ad69ngbpjuyzv96drf8d9sn2,0,77.6,17.3,2023-02-03T19:43:55.131Z,2023-02-04T07:15:48Z,4009468549,141,37.9,4009468545,56,Center,4010344147,178,,4009468561,213,1.4,4009468547,140,79.7,4009468555,212,14.2,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503552615,1071,67,1,13,30,ex3psl8e3ajeypwjy4xfltpx6,1,21.2,59.1,2023-02-03T19:43:55.999Z,2023-02-04T08:06:56Z,4010371557,233,1154,,,,,,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503552611,1154,67,1,13,30,7ad69ngbpjuyzv96drf8d9sn2,0,78.8,40.9,2023-02-03T19:43:56Z,2023-02-04T07:59:58Z,4010371561,233,1071,,,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386093,154,8,1,13,30,ex3psl8e3ajeypwjy4xfltpx6,1,20.8,59,2023-02-03T19:43:56.010Z,2023-02-04T08:06:56Z,4010344223,178,,4009468515,56,Back,4010091397,385,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387141,135,61,1,13,30,7ad69ngbpjuyzv96drf8d9sn2,1,76.9,30.3,2023-02-03T19:43:56.074Z,2023-02-04T07:16:03Z,4009476905,56,Center,4010344295,178,,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386699,133,5,1,13,33,7ad69ngbpjuyzv96drf8d9sn2,0,100.8,29.2,2023-02-03T19:43:59.060Z,2023-02-04T07:16:07Z,4009472237,233,155,4009472205,56,Center,4009472207,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386129,155,5,1,13,33,ex3psl8e3ajeypwjy4xfltpx6,1,-0.8,70.8,2023-02-03T19:43:59.060Z,2023-02-04T07:16:08Z,4009468685,346,,4009468683,56,Back,4009472213,233,133,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386385,156,1,1,13,55,ex3psl8e3ajeypwjy4xfltpx6,1,4.3,53.6,2023-02-03T19:44:21.011Z,2023-02-04T07:16:11Z,4009470071,124,,4009470077,141,18.6,4009470081,213,4.9,4009470079,212,24.0,4009470085,237,,4009470075,140,7.5,4009470073,56,Back,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386403,157,1,1,13,58,ex3psl8e3ajeypwjy4xfltpx6,1,7.5,18.6,2023-02-03T19:44:23.843Z,2023-02-04T07:16:14Z,4009470151,56,Back,4010344417,178,,4009470157,212,11.5,4009470153,140,13.9,4009470155,141,4.9,4009470159,213,5.3,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386419,158,1,1,14,0,ex3psl8e3ajeypwjy4xfltpx6,0,13.8,4.7,2023-02-03T19:44:25.851Z,2023-02-04T07:16:18Z,4009470237,155,,4010344467,178,,4009470241,140,45.4,4009470247,213,0.2,4009470245,212,34.0,4009470239,56,Back,4009470243,141,15.8,4009470249,1,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386421,125,8,1,14,2,7ad69ngbpjuyzv96drf8d9sn2,1,55.4,72,2023-02-03T19:44:27.805Z,2023-02-04T07:16:23Z,4010091859,384,,4010344525,178,,4009470257,56,Center,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386433,126,49,1,14,3,7ad69ngbpjuyzv96drf8d9sn2,1,58.9,84.6,2023-02-03T19:44:28.709Z,2023-02-04T07:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386439,127,1,1,14,3,7ad69ngbpjuyzv96drf8d9sn2,0,58.9,84.6,2023-02-03T19:44:28.742Z,2023-02-04T07:16:30Z,4009470337,141,63.5,4009470341,213,5.4,4009470339,212,18.2,4009470333,56,Center,4009470335,140,69.6,4010344581,178,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386459,159,1,1,14,5,ex3psl8e3ajeypwjy4xfltpx6,0,27.6,40.6,2023-02-03T19:44:30.539Z,2023-02-04T07:16:34Z,4009470443,212,20.4,4009470439,140,47.0,4009470445,213,0.1,4009470435,3,,4010344675,388,,4009470437,56,Back,4009470441,141,43.1,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386463,128,8,1,14,7,7ad69ngbpjuyzv96drf8d9sn2,1,56.6,67.1,2023-02-03T19:44:32.571Z,2023-02-04T07:16:46Z,4009470459,56,Center,4010092367,384,,4010344823,388,,,,,,,,,,,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386481,129,1,1,14,8,7ad69ngbpjuyzv96drf8d9sn2,1,48.1,53.4,2023-02-03T19:44:34.300Z,2023-02-04T07:16:57Z,4009470533,213,5.8,4009470527,140,52.7,4009470525,56,Center,4009470523,155,,4010344965,178,,4009470529,141,49.9,4009470531,212,5.4,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386507,130,1,1,14,10,7ad69ngbpjuyzv96drf8d9sn2,1,52.7,50,2023-02-03T19:44:35.556Z,2023-02-04T07:17:01Z,4010344981,178,,4009470689,56,Back,4009470693,141,18.1,4009470695,212,22.5,4009470697,213,4.4,4009470691,140,47.1,,,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386519,131,1,1,14,11,7ad69ngbpjuyzv96drf8d9sn2,0,47.1,18.1,2023-02-03T19:44:36.693Z,2023-02-04T07:17:07Z,4009470751,56,Back,4009470757,212,5.0,4009470759,213,1.1,4010345045,178,,4009470753,140,49.4,4009470755,141,24.5,,,,,,,9qo448ueot8pfc5oqo378wag9,J. Frimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386509,160,8,1,14,12,ex3psl8e3ajeypwjy4xfltpx6,1,46.8,71.5,2023-02-03T19:44:38.150Z,2023-02-04T07:17:31Z,4009470701,56,Back,4010345247,389,,4010092755,384,,,,,,,,,,,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386523,161,49,1,14,13,ex3psl8e3ajeypwjy4xfltpx6,1,55.8,67,2023-02-03T19:44:38.759Z,2023-02-04T07:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386545,162,1,1,14,14,ex3psl8e3ajeypwjy4xfltpx6,1,55.8,67,2023-02-03T19:44:40.026Z,2023-02-04T07:17:20Z,4009470867,56,Center,4009470869,140,57.9,4009470871,141,49.0,4009470875,213,4.9,4010345149,178,,4009470873,212,12.4,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386579,163,1,1,14,16,ex3psl8e3ajeypwjy4xfltpx6,1,57.9,49,2023-02-03T19:44:41.834Z,2023-02-04T07:17:36Z,4010345335,178,,4009471069,213,5.2,4009471063,140,66.6,4009471065,141,20.4,4009471061,56,Right,4009471067,212,21.5,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386613,164,1,1,14,21,ex3psl8e3ajeypwjy4xfltpx6,1,69.5,9.1,2023-02-03T19:44:46.893Z,2023-02-04T07:17:39Z,4009471177,213,6.3,4010345387,178,,4009471169,56,Right,4009471171,140,86.3,4009471173,141,8.3,4009471175,212,17.6,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386647,165,1,1,14,24,ex3psl8e3ajeypwjy4xfltpx6,1,88.3,17.4,2023-02-03T19:44:49.668Z,2023-02-04T07:17:42Z,4009471373,213,1.5,4009471367,140,90.4,4009471361,2,,4009471363,155,,4009471365,56,Center,4010345417,178,,4009471369,141,62.1,4009471371,212,30.5,b6woton2db3w4rm67vu69buy2,A. Engels,4010093037,224,,4010093067,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386649,166,61,1,14,25,ex3psl8e3ajeypwjy4xfltpx6,0,90.3,61.2,2023-02-03T19:44:51.136Z,2023-02-04T07:18:10Z,4010345729,178,,4009471377,56,Center,,,,,,,,,,,,,,,,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386695,132,12,1,14,26,7ad69ngbpjuyzv96drf8d9sn2,1,11,42.2,2023-02-03T19:44:52.061Z,2023-02-04T07:18:15Z,4009471615,212,33.8,4009471613,141,34.4,4010345813,178,,4009471609,56,Back,4009471611,140,42.8,4009471617,213,6.1,,,,,,,cis0z72hgahfnfjduk7hdnz3e,O. Kossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386691,167,1,1,14,30,ex3psl8e3ajeypwjy4xfltpx6,0,58.4,60.4,2023-02-03T19:44:55.532Z,2023-02-04T07:18:19Z,4009471597,56,Center,4009471601,141,61.2,4009471595,3,,4009471605,213,0.0,4009471603,212,13.3,4009471599,140,71.1,4010345881,388,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386727,134,1,1,14,32,7ad69ngbpjuyzv96drf8d9sn2,0,26.7,29.3,2023-02-03T19:44:57.926Z,2023-02-04T07:18:26Z,4009471773,141,17.9,4010346001,388,,4009471775,212,14.9,4009471769,56,Back,4009471771,140,38.8,4009471777,213,5.7,4009471767,3,,,,,6rg37ej1x7pwi7r4aq1107pih,E. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386777,168,1,1,14,34,ex3psl8e3ajeypwjy4xfltpx6,1,55.6,76.6,2023-02-03T19:45:00.404Z,2023-02-04T07:18:31Z,4010346081,178,,4009471977,212,14.3,4009471971,56,Back,4009471975,141,73.2,4009471973,140,42.2,4009471979,213,3.3,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386793,169,1,1,14,38,ex3psl8e3ajeypwjy4xfltpx6,1,44.4,74.4,2023-02-03T19:45:03.947Z,2023-02-04T07:18:34Z,4010346153,178,,4009472031,141,75.0,4009472029,140,56.7,4009472035,213,0.0,4009472033,212,12.9,4009472027,56,Center,,,,,,,3j2pv0methgc8k8rtqbi079p1,F. Uduokhai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386829,170,1,1,14,39,ex3psl8e3ajeypwjy4xfltpx6,1,61.4,77.1,2023-02-03T19:45:05.054Z,2023-02-04T07:18:37Z,4010093683,156,,4009472151,140,54.8,4009472149,56,Left,4009472157,213,2.2,4010346169,178,,4009472155,212,12.1,4009472153,141,91.7,,,,9bzlvn0twr2b5z30k30gugw5x,F. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386861,171,1,1,14,41,ex3psl8e3ajeypwjy4xfltpx6,1,52.8,91.1,2023-02-03T19:45:06.812Z,2023-02-04T07:18:40Z,4009472289,212,21.5,4009472283,56,Back,4010346253,178,,4009472285,140,47.5,4009472287,141,60.5,4009472291,213,4.5,,,,,,,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386961,172,1,1,14,43,ex3psl8e3ajeypwjy4xfltpx6,1,47.5,60.6,2023-02-03T19:45:08.956Z,2023-02-04T07:18:44Z,4009472763,213,3.3,4009472757,140,22.7,4009472755,56,Back,4010346277,178,,4009472761,212,26.4,4009472759,141,54.5,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387085,173,1,1,14,55,ex3psl8e3ajeypwjy4xfltpx6,1,22.6,46.6,2023-02-03T19:45:21.321Z,2023-02-04T07:14:23Z,4009473437,56,Back,4009473441,141,18.0,4009473443,212,19.9,4009473439,140,26.8,4010343065,178,,4009473445,213,4.9,,,,,,,61xxo4zsk6hby0swa756l3wlx,R. Gikiewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387103,174,1,1,14,58,ex3psl8e3ajeypwjy4xfltpx6,0,35,11.6,2023-02-03T19:45:24.157Z,2023-02-04T07:14:37Z,4009473571,213,0.1,4009473557,140,37.6,4009473551,56,Back,4009473565,212,2.8,4009473563,141,12.2,4009473547,155,,4010343263,178,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503504227,1040,61,1,14,58,7ad69ngbpjuyzv96drf8d9sn2,1,62.4,91.1,2023-02-03T19:45:24.199Z,2023-02-04T07:14:42Z,4010343367,178,,4010094663,56,Left,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
