id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2509212413,610,3,2,51,20,9gefq4dz9b2hl8rqrxwrlrzmp,0,55,73.6,2023-02-18T15:40:41.957Z,2023-02-19T08:00:21Z,4042428419,464,,4040099077,56,Center,4040099079,286,,4042817437,178,,4040099559,233,469,,,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212471,469,7,2,51,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,45,26.4,2023-02-18T15:40:42.055Z,2023-02-19T08:00:24Z,4040099479,233,610,4042817491,178,,4040099369,56,Back,4042428535,384,,4040099373,285,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212531,471,49,2,51,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.9,13.8,2023-02-18T15:40:43.257Z,2023-02-19T08:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212485,470,3,2,51,22,a8l3w3n0j99qjlsxj3jnmgkz1,0,44,17.6,2023-02-18T15:40:43.296Z,2023-02-19T08:00:32Z,4040099939,233,611,4042428749,464,,4040099431,286,,4042817601,178,,4040099427,56,Back,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212565,611,7,2,51,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,56,82.4,2023-02-18T15:40:43.337Z,2023-02-19T08:00:35Z,4042428961,384,,4042817645,178,,4040099757,56,Left,4040099889,233,470,4040099759,285,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212581,612,49,2,51,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.4,83.7,2023-02-18T15:40:44.655Z,2023-02-19T08:00:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212643,613,1,2,51,24,9gefq4dz9b2hl8rqrxwrlrzmp,0,55.4,83.4,2023-02-18T15:40:45.566Z,2023-02-19T08:00:41Z,4040100159,212,21.8,4040100153,56,Center,4040100155,140,67.4,4042817747,178,,4040100157,141,57.2,4040100161,213,5.3,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212685,472,49,2,51,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.2,45.8,2023-02-18T15:40:48.200Z,2023-02-19T08:00:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212889,473,1,2,51,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.2,45.8,2023-02-18T15:40:48.239Z,2023-02-19T08:00:48Z,4040101331,213,0.4,4040101319,56,Back,4042817867,178,,4040101323,140,47.7,4040101329,212,21.2,4040101325,141,58.4,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509212971,474,1,2,51,32,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.9,69.5,2023-02-18T15:40:53.456Z,2023-02-19T08:00:54Z,4040101711,212,19.1,4040101707,141,70.7,4042817943,178,,4040101713,213,3.1,4040101705,140,28.7,4040101703,56,Back,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213127,475,1,2,51,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.7,70.7,2023-02-18T15:40:55.362Z,2023-02-19T08:00:57Z,4040102537,212,19.4,4040102539,213,0.7,4042817991,178,,4040102533,140,42.6,4040102535,141,89.4,4040102531,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213217,476,1,2,51,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,40.2,90.4,2023-02-18T15:40:58.247Z,2023-02-19T08:01:01Z,4040103013,212,18.5,4040103019,213,3.7,4040103003,140,25.6,4040103009,141,75.2,4040102999,56,Back,4042818049,178,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213377,477,1,2,51,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.8,65.6,2023-02-18T15:41:01.217Z,2023-02-19T08:01:04Z,4040103859,141,23.2,4040103851,56,Back,4042818081,178,,4040103855,140,23.8,4040103863,213,4.8,4040103861,212,29.0,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213455,478,1,2,51,43,a8l3w3n0j99qjlsxj3jnmgkz1,0,24.1,15.1,2023-02-18T15:41:04.587Z,2023-02-19T08:01:09Z,4040104241,141,0.0,4042818137,178,,4040104243,212,21.5,4040104245,213,5.7,4040104237,56,Back,4040104239,140,41.7,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213509,480,5,2,51,46,a8l3w3n0j99qjlsxj3jnmgkz1,0,44.7,-1.6,2023-02-18T15:41:07.455Z,2023-02-19T08:01:13Z,4040104519,56,Back,4040104521,347,,4040104859,233,615,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213559,615,5,2,51,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.3,101.6,2023-02-18T15:41:07.455Z,2023-02-19T08:01:13Z,4040104763,56,Left,4040104765,347,,4040104835,233,480,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213465,479,43,2,51,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-18T15:41:08.010Z,2023-02-18T15:43:36Z,4040104317,56,Back,4040135737,144,61,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214369,616,1,2,52,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.4,100,2023-02-18T15:41:24.237Z,2023-02-19T08:01:16Z,4040109035,213,5.5,4040109025,107,,4040109031,141,82.8,4040109033,212,17.9,4040109029,140,67.7,4040109027,56,Left,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214387,617,61,2,52,4,9gefq4dz9b2hl8rqrxwrlrzmp,0,67.7,82.8,2023-02-18T15:41:25.390Z,2023-02-19T08:01:19Z,4042818235,178,,4040109093,56,Left,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214359,481,49,2,52,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,23,18.9,2023-02-18T15:41:25.769Z,2023-02-19T08:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214583,482,4,2,52,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,28,16.3,2023-02-18T15:41:27.822Z,2023-02-19T08:01:44Z,4040110085,285,,4040110083,152,,4040110077,13,,4040110497,233,618,4040110079,295,,4040110081,56,Back,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214629,618,4,2,52,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,72,83.7,2023-02-18T15:41:27.823Z,2023-02-19T08:01:43Z,4040110337,56,Left,4040110345,286,,4040110333,13,,4040110335,295,,4040110341,152,,4042818497,178,,4040110529,233,482,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214891,484,1,2,52,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.6,19.2,2023-02-18T15:41:35.833Z,2023-02-19T08:02:00Z,4042818677,178,,4040111691,5,,4040117729,189,,4040111701,140,8.2,4040111711,213,2.3,4040111695,152,,4040111707,212,23.6,4040111699,56,Back,23l48u4w5nj4036whjm3s49gp,R. Baku,4040111703,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214951,485,1,2,52,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,8.2,45.8,2023-02-18T15:41:38.082Z,2023-02-19T08:01:51Z,4040112041,56,Back,4040112051,213,0.3,4040112047,141,53.9,4042818563,178,,4040112049,212,17.7,4040112045,140,24.2,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215027,486,1,2,52,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.3,56,2023-02-18T15:41:40.231Z,2023-02-19T08:02:07Z,4040112455,141,85.9,4040112459,213,0.9,4040112453,140,39.6,4042818747,178,,4040112457,212,25.9,4040112451,56,Back,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215079,487,1,2,52,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.6,85.9,2023-02-18T15:41:43.082Z,2023-02-19T08:02:11Z,4042818793,178,,4040112777,212,14.1,4040112781,213,3.7,4040112775,141,74.3,4040112773,140,28.5,4040112771,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215125,488,1,2,52,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.4,72.7,2023-02-18T15:41:45.490Z,2023-02-19T08:02:15Z,4040113023,213,4.7,4042818843,178,,4040113013,56,Back,4040113019,141,52.3,4040113021,212,13.9,4040113015,140,28.4,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215387,489,1,2,52,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.7,46.4,2023-02-18T15:41:49.917Z,2023-02-19T08:02:19Z,4040114407,140,32.6,4042818883,178,,4040114409,141,17.7,4040114413,213,4.7,4040114405,56,Back,4040114411,212,19.5,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215503,490,1,2,52,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.5,20.2,2023-02-18T15:41:52.986Z,2023-02-19T08:02:22Z,4040115029,212,18.2,4040115037,213,2.5,4040115013,56,Back,4040115021,141,37.2,4042818933,178,,4040115017,140,15.1,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215767,491,1,2,52,36,a8l3w3n0j99qjlsxj3jnmgkz1,0,13.7,59,2023-02-18T15:41:58.080Z,2023-02-19T08:02:26Z,4040116419,155,,4040116431,1,,4040116421,56,Left,4042818985,178,,4040116427,212,54.1,4040116425,141,88.2,4040116423,140,61.6,4040116429,213,0.4,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215809,620,44,2,52,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.2,11.4,2023-02-18T15:42:01.872Z,2023-02-19T08:46:42Z,4040116853,233,492,4040116673,285,,4040116671,56,Back,,,,,,,,,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215779,492,44,2,52,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,57.8,88.6,2023-02-18T15:42:01.873Z,2023-02-19T08:02:37Z,4040116489,56,Left,4040117019,233,620,4040116491,286,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215869,621,1,2,52,40,9gefq4dz9b2hl8rqrxwrlrzmp,0,45.9,10.9,2023-02-18T15:42:01.902Z,2023-02-19T08:46:43Z,4040117053,3,,4040117059,141,15.8,4040117055,56,Right,4040117057,140,58.1,4040117063,213,0.3,4042819161,388,,4040117061,212,13.2,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215921,493,1,2,52,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,45.6,86.5,2023-02-18T15:42:03.708Z,2023-02-19T08:02:46Z,4040117339,213,5.8,4040117329,155,,4040117333,140,72.1,4040117335,141,65.8,4040117337,212,31.2,4040117331,56,Center,4042819215,178,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509215967,622,49,2,52,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.4,33.8,2023-02-18T15:42:06.311Z,2023-02-19T08:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216069,623,1,2,52,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.8,31.6,2023-02-18T15:42:06.329Z,2023-02-19T08:02:56Z,4040118121,141,19.7,4040118119,140,27.5,4040118117,56,Back,4040118123,212,8.8,4042819333,178,,4040118127,213,4.3,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216217,624,1,2,52,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.6,17.8,2023-02-18T15:42:11.286Z,2023-02-19T08:03:02Z,4040118931,212,8.3,4040118929,141,6.1,4040118933,213,5.0,4042819403,178,,4040118925,56,Back,4040118927,140,32.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216289,625,1,2,52,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.3,7.9,2023-02-18T15:42:13.265Z,2023-02-19T08:03:07Z,4040119351,141,30.7,4042819463,178,,4040119361,213,2.6,4040119349,140,5.3,4040119355,212,27.8,4040119347,56,Back,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216381,626,1,2,52,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.3,30.7,2023-02-18T15:42:15.248Z,2023-02-19T08:03:12Z,4040119831,56,Back,4040119837,212,23.9,4040119835,141,65.3,4042819515,178,,4040119839,213,1.4,4040119833,140,9.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216603,627,1,2,52,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,9.6,65.7,2023-02-18T15:42:18.653Z,2023-02-19T08:03:16Z,4040121161,212,20.8,4040121151,140,13.8,4042819557,178,,4040121165,213,1.4,4040121155,141,95.6,4040121145,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216631,628,1,2,53,0,9gefq4dz9b2hl8rqrxwrlrzmp,0,15.4,97.1,2023-02-18T15:42:21.396Z,2023-02-19T08:03:21Z,4042819625,178,,4040121297,140,16.9,4040121293,56,Back,4040121533,233,494,4040121303,212,1.7,4040121307,213,5.9,4040121531,236,,4040121541,286,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,4040121299,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216645,494,74,2,53,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,78.8,6.6,2023-02-18T15:42:21.414Z,2023-02-19T08:03:25Z,4040121363,56,Right,4040121649,233,628,4040121369,285,,4042819655,178,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216685,495,5,2,53,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,76.9,-0.7,2023-02-18T15:42:22.398Z,2023-02-19T08:03:31Z,4040121639,56,Right,4040121641,347,,4040121869,233,629,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509216701,629,5,2,53,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.1,100.7,2023-02-18T15:42:22.398Z,2023-02-19T08:03:30Z,4040121709,56,Back,4040121825,233,495,4040121711,347,,,,,,,,,,,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217135,630,1,2,53,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.6,100,2023-02-18T15:42:35.021Z,2023-02-19T08:03:33Z,4040124001,56,Back,4040124005,141,72.9,4040123999,107,,4040124009,213,4.8,4040124003,140,29.6,4040124007,212,19.6,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217337,631,1,2,53,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.7,71.1,2023-02-18T15:42:37.915Z,2023-02-19T08:03:40Z,4040125059,212,25.8,4040125053,56,Back,4040125055,140,6.6,4040125057,141,51.8,4042819821,178,,4040125061,213,3.7,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217519,632,1,2,53,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.1,48.4,2023-02-18T15:42:41.717Z,2023-02-19T08:03:44Z,4040125965,213,5.9,4040125957,56,Right,4040125963,212,70.3,4040125959,140,69.9,4040125967,1,,4040125955,155,,4042819841,178,,4040125961,141,8.8,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217503,496,45,2,53,26,a8l3w3n0j99qjlsxj3jnmgkz1,0,33.4,90.6,2023-02-18T15:42:47.682Z,2023-02-19T08:03:49Z,4040125895,285,,4040125893,56,Back,4040126219,233,633,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217543,633,3,2,53,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.6,9.4,2023-02-18T15:42:47.682Z,2023-02-19T08:03:49Z,4042439977,465,,4042819889,178,,4040126135,286,,4040126133,56,Right,4040126165,233,496,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217565,497,45,2,53,27,a8l3w3n0j99qjlsxj3jnmgkz1,0,34.8,87.7,2023-02-18T15:42:49.147Z,2023-02-19T08:59:30Z,4040126287,285,,4040127049,233,634,4040126285,56,Back,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217687,634,3,2,53,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.2,12.3,2023-02-18T15:42:49.147Z,2023-02-19T08:59:30Z,4040126907,56,Right,4040126909,286,,4042819991,178,,4042440101,465,,4040126929,233,497,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217737,635,1,2,53,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.9,30.5,2023-02-18T15:42:53.813Z,2023-02-19T08:04:44Z,4040127159,212,9.7,4040127155,140,56.2,4040127157,141,41.8,4040127151,56,Center,4042820465,178,,4040127161,213,2.2,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217823,636,1,2,53,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.2,41.8,2023-02-18T15:42:54.709Z,2023-02-19T08:04:49Z,4040127651,56,Center,4042820531,178,,4040127663,212,9.6,4040127653,140,55.2,4040127655,141,27.8,4040127667,213,4.6,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217889,637,1,2,53,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.2,27.8,2023-02-18T15:42:57.098Z,2023-02-19T08:04:53Z,4042820601,178,,4040127977,213,6.1,4040127975,212,6.2,4040127973,141,26.3,4040127971,140,61.0,4040127969,56,Center,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217925,638,1,2,53,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.1,26.3,2023-02-18T15:42:57.700Z,2023-02-19T08:04:57Z,4040128159,212,5.7,4040128155,140,55.7,4040128157,141,27.4,4042820681,178,,4040128151,56,Center,4040128161,213,3.0,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217997,639,1,2,53,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.7,27.4,2023-02-18T15:42:59.675Z,2023-02-19T08:05:00Z,4040128531,56,Back,4042820733,178,,4040128539,213,2.8,4040128533,140,42.9,4040128535,141,33.7,4040128537,212,14.1,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218047,640,1,2,53,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.9,33.7,2023-02-18T15:43:01.038Z,2023-02-19T08:05:04Z,4040128821,213,1.6,4040128815,140,42.6,4040128813,56,Back,4040128819,212,19.3,4040128817,141,62.1,4042820785,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218233,641,1,2,53,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.6,62.1,2023-02-18T15:43:03.301Z,2023-02-19T08:05:08Z,4040129731,56,Center,4042820817,178,,4040129735,141,66.8,4040129739,213,0.1,4040129733,140,65.3,4040129737,212,24.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509731089,1231,83,2,53,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,38,26.9,2023-02-18T15:43:05.426Z,2023-02-19T09:01:33Z,4042877365,399,66579,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218257,642,1,2,53,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.5,72.3,2023-02-18T15:43:05.439Z,2023-02-19T09:01:28Z,4040129841,212,21.9,4040129831,140,39.7,4042820871,178,,4040129845,213,3.1,4040129835,141,73.4,4040129823,56,Back,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218239,498,43,2,53,47,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-18T15:43:08.664Z,2023-02-18T15:44:48Z,4040129763,285,0,4040130199,233,642,4040129761,56,Back,4040150827,144,74,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218465,643,1,2,53,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.4,73.7,2023-02-18T15:43:09.666Z,2023-02-19T08:05:17Z,4040130861,140,14.6,4040130863,141,52.1,4040130865,212,17.9,4042820909,178,,4040130867,213,4.1,4040130859,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218563,644,1,2,53,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.3,51.9,2023-02-18T15:43:11.990Z,2023-02-19T08:05:20Z,4040131417,56,Back,4040131421,141,84.3,4042820973,178,,4040131419,140,15.0,4040131423,212,22.0,4040131425,213,1.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
