id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521813043,165,1,1,10,26,dt4pinj0vw0t0cvz7za6mhmzy,1,27,100,2023-03-18T17:40:37.055Z,2023-03-19T02:07:55Z,4106719921,212,6.4,4106719913,107,,4106719923,213,4.8,4106719917,140,27.6,4106719915,56,Back,4106719919,141,92.7,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813055,166,1,1,10,29,dt4pinj0vw0t0cvz7za6mhmzy,1,26.8,95.3,2023-03-18T17:40:39.214Z,2023-03-19T02:08:02Z,4108422435,178,,4106720005,141,97.5,4106720009,213,1.7,4106720003,140,26.6,4106720001,56,Back,4106720007,212,1.5,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813077,167,1,1,10,30,dt4pinj0vw0t0cvz7za6mhmzy,1,26.6,97.5,2023-03-18T17:40:40.237Z,2023-03-19T02:08:08Z,4106720143,140,10.4,4106720147,212,17.1,4106720139,56,Back,4106720145,141,94.7,4108422751,178,,4106720149,213,3.3,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813131,168,1,1,10,32,dt4pinj0vw0t0cvz7za6mhmzy,1,10.4,94.7,2023-03-18T17:40:42.869Z,2023-03-19T02:08:13Z,4106720441,141,58.5,4106720437,56,Back,4106720443,212,25.8,4108423053,178,,4106720439,140,3.1,4106720445,213,4.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813165,169,1,1,10,35,dt4pinj0vw0t0cvz7za6mhmzy,1,3.1,58.5,2023-03-18T17:40:45.293Z,2023-03-19T02:08:19Z,4106720647,212,35.0,4106720641,56,Back,4106720643,140,11.5,4108423417,178,,4106720649,213,5.0,4106720651,1,,4106720645,141,8.7,,,,2jrntrq2x714pviioh3jnkted,A. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813195,170,1,1,10,38,dt4pinj0vw0t0cvz7za6mhmzy,1,11.5,8.7,2023-03-18T17:40:49.060Z,2023-03-19T02:08:22Z,4106720765,212,14.5,4106720759,56,Back,4108423605,178,,4106720763,141,12.7,4106720761,140,25.1,4106720767,213,0.2,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813237,171,1,1,10,40,dt4pinj0vw0t0cvz7za6mhmzy,1,25.9,11.8,2023-03-18T17:40:50.875Z,2023-03-19T02:08:34Z,4106721009,155,,4108424253,178,,4106721015,140,30.3,4106721025,213,5.4,4106721019,141,3.7,4106721023,212,7.2,4106721011,56,Back,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813249,172,1,1,10,41,dt4pinj0vw0t0cvz7za6mhmzy,0,30.3,3.7,2023-03-18T17:40:52.060Z,2023-03-19T02:08:37Z,4108424465,178,,4106721075,212,9.5,4107543971,168,,4106721077,213,1.0,4106721071,140,35.5,4106721069,56,Back,4106721073,141,15.1,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813245,83,49,1,10,43,8q1ul09cygzswb7tb456bmifv,1,56.9,84.8,2023-03-18T17:40:53.590Z,2023-03-19T02:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813259,84,1,1,10,43,8q1ul09cygzswb7tb456bmifv,1,56.7,84.8,2023-03-18T17:40:53.634Z,2023-03-19T02:08:47Z,4106721141,213,2.0,4106721133,56,Left,4106721137,141,93.2,4106721135,140,54.3,4106721139,212,6.2,4108424987,178,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813279,85,1,1,10,44,8q1ul09cygzswb7tb456bmifv,1,54.4,94.2,2023-03-18T17:40:54.457Z,2023-03-19T02:09:06Z,4106721305,213,5.4,4106721297,56,Center,4108426049,178,,4106721301,141,73.5,4106721303,212,18.4,4106721299,140,65.7,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522263771,1455,83,1,10,47,dt4pinj0vw0t0cvz7za6mhmzy,1,34.7,31.3,2023-03-18T17:40:57.584Z,2023-03-19T10:36:27Z,4109145607,399,492047,,,,,,,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813351,86,1,1,10,47,8q1ul09cygzswb7tb456bmifv,1,64.9,69.6,2023-03-18T17:40:57.668Z,2023-03-19T02:09:09Z,4106721703,141,61.2,4106721707,213,3.9,4106721701,140,58.8,4106721705,212,8.6,4108426331,178,,4106721699,56,Center,,,,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813417,87,1,1,10,54,8q1ul09cygzswb7tb456bmifv,1,54.6,54.6,2023-03-18T17:41:04.387Z,2023-03-19T02:09:18Z,4106722089,141,76.0,4108426743,178,,4106722091,212,14.6,4106722093,213,1.5,4106722085,56,Center,4106722087,140,55.3,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813423,88,1,1,10,56,8q1ul09cygzswb7tb456bmifv,0,56.6,80,2023-03-18T17:41:06.962Z,2023-03-19T02:09:36Z,4108427647,178,,4106722121,140,75.1,4106722127,213,0.6,4106722123,141,100.0,4106722125,212,24.1,4106722119,56,Left,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813427,89,5,1,10,59,8q1ul09cygzswb7tb456bmifv,0,66,101.4,2023-03-18T17:41:09.341Z,2023-03-19T02:09:38Z,4106723031,233,173,4106722143,347,,4106722141,56,Left,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813567,173,5,1,10,59,dt4pinj0vw0t0cvz7za6mhmzy,1,34,-1.4,2023-03-18T17:41:09.341Z,2023-03-19T02:09:38Z,4106722789,56,Back,4106723005,233,89,4106722793,347,,,,,,,,,,,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813679,174,1,1,11,14,dt4pinj0vw0t0cvz7za6mhmzy,1,20.8,0,2023-03-18T17:41:25.023Z,2023-03-19T02:09:42Z,4106723383,140,29.5,4106723379,107,,4106723381,56,Back,4106723387,212,10.6,4106723385,141,6.8,4106723389,213,0.5,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813697,176,1,1,11,16,dt4pinj0vw0t0cvz7za6mhmzy,0,29.1,6.8,2023-03-18T17:41:27.047Z,2023-03-19T02:09:47Z,4106723481,213,6.2,4106723475,141,6.6,4106723531,233,90,4106723479,212,1.1,4106723529,236,,4106723535,286,,4106723473,140,30.1,4108428145,178,,cy0lv5u16obr2ne4xiins43x1,S. Haller,4106723469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813687,90,74,1,11,16,8q1ul09cygzswb7tb456bmifv,1,62.8,93.9,2023-03-18T17:41:27.097Z,2023-03-19T02:09:51Z,4108428353,178,,4106723417,285,,4106723415,56,Left,4106723545,233,176,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813711,91,49,1,11,17,8q1ul09cygzswb7tb456bmifv,1,64.3,95.6,2023-03-18T17:41:27.610Z,2023-03-19T02:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813749,92,1,1,11,17,8q1ul09cygzswb7tb456bmifv,1,64.3,95.6,2023-03-18T17:41:27.637Z,2023-03-19T02:10:10Z,4106723775,213,5.2,4106723767,56,Left,4106723773,212,10.6,4106723765,155,,4106723769,140,68.6,4108429479,178,,4106723771,141,81.5,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813691,175,43,1,11,18,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-03-18T17:41:28.580Z,2023-03-18T17:41:32Z,4106723435,212,0.4,4106723745,144,1,4106723433,141,6.8,4106723431,140,29.1,4106723429,56,Back,4106723437,213,2.6,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813753,93,1,1,11,18,8q1ul09cygzswb7tb456bmifv,0,68.6,81.5,2023-03-18T17:41:29.074Z,2023-03-19T02:10:18Z,4106723799,213,1.4,4106723795,141,100.0,4106723797,212,13.6,4106723789,3,,4106723791,56,Left,4108429935,178,,4106723793,140,71.4,,,,8mmecefcbz8wu4jcqqywps5p1,S. Adamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813757,94,5,1,11,20,8q1ul09cygzswb7tb456bmifv,0,70.6,101.5,2023-03-18T17:41:30.764Z,2023-03-19T02:10:20Z,4106723805,56,Left,4106723943,233,177,4106723807,347,,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813765,177,5,1,11,20,dt4pinj0vw0t0cvz7za6mhmzy,1,29.4,-1.5,2023-03-18T17:41:30.764Z,2023-03-19T02:10:20Z,4106723841,347,,4106723919,233,94,4106723837,56,Back,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813881,178,1,1,11,34,dt4pinj0vw0t0cvz7za6mhmzy,1,34.8,0,2023-03-18T17:41:44.654Z,2023-03-19T02:10:25Z,4106724575,213,2.6,4106724567,56,Back,4106724565,107,,4106724573,212,10.1,4106724569,140,26.7,4106724571,141,6.8,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813967,179,1,1,11,35,dt4pinj0vw0t0cvz7za6mhmzy,1,27.8,7.7,2023-03-18T17:41:45.790Z,2023-03-19T02:10:31Z,4106725031,56,Back,4106725037,212,50.5,4106725029,196,,4106725033,140,46.0,4106725041,1,,4108430555,178,,4106725039,213,1.2,4106725027,155,,4vy3j1o829f561jf4fqum7ob9,N. Süle,4106725035,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521813999,180,1,1,11,44,dt4pinj0vw0t0cvz7za6mhmzy,0,62.5,70.4,2023-03-18T17:41:54.548Z,2023-03-19T02:10:36Z,4106725199,56,Right,4106725209,1,,4106725205,212,56.2,4108430837,178,,4106725195,155,,4106725201,140,88.4,4106725197,196,,4106725207,213,5.2,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,4106725203,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814031,95,5,1,11,49,8q1ul09cygzswb7tb456bmifv,1,12,101.2,2023-03-18T17:41:59.440Z,2023-03-19T02:10:38Z,4106725305,347,,4106725303,56,Back,4106725321,233,181,,,,,,,,,,,,,,,,bkonv3y0vn24mpn6j8abjtux,D. Ljubičić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814003,181,5,1,11,49,dt4pinj0vw0t0cvz7za6mhmzy,0,88,-1.2,2023-03-18T17:41:59.440Z,2023-03-19T02:10:38Z,4106725217,347,,4106725325,233,95,4106725215,56,Right,,,,,,,,,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814243,96,1,1,12,5,8q1ul09cygzswb7tb456bmifv,1,16.6,100,2023-03-18T17:42:16.137Z,2023-03-19T02:10:44Z,4106726379,212,8.9,4106726381,213,5.9,4106726375,140,24.3,4106726377,141,96.0,4106726371,107,,4106726373,56,Back,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814261,97,1,1,12,6,8q1ul09cygzswb7tb456bmifv,1,24.3,96,2023-03-18T17:42:16.945Z,2023-03-19T02:10:53Z,4108431709,178,,4106726459,56,Back,4106726465,212,6.8,4106726461,140,18.0,4106726467,213,2.9,4106726463,141,98.4,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814303,98,1,1,12,7,8q1ul09cygzswb7tb456bmifv,0,18,98.4,2023-03-18T17:42:17.901Z,2023-03-19T02:10:58Z,4108432043,178,,4106726601,1,,4106726595,141,80.8,4106726587,157,,4106726599,213,5.9,4106726593,140,46.4,4106726591,56,Back,4106726597,212,32.1,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814349,182,1,1,12,11,dt4pinj0vw0t0cvz7za6mhmzy,1,54.7,28.6,2023-03-18T17:42:21.291Z,2023-03-19T02:11:07Z,4106726777,3,,4108432595,178,,4106726785,212,5.4,4106726787,213,0.9,4106726781,140,58.0,4106726779,56,Center,4106726783,141,34.6,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814351,183,49,1,12,11,dt4pinj0vw0t0cvz7za6mhmzy,1,57.8,35.3,2023-03-18T17:42:21.684Z,2023-03-19T02:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814363,184,1,1,12,12,dt4pinj0vw0t0cvz7za6mhmzy,1,57.5,36.7,2023-03-18T17:42:22.748Z,2023-03-19T02:11:15Z,4106726853,140,52.1,4106726851,56,Center,4106726857,212,13.6,4106726855,141,54.8,4108432991,178,,4106726859,213,2.0,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814379,185,1,1,12,14,dt4pinj0vw0t0cvz7za6mhmzy,1,52.1,54.8,2023-03-18T17:42:24.831Z,2023-03-19T02:11:19Z,4106726953,56,Back,4106726961,213,3.8,4106726957,141,46.0,4108433191,178,,4106726955,140,44.1,4106726959,212,10.3,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814395,186,1,1,12,16,dt4pinj0vw0t0cvz7za6mhmzy,1,44.1,46,2023-03-18T17:42:26.591Z,2023-03-19T02:11:22Z,4106727043,212,5.7,4106727037,56,Back,4106727041,141,41.5,4108433395,178,,4106727045,213,5.7,4106727039,140,48.7,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814437,187,1,1,12,17,dt4pinj0vw0t0cvz7za6mhmzy,1,48.7,41.5,2023-03-18T17:42:27.399Z,2023-03-19T02:11:28Z,4106727243,140,14.8,4106727247,212,35.9,4106727241,56,Back,4106727251,1,,4106727245,141,35.0,4106727249,213,3.3,4108433695,178,,,,,2nqhczrkd45rdu5fcmq1wjo45,M. Dahoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814467,188,1,1,12,22,dt4pinj0vw0t0cvz7za6mhmzy,1,15.4,30.1,2023-03-18T17:42:32.406Z,2023-03-19T02:11:29Z,4106727395,56,Back,4106727401,212,11.2,4106727399,141,24.4,4106727403,213,5.9,4108433767,178,,4106727397,140,25.4,,,,,,,2jrntrq2x714pviioh3jnkted,A. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814521,189,1,1,12,25,dt4pinj0vw0t0cvz7za6mhmzy,1,28.8,23,2023-03-18T17:42:36.071Z,2023-03-19T02:11:33Z,4106727703,213,1.6,4106727697,140,27.4,4106727701,212,36.8,4106727695,56,Back,4106727705,1,,4108434011,178,,4106727699,141,77.1,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814571,190,1,1,12,29,dt4pinj0vw0t0cvz7za6mhmzy,1,28.8,78.2,2023-03-18T17:42:39.468Z,2023-03-19T02:11:38Z,4106727865,212,13.8,4106727861,140,35.3,4108434373,178,,4106727867,213,1.1,4106727857,56,Back,4106727863,141,95.8,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814611,191,1,1,12,31,dt4pinj0vw0t0cvz7za6mhmzy,1,35.3,95.8,2023-03-18T17:42:42.008Z,2023-03-19T02:11:42Z,4106727973,213,3.5,4106727965,56,Back,4106727971,212,12.6,4106727969,141,90.1,4106727967,140,23.9,4108434649,178,,,,,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814681,192,1,1,12,33,dt4pinj0vw0t0cvz7za6mhmzy,1,23.9,90.1,2023-03-18T17:42:43.894Z,2023-03-19T02:11:45Z,4106728289,141,54.8,4106728291,212,25.6,4108434759,178,,4106728285,56,Back,4106728293,213,4.4,4106728287,140,15.4,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814721,193,1,1,12,38,dt4pinj0vw0t0cvz7za6mhmzy,1,15.6,49.3,2023-03-18T17:42:48.360Z,2023-03-19T02:11:50Z,4106728479,1,,4106728475,212,37.0,4108435071,178,,4106728471,140,36.0,4106728469,56,Back,4106728477,213,5.3,4106728473,141,4.9,,,,2jrntrq2x714pviioh3jnkted,A. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814821,194,1,1,12,42,dt4pinj0vw0t0cvz7za6mhmzy,1,38.9,4,2023-03-18T17:42:53.125Z,2023-03-19T02:11:53Z,4108435273,178,,4106728967,140,55.1,4106728973,213,0.1,4106728965,56,Right,4106728969,141,7.3,4106728971,212,17.2,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814851,195,1,1,12,45,dt4pinj0vw0t0cvz7za6mhmzy,1,54.8,4.6,2023-03-18T17:42:55.535Z,2023-03-19T02:12:00Z,4106729133,213,3.1,4106729125,56,Back,4106729129,141,4.9,4108435711,178,,4106729131,212,13.5,4106729127,140,41.9,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814875,196,1,1,12,47,dt4pinj0vw0t0cvz7za6mhmzy,1,41.9,4.9,2023-03-18T17:42:57.729Z,2023-03-19T02:12:06Z,4106729293,213,2.5,4106729285,56,Back,4106729291,212,17.4,4106729289,141,21.0,4108436017,178,,4106729287,140,29.0,,,,,,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814915,197,1,1,12,48,dt4pinj0vw0t0cvz7za6mhmzy,1,28.9,23,2023-03-18T17:42:58.978Z,2023-03-19T02:12:11Z,4106729485,212,28.1,4108436205,178,,4106729483,141,63.6,4106729479,56,Back,4106729481,140,34.1,4106729487,213,1.4,,,,,,,4vy3j1o829f561jf4fqum7ob9,N. Süle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814955,198,1,1,12,52,dt4pinj0vw0t0cvz7za6mhmzy,1,34.1,63.6,2023-03-18T17:43:02.403Z,2023-03-19T02:12:16Z,4106729699,140,56.2,4106729705,213,0.8,4106729707,1,,4106729701,141,96.3,4106729697,56,Left,4108436585,178,,4106729703,212,32.1,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521814975,199,1,1,12,55,dt4pinj0vw0t0cvz7za6mhmzy,1,56.2,96.5,2023-03-18T17:43:05.167Z,2023-03-19T02:12:19Z,4106729805,212,8.9,4108436863,178,,4106729803,141,86.5,4106729807,213,5.4,4106729799,56,Left,4106729801,140,61.7,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815033,200,1,1,12,56,dt4pinj0vw0t0cvz7za6mhmzy,1,61.7,86.5,2023-03-18T17:43:06.613Z,2023-03-19T02:12:29Z,4106730097,141,96.3,4106730101,213,0.8,4106730093,56,Left,4106730099,212,9.2,4108437517,178,,4106730095,140,67.7,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815059,201,1,1,13,1,dt4pinj0vw0t0cvz7za6mhmzy,1,73,91.3,2023-03-18T17:43:11.451Z,2023-03-19T02:12:32Z,4106730203,212,9.9,4106730205,213,4.7,4106730199,140,73.0,4106730197,56,Center,4106730201,141,76.8,4108437753,178,,,,,,,,btzfq6521zl3q5uqus8ltov6d,M. Reus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815089,202,1,1,13,3,dt4pinj0vw0t0cvz7za6mhmzy,1,74.5,80.4,2023-03-18T17:43:13.180Z,2023-03-19T02:12:36Z,4106730375,141,96.1,4106730379,212,10.7,4106730367,56,Left,4108438003,178,,4106730373,140,74.6,4106730385,213,1.6,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815131,203,1,1,13,5,dt4pinj0vw0t0cvz7za6mhmzy,0,72,91.8,2023-03-18T17:43:15.879Z,2023-03-20T11:11:00Z,4106730589,155,,4106730599,213,5.4,4106730601,1,,4108438325,178,,4106730591,56,Center,4106730597,212,32.1,4107557325,20,,4106730593,140,91.5,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,4112712161,233,101,4106730587,2,4107557323,223,4106730595,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815161,99,12,1,13,7,8q1ul09cygzswb7tb456bmifv,1,8.4,46.7,2023-03-18T17:43:17.200Z,2023-03-19T02:12:47Z,4106730789,141,55.4,4106730791,212,8.3,4106730793,213,2.3,4106730785,56,Back,4106730787,140,2.9,4108438753,178,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815189,100,44,1,13,10,8q1ul09cygzswb7tb456bmifv,1,2.9,55.8,2023-03-18T17:43:20.351Z,2023-03-19T11:13:32Z,4106730909,233,204,4106730849,285,,4106730835,56,Back,,,,,,,,,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815169,204,44,1,13,10,dt4pinj0vw0t0cvz7za6mhmzy,0,97.1,44.2,2023-03-18T17:43:20.352Z,2023-03-19T02:12:50Z,4106730801,286,,4106730799,56,Center,4106730967,233,100,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815223,101,41,1,13,10,8q1ul09cygzswb7tb456bmifv,1,2.8,55.4,2023-03-18T17:43:20.493Z,2023-03-20T11:11:01Z,4112712181,233,203,4107557757,378,,4106730999,213,0.8,4106730997,212,17.6,4106730993,140,14.2,4106730995,141,74.4,4108439157,388,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521815235,205,13,1,13,12,dt4pinj0vw0t0cvz7za6mhmzy,1,85.8,24.4,2023-03-18T17:43:22.708Z,2023-03-19T02:12:57Z,4106733617,102,62.4,4106733653,146,91.5,4106733205,20,,4106731077,22,,4108439439,178,,4106733645,391,,4106733657,230,98.5,4106733613,73,,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,4106733655,147,45.5,4106731081,56,4106733629,108,4106733637,328,,Center,4106733219,153,4106733649,458,4106733621,103,16.7,4106733625,215,4106731079,63,4106733659,231,46.4,,,,,,,,,,,,,,,
2521815245,206,50,1,13,13,dt4pinj0vw0t0cvz7za6mhmzy,1,90.8,44.8,2023-03-18T17:43:23.566Z,2023-03-19T02:13:04Z,4106731105,286,,4106731213,233,102,4106731101,56,Center,,,,,,,,,,,,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
