id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2481747747,201,1,1,15,41,apoawtpvac4zqlancmvw4nk4o,1,47.9,39.5,2022-11-05T14:47:39.820Z,2022-11-06T04:21:16Z,3895582627,213,5.4,3895582617,56,Right,3895582619,140,68.0,3895582615,155,,3895582621,141,4.4,3895582625,212,31.9,3898050259,178,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747757,202,50,1,15,44,apoawtpvac4zqlancmvw4nk4o,1,67.2,6.6,2022-11-05T14:47:42.799Z,2022-11-06T04:21:28Z,3895582657,286,,3895582763,233,125,3895582655,56,Right,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747763,125,7,1,15,44,f0w62l8zql3tukxsy8fqwp72x,1,32.8,93.4,2022-11-05T14:47:43.048Z,2022-11-06T04:21:33Z,3895582727,233,202,3895582685,56,Back,3895582683,167,,3898050603,178,,3897720169,385,,3895582687,285,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747769,126,5,1,15,45,f0w62l8zql3tukxsy8fqwp72x,0,39,101.3,2022-11-05T14:47:43.589Z,2022-11-06T04:21:38Z,3895582873,233,203,3895582709,347,,3895582707,56,Back,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747789,203,5,1,15,45,apoawtpvac4zqlancmvw4nk4o,1,61,-1.3,2022-11-05T14:47:43.589Z,2022-11-06T04:21:37Z,3895582799,56,Right,3895582841,233,126,3895582801,347,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747963,204,1,1,15,53,apoawtpvac4zqlancmvw4nk4o,1,58.1,0,2022-11-05T14:47:51.918Z,2022-11-06T04:21:58Z,3895583597,212,10.4,3895593595,189,,3895583589,107,,3895583599,213,0.4,3895583595,141,5.5,3895583591,56,Right,3895583593,140,67.1,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747975,205,1,1,15,55,apoawtpvac4zqlancmvw4nk4o,1,66,7.3,2022-11-05T14:47:54.163Z,2022-11-06T04:22:06Z,3895583683,213,3.4,3895583679,141,3.8,3895583675,56,Right,3898051297,178,,3895583673,155,,3895583681,212,10.3,3895583677,140,56.5,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481747987,206,1,1,15,57,apoawtpvac4zqlancmvw4nk4o,1,56.5,3.8,2022-11-05T14:47:55.878Z,2022-11-06T04:22:13Z,3895583747,56,Right,3898051417,178,,3895583751,141,12.3,3895583755,213,0.7,3895583749,140,63.0,3895583753,212,8.9,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748041,207,1,1,15,59,apoawtpvac4zqlancmvw4nk4o,1,61.3,21.5,2022-11-05T14:47:58.560Z,2022-11-06T04:22:19Z,3895584013,56,Center,3895584015,140,51.7,3895584021,213,2.2,3895584019,212,17.6,3898051533,178,,3895584017,141,42.7,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748133,208,1,1,16,2,apoawtpvac4zqlancmvw4nk4o,1,53.7,44.6,2022-11-05T14:48:01.089Z,2022-11-06T04:22:24Z,3898051639,178,,3895584459,141,96.6,3895584455,56,Left,3895584457,140,65.5,3895584461,212,37.5,3895584465,1,,3895584463,213,1.2,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748171,209,1,1,16,8,apoawtpvac4zqlancmvw4nk4o,1,66.5,93.8,2022-11-05T14:48:06.601Z,2022-11-06T04:22:30Z,3895584635,140,63.8,3895584639,212,8.1,3895584633,56,Left,3895584641,213,4.4,3898051837,178,,3895584637,141,82.6,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748175,127,45,1,16,10,f0w62l8zql3tukxsy8fqwp72x,0,34.5,19.1,2022-11-05T14:48:08.968Z,2022-11-06T04:22:37Z,3895584659,285,,3895584657,56,Back,3895584705,233,210,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748185,210,3,1,16,10,apoawtpvac4zqlancmvw4nk4o,1,65.5,80.9,2022-11-05T14:48:08.968Z,2022-11-06T04:22:37Z,3895584683,56,Left,3897720925,465,,3895584685,286,,3895584687,233,127,3898051981,178,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748199,212,3,1,16,11,apoawtpvac4zqlancmvw4nk4o,0,69.8,77.4,2022-11-05T14:48:10.110Z,2022-11-06T04:22:46Z,3897721465,465,,3898052193,178,,3895585003,233,128,3895584731,56,Center,3895590729,211,,3895584733,286,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748193,211,43,1,16,12,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-11-05T14:48:10.602Z,2022-11-05T14:49:27Z,3895590631,144,3,3895584721,286,0,3895584719,56,Left,,,,,,,,,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748243,128,1,1,16,12,f0w62l8zql3tukxsy8fqwp72x,1,30.1,25.6,2022-11-05T14:48:11.120Z,2022-11-06T04:22:55Z,3895584957,56,Back,3898052427,178,,3895591477,141,17.4,3895591479,212,6.0,3895591475,140,32.2,3895591481,213,5.1,,,,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748247,129,49,1,16,13,f0w62l8zql3tukxsy8fqwp72x,1,30.9,16.9,2022-11-05T14:48:12.258Z,2022-11-06T04:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749865,135,1,1,16,13,f0w62l8zql3tukxsy8fqwp72x,1,29.5,16.3,2022-11-05T14:48:12.341Z,2022-11-06T04:24:13Z,3895593819,212,11.6,3895593821,213,0.8,3895593815,140,37.5,3895593813,56,Back,3895593817,141,28.1,3898053949,178,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748321,130,1,1,16,21,f0w62l8zql3tukxsy8fqwp72x,1,66,60.6,2022-11-05T14:48:20.008Z,2022-11-06T04:24:17Z,3895585351,56,Center,3895585355,141,68.6,3895585359,213,2.2,3898054023,178,,3895585353,140,62.4,3895585357,212,6.6,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748355,131,1,1,16,22,f0w62l8zql3tukxsy8fqwp72x,0,57.1,70.3,2022-11-05T14:48:21.347Z,2022-11-06T04:24:34Z,3895585551,141,47.0,3895585555,213,5.8,3895585545,155,,3895585549,140,87.0,3895585553,212,35.2,3898054389,178,,3895585547,56,Center,3895585557,1,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748391,213,52,1,16,25,apoawtpvac4zqlancmvw4nk4o,1,15,49.3,2022-11-05T14:48:24.299Z,2022-11-06T04:24:38Z,3897722189,377,,3898054483,178,,,,,,,,,,,,,,,,,,,,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748457,214,1,1,16,32,apoawtpvac4zqlancmvw4nk4o,1,11.7,47,2022-11-05T14:48:31.470Z,2022-11-06T04:24:45Z,3895591443,140,20.5,3895591449,213,0.9,3895591441,56,Back,3895591445,141,64.7,3898054629,178,,3895591447,212,15.2,3895591439,123,,,,,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748595,215,1,1,16,37,apoawtpvac4zqlancmvw4nk4o,1,22.7,61.5,2022-11-05T14:48:36.409Z,2022-11-06T04:24:52Z,3895586761,56,Back,3895586765,141,80.8,3895586769,213,1.1,3895586763,140,28.8,3895586767,212,14.6,3898054857,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748637,216,1,1,16,39,apoawtpvac4zqlancmvw4nk4o,1,29.1,81.2,2022-11-05T14:48:38.340Z,2022-11-06T04:24:59Z,3898054985,178,,3895586963,141,63.4,3895586959,56,Back,3895586967,213,4.5,3895586961,140,26.2,3895586965,212,12.5,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748683,217,1,1,16,43,apoawtpvac4zqlancmvw4nk4o,1,27.4,63.4,2022-11-05T14:48:42.550Z,2022-11-06T04:25:04Z,3895587197,212,12.4,3895587193,140,35.1,3895587199,213,0.9,3895587195,141,77.2,3895587191,56,Back,3898055101,178,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748709,218,1,1,16,46,apoawtpvac4zqlancmvw4nk4o,1,34.9,80.5,2022-11-05T14:48:44.929Z,2022-11-06T04:25:10Z,3895587309,140,36.5,3895587311,141,90.0,3895587315,212,6.7,3895587305,56,Back,3895587319,213,1.3,3898055219,178,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748743,219,1,1,16,48,apoawtpvac4zqlancmvw4nk4o,1,36.5,90.2,2022-11-05T14:48:46.759Z,2022-11-06T04:25:16Z,3895587507,212,9.2,3898055345,178,,3895587503,140,44.4,3895587505,141,96.0,3895587501,56,Back,3895587511,213,0.4,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748767,220,1,1,16,49,apoawtpvac4zqlancmvw4nk4o,1,44.4,96,2022-11-05T14:48:48.309Z,2022-11-06T04:25:23Z,3895587593,212,9.1,3895587591,141,82.7,3895587595,213,4.8,3895587587,56,Back,3895587589,140,45.4,3898055475,178,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748811,221,1,1,16,50,apoawtpvac4zqlancmvw4nk4o,1,45,82.8,2022-11-05T14:48:49.310Z,2022-11-06T04:25:29Z,3895587751,212,13.8,3898055611,178,,3895587753,213,2.9,3895587745,56,Back,3895587749,141,87.6,3895587747,140,32.2,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748851,222,1,1,16,52,apoawtpvac4zqlancmvw4nk4o,1,36.7,87.7,2022-11-05T14:48:50.809Z,2022-11-06T04:25:38Z,3895587927,141,71.2,3895587929,212,11.6,3895587931,213,4.5,3895587925,140,34.0,3895587923,56,Back,3898055803,178,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748975,223,1,1,16,55,apoawtpvac4zqlancmvw4nk4o,1,33.8,69,2022-11-05T14:48:53.799Z,2022-11-06T04:25:42Z,3895588559,213,0.2,3895588551,56,Left,3895588555,141,88.3,3898055909,178,,3895588549,155,,3895588553,140,94.8,3895588557,212,65.4,3895588561,1,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748981,224,50,1,17,0,apoawtpvac4zqlancmvw4nk4o,1,94,89.2,2022-11-05T14:48:59.221Z,2022-11-06T04:25:48Z,3895588583,56,Left,3895596227,233,132,3895588585,286,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748991,132,7,1,17,0,f0w62l8zql3tukxsy8fqwp72x,1,6,10.8,2022-11-05T14:48:59.509Z,2022-11-06T04:25:53Z,3895588617,56,Back,3897724295,385,,3898056199,178,,3895588615,167,,3895588635,233,224,3895588619,285,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481748993,133,5,1,17,2,f0w62l8zql3tukxsy8fqwp72x,0,13.6,-1.8,2022-11-05T14:49:00.671Z,2022-11-06T04:25:58Z,3895588719,233,225,3895588621,56,Back,3895588623,347,,,,,,,,,,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749005,225,5,1,17,2,apoawtpvac4zqlancmvw4nk4o,1,86.4,101.8,2022-11-05T14:49:00.671Z,2022-11-06T04:25:58Z,3895588681,347,,3895588701,233,133,3895588679,56,Left,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749101,226,1,1,17,7,apoawtpvac4zqlancmvw4nk4o,1,94,100,2022-11-05T14:49:06.069Z,2022-11-06T04:26:07Z,3895589163,212,8.3,3895589157,56,Left,3895589161,141,93.8,3895589165,213,3.8,3895589159,140,87.9,3895589155,107,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749119,227,1,1,17,9,apoawtpvac4zqlancmvw4nk4o,1,88.1,91.2,2022-11-05T14:49:08.051Z,2022-11-06T04:26:22Z,3898056837,178,,3895589271,212,5.5,3895589267,141,98.3,3895589265,140,85.6,3895589263,56,Left,3895589277,213,2.1,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482229345,1144,67,1,17,10,apoawtpvac4zqlancmvw4nk4o,1,86.8,97.6,2022-11-05T14:49:09.202Z,2022-11-06T09:55:40Z,3898194885,233,696,,,,,,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482229339,696,67,1,17,10,f0w62l8zql3tukxsy8fqwp72x,0,13.2,2.4,2022-11-05T14:49:09.203Z,2022-11-06T06:31:14Z,3898194895,233,1144,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749147,228,1,1,17,10,apoawtpvac4zqlancmvw4nk4o,1,85.6,98.3,2022-11-05T14:49:09.232Z,2022-11-06T09:55:40Z,3895589431,140,70.4,3895589435,212,16.1,3898057331,178,,3895589429,56,Left,3895589433,141,95.1,3895589437,213,3.3,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749191,229,1,1,17,12,apoawtpvac4zqlancmvw4nk4o,1,70.3,94.5,2022-11-05T14:49:11.357Z,2022-11-06T04:26:51Z,3895589669,141,59.0,3895589665,56,Center,3898057491,178,,3895589671,212,24.9,3895589673,213,4.5,3895589667,140,64.4,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749237,230,1,1,17,15,apoawtpvac4zqlancmvw4nk4o,1,63.3,50.6,2022-11-05T14:49:14.551Z,2022-11-06T04:26:58Z,3895589923,213,5.1,3895589921,212,24.5,3895589915,56,Right,3895589919,141,17.3,3895589917,140,72.2,3898057673,178,,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749265,231,1,1,17,19,apoawtpvac4zqlancmvw4nk4o,1,68.3,25.2,2022-11-05T14:49:18.092Z,2022-11-06T04:27:05Z,3895590043,212,11.5,3895590037,56,Center,3898057813,178,,3895590045,213,1.5,3895590039,140,69.1,3895590041,141,42.1,,,,,,,4ysxvym6ww4f9d3hflkqsbf11,S. Gnabry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749319,232,1,1,17,21,apoawtpvac4zqlancmvw4nk4o,0,69.1,43.7,2022-11-05T14:49:20.310Z,2022-11-06T04:27:10Z,3898057929,178,,3895590291,141,70.8,3895590295,212,38.6,3895590307,1,,3895590287,56,Center,3895590285,155,,3895590301,213,0.5,3895590289,140,100.0,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,3895590461,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749307,134,5,1,17,24,f0w62l8zql3tukxsy8fqwp72x,1,-1.4,28.1,2022-11-05T14:49:23.339Z,2022-11-06T04:27:16Z,3895590215,56,Back,3895590351,233,233,3895590219,346,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749331,233,5,1,17,24,apoawtpvac4zqlancmvw4nk4o,0,101.4,71.9,2022-11-05T14:49:23.339Z,2022-11-06T04:27:15Z,3895590337,346,,3895590355,233,134,3895590335,56,Center,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749965,136,1,1,17,59,f0w62l8zql3tukxsy8fqwp72x,0,4.3,51.5,2022-11-05T14:49:58.021Z,2022-11-06T04:27:23Z,3895593295,140,55.8,3895593291,124,,3895593299,212,63.8,3895593293,56,Left,3895593303,1,,3895593301,213,0.6,3895593305,74,,3895593297,141,100.0,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481749969,137,5,1,18,2,f0w62l8zql3tukxsy8fqwp72x,0,54.4,101.6,2022-11-05T14:50:01.171Z,2022-11-06T04:27:29Z,3895593585,233,234,3895593323,347,,3895593321,56,Left,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750017,234,5,1,18,2,apoawtpvac4zqlancmvw4nk4o,1,45.6,-1.6,2022-11-05T14:50:01.171Z,2022-11-06T04:27:29Z,3895593539,233,137,3895593501,56,Back,3895593503,347,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750163,235,1,1,18,14,apoawtpvac4zqlancmvw4nk4o,0,52.6,0,2022-11-05T14:50:13.162Z,2022-11-06T04:27:35Z,3895594187,56,Right,3895594195,213,0.5,3895594191,141,10.4,3895594193,212,15.4,3895594189,140,65.2,3895594185,107,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482229689,701,43,1,18,15,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-11-05T14:50:14.470Z,2022-11-06T08:52:09Z,3898346839,144,67,3898196633,233,1161,,,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482229687,1161,43,1,18,15,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-11-05T14:50:14.471Z,2022-11-06T08:52:09Z,3898196649,233,701,3898346849,144,67,,,,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750171,138,8,1,18,15,f0w62l8zql3tukxsy8fqwp72x,1,36.9,88.2,2022-11-05T14:50:14.500Z,2022-11-06T04:27:44Z,3895594223,56,Back,3898058687,178,,3897726097,384,,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750201,139,1,1,18,17,f0w62l8zql3tukxsy8fqwp72x,0,32.5,82.4,2022-11-05T14:50:16.050Z,2022-11-06T04:28:08Z,3898059231,388,,3895594375,140,39.7,3895594371,3,,3895594379,212,9.4,3895594381,213,0.6,3895594373,56,Back,3895594377,141,90.6,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750217,236,1,1,18,19,apoawtpvac4zqlancmvw4nk4o,0,56.3,6.7,2022-11-05T14:50:18.010Z,2022-11-06T04:28:13Z,3895594479,141,10.0,3895594475,56,Right,3895594483,213,0.5,3895594481,212,5.1,3895594477,140,60.7,3898059361,178,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750227,140,49,1,18,20,f0w62l8zql3tukxsy8fqwp72x,1,34.1,90.6,2022-11-05T14:50:19.302Z,2022-11-06T04:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750287,141,1,1,18,22,f0w62l8zql3tukxsy8fqwp72x,0,32.2,96.6,2022-11-05T14:50:21.300Z,2022-11-06T04:28:24Z,3895594775,56,Back,3895594779,141,92.1,3895594783,213,4.0,3895594781,212,4.1,3898059577,178,,3895594777,140,29.6,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750291,237,61,1,18,22,apoawtpvac4zqlancmvw4nk4o,1,69.7,7.4,2022-11-05T14:50:21.510Z,2022-11-06T04:28:29Z,3898059737,178,,3895594797,56,Right,,,,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750555,142,5,1,18,23,f0w62l8zql3tukxsy8fqwp72x,1,27.5,101,2022-11-05T14:50:22.171Z,2022-11-06T04:28:36Z,3895596047,56,Back,3895596069,233,238,3895596049,347,,,,,,,,,,,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750305,238,5,1,18,23,apoawtpvac4zqlancmvw4nk4o,0,72.5,-1,2022-11-05T14:50:22.171Z,2022-11-06T04:28:36Z,3895594843,347,,3895596127,233,142,3895594841,56,Right,,,,,,,,,,,,,,,,e5mjphb52suw89189nyca72z9,E. Choupo-Moting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750591,143,1,1,18,33,f0w62l8zql3tukxsy8fqwp72x,1,32.9,100,2022-11-05T14:50:31.670Z,2022-11-06T04:28:46Z,3895596753,189,,3895596257,213,5.6,3895596247,107,,3895596249,56,Back,3895596253,141,84.5,3895596251,140,45.9,3895596255,212,17.8,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482150533,660,50,1,18,39,f0w62l8zql3tukxsy8fqwp72x,1,42.6,72,2022-11-05T14:50:38.490Z,2022-11-06T04:28:57Z,3897729301,286,,3897729299,56,Back,3897970327,233,1050,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482150549,1050,7,1,18,40,apoawtpvac4zqlancmvw4nk4o,0,57.4,28,2022-11-05T14:50:39.172Z,2022-11-06T04:29:01Z,3897729385,56,Center,3898060409,178,,3897729387,285,,3897729419,385,,3897970323,233,660,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750595,144,1,1,18,41,f0w62l8zql3tukxsy8fqwp72x,0,45.8,79,2022-11-05T14:50:39.890Z,2022-11-06T04:29:08Z,3898060577,178,,3895596291,212,3.3,3895596287,140,45.8,3895596293,213,4.7,3895596289,141,74.2,3895596285,56,Back,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481750599,239,61,1,18,41,apoawtpvac4zqlancmvw4nk4o,1,55.3,26.4,2022-11-05T14:50:40.090Z,2022-11-06T04:29:12Z,3895596311,56,Center,3898060661,178,,,,,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
