id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2521556837,297,1,1,27,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,31,0,2023-03-18T14:59:17.790Z,2023-03-19T07:06:24Z,4105366547,141,7.1,4105366551,213,0.5,4105366537,107,,4105366545,140,42.5,4105366543,56,Back,4105366549,212,13.5,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521556873,298,1,1,27,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.9,11,2023-03-18T14:59:19.740Z,2023-03-19T07:06:28Z,4105366669,56,Back,4105366677,213,3.6,4105366675,212,9.2,4105366673,141,5.0,4105366671,140,33.0,4108860377,178,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521556907,299,1,1,27,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.2,4,2023-03-18T14:59:20.904Z,2023-03-19T07:06:33Z,4108860439,178,,4105366829,212,9.5,4105366823,56,Back,4105366825,140,41.8,4105366827,141,13.5,4105366831,213,0.8,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521556909,300,4,1,27,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.6,15.8,2023-03-18T14:59:21.773Z,2023-03-19T07:06:46Z,4105366835,13,,4105366837,56,Back,4105366843,286,,4105366839,152,,4105366841,265,,4105366857,233,204,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521556891,204,4,1,27,18,eq1oq6y61xnzq88zu0cnw131z,0,58.4,84.2,2023-03-18T14:59:21.774Z,2023-03-19T07:06:46Z,4105366763,285,,4105366761,265,,4105366755,13,,4105366757,56,Left,4108860645,178,,4105366759,152,,4105366881,233,300,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557059,301,1,1,27,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,41,13.8,2023-03-18T14:59:37.527Z,2023-03-19T07:06:51Z,4105367563,141,20.3,4108860727,178,,4105367561,140,32.6,4105367555,5,,4105367557,152,,4105367567,213,2.7,4105367559,56,Back,4105367565,212,9.9,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557111,302,1,1,27,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.6,20.9,2023-03-18T14:59:39.663Z,2023-03-19T07:06:54Z,4105367759,56,Back,4105367765,141,56.3,4105367771,213,1.9,4105367763,140,25.6,4108860777,178,,4105367769,212,25.2,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557201,303,1,1,27,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.8,52.4,2023-03-18T14:59:46.161Z,2023-03-19T07:06:58Z,4105368157,140,15.5,4105368169,213,3.4,4108860831,178,,4105368163,212,14.5,4105368155,56,Back,4105368161,141,46.4,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557241,304,1,1,27,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.9,42.7,2023-03-18T14:59:52.971Z,2023-03-19T07:07:03Z,4105368353,141,9.7,4105368351,140,13.9,4105368355,212,22.5,4105368349,56,Back,4108860889,178,,4105368357,213,4.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557313,305,1,1,27,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,15.6,10.6,2023-03-18T14:59:56.205Z,2023-03-19T07:07:08Z,4105368669,212,20.0,4105368663,56,Back,4108860977,178,,4105368665,140,9.6,4105368671,213,1.9,4105368667,141,38.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557429,306,1,1,27,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.3,37.1,2023-03-18T15:00:02.435Z,2023-03-19T07:07:14Z,4105369145,140,8.8,4108861089,178,,4105369147,141,83.5,4105369151,213,1.7,4105369149,212,31.8,4105369143,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557529,307,1,1,28,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,13,83.5,2023-03-18T15:00:07.408Z,2023-03-19T07:07:18Z,4105369583,141,54.0,4105369581,140,9.0,4105369579,56,Back,4105369587,213,4.5,4105369585,212,20.5,4108861133,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557629,308,1,1,28,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.1,52.8,2023-03-18T15:00:15.997Z,2023-03-19T07:07:20Z,4105370009,212,19.6,4105370003,56,Back,4105370005,140,9.2,4105370011,213,1.7,4108861185,178,,4105370007,141,81.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557745,309,1,1,28,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.5,83.5,2023-03-18T15:00:19.613Z,2023-03-19T07:07:24Z,4105370515,141,68.5,4108861245,178,,4105370517,212,39.1,4105370519,213,6.0,4105370505,155,,4105370507,56,Back,4105370511,140,48.4,4105370523,1,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557883,310,1,1,28,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.6,68.5,2023-03-18T15:00:21.774Z,2023-03-19T07:07:30Z,4105371251,140,68.1,4105371253,141,93.8,4108861301,388,,4105371249,56,Left,4105371255,212,26.7,4105371257,213,0.7,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557913,311,1,1,28,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,93.8,74.2,2023-03-18T15:00:29.929Z,2023-03-19T07:07:35Z,4105371367,212,12.5,4107390959,224,,4108861375,178,,4105371365,141,56.0,4105371361,56,Center,4105371363,140,95.1,4107390961,72,,4105371357,2,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,4105371369,213,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,
2521557949,205,12,1,28,27,eq1oq6y61xnzq88zu0cnw131z,1,1.8,49.7,2023-03-18T15:00:30.588Z,2023-03-19T07:07:44Z,4105371491,56,Back,4105371493,140,11.0,4108861533,388,,4105371499,213,5.8,4105371497,212,11.2,4105371495,141,41.5,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521557979,312,50,1,28,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,84.4,59.2,2023-03-18T15:00:32.171Z,2023-03-19T07:08:06Z,4105371659,56,Center,4105486767,233,206,4105486659,286,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558059,206,7,1,28,29,eq1oq6y61xnzq88zu0cnw131z,1,15.6,40.8,2023-03-18T15:00:32.291Z,2023-03-19T07:08:16Z,4105372027,56,Back,4107392797,385,,4105486705,233,312,4105472469,285,,4108861903,178,,,,,,,,,,,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558079,207,49,1,28,31,eq1oq6y61xnzq88zu0cnw131z,1,19.5,31.3,2023-03-18T15:00:34.733Z,2023-03-19T07:08:23Z,,,,,,,,,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558141,208,1,1,28,32,eq1oq6y61xnzq88zu0cnw131z,1,19.5,31.3,2023-03-18T15:00:35.907Z,2023-03-19T07:08:27Z,4108862049,178,,4105372463,213,4.3,4105372455,140,18.0,4105372461,212,3.9,4105372459,141,26.0,4105372453,56,Back,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558197,209,1,1,28,33,eq1oq6y61xnzq88zu0cnw131z,0,19.6,22.3,2023-03-18T15:00:37.125Z,2023-03-19T07:08:33Z,4108862113,178,,4105372691,140,27.7,4105372697,213,5.2,4105372693,141,0.0,4105372689,56,Back,4105372695,212,17.7,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558207,210,5,1,28,37,eq1oq6y61xnzq88zu0cnw131z,0,25.7,-0.8,2023-03-18T15:00:40.449Z,2023-03-19T07:08:42Z,4105372735,347,,4105373105,233,313,4105372733,56,Back,,,,,,,,,,,,,,,,11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558277,313,5,1,28,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.3,100.8,2023-03-18T15:00:40.449Z,2023-03-19T07:08:41Z,4105373091,233,210,4105373069,347,,4105373067,56,Left,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558387,314,1,1,28,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.3,100,2023-03-18T15:00:43.946Z,2023-03-19T07:10:35Z,4105373505,140,65.3,4105373511,213,3.8,4105373507,141,89.0,4105373509,212,14.2,4105373503,56,Left,4105373501,107,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558465,315,1,1,28,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,59,82.7,2023-03-18T15:00:49.613Z,2023-03-19T07:10:41Z,4105373805,141,84.4,4105373807,212,13.9,4108863941,178,,4105373809,213,3.1,4105373801,56,Back,4105373803,140,45.8,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558543,316,1,1,28,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,51.8,85,2023-03-18T15:00:51.783Z,2023-03-19T07:10:44Z,4108863999,178,,4105374207,213,0.2,4105374205,212,22.4,4105374199,56,Left,4105374201,140,72.9,4105374203,141,90.2,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558613,317,1,1,28,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.1,85.6,2023-03-18T15:00:54.853Z,2023-03-19T07:10:48Z,4105374593,56,Center,4105374605,213,4.8,4105374597,141,73.8,4108864043,178,,4105374601,212,8.1,4105374595,140,73.9,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558595,211,45,1,28,52,eq1oq6y61xnzq88zu0cnw131z,0,23.5,23.8,2023-03-18T15:00:55.924Z,2023-03-19T07:10:53Z,4105374655,233,318,4105374513,285,,4105374511,56,Back,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558623,318,3,1,28,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.5,76.2,2023-03-18T15:00:55.924Z,2023-03-19T07:10:53Z,4105374645,286,,4108864101,178,,4107396347,464,,4105374649,233,211,4105374643,56,Center,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558631,319,1,1,28,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.7,78.2,2023-03-18T15:00:57.026Z,2023-03-19T07:10:57Z,4105374687,140,73.6,4105374693,213,1.9,4105374691,212,6.9,4108864161,178,,4105374683,56,Left,4105374689,141,87.8,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558695,320,1,1,28,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.4,88.1,2023-03-18T15:00:58.610Z,2023-03-19T07:11:01Z,4105375051,213,0.5,4105375045,141,93.6,4108864235,178,,4105375043,140,80.4,4105375041,56,Left,4105375049,212,8.2,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558755,321,1,1,28,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,80.3,93.5,2023-03-18T15:01:01.171Z,2023-03-19T07:11:05Z,4105375393,140,66.7,4105375397,212,14.3,4105375391,56,Left,4105375399,213,3.2,4105375395,141,92.9,4108864287,178,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558891,322,1,1,28,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,66.5,90.8,2023-03-18T15:01:03.128Z,2023-03-19T07:11:09Z,4105376041,155,,4105376043,56,Back,4105376049,212,44.4,4108864375,178,,4105376051,213,3.9,4105376047,141,43.7,4105376053,1,,4105376045,140,37.2,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521558979,323,1,1,29,4,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.3,43.1,2023-03-18T15:01:07.701Z,2023-03-19T07:11:18Z,4105376527,141,25.6,4105376531,213,5.2,4105376525,140,43.6,4108864477,178,,4105376523,56,Back,4105376529,212,13.6,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559093,324,1,1,29,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.1,20.4,2023-03-18T15:01:11.612Z,2023-03-19T07:11:24Z,4105377025,213,1.9,4105377017,56,Back,4105377019,140,33.9,4105377021,141,43.1,4105377023,212,16.4,4108864567,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559175,325,1,1,29,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,44.5,2023-03-18T15:01:14.833Z,2023-03-19T07:11:27Z,4105377405,56,Back,4105377411,212,22.1,4108864611,178,,4105377407,140,30.9,4105377413,213,1.6,4105377409,141,77.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559205,326,1,1,29,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.8,80.2,2023-03-18T15:01:17.542Z,2023-03-19T07:11:31Z,4105377529,212,13.4,4105377523,56,Back,4108864655,178,,4105377525,140,39.1,4105377527,141,93.8,4105377531,213,0.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559285,327,1,1,29,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,39,93.9,2023-03-18T15:01:18.985Z,2023-03-19T07:11:44Z,4105377887,141,83.9,4105377891,213,3.6,4108864857,178,,4105377885,140,25.9,4105377883,56,Back,4105377889,212,15.3,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559467,328,1,1,29,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.3,79.4,2023-03-18T15:01:22.544Z,2023-03-19T07:12:03Z,4105378821,140,14.3,4105378823,141,48.5,4108865101,178,,4105378819,56,Back,4105378827,213,4.2,4105378825,212,23.5,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559513,329,1,1,29,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.5,47.5,2023-03-18T15:01:27.598Z,2023-03-19T07:12:07Z,4105379025,213,6.3,4105379017,56,Back,4105379019,140,26.0,4108865145,178,,4105379021,141,47.2,4105379023,212,12.1,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559579,330,1,1,29,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.1,47.2,2023-03-18T15:01:28.881Z,2023-03-19T07:12:11Z,4108865211,178,,4105379403,213,3.2,4105379461,156,,4105379401,212,15.4,4105379397,140,11.4,4105379399,141,46.4,4105379393,56,Back,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521559995,331,1,1,29,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.6,42.2,2023-03-18T15:01:38.640Z,2023-03-19T07:12:14Z,4105381373,212,27.0,4105381369,141,4.6,4105381365,140,20.9,4108865255,178,,4105381363,56,Back,4105381375,213,5.0,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560117,332,1,1,29,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.7,2.3,2023-03-18T15:01:42.579Z,2023-03-19T07:12:18Z,4105381963,212,50.3,4105381955,140,71.4,4105381949,155,,4105381969,1,,4105381967,213,0.3,4105381959,141,24.7,4105381951,56,Center,4108865301,178,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560135,333,44,1,29,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.2,26.4,2023-03-18T15:01:45.350Z,2023-03-19T10:08:00Z,4105382061,286,,4105382059,56,Center,4105382071,233,212,,,,,,,,,,,,,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560103,212,44,1,29,42,eq1oq6y61xnzq88zu0cnw131z,0,26.8,73.6,2023-03-18T15:01:45.351Z,2023-03-19T07:12:25Z,4105381895,56,Back,4105382133,233,333,4105381897,285,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560169,334,1,1,29,42,9gefq4dz9b2hl8rqrxwrlrzmp,0,71.4,24.7,2023-03-18T15:01:45.419Z,2023-03-19T10:08:00Z,4105382211,213,2.3,4105382207,141,37.1,4105382197,3,,4105382301,156,,4105382205,140,64.8,4108865543,388,,4105382201,56,Center,4105382209,212,10.9,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560149,213,49,1,29,44,eq1oq6y61xnzq88zu0cnw131z,1,33.5,53,2023-03-18T15:01:47.266Z,2023-03-19T07:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560265,214,1,1,29,44,eq1oq6y61xnzq88zu0cnw131z,1,33.5,53,2023-03-18T15:01:47.344Z,2023-03-19T07:12:40Z,4105382735,56,Back,4105382743,213,3.1,4105382739,141,52.8,4105382741,212,25.5,4108865633,178,,4105382737,140,9.2,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560709,215,1,1,29,48,eq1oq6y61xnzq88zu0cnw131z,1,11.7,57.5,2023-03-18T15:01:51.398Z,2023-03-19T07:12:44Z,4105385023,213,1.0,4105385017,141,96.2,4105385021,212,30.6,4105385013,140,26.5,4105385007,56,Back,4108865703,178,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560731,216,1,1,29,58,eq1oq6y61xnzq88zu0cnw131z,0,60.2,94.5,2023-03-18T15:02:01.730Z,2023-03-19T07:12:50Z,4105385115,212,4.0,4105385109,140,64.0,4105385597,236,,4105385117,213,6.2,4105385603,286,,4105385599,233,335,4105385105,56,Left,4105385113,141,94.1,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,4108865819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560801,335,74,1,29,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.4,3.5,2023-03-18T15:02:01.891Z,2023-03-19T07:12:55Z,4108865901,178,,4105385671,233,216,4105385487,285,,4105385483,56,Back,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560865,336,49,1,30,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.5,3.5,2023-03-18T15:02:04.559Z,2023-03-19T07:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560905,337,50,1,30,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,2.8,2023-03-18T15:02:05.729Z,2023-03-19T06:59:24Z,4105385963,56,Back,4105386253,233,217,4105385965,286,,,,,,,,,,,,,,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560927,217,7,1,30,2,eq1oq6y61xnzq88zu0cnw131z,1,64.4,97.2,2023-03-18T15:02:05.830Z,2023-03-19T06:59:27Z,4105386055,167,,4107400915,385,,4105386057,56,Left,4105386059,285,,4105386215,233,337,4108853141,178,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521560957,218,5,1,30,3,eq1oq6y61xnzq88zu0cnw131z,0,64.7,101,2023-03-18T15:02:06.881Z,2023-03-19T06:59:29Z,4105386183,56,Left,4105389563,233,338,4105386185,347,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561593,338,5,1,30,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.3,-1,2023-03-18T15:02:06.881Z,2023-03-19T06:59:29Z,4105389529,233,218,4105389487,347,,4105389485,56,Back,,,,,,,,,,,,,,,,8l0am8k4pg2s9g9qbkhwte6dx,Y. Poulsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561677,339,1,1,30,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.1,0,2023-03-18T15:02:25.154Z,2023-03-19T06:59:59Z,4105389879,140,42.6,4105389883,212,9.3,4105389881,141,5.8,4105389885,213,0.6,4105389875,107,,4105389877,56,Back,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561751,340,1,1,30,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.6,5.8,2023-03-18T15:02:26.076Z,2023-03-19T07:00:03Z,4108853597,178,,4105390333,141,4.6,4105390339,213,3.2,4105390325,56,Back,4105390337,212,11.1,4105390329,140,32.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521561795,341,1,1,30,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.2,10,2023-03-18T15:02:27.907Z,2023-03-19T07:00:07Z,4105390583,213,1.9,4105390581,212,29.5,4108853679,178,,4105390579,141,50.6,4105390577,140,22.3,4105390575,56,Back,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562013,342,1,1,30,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.8,53.7,2023-03-18T15:02:31.365Z,2023-03-19T07:00:10Z,4108853725,178,,4105391653,212,26.6,4105391647,56,Back,4105391651,141,87.1,4105391649,140,36.0,4105391655,213,1.0,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562121,343,1,1,30,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.9,80,2023-03-18T15:02:37.068Z,2023-03-19T07:00:13Z,4105392189,212,21.3,4105392183,56,Center,4108853813,178,,4105392185,140,72.9,4105392191,213,5.3,4105392187,141,53.7,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521562173,344,1,1,30,34,9gefq4dz9b2hl8rqrxwrlrzmp,0,72.9,53.7,2023-03-18T15:02:38.106Z,2023-03-19T07:00:16Z,4105392475,141,54.6,4108853873,178,,4105392473,140,74.4,4105392483,213,0.4,4105392471,56,Center,4105392477,212,1.7,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
