id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/10/value
2452204743,1043,43,2,48,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-08-27T14:37:39.724Z,2022-08-28T04:39:48Z,3738781021,144,82,3738780809,178,0,,,,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451548973,411,1,2,48,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,69.9,85.6,2022-08-27T14:37:42.336Z,2022-08-27T23:26:18Z,3735194541,213,5.9,3735194535,140,88.8,3735194531,56,Center,3735194537,141,73.9,3735194577,4,,3735194539,212,21.4,3737837187,178,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549001,412,3,2,48,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,88,73,2022-08-27T14:37:45.095Z,2022-08-27T23:27:04Z,3735195095,233,439,3737839605,178,,3735194703,56,Center,3735194705,286,,3736976751,465,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549051,439,7,2,48,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,12,27,2022-08-27T14:37:45.229Z,2022-08-27T23:27:11Z,3736976387,385,,3735194959,167,,3735195009,233,412,3735194961,56,Back,3735194963,285,,3737839959,178,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549065,413,6,2,48,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,88,73,2022-08-27T14:37:46.008Z,2022-08-27T23:27:17Z,3735195057,56,Center,3735195061,73,,3735195171,233,440,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451549077,440,6,2,48,15,a8l3w3n0j99qjlsxj3jnmgkz1,0,12,27,2022-08-27T14:37:46.008Z,2022-08-27T23:27:16Z,3735195125,56,Back,3735195127,73,,3735195199,233,413,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550291,414,1,2,48,43,9gefq4dz9b2hl8rqrxwrlrzmp,0,99.5,99.5,2022-08-27T14:38:14.039Z,2022-08-27T23:27:22Z,3735201327,56,Center,3735201329,140,93.2,3736977591,72,,3735201323,155,,3735201325,224,,3735201331,141,45.7,3735201337,1,,3737840387,178,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,3735201321,6,3735201333,212,37.2,,3735201335,213,3735201319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
2451550413,441,44,2,48,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,8.4,57.2,2022-08-27T14:38:15.573Z,2022-08-28T05:56:40Z,3735201945,285,,3735201943,56,Back,3735201979,233,415,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550309,415,44,2,48,44,9gefq4dz9b2hl8rqrxwrlrzmp,0,91.6,42.8,2022-08-27T14:38:15.574Z,2022-08-27T23:28:24Z,3735201431,56,Center,3735201435,286,,3735202053,233,441,,,,,,,,,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550453,442,12,2,48,44,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.4,58.1,2022-08-27T14:38:15.647Z,2022-08-28T05:56:40Z,3735202157,15,,3735202129,141,50.3,3735202127,140,26.9,3735202131,212,21.2,3735202133,213,6.0,3735202125,56,Back,3737843901,388,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550443,416,15,2,48,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.4,50.7,2022-08-27T14:38:18.031Z,2022-08-27T23:28:37Z,3735211713,102,51.5,3735211715,103,15.2,3736979645,78,,3735210519,233,443,3735211717,215,,3735211719,458,,3735211721,146,99.0,3737844405,178,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,3735202099,56,3735202097,18,,Center,3735211723,147,3735211709,122,,3735210485,20,,3735210483,25,,,,,,,,,,,,,,,,,,,,,,,50.2
2451550511,443,10,2,48,48,a8l3w3n0j99qjlsxj3jnmgkz1,1,1.6,50,2022-08-27T14:38:19.074Z,2022-08-27T23:29:09Z,3735209249,381,,3735209253,180,,3735209245,174,,3735202483,182,,3736979999,377,,3735210559,233,416,3735202487,56,Back,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451575993,506,15,2,48,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,95.9,52,2022-08-27T14:38:20.223Z,2022-08-27T23:30:04Z,3735334189,103,1.3,3735334187,102,51.0,3735336615,328,,3735334197,147,51.8,3735333721,16,,3735334193,458,,3735333137,56,Center,3735334185,78,,95gjm3yk75rmwyneb350zoktm,M. Simakan,3735334191,214,3737848325,178,,,3735336613,25,3735338469,233,580,3735333719,20,,3735334195,146,97.3,,,,,,,,,,,,,,,,,,,,,,
2451576943,580,10,2,48,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,1.9,48.8,2022-08-27T14:38:20.486Z,2022-08-27T23:29:31Z,3735338429,177,,3736981031,376,,3735338431,179,,3735338481,233,506,3735338051,182,,3735338053,56,Back,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550565,444,52,2,48,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,3.4,49.7,2022-08-27T14:38:20.554Z,2022-08-27T23:31:14Z,3736981531,376,,3737852275,389,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550741,445,1,2,48,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,14,53.4,2022-08-27T14:38:23.700Z,2022-08-27T23:31:21Z,3735203725,123,,3735203731,141,77.9,3735203733,212,24.9,3735203735,213,0.7,3735203727,56,Back,3737852925,178,,3735203729,140,31.6,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451550949,446,1,2,48,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,46.3,78.5,2022-08-27T14:38:28.905Z,2022-08-27T23:31:41Z,3735204913,56,Center,3735204921,140,79.6,3735204901,155,,3737853321,178,,3735204927,213,5.5,3735204929,1,,3735204925,212,50.0,3735204923,141,26.0,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3735208145,210,3735208147,154,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2451550957,447,15,2,49,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.3,27.7,2022-08-27T14:38:32.707Z,2022-08-27T23:31:41Z,3737853739,178,,3735208193,102,53.9,3735207315,20,,3735208197,215,,3735208199,146,98.1,3735204969,63,,3735204963,22,,3735208183,76,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,3735208189,55,3735208187,154,,446,3735208285,233,3735208195,103,15.2,3735204971,56,Center,3735208185,29,,3735208201,147,46.9,,,,,,,,,,,,,,,,,,,417
2451551015,417,10,2,49,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,2.7,52.8,2022-08-27T14:38:33.269Z,2022-08-27T23:31:48Z,3735205257,182,,3735207915,179,,3736985809,376,,3735205249,173,,3735208077,233,447,3735205261,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451551075,418,6,2,49,3,9gefq4dz9b2hl8rqrxwrlrzmp,0,7.7,62.6,2022-08-27T14:38:34.139Z,2022-08-27T23:32:03Z,3735205517,56,Back,3735205519,73,,3735206629,233,448,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451551265,448,6,2,49,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,92.3,37.4,2022-08-27T14:38:34.139Z,2022-08-27T23:32:03Z,3735206481,56,Center,3735206483,75,,3735206571,233,418,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552399,449,1,2,49,41,a8l3w3n0j99qjlsxj3jnmgkz1,0,99.7,99.5,2022-08-27T14:39:12.067Z,2022-08-27T23:32:23Z,3735212379,1,,3735212359,155,,3735212377,213,4.5,3735212833,233,419,3735212375,212,39.6,3735212353,2,,3735212355,6,,3737855699,178,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,3735212367,140,3735212369,141,42.1,93.3,3737294565,20,3735212363,223,,3735212365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2451552583,420,44,2,49,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,6.1,54.3,2022-08-27T14:39:13.639Z,2022-08-28T05:56:40Z,3735213397,233,450,3735213359,56,Back,3735213361,285,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552411,450,44,2,49,42,a8l3w3n0j99qjlsxj3jnmgkz1,0,93.9,45.7,2022-08-27T14:39:13.640Z,2022-08-27T23:33:16Z,3735212449,286,,3735212447,56,Center,3735213435,233,420,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552457,419,41,2,49,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.5,51.6,2022-08-27T14:39:13.727Z,2022-08-28T05:56:41Z,3737858985,388,,3735212683,212,19.4,3735212691,213,0.6,3735212679,141,66.6,3735212875,233,449,3737295293,378,,3735212675,140,21.2,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552569,451,1,2,49,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,79.5,24.7,2022-08-27T14:39:16.970Z,2022-08-27T23:33:44Z,3737859919,178,,3735213327,213,3.5,3735213317,56,Right,3735213319,140,69.1,3735213323,212,11.9,3735213321,141,17.8,,,,,,,c82gu4dg85nwgkp7quzwqvefp,M. Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552663,452,1,2,49,48,a8l3w3n0j99qjlsxj3jnmgkz1,0,69,17.8,2022-08-27T14:39:19.246Z,2022-08-27T23:33:51Z,3737860309,178,,3735213821,213,0.8,3735213817,141,50.1,3735213819,212,31.2,3735213813,56,Center,3735213811,155,,3735213815,140,90.1,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552671,421,44,2,49,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.4,48.4,2022-08-27T14:39:20.397Z,2022-08-28T05:56:41Z,3735213865,285,,3735213863,56,Back,3735214019,233,453,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552693,453,44,2,49,49,a8l3w3n0j99qjlsxj3jnmgkz1,0,89.6,51.6,2022-08-27T14:39:20.398Z,2022-08-27T23:33:58Z,3735213975,286,,3735213973,56,Center,3735214163,233,421,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552729,422,12,2,49,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.9,47,2022-08-27T14:39:20.467Z,2022-08-28T05:56:41Z,3735214129,213,5.0,3735214127,212,21.2,3735214121,56,Back,3737860981,388,,3735214123,140,16.0,3735214125,141,16.8,3735214225,15,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552833,454,1,2,49,52,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.3,77.3,2022-08-27T14:39:23.660Z,2022-08-27T23:34:10Z,3735214723,141,61.8,3735214733,213,4.5,3735214729,212,10.9,3735214715,140,84.8,3737861619,178,,3735214703,56,Center,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552853,455,1,2,49,54,a8l3w3n0j99qjlsxj3jnmgkz1,0,84.8,61.8,2022-08-27T14:39:25.099Z,2022-08-27T23:34:18Z,3735214819,56,Center,3735214831,213,0.0,3735214823,140,90.4,3737861979,178,,3735214829,212,5.9,3735214827,141,61.8,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552817,423,8,2,49,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.9,31.9,2022-08-27T14:39:25.466Z,2022-08-27T23:34:44Z,3737296557,385,,3737863169,178,,3735214619,56,Back,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451552875,424,49,2,49,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.1,30.4,2022-08-27T14:39:26.187Z,2022-08-27T23:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553161,425,1,2,49,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.1,30.4,2022-08-27T14:39:26.244Z,2022-08-27T23:35:04Z,3735216433,56,Back,3735216443,1,,3735216441,213,5.9,3735216435,140,47.3,3735216437,141,6.2,3735216439,212,40.5,3735216429,157,,3737864147,178,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553177,426,4,2,50,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.2,2.8,2022-08-27T14:39:32.671Z,2022-08-27T23:35:17Z,3735216517,286,,3735216513,265,,3735216507,152,,3735216505,56,Right,3735216501,13,,3735217339,233,456,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553317,456,4,2,50,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.8,97.2,2022-08-27T14:39:32.672Z,2022-08-27T23:35:16Z,3735217239,152,,3735217393,233,426,3735217243,285,,3735217241,265,,3735217231,13,,3735217235,56,Back,3737864753,178,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451553525,457,17,2,50,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-08-27T14:39:38.596Z,2022-08-27T23:35:25Z,3735218271,392,,3735218273,13,243,3735218269,31,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555345,427,1,2,51,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.7,5.9,2022-08-27T14:40:32.519Z,2022-08-27T23:36:17Z,3735227699,213,3.1,3735227687,5,,3735227689,152,,3735227697,212,17.1,3735227695,141,8.0,3737867429,178,,3735227691,56,Back,3735227693,140,45.5,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555393,428,1,2,51,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.2,18,2022-08-27T14:40:36.100Z,2022-08-27T23:36:26Z,3737867843,178,,3735228039,140,46.8,3735228037,56,Back,3735228043,212,12.0,3735228045,213,1.3,3735228041,141,35.2,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555443,429,1,2,51,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.8,34.8,2022-08-27T14:40:37.499Z,2022-08-27T23:36:34Z,3735228285,141,29.7,3735228283,140,40.8,3735228281,56,Back,3737868115,178,,3735228287,212,7.2,3735228289,213,3.6,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555553,430,1,2,51,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.8,32.1,2022-08-27T14:40:39.033Z,2022-08-27T23:37:40Z,3737871035,178,,3735228831,141,75.6,3735228833,212,30.5,3735228825,56,Back,3735228837,213,1.8,3735228827,140,32.7,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555717,431,1,2,51,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.1,78.4,2022-08-27T14:40:42.248Z,2022-08-27T23:37:46Z,3735229669,212,37.5,3735229667,141,95.7,3735229677,1,,3735229661,155,,3735229663,56,Left,3735229665,140,66.0,3737871319,178,,3735229671,213,0.3,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555743,432,61,2,51,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,66.1,96.2,2022-08-27T14:40:45.049Z,2022-08-27T23:37:58Z,3735229781,56,Left,3737871813,178,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555775,433,5,2,51,15,9gefq4dz9b2hl8rqrxwrlrzmp,0,64.6,101.8,2022-08-27T14:40:46.269Z,2022-08-27T23:38:17Z,3735229937,347,,3735230683,233,458,3735229933,56,Left,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451555909,458,5,2,51,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.4,-1.8,2022-08-27T14:40:46.269Z,2022-08-27T23:38:17Z,3735230559,347,,3735230615,233,433,3735230557,56,Back,,,,,,,,,,,,,,,,9i46dpapurzdzvd7nz3be7kl,M. Philipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556099,459,1,2,51,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.5,0,2022-08-27T14:40:50.271Z,2022-08-27T23:39:46Z,3735231579,212,14.5,3735231577,141,11.0,3735231569,107,,3735231581,213,2.5,3735231573,56,Back,3735231575,140,23.1,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556211,460,1,2,51,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.5,24.2,2022-08-27T14:40:54.765Z,2022-08-27T23:39:57Z,3735232133,212,15.1,3735232131,141,46.1,3735232135,213,1.8,3735232129,140,22.9,3735232127,56,Back,3737879237,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556353,461,1,2,51,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.9,46.1,2022-08-27T14:40:57.207Z,2022-08-27T23:40:05Z,3737879935,178,,3735232839,212,28.2,3735232837,141,85.5,3735232841,213,1.3,3735232833,56,Back,3735232835,140,31.2,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556451,462,1,2,51,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.2,87.9,2022-08-27T14:41:00.583Z,2022-08-27T23:40:15Z,3735233357,213,5.0,3735233347,56,Back,3737880851,178,,3735233355,212,16.0,3735233351,140,36.6,3735233353,141,65.4,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556507,463,1,2,51,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.6,65.4,2022-08-27T14:41:02.645Z,2022-08-27T23:40:33Z,3737881913,178,,3735233655,140,30.4,3735233665,212,18.9,3735233659,141,91.5,3735233649,56,Back,3735233667,213,1.9,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556633,464,1,2,51,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,31,92.3,2022-08-27T14:41:05.730Z,2022-08-27T23:40:44Z,3737882631,178,,3735234337,213,4.3,3735234329,56,Back,3735234335,212,20.9,3735234331,140,23.3,3735234333,141,63.9,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556837,465,1,2,51,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,25,62.6,2022-08-27T14:41:09.646Z,2022-08-27T23:40:59Z,3737883699,178,,3735235459,141,22.7,3735235457,140,26.0,3735235455,56,Back,3735235463,213,4.8,3735235461,212,27.2,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451556981,466,1,2,51,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.9,24.4,2022-08-27T14:41:14.654Z,2022-08-27T23:41:09Z,3735236249,212,36.5,3735236245,141,78.0,3735236241,56,Back,3735236253,213,1.5,3735236243,140,30.2,3735236261,1,,3737884463,178,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557257,434,45,2,51,46,9gefq4dz9b2hl8rqrxwrlrzmp,0,67.6,26.9,2022-08-27T14:41:17.588Z,2022-08-27T23:41:20Z,3735240847,233,467,3735237791,56,Center,3735240851,286,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557065,467,3,2,51,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.4,73.1,2022-08-27T14:41:17.588Z,2022-08-27T23:41:20Z,3737301561,465,,3735240791,233,434,3735236723,285,,3735236721,56,Back,3737885135,178,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557207,468,4,2,51,49,a8l3w3n0j99qjlsxj3jnmgkz1,1,43,67.4,2022-08-27T14:41:20.075Z,2022-08-27T23:42:19Z,3735237493,152,,3735237491,56,Back,3735237495,265,,3735237497,286,,3735237489,13,,3735238551,233,435,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557375,435,4,2,51,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,57,32.6,2022-08-27T14:41:20.076Z,2022-08-27T23:42:18Z,3737889113,178,,3735238449,56,Center,3735238457,285,,3735238623,233,468,3735238445,13,,3735238451,152,,3735238455,265,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557589,469,1,2,52,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,48.3,65.4,2022-08-27T14:41:33.342Z,2022-08-27T23:42:36Z,3737890555,178,,3735239591,5,,3735239593,152,,3735239595,56,Center,3735239597,140,59.0,3735239599,141,71.4,3735239603,213,0.3,3735239601,212,12.0,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557689,470,1,2,52,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,59.8,72.9,2022-08-27T14:41:35.597Z,2022-08-27T23:43:46Z,3737895573,178,,3735240147,56,Left,3735240163,213,1.3,3735240161,212,13.4,3735240155,141,92.1,3735240153,140,62.6,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557925,471,1,2,52,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,64,89.3,2022-08-27T14:41:37.909Z,2022-08-27T23:43:56Z,3735241309,212,31.3,3735241307,141,50.9,3735241305,140,47.5,3735241303,56,Back,3735241311,213,4.1,3737896117,178,,,,,,,,c82gu4dg85nwgkp7quzwqvefp,M. Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451557997,472,1,2,52,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,51.6,44.2,2022-08-27T14:41:41.626Z,2022-08-27T23:44:08Z,3735241667,140,57.0,3737896923,178,,3735241669,141,6.1,3735241673,213,4.9,3735241671,212,26.5,3735241665,56,Right,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451558155,473,1,2,52,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,57,6.1,2022-08-27T14:41:44.693Z,2022-08-27T23:44:33Z,3737898597,178,,3735242405,213,6.0,3735242403,212,9.5,3735242401,141,2.6,3735242397,56,Right,3735242399,140,65.8,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
