id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2515720505,1036,67,1,2,45,eq1oq6y61xnzq88zu0cnw131z,0,65.8,36.8,2023-03-04T14:35:14.412Z,2023-03-05T07:23:13Z,4074491979,233,823,,,,,,,,,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050101,21,1,1,2,45,cz4a6wmzx2obyisadhgaccx7b,0,31.8,62.5,2023-03-04T14:35:14.429Z,2023-03-05T07:52:09Z,4070917515,141,62.0,4070917519,212,1.3,4074364631,178,,4070917783,286,,4070917779,233,21,4070917511,140,33.0,4070917509,56,Back,4070917777,236,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,4070917523,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050151,21,74,1,2,45,eq1oq6y61xnzq88zu0cnw131z,1,66.7,38,2023-03-04T14:35:14.461Z,2023-03-05T05:09:17Z,4070917801,233,21,4070917739,285,,4070917737,56,Center,4074364743,178,,,,,,,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050133,22,49,1,2,48,cz4a6wmzx2obyisadhgaccx7b,1,40.5,89.1,2023-03-04T14:35:17.217Z,2023-03-05T05:09:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050147,23,3,1,2,49,cz4a6wmzx2obyisadhgaccx7b,0,40.2,91.5,2023-03-04T14:35:18.125Z,2023-03-05T05:09:31Z,4070917721,286,,4074365025,178,,4073433275,465,,4070918017,233,22,4070917719,56,Back,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050213,22,7,1,2,49,eq1oq6y61xnzq88zu0cnw131z,1,59.8,8.5,2023-03-04T14:35:18.180Z,2023-03-05T05:09:36Z,4070918013,233,23,4070917959,56,Right,4073433391,385,,4074365237,178,,4070917963,285,,4070917955,167,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050217,23,5,1,2,49,eq1oq6y61xnzq88zu0cnw131z,0,57.3,-1.4,2023-03-04T14:35:18.589Z,2023-03-05T05:09:42Z,4070917991,347,,4070917987,56,Right,4070918391,233,24,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050289,24,5,1,2,49,cz4a6wmzx2obyisadhgaccx7b,1,42.7,101.4,2023-03-04T14:35:18.589Z,2023-03-05T05:09:42Z,4070918289,56,Back,4070918335,233,23,4070918291,347,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050339,25,1,1,2,58,cz4a6wmzx2obyisadhgaccx7b,1,46.4,100,2023-03-04T14:35:27.261Z,2023-03-05T05:09:51Z,4070918529,213,6.1,4070918519,107,,4070918523,140,65.1,4070918521,56,Left,4070918525,141,95.2,4070918527,212,20.0,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515720545,825,43,1,2,59,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-03-04T14:35:28.493Z,2023-03-05T07:23:57Z,4074492413,233,1040,4074492445,144,67,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515720543,1040,43,1,2,59,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-03-04T14:35:28.494Z,2023-03-05T07:23:56Z,4074492435,144,67,4074492417,233,825,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515720575,828,67,1,2,59,cz4a6wmzx2obyisadhgaccx7b,1,66.5,95.3,2023-03-04T14:35:28.499Z,2023-03-05T07:52:10Z,4074492679,233,1043,,,,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515720573,1043,67,1,2,59,eq1oq6y61xnzq88zu0cnw131z,0,33.5,4.7,2023-03-04T14:35:28.500Z,2023-03-05T07:24:24Z,4074492687,233,828,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515050341,26,1,1,2,59,cz4a6wmzx2obyisadhgaccx7b,0,65.2,94.2,2023-03-04T14:35:28.548Z,2023-03-05T07:52:10Z,4070918539,141,90.7,4070918541,212,2.5,4070918543,213,4.4,4074365873,178,,4070918535,56,Left,4070918537,140,64.4,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515051287,36,61,1,2,59,eq1oq6y61xnzq88zu0cnw131z,1,34.3,9.1,2023-03-04T14:35:28.691Z,2023-03-05T05:10:15Z,4070923027,56,Back,4074366147,178,,,,,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
