id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2465807125,9,3,1,0,23,cu0eztmjcsbydyp53aleznorw,0,82.2,10,2022-10-01T16:32:45.251Z,2022-10-02T06:09:47Z,3811017193,56,Right,3812240469,464,,3811017195,286,,3813456989,178,,3811017329,233,8,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807099,8,7,1,0,23,go76xxm0xyfgqt1h6tcrtimm,0,17.8,90,2022-10-01T16:32:45.565Z,2022-10-02T06:09:51Z,3811017069,56,Back,3813457083,178,,3811017309,233,9,3812240649,383,,3811017071,285,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807135,10,61,1,0,23,cu0eztmjcsbydyp53aleznorw,1,79.4,7.7,2022-10-01T16:32:45.624Z,2022-10-02T06:09:56Z,3813457195,178,,3811017231,56,Right,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807159,9,49,1,0,25,go76xxm0xyfgqt1h6tcrtimm,1,23,85.9,2022-10-01T16:32:47.373Z,2022-10-02T06:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466280503,906,67,1,0,25,go76xxm0xyfgqt1h6tcrtimm,1,30.1,90.6,2022-10-01T16:32:47.426Z,2022-10-02T09:19:38Z,3813562181,233,836,,,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466280501,836,67,1,0,25,cu0eztmjcsbydyp53aleznorw,0,69.9,9.4,2022-10-01T16:32:47.427Z,2022-10-02T08:04:09Z,3813562191,233,906,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807183,10,61,1,0,26,go76xxm0xyfgqt1h6tcrtimm,0,30.3,91.6,2022-10-01T16:32:48.015Z,2022-10-02T08:04:33Z,3811017481,56,Back,3813562369,389,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465810129,50,43,1,0,26,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-01T16:32:48.129Z,2022-10-01T21:16:04Z,3811034281,233,10,3812243963,144,7,3811034285,286,0,3811032229,56,Right,3812241385,383,0,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807215,11,49,1,0,26,cu0eztmjcsbydyp53aleznorw,1,67.6,4,2022-10-01T16:32:48.535Z,2022-10-02T08:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807293,12,61,1,0,30,cu0eztmjcsbydyp53aleznorw,1,67.9,4.6,2022-10-01T16:32:51.892Z,2022-10-02T08:05:27Z,3811017937,56,Right,3813457805,178,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466028583,856,61,1,0,31,go76xxm0xyfgqt1h6tcrtimm,1,33.1,93.9,2022-10-01T16:32:53.003Z,2022-10-02T08:05:32Z,3813458121,178,,3812245729,56,Back,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807357,13,1,1,0,35,cu0eztmjcsbydyp53aleznorw,1,69.6,8.6,2022-10-01T16:32:57.137Z,2022-10-02T06:10:55Z,3811018237,56,Right,3811018245,213,2.4,3811018241,141,12.2,3811018243,212,3.6,3813458339,178,,3811018239,140,67.1,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807405,14,1,1,0,36,cu0eztmjcsbydyp53aleznorw,1,67.1,12.2,2022-10-01T16:32:58.136Z,2022-10-02T06:11:01Z,3811018531,56,Right,3811018539,141,3.7,3811018535,140,61.2,3813458413,178,,3811018547,213,3.9,3811018543,212,8.5,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807447,15,1,1,0,38,cu0eztmjcsbydyp53aleznorw,1,60.6,7.3,2022-10-01T16:33:00.639Z,2022-10-02T06:11:06Z,3811018803,56,Center,3811018815,213,1.9,3811018811,141,40.0,3811018813,212,23.8,3811018807,140,52.5,3813458503,178,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807495,16,1,1,0,40,cu0eztmjcsbydyp53aleznorw,1,52.5,40,2022-10-01T16:33:02.448Z,2022-10-02T06:11:09Z,3811019129,56,Back,3811019133,141,43.7,3811019131,140,22.2,3811019135,212,31.9,3811019137,213,3.1,3813458547,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807535,17,1,1,0,44,cu0eztmjcsbydyp53aleznorw,1,22.2,43.7,2022-10-01T16:33:06.111Z,2022-10-02T06:11:14Z,3811019335,56,Back,3811019339,141,90.3,3813458621,178,,3811019341,212,33.7,3811019343,213,1.2,3811019337,140,33.0,3811019345,1,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807657,18,1,1,0,48,cu0eztmjcsbydyp53aleznorw,1,31.5,82.6,2022-10-01T16:33:10.487Z,2022-10-02T06:11:17Z,3811019939,56,Back,3811019947,213,3.8,3813458653,178,,3811019941,140,7.8,3811019943,141,52.7,3811019945,212,32.1,3811019949,1,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807711,19,1,1,0,51,cu0eztmjcsbydyp53aleznorw,1,7.8,52.7,2022-10-01T16:33:13.079Z,2022-10-02T06:11:20Z,3811020197,140,21.5,3811020195,56,Back,3811020199,141,21.2,3811020201,212,25.8,3813458701,178,,3811020203,213,5.3,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807883,20,1,1,0,55,cu0eztmjcsbydyp53aleznorw,1,27.8,19.1,2022-10-01T16:33:17.623Z,2022-10-02T06:11:25Z,3811021081,213,1.1,3811021071,196,,3811021077,141,92.4,3811021083,1,,3811021069,155,,3813458869,178,,3811021073,56,Left,3811021079,212,56.8,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,3811021075,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807919,21,1,1,1,2,cu0eztmjcsbydyp53aleznorw,0,56.4,93,2022-10-01T16:33:24.030Z,2022-10-02T06:11:32Z,3811021241,213,5.3,3811021237,141,61.8,3811021239,212,25.0,3811021235,140,69.0,3813459005,178,,3811021233,56,Center,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466281405,926,43,1,1,3,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-10-01T16:33:25.443Z,2022-10-02T08:10:34Z,3813568003,144,67,3813566925,233,860,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466281661,938,67,1,1,3,go76xxm0xyfgqt1h6tcrtimm,1,26.8,42,2022-10-01T16:33:25.443Z,2022-10-02T09:19:39Z,3813568049,233,861,,,,,,,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466281399,860,43,1,1,3,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-01T16:33:25.444Z,2022-10-02T08:10:34Z,3813566931,233,926,3813568011,144,67,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466281659,861,67,1,1,3,cu0eztmjcsbydyp53aleznorw,0,73.2,58,2022-10-01T16:33:25.444Z,2022-10-02T08:10:38Z,3813568053,233,938,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465807917,11,1,1,1,3,go76xxm0xyfgqt1h6tcrtimm,0,27.3,41.2,2022-10-01T16:33:25.483Z,2022-10-02T09:19:39Z,3811022119,157,,3811022121,140,64.7,3811022127,213,5.6,3813459109,178,,3811022123,141,0.0,3811021231,56,Right,3811022129,1,,3811022125,212,48.9,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808109,12,5,1,1,9,go76xxm0xyfgqt1h6tcrtimm,0,69.4,-1.7,2022-10-01T16:33:31.854Z,2022-10-02T06:11:43Z,3811022233,56,Right,3811022235,347,,3811022341,233,22,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808053,22,5,1,1,9,cu0eztmjcsbydyp53aleznorw,1,30.6,101.7,2022-10-01T16:33:31.854Z,2022-10-02T06:11:43Z,3811022293,233,12,3811021973,56,Back,3811021975,347,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808281,23,1,1,1,11,cu0eztmjcsbydyp53aleznorw,1,34.8,100,2022-10-01T16:33:33.553Z,2022-10-02T06:11:46Z,3811022997,56,Back,3811024231,189,,3811022999,140,29.4,3811022995,107,,3811023005,213,4.3,3811023001,141,83.2,3811023003,212,13.6,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808305,24,1,1,1,18,cu0eztmjcsbydyp53aleznorw,1,27.8,75.9,2022-10-01T16:33:39.912Z,2022-10-02T06:11:53Z,3811024413,189,,3811023139,56,Back,3811023147,141,85.1,3811023155,213,2.3,3813459411,178,,3811023143,140,22.7,3811023151,212,8.2,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808349,25,1,1,1,18,cu0eztmjcsbydyp53aleznorw,1,22.5,83.8,2022-10-01T16:33:40.606Z,2022-10-02T06:12:02Z,3811023379,140,4.9,3813459563,178,,3811023377,56,Back,3811023385,213,3.8,3811023381,141,61.1,3811023383,212,24.1,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808433,26,1,1,1,22,cu0eztmjcsbydyp53aleznorw,1,5.2,60.5,2022-10-01T16:33:43.911Z,2022-10-02T06:12:05Z,3811023833,1,,3811023829,212,51.7,3811023825,140,52.7,3811023831,213,6.0,3811023823,56,Center,3811023821,155,,3813459641,178,,3811023827,141,40.4,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808447,27,44,1,1,25,cu0eztmjcsbydyp53aleznorw,1,55.4,38.2,2022-10-01T16:33:46.930Z,2022-10-02T09:19:39Z,3811023935,233,13,3811023899,56,Center,3811023901,286,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808413,13,44,1,1,25,go76xxm0xyfgqt1h6tcrtimm,0,44.6,61.8,2022-10-01T16:33:46.931Z,2022-10-02T06:12:13Z,3811023709,285,,3811023985,233,27,3811023707,56,Back,,,,,,,,,,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808465,28,1,1,1,25,cu0eztmjcsbydyp53aleznorw,0,53.1,40.9,2022-10-01T16:33:47.061Z,2022-10-02T09:19:39Z,3811024011,168,,3813459921,388,,3811024013,56,Center,3811024009,3,,3811024019,212,15.0,3811024015,140,67.2,3811024017,141,37.6,3811024021,213,6.1,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808441,14,49,1,1,27,go76xxm0xyfgqt1h6tcrtimm,1,27.8,57.9,2022-10-01T16:33:49.498Z,2022-10-02T06:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808493,15,1,1,1,27,go76xxm0xyfgqt1h6tcrtimm,1,27.8,59.7,2022-10-01T16:33:49.505Z,2022-10-02T06:12:37Z,3811024149,212,13.6,3811024145,140,31.3,3813460185,178,,3811024151,213,1.3,3811024143,56,Back,3812249509,155,,3811024147,141,79.0,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465808523,16,1,1,1,30,go76xxm0xyfgqt1h6tcrtimm,1,30,75.1,2022-10-01T16:33:52.460Z,2022-10-02T06:12:44Z,3811024289,213,3.7,3811024285,141,54.6,3811024283,140,9.1,3811024281,56,Back,3813460479,178,,3811024287,212,26.0,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
