id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2499148989,62,7,1,8,54,6k5zscdm9ufw0tguvzyjlp5hq,1,46.5,86.2,2023-01-21T14:39:06.743Z,2023-01-22T06:28:13Z,3987283683,56,Back,3989434597,178,,3987283887,233,88,3987283681,167,,3988474265,385,,3987283685,285,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499148997,63,5,1,8,55,6k5zscdm9ufw0tguvzyjlp5hq,0,49.4,101.6,2023-01-21T14:39:07.667Z,2023-01-22T06:28:21Z,3987283723,56,Back,3987284105,233,89,3987283725,347,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149055,89,5,1,8,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.6,-1.6,2023-01-21T14:39:07.667Z,2023-01-22T06:28:20Z,3987284041,233,63,3987284001,347,,3987283999,56,Right,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149145,90,1,1,8,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,49.7,0,2023-01-21T14:39:11.132Z,2023-01-22T06:28:25Z,3987284495,140,36.1,3987284497,141,6.7,3987284491,107,,3987284499,212,15.3,3987284501,213,2.8,3987284493,56,Back,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149217,93,1,1,9,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.2,9.7,2023-01-21T14:39:13.910Z,2023-01-22T06:28:46Z,3987284821,212,22.2,3987284813,56,Back,3987284817,140,20.7,3989434853,178,,3987284819,141,30.0,3987284823,213,2.5,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149277,94,1,1,9,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,21.8,31.1,2023-01-21T14:39:16.430Z,2023-01-22T06:28:51Z,3987285085,212,21.5,3987285073,56,Back,3987285091,213,1.0,3987285075,140,32.1,3989434915,178,,3987285079,141,58.5,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149149,91,43,1,9,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-21T14:39:18.088Z,2023-01-21T14:39:55Z,3987288001,144,79,3987284517,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149171,92,43,1,9,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-21T14:39:19.160Z,2023-01-21T14:39:56Z,3987284601,344,0,3987288089,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149341,95,1,1,9,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.9,64.9,2023-01-21T14:39:21.284Z,2023-01-22T06:28:58Z,3987285393,141,79.4,3987285389,56,Left,3987285391,140,67.1,3987285399,1,,3987285395,212,37.2,3989434993,178,,3987285397,213,0.3,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149345,96,61,1,9,12,a8l3w3n0j99qjlsxj3jnmgkz1,0,67.1,79.4,2023-01-21T14:39:24.010Z,2023-01-22T06:29:34Z,3987285405,56,Left,3989435255,178,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149379,64,1,1,9,12,6k5zscdm9ufw0tguvzyjlp5hq,1,25,11.8,2023-01-21T14:39:24.615Z,2023-01-22T06:29:43Z,3987285555,141,12.1,3987285557,212,12.1,3989435339,178,,3987285551,56,Back,3987285559,213,0.0,3987285553,140,36.5,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149387,65,49,1,9,13,6k5zscdm9ufw0tguvzyjlp5hq,1,37.4,10.7,2023-01-21T14:39:25.185Z,2023-01-22T06:29:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149445,66,1,1,9,16,6k5zscdm9ufw0tguvzyjlp5hq,0,54.8,5.8,2023-01-21T14:39:28.855Z,2023-01-22T06:30:27Z,3987285861,56,Right,3989435715,389,,3987288673,140,56.1,3987288677,212,1.4,3987288675,141,6.4,3987288865,286,,3987288861,233,97,3987288679,213,0.3,7o11dzx2cccrslutrjl16ik89,R. Dōan,,3987288859,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149455,97,74,1,9,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.5,93.7,2023-01-21T14:39:28.892Z,2023-01-22T06:30:31Z,3987285895,285,,3987288885,233,66,3987285893,56,Back,3989435749,178,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149451,67,61,1,9,16,6k5zscdm9ufw0tguvzyjlp5hq,1,55.3,3.2,2023-01-21T14:39:28.958Z,2023-01-22T06:30:41Z,3989435857,389,,3987285881,56,Right,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149473,98,49,1,9,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.3,90.8,2023-01-21T14:39:30.535Z,2023-01-22T06:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149511,99,1,1,9,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.7,91.6,2023-01-21T14:39:31.185Z,2023-01-22T06:30:57Z,3987286105,213,5.0,3987286101,141,68.5,3987286099,140,44.0,3989436019,178,,3987286103,212,16.3,3987286095,56,Back,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149577,100,1,1,9,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,44,68.5,2023-01-21T14:39:33.166Z,2023-01-22T06:31:05Z,3989436075,178,,3987286411,212,22.6,3987286409,141,44.2,3987286407,140,29.3,3987286413,213,4.0,3987286405,56,Back,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149647,101,1,1,9,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.9,35.4,2023-01-21T14:39:38.169Z,2023-01-22T06:31:11Z,3987286733,56,Back,3987286741,213,2.5,3987286739,212,13.3,3987286735,140,22.7,3987286737,141,47.1,3989436125,178,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149707,102,1,1,9,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,22.7,47.1,2023-01-21T14:39:40.266Z,2023-01-22T06:31:17Z,3987286973,212,18.8,3989436179,178,,3987286969,140,30.1,3987286967,56,Back,3987286971,141,72.2,3987286977,213,1.1,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149797,103,1,1,9,31,a8l3w3n0j99qjlsxj3jnmgkz1,0,33.8,72.4,2023-01-21T14:39:43.907Z,2023-01-22T06:31:24Z,3987287437,196,,3987287457,1,,3987287445,140,84.6,3987287455,213,5.5,3987287449,141,0.0,3987287441,56,Right,3989436237,178,,3987287453,212,72.9,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,3987287433,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150047,68,5,1,9,37,6k5zscdm9ufw0tguvzyjlp5hq,1,16,101,2023-01-21T14:39:49.430Z,2023-01-22T06:31:30Z,3987288655,56,Back,3987288657,347,,3987288707,233,104,,,,,,,,,,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499149807,104,5,1,9,37,a8l3w3n0j99qjlsxj3jnmgkz1,0,84,-1,2023-01-21T14:39:49.430Z,2023-01-22T06:31:30Z,3987287529,347,,3987288745,233,68,3987287527,56,Right,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150293,69,1,1,9,59,6k5zscdm9ufw0tguvzyjlp5hq,0,23.5,100,2023-01-21T14:40:11.626Z,2023-01-22T06:31:36Z,3987289797,56,Back,3987289811,212,20.0,3987289813,213,6.1,3987289807,141,96.3,3987289801,140,42.2,3987289793,107,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150317,105,44,1,10,1,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.5,9,2023-01-21T14:40:13.407Z,2023-01-22T07:08:14Z,3987289929,286,,3987289925,56,Right,3987289969,233,70,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150297,70,44,1,10,1,6k5zscdm9ufw0tguvzyjlp5hq,0,44.5,91,2023-01-21T14:40:13.408Z,2023-01-22T06:31:45Z,3987289985,233,105,3987289841,285,,3987289839,56,Back,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150329,106,1,1,10,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,52.8,14.2,2023-01-21T14:40:13.426Z,2023-01-22T07:08:15Z,3987290003,141,23.1,3989436431,388,,3987290005,212,15.0,3987289997,3,,3987290007,213,0.4,3987290001,140,65.9,3987289999,56,Center,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150347,71,1,1,10,3,6k5zscdm9ufw0tguvzyjlp5hq,1,32,76.8,2023-01-21T14:40:15.380Z,2023-01-22T06:32:14Z,3987290123,213,5.3,3987290119,141,45.2,3989436579,178,,3987290117,140,46.2,3987290115,56,Back,3987290113,155,,3987290121,212,26.2,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150383,72,1,1,10,5,6k5zscdm9ufw0tguvzyjlp5hq,1,45.7,43.9,2023-01-21T14:40:17.754Z,2023-01-22T06:32:23Z,3989436633,178,,3987290301,212,10.6,3987290299,141,55.0,3987290297,140,52.8,3987290303,213,0.8,3987290295,56,Center,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150393,73,50,1,10,7,6k5zscdm9ufw0tguvzyjlp5hq,1,55.8,48.5,2023-01-21T14:40:19.584Z,2023-01-22T06:32:42Z,3987290537,233,107,3987290357,286,,3987290355,56,Center,,,,,,,,,,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150433,107,7,1,10,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,44.2,51.5,2023-01-21T14:40:19.586Z,2023-01-22T06:32:39Z,3989436723,178,,3987290523,285,,3987290521,56,Back,3988484781,384,,3987290529,233,73,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150407,74,3,1,10,8,6k5zscdm9ufw0tguvzyjlp5hq,0,52.6,41,2023-01-21T14:40:20.487Z,2023-01-22T06:32:50Z,3987290415,286,,3987290411,56,Center,3987290701,233,108,3989436799,178,,3988485991,464,,,,,,,,,,,arjwwth6yazptr851wu2u6e0a,Jeong Woo-Yeong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150455,108,7,1,10,8,a8l3w3n0j99qjlsxj3jnmgkz1,1,47.4,59,2023-01-21T14:40:20.621Z,2023-01-22T06:32:57Z,3988486161,383,,3987290695,233,74,3987290633,56,Back,3989436845,178,,3987290635,285,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150457,109,49,1,10,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.3,62.4,2023-01-21T14:40:21.849Z,2023-01-22T06:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150471,110,1,1,10,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,55.1,58.5,2023-01-21T14:40:22.695Z,2023-01-22T06:36:51Z,3989438225,178,,3987290723,212,9.6,3987290719,140,56.3,3987290717,56,Center,3987290721,141,44.5,3987290725,213,4.8,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150499,111,1,1,10,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,63.3,46.2,2023-01-21T14:40:24.924Z,2023-01-22T06:36:58Z,3989438283,178,,3987290863,140,73.7,3987290865,141,36.5,3987290867,212,12.8,3987290869,213,5.7,3987290861,56,Center,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150557,112,1,1,10,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.3,34.8,2023-01-21T14:40:27.526Z,2023-01-22T06:37:04Z,3987291123,141,15.3,3987291119,56,Right,3989438325,178,,3987291121,140,75.6,3987291125,212,13.5,3987291127,213,4.9,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150589,113,1,1,10,19,a8l3w3n0j99qjlsxj3jnmgkz1,0,86,7.5,2023-01-21T14:40:31.030Z,2023-01-22T06:37:12Z,3988488415,224,,3989438371,178,,3987291273,56,Center,3987291269,2,,3987291281,213,1.4,3987291275,140,90.0,3987291277,141,46.8,3988488567,20,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,3987291279,212,3987291271,155,,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,,,,,,,
2499150603,75,44,1,10,20,6k5zscdm9ufw0tguvzyjlp5hq,1,9.6,50.7,2023-01-21T14:40:32.070Z,2023-01-22T07:08:15Z,3987291339,56,Back,3987291341,285,,3987291417,233,114,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150599,114,44,1,10,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,90.4,49.3,2023-01-21T14:40:32.071Z,2023-01-22T06:37:18Z,3987291327,286,,3987291531,233,75,3987291325,56,Center,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150631,76,12,1,10,20,6k5zscdm9ufw0tguvzyjlp5hq,1,9.2,48.2,2023-01-21T14:40:32.156Z,2023-01-22T07:08:16Z,3987291467,140,24.9,3987291465,56,Back,3989438451,388,,3987291469,141,44.5,3987291473,213,6.1,3987291561,15,,3987291471,212,16.7,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150671,115,1,1,10,22,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.6,65.4,2023-01-21T14:40:34.519Z,2023-01-22T06:45:58Z,3987291689,212,8.6,3987291685,140,67.9,3989442173,178,,3987291687,141,53.5,3987291683,56,Center,3987291691,213,4.4,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150763,116,1,1,10,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,67.9,53.5,2023-01-21T14:40:35.410Z,2023-01-22T06:46:06Z,3987292043,56,Center,3987292053,141,58.5,3987292061,213,2.9,3989442627,178,,3987292057,212,14.8,3987292047,140,54.2,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150775,117,1,1,10,30,a8l3w3n0j99qjlsxj3jnmgkz1,0,66.4,91.7,2023-01-21T14:40:42.346Z,2023-01-22T06:46:16Z,3987292123,140,79.3,3987292129,213,6.2,3987292121,56,Left,3987292125,141,89.1,3989442727,178,,3987292127,212,13.7,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150791,77,49,1,10,31,6k5zscdm9ufw0tguvzyjlp5hq,1,18,9.4,2023-01-21T14:40:43.341Z,2023-01-22T06:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150823,78,1,1,10,32,6k5zscdm9ufw0tguvzyjlp5hq,1,19.3,9.5,2023-01-21T14:40:44.541Z,2023-01-22T06:46:31Z,3987292353,141,5.3,3987292355,212,8.1,3989442847,178,,3987292357,213,5.9,3987292349,56,Back,3987292351,140,26.5,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150891,79,1,1,10,34,6k5zscdm9ufw0tguvzyjlp5hq,1,28.3,6.2,2023-01-21T14:40:46.564Z,2023-01-22T06:46:39Z,3987292685,56,Back,3987292693,213,1.1,3987292687,140,32.7,3987292689,141,19.1,3987292691,212,9.9,3989442905,178,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150905,80,1,1,10,37,6k5zscdm9ufw0tguvzyjlp5hq,0,38.2,35,2023-01-21T14:40:49.307Z,2023-01-22T06:46:50Z,3987292743,56,Back,3989442971,178,,3987292751,213,6.2,3987292749,212,9.8,3987292745,140,47.5,3987292747,141,34.3,,,,,,,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499578905,1702,43,1,10,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-21T14:40:50.628Z,2023-01-22T09:48:43Z,3989542459,144,67,3989540503,233,1350,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499578899,1350,43,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-01-21T14:40:50.629Z,2023-01-22T09:48:42Z,3989542453,144,67,3989540507,233,1702,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499561651,1235,43,1,10,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-01-21T14:40:50.635Z,2023-01-22T09:48:47Z,3989464199,233,1093,3989542493,144,67,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499579759,1710,67,1,10,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,52.3,67.1,2023-01-21T14:40:50.635Z,2023-01-22T10:28:58Z,3989542525,233,1352,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499561649,1093,43,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-01-21T14:40:50.636Z,2023-01-22T09:48:47Z,3989464207,233,1235,3989542489,144,67,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499579757,1352,67,1,10,38,6k5zscdm9ufw0tguvzyjlp5hq,0,47.7,32.9,2023-01-21T14:40:50.636Z,2023-01-22T09:48:54Z,3989542529,233,1710,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150923,118,8,1,10,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.5,66.6,2023-01-21T14:40:50.649Z,2023-01-22T10:28:58Z,3987292825,56,Center,3989443017,178,,3988491279,383,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499150937,119,49,1,10,40,a8l3w3n0j99qjlsxj3jnmgkz1,1,61.7,67.7,2023-01-21T14:40:52.041Z,2023-01-22T06:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151047,120,1,1,10,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.7,60.7,2023-01-21T14:40:55.589Z,2023-01-22T06:47:14Z,3987293443,140,75.6,3989443137,178,,3987293441,56,Left,3987293449,213,1.4,3987293447,212,14.2,3987293445,141,81.4,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151123,121,1,1,10,45,a8l3w3n0j99qjlsxj3jnmgkz1,1,73.4,78.3,2023-01-21T14:40:57.733Z,2023-01-22T06:47:19Z,3987293753,140,73.4,3987293763,213,4.7,3987293757,141,47.7,3987293749,56,Center,3987293759,212,20.8,3989443161,178,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499579777,1353,83,1,10,48,6k5zscdm9ufw0tguvzyjlp5hq,1,26.9,55,2023-01-21T14:41:00.040Z,2023-01-22T09:49:06Z,3989542581,399,486206,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151155,122,1,1,10,48,a8l3w3n0j99qjlsxj3jnmgkz1,0,73.4,47.7,2023-01-21T14:41:00.084Z,2023-01-22T06:47:34Z,3987293911,141,47.9,3987293915,213,0.0,3987293905,155,,3989443275,178,,3987293907,56,Center,3987293913,212,25.8,3987293909,140,98.0,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151163,81,52,1,10,49,6k5zscdm9ufw0tguvzyjlp5hq,1,7,49.6,2023-01-21T14:41:01.978Z,2023-01-22T06:47:39Z,3989443313,178,,3988494465,376,,,,,,,,,,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151339,82,1,1,10,55,6k5zscdm9ufw0tguvzyjlp5hq,1,9.8,48.7,2023-01-21T14:41:07.403Z,2023-01-22T06:47:47Z,3987294771,213,5.2,3987294763,141,31.1,3989443373,178,,3987294759,140,15.2,3987294755,123,,3987294767,212,13.2,3987294757,56,Back,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151403,83,1,1,11,2,6k5zscdm9ufw0tguvzyjlp5hq,1,23.7,38.9,2023-01-21T14:41:14.174Z,2023-01-22T06:47:53Z,3987295089,141,69.2,3987295085,56,Back,3987295087,140,23.8,3987295093,213,1.6,3989443419,178,,3987295091,212,20.6,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151439,84,1,1,11,8,6k5zscdm9ufw0tguvzyjlp5hq,1,27.9,64.8,2023-01-21T14:41:20.118Z,2023-01-22T06:48:00Z,3987295357,213,4.6,3987295355,212,15.1,3987295351,140,25.8,3987295349,56,Back,3989443475,178,,3987295353,141,42.8,,,,,,,e8dpcth2x1y0zbaovljbgk5hx,M. Gulde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499151487,85,1,1,11,9,6k5zscdm9ufw0tguvzyjlp5hq,1,23.5,40,2023-01-21T14:41:21.609Z,2023-01-22T06:48:06Z,3989443531,178,,3987295581,213,2.8,3987295573,56,Back,3987295577,141,49.1,3987295575,140,7.5,3987295579,212,17.9,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
