id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2476484079,544,1,2,54,31,f0w62l8zql3tukxsy8fqwp72x,1,35.6,41.6,2022-10-23T16:47:06.949Z,2022-10-24T01:36:25Z,3867753731,140,39.6,3867753733,141,64.5,3869092943,178,,3867753729,56,Back,3867753735,212,16.1,3867753737,213,1.3,,,,,,,9j1fd0mz39tl1h5che3f357md,S. Serdar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484155,545,1,2,54,37,f0w62l8zql3tukxsy8fqwp72x,1,52.6,85.7,2022-10-23T16:47:13.021Z,2022-10-24T01:36:36Z,3869093125,178,,3867754151,141,96.8,3867754147,140,72.8,3867754145,56,Left,3867754157,213,0.3,3867754155,212,22.5,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484167,546,50,2,54,40,f0w62l8zql3tukxsy8fqwp72x,1,74.4,98.1,2022-10-23T16:47:16.071Z,2022-10-24T01:36:48Z,3867754201,56,Left,3867754321,233,443,3867754203,286,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484179,443,7,2,54,41,cz4a6wmzx2obyisadhgaccx7b,1,25.6,1.9,2022-10-23T16:47:16.502Z,2022-10-24T01:36:55Z,3867754299,233,546,3869093501,178,,3867754245,285,,3867754241,167,,3867754243,56,Back,3868550917,385,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484193,444,5,2,54,42,cz4a6wmzx2obyisadhgaccx7b,0,25.4,-2,2022-10-23T16:47:17.310Z,2022-10-24T01:36:59Z,3867754547,233,547,3867754337,347,,3867754335,56,Back,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484207,547,5,2,54,42,f0w62l8zql3tukxsy8fqwp72x,1,74.6,102,2022-10-23T16:47:17.310Z,2022-10-24T01:36:59Z,3867754441,233,444,3867754387,56,Left,3867754391,347,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484427,548,1,2,54,53,f0w62l8zql3tukxsy8fqwp72x,1,76.7,100,2022-10-23T16:47:28.970Z,2022-10-24T01:37:08Z,3867755691,140,87.3,3867755693,141,99.2,3867755683,107,,3867755687,56,Left,3867755695,212,11.3,3867755697,213,6.1,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484443,549,1,2,54,55,f0w62l8zql3tukxsy8fqwp72x,1,87.3,99.2,2022-10-23T16:47:30.535Z,2022-10-24T01:37:14Z,3867755791,141,98.4,3867755793,212,7.9,3869093827,178,,3867755785,56,Left,3867755787,140,79.8,3867755797,213,3.2,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484473,550,1,2,54,56,f0w62l8zql3tukxsy8fqwp72x,0,79.8,98.4,2022-10-23T16:47:31.472Z,2022-10-24T01:37:19Z,3868551183,224,,3867755943,2,,3867755953,212,34.8,3867755955,213,5.1,3869093915,178,,3868551185,72,,3867755945,155,,3867755949,140,93.3,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,3867755951,141,51.6,3867755957,1,3867755947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484481,445,52,2,54,57,cz4a6wmzx2obyisadhgaccx7b,1,4.3,48.5,2022-10-23T16:47:33.098Z,2022-10-24T01:37:23Z,3869093989,178,,3868551361,377,,,,,,,,,,,,,,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484735,446,1,2,55,12,cz4a6wmzx2obyisadhgaccx7b,0,15,43.4,2022-10-23T16:47:47.327Z,2022-10-24T01:37:39Z,3867757301,141,46.6,3867757303,212,42.6,3867757299,140,55.5,3867757297,56,Center,3867757295,199,,3867757305,213,0.1,3867757307,1,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484743,551,1,2,55,13,f0w62l8zql3tukxsy8fqwp72x,0,43.3,56.5,2022-10-23T16:47:49.030Z,2022-10-24T01:37:44Z,3867758477,141,75.6,3867757349,56,Center,3869094309,178,,3867758481,213,0.8,3867758473,140,56.1,3867758479,212,18.7,3867758469,155,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476734175,902,43,2,55,19,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-23T16:47:54.778Z,2022-10-24T06:38:00Z,3869336645,144,82,3869094985,178,0,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484915,447,1,2,55,19,cz4a6wmzx2obyisadhgaccx7b,1,44.7,20,2022-10-23T16:47:54.809Z,2022-10-24T06:37:41Z,3867758205,141,9.2,3867758207,212,19.5,3867758209,213,3.5,3867758203,140,27.5,3867758201,56,Back,3869094427,178,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484937,448,1,2,55,23,cz4a6wmzx2obyisadhgaccx7b,1,28.5,12,2022-10-23T16:47:58.629Z,2022-10-24T01:38:12Z,3867758311,140,37.0,3869094769,178,,3867758313,141,3.4,3867758317,213,5.7,3867758315,212,10.7,3867758309,56,Back,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476484969,449,1,2,55,24,cz4a6wmzx2obyisadhgaccx7b,1,37,3.4,2022-10-23T16:47:59.518Z,2022-10-24T01:38:19Z,3867758513,140,26.5,3869094887,178,,3867758519,213,2.7,3867758511,56,Back,3867758517,212,12.0,3867758515,141,10.4,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485053,450,1,2,55,26,cz4a6wmzx2obyisadhgaccx7b,1,27.7,12.3,2022-10-23T16:48:01.600Z,2022-10-24T01:41:13Z,3869098175,178,,3867758985,212,19.6,3867758987,213,1.7,3867758981,140,25.4,3867758983,141,40.9,3867758979,56,Back,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485103,451,1,2,55,29,cz4a6wmzx2obyisadhgaccx7b,1,25.3,50,2022-10-23T16:48:04.701Z,2022-10-24T01:41:20Z,3867759275,212,19.4,3867759277,213,3.3,3867759265,56,Back,3867759273,141,46.6,3869098327,178,,3867759271,140,7.0,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485177,452,1,2,55,33,cz4a6wmzx2obyisadhgaccx7b,1,8.3,45.2,2022-10-23T16:48:08.481Z,2022-10-24T01:41:27Z,3867759687,141,4.3,3867759685,140,37.3,3867759693,1,,3867759691,213,5.5,3867759681,155,,3869098473,178,,3867759689,212,41.2,3867759683,56,Back,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485215,453,1,2,55,36,cz4a6wmzx2obyisadhgaccx7b,1,37.7,4.3,2022-10-23T16:48:11.580Z,2022-10-24T01:41:35Z,3867759921,155,,3867759923,56,Back,3867759929,212,17.4,3867759927,141,14.4,3867759925,140,22.5,3869098585,178,,3867759931,213,2.7,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485377,454,1,2,55,39,cz4a6wmzx2obyisadhgaccx7b,1,22.7,18.3,2022-10-23T16:48:14.946Z,2022-10-24T01:41:45Z,3867760765,140,11.0,3867760767,141,44.8,3867760769,212,21.8,3867760763,56,Back,3867760771,213,2.2,3869098685,178,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485457,455,1,2,55,46,cz4a6wmzx2obyisadhgaccx7b,1,14.2,42.4,2022-10-23T16:48:22.208Z,2022-10-24T01:41:56Z,3869098923,178,,3867761171,213,5.4,3867761163,56,Back,3867761169,212,35.2,3867761161,155,,3867761173,1,,3867761167,141,3.4,3867761165,140,36.2,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476739771,1115,43,2,55,48,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2022-10-23T16:48:24.161Z,2022-10-24T02:14:10Z,3869134893,144,82,3869134839,178,0,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485465,456,1,2,55,49,cz4a6wmzx2obyisadhgaccx7b,1,36.3,3.7,2022-10-23T16:48:24.363Z,2022-10-24T01:42:05Z,3867761235,213,0.9,3869099093,178,,3867761229,140,42.8,3867761227,56,Back,3867761233,212,11.0,3867761231,141,16.4,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485489,457,1,2,55,50,cz4a6wmzx2obyisadhgaccx7b,0,42.8,16.4,2022-10-23T16:48:25.758Z,2022-10-24T01:42:12Z,3869099245,178,,3867761387,212,45.6,3867761385,141,14.6,3867761383,140,86.2,3867761389,213,6.3,3867761381,56,Right,3867761391,1,,3867761379,155,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485519,553,12,2,55,55,f0w62l8zql3tukxsy8fqwp72x,1,11.6,83.2,2022-10-23T16:48:30.365Z,2022-10-24T01:42:20Z,3867761565,212,13.8,3867761559,56,Back,3869099407,178,,3867761569,213,0.9,3867761563,141,99.0,3867761561,140,19.9,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485567,458,3,2,56,1,cz4a6wmzx2obyisadhgaccx7b,0,82.6,11.6,2022-10-23T16:48:36.551Z,2022-10-24T01:42:35Z,3867761821,286,,3869099755,178,,3867761947,233,554,3867761819,56,Right,3868560467,464,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485577,554,7,2,56,1,f0w62l8zql3tukxsy8fqwp72x,0,17.4,88.4,2022-10-23T16:48:36.853Z,2022-10-24T01:42:39Z,3867761917,233,458,3868560575,385,,3867761877,285,,3867761875,56,Back,3869099835,178,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485619,459,1,2,56,3,cz4a6wmzx2obyisadhgaccx7b,0,88.5,12.5,2022-10-23T16:48:38.710Z,2022-10-24T01:42:44Z,3868560927,224,,3867762091,212,3.9,3867762081,2,,3867762089,141,17.9,3867762087,140,89.7,3868560929,20,,3867762093,213,1.2,3869099891,178,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,3867762083,155,,3867762085,56,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,,,,,,
2476485633,555,61,2,56,3,f0w62l8zql3tukxsy8fqwp72x,1,13.5,84.4,2022-10-23T16:48:38.921Z,2022-10-24T01:42:49Z,3867762157,56,Back,3869099983,178,,3869099981,21,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485645,556,49,2,56,5,f0w62l8zql3tukxsy8fqwp72x,1,22.3,71.8,2022-10-23T16:48:40.685Z,2022-10-24T01:42:57Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485697,557,1,2,56,6,f0w62l8zql3tukxsy8fqwp72x,1,22.3,72,2022-10-23T16:48:42.026Z,2022-10-24T01:45:06Z,3867762527,213,2.8,3867762525,212,9.1,3869102715,178,,3867762519,56,Back,3867762523,141,76.1,3867762521,140,14.1,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485739,558,1,2,56,7,f0w62l8zql3tukxsy8fqwp72x,0,14.1,76.1,2022-10-23T16:48:42.894Z,2022-10-24T01:45:14Z,3867762747,155,,3867762755,212,32.2,3867762757,213,5.9,3867762753,141,60.6,3867762759,1,,3869102881,178,,3867762751,140,43.1,3867762749,56,Back,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485761,460,44,2,56,10,cz4a6wmzx2obyisadhgaccx7b,1,56.6,42,2022-10-23T16:48:45.388Z,2022-10-24T06:16:22Z,3867762903,286,,3867762901,56,Center,3867762985,233,559,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485747,559,44,2,56,10,f0w62l8zql3tukxsy8fqwp72x,0,43.4,58,2022-10-23T16:48:45.389Z,2022-10-24T01:45:22Z,3867762805,285,,3867763053,233,460,3867762803,56,Back,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485811,461,1,2,56,10,cz4a6wmzx2obyisadhgaccx7b,1,56.4,44.6,2022-10-23T16:48:45.450Z,2022-10-24T06:16:22Z,3869103121,178,,3867763133,56,Center,3867763135,140,69.8,3867763131,3,,3867763139,212,19.9,3867763141,213,0.8,3867763137,141,65.2,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485821,462,1,2,56,13,cz4a6wmzx2obyisadhgaccx7b,0,69.8,65.4,2022-10-23T16:48:48.914Z,2022-10-24T01:45:35Z,3869103323,388,,3867763177,3,,3867763187,212,10.0,3867763185,141,65.5,3867763189,213,0.0,3867763183,140,79.3,3867763181,56,Center,3867763179,168,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485879,560,1,2,56,15,f0w62l8zql3tukxsy8fqwp72x,1,23.1,38.8,2022-10-23T16:48:51.079Z,2022-10-24T01:45:43Z,3867763485,141,32.7,3867763487,212,4.5,3869103487,178,,3867763479,3,,3867763481,56,Back,3867763483,140,24.8,3867763489,213,5.1,,,,c2bhdypnqifsl8eiovtfdmyg9,A. Rogel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485957,561,1,2,56,16,f0w62l8zql3tukxsy8fqwp72x,1,24.8,32.7,2022-10-23T16:48:52.065Z,2022-10-24T01:45:48Z,3867763915,56,Back,3867763917,140,36.6,3867763919,141,25.3,3869103601,178,,3867763923,213,5.9,3867763921,212,13.4,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485965,562,1,2,56,22,f0w62l8zql3tukxsy8fqwp72x,0,27.3,33.9,2022-10-23T16:48:57.838Z,2022-10-24T01:46:03Z,3867763959,141,36.3,3867763955,56,Back,3867763957,140,33.4,3867763963,213,0.2,3867763961,212,6.6,3869103781,178,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485979,463,61,2,56,22,cz4a6wmzx2obyisadhgaccx7b,1,66,62.6,2022-10-23T16:48:57.987Z,2022-10-24T01:46:12Z,3867763999,56,Center,3869103941,178,,,,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476485997,563,4,2,56,24,f0w62l8zql3tukxsy8fqwp72x,1,45.8,52.9,2022-10-23T16:49:00.078Z,2022-10-24T01:46:17Z,3867764621,152,,3867764623,265,,3867764619,13,,3867764079,56,Back,3867764631,233,464,3867764625,286,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486037,464,4,2,56,24,cz4a6wmzx2obyisadhgaccx7b,0,54.2,47.1,2022-10-23T16:49:00.079Z,2022-10-24T01:46:17Z,3867764311,285,,3867764305,56,Center,3867764307,152,,3867764671,233,563,3867764309,265,,3867764303,13,,3869104035,178,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486197,564,1,2,56,33,f0w62l8zql3tukxsy8fqwp72x,1,44.8,49.1,2022-10-23T16:49:09.179Z,2022-10-24T01:46:21Z,3867765209,56,Center,3867765217,213,0.5,3867765231,189,,3867765211,140,58.8,3867765207,152,,3867765215,212,16.5,3867765213,141,60.2,3867765205,5,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,3869104097,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486215,565,1,2,56,36,f0w62l8zql3tukxsy8fqwp72x,0,61.2,62,2022-10-23T16:49:12.261Z,2022-10-24T01:46:30Z,3867765335,213,0.3,3869104359,178,,3867765329,140,77.6,3867765325,56,Center,3867765333,212,18.1,3867765331,141,70.0,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486229,465,8,2,56,38,cz4a6wmzx2obyisadhgaccx7b,1,23.6,28.3,2022-10-23T16:49:13.432Z,2022-10-24T01:46:38Z,3867765393,56,Back,3869104503,178,,3868566657,385,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486257,566,50,2,56,39,f0w62l8zql3tukxsy8fqwp72x,1,68.6,78.9,2022-10-23T16:49:14.910Z,2022-10-24T01:46:54Z,3867765893,233,466,3867765535,56,Left,3867765537,286,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486285,466,7,2,56,39,cz4a6wmzx2obyisadhgaccx7b,1,31.4,21.1,2022-10-23T16:49:15.017Z,2022-10-24T01:46:57Z,3867765703,285,,3867765793,233,566,3867765701,56,Back,3869104783,178,,3868566797,383,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486299,467,3,2,56,40,cz4a6wmzx2obyisadhgaccx7b,0,34.6,19.1,2022-10-23T16:49:16.065Z,2022-10-24T01:47:04Z,3869104917,178,,3868567065,465,,3867765753,56,Back,3867765999,233,567,3867765997,286,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486291,567,7,2,56,40,f0w62l8zql3tukxsy8fqwp72x,0,65.4,80.9,2022-10-23T16:49:16.215Z,2022-10-24T01:47:08Z,3867765733,285,,3869104961,178,,3868567243,385,,3867765731,56,Left,3867765959,233,467,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486337,468,49,2,56,42,cz4a6wmzx2obyisadhgaccx7b,1,30.1,21.2,2022-10-23T16:49:17.384Z,2022-10-24T01:47:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486359,469,3,2,56,42,cz4a6wmzx2obyisadhgaccx7b,0,33.3,20.2,2022-10-23T16:49:17.616Z,2022-10-24T01:47:27Z,3868567369,464,,3867766115,285,,3867766237,233,568,3867766113,56,Back,3869105189,178,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486353,568,7,2,56,42,f0w62l8zql3tukxsy8fqwp72x,1,66.7,79.8,2022-10-23T16:49:17.719Z,2022-10-24T01:47:33Z,3867766209,233,469,3869105305,178,,3867766213,286,,3868567519,384,,3867766101,56,Left,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486365,569,49,2,56,42,f0w62l8zql3tukxsy8fqwp72x,1,70.6,80.6,2022-10-23T16:49:18.237Z,2022-10-24T01:47:37Z,,,,,,,,,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486395,570,1,2,56,45,f0w62l8zql3tukxsy8fqwp72x,1,72.9,80.8,2022-10-23T16:49:20.985Z,2022-10-24T01:47:44Z,3867766315,213,0.2,3867766309,140,89.7,3869105513,178,,3867766307,56,Left,3867766313,212,17.9,3867766311,141,85.3,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486407,571,1,2,56,47,f0w62l8zql3tukxsy8fqwp72x,0,89.9,85.1,2022-10-23T16:49:23.138Z,2022-10-24T01:47:51Z,3868568593,224,,3867766367,212,17.0,3869105637,178,,3868568595,72,,3867766361,56,Center,3867766369,213,4.9,3867766359,155,,3867766365,141,60.5,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,3867766363,140,92.8,3867766357,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486435,470,12,2,56,48,cz4a6wmzx2obyisadhgaccx7b,1,6.7,44.5,2022-10-23T16:49:24.011Z,2022-10-24T01:47:57Z,3867766509,141,23.3,3869105775,388,,3867766537,15,,3867766513,213,5.5,3867766511,212,20.0,3867766505,56,Back,3867766507,140,19.9,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486535,572,1,2,56,54,f0w62l8zql3tukxsy8fqwp72x,0,80.9,66.7,2022-10-23T16:49:29.912Z,2022-10-24T01:48:11Z,3867767001,56,Center,3869106039,178,,3867767009,213,4.8,3867769567,233,471,3867767003,140,81.3,3867769565,236,,3867767005,141,60.6,3867769571,286,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,3867767007,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486575,471,74,2,56,54,cz4a6wmzx2obyisadhgaccx7b,1,17.6,29.1,2022-10-23T16:49:30.173Z,2022-10-24T01:48:14Z,3867769641,233,572,3869106105,178,,3867769523,285,,3867767201,56,Back,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476486637,472,12,2,56,56,cz4a6wmzx2obyisadhgaccx7b,1,14.2,48.7,2022-10-23T16:49:31.629Z,2022-10-24T01:48:29Z,3867767543,141,100.0,3867767541,140,67.1,3869106451,178,,3867770531,167,,3867767547,213,0.6,3867767545,212,66.1,3867767539,56,Left,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476487197,473,5,2,57,2,cz4a6wmzx2obyisadhgaccx7b,0,69.7,101.4,2022-10-23T16:49:37.993Z,2022-10-24T01:48:38Z,3867770669,56,Left,3867772033,233,574,3867770671,347,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476487105,574,5,2,57,2,f0w62l8zql3tukxsy8fqwp72x,1,30.3,-1.4,2022-10-23T16:49:37.993Z,2022-10-24T01:48:38Z,3867770151,56,Back,3867772025,233,473,3867770153,347,,,,,,,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476487135,575,1,2,57,27,f0w62l8zql3tukxsy8fqwp72x,1,28.7,0,2022-10-23T16:50:03.113Z,2022-10-24T01:48:51Z,3867770297,107,,3867770307,213,2.2,3867770305,212,26.8,3867770301,140,13.8,3867770309,1,,3867770303,141,30.0,3867770299,56,Back,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476487159,576,1,2,57,35,f0w62l8zql3tukxsy8fqwp72x,1,13.4,30.6,2022-10-23T16:50:10.992Z,2022-10-24T01:48:58Z,3867770467,140,30.4,3867770465,56,Back,3867770469,141,54.3,3869106991,178,,3867770471,212,24.0,3867770473,213,0.7,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
