id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2468470703,108,1,1,12,3,4l9mrqzmajz5crzlz50mtbt6x,1,49.4,69.7,2022-10-07T18:42:10.508Z,2022-10-08T05:34:15Z,3825279925,213,1.2,3826057219,178,,3825279917,56,Left,3825279923,212,15.7,3825279919,140,54.4,3825279921,141,91.5,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470737,109,1,1,12,6,4l9mrqzmajz5crzlz50mtbt6x,1,53.3,90.9,2022-10-07T18:42:13.193Z,2022-10-08T05:34:18Z,3825280127,140,41.6,3826057405,178,,3825280129,141,86.8,3825280133,213,3.4,3825280125,56,Back,3825280131,212,12.6,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470781,110,1,1,12,8,4l9mrqzmajz5crzlz50mtbt6x,1,38.9,87.4,2022-10-07T18:42:14.892Z,2022-10-08T05:34:22Z,3826057605,178,,3825280427,140,30.1,3825280431,212,16.2,3825280429,141,67.8,3825280433,213,4.1,3825280425,56,Back,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470839,111,1,1,12,12,4l9mrqzmajz5crzlz50mtbt6x,1,32.3,67.2,2022-10-07T18:42:19.087Z,2022-10-08T05:34:25Z,3825280819,141,79.1,3825280815,56,Left,3826057755,178,,3825280823,212,25.5,3825280817,140,55.3,3825280825,213,0.3,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470863,112,1,1,12,14,4l9mrqzmajz5crzlz50mtbt6x,1,55.8,79,2022-10-07T18:42:21.325Z,2022-10-08T05:34:32Z,3825280941,56,Left,3825280947,212,9.6,3825280943,140,64.6,3826058073,178,,3825280945,141,82.9,3825280949,213,0.3,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470885,113,1,1,12,15,4l9mrqzmajz5crzlz50mtbt6x,1,62.5,86.6,2022-10-07T18:42:22.082Z,2022-10-08T05:34:40Z,3825281039,140,65.2,3826058467,178,,3825281045,213,5.0,3825281041,141,71.7,3825281037,56,Center,3825281043,212,10.5,,,,,,,e9c0v3ik308t91njildxzc6vp,M. Dabbur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470901,114,1,1,12,17,4l9mrqzmajz5crzlz50mtbt6x,0,68.1,72.6,2022-10-07T18:42:24.119Z,2022-10-08T05:34:43Z,3825281137,56,Left,3825281145,213,0.3,3825281143,212,37.2,3825281141,141,90.3,3825281139,140,100.0,3825313329,1,,3826058663,178,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468470927,88,5,1,12,22,cu0eztmjcsbydyp53aleznorw,1,-1.7,20.9,2022-10-07T18:42:28.817Z,2022-10-08T05:34:46Z,3825331273,346,,3825331093,233,209,3825281295,56,Back,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468479975,209,5,1,12,22,4l9mrqzmajz5crzlz50mtbt6x,0,101.7,79.1,2022-10-07T18:42:28.817Z,2022-10-08T05:34:46Z,3825331271,346,,3825330473,56,Left,3825331113,233,88,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471277,89,1,1,12,42,cu0eztmjcsbydyp53aleznorw,1,3.4,46.2,2022-10-07T18:42:49.164Z,2022-10-08T05:34:51Z,3825283245,213,5.2,3825283221,124,,3825283227,56,Back,3825283251,237,,3825283241,212,16.1,3825283237,141,25.2,3825283231,140,10.5,3825283275,189,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471369,90,1,1,12,47,cu0eztmjcsbydyp53aleznorw,1,22.7,16.9,2022-10-07T18:42:53.888Z,2022-10-08T05:34:54Z,3826059119,178,,3825283791,212,42.8,3825283785,56,Center,3825283793,213,0.7,3825283789,141,56.6,3825283787,140,54.3,3825283795,1,,3825283783,155,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471377,91,44,1,12,49,cu0eztmjcsbydyp53aleznorw,1,54.4,53.9,2022-10-07T18:42:56.231Z,2022-10-08T08:27:53Z,3825283831,286,,3825283869,233,115,3825283829,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471359,115,44,1,12,49,4l9mrqzmajz5crzlz50mtbt6x,0,45.6,46.1,2022-10-07T18:42:56.232Z,2022-10-08T05:34:58Z,3825283723,285,,3825283721,56,Back,3825283911,233,91,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471399,92,61,1,12,49,cu0eztmjcsbydyp53aleznorw,1,55,56.9,2022-10-07T18:42:56.355Z,2022-10-08T08:27:54Z,3826059777,21,,3825283967,56,Center,3826059779,388,,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471415,93,1,1,12,51,cu0eztmjcsbydyp53aleznorw,1,46.9,67.2,2022-10-07T18:42:58.230Z,2022-10-08T05:35:10Z,3825284081,140,58.7,3825284087,213,1.0,3826059941,178,,3825284083,141,94.4,3825284079,56,Left,3825284085,212,22.3,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471449,94,1,1,12,53,cu0eztmjcsbydyp53aleznorw,1,58.6,95.6,2022-10-07T18:43:00.518Z,2022-10-08T05:35:15Z,3825284275,56,Left,3826060061,178,,3825284279,141,81.2,3825284277,140,51.1,3825284283,213,4.0,3825284281,212,12.6,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471477,95,1,1,12,55,cu0eztmjcsbydyp53aleznorw,1,53.7,82.8,2022-10-07T18:43:02.567Z,2022-10-08T05:35:19Z,3825284425,141,66.6,3825284429,213,4.2,3825284423,140,48.1,3825284421,56,Back,3826060167,178,,3825284427,212,12.5,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471535,96,1,1,13,0,cu0eztmjcsbydyp53aleznorw,1,45.3,57.9,2022-10-07T18:43:06.590Z,2022-10-08T05:35:23Z,3825284763,141,69.0,3825284761,140,42.0,3825284759,56,Back,3825284767,213,2.0,3825284765,212,8.3,3826060229,178,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471575,97,1,1,13,2,cu0eztmjcsbydyp53aleznorw,1,42,69,2022-10-07T18:43:08.610Z,2022-10-08T05:35:27Z,3825284987,140,52.7,3825284991,212,16.5,3825284993,213,0.8,3825284985,56,Left,3825284989,141,86.7,3826060397,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471603,98,1,1,13,4,cu0eztmjcsbydyp53aleznorw,1,43.3,83.9,2022-10-07T18:43:10.713Z,2022-10-08T05:35:30Z,3826060583,178,,3825285111,213,3.9,3825285099,140,34.8,3825285097,56,Back,3825285103,141,72.3,3825285107,212,11.9,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471617,99,1,1,13,5,cu0eztmjcsbydyp53aleznorw,1,34,76.3,2022-10-07T18:43:11.725Z,2022-10-08T05:35:33Z,3825285161,213,6.0,3825285155,212,13.2,3825285143,56,Back,3825285151,141,70.3,3826060693,178,,3825285147,140,46.0,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471687,100,1,1,13,6,cu0eztmjcsbydyp53aleznorw,1,43.4,63.2,2022-10-07T18:43:13.422Z,2022-10-08T05:35:40Z,3825285523,212,23.2,3825285521,141,29.9,3825285519,140,38.6,3825285517,56,Back,3825285525,213,4.5,3826060985,178,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471807,101,1,1,13,13,cu0eztmjcsbydyp53aleznorw,1,54.7,11.2,2022-10-07T18:43:19.868Z,2022-10-08T05:35:45Z,3825286173,140,46.4,3825286171,56,Back,3825286177,212,10.5,3825286175,141,2.5,3825286179,213,3.7,3826061109,178,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471867,102,1,1,13,20,cu0eztmjcsbydyp53aleznorw,0,70.1,23.9,2022-10-07T18:43:27.392Z,2022-10-08T05:35:51Z,3826061211,178,,3825286523,140,89.9,3825286521,56,Center,3825286533,213,6.3,3825286525,141,23.5,3825286529,212,20.8,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471897,116,12,1,13,22,4l9mrqzmajz5crzlz50mtbt6x,1,10.9,75.1,2022-10-07T18:43:29.441Z,2022-10-08T05:35:56Z,3825286671,212,17.5,3825286669,141,100.0,3825286665,56,Back,3825286667,140,10.5,3825286675,213,1.6,3826061309,178,,3825286723,167,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472065,103,5,1,13,25,cu0eztmjcsbydyp53aleznorw,1,89.2,-1.1,2022-10-07T18:43:31.873Z,2022-10-08T05:35:59Z,3825287631,56,Right,3825287665,233,117,3825287633,347,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471903,117,5,1,13,25,4l9mrqzmajz5crzlz50mtbt6x,0,10.8,101.1,2022-10-07T18:43:31.873Z,2022-10-08T05:36:00Z,3825286699,56,Back,3825287689,233,103,3825286701,347,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472221,104,1,1,13,48,cu0eztmjcsbydyp53aleznorw,1,94.7,0,2022-10-07T18:43:55.466Z,2022-10-08T05:36:02Z,3825288545,212,7.4,3825288539,56,Right,3825288537,107,,3825288543,141,8.6,3825288541,140,91.4,3825288547,213,2.1,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472231,105,1,1,13,49,cu0eztmjcsbydyp53aleznorw,1,92.1,7.9,2022-10-07T18:43:56.279Z,2022-10-08T05:36:07Z,3825288589,213,4.7,3825288593,156,,3825288585,141,2.5,3826061421,178,,3825288583,140,92.1,3825288587,212,3.7,3825288581,56,Right,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472247,106,1,1,13,51,cu0eztmjcsbydyp53aleznorw,1,88,4,2022-10-07T18:43:57.866Z,2022-10-08T05:36:13Z,3825288679,140,82.1,3825288685,213,2.8,3826061589,178,,3825288681,141,7.1,3825288683,212,6.5,3825288677,56,Right,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472257,107,1,1,13,52,cu0eztmjcsbydyp53aleznorw,1,81.3,6.2,2022-10-07T18:43:59.149Z,2022-10-08T05:36:16Z,3825288733,141,3.4,3825288729,56,Right,3825288737,213,6.0,3825288731,140,87.0,3826061681,178,,3825288735,212,6.3,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472261,108,1,1,13,53,cu0eztmjcsbydyp53aleznorw,0,87.5,2.7,2022-10-07T18:43:59.862Z,2022-10-08T05:36:20Z,3825288855,233,118,3826061823,178,,3825288853,236,,3825288749,140,87.8,3825288859,286,,3825288753,212,1.6,3825288751,141,5.0,3825288747,56,Right,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,3825288755,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472275,118,74,1,13,53,4l9mrqzmajz5crzlz50mtbt6x,1,20.1,93.9,2022-10-07T18:43:59.936Z,2022-10-08T05:36:23Z,3826061951,178,,3825288823,56,Back,3825288885,233,108,3825288825,285,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472315,109,1,1,13,55,cu0eztmjcsbydyp53aleznorw,1,78.6,6.2,2022-10-07T18:44:01.897Z,2022-10-08T05:36:26Z,3825289051,56,Right,3825289057,212,2.5,3825289053,140,77.8,3826062115,178,,3825289055,141,2.8,3825289059,213,4.4,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472333,110,1,1,13,57,cu0eztmjcsbydyp53aleznorw,0,78,2.6,2022-10-07T18:44:03.776Z,2022-10-08T05:36:29Z,3825901821,224,,3825289159,141,47.2,3825901823,20,,3826062341,178,,3825289155,56,Center,3825289161,212,30.9,3825289163,213,1.4,3825289153,155,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,3825289157,140,83.8,,3825289151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472353,119,12,1,13,58,4l9mrqzmajz5crzlz50mtbt6x,1,14.1,53.6,2022-10-07T18:44:05.266Z,2022-10-08T05:36:36Z,3825289255,140,33.4,3825289261,213,0.7,3825289259,212,27.5,3825289267,15,,3826062557,388,,3825289253,56,Back,3825289257,141,80.9,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472383,111,1,1,14,0,cu0eztmjcsbydyp53aleznorw,1,70.4,22.9,2022-10-07T18:44:07.313Z,2022-10-08T05:36:39Z,3825289435,213,1.2,3825289427,56,Center,3825289425,3,,3825289433,212,19.9,3825289429,140,76.4,3825289431,141,50.7,3826062687,388,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472399,112,2,1,14,2,cu0eztmjcsbydyp53aleznorw,1,76.8,50.9,2022-10-07T18:44:08.823Z,2022-10-08T05:36:44Z,3826062927,388,,3825304603,3,,3825289565,56,Center,3825289569,141,37.7,3825289567,140,82.1,3825304599,7,5ndmhtdu5jfgvzuddd7fu2fh1,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472483,120,55,1,14,2,4l9mrqzmajz5crzlz50mtbt6x,1,18.1,60.4,2022-10-07T18:44:08.824Z,2022-10-08T05:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472423,113,43,1,14,4,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-07T18:44:11.388Z,2022-10-07T18:46:59Z,3825289687,56,Center,3825289691,141,37.1,3825289693,212,9.0,3825304905,144,1,3825289695,213,3.1,3825289689,140,76.9,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472445,114,43,1,14,6,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-07T18:44:12.747Z,2022-10-07T18:47:00Z,3825289817,140,72.1,3825289815,56,Center,3825289819,141,35.9,3825304981,144,1,3825289821,212,5.0,3825289823,213,3.2,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472469,115,43,1,14,7,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-07T18:44:13.820Z,2022-10-07T18:47:24Z,3825306905,144,2,3825289977,140,93.4,3825289975,56,Right,3825292819,7,109203,3825289979,141,20.3,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472487,116,43,1,14,9,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-07T18:44:15.981Z,2022-10-07T18:44:48Z,3825290089,2,0,3825292703,144,1,3825290093,56,Right,3825290091,155,0,3825290115,213,1.7,3825290097,141,19.7,3825290095,140,92.6,3825290113,212,2.1,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,3825290137,233,120,,3825290131,236,3825290145,286,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2468472501,121,1,1,14,25,4l9mrqzmajz5crzlz50mtbt6x,1,19.9,53.2,2022-10-07T18:44:32.199Z,2022-10-08T05:36:52Z,3825295945,212,20.3,3826063265,178,,3825290163,56,Back,3825296181,5,,3825301743,189,,3825295937,140,24.6,3825295947,213,1.3,3825296563,241,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,3825295941,141,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472841,122,1,1,14,28,4l9mrqzmajz5crzlz50mtbt6x,1,28.2,81.4,2022-10-07T18:44:35.414Z,2022-10-08T05:36:55Z,3825292151,212,20.7,3825292141,56,Back,3825292147,141,50.9,3826063365,178,,3825292143,140,27.9,3825292155,213,4.7,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472879,123,1,1,14,35,4l9mrqzmajz5crzlz50mtbt6x,1,42.5,30.7,2022-10-07T18:44:42.058Z,2022-10-08T05:36:58Z,3825292345,213,0.1,3825292335,56,Center,3826063459,178,,3825292339,141,34.9,3825292343,212,19.6,3825292337,140,61.0,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472913,124,1,1,14,36,4l9mrqzmajz5crzlz50mtbt6x,0,62.9,35.4,2022-10-07T18:44:42.969Z,2022-10-08T05:37:03Z,3825292523,141,51.2,3825292519,56,Center,3825292521,140,83.1,3825292527,213,0.5,3825292525,212,23.8,3825292517,168,,3826063657,178,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473007,117,49,1,14,40,cu0eztmjcsbydyp53aleznorw,1,16,50.1,2022-10-07T18:44:46.936Z,2022-10-08T05:37:06Z,,,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473061,118,1,1,14,44,cu0eztmjcsbydyp53aleznorw,1,14.1,42.5,2022-10-07T18:44:50.801Z,2022-10-08T05:37:10Z,3825293317,213,1.1,3825293311,140,28.5,3825293313,141,86.7,3826063885,178,,3825293309,56,Back,3825293319,1,,3825293315,212,33.6,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473103,119,1,1,14,47,cu0eztmjcsbydyp53aleznorw,1,32.2,86.6,2022-10-07T18:44:53.745Z,2022-10-08T05:37:14Z,3825293615,213,4.3,3825293607,56,Back,3825293609,140,26.0,3825293613,212,17.6,3826063983,178,,3825293611,141,62.6,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473173,120,1,1,14,50,cu0eztmjcsbydyp53aleznorw,1,27.8,63.9,2022-10-07T18:44:57.554Z,2022-10-08T05:37:18Z,3825294037,56,Back,3825294045,213,4.7,3825294043,212,21.3,3825294041,141,32.6,3825294039,140,28.2,3826064063,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473213,121,1,1,14,56,cu0eztmjcsbydyp53aleznorw,0,41.6,32.5,2022-10-07T18:45:03.275Z,2022-10-08T05:37:31Z,3825294245,1,,3825294239,141,58.5,3825294235,56,Center,3826064519,178,,3825294237,140,76.7,3825294243,213,0.4,3825294241,212,40.9,3825294233,155,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473265,125,1,1,14,59,4l9mrqzmajz5crzlz50mtbt6x,0,23.4,36.3,2022-10-07T18:45:05.941Z,2022-10-08T05:37:35Z,3825294521,56,Back,3826064647,388,,3825294527,212,14.8,3825294523,140,36.5,3825295103,3,,3825294525,141,28.1,3825294529,213,5.9,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473327,122,1,1,15,3,cu0eztmjcsbydyp53aleznorw,1,67.1,69.8,2022-10-07T18:45:09.721Z,2022-10-08T05:28:03Z,3825294841,140,63.0,3825294847,213,3.5,3825294843,141,67.1,3826044541,178,,3825294839,56,Center,3825294845,212,4.7,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473355,123,1,1,15,6,cu0eztmjcsbydyp53aleznorw,1,65.8,59.6,2022-10-07T18:45:13.066Z,2022-10-08T05:28:18Z,3825295001,141,53.1,3825294999,140,64.5,3825295003,212,4.6,3825294997,56,Center,3825295005,213,4.4,3826045021,178,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473389,124,1,1,15,8,cu0eztmjcsbydyp53aleznorw,1,64.5,57.2,2022-10-07T18:45:14.601Z,2022-10-08T05:28:22Z,3826045165,178,,3825295215,213,1.6,3825295207,56,Left,3825295213,212,17.8,3825295209,140,64.1,3825295211,141,83.4,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473445,125,1,1,15,10,cu0eztmjcsbydyp53aleznorw,1,64.1,83.4,2022-10-07T18:45:17.229Z,2022-10-08T05:28:25Z,3825295475,212,5.0,3825295465,56,Center,3826045331,178,,3825295469,140,63.4,3825295473,141,76.1,3825295477,213,4.6,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473469,126,1,1,15,13,cu0eztmjcsbydyp53aleznorw,1,66.4,81.2,2022-10-07T18:45:20.193Z,2022-10-08T05:28:29Z,3825295631,213,2.1,3825295629,212,7.8,3825295625,140,62.4,3825295627,141,90.9,3825295619,56,Left,3826045417,178,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473507,127,1,1,15,15,cu0eztmjcsbydyp53aleznorw,1,61.8,93.5,2022-10-07T18:45:21.579Z,2022-10-08T05:28:34Z,3825295803,141,70.4,3826045575,178,,3825295801,140,61.8,3825295807,213,4.7,3825295805,212,15.7,3825295799,56,Center,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473543,128,1,1,15,16,cu0eztmjcsbydyp53aleznorw,1,61.7,74,2022-10-07T18:45:22.648Z,2022-10-08T05:28:59Z,3825295979,56,Back,3826046487,178,,3825295989,212,14.1,3825295985,141,78.3,3825295993,213,2.9,3825295983,140,48.6,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473631,129,1,1,15,17,cu0eztmjcsbydyp53aleznorw,1,48.7,79.6,2022-10-07T18:45:23.808Z,2022-10-08T05:29:07Z,3825296393,212,13.7,3825296389,140,56.8,3825296391,141,95.4,3826046719,178,,3825296395,213,0.9,3825296387,56,Left,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473701,130,1,1,15,19,cu0eztmjcsbydyp53aleznorw,1,58,96.2,2022-10-07T18:45:26.471Z,2022-10-08T05:29:11Z,3825296705,212,20.0,3825296693,56,Center,3825296699,140,70.2,3825296703,141,73.7,3825296707,213,5.4,3826046895,178,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
