id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2500320529,428,5,2,46,0,cz4a6wmzx2obyisadhgaccx7b,0,101.2,47.7,2023-01-24T18:38:35.004Z,2023-01-25T01:51:26Z,3993438721,56,Center,3993438723,346,,3993438753,233,497,,,,,,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320525,497,5,2,46,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,-1.2,52.3,2023-01-24T18:38:35.004Z,2023-01-25T01:51:26Z,3993438701,346,,3993438733,233,428,3993438699,56,Back,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320631,498,1,2,46,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.7,53.2,2023-01-24T18:38:52.041Z,2023-01-25T01:51:29Z,3993439333,56,Back,3993439337,141,32.8,3993439339,212,14.6,3993439331,124,,3993439341,213,5.0,3993439335,140,9.1,3993439345,237,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320635,499,1,2,46,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.3,22,2023-01-24T18:39:04.431Z,2023-01-25T01:51:32Z,3993439371,140,27.0,3993439375,212,7.7,3993439373,141,10.9,3993439377,213,4.5,3993439369,56,Back,3994033705,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320649,500,1,2,46,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,27,10.9,2023-01-24T18:39:05.374Z,2023-01-25T01:51:36Z,3993439435,141,24.8,3993439431,140,24.9,3993439443,213,1.8,3994033727,178,,3993439427,56,Back,3993439439,212,9.7,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320659,501,1,2,46,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.6,26.9,2023-01-24T18:39:07.822Z,2023-01-25T01:51:38Z,3993439507,213,1.8,3993439503,141,50.5,3994033735,178,,3993439499,56,Back,3993439501,140,21.7,3993439505,212,16.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320677,502,1,2,46,39,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.2,58.6,2023-01-24T18:39:13.600Z,2023-01-25T01:51:40Z,3993439603,212,13.7,3993439605,213,4.4,3994033739,178,,3993439597,56,Back,3993439601,141,39.7,3993439599,140,24.6,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320691,503,1,2,46,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.7,29.1,2023-01-24T18:39:19.070Z,2023-01-25T01:51:43Z,3993439655,141,7.7,3993439653,140,50.6,3994033759,178,,3993439663,213,5.7,3993439659,212,27.2,3993439649,56,Right,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320693,504,61,2,46,47,9gefq4dz9b2hl8rqrxwrlrzmp,0,50.6,7.7,2023-01-24T18:39:21.572Z,2023-01-25T01:51:52Z,3994033801,178,,3993439673,56,Right,,,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320697,429,49,2,46,48,cz4a6wmzx2obyisadhgaccx7b,1,40.1,84.4,2023-01-24T18:39:22.722Z,2023-01-25T01:51:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320701,430,1,2,46,49,cz4a6wmzx2obyisadhgaccx7b,0,39.8,85.9,2023-01-24T18:39:23.856Z,2023-01-25T01:52:04Z,3993439699,56,Back,3994033825,178,,3993439703,141,85.3,3993439707,213,3.8,3993439701,140,39.3,3993439705,212,0.7,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320707,505,61,2,46,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.5,8.6,2023-01-24T18:39:23.985Z,2023-01-25T01:52:25Z,3994033993,178,,3993439717,56,Right,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320719,431,4,2,46,52,cz4a6wmzx2obyisadhgaccx7b,1,36.6,74.4,2023-01-24T18:39:26.570Z,2023-01-25T01:52:30Z,3993439765,56,Back,3993439837,233,506,3993439769,265,,3993439767,152,,3993439763,13,,3993439841,286,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320727,506,4,2,46,52,9gefq4dz9b2hl8rqrxwrlrzmp,0,63.4,25.6,2023-01-24T18:39:26.571Z,2023-01-25T01:52:29Z,3993439821,56,Center,3994034027,178,,3993439825,265,,3993439827,285,,3993439823,152,,3993439843,233,431,3993439819,13,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320811,432,1,2,47,5,cz4a6wmzx2obyisadhgaccx7b,1,30.8,78.2,2023-01-24T18:39:39.781Z,2023-01-25T01:52:32Z,3993440199,152,,3993440197,5,,3993440201,56,Back,3993440205,141,51.8,3993440209,213,3.8,3993440203,140,6.9,3993440207,212,30.9,3994034059,178,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320823,433,1,2,47,9,cz4a6wmzx2obyisadhgaccx7b,0,7,44,2023-01-24T18:39:43.918Z,2023-01-25T01:52:35Z,3993440261,212,34.9,3993440265,1,,3993440255,56,Back,3994034083,178,,3993440259,141,36.3,3993440263,213,6.1,3993440257,140,39.9,3993440253,155,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320833,507,49,2,47,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,63,67.2,2023-01-24T18:39:46.369Z,2023-01-25T01:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320855,508,1,2,47,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.6,68.5,2023-01-24T18:39:47.723Z,2023-01-25T01:52:46Z,3994034191,178,,3993440411,141,47.4,3993440407,56,Center,3993440415,213,4.9,3993440409,140,67.9,3993440413,212,14.5,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320857,509,4,2,47,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.8,46.4,2023-01-24T18:39:49.377Z,2023-01-25T01:53:00Z,3993440423,152,,3993440427,286,,3993440419,13,,3993440421,56,Center,3993440525,233,434,3993440425,265,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500320877,434,4,2,47,15,cz4a6wmzx2obyisadhgaccx7b,0,34.2,53.6,2023-01-24T18:39:49.378Z,2023-01-25T01:52:59Z,3993440519,152,,3994034267,178,,3993440517,56,Back,3993440543,233,509,3993440523,285,,3993440515,13,,3993440521,265,,,,,58c19piq01hbllnokygtm5l91,A. Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321073,510,1,2,48,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,70.9,47.2,2023-01-24T18:40:48.866Z,2023-01-25T01:53:13Z,3993441593,212,11.1,3993441589,140,81.0,3993441587,56,Center,3993441583,155,,3994034357,178,,3993441591,141,42.6,3993441581,5,,3993441595,213,6.0,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,3993441585,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321081,435,61,2,48,15,cz4a6wmzx2obyisadhgaccx7b,1,20.8,60.2,2023-01-24T18:40:49.552Z,2023-01-25T01:53:32Z,3994034525,15,,3994034527,388,,3993441627,56,Back,,,,,,,,,,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321085,511,15,2,48,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,95,31.4,2023-01-24T18:40:51.684Z,2023-01-25T01:53:36Z,3993442047,328,,3994034551,178,,3993442041,103,7.6,3993441647,62,,3993442045,108,,3993441839,20,,3993442037,102,49.4,3993442053,147,45.8,eapihgte8ydc4g6hzygsx2e39,W. Orbán,3993442033,78,3993442049,458,,3993442159,233,436,3993441649,56,Center,3993441837,24,3993442051,146,,,,,,,,,99.0,,,,,,,,,,,,,,,,
2500321087,436,10,2,48,18,cz4a6wmzx2obyisadhgaccx7b,1,1.3,52.7,2023-01-24T18:40:52.085Z,2023-01-25T01:53:40Z,3993441665,178,,3993442187,233,511,3993898381,376,,3993441667,182,,3993441663,173,,3993441669,56,Back,,,,,,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321097,438,12,2,48,19,cz4a6wmzx2obyisadhgaccx7b,1,3.4,62.9,2023-01-24T18:40:53.112Z,2023-01-25T01:53:45Z,3993441729,141,63.0,3993441733,213,3.1,3993441727,140,0.0,3993441739,167,,3993441731,212,4.1,3994034657,389,,3993441725,56,Back,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321099,439,6,2,48,19,cz4a6wmzx2obyisadhgaccx7b,0,2.2,65.8,2023-01-24T18:40:53.863Z,2023-01-25T01:53:47Z,3993441769,233,512,3993441737,73,,3993441735,56,Back,,,,,,,,,,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321095,512,6,2,48,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,97.8,34.2,2023-01-24T18:40:53.863Z,2023-01-25T01:53:48Z,3993441719,56,Center,3993441721,75,,3993441749,233,439,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321091,437,43,2,48,21,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-01-24T18:40:55.852Z,2023-01-24T18:40:57Z,3993441705,213,3.1,3993441701,141,62.9,3993441697,56,Back,3993441703,212,0,3993441741,144,12,3993441699,140,3.4,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321237,513,1,2,48,48,9gefq4dz9b2hl8rqrxwrlrzmp,1,99.5,0.5,2023-01-24T18:41:22.521Z,2023-01-25T01:54:00Z,3994034685,178,,3993442611,213,1.9,3993442609,212,42.1,3993442607,141,59.1,3993443135,154,,3993442605,140,86.5,3993442601,224,,3993898859,20,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3993442595,2,3993443133,210,13,3993442603,56,Center,3993442613,1,,3993442597,6,3993442599,155,,,,,,,,1,,,,,,,,,,,,,,,,,
2500321241,514,13,2,48,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.2,57.1,2023-01-24T18:41:24.435Z,2023-01-25T01:54:00Z,3993443141,154,,3993442643,56,Center,3993443155,230,98.4,3993443151,108,,3993443147,102,39.2,3993443149,103,11.1,3993443157,231,50.7,3993900013,75,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,3994034721,178,3993442837,25,,3993442839,20,,3993443143,55,513,3993442641,17,3993443139,29,3993443153,328,,,,,,,,,,,,,,,,,,,,,,,
2500321229,440,5,2,48,51,cz4a6wmzx2obyisadhgaccx7b,1,-0.8,59,2023-01-24T18:41:25.693Z,2023-01-25T01:54:02Z,3993442691,233,515,3993442571,56,Back,3993442573,346,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321249,515,5,2,48,51,9gefq4dz9b2hl8rqrxwrlrzmp,0,100.8,41,2023-01-24T18:41:25.693Z,2023-01-25T01:54:02Z,3993442709,233,440,3993442673,56,Center,3993442675,346,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321321,441,1,2,49,10,cz4a6wmzx2obyisadhgaccx7b,1,3.9,60.5,2023-01-24T18:41:44.624Z,2023-01-25T01:54:10Z,3993443179,237,,3993443167,56,Back,3993443173,212,8.9,3993443169,140,3.4,3993443171,141,47.5,3993443165,124,,3993443175,213,4.7,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321343,442,1,2,49,13,cz4a6wmzx2obyisadhgaccx7b,0,3.5,43.1,2023-01-24T18:41:47.591Z,2023-01-25T01:54:15Z,3993443291,212,61.7,3993443285,56,Center,3993443295,1,,3993443283,155,,3993443287,140,61.6,3993443293,213,0.2,3993443289,141,56.7,3994034769,178,,dvo2f7d0yosn404wsrsgeprdh,A. Schwolow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321357,516,12,2,49,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.3,38.5,2023-01-24T18:41:51.025Z,2023-01-25T01:54:21Z,3993443383,15,,3993443359,140,57.4,3993443363,212,22.4,3993443357,56,Center,3993443365,213,5.9,3994034805,178,,3993443361,141,27.5,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321369,517,4,2,49,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,59.6,34.8,2023-01-24T18:41:54.793Z,2023-01-25T01:54:28Z,3993443451,152,,3993443455,286,,3993443441,295,,3993443447,56,Center,3993443517,233,443,3993443437,13,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321381,443,4,2,49,20,cz4a6wmzx2obyisadhgaccx7b,0,40.4,65.2,2023-01-24T18:41:54.794Z,2023-01-25T01:54:27Z,3993443511,152,,3993443507,295,,3993443509,56,Back,3994034843,178,,3993443513,285,,3993443505,13,,3993443543,233,517,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321431,518,1,2,49,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.5,28,2023-01-24T18:42:07.859Z,2023-01-25T01:54:32Z,3993443767,213,1.8,3993443763,141,43.8,3993443759,56,Center,3993443757,152,,3994034899,178,,3993443761,140,54.5,3993443765,212,10.9,3993443755,5,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321445,519,1,2,49,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,53.8,41.2,2023-01-24T18:42:09.659Z,2023-01-25T01:54:34Z,3993443845,141,62.8,3993443841,56,Back,3994034919,178,,3993443849,213,2.3,3993443843,140,40.0,3993443847,212,20.6,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321469,520,1,2,49,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.2,67.2,2023-01-24T18:42:12.695Z,2023-01-25T01:54:38Z,3993443969,56,Left,3993443977,213,1.0,3993443973,141,94.9,3993443971,140,52.3,3993443975,212,22.7,3994034927,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321487,521,1,2,49,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.1,91.8,2023-01-24T18:42:16.327Z,2023-01-25T01:54:40Z,3993444049,212,8.5,3993444043,56,Back,3993444047,141,88.9,3994034931,178,,3993444051,213,3.4,3993444045,140,35.2,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321503,522,1,2,49,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.5,80.8,2023-01-24T18:42:19.172Z,2023-01-25T01:54:43Z,3993444141,56,Back,3993444145,141,64.8,3993444143,140,20.6,3993444147,212,17.4,3994034955,178,,3993444149,213,3.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321517,523,1,2,49,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,23,59.4,2023-01-24T18:42:21.958Z,2023-01-25T01:54:46Z,3994034965,178,,3993444237,212,17.4,3993444233,140,23.1,3993444239,213,4.7,3993444235,141,33.8,3993444231,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321529,524,1,2,49,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,24.5,27.5,2023-01-24T18:42:24.973Z,2023-01-25T01:54:48Z,3994035007,178,,3993444327,140,29.9,3993444329,141,9.7,3993444325,56,Back,3993444335,213,5.2,3993444331,212,13.4,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321543,525,1,2,49,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,29.9,9.7,2023-01-24T18:42:26.448Z,2023-01-25T01:54:53Z,3994035061,178,,3993444423,140,21.2,3993444427,212,11.0,3993444429,213,2.6,3993444425,141,18.6,3993444421,56,Back,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321553,526,1,2,49,54,9gefq4dz9b2hl8rqrxwrlrzmp,0,21.2,18.6,2023-01-24T18:42:28.262Z,2023-01-25T01:54:55Z,3993444455,155,,3993444465,213,0.1,3993444461,141,22.9,3994035073,178,,3993444457,56,Back,3993444463,212,24.0,3993444459,140,43.9,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321555,444,49,2,49,55,cz4a6wmzx2obyisadhgaccx7b,1,59,66.6,2023-01-24T18:42:29.701Z,2023-01-25T01:55:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321577,445,1,2,49,56,cz4a6wmzx2obyisadhgaccx7b,1,61.8,71.9,2023-01-24T18:42:30.994Z,2023-01-25T01:55:04Z,3993444597,140,74.9,3993444599,141,87.6,3993444601,212,17.4,3993444603,213,0.7,3994035097,178,,3993444595,56,Left,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321591,446,1,2,50,1,cz4a6wmzx2obyisadhgaccx7b,1,72,91.7,2023-01-24T18:42:35.675Z,2023-01-25T01:55:06Z,3993444673,213,3.0,3993444669,141,92.7,3993444667,140,67.6,3993444665,56,Left,3994035111,178,,3993444671,212,4.7,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321609,447,1,2,50,4,cz4a6wmzx2obyisadhgaccx7b,1,72.1,92.3,2023-01-24T18:42:38.436Z,2023-01-25T01:55:10Z,3993444749,56,Left,3993444755,212,4.4,3994035123,178,,3993444751,140,71.9,3993444753,141,98.7,3993444757,213,1.6,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321615,448,1,2,50,7,cz4a6wmzx2obyisadhgaccx7b,0,79.1,85.5,2023-01-24T18:42:41.212Z,2023-01-25T01:55:15Z,3993444801,213,5.4,3993444795,140,89.5,3994035143,178,,3993444793,56,Center,3993444797,141,66.4,3993444799,212,17.0,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321649,527,12,2,50,8,9gefq4dz9b2hl8rqrxwrlrzmp,1,11.6,41.7,2023-01-24T18:42:42.442Z,2023-01-25T01:55:19Z,3993444977,140,22.1,3993444983,213,5.2,3993444979,141,10.0,3993444975,56,Back,3993444981,212,24.2,3994035167,178,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321653,449,1,2,50,11,cz4a6wmzx2obyisadhgaccx7b,1,79.7,89.4,2023-01-24T18:42:45.699Z,2023-01-25T01:55:24Z,3994035175,388,,3993445005,213,5.8,3993444997,56,Left,3993445001,141,83.2,3993444999,140,86.6,3993902715,3,,3993445003,212,8.4,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321657,450,61,2,50,12,cz4a6wmzx2obyisadhgaccx7b,0,86.6,83.2,2023-01-24T18:42:46.383Z,2023-01-25T01:55:34Z,3993445013,56,Left,3994035195,178,,,,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321659,451,5,2,50,15,cz4a6wmzx2obyisadhgaccx7b,0,101.6,75,2023-01-24T18:42:49.524Z,2023-01-25T01:55:37Z,3993445017,346,,3993445015,56,Center,3993445023,233,528,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321655,528,5,2,50,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,-1.6,25,2023-01-24T18:42:49.524Z,2023-01-25T01:55:38Z,3993445011,346,,3993445019,233,451,3993445009,56,Back,,,,,,,,,,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321703,529,1,2,50,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.5,48.8,2023-01-24T18:42:59.731Z,2023-01-25T01:55:42Z,3993445291,140,5.9,3993445295,212,10.5,3993445293,141,33.5,3993445297,213,4.9,3993445289,56,Back,3993445287,124,,3993445301,237,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321717,530,1,2,50,27,9gefq4dz9b2hl8rqrxwrlrzmp,1,5.9,33.5,2023-01-24T18:43:01.086Z,2023-01-25T01:55:47Z,3994035243,178,,3993445365,140,4.0,3993445369,212,21.4,3993445371,213,1.7,3993445363,56,Back,3993445367,141,64.9,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321743,531,1,2,50,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,8.4,71.8,2023-01-24T18:43:05.122Z,2023-01-25T01:55:52Z,3993445495,140,20.0,3993445493,56,Back,3993445497,141,93.4,3993445499,212,19.1,3994035259,178,,3993445501,213,0.9,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321759,532,1,2,50,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,22,89.7,2023-01-24T18:43:09.826Z,2023-01-25T01:56:58Z,3993445555,140,11.5,3993445561,213,2.9,3994035549,178,,3993445557,141,93.7,3993445553,56,Back,3993445559,212,11.4,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321769,533,1,2,50,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,10.8,91.7,2023-01-24T18:43:11.613Z,2023-01-25T01:57:01Z,3993445625,140,3.4,3994035581,178,,3993445631,213,4.3,3993445629,212,21.6,3993445627,141,62.0,3993445623,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500321781,534,1,2,50,40,9gefq4dz9b2hl8rqrxwrlrzmp,1,4.5,56,2023-01-24T18:43:14.477Z,2023-01-25T01:57:04Z,3993445701,212,16.3,3994035603,178,,3993445695,56,Back,3993445699,141,32.0,3993445697,140,5.0,3993445703,213,4.7,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
